Year,Place,StatVar,Quantity,Unit,ScalingFactor
2011,geoId/sch3000097,dcid:Median_Age_Person,46.7,Years,
2011,geoId/sch3000101,dcid:Median_Age_Person,48.3,Years,
2011,geoId/sch3000095,dcid:Count_Person_Male_AsAFractionOf_Count_Person_Female,99.4,Percent,100.0
2011,geoId/sch3000097,dcid:Count_Person_Male_AsAFractionOf_Count_Person_Female,101.1,Percent,100.0
2011,geoId/sch3000101,dcid:Count_Person_Male_AsAFractionOf_Count_Person_Female,101.1,Percent,100.0
2011,geoId/sch3000095,dcid:Count_Person_NotInLaborForce_AsAFractionOf_Count_Person_InLaborForce,89.4,Percent,100.0
2011,geoId/sch3000097,dcid:Count_Person_NotInLaborForce_AsAFractionOf_Count_Person_InLaborForce,88.7,Percent,100.0
2011,geoId/sch3000101,dcid:Count_Person_NotInLaborForce_AsAFractionOf_Count_Person_InLaborForce,74.3,Percent,100.0
2011,geoId/sch3000095,dcid:Count_Person_65OrMoreYears_NoIncome_AsAFractionOf_Count_Person_15To64Years_WithIncome,12.8,Percent,100.0
2011,geoId/sch3000097,dcid:Count_Person_65OrMoreYears_NoIncome_AsAFractionOf_Count_Person_15To64Years_WithIncome,35.8,Percent,100.0
2011,geoId/sch3000101,dcid:Count_Person_65OrMoreYears_NoIncome_AsAFractionOf_Count_Person_15To64Years_WithIncome,40.6,Percent,100.0
2011,geoId/sch3000095,dcid:Count_Person_15OrLessYears_AsAFractionOf_Count_Person_15To64Years_WithIncome,76.5,Percent,100.0
2011,geoId/sch3000097,dcid:Count_Person_15OrLessYears_AsAFractionOf_Count_Person_15To64Years_WithIncome,52.9,Percent,100.0
2011,geoId/sch3000101,dcid:Count_Person_15OrLessYears_AsAFractionOf_Count_Person_15To64Years_WithIncome,33.8,Percent,100.0
2011,geoId/sch3000095,dcid:Count_Person_Male,2616.0,,
2011,geoId/sch3000097,dcid:Count_Person_Male,556.0,,
2011,geoId/sch3000101,dcid:Count_Person_Male,1236.0,,
2011,geoId/sch3000095,dcid:Count_Person_Upto5Years_Male,292.992,,
2011,geoId/sch3000097,dcid:Count_Person_Upto5Years_Male,30.024,,
2011,geoId/sch3000101,dcid:Count_Person_Upto5Years_Male,38.316,,
2011,geoId/sch3000095,dcid:Count_Person_5To9Years_Male,245.904,,
2011,geoId/sch3000097,dcid:Count_Person_5To9Years_Male,47.26,,
2011,geoId/sch3000101,dcid:Count_Person_5To9Years_Male,65.508,,
2011,geoId/sch3000095,dcid:Count_Person_10To14Years_Male,381.936,,
2011,geoId/sch3000097,dcid:Count_Person_10To14Years_Male,51.152,,
2011,geoId/sch3000101,dcid:Count_Person_10To14Years_Male,106.296,,
2011,geoId/sch3000095,dcid:Count_Person_15To19Years_Male,311.304,,
2011,geoId/sch3000097,dcid:Count_Person_15To19Years_Male,32.804,,
2011,geoId/sch3000101,dcid:Count_Person_15To19Years_Male,91.464,,
2011,geoId/sch3000095,dcid:Count_Person_20To24Years_Male,141.264,,
2011,geoId/sch3000097,dcid:Count_Person_20To24Years_Male,20.016,,
2011,geoId/sch3000101,dcid:Count_Person_20To24Years_Male,45.732,,
2011,geoId/sch3000095,dcid:Count_Person_25To29Years_Male,198.816,,
2011,geoId/sch3000097,dcid:Count_Person_25To29Years_Male,27.8,,
2011,geoId/sch3000101,dcid:Count_Person_25To29Years_Male,72.924,,
2011,geoId/sch3000095,dcid:Count_Person_30To34Years_Male,128.184,,
2011,geoId/sch3000097,dcid:Count_Person_30To34Years_Male,16.124,,
2011,geoId/sch3000101,dcid:Count_Person_30To34Years_Male,67.98,,
2011,geoId/sch3000095,dcid:Count_Person_35To39Years_Male,156.96,,
2011,geoId/sch3000097,dcid:Count_Person_35To39Years_Male,10.008,,
2011,geoId/sch3000101,dcid:Count_Person_35To39Years_Male,9.888,,
2011,geoId/sch3000095,dcid:Count_Person_40To44Years_Male,130.8,,
2011,geoId/sch3000097,dcid:Count_Person_40To44Years_Male,36.14,,
2011,geoId/sch3000101,dcid:Count_Person_40To44Years_Male,67.98,,
2011,geoId/sch3000095,dcid:Count_Person_45To49Years_Male,125.568,,
2011,geoId/sch3000097,dcid:Count_Person_45To49Years_Male,71.168,,
2011,geoId/sch3000101,dcid:Count_Person_45To49Years_Male,116.184,,
2011,geoId/sch3000095,dcid:Count_Person_50To54Years_Male,109.872,,
2011,geoId/sch3000097,dcid:Count_Person_50To54Years_Male,55.044,,
2011,geoId/sch3000101,dcid:Count_Person_50To54Years_Male,113.712,,
2011,geoId/sch3000095,dcid:Count_Person_55To59Years_Male,112.488,,
2011,geoId/sch3000097,dcid:Count_Person_55To59Years_Male,63.94,,
2011,geoId/sch3000101,dcid:Count_Person_55To59Years_Male,102.588,,
2011,geoId/sch3000095,dcid:Count_Person_60To64Years_Male,86.328,,
2011,geoId/sch3000097,dcid:Count_Person_60To64Years_Male,22.796,,
2011,geoId/sch3000101,dcid:Count_Person_60To64Years_Male,43.26,,
2011,geoId/sch3000095,dcid:Count_Person_65To69Years_Male,88.944,,
2011,geoId/sch3000097,dcid:Count_Person_65To69Years_Male,13.9,,
2011,geoId/sch3000101,dcid:Count_Person_65To69Years_Male,107.532,,
2011,geoId/sch3000095,dcid:Count_Person_70To74Years_Male,23.544,,
2011,geoId/sch3000097,dcid:Count_Person_70To74Years_Male,26.132,,
2011,geoId/sch3000101,dcid:Count_Person_70To74Years_Male,71.688,,
2011,geoId/sch3000095,dcid:Count_Person_75To79Years_Male,39.24,,
2011,geoId/sch3000097,dcid:Count_Person_75To79Years_Male,12.232,,
2011,geoId/sch3000101,dcid:Count_Person_75To79Years_Male,38.316,,
2011,geoId/sch3000095,dcid:Count_Person_80To84Years_Male,34.008,,
2011,geoId/sch3000097,dcid:Count_Person_80To84Years_Male,20.016,,
2011,geoId/sch3000101,dcid:Count_Person_80To84Years_Male,69.216,,
2011,geoId/sch3000095,dcid:Count_Person_85OrMoreYears_Male,10.464,,
2011,geoId/sch3000097,dcid:Count_Person_85OrMoreYears_Male,0.0,,
2011,geoId/sch3000101,dcid:Count_Person_85OrMoreYears_Male,7.416,,
2011,geoId/sch3000095,dcid:Count_Person_Years5To14_Male,627.84,,
2011,geoId/sch3000097,dcid:Count_Person_Years5To14_Male,97.856,,
2011,geoId/sch3000101,dcid:Count_Person_Years5To14_Male,171.804,,
2011,geoId/sch3000095,dcid:Count_Person_15To17Years_Male,222.36,,
2011,geoId/sch3000097,dcid:Count_Person_15To17Years_Male,30.024,,
2011,geoId/sch3000101,dcid:Count_Person_15To17Years_Male,44.496,,
2011,geoId/sch3000095,dcid:Count_Person_18To24Years_Male,230.208,,
2011,geoId/sch3000097,dcid:Count_Person_18To24Years_Male,22.796,,
2011,geoId/sch3000101,dcid:Count_Person_18To24Years_Male,91.464,,
2011,geoId/sch3000095,dcid:Count_Person_15To44Years_Male,1062.096,,
2011,geoId/sch3000097,dcid:Count_Person_15To44Years_Male,142.892,,
2011,geoId/sch3000101,dcid:Count_Person_15To44Years_Male,355.968,,
2011,geoId/sch3000095,dcid:Count_Person_16OrMoreYears_Male,1614.072,,
2011,geoId/sch3000097,dcid:Count_Person_16OrMoreYears_Male,413.108,,
2011,geoId/sch3000101,dcid:Count_Person_16OrMoreYears_Male,1013.52,,
2011,geoId/sch3000095,dcid:Count_Person_18OrMoreYears_Male,1472.808,,
2011,geoId/sch3000097,dcid:Count_Person_18OrMoreYears_Male,398.096,,
2011,geoId/sch3000101,dcid:Count_Person_18OrMoreYears_Male,981.384,,
2011,geoId/sch3000095,dcid:Count_Person_60OrMoreYears_Male,285.144,,
2011,geoId/sch3000097,dcid:Count_Person_60OrMoreYears_Male,95.076,,
2011,geoId/sch3000101,dcid:Count_Person_60OrMoreYears_Male,337.428,,
2011,geoId/sch3000095,dcid:Count_Person_62OrMoreYears_Male,238.056,,
2011,geoId/sch3000097,dcid:Count_Person_62OrMoreYears_Male,77.84,,
2011,geoId/sch3000101,dcid:Count_Person_62OrMoreYears_Male,322.596,,
2011,geoId/sch3000095,dcid:Count_Person_65OrMoreYears_Male,196.2,,
2011,geoId/sch3000097,dcid:Count_Person_65OrMoreYears_Male,71.724,,
2011,geoId/sch3000101,dcid:Count_Person_65OrMoreYears_Male,294.168,,
2011,geoId/sch3000095,dcid:Count_Person_75OrMoreYears_Male,83.712,,
2011,geoId/sch3000097,dcid:Count_Person_75OrMoreYears_Male,32.248,,
2011,geoId/sch3000101,dcid:Count_Person_75OrMoreYears_Male,113.712,,
2011,geoId/sch3000095,dcid:Median_Age_Person_Male,22.7,Years,
2011,geoId/sch3000097,dcid:Median_Age_Person_Male,45.4,Years,
2011,geoId/sch3000101,dcid:Median_Age_Person_Male,48.3,Years,
2011,geoId/sch3000095,dcid:Count_Person_Female,2631.0,,
2011,geoId/sch3000097,dcid:Count_Person_Female,550.0,,
2011,geoId/sch3000101,dcid:Count_Person_Female,1222.0,,
2011,geoId/sch3000095,dcid:Count_Person_Upto5Years_Female,305.196,,
2011,geoId/sch3000097,dcid:Count_Person_Upto5Years_Female,19.8,,
2011,geoId/sch3000101,dcid:Count_Person_Upto5Years_Female,56.212,,
2011,geoId/sch3000095,dcid:Count_Person_5To9Years_Female,226.266,,
2011,geoId/sch3000097,dcid:Count_Person_5To9Years_Female,33.0,,
2011,geoId/sch3000101,dcid:Count_Person_5To9Years_Female,30.55,,
2011,geoId/sch3000095,dcid:Count_Person_10To14Years_Female,263.1,,
2011,geoId/sch3000097,dcid:Count_Person_10To14Years_Female,51.15,,
2011,geoId/sch3000101,dcid:Count_Person_10To14Years_Female,89.206,,
2011,geoId/sch3000095,dcid:Count_Person_15To19Years_Female,276.255,,
2011,geoId/sch3000097,dcid:Count_Person_15To19Years_Female,48.95,,
2011,geoId/sch3000101,dcid:Count_Person_15To19Years_Female,95.316,,
2011,geoId/sch3000095,dcid:Count_Person_20To24Years_Female,147.336,,
2011,geoId/sch3000097,dcid:Count_Person_20To24Years_Female,14.85,,
2011,geoId/sch3000101,dcid:Count_Person_20To24Years_Female,57.434,,
2011,geoId/sch3000095,dcid:Count_Person_25To29Years_Female,199.956,,
2011,geoId/sch3000097,dcid:Count_Person_25To29Years_Female,13.75,,
2011,geoId/sch3000101,dcid:Count_Person_25To29Years_Female,43.992,,
2011,geoId/sch3000095,dcid:Count_Person_30To34Years_Female,194.694,,
2011,geoId/sch3000097,dcid:Count_Person_30To34Years_Female,13.2,,
2011,geoId/sch3000101,dcid:Count_Person_30To34Years_Female,39.104,,
2011,geoId/sch3000095,dcid:Count_Person_35To39Years_Female,136.812,,
2011,geoId/sch3000097,dcid:Count_Person_35To39Years_Female,19.8,,
2011,geoId/sch3000101,dcid:Count_Person_35To39Years_Female,25.662,,
2011,geoId/sch3000095,dcid:Count_Person_40To44Years_Female,171.015,,
2011,geoId/sch3000097,dcid:Count_Person_40To44Years_Female,33.0,,
2011,geoId/sch3000101,dcid:Count_Person_40To44Years_Female,101.426,,
2011,geoId/sch3000095,dcid:Count_Person_45To49Years_Female,155.229,,
2011,geoId/sch3000097,dcid:Count_Person_45To49Years_Female,67.1,,
2011,geoId/sch3000101,dcid:Count_Person_45To49Years_Female,120.978,,
2011,geoId/sch3000095,dcid:Count_Person_50To54Years_Female,134.181,,
2011,geoId/sch3000097,dcid:Count_Person_50To54Years_Female,47.85,,
2011,geoId/sch3000101,dcid:Count_Person_50To54Years_Female,106.314,,
2011,geoId/sch3000095,dcid:Count_Person_55To59Years_Female,152.598,,
2011,geoId/sch3000097,dcid:Count_Person_55To59Years_Female,34.1,,
2011,geoId/sch3000101,dcid:Count_Person_55To59Years_Female,103.87,,
2011,geoId/sch3000095,dcid:Count_Person_60To64Years_Female,113.133,,
2011,geoId/sch3000097,dcid:Count_Person_60To64Years_Female,14.85,,
2011,geoId/sch3000101,dcid:Count_Person_60To64Years_Female,73.32,,
2011,geoId/sch3000095,dcid:Count_Person_65To69Years_Female,65.775,,
2011,geoId/sch3000097,dcid:Count_Person_65To69Years_Female,46.2,,
2011,geoId/sch3000101,dcid:Count_Person_65To69Years_Female,53.768,,
2011,geoId/sch3000095,dcid:Count_Person_70To74Years_Female,34.203,,
2011,geoId/sch3000097,dcid:Count_Person_70To74Years_Female,20.9,,
2011,geoId/sch3000101,dcid:Count_Person_70To74Years_Female,90.428,,
2011,geoId/sch3000095,dcid:Count_Person_75To79Years_Female,18.417,,
2011,geoId/sch3000097,dcid:Count_Person_75To79Years_Female,33.0,,
2011,geoId/sch3000101,dcid:Count_Person_75To79Years_Female,46.436,,
2011,geoId/sch3000095,dcid:Count_Person_80To84Years_Female,34.203,,
2011,geoId/sch3000097,dcid:Count_Person_80To84Years_Female,15.95,,
2011,geoId/sch3000101,dcid:Count_Person_80To84Years_Female,39.104,,
2011,geoId/sch3000095,dcid:Count_Person_85OrMoreYears_Female,7.893,,
2011,geoId/sch3000097,dcid:Count_Person_85OrMoreYears_Female,22.0,,
2011,geoId/sch3000101,dcid:Count_Person_85OrMoreYears_Female,46.436,,
2011,geoId/sch3000095,dcid:Count_Person_Years5To14_Female,486.735,,
2011,geoId/sch3000097,dcid:Count_Person_Years5To14_Female,84.15,,
2011,geoId/sch3000101,dcid:Count_Person_Years5To14_Female,119.756,,
2011,geoId/sch3000095,dcid:Count_Person_15To17Years_Female,184.17,,
2011,geoId/sch3000097,dcid:Count_Person_15To17Years_Female,47.85,,
2011,geoId/sch3000101,dcid:Count_Person_15To17Years_Female,45.214,,
2011,geoId/sch3000095,dcid:Count_Person_18To24Years_Female,239.421,,
2011,geoId/sch3000097,dcid:Count_Person_18To24Years_Female,15.95,,
2011,geoId/sch3000101,dcid:Count_Person_18To24Years_Female,107.536,,
2011,geoId/sch3000095,dcid:Count_Person_15To44Years_Female,1123.437,,
2011,geoId/sch3000097,dcid:Count_Person_15To44Years_Female,144.1,,
2011,geoId/sch3000101,dcid:Count_Person_15To44Years_Female,364.156,,
2011,geoId/sch3000095,dcid:Count_Person_16OrMoreYears_Female,1773.294,,
2011,geoId/sch3000097,dcid:Count_Person_16OrMoreYears_Female,420.2,,
2011,geoId/sch3000101,dcid:Count_Person_16OrMoreYears_Female,1035.034,,
2011,geoId/sch3000095,dcid:Count_Person_18OrMoreYears_Female,1654.899,,
2011,geoId/sch3000097,dcid:Count_Person_18OrMoreYears_Female,398.2,,
2011,geoId/sch3000101,dcid:Count_Person_18OrMoreYears_Female,1000.818,,
2011,geoId/sch3000095,dcid:Count_Person_60OrMoreYears_Female,273.624,,
2011,geoId/sch3000097,dcid:Count_Person_60OrMoreYears_Female,152.9,,
2011,geoId/sch3000101,dcid:Count_Person_60OrMoreYears_Female,350.714,,
2011,geoId/sch3000095,dcid:Count_Person_62OrMoreYears_Female,228.897,,
2011,geoId/sch3000097,dcid:Count_Person_62OrMoreYears_Female,145.75,,
2011,geoId/sch3000101,dcid:Count_Person_62OrMoreYears_Female,328.718,,
2011,geoId/sch3000095,dcid:Count_Person_65OrMoreYears_Female,157.86,,
2011,geoId/sch3000097,dcid:Count_Person_65OrMoreYears_Female,138.05,,
2011,geoId/sch3000101,dcid:Count_Person_65OrMoreYears_Female,277.394,,
2011,geoId/sch3000095,dcid:Count_Person_75OrMoreYears_Female,57.882,,
2011,geoId/sch3000097,dcid:Count_Person_75OrMoreYears_Female,70.95,,
2011,geoId/sch3000101,dcid:Count_Person_75OrMoreYears_Female,133.198,,
2011,geoId/sch3000095,dcid:Median_Age_Person_Female,26.3,Years,
2011,geoId/sch3000097,dcid:Median_Age_Person_Female,48.1,Years,
2011,geoId/sch3000101,dcid:Median_Age_Person_Female,48.3,Years,
2012,geoId/01101005302,dcid:Count_Person,2262.0,,
2012,geoId/01101005402,dcid:Count_Person,5531.0,,
2012,geoId/01101001800,dcid:Count_Person,3102.0,,
2012,geoId/01101005302,dcid:Count_Person_Upto5Years,142.506,,
2012,geoId/01101005402,dcid:Count_Person_Upto5Years,586.286,,
2012,geoId/01101001800,dcid:Count_Person_Upto5Years,276.078,,
2012,geoId/01101005302,dcid:Count_Person_5To9Years,156.078,,
2012,geoId/01101005402,dcid:Count_Person_5To9Years,326.329,,
2012,geoId/01101001800,dcid:Count_Person_5To9Years,158.202,,
2012,geoId/01101005302,dcid:Count_Person_10To14Years,251.082,,
2012,geoId/01101005402,dcid:Count_Person_10To14Years,271.019,,
2012,geoId/01101001800,dcid:Count_Person_10To14Years,210.936,,
2012,geoId/01101005302,dcid:Count_Person_15To19Years,316.68,,
2012,geoId/01101005402,dcid:Count_Person_15To19Years,381.639,,
2012,geoId/01101001800,dcid:Count_Person_15To19Years,93.06,,
2012,geoId/01101005302,dcid:Count_Person_20To24Years,108.576,,
2012,geoId/01101005402,dcid:Count_Person_20To24Years,542.038,,
2012,geoId/01101001800,dcid:Count_Person_20To24Years,189.222,,
2012,geoId/01101005302,dcid:Count_Person_25To29Years,110.838,,
2012,geoId/01101005402,dcid:Count_Person_25To29Years,448.011,,
2012,geoId/01101001800,dcid:Count_Person_25To29Years,198.528,,
2012,geoId/01101005302,dcid:Count_Person_30To34Years,171.912,,
2012,geoId/01101005402,dcid:Count_Person_30To34Years,431.418,,
2012,geoId/01101001800,dcid:Count_Person_30To34Years,260.568,,
2012,geoId/01101005302,dcid:Count_Person_35To39Years,106.314,,
2012,geoId/01101005402,dcid:Count_Person_35To39Years,625.003,,
2012,geoId/01101001800,dcid:Count_Person_35To39Years,210.936,,
2012,geoId/01101005302,dcid:Count_Person_40To44Years,192.27,,
2012,geoId/01101005402,dcid:Count_Person_40To44Years,226.771,,
2012,geoId/01101001800,dcid:Count_Person_40To44Years,158.202,,
2012,geoId/01101005302,dcid:Count_Person_45To49Years,174.174,,
2012,geoId/01101005402,dcid:Count_Person_45To49Years,287.612,,
2012,geoId/01101001800,dcid:Count_Person_45To49Years,167.508,,
2012,geoId/01101005302,dcid:Count_Person_50To54Years,137.982,,
2012,geoId/01101005402,dcid:Count_Person_50To54Years,226.771,,
2012,geoId/01101001800,dcid:Count_Person_50To54Years,161.304,,
2012,geoId/01101005302,dcid:Count_Person_55To59Years,101.79,,
2012,geoId/01101005402,dcid:Count_Person_55To59Years,276.55,,
2012,geoId/01101001800,dcid:Count_Person_55To59Years,254.364,,
2012,geoId/01101005302,dcid:Count_Person_60To64Years,110.838,,
2012,geoId/01101005402,dcid:Count_Person_60To64Years,237.833,,
2012,geoId/01101001800,dcid:Count_Person_60To64Years,145.794,,
2012,geoId/01101005302,dcid:Count_Person_65To69Years,61.074,,
2012,geoId/01101005402,dcid:Count_Person_65To69Years,232.302,,
2012,geoId/01101001800,dcid:Count_Person_65To69Years,192.324,,
2012,geoId/01101005302,dcid:Count_Person_70To74Years,22.62,,
2012,geoId/01101005402,dcid:Count_Person_70To74Years,215.709,,
2012,geoId/01101001800,dcid:Count_Person_70To74Years,102.366,,
2012,geoId/01101005302,dcid:Count_Person_75To79Years,61.074,,
2012,geoId/01101005402,dcid:Count_Person_75To79Years,66.372,,
2012,geoId/01101001800,dcid:Count_Person_75To79Years,108.57,,
2012,geoId/01101005302,dcid:Count_Person_80To84Years,24.882,,
2012,geoId/01101005402,dcid:Count_Person_80To84Years,49.779,,
2012,geoId/01101001800,dcid:Count_Person_80To84Years,164.406,,
2012,geoId/01101005302,dcid:Count_Person_85OrMoreYears,9.048,,
2012,geoId/01101005402,dcid:Count_Person_85OrMoreYears,94.027,,
2012,geoId/01101001800,dcid:Count_Person_85OrMoreYears,55.836,,
2012,geoId/01101005302,dcid:Count_Person_Years5To14,404.898,,
2012,geoId/01101005402,dcid:Count_Person_Years5To14,602.879,,
2012,geoId/01101001800,dcid:Count_Person_Years5To14,369.138,,
2012,geoId/01101005302,dcid:Count_Person_15To17Years,190.008,,
2012,geoId/01101005402,dcid:Count_Person_15To17Years,265.488,,
2012,geoId/01101001800,dcid:Count_Person_15To17Years,83.754,,
2012,geoId/01101005302,dcid:Count_Person_18To24Years,232.986,,
2012,geoId/01101005402,dcid:Count_Person_18To24Years,663.72,,
2012,geoId/01101001800,dcid:Count_Person_18To24Years,198.528,,
2012,geoId/01101005302,dcid:Count_Person_15To44Years,1006.59,,
2012,geoId/01101005402,dcid:Count_Person_15To44Years,2654.88,,
2012,geoId/01101001800,dcid:Count_Person_15To44Years,1107.414,,
2012,geoId/01101005302,dcid:Count_Person_16OrMoreYears,1596.972,,
2012,geoId/01101005402,dcid:Count_Person_16OrMoreYears,4269.932,,
2012,geoId/01101001800,dcid:Count_Person_16OrMoreYears,2450.58,,
2012,geoId/01101005302,dcid:Count_Person_18OrMoreYears,1522.326,,
2012,geoId/01101005402,dcid:Count_Person_18OrMoreYears,4076.347,,
2012,geoId/01101001800,dcid:Count_Person_18OrMoreYears,2376.132,,
2012,geoId/01101005302,dcid:Count_Person_60OrMoreYears,289.536,,
2012,geoId/01101005402,dcid:Count_Person_60OrMoreYears,901.553,,
2012,geoId/01101001800,dcid:Count_Person_60OrMoreYears,769.296,,
2012,geoId/01101005302,dcid:Count_Person_62OrMoreYears,248.82,,
2012,geoId/01101005402,dcid:Count_Person_62OrMoreYears,785.402,,
2012,geoId/01101001800,dcid:Count_Person_62OrMoreYears,685.542,,
2012,geoId/01101005302,dcid:Count_Person_65OrMoreYears,178.698,,
2012,geoId/01101005402,dcid:Count_Person_65OrMoreYears,663.72,,
2012,geoId/01101001800,dcid:Count_Person_65OrMoreYears,623.502,,
2012,geoId/01101005302,dcid:Count_Person_75OrMoreYears,95.004,,
2012,geoId/01101005402,dcid:Count_Person_75OrMoreYears,215.709,,
2012,geoId/01101001800,dcid:Count_Person_75OrMoreYears,328.812,,
2012,geoId/01101005302,dcid:Median_Age_Person,31.5,Years,
2012,geoId/01101005402,dcid:Median_Age_Person,31.9,Years,
2012,geoId/01101001800,dcid:Median_Age_Person,39.4,Years,
2012,geoId/01101005302,dcid:Count_Person_Male_AsAFractionOf_Count_Person_Female,74.1,Percent,100.0
2012,geoId/01101005402,dcid:Count_Person_Male_AsAFractionOf_Count_Person_Female,86.5,Percent,100.0
2012,geoId/01101001800,dcid:Count_Person_Male_AsAFractionOf_Count_Person_Female,78.2,Percent,100.0
2012,geoId/01101005302,dcid:Count_Person_NotInLaborForce_AsAFractionOf_Count_Person_InLaborForce,68.3,Percent,100.0
2012,geoId/01101005402,dcid:Count_Person_NotInLaborForce_AsAFractionOf_Count_Person_InLaborForce,62.0,Percent,100.0
2012,geoId/01101001800,dcid:Count_Person_NotInLaborForce_AsAFractionOf_Count_Person_InLaborForce,77.1,Percent,100.0
2012,geoId/01101005302,dcid:Count_Person_65OrMoreYears_NoIncome_AsAFractionOf_Count_Person_15To64Years_WithIncome,13.3,Percent,100.0
2012,geoId/01101005402,dcid:Count_Person_65OrMoreYears_NoIncome_AsAFractionOf_Count_Person_15To64Years_WithIncome,19.5,Percent,100.0
2012,geoId/01101001800,dcid:Count_Person_65OrMoreYears_NoIncome_AsAFractionOf_Count_Person_15To64Years_WithIncome,35.6,Percent,100.0
2012,geoId/01101005302,dcid:Count_Person_15OrLessYears_AsAFractionOf_Count_Person_15To64Years_WithIncome,55.0,Percent,100.0
