blockgroup_FIPS,total_distribution_power_line_length,cost_per_household_for_undergrounding_fire_prone_lines
geoId/060375512022,3337.316932914942,0.0
geoId/060375512021,7127.872705905155,0.0
geoId/060650404041,27762.375867422867,0.0
geoId/060650419042,13507.709826806604,8096.792045949005
geoId/060650402012,10520.48671128638,0.0
geoId/060650403023,12613.568528803296,0.0
geoId/060650404051,18842.03351796588,0.0
geoId/060310011001,15515.631666845715,0.0
geoId/060310011004,7099.734257797534,0.0
geoId/060650427192,33178.6064348988,1271.0116300189773
geoId/060650427201,37337.49699609487,29641.868272226493
geoId/060650427202,42633.15735743643,8977.03293253806
geoId/060710045101,10975.255879588305,21671.90313926163
geoId/060710045103,8666.763863980945,5164.586582470147
geoId/060710045091,7194.840922270128,31362.234613166667
geoId/060710045093,7665.680610721079,8858.79587385639
geoId/060374003041,13434.53280208128,0.0
geoId/060374012021,19948.239791120537,0.0
geoId/060375305002,4104.693259656433,0.0
geoId/060375304001,4065.103611575659,0.0
geoId/060375305001,6986.576923921957,0.0
geoId/061110054031,10371.574424712106,0.0
geoId/061110052031,9920.612816089359,0.0
geoId/061110055042,7862.641734742679,0.0
geoId/060378003301,29572.79694633339,52523.0566680561
geoId/060378003291,26163.26594508185,57956.78210647072
geoId/060374012023,8280.29404028809,0.0
geoId/060374038023,7462.184312411978,0.0
geoId/060590994102,10443.186537724869,0.0
geoId/060590994052,4756.741448047477,0.0
geoId/060590994114,4822.947317743252,0.0
geoId/060590994112,9653.979124938349,0.0
geoId/060591100141,1409.2139472235938,0.0
geoId/060591100144,1814.703274338628,0.0
geoId/060591100143,3202.898912061227,0.0
geoId/060590994121,5028.302513137583,0.0
geoId/060650401012,16825.328036873318,6159.895920024469
geoId/060710052001,5754.588395184771,10990.467512826976
geoId/060710051007,3433.5513526292043,5900.080093234265
geoId/060710052004,4704.621854358313,36118.20546952626
geoId/060710052002,6073.755389391356,27635.63254479709
geoId/060710051003,3703.2167126112895,9790.238798557877
geoId/060710061005,6104.342442872456,0.0
geoId/060372976023,235.32993454837447,0.0
geoId/060372964021,79.6574496074962,0.0
geoId/060376701002,2760.7852205505205,0.0
geoId/060372933062,123.42930761228465,0.0
geoId/060372951031,186.85249534383732,0.0
geoId/060590756055,4842.613983105067,317.22341419359446
geoId/060650406112,21953.33707889253,0.0
geoId/060650406111,20416.380360812247,0.0
geoId/060375425021,5852.646536970999,0.0
geoId/060375425022,4422.099885941364,0.0
geoId/060375426021,9238.640290641852,0.0
geoId/060375424014,5869.96124752208,0.0
geoId/060375424013,3334.559492338135,0.0
geoId/060375424011,5609.607888655394,0.0
geoId/060375416062,3020.462752511184,0.0
geoId/060374308031,5562.867341681111,0.0
geoId/060374308023,6323.889323305891,0.0
geoId/060374308035,3817.4697716539226,0.0
geoId/060375416053,5113.194281981272,0.0
geoId/060375432023,2649.41790726246,0.0
geoId/060375425023,3205.198058547885,0.0
geoId/060375424012,5443.385806450422,0.0
geoId/060375426022,4406.728080794052,0.0
geoId/060710104121,38369.738274835734,0.0
geoId/060710104113,21662.523526490982,0.0
geoId/060710104193,21204.02688781124,0.0
geoId/060710104122,32188.384004511212,0.0
geoId/060590626223,8701.785519179746,0.0
geoId/060590626464,3061.7277987672096,0.0
geoId/060590626224,17019.82595866787,0.0
geoId/060710104133,24497.530210523033,0.0
geoId/060375342031,1474.7491709637238,0.0
geoId/060375339021,8209.195183342368,0.0
geoId/060375340013,5181.633035550123,0.0
geoId/060375340012,6019.613066519289,0.0
geoId/060375340022,8239.82709878891,0.0
geoId/060375340011,2168.2421657991517,0.0
geoId/060375342032,4546.607802097105,0.0
geoId/060375507005,5793.6542767678175,0.0
geoId/060590639071,24527.685012556078,0.0
geoId/060375340021,3737.1582983248873,0.0
geoId/060379200131,12269.333775053788,22127.729167026053
geoId/060590750023,2034.118106259575,0.0
geoId/060590746023,3420.545206105335,0.0
geoId/060590746012,1966.4204407877373,0.0
geoId/060590750022,10257.130840354306,0.0
geoId/060590746022,1384.2717885307004,0.0
geoId/060590746021,1035.0380061533597,0.0
geoId/060590746024,3205.800613342074,0.0
geoId/060590744032,2258.3327225601856,0.0
geoId/060590746011,1550.7726136424408,0.0
geoId/060590746013,1915.0058894834228,0.0
geoId/060710097113,10263.432371395877,0.0
geoId/060710097101,22753.350121870244,0.0
geoId/060710100043,10656.506196152122,0.0
geoId/060710097111,27463.563382560347,0.0
geoId/060590524172,6163.151766918549,0.0
geoId/060310007021,11680.597578054862,0.0
geoId/060590525254,4775.294851833893,0.0
geoId/060310007014,9388.541668043412,0.0
geoId/060375031061,5081.32037770911,0.0
geoId/060375040011,5304.565938789961,0.0
geoId/060375036012,4921.438721681286,0.0
geoId/060375040021,5208.681733486349,0.0
geoId/060375040025,5889.726525905809,0.0
geoId/060375040013,4123.91428936056,0.0
geoId/060375040022,2918.8507216816834,0.0
geoId/060375039024,6168.326968366708,0.0
geoId/060375039021,2626.5289523313645,0.0
geoId/060375040012,6833.408240356199,0.0
geoId/060375038023,10062.799621815118,0.0
geoId/060375039023,5454.909022397845,0.0
geoId/060650489011,21048.68341416853,0.0
geoId/060650488002,7977.5107331804775,0.0
geoId/060650511001,14038.593014540033,0.0
geoId/060650483001,12675.729635537375,0.0
geoId/060650489022,8553.16758968718,0.0
geoId/060374080031,7916.341418971659,0.0
geoId/060374066023,3777.5232575236987,0.0
geoId/060374066012,7660.250642813608,0.0
geoId/060374080032,11396.086152361662,0.0
geoId/060376211021,4350.4668969192935,0.0
geoId/060374066013,7244.09262178124,0.0
geoId/060374080041,11799.758808159375,0.0
geoId/060376210012,5428.609065023552,0.0
geoId/060376207021,2232.254630137466,0.0
geoId/060376207023,2526.5281362432747,0.0
geoId/060377014023,2383.257270221522,0.0
geoId/060375030003,5967.092257215203,0.0
geoId/060375030002,3787.9625497584057,0.0
geoId/060375031042,5685.690429886065,0.0
geoId/060375031034,1556.5559650050393,0.0
geoId/060375031032,2411.0041010736795,0.0
geoId/060375031033,2503.395020074635,0.0
geoId/060375031041,754.8834609749307,0.0
geoId/060830017064,17177.38225071296,0.0
geoId/060830016041,3794.390400329034,0.0
geoId/060830016042,4152.909411806715,0.0
geoId/060650432561,6449.095989086217,1934.4816506552538
geoId/060650432481,18094.319004889454,2938.449704418329
geoId/060650432522,30309.72642228916,8250.395041763148
geoId/060710008182,10094.241944131549,0.0
geoId/060710008184,9211.634905044548,0.0
geoId/060375323024,2013.2860124385813,0.0
geoId/061070025003,23037.553239102504,0.0
geoId/061070026013,18473.20117044462,0.0
geoId/061070026012,1680.8685523393744,0.0
geoId/060375319011,2606.5408173232945,0.0
geoId/060590758052,8020.278827271142,0.0
geoId/060590758053,5192.977352642605,0.0
geoId/060590759012,4403.245813480552,0.0
geoId/060590759011,2989.2860405258534,0.0
geoId/060590758063,3392.045104024467,0.0
geoId/060590758061,6506.9563214873215,0.0
geoId/060590758062,3188.1007301130353,0.0
geoId/060376023022,4098.472385059824,0.0
geoId/060376023021,5663.6935695034035,0.0
geoId/060376023023,12643.85431181615,0.0
geoId/060590759021,5436.7731081248685,0.0
geoId/060590759022,7027.8975565764895,0.0
geoId/060590758161,7636.198290012099,0.0
geoId/060590758153,3953.8917020837052,0.0
geoId/060376031022,4718.538146917248,0.0
geoId/060710018081,6840.5058632637265,0.0
geoId/060710018061,7014.649328166374,0.0
geoId/060376031021,3054.037469903879,0.0
geoId/060376032003,6775.503581727161,0.0
geoId/060376032002,6246.8196087076185,0.0
geoId/060710018063,7177.176164701498,0.0
geoId/060710018082,4976.826150383438,0.0
geoId/061110063011,15687.888378036592,5163.180401292319
geoId/061110064001,22590.807659979346,28488.56935273018
geoId/060830006004,1530.3792868174319,0.0
geoId/060830011022,2934.810858447434,0.0
geoId/060830011023,1338.9913459192833,0.0
geoId/060374034012,7837.27023279364,0.0
geoId/060374081362,5877.276353278159,0.0
geoId/060830014021,13235.63153505868,0.0
geoId/060830015003,20818.83910810473,0.0
geoId/060830015002,24638.865664726127,0.0
geoId/060650407022,8660.226469291465,0.0
geoId/060650408121,25426.506125488042,702.0445174898246
geoId/060830014024,9771.399672195219,0.0
geoId/060374307011,9155.104159849605,0.0
geoId/060710073024,20846.436018401622,0.0
geoId/060710073061,8978.39246436546,450.40236024964616
geoId/060376505022,3148.2847152909417,0.0
geoId/060376507011,2460.645727117757,0.0
geoId/060376505021,3997.44403825964,0.0
geoId/060376505011,4809.735531536007,0.0
geoId/060710005042,21081.79134949818,0.0
geoId/060710019013,12731.734753814952,0.0
geoId/060710019011,9231.208814415435,0.0
geoId/060590525022,3985.8128795347716,0.0
geoId/060590525021,4147.100992363279,0.0
geoId/060590755131,5147.808651013947,0.0
geoId/060590755072,2567.227548219801,0.0
geoId/060590755073,7081.012465990875,0.0
geoId/060590755152,4858.449822360273,0.0
geoId/060374640001,479.6115840139732,0.0
geoId/060710019051,8667.733379968287,0.0
geoId/060376203013,3329.587991782939,0.0
geoId/060376202012,915.4401322948752,0.0
geoId/060376203051,2108.8721274434624,0.0
geoId/060379800301,1765.6245557931147,0.0
geoId/060376202011,514.009172794075,0.0
geoId/060376203053,1666.6842994531412,0.0
geoId/060376203011,4171.779516424355,0.0
geoId/060376203057,3047.2351694572853,0.0
geoId/060376203014,2293.93802047775,0.0
geoId/060376509021,3925.426500399962,0.0
geoId/060374823011,2122.724319467333,0.0
geoId/060650419094,12882.780603714707,14179.642482288613
geoId/060650418031,14752.034528466467,490.75859835856977
geoId/060650417033,5583.900848218637,0.0
geoId/060374070013,5340.6310319686545,0.0
geoId/060374053024,4116.5278721183195,0.0
geoId/060374068003,6314.068349529233,0.0
geoId/060374068001,3935.9932088243813,0.0
geoId/060374069013,5129.109510191357,0.0
geoId/060374053023,2950.557008700765,0.0
geoId/060374069023,2560.9666403461465,0.0
geoId/060590218224,20785.96189610058,738.4040574373056
geoId/060590218222,26829.782689996537,691.2957041272792
geoId/060590218291,21108.236661206018,0.0
geoId/060590218223,14074.438162193359,3045.3358658666325
geoId/060590218231,29430.037817360397,4239.929687171673
geoId/060374052031,11257.92448470088,0.0
geoId/060374048021,8354.841914257517,0.0
geoId/060375001001,21849.547694685552,21234.288099568166
geoId/060375001002,14207.961723874994,3863.201707214703
geoId/060375001003,14539.267345933196,34039.84851915824
geoId/060590014012,4274.208087797791,0.0
geoId/060590218221,7516.269639561943,10587.741376784945
geoId/060374071011,5022.500120446355,0.0
geoId/060376203055,2282.7365574389073,0.0
geoId/060376203033,3942.0449519711733,0.0
geoId/060830001031,19784.81252368049,22837.620286160487
geoId/060830001033,14058.962334247211,2563.6428886527883
geoId/060830030072,9747.998398137412,0.0
geoId/060830001012,10520.025922638051,0.0
geoId/060830029071,45793.01646098376,31606.47089430682
geoId/060830001023,9242.662756189546,0.0
geoId/060830013042,5118.062058240453,0.0
geoId/060830013063,4711.944795938521,0.0
geoId/060830030051,7147.420240319774,0.0
geoId/060710092012,29009.51103519532,8531.34898617151
geoId/060710092011,17018.845654891473,3732.7811196174844
geoId/060377031001,6302.938974918517,0.0
geoId/060377031003,4918.236450248938,0.0
geoId/060372360002,5300.531966571393,0.0
geoId/060377032005,6557.334308380877,0.0
geoId/060375515022,901.2535735902412,0.0
geoId/060375512012,3307.1892122808317,0.0
geoId/060375517003,2080.171920985242,0.0
geoId/061110050031,10807.720091109244,0.0
geoId/060374021011,5879.913152369274,0.0
geoId/060374803023,7722.224685461038,0.0
geoId/061110079011,7693.485512985958,9600.768758148715
geoId/061110079012,4139.809112128528,36658.35557737528
geoId/060376039006,6810.4875408035705,0.0
geoId/060376041002,1853.7488568579959,0.0
geoId/060376041004,3819.774866567862,0.0
geoId/060376041003,1535.341340046978,0.0
geoId/060376038022,2989.271648800672,0.0
geoId/060376041001,1902.3942846981333,0.0
geoId/060590631021,4974.940240428954,0.0
geoId/060590631031,6525.3586665556795,0.0
geoId/060590632011,4783.298875218237,0.0
geoId/060590631023,4659.316946590803,0.0
geoId/060590632012,3271.274778288834,0.0
geoId/060590631022,4389.2852825496175,0.0
geoId/060710056003,5612.426651707059,37496.68682966606
geoId/060710056001,4795.239448522104,16277.796847259644
geoId/060710055005,4649.664943037423,45736.311623959984
geoId/060710055004,5181.919505858386,22714.554950662
geoId/060710056005,4397.271057524933,14403.575198593351
geoId/060710056002,6823.474486816699,0.0
geoId/060710042021,8314.407441049925,25622.929335613153
geoId/060375323021,5182.0732165286845,0.0
geoId/060375312012,2150.674167938137,0.0
geoId/060375316022,1528.8491031113795,0.0
geoId/060375316021,2107.5312331381037,0.0
geoId/060375312021,3188.5448464505603,0.0
geoId/061070015022,4747.045093973742,0.0
geoId/060590993053,6948.556996006887,0.0
geoId/060590993052,3667.062751109774,0.0
geoId/060590994134,4865.507290723527,0.0
geoId/060590992353,6836.069765437973,0.0
geoId/060590992354,5187.856372122209,0.0
geoId/060590993056,3111.867401828711,0.0
geoId/060590993092,8222.479293717377,0.0
geoId/060590993054,3408.0016097027624,0.0
geoId/060590993062,4036.656803776491,0.0
geoId/060650433102,11588.518279835627,940.5779621122556
geoId/060650433082,6118.495102295824,0.0
geoId/060650433112,12449.29531969647,0.0
geoId/060650433101,7810.173760597528,497.58529693510826
geoId/060590994133,9686.16737880833,0.0
geoId/060650433081,6858.2318397539975,0.0
geoId/060710104131,14731.996704169751,0.0
geoId/060710104114,22999.020821074122,0.0
geoId/060710104132,32680.219890422704,7212.618837296345
geoId/060379008061,16738.314944874244,0.0
geoId/060375545141,5026.6585617465225,0.0
geoId/060375548011,5894.338366299517,0.0
geoId/060375305004,5649.955976894301,0.0
geoId/060375304002,12206.206124513235,0.0
geoId/060710083012,11350.92039283896,65225.680070638475
geoId/060710083011,4999.970511958254,9287.867055230094
geoId/060710100211,12665.294880733916,0.0
geoId/060710100213,18043.66342130309,0.0
geoId/060710100241,9324.166574215573,0.0
geoId/060710100222,15049.170935383325,0.0
geoId/061110062001,21932.06827326165,17488.07561919418
geoId/061110069001,24564.54426267329,12631.804356921342
geoId/061110069002,15399.095685240816,9598.152904458822
geoId/061110070001,10148.025828562628,5743.071934036058
geoId/061110066003,5373.375652924419,34179.03411947567
geoId/061110067002,11606.668716647513,9669.216820907655
geoId/060376028022,4964.845402820163,0.0
geoId/060376029002,7054.430048646764,0.0
geoId/060376028024,5202.959800997357,0.0
geoId/060376028021,5870.028601208633,0.0
geoId/060376028011,6067.564702016495,0.0
geoId/060710100212,16064.29231891519,0.0
geoId/060710100202,16911.37947811971,0.0
geoId/060710100242,13234.488070028145,0.0
geoId/061070014005,63317.58993206063,0.0
geoId/060375511022,7161.950010901965,0.0
geoId/060375511012,3471.1282002291878,0.0
geoId/060375511023,3533.8468696541217,0.0
geoId/060374338021,18193.775324675596,0.0
geoId/060374065001,3418.2483338675793,0.0
geoId/060374064022,4976.483438466744,0.0
geoId/060374064023,4256.562496204136,0.0
geoId/060310006023,5866.166048189428,0.0
geoId/060374065002,8527.588333233134,0.0
geoId/060374066011,8051.287382966083,0.0
geoId/060374815004,5567.490647763009,0.0
geoId/060374823041,2565.9100904112242,0.0
geoId/060378004063,16936.54910576584,3078.5424875581443
geoId/060378004083,26281.061115232056,5076.684901047764
geoId/060378004062,19725.099281252133,0.0
geoId/060378004084,20537.520322792814,339.3474655016727
geoId/060378004082,27004.02891862656,0.0
geoId/060374053022,4931.991024010667,0.0
geoId/060374053025,2849.8876234857566,0.0
geoId/060374067024,20725.43975666573,0.0
geoId/060374055003,2704.592770429504,0.0
geoId/060374053012,4587.771096230497,0.0
geoId/060374055005,4894.4756184313865,0.0
geoId/060374053021,4729.2634625552755,0.0
geoId/060374067021,12505.742400126755,0.0
geoId/060376003033,3489.9168915574933,0.0
geoId/060590999051,2178.372355686281,0.0
geoId/060591100122,3010.3927070154414,0.0
geoId/060591100124,13768.060906543524,0.0
geoId/060591100121,2794.994937489099,0.0
geoId/060591100123,3312.384757922384,0.0
geoId/060590999021,5038.285735452299,0.0
geoId/060591100153,5962.7640869065535,0.0
geoId/060590999052,5615.456012553202,0.0
geoId/060590999022,5517.1761370358445,0.0
geoId/060591100044,6624.386025340798,0.0
geoId/060591100052,6734.591670962532,0.0
geoId/060375436031,6781.127400659185,0.0
geoId/060375437024,5802.183244531914,0.0
geoId/060372933011,1057.1520207678425,0.0
geoId/060375437025,5566.972716454852,0.0
geoId/060372941101,760.4934120947639,0.0
geoId/060590015044,5665.177323628817,0.0
geoId/060590015041,17134.649521876847,0.0
geoId/060590748062,3697.541968874129,0.0
geoId/060830015001,38882.9624115642,5200.91694197413
geoId/060374081332,7146.03565941435,0.0
geoId/060375752021,2058.836411884976,0.0
geoId/060375751021,1589.3483332609126,0.0
geoId/060590755071,7108.687823141258,0.0
geoId/060650464031,19374.24011963476,0.0
geoId/060375303012,2904.48765104623,0.0
geoId/060374081333,7135.961079787776,0.0
geoId/060374081331,7138.34670355768,0.0
geoId/060374077013,3832.0761823453277,0.0
geoId/060374078013,5169.557980105998,0.0
