"StatVar","MinDate","NumPlaces","observationPeriods","ScalingFactors","Units","MeasurementMethods"
"Count_MedicalConditionIncident_EColiEnteropathogenicEtiology_FoodborneTransmission","1999-03","8","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CampylobacterJejuniEtiology_SuspectedCase_Indeterminate_Other_UnknownTramissionMode","2011-04","12","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Trichloroethylene_PatientDeceased_ConfirmedCase_WaterborneTransmission","1980-09","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_BrucellaUnknown_PatientHospitalized_ConfirmedCase_FoodborneTransmission","2005-02","4","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SalmonellaOther_PatientHospitalized_SuspectedCase_PersonToPersonTransmission","2018-02","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NorovirusGenogroupIV_PatientDeceased_ConfirmedCase_FoodborneTransmission","2016-05","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ListeriaUnknown_PatientDeceased_FoodborneTransmission","2006-06","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_StaphylococcusEtiology_SuspectedCase_Indeterminate_Other_UnknownTramissionMode","2014-02","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CampylobacterEtiology_PatientDeceased_WaterborneTransmission","2018-07","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_PatientHospitalized_EnvironmentalContaminationTransmissionExceptFood_Water","2019-09","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ShigellaFlexneriEtiology_PatientHospitalized_FoodborneTransmission","1998-01","15","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CyclosporaCayetanensisEtiology_PatientHospitalized_FoodborneTransmission","1999-05","29","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CryptosporidiumHominisEtiology_PatientDeceased_ConfirmedCase_Indeterminate_Other_UnknownTramissionMode","2016-10","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SapovirusGenogroupI_PatientDeceased_ConfirmedCase_PersonToPersonTransmission","2011-02","5","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Histamine_PatientHospitalized_ConfirmedCase_FoodborneTransmission","2000-02","15","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_EColiEnteropathogenicEtiology_PatientDeceased_WaterborneTransmission","1987-07","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_EColiEnteropathogenicEtiology_PatientDeceased_ConfirmedCase_PersonToPersonTransmission","2018-10","4","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SodiumHydroxide_PatientDeceased_WaterborneTransmission","1980-12","8","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CampylobacterEtiology_PatientHospitalized_SuspectedCase_PersonToPersonTransmission","2014-05","7","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_EntamoebaHistolyticaEtiology_PatientHospitalized_WaterborneTransmission","1984-06","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_VibrioOther_ConfirmedCase_FoodborneTransmission","1998-11","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_MycobacteriumOther_PatientDeceased_SuspectedCase_WaterborneTransmission","2015-01","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ShigellaEtiology_PatientHospitalized_ConfirmedCase_Indeterminate_Other_UnknownTramissionMode","2015-05","4","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SalmonellaEtiology_ConfirmedCase_PersonToPersonTransmission","2014-08","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CryptosporidiumHominisEtiology_PatientDeceased_FoodborneTransmission","2018-09","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Cholera_PatientDeceased_Indeterminate_Other_UnknownTramissionMode","2015-06","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NORSUnknownBacterium_PatientHospitalized_FoodborneTransmission","2022-01","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SapovirusGenogroupIV_PatientHospitalized_Indeterminate_Other_UnknownTramissionMode","2016-02","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_AmnesicShellfishPoison_PatientHospitalized_ConfirmedCase_FoodborneTransmission","2013-07","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Norovirus_PatientHospitalized_SuspectedCase_PersonToPersonTransmission","2009-01","46","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_BacillusEtiology_FoodborneTransmission","2007-01","5","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ClostridiumBotulinumEtiology_SuspectedCase_FoodborneTransmission","2001-08","5","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SapovirusGenogroupI_PatientHospitalized_Indeterminate_Other_UnknownTramissionMode","2013-02","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CampylobacterUnknown_PatientDeceased_SuspectedCase_FoodborneTransmission","1998-08","22","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CleaningAgents_PatientHospitalized_ConfirmedCase_FoodborneTransmission","2014-08","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_PatientHospitalized_WaterborneTransmission","1980-09","26","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SalmonellaUnknown_SuspectedCase_PersonToPersonTransmission","2012-06","7","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NORSOtherVirus_ConfirmedCase_WaterborneTransmission","2003-07","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_BacillusUnknown_PatientHospitalized_FoodborneTransmission","2010-06","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Rotavirus_PatientHospitalized_SuspectedCase_Indeterminate_Other_UnknownTramissionMode","2014-06","9","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Brucella_PatientDeceased_FoodborneTransmission","2016-03","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CampylobacterEtiology_SuspectedCase_FoodborneTransmission","2013-08","14","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ClostridiumDifficileEtiology_PatientDeceased_PersonToPersonTransmission","2016-02","19","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CampylobacterEtiology_PatientHospitalized_PersonToPersonTransmission","2014-05","7","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NORSUnknown_PatientHospitalized_SuspectedCase_FoodborneTransmission","2022-02","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CampylobacterUnknown_PatientHospitalized_ConfirmedCase_WaterborneTransmission","2004-08","7","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Norovirus_ConfirmedCase_FoodborneTransmission","2009-01","22","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_VibrioVulnificusEtiology_SuspectedCase_FoodborneTransmission","2015-12","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_EnterovirusUnknownEtiology_PersonToPersonTransmission","2023-03","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ShigellaFlexneriEtiology_PatientHospitalized_SuspectedCase_Indeterminate_Other_UnknownTramissionMode","2015-09","4","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_MycobacteriumAviumEtiology_PatientHospitalized_ConfirmedCase_WaterborneTransmission","2015-06","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_PatientHospitalized_ConfirmedCase_WaterborneTransmission","1980-09","26","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_MycobacteriumAviumEtiology_ConfirmedCase_WaterborneTransmission","2015-06","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CyclosporaCayetanensisEtiology_PatientHospitalized_ConfirmedCase_FoodborneTransmission","1999-05","29","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NORSOtherVirus_PatientHospitalized_SuspectedCase_FoodborneTransmission","1998-04","12","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ShigellaEtiology_ConfirmedCase_PersonToPersonTransmission","2012-09","11","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CryptosporidiumUnknown_ConfirmedCase_FoodborneTransmission","2007-07","7","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CampylobacterJejuniEtiology_PatientHospitalized_ConfirmedCase_Indeterminate_Other_UnknownTramissionMode","2009-08","20","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ToxoplasmaEtiology_PatientHospitalized_ConfirmedCase_FoodborneTransmission","2018-12","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ShigellaUnknown_SuspectedCase_FoodborneTransmission","2000-07","4","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CampylobacterUnknown_PatientDeceased_EnvironmentalContaminationTransmissionExceptFood_Water","2018-07","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_StaphylococcusUnknown_WaterborneTransmission","2001-06","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_EColiEnterotoxigenicEtiology_PatientDeceased_SuspectedCase_FoodborneTransmission","2004-09","4","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CryptosporidiumOther_PatientHospitalized_ConfirmedCase_PersonToPersonTransmission","2021-10","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CampylobacterJejuniEtiology_ConfirmedCase_FoodborneTransmission","1998-05","44","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_TrichinellaSpiralisEtiology_FoodborneTransmission","1998-09","9","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ShigellaUnknown_PatientHospitalized_SuspectedCase_Indeterminate_Other_UnknownTramissionMode","2015-10","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CleaningAgents_PatientDeceased_ConfirmedCase_FoodborneTransmission","2014-08","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NORSOtherBacterium_WaterborneTransmission","2004-06","5","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_HepatitisA_PatientDeceased_FoodborneTransmission","1998-02","28","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SalmonellaEntericaEtiology_PatientHospitalized_SuspectedCase_PersonToPersonTransmission","2009-04","16","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_AnatoxinA_PatientDeceased_SuspectedCase_WaterborneTransmission","2021-02","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SalmonellaEntericaEtiology_EnvironmentalContaminationTransmissionExceptFood_Water","2009-10","14","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_EColiOther_PatientDeceased_SuspectedCase_Indeterminate_Other_UnknownTramissionMode","2021-05","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CampylobacterEtiology_PatientDeceased_Indeterminate_Other_UnknownTramissionMode","2013-04","12","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ShigellaUnknown_PatientHospitalized_ConfirmedCase_WaterborneTransmission","2007-07","4","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_LegionellaAnisaEtiology_PatientDeceased_WaterborneTransmission","2002-04","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Norovirus_PatientHospitalized_PersonToPersonTransmission","2009-01","47","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_GiardiaUnknown_PatientDeceased_SuspectedCase_PersonToPersonTransmission","2013-10","5","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CryptosporidiumParvumEtiology_PatientDeceased_FoodborneTransmission","1998-09","14","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_EColiEnterotoxigenicEtiology_WaterborneTransmission","1975-06","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NORSOtherChemical_Toxin_PatientHospitalized_SuspectedCase_FoodborneTransmission","1998-08","17","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CryptosporidiumParvumEtiology_PatientHospitalized_EnvironmentalContaminationTransmissionExceptFood_Water","2014-07","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CyclosporaEtiology_PatientHospitalized_ConfirmedCase_FoodborneTransmission","2014-06","12","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CampylobacterColiEtiology_ConfirmedCase_AnimalContactTransmission","2013-10","5","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Norovirus_ConfirmedCase_Indeterminate_Other_UnknownTramissionMode","2009-01","10","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Astrovirus_PatientHospitalized_SuspectedCase_PersonToPersonTransmission","2015-04","5","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_StaphylococcusUnknown_PatientHospitalized_SuspectedCase_WaterborneTransmission","2001-06","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Sapovirus_SuspectedCase_Indeterminate_Other_UnknownTramissionMode","2013-09","4","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SalmonellaUnknown_PatientDeceased_SuspectedCase_Indeterminate_Other_UnknownTramissionMode","2012-10","7","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NorovirusGenogroupII_PatientDeceased_ConfirmedCase_FoodborneTransmission","1998-03","51","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SalmonellaEntericaEtiology_SuspectedCase_PersonToPersonTransmission","2009-04","17","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CampylobacterUnknown_PatientHospitalized_SuspectedCase_Indeterminate_Other_UnknownTramissionMode","2010-12","12","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CryptosporidiumUnknown_PatientDeceased_Indeterminate_Other_UnknownTramissionMode","2010-07","16","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_GiardiaUnknown_PatientHospitalized_WaterborneTransmission","2004-03","15","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CyanotoxinUnknown_PatientDeceased_ConfirmedCase_WaterborneTransmission","2009-08","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Copper_ConfirmedCase_WaterborneTransmission","1971-02","14","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_StaphylococcusUnknown_PatientHospitalized_WaterborneTransmission","2001-06","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Rotavirus_PatientHospitalized_PersonToPersonTransmission","2009-01","32","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Herbicide_PatientDeceased_ConfirmedCase_WaterborneTransmission","1975-06","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ToxoplasmaGondiiEtiology_PatientHospitalized_ConfirmedCase_FoodborneTransmission","2017-10","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SalmonellaOther_PatientHospitalized_Indeterminate_Other_UnknownTramissionMode","2014-05","8","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SalmonellaEtiology_PatientDeceased_SuspectedCase_PersonToPersonTransmission","2014-01","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CleaningAgents_ConfirmedCase_WaterborneTransmission","1999-08","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_StaphylococcusUnknown_PatientDeceased_SuspectedCase_WaterborneTransmission","2001-06","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NorovirusGenogroupI_PatientHospitalized_SuspectedCase_Indeterminate_Other_UnknownTramissionMode","2010-07","20","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NorovirusGenogroupII_PatientDeceased_SuspectedCase_WaterborneTransmission","2023-05","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CryptosporidiumParvumEtiology_PatientHospitalized_ConfirmedCase_EnvironmentalContaminationTransmissionExceptFood_Water","2014-07","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
