srcStateName,srcDistrictName,Year,StateCode,StateName,DistrictCode,DistrictName,censusyear,CensusStateCode,CensusDistrictCode,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,JoinYear,NumberOfChildren,NumberOfParents,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFemaleMappingError%,TotalPopulationFemaleUrbanMappingError%,TotalPopulationFemaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,LandAreaMappingError%,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
Arunachal Pradesh,Upper Subansiri,2019-20,12,ARUNACHAL PRADESH,718,KAMLE,2011,12,249,6823,0,6823,3326,0,3326,3497,0,3497,1224,0,1224,0,,,2019-20,3,2,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,0.08176349343303614227,0.30870509456157813773,0.000000000000000000000000,0,0.09741159002327141899,0.30870509456157813773,0.07964940849657550649,0.30330111252963706000,0.00000000000000000000,0,0.09546498277841561424,0.30330111252963706000,0.08388102662508994963,0.31402658045977011494,0.00000000000000000000,0,0.09933812459165412039,0.31402658045977011494,0.07713151427311109711,0.33107925344874222342,0.00000000000000000000,0,0.09251001436021464742,0.33107925344874222342,,0,,,,
Arunachal Pradesh,Upper Subansiri,2019-20,12,ARUNACHAL PRADESH,241,UPPER SUBANSIRI,2011,12,241,63220,0,63220,31514,0,31514,31706,0,31706,12007,0,12007,0,,,2019-20,3,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,0.75759754577701083309,1,0.000000000000000000000000,1,0.90258840997672858101,1,0.75468173763111260118,1,0.00000000000000000000,1,0.90453501722158438576,1,0.76051810985847925162,1,0.00000000000000000000,1,0.90066187540834587961,1,0.75663242800428508413,1,0.00000000000000000000,1,0.90748998563978535258,1,,1,,1,,1
Arunachal Pradesh,Upper Subansiri,2019-20,12,ARUNACHAL PRADESH,724,LEPARADA,2011,12,249,13405,13405,0,6918,6918,0,6487,6487,0,2638,2638,0,,0,,2019-20,3,2,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,0.16063896078995302464,0.45793051617531513682,1.00000000000000000000,1.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.16566885387231189233,0.46098487372559472246,1.00000000000000000000,1.00000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.15560086351643079875,0.45471751016402635637,1.00000000000000000000,1.00000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.16623605772260381877,0.47763896433097954011,1.00000000000000000000,1.00000000000000000000,0.000000000000000000000000,0.00000000000000000000,,,,,,
Arunachal Pradesh,West Kameng,2019-20,12,ARUNACHAL PRADESH,242,WEST KAMENG,2011,12,242,83947,15932,68015,46155,8346,37809,37792,7586,30206,18159,4090,14069,,,,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Arunachal Pradesh,West Siang,2019-20,12,ARUNACHAL PRADESH,243,WEST SIANG,2011,12,243,31836,0,31836,15986,0,15986,15850,0,15850,5714,0,5714,0,,,2019-20,4,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,0.43780081960449957370,1,0,1,0.43780081960449957370,1,0.43308409189423493715,1,0,1,0.43308409189423493715,1,0.44266324079763168184,1,0,1,0.44266324079763168184,1,0.43363436290506185019,1,0,1,0.43363436290506185019,1,0,1,,1,,1
Arunachal Pradesh,West Siang,2019-20,12,ARUNACHAL PRADESH,725,SHI YOMI,2011,12,250,13310,0,13310,6823,0,6823,6487,0,6487,2253,0,2253,0,,,2019-20,4,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,0.18303583706922632636,1,0,1,0.18303583706922632636,1,0.18484503684438664933,1,0,1,0.18484503684438664933,1,0.18117075350499916215,1,0,1,0.18117075350499916215,1,0.17097973742126432420,1,0,1,0.17097973742126432420,1,0,1,,1,,1
Arunachal Pradesh,West Siang,2019-20,12,ARUNACHAL PRADESH,719,LOWER SIANG,2011,12,250,11704,0,11704,6014,0,6014,5690,0,5690,2325,0,2325,0,,,2019-20,4,2,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,0.16095052119145191012,0.55427164235650691419,0,0,0.16095052119145191012,0.55427164235650691419,0.16292804508019072388,0.55855855855855855856,0,0,0.16292804508019072388,0.55855855855855855856,0.15891191420432329777,0.54981157599768093536,0,0,0.15891191420432329777,0.54981157599768093536,0.17644380359717689914,0.61426684280052840159,0,0,0.17644380359717689914,0.61426684280052840159,0,0,,,,
Arunachal Pradesh,West Siang,2019-20,12,ARUNACHAL PRADESH,724,LEPARADA,2011,12,250,15868,0,15868,8089,0,8089,7779,0,7779,2885,0,2885,0,,,2019-20,4,2,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,0.21821282213482218983,0.54206948382468486318,0,0.000000000000000000000000,0.21821282213482218983,1.00000000000000000000,0.21914282618118768964,0.53901512627440527754,0,0.00000000000000000000,0.21914282618118768964,1.00000000000000000000,0.21725409149304585824,0.54528248983597364363,0,0.00000000000000000000,0.21725409149304585824,1.00000000000000000000,0.21894209607649692646,0.52236103566902045989,0,0.00000000000000000000,0.21894209607649692646,1.00000000000000000000,0,,,,,
Assam,Baksa,2019-20,18,ASSAM,616,BAKSA,2011,18,616,979228,40131,939097,496476,20769,475707,482752,19362,463390,198236,8667,189569,1511,212995,214505.910003662,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Barpeta,2019-20,18,ASSAM,280,BARPETA,2011,18,280,1695424,147353,1548071,867902,75215,792687,827522,72138,755384,338311,31495,306816,3638,226649,230286.723754883,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Biswanath,2019-20,18,ASSAM,705,Biswanath,2011,18,705,734100,31368,702732,372867,16024,356843,361233,15344,345889,148301,7196,141105,1672,148333,150004.53125,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Bongaigaon,2019-20,18,ASSAM,281,BONGAIGAON,2011,18,281,660422,36487,623935,335668,18445,317223,324754,18042,306712,132166,8147,124019,1056,96969.9,98025.8521728516,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Cachar,2019-20,18,ASSAM,282,CACHAR,2011,18,282,1793471,372318,1421153,914757,187674,727083,878714,184644,694070,392189,81439,310750,7068,234509,241577.046875,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Charaideo,2019-20,18,ASSAM,708,CHARAIDEO,2011,18,708,437015,29723,407292,223563,15413,208150,213452,14310,199142,92090,6615,85475,1297,95898,97194.9765625,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Chirang,2019-20,18,ASSAM,612,CHIRANG,2011,18,612,491420,41338,450082,249711,21151,228560,241709,20187,221522,99646,9129,90517,1888,122361,124248.759338379,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Darrang,2019-20,18,ASSAM,283,DARRANG,2011,18,283,883376,55494,827882,452180,28813,423367,431196,26681,404515,179253,12432,166821,1239,155107,156346.113128662,2019-20,1,1,1.08336025848142164800,0.000000000000000000000000,1.15222575789857114400,1.09705369335097933200,0.000000000000000000000000,1.16785378309367020600,1.06900074355676074000,0.000000000000000000000000,1.13586811270062314500,1.12789762651571228500,0.000000000000000000000000,1.20786308603885920200,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Dhemaji,2019-20,18,ASSAM,284,DHEMAJI,2011,18,284,679046,48285,630761,347522,24971,322551,331524,23314,308210,128361,10231,118130,1555,186795,188350.171875,2019-20,1,1,0.89312130447012459700,0.000000000000000000000000,0.96073045615883408000,0.92099906334252908900,0.000000000000000000000000,0.99148578819289072500,0.86388122454342399200,0.000000000000000000000000,0.92852328529704400300,1.02256889634939824000,0.000000000000000000000000,1.11001521255788294700,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Dhubri,2019-20,18,ASSAM,285,DHUBRI,2011,18,285,1465540,82520,1383020,751748,42040,709708,713792,40480,673312,304613,17248,287365,1243,176579,177822.203125,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Dibrugarh,2019-20,18,ASSAM,286,DIBRUGARH,2011,18,286,1326335,243730,1082605,676434,126135,550299,649901,117595,532306,276867,54453,222414,4548,228975,233523.171875,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Dima Hasao,2019-20,18,ASSAM,299,DIMA HASAO,2011,18,299,203726,52113,151613,105227,27410,77817,98499,24703,73796,39851,10562,29289,1779,,,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Goalpara,2019-20,18,ASSAM,287,GOALPARA,2011,18,287,1008183,138062,870121,513292,70048,443244,494891,68014,426877,198454,28451,170003,6445,178826,185271.203125,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Golaghat,2019-20,18,ASSAM,288,GOLAGHAT,2011,18,288,1084751,115599,969152,552185,59060,493125,532566,56539,476027,230595,25735,204860,5045,240049,245094.328125,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Hailakandi,2019-20,18,ASSAM,289,HAILAKANDI,2011,18,289,726618,115462,611156,372291,58544,313747,354327,56918,297409,158569,25478,133091,2484,80451.3,82935.2734375,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Hojai,2019-20,18,ASSAM,709,HOJAI,2011,18,709,931218,172350,758868,476480,87950,388530,454738,84400,370338,176788,35192,141596,4886,88940.7,93826.7265625,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Jorhat,2019-20,18,ASSAM,290,JORHAT,2011,18,290,924952,220534,704418,471239,113837,357402,453713,106697,347016,204026,51620,152406,9218,156597,165814.515625,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Kamrup,2019-20,18,ASSAM,291,KAMRUP,2011,18,291,1518031,133688,1384343,778297,67504,710793,739734,66184,673550,311346,28961,282385,7331,215589,222920.376831055,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Kamrup Metropolitan,2019-20,18,ASSAM,618,KAMRUP METRO,2011,18,618,1229628,1022427,207201,635316,529211,106105,594312,493216,101096,287570,244338,43232,25481,37000.8,62481.76171875,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Karbi Anglong,2019-20,18,ASSAM,292,KARBI ANGLONG,2011,18,292,589493,23805,565688,302069,12390,289679,287424,11415,276009,110701,4981,105720,795,136532,136928.53125,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Karimganj,2019-20,18,ASSAM,293,KARIMGANJ,2011,18,293,1171832,52846,1118986,597391,26881,570510,574441,25965,548476,235480,10917,224563,1318,141313,142631.203125,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Kokrajhar,2019-20,18,ASSAM,294,KOKRAJHAR,2011,18,294,982161,149960,832201,501576,77130,424446,480585,72830,407755,201463,32104,169359,3120,210841,213960.75,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Lakhimpur,2019-20,18,ASSAM,295,LAKHIMPUR,2011,18,295,1043096,91333,951763,530166,47092,483074,512930,44241,468689,204487,21115,183372,3615,213531,217146.319366455,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Majuli,2019-20,18,ASSAM,706,MAJULI,2011,18,706,167304,0,167304,85566,0,85566,81738,0,81738,32236,0,32236,0,73950.8,73950.78125,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Morigaon,2019-20,18,ASSAM,296,MARIGAON,2011,18,296,957423,73298,884125,486651,37528,449123,470772,35770,435002,184602,16157,168445,2550,136608,139158.1875,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Nagaon,2019-20,18,ASSAM,297,NAGAON,2011,18,297,1892550,197184,1695366,962632,100177,862455,929918,97007,832911,382552,43749,338803,3172,219771,222942.828125,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
