value,date,duration,statvar,unit
180.752,2009-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
180.888,2010-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
181.145,2010-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
181.534,2010-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
181.962,2010-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
181.939,2010-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
182.352,2010-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
183.116,2010-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
186.159,2010-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
187.582,2010-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
187.294,2010-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
187.347,2010-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
187.549,2010-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
188.115,2011-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
188.304,2011-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
188.350,2011-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
188.481,2011-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
188.772,2011-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
188.852,2011-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
190.011,2011-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
194.351,2011-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
196.759,2011-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
197.458,2011-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
197.353,2011-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
197.361,2011-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
197.587,2012-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
197.541,2012-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
197.627,2012-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
197.629,2012-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
197.896,2012-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
197.984,2012-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
199.337,2012-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
202.230,2012-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
204.285,2012-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
204.588,2012-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
204.618,2012-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
204.638,2012-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
205.346,2013-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
205.265,2013-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
205.384,2013-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
205.422,2013-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
205.581,2013-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
205.620,2013-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
206.670,2013-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
209.401,2013-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
210.732,2013-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
211.027,2013-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
211.238,2013-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
211.302,2013-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
211.203,2014-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
211.545,2014-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
211.877,2014-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
212.002,2014-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
212.294,2014-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
212.631,2014-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
213.394,2014-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
215.868,2014-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
217.336,2014-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
218.145,2014-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
218.363,2014-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
218.348,2014-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
219.064,2015-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
219.096,2015-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
219.632,2015-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
219.970,2015-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
220.204,2015-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
220.673,2015-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
221.417,2015-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
223.754,2015-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
226.009,2015-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
226.267,2015-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
226.365,2015-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
226.231,2015-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
226.122,2016-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
226.209,2016-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
226.251,2016-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
226.447,2016-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
226.688,2016-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
227.082,2016-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
227.691,2016-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
229.912,2016-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
231.457,2016-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
232.192,2016-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
232.192,2016-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
232.446,2016-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
231.961,2017-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
232.153,2017-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
232.108,2017-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
232.035,2017-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
232.103,2017-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
232.887,2017-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
233.401,2017-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
235.342,2017-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
237.298,2017-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
237.831,2017-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
238.112,2017-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
238.005,2017-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
237.761,2018-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
237.868,2018-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
237.585,2018-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
237.724,2018-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
238.210,2018-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
238.805,2018-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
239.510,2018-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
242.555,2018-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
244.387,2018-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
244.263,2018-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
244.416,2018-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
244.378,2018-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
244.277,2019-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
244.764,2019-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
245.009,2019-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
245.075,2019-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
245.702,2019-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
245.995,2019-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
246.326,2019-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
248.516,2019-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
249.843,2019-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
250.336,2019-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
250.356,2019-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
250.234,2019-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
250.353,2020-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
250.840,2020-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
250.921,2020-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
251.078,2020-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
251.175,2020-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
251.417,2020-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
252.040,2020-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
252.924,2020-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
253.479,2020-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
253.691,2020-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
100.0,1999-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE2_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
99.8,2000-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE2_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
98.3,2000-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE2_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
97.5,2000-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE2_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
96.8,2000-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE2_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
96.4,2000-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE2_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
94.9,2000-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE2_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
95.0,2000-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE2_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
94.6,2000-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE2_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
93.2,2000-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE2_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
93.7,2000-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE2_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
92.7,2000-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE2_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
92.5,2000-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE2_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
91.8,2001-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE2_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
91.4,2001-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE2_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
91.2,2001-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE2_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
90.7,2001-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE2_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
90.1,2001-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE2_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
90.0,2001-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE2_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
90.2,2001-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE2_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
89.7,2001-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE2_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
88.9,2001-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE2_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
88.9,2001-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE2_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
88.6,2001-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SAE2_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
