"Units","MeasurementMethods","ScalingFactors","NumPlaces","StatVar","MinDate","observationPeriods"
"[]","[DataCommonsAggregate]","[]","8","Offense_Count_CriminalIncidents_BiasMotivationMultipleBias_IsHateCrime_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone","2019","[P1Y]"
"[]","[DataCommonsAggregate]","[]","7","Count_CriminalIncidents_BiasMotivationEthnicity_ExtortionOrBlackmail_IsHateCrime","2007","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Count_CriminalIncidents_BiasMotivationSexualOrientation_CreditCardOrAutomatedTellerMachineFraud_IsHateCrime_LGBT","2010","[P1Y]"
"[]","[DataCommonsAggregate]","[]","2","Count_CriminalIncidents_BiasMotivationReligion_WireFraud_IsHateCrime_Buddhism","2023","[P1Y]"
"[]","[DataCommonsAggregate]","[]","28","Victim_Count_CriminalIncidents_BiasMotivationSingleBias_WireFraud_IsHateCrime","2003","[P1Y]"
"[]","[DataCommonsAggregate]","[]","1","Offense_Count_CriminalIncidents_HumanTraffickingCommercialSexActs_IsHateCrime_OffenderRaceAsianAlone","2022","[P1Y]"
"[]","[DataCommonsAggregate]","[]","10","Count_CriminalIncidents_BiasMotivationSexualOrientation_DrugEquipmentViolations_IsHateCrime_Lesbian","2000","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Offense_Count_CriminalIncidents_BiasMotivationSexualOrientation_StatutoryRape_IsHateCrime_Gay","2016","[P1Y]"
"[]","[DataCommonsAggregate]","[]","278","Victim_Count_CriminalIncidents_BiasMotivationSingleBias_FalsePretenseOrSwindleOrConfidenceGame_IsHateCrime","1996","[P1Y]"
"[]","[DataCommonsAggregate]","[]","50","Offense_Count_CriminalIncidents_BiasMotivationReligion_TheftFromMotorVehicle_IsHateCrime_Sikhism","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","23","Offense_Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_OffenderRaceTwoOrMoreRaces_Sikhism","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","15","Count_CriminalIncidents_BiasMotivationDisabilityStatus_IsHateCrime_MentalDisability_VictimTypeOtherVictimType","2001","[P1Y]"
"[]","[DataCommonsAggregate]","[]","9","Offense_Count_CriminalIncidents_BiasMotivationGender_IsHateCrime_OffenderRaceAmericanIndianOrAlaskaNativeAlone","2019","[P1Y]"
"[]","[DataCommonsAggregate]","[]","12","Victim_Count_CriminalIncidents_BiasMotivationRace_AllOtherLarceny_IsHateCrime_NativeHawaiianOrOtherPacificIslanderAlone","2017","[P1Y]"
"[]","[DataCommonsAggregate]","[]","849","Offense_Count_CriminalIncidents_BiasMotivationRace_IsHateCrime_KnownOffender_AmericanIndianOrAlaskaNativeAlone","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","32","Victim_Count_CriminalIncidents_BiasMotivationRace_TheftOfMotorVehiclePartsOrAccessories_IsHateCrime_AmericanIndianOrAlaskaNativeAlone","2002","[P1Y]"
"[]","[DataCommonsAggregate]","[]","225","Count_CriminalIncidents_BiasMotivationReligion_CrimeAgainstProperty_IsHateCrime_OtherChristian","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","65","Count_CriminalIncidents_BiasMotivationReligion_AllOtherLarceny_IsHateCrime_Catholicism","1993","[P1Y]"
"[]","[DataCommonsAggregate]","[]","120","Victim_Count_CriminalIncidents_BiasMotivationReligion_CrimeAgainstPerson_IsHateCrime_OtherChristian","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","15","Offense_Count_CriminalIncidents_BiasMotivationSexualOrientation_MotorVehicleTheft_IsHateCrime_Bisexual","1998","[P1Y]"
"[]","[DataCommonsAggregate]","[]","512","Offense_Count_CriminalIncidents_BiasMotivationOtherRaceOrEthnicity_AggravatedAssault_IsHateCrime","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","5","Offense_Count_CriminalIncidents_BiasMotivationSexualOrientation_SexualAssaultWithAnObject_IsHateCrime_LGBT","2016","[P1Y]"
"[]","[DataCommonsAggregate]","[]","147","Victim_Count_CriminalIncidents_BiasMotivationReligion_NotSpecified_IsHateCrime","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","240","Victim_Count_CriminalIncidents_BiasMotivationMultipleBias_SimpleAssault_IsHateCrime","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","47","Count_CriminalIncidents_BiasMotivationRace_IsHateCrime_OffenderEthnicityHispanicOrLatino_Arab","2016","[P1Y]"
"[]","[DataCommonsAggregate]","[]","252","Offender_Count_CriminalIncidents_DrugEquipmentViolations_IsHateCrime_KnownOffender","1995","[P1Y]"
"[]","[DataCommonsAggregate]","[]","10","Victim_Count_CriminalIncidents_BiasMotivationGender_Sodomy_IsHateCrime_Transgender","2016","[P1Y]"
"[]","[DataCommonsAggregate]","[]","15","Offense_Count_CriminalIncidents_Burglary_IsHateCrime_VictimTypeUnknownVictimType","1996","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Offense_Count_CriminalIncidents_BiasMotivationRace_PurchasingProstitution_IsHateCrime_AsianAlone","2017","[P1Y]"
"[]","[DataCommonsAggregate]","[]","709","Count_CriminalIncidents_BiasMotivationRace_IsHateCrime_OffenderEthnicityNotHispanicOrLatino_WhiteAlone","2013","[P1Y]"
"[]","[DataCommonsAggregate]","[]","5","Victim_Count_CriminalIncidents_BiasMotivationRace_IdentityTheft_IsHateCrime_Arab","2023","[P1Y]"
"[]","[DataCommonsAggregate]","[]","11","Count_CriminalIncidents_BiasMotivationGender_IsHateCrime_Transgender_VictimTypeReligiousOrganization","2017","[P1Y]"
"[]","[DataCommonsAggregate]","[]","2","Count_CriminalIncidents_BiasMotivationReligion_Embezzlement_IsHateCrime_Judaism","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","1627","Count_CriminalIncidents_BiasMotivationOtherRaceOrEthnicity_CrimeAgainstPerson_IsHateCrime","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","174","Count_CriminalIncidents_BiasMotivationGender_IsHateCrime_LocationOfCrimeResidence","2012","[P1Y]"
"[]","[DataCommonsAggregate]","[]","26","Victim_Count_CriminalIncidents_BiasMotivationDisabilityStatus_Shoplifting_IsHateCrime_MentalDisability","2002","[P1Y]"
"[]","[DataCommonsAggregate]","[]","1","Victim_Count_CriminalIncidents_BiasMotivationSexualOrientation_Bribery_IsHateCrime_Gay","2018","[P1Y]"
"[]","[DataCommonsAggregate]","[]","4","Victim_Count_CriminalIncidents_BiasMotivationGender_DrugOrNarcoticViolations_IsHateCrime_Male","2023","[P1Y]"
"[]","[DataCommonsAggregate]","[]","167","Victim_Count_CriminalIncidents_BiasMotivationSexualOrientation_CrimeAgainstProperty_IsHateCrime_Bisexual","1993","[P1Y]"
"[]","[DataCommonsAggregate]","[]","12","Offense_Count_CriminalIncidents_BiasMotivationDisabilityStatus_IsHateCrime_OffenderRaceAmericanIndianOrAlaskaNativeAlone_MentalDisability","2004","[P1Y]"
"[]","[DataCommonsAggregate]","[]","59","Offense_Count_CriminalIncidents_BiasMotivationRace_IsHateCrime_OffenderRaceTwoOrMoreRaces_AmericanIndianOrAlaskaNativeAlone","1992","[P1Y]"
"[]","[DataCommonsAggregate]","[]","9","Offense_Count_CriminalIncidents_BiasMotivationRace_DrugEquipmentViolations_IsHateCrime_NativeHawaiianOrOtherPacificIslanderAlone","2019","[P1Y]"
"[]","[DataCommonsAggregate]","[]","569","Count_CriminalIncidents_BiasMotivationSingleBias_IsHateCrime_LocationOfCrimeAirportOrBusStationOrTrainStation","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","15","Count_CriminalIncidents_BiasMotivationGender_Shoplifting_IsHateCrime","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","57","Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_EasternChristianity_VictimTypeBusiness","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","133","Victim_Count_CriminalIncidents_BiasMotivationMultipleBias_AggravatedAssault_IsHateCrime","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","7","Victim_Count_CriminalIncidents_BiasMotivationGender_MurderAndNonNegligentManslaughter_IsHateCrime","2016","[P1Y]"
"[]","[DataCommonsAggregate]","[]","16","Victim_Count_CriminalIncidents_BiasMotivationGender_FalsePretenseOrSwindleOrConfidenceGame_IsHateCrime_Transgender","2019","[P1Y]"
"[]","[DataCommonsAggregate]","[]","22","Count_CriminalIncidents_BiasMotivationGender_Rape_IsHateCrime","2013","[P1Y]"
"[]","[DataCommonsAggregate]","[]","7","Offense_Count_CriminalIncidents_BiasMotivationGender_CounterfeitingOrForgery_IsHateCrime_Female","2016","[P1Y]"
"[]","[DataCommonsAggregate]","[]","9","Victim_Count_CriminalIncidents_BiasMotivationReligion_MurderAndNonNegligentManslaughter_IsHateCrime_Judaism","1992","[P1Y]"
"[]","[DataCommonsAggregate]","[]","21","Offense_Count_CriminalIncidents_BiasMotivationDisabilityStatus_DrugEquipmentViolations_IsHateCrime_MentalDisability","2005","[P1Y]"
"[]","[DataCommonsAggregate]","[]","70","Offender_Count_CriminalIncidents_Embezzlement_IsHateCrime_KnownOffender","1995","[P1Y]"
"[]","[DataCommonsAggregate]","[]","103","Victim_Count_CriminalIncidents_BiasMotivationSexualOrientation_SimpleAssault_IsHateCrime_Heterosexual","1992","[P1Y]"
"[]","[DataCommonsAggregate]","[]","22","Offense_Count_CriminalIncidents_BiasMotivationGender_Rape_IsHateCrime_Female","2013","[P1Y]"
"[]","[DataCommonsAggregate]","[]","280","Offense_Count_CriminalIncidents_FalsePretenseOrSwindleOrConfidenceGame_IsHateCrime","1996","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3804","Offense_Count_CriminalIncidents_SimpleAssault_IsHateCrime_OffenderRaceWhiteAlone","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","1174","Victim_Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_OtherReligion_18OrMoreYears","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Count_CriminalIncidents_BiasMotivationRace_WireFraud_IsHateCrime_AmericanIndianOrAlaskaNativeAlone","2020","[P1Y]"
"[]","[DataCommonsAggregate]","[]","16","Count_CriminalIncidents_BiasMotivationEthnicity_CounterfeitingOrForgery_IsHateCrime_HispanicOrLatino","1998","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Count_CriminalIncidents_BettingOrWagering_IsHateCrime","2017","[P1Y]"
"[]","[DataCommonsAggregate]","[]","2","Victim_Count_CriminalIncidents_BiasMotivationGender_TheftFromBuilding_IsHateCrime_Male","2022","[P1Y]"
"[]","[DataCommonsAggregate]","[]","54","Count_CriminalIncidents_BiasMotivationEthnicity_IsHateCrime_HispanicOrLatino_VictimTypeLawEnforcementOfficer","2017","[P1Y]"
"[]","[DataCommonsAggregate]","[]","45","Victim_Count_CriminalIncidents_BiasMotivationEthnicity_MurderAndNonNegligentManslaughter_IsHateCrime","1992","[P1Y]"
"[]","[DataCommonsAggregate]","[]","28","Offense_Count_CriminalIncidents_BiasMotivationReligion_Burglary_IsHateCrime_AtheismOrAgnosticism","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","40","Count_CriminalIncidents_BiasMotivationDisabilityStatus_IsHateCrime_OffenderEthnicityHispanicOrLatino_PhysicalDisability","2017","[P1Y]"
"[]","[DataCommonsAggregate]","[]","4","Victim_Count_CriminalIncidents_BiasMotivationReligion_PornographyOrObsceneMaterial_IsHateCrime_EasternChristianity","2019","[P1Y]"
"[]","[DataCommonsAggregate]","[]","7","Victim_Count_CriminalIncidents_BiasMotivationDisabilityStatus_Rape_IsHateCrime_PhysicalDisability","1997","[P1Y]"
"[]","[DataCommonsAggregate]","[]","178","Offense_Count_CriminalIncidents_BiasMotivationSingleBias_KidnappingOrAbduction_IsHateCrime","1993","[P1Y]"
"[]","[DataCommonsAggregate]","[]","7","Victim_Count_CriminalIncidents_BiasMotivationReligion_KidnappingOrAbduction_IsHateCrime_OtherReligion","2003","[P1Y]"
"[]","[DataCommonsAggregate]","[]","52","Victim_Count_CriminalIncidents_BiasMotivationReligion_SimpleAssault_IsHateCrime_EasternChristianity","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","28","Count_CriminalIncidents_BiasMotivationEthnicity_DrugOrNarcoticViolations_IsHateCrime","2000","[P1Y]"
"[]","[DataCommonsAggregate]","[]","283","Offense_Count_CriminalIncidents_BiasMotivationDisabilityStatus_IsHateCrime_OffenderRaceWhiteAlone_PhysicalDisability","1997","[P1Y]"
"[]","[DataCommonsAggregate]","[]","94","Offense_Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_KnownOffender_Buddhism","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","9","Offense_Count_CriminalIncidents_BiasMotivationGender_IsHateCrime_OffenderRaceAsianAlone","2014","[P1Y]"
"[]","[DataCommonsAggregate]","[]","5","Offense_Count_CriminalIncidents_TheftFromMotorVehicle_IsHateCrime_VictimTypeUnknownVictimType","2002","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Offense_Count_CriminalIncidents_BiasMotivationSexualOrientation_Arson_IsHateCrime_Heterosexual","2009","[P1Y]"
"[]","[DataCommonsAggregate]","[]","2","Offense_Count_CriminalIncidents_BiasMotivationReligion_Embezzlement_IsHateCrime_MultipleReligion","2023","[P1Y]"
"[]","[DataCommonsAggregate]","[]","10","Victim_Count_CriminalIncidents_BiasMotivationMultipleBias_DrugEquipmentViolations_IsHateCrime","2017","[P1Y]"
"[]","[DataCommonsAggregate]","[]","1853","Offense_Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_OffenderRaceUnknownRace_Judaism","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","425","Count_CriminalIncidents_BiasMotivationSingleBias_IsHateCrime_LocationOfCrimeBankOrSavingsAndLoan","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","5","Offense_Count_CriminalIncidents_BiasMotivationGender_IdentityTheft_IsHateCrime_Female","2022","[P1Y]"
"[]","[DataCommonsAggregate]","[]","9","Count_CriminalIncidents_BiasMotivationReligion_Intimidation_IsHateCrime_Buddhism","2017","[P1Y]"
"[]","[DataCommonsAggregate]","[]","14","Count_CriminalIncidents_BiasMotivationReligion_CrimeAgainstSociety_IsHateCrime_Buddhism","2018","[P1Y]"
"[]","[DataCommonsAggregate]","[]","5","Offense_Count_CriminalIncidents_BiasMotivationReligion_StolenPropertyOffenses_IsHateCrime_Protestantism","2008","[P1Y]"
"[]","[DataCommonsAggregate]","[]","95","Count_CriminalIncidents_BiasMotivationMultipleBias_IsHateCrime_OffenderRaceTwoOrMoreRaces","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","262","Count_CriminalIncidents_BiasMotivationSingleBias_IsHateCrime_LocationOfCrimeMultipleCrimeLocations","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","2","Victim_Count_CriminalIncidents_BiasMotivationMultipleBias_Sodomy_IsHateCrime","2024","[P1Y]"
"[]","[DataCommonsAggregate]","[]","31","Count_CriminalIncidents_BiasMotivationSexualOrientation_ExtortionOrBlackmail_IsHateCrime_Gay","1997","[P1Y]"
"[]","[DataCommonsAggregate]","[]","1554","Victim_Count_CriminalIncidents_BiasMotivationRace_IsHateCrime_AsianAlone_17OrLessYears","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","67","Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime_OffenderEthnicityUnknownEthnicity","2013","[P1Y]"
"[]","[DataCommonsAggregate]","[]","12","Count_CriminalIncidents_BiasMotivationRace_Embezzlement_IsHateCrime_AmericanIndianOrAlaskaNativeAlone","2006","[P1Y]"
"[]","[DataCommonsAggregate]","[]","5","Victim_Count_CriminalIncidents_BiasMotivationReligion_Embezzlement_IsHateCrime_Protestantism","2021","[P1Y]"
"[]","[DataCommonsAggregate]","[]","82","Victim_Count_CriminalIncidents_BiasMotivationReligion_Burglary_IsHateCrime_Protestantism","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","11","Victim_Count_CriminalIncidents_BiasMotivationRace_TheftFromMotorVehicle_IsHateCrime_Arab","2001","[P1Y]"
"[]","[DataCommonsAggregate]","[]","16","Offense_Count_CriminalIncidents_BiasMotivationRace_TheftFromBuilding_IsHateCrime_AsianAlone","1999","[P1Y]"
"[]","[DataCommonsAggregate]","[]","116","Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_OffenderRaceWhiteAlone_EasternChristianity","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","948","Offender_Count_CriminalIncidents_BiasMotivationDisabilityStatus_IsHateCrime_KnownOffender","1997","[P1Y]"
"[]","[DataCommonsAggregate]","[]","295","Count_CriminalIncidents_BiasMotivationOtherRaceOrEthnicity_IsHateCrime_OffenderEthnicityNotHispanicOrLatino","2014","[P1Y]"
"[]","[DataCommonsAggregate]","[]","6389","Offense_Count_CriminalIncidents_CrimeAgainstPerson_IsHateCrime_VictimTypePerson","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","77","Count_CriminalIncidents_BiasMotivationEthnicity_Arson_IsHateCrime_HispanicOrLatino","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","51","Count_CriminalIncidents_BiasMotivationReligion_Burglary_IsHateCrime_Sikhism","2016","[P1Y]"
"[]","[DataCommonsAggregate]","[]","19","Offense_Count_CriminalIncidents_BiasMotivationGender_DrugEquipmentViolations_IsHateCrime_GenderNonConforming","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","44","Offense_Count_CriminalIncidents_BiasMotivationReligion_AggravatedAssault_IsHateCrime_Catholicism","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Offense_Count_CriminalIncidents_TheftFromCoinOperatedMachineOrDevice_IsHateCrime_VictimTypeGovernment","2022","[P1Y]"
"[]","[DataCommonsAggregate]","[]","11","Victim_Count_CriminalIncidents_BiasMotivationReligion_DrugEquipmentViolations_IsHateCrime_Catholicism","2014","[P1Y]"
"[]","[DataCommonsAggregate]","[]","6","Offender_Count_CriminalIncidents_HumanTraffickingCommercialSexActs_IsHateCrime","2017","[P1Y]"
"[]","[DataCommonsAggregate]","[]","11","Victim_Count_CriminalIncidents_BiasMotivationReligion_DrugOrNarcoticViolations_IsHateCrime_AtheismOrAgnosticism","2012","[P1Y]"
"[]","[DataCommonsAggregate]","[]","212","Victim_Count_CriminalIncidents_BiasMotivationReligion_AggravatedAssault_IsHateCrime_Judaism","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","206","Offense_Count_CriminalIncidents_AllOtherLarceny_IsHateCrime_OffenderEthnicityNotHispanicOrLatino","2014","[P1Y]"
"[]","[DataCommonsAggregate]","[]","2","Victim_Count_CriminalIncidents_BiasMotivationReligion_PocketPicking_IsHateCrime_Catholicism","2007","[P1Y]"
"[]","[DataCommonsAggregate]","[]","88","Count_CriminalIncidents_BiasMotivationRace_DrugOrNarcoticViolations_IsHateCrime_BlackOrAfricanAmericanAlone","1996","[P1Y]"
"[]","[DataCommonsAggregate]","[]","9","Victim_Count_CriminalIncidents_BiasMotivationReligion_StolenPropertyOffenses_IsHateCrime_Judaism","2008","[P1Y]"
"[]","[DataCommonsAggregate]","[]","21","Count_CriminalIncidents_BiasMotivationDisabilityStatus_DrugEquipmentViolations_IsHateCrime_MentalDisability","2005","[P1Y]"
"[]","[DataCommonsAggregate]","[]","334","Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_LocationOfCrimeRestaurant","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","18","Count_CriminalIncidents_BiasMotivationReligion_WeaponLawViolations_IsHateCrime_OtherReligion","1996","[P1Y]"
"[]","[DataCommonsAggregate]","[]","176","Count_CriminalIncidents_BiasMotivationSexualOrientation_Burglary_IsHateCrime_Gay","1992","[P1Y]"
"[]","[DataCommonsAggregate]","[]","4","Offense_Count_CriminalIncidents_BiasMotivationGender_WeaponLawViolations_IsHateCrime_Male","2018","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Victim_Count_CriminalIncidents_BiasMotivationOtherRaceOrEthnicity_WireFraud_IsHateCrime","2021","[P1Y]"
"[]","[DataCommonsAggregate]","[]","532","Offense_Count_CriminalIncidents_BiasMotivationSexualOrientation_SimpleAssault_IsHateCrime_Lesbian","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","4","Offense_Count_CriminalIncidents_BiasMotivationGender_CounterfeitingOrForgery_IsHateCrime_Transgender","2020","[P1Y]"
"[]","[DataCommonsAggregate]","[]","10","Count_CriminalIncidents_BiasMotivationDisabilityStatus_IdentityTheft_IsHateCrime_PhysicalDisability","2018","[P1Y]"
"[]","[DataCommonsAggregate]","[]","21","Count_CriminalIncidents_BiasMotivationEthnicity_IsHateCrime_LocationOfCrimeCommunityCenter","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Offense_Count_CriminalIncidents_BiasMotivationDisabilityStatus_ExtortionOrBlackmail_IsHateCrime_PhysicalDisability","2007","[P1Y]"
"[]","[DataCommonsAggregate]","[]","535","Offense_Count_CriminalIncidents_TheftFromMotorVehicle_IsHateCrime_KnownOffender","1993","[P1Y]"
"[]","[DataCommonsAggregate]","[]","281","Count_CriminalIncidents_IsHateCrime_LocationOfCrimeMultipleCrimeLocations","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","2","Victim_Count_CriminalIncidents_BiasMotivationSexualOrientation_Sodomy_IsHateCrime_Lesbian","2001","[P1Y]"
"[]","[DataCommonsAggregate]","[]","1390","Offense_Count_CriminalIncidents_BiasMotivationSexualOrientation_CrimeAgainstProperty_IsHateCrime_Gay","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","142","Count_CriminalIncidents_BiasMotivationReligion_CrimeAgainstProperty_IsHateCrime_EasternChristianity","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","209","Offense_Count_CriminalIncidents_FalsePretenseOrSwindleOrConfidenceGame_IsHateCrime_VictimTypePerson","1996","[P1Y]"
