RESIDENT POPULATION OF STATES (by single year to 85+ and sex):
July 1, 1981 estimates
 Source: Population Distribution Branch and Population Estimates Branch
         U.S. Bureau of the Census
Release date:  June 4, 1996 

The July 1981 intercensal estimates in this file are consistent 
with and described in Current Population Reports, Series P25-1106.
---------------------------------------------------------------------------
File Layout

Field
Location         Length        Field

1-2              2             FIPS Code state
3-6              4             Blank
7-8              2             State postal abbreviation
9-10             3             Blank
11-12            2             Age  (85 = 85+)
39    OH 66       86343       38459       47884
39    OH 67       82283       36492       45791
39    OH 68       78261       34085       44176
39    OH 69       74291       31819       42472
39    OH 70       69411       29371       40040
39    OH 71       65376       27311       38065
39    OH 72       62530       25814       36716
39    OH 73       58144       23561       34583
39    OH 74       56162       22286       33876
39    OH 75       51616       20004       31612
39    OH 76       48467       18332       30135
39    OH 77       44803       16536       28267
39    OH 78       41224       14736       26488
39    OH 79       37295       13344       23951
39    OH 80       33774       11778       21996
39    OH 81       30266       10271       19995
39    OH 82       27316        9173       18143
39    OH 83       25585        8389       17196
39    OH 84       23168        7429       15739
39    OH 85      112879       32843       80036
40    OK  0       52989       26881       26108
40    OK  1       49852       25483       24369
40    OK  2       47800       24528       23272
40    OK  3       46416       23745       22671
40    OK  4       47014       24455       22559
40    OK  5       45013       23271       21742
40    OK  6       45503       23328       22175
40    OK  7       44312       22626       21686
40    OK  8       43614       22252       21362
40    OK  9       47411       24399       23012
40    OK 10       51123       26415       24708
40    OK 11       48662       24976       23686
40    OK 12       47115       24162       22953
40    OK 13       45570       23348       22222
40    OK 14       45701       23654       22047
40    OK 15       47269       24376       22893
40    OK 16       51060       26156       24904
40    OK 17       54347       28339       26008
40    OK 18       55864       28781       27083
40    OK 19       60094       31023       29071
40    OK 20       61411       31697       29714
40    OK 21       58995       29893       29102
40    OK 22       57591       29149       28442
40    OK 23       57404       29221       28183
40    OK 24       57790       29399       28391
40    OK 25       55358       28045       27313
40    OK 26       54326       27485       26841
40    OK 27       53580       26889       26691
40    OK 28       49465       24782       24683
40    OK 29       51101       25570       25531
40    OK 30       49354       24545       24809
40    OK 31       46156       23036       23120
40    OK 32       46528       23125       23403
40    OK 33       45698       22535       23163
40    OK 34       51116       25425       25691
40    OK 35       36957       18240       18717
40    OK 36       37602       18474       19128
40    OK 37       38645       19045       19600
40    OK 38       38365       18755       19610
40    OK 39       36066       17826       18240
40    OK 40       34815       17086       17729
40    OK 41       32339       15863       16476
40    OK 42       32033       15655       16378
40    OK 43       31482       15530       15952
40    OK 44       30505       14946       15559
40    OK 45       30203       14722       15481
40    OK 46       31185       15277       15908
40    OK 47       30794       14977       15817
40    OK 48       28461       13832       14629
40    OK 49       30044       14481       15563
40    OK 50       30647       14765       15882
40    OK 51       29987       14580       15407
40    OK 52       29633       14281       15352
40    OK 53       30674       14867       15807
40    OK 54       30802       14651       16151
40    OK 55       30438       14483       15955
40    OK 56       30833       14615       16218
40    OK 57       31285       14861       16424
40    OK 58       29424       14054       15370
40    OK 59       30644       14371       16273
40    OK 60       30121       14053       16068
40    OK 61       28314       13251       15063
