geo,time,Count_MortalityEvent,Count_BirthEvent_AsAFractionOfCount_Person,Count_MortalityEvent_AsAFractionOfCount_Person,IncrementalCount_Person,GrowthRate_Count_Person,Count_Person,Count_BirthEvent
dcid:nuts/DEB3H,2007,1119.0,0.0073,0.010199999999999999,-254.0,-0.0023,110211.0,802.0
dcid:nuts/DEB3H,2008,1075.0,0.0072,0.009800000000000001,-332.0,-0.003,109957.0,795.0
dcid:nuts/DEB3H,2009,1152.0,0.007,0.0105,-492.0,-0.0045,109625.0,770.0
dcid:nuts/DEB3H,2010,1123.0,0.0068,0.0103,-131.0,-0.0012,109133.0,741.0
dcid:nuts/DEB3H,2011,1157.0,0.0073,0.0107,-137.0,-0.0013,108437.0,788.0
dcid:nuts/DEB3H,2012,1123.0,0.006900000000000001,0.0103,452.0,0.004200000000000001,108300.0,750.0
dcid:nuts/DEB3H,2013,1177.0,0.0077,0.0108,274.0,0.0025,108752.0,841.0
dcid:nuts/DEB3H,2014,1143.0,0.0077,0.0104,709.0,0.0065,109026.0,840.0
dcid:nuts/DEB3H,2015,1233.0,0.008199999999999999,0.0112,791.0,0.0072,109735.0,901.0
dcid:nuts/DEB3H,2016,1197.0,0.0081,0.0108,359.0,0.0032,110526.0,897.0
dcid:nuts/DEB3H,2017,1259.0,0.0086,0.0114,-263.0,-0.0024,110885.0,952.0
dcid:nuts/DEB3H,2018,1286.0,0.008,0.0116,-266.0,-0.0024,110622.0,887.0
dcid:nuts/DEB3H,2019,,,,,,110356.0,
dcid:nuts/DEB3I,2000,1324.0,0.0089,0.009,507.0,0.0035,146479.0,1304.0
dcid:nuts/DEB3I,2001,1343.0,0.0079,0.0091,410.0,0.0028,146986.0,1165.0
dcid:nuts/DEB3I,2002,1398.0,0.0076,0.0095,664.0,0.0045,147396.0,1128.0
dcid:nuts/DEB3I,2003,1500.0,0.0074,0.0101,210.0,0.0014,148060.0,1100.0
dcid:nuts/DEB3I,2004,1300.0,0.0067,0.0088,448.0,0.003,148270.0,1000.0
dcid:nuts/DEB3I,2005,1460.0,0.007,0.009800000000000001,184.0,0.0012,148718.0,1040.0
dcid:nuts/DEB3I,2006,1403.0,0.0067,0.0094,285.0,0.0019,148902.0,996.0
dcid:nuts/DEB3I,2007,1433.0,0.0072,0.0096,15.0,0.0001,149187.0,1067.0
dcid:nuts/DEB3I,2008,1469.0,0.0070999999999999995,0.009800000000000001,-118.0,-0.0008,149202.0,1065.0
dcid:nuts/DEB3I,2009,1554.0,0.007,0.0104,-351.0,-0.0024,149084.0,1037.0
dcid:nuts/DEB3I,2010,1458.0,0.0070999999999999995,0.009800000000000001,-258.0,-0.0017,148733.0,1061.0
dcid:nuts/DEB3I,2011,1489.0,0.0073,0.0101,590.0,0.004,146751.0,1076.0
dcid:nuts/DEB3I,2012,1553.0,0.0074,0.0105,738.0,0.005,147341.0,1088.0
dcid:nuts/DEB3I,2013,1541.0,0.0079,0.0104,989.0,0.0067,148079.0,1180.0
dcid:nuts/DEB3I,2014,1552.0,0.0085,0.0104,983.0,0.0066,149068.0,1275.0
dcid:nuts/DEB3I,2015,1674.0,0.0087,0.0111,1495.0,0.0099,150051.0,1309.0
dcid:nuts/DEB3I,2016,1574.0,0.0095,0.0103,1497.0,0.009800000000000001,151546.0,1446.0
dcid:nuts/DEB3I,2017,1685.0,0.0094,0.011,586.0,0.0038,153043.0,1438.0
dcid:nuts/DEB3I,2018,1709.0,0.009300000000000001,0.0111,572.0,0.0037,153629.0,1424.0
dcid:nuts/DEB3I,2019,,,,,,154201.0,
dcid:nuts/DEB3J,2000,1654.0,0.0096,0.0085,1090.0,0.0056,193066.0,1866.0
dcid:nuts/DEB3J,2001,1715.0,0.0089,0.0088,1916.0,0.009800000000000001,194156.0,1746.0
dcid:nuts/DEB3J,2002,1711.0,0.0091,0.0087,1667.0,0.0085,196072.0,1787.0
dcid:nuts/DEB3J,2003,1700.0,0.0091,0.0086,1085.0,0.0055,197739.0,1800.0
dcid:nuts/DEB3J,2004,1500.0,0.0085,0.0075,1288.0,0.0065,198824.0,1700.0
dcid:nuts/DEB3J,2005,1670.0,0.0088,0.0083,374.0,0.0019,200112.0,1770.0
dcid:nuts/DEB3J,2006,1665.0,0.0083,0.0083,452.0,0.0023,200486.0,1660.0
dcid:nuts/DEB3J,2007,1680.0,0.0086,0.008400000000000001,513.0,0.0025,200938.0,1721.0
dcid:nuts/DEB3J,2008,1840.0,0.0083,0.0091,-41.0,-0.0002,201451.0,1666.0
dcid:nuts/DEB3J,2009,1779.0,0.0077,0.0088,173.0,0.0009,201410.0,1554.0
dcid:nuts/DEB3J,2010,1871.0,0.008400000000000001,0.009300000000000001,727.0,0.0036,201583.0,1706.0
dcid:nuts/DEB3J,2011,1813.0,0.0079,0.009,659.0,0.0033,200605.0,1579.0
dcid:nuts/DEB3J,2012,1766.0,0.0077,0.0088,958.0,0.0047,201264.0,1563.0
dcid:nuts/DEB3J,2013,1929.0,0.0078,0.0095,1116.0,0.0055,202222.0,1583.0
dcid:nuts/DEB3J,2014,1868.0,0.0087,0.0092,1176.0,0.0058,203338.0,1782.0
dcid:nuts/DEB3J,2015,2057.0,0.0089,0.01,4235.0,0.0205,204514.0,1847.0
dcid:nuts/DEB3J,2016,1936.0,0.0089,0.009300000000000001,435.0,0.0021000000000000003,208749.0,1857.0
dcid:nuts/DEB3J,2017,2011.0,0.009,0.0096,601.0,0.0029,209184.0,1880.0
dcid:nuts/DEB3J,2018,2068.0,0.009,0.009800000000000001,1104.0,0.0052,209785.0,1884.0
dcid:nuts/DEB3J,2019,,,,,,210889.0,
dcid:nuts/DEB3K,2000,1124.0,0.0079,0.0106,-350.0,-0.0033,105728.0,838.0
dcid:nuts/DEB3K,2001,1052.0,0.0078,0.01,-107.0,-0.001,105378.0,825.0
dcid:nuts/DEB3K,2002,1078.0,0.007,0.010199999999999999,-103.0,-0.001,105271.0,732.0
dcid:nuts/DEB3K,2003,1100.0,0.0067,0.0105,-438.0,-0.004200000000000001,105168.0,700.0
dcid:nuts/DEB3K,2004,1100.0,0.0067,0.0105,-712.0,-0.0068,104730.0,700.0
dcid:nuts/DEB3K,2005,1130.0,0.0063,0.0109,-709.0,-0.0068,104018.0,650.0
dcid:nuts/DEB3K,2006,1030.0,0.0065,0.01,-797.0,-0.0077,103309.0,669.0
dcid:nuts/DEB3K,2007,1057.0,0.0064,0.0104,-916.0,-0.009,102512.0,657.0
dcid:nuts/DEB3K,2008,1125.0,0.0062,0.0111,-1088.0,-0.0108,101596.0,622.0
dcid:nuts/DEB3K,2009,1041.0,0.005900000000000001,0.0104,-903.0,-0.009,100508.0,589.0
dcid:nuts/DEB3K,2010,1093.0,0.0062,0.011,-718.0,-0.0072,99605.0,619.0
dcid:nuts/DEB3K,2011,1104.0,0.0066,0.0112,-731.0,-0.0074,98739.0,645.0
dcid:nuts/DEB3K,2012,1202.0,0.0062,0.0123,-828.0,-0.0085,98008.0,609.0
dcid:nuts/DEB3K,2013,1156.0,0.0066,0.0119,-581.0,-0.006,97180.0,640.0
dcid:nuts/DEB3K,2014,1154.0,0.0066,0.012,-189.0,-0.002,96599.0,640.0
dcid:nuts/DEB3K,2015,1169.0,0.0075,0.0121,64.0,0.0007,96410.0,725.0
dcid:nuts/DEB3K,2016,1273.0,0.0075,0.0132,-517.0,-0.0054,96474.0,722.0
dcid:nuts/DEB3K,2017,1219.0,0.0075,0.0127,-483.0,-0.005,95957.0,716.0
dcid:nuts/DEB3K,2018,1239.0,0.0072,0.013,-361.0,-0.0038,95474.0,690.0
dcid:nuts/DEB3K,2019,,,,,,95113.0,
dcid:nuts/DEC,2000,12311.0,0.008199999999999999,0.0115,-2798.0,-0.0026,1071501.0,8783.0
dcid:nuts/DEC,2001,12316.0,0.0077,0.0115,-2233.0,-0.0021000000000000003,1068703.0,8196.0
dcid:nuts/DEC,2002,12371.0,0.0074,0.0116,-1482.0,-0.0014,1066470.0,7879.0
dcid:nuts/DEC,2003,12900.0,0.0070999999999999995,0.0121,-3612.0,-0.0034,1064988.0,7600.0
dcid:nuts/DEC,2004,12000.0,0.0073,0.011300000000000001,-4959.0,-0.0047,1061376.0,7700.0
dcid:nuts/DEC,2005,12310.0,0.0070999999999999995,0.011699999999999999,-6124.0,-0.0058,1056417.0,7480.0
dcid:nuts/DEC,2006,12296.0,0.006900000000000001,0.011699999999999999,-7126.0,-0.0068,1050293.0,7222.0
dcid:nuts/DEC,2007,12327.0,0.007,0.0119,-6569.0,-0.0063,1043167.0,7274.0
dcid:nuts/DEC,2008,12547.0,0.006900000000000001,0.0121,-6274.0,-0.0060999999999999995,1036598.0,7158.0
dcid:nuts/DEC,2009,12588.0,0.0067,0.0123,-7739.0,-0.0075,1030324.0,6927.0
dcid:nuts/DEC,2010,12296.0,0.006900000000000001,0.0121,-5018.0,-0.004900000000000001,1022585.0,7066.0
dcid:nuts/DEC,2011,12331.0,0.0070999999999999995,0.0123,-4024.0,-0.004,1001879.0,7088.0
dcid:nuts/DEC,2012,12290.0,0.006900000000000001,0.0123,-3568.0,-0.0036,997855.0,6878.0
dcid:nuts/DEC,2013,12825.0,0.006900000000000001,0.0129,-3569.0,-0.0036,994287.0,6848.0
dcid:nuts/DEC,2014,12529.0,0.0074,0.0127,-1683.0,-0.0017,990718.0,7328.0
dcid:nuts/DEC,2015,13427.0,0.0076,0.0135,6562.0,0.0066,989035.0,7511.0
dcid:nuts/DEC,2016,12897.0,0.008199999999999999,0.0129,1054.0,0.0011,995597.0,8215.0
dcid:nuts/DEC,2017,13275.0,0.008400000000000001,0.013300000000000001,-2464.0,-0.0025,996651.0,8313.0
dcid:nuts/DEC,2018,13872.0,0.008199999999999999,0.014,-3678.0,-0.0037,994187.0,8149.0
dcid:nuts/DEC,2019,,,,,,990509.0,
dcid:nuts/DEC0,2000,12311.0,0.008199999999999999,0.0115,-2798.0,-0.0026,1071501.0,8783.0
dcid:nuts/DEC0,2001,12316.0,0.0077,0.0115,-2233.0,-0.0021000000000000003,1068703.0,8196.0
dcid:nuts/DEC0,2002,12371.0,0.0074,0.0116,-1482.0,-0.0014,1066470.0,7879.0
dcid:nuts/DEC0,2003,12900.0,0.0070999999999999995,0.0121,-3612.0,-0.0034,1064988.0,7600.0
dcid:nuts/DEC0,2004,12000.0,0.0073,0.011300000000000001,-4959.0,-0.0047,1061376.0,7700.0
dcid:nuts/DEC0,2005,12310.0,0.0070999999999999995,0.011699999999999999,-6124.0,-0.0058,1056417.0,7480.0
dcid:nuts/DEC0,2006,12296.0,0.006900000000000001,0.011699999999999999,-7126.0,-0.0068,1050293.0,7222.0
dcid:nuts/DEC0,2007,12327.0,0.007,0.0119,-6569.0,-0.0063,1043167.0,7274.0
dcid:nuts/DEC0,2008,12547.0,0.006900000000000001,0.0121,-6274.0,-0.0060999999999999995,1036598.0,7158.0
dcid:nuts/DEC0,2009,12588.0,0.0067,0.0123,-7739.0,-0.0075,1030324.0,6927.0
dcid:nuts/DEC0,2010,12296.0,0.006900000000000001,0.0121,-5018.0,-0.004900000000000001,1022585.0,7066.0
dcid:nuts/DEC0,2011,12331.0,0.0070999999999999995,0.0123,-4024.0,-0.004,1001879.0,7088.0
dcid:nuts/DEC0,2012,12290.0,0.006900000000000001,0.0123,-3568.0,-0.0036,997855.0,6878.0
dcid:nuts/DEC0,2013,12825.0,0.006900000000000001,0.0129,-3569.0,-0.0036,994287.0,6848.0
dcid:nuts/DEC0,2014,12529.0,0.0074,0.0127,-1683.0,-0.0017,990718.0,7328.0
dcid:nuts/DEC0,2015,13427.0,0.0076,0.0135,6562.0,0.0066,989035.0,7511.0
dcid:nuts/DEC0,2016,12897.0,0.008199999999999999,0.0129,1054.0,0.0011,995597.0,8215.0
dcid:nuts/DEC0,2017,13275.0,0.008400000000000001,0.013300000000000001,-2464.0,-0.0025,996651.0,8313.0
dcid:nuts/DEC0,2018,13872.0,0.008199999999999999,0.014,-3678.0,-0.0037,994187.0,8149.0
dcid:nuts/DEC0,2019,,,,,,990509.0,
dcid:nuts/DEC01,2000,4146.0,0.0083,0.011800000000000001,-892.0,-0.0025,351816.0,2920.0
dcid:nuts/DEC01,2001,4360.0,0.0078,0.0124,-976.0,-0.0028,350924.0,2719.0
dcid:nuts/DEC01,2002,4305.0,0.0073,0.0123,-846.0,-0.0024,349948.0,2546.0
dcid:nuts/DEC01,2003,4500.0,0.0075,0.0129,-1792.0,-0.0050999999999999995,349102.0,2600.0
dcid:nuts/DEC01,2004,4100.0,0.0075,0.0119,-2737.0,-0.0079,347310.0,2600.0
dcid:nuts/DEC01,2005,4150.0,0.0075,0.0121,-2633.0,-0.0077,344573.0,2560.0
dcid:nuts/DEC01,2006,4171.0,0.0070999999999999995,0.012199999999999999,-2387.0,-0.007,341940.0,2434.0
dcid:nuts/DEC01,2007,4140.0,0.0073,0.012199999999999999,-2727.0,-0.0081,339553.0,2452.0
dcid:nuts/DEC01,2008,4307.0,0.0070999999999999995,0.0128,-1157.0,-0.0034,336826.0,2404.0
dcid:nuts/DEC01,2009,4131.0,0.0070999999999999995,0.0123,-2200.0,-0.0066,335669.0,2388.0
dcid:nuts/DEC01,2010,4134.0,0.0075,0.0124,-1136.0,-0.0034,333469.0,2496.0
dcid:nuts/DEC01,2011,4060.0,0.0076,0.0124,-756.0,-0.0023,327752.0,2484.0
dcid:nuts/DEC01,2012,4031.0,0.0073,0.0123,-358.0,-0.0011,326996.0,2371.0
dcid:nuts/DEC01,2013,4228.0,0.0076,0.013,-660.0,-0.002,326638.0,2471.0
dcid:nuts/DEC01,2014,4155.0,0.0077,0.0128,-374.0,-0.0011,325978.0,2500.0
dcid:nuts/DEC01,2015,4480.0,0.0081,0.013699999999999999,1776.0,0.0054,325604.0,2647.0
dcid:nuts/DEC01,2016,4123.0,0.0088,0.0126,2213.0,0.0067,327380.0,2907.0
dcid:nuts/DEC01,2017,4340.0,0.0091,0.0132,557.0,0.0017,329593.0,3017.0
dcid:nuts/DEC01,2018,4442.0,0.009,0.0135,-442.0,-0.0013,330150.0,2985.0
dcid:nuts/DEC01,2019,,,,,,329708.0,
dcid:nuts/DEC02,2000,1217.0,0.0092,0.0115,98.0,0.0009,105856.0,975.0
dcid:nuts/DEC02,2001,1118.0,0.0085,0.0105,268.0,0.0025,105954.0,905.0
dcid:nuts/DEC02,2002,1207.0,0.0088,0.0114,139.0,0.0013,106222.0,934.0
dcid:nuts/DEC02,2003,1200.0,0.0075,0.011300000000000001,-37.0,-0.0003,106361.0,800.0
dcid:nuts/DEC02,2004,1200.0,0.0075,0.011300000000000001,102.0,0.001,106324.0,800.0
dcid:nuts/DEC02,2005,1270.0,0.0078,0.0119,-144.0,-0.0014,106426.0,830.0
dcid:nuts/DEC02,2006,1196.0,0.007,0.011300000000000001,-286.0,-0.0027,106282.0,747.0
dcid:nuts/DEC02,2007,1243.0,0.0068,0.011699999999999999,5.0,0.0,105996.0,718.0
dcid:nuts/DEC02,2008,1237.0,0.0072,0.011699999999999999,-219.0,-0.0021000000000000003,106001.0,764.0
dcid:nuts/DEC02,2009,1269.0,0.0067,0.012,-541.0,-0.0050999999999999995,105782.0,703.0
dcid:nuts/DEC02,2010,1253.0,0.006900000000000001,0.0119,-398.0,-0.0038,105241.0,727.0
dcid:nuts/DEC02,2011,1214.0,0.0077,0.011699999999999999,-191.0,-0.0018,103830.0,798.0
dcid:nuts/DEC02,2012,1176.0,0.0067,0.0114,-119.0,-0.0011,103639.0,699.0
dcid:nuts/DEC02,2013,1284.0,0.0068,0.0124,-385.0,-0.0037,103520.0,700.0
dcid:nuts/DEC02,2014,1234.0,0.0066,0.012,-148.0,-0.0014,103135.0,685.0
dcid:nuts/DEC02,2015,1385.0,0.006900000000000001,0.0134,1010.0,0.009800000000000001,102987.0,716.0
dcid:nuts/DEC02,2016,1364.0,0.008,0.013099999999999999,-89.0,-0.0009,103997.0,831.0
dcid:nuts/DEC02,2017,1341.0,0.0076,0.0129,-252.0,-0.0024,103908.0,789.0
dcid:nuts/DEC02,2018,1348.0,0.0075,0.013,-290.0,-0.0028,103656.0,781.0
dcid:nuts/DEC02,2019,,,,,,103366.0,
dcid:nuts/DEC03,2000,1807.0,0.0081,0.012199999999999999,-605.0,-0.0040999999999999995,148069.0,1194.0
dcid:nuts/DEC03,2001,1809.0,0.007,0.0123,-786.0,-0.0053,147464.0,1032.0
dcid:nuts/DEC03,2002,1687.0,0.007,0.0115,-363.0,-0.0025,146678.0,1024.0
dcid:nuts/DEC03,2003,1800.0,0.006900000000000001,0.0123,-768.0,-0.0053,146315.0,1000.0
dcid:nuts/DEC03,2004,1700.0,0.006900000000000001,0.011699999999999999,-843.0,-0.0058,145547.0,1000.0
dcid:nuts/DEC03,2005,1740.0,0.0067,0.0121,-1059.0,-0.0073,144704.0,970.0
dcid:nuts/DEC03,2006,1749.0,0.0067,0.012199999999999999,-1167.0,-0.008199999999999999,143645.0,957.0
dcid:nuts/DEC03,2007,1708.0,0.0067,0.012,-1052.0,-0.0074,142478.0,947.0
dcid:nuts/DEC03,2008,1835.0,0.0068,0.013,-1478.0,-0.0105,141426.0,952.0
dcid:nuts/DEC03,2009,1792.0,0.0064,0.0129,-1362.0,-0.009800000000000001,139948.0,886.0
dcid:nuts/DEC03,2010,1820.0,0.0064,0.0132,-1339.0,-0.009699999999999999,138586.0,878.0
dcid:nuts/DEC03,2011,1713.0,0.0068,0.0127,-874.0,-0.0065,135831.0,922.0
dcid:nuts/DEC03,2012,1771.0,0.0065,0.0132,-858.0,-0.0064,134957.0,875.0
dcid:nuts/DEC03,2013,1782.0,0.0064,0.013300000000000001,-877.0,-0.0066,134099.0,852.0
dcid:nuts/DEC03,2014,1756.0,0.0073,0.0132,-201.0,-0.0015,133222.0,971.0
dcid:nuts/DEC03,2015,1915.0,0.007,0.0144,714.0,0.0054,133021.0,937.0
dcid:nuts/DEC03,2016,1855.0,0.0086,0.013900000000000001,249.0,0.0019,133735.0,1149.0
dcid:nuts/DEC03,2017,1851.0,0.008199999999999999,0.013900000000000001,-687.0,-0.0050999999999999995,133984.0,1100.0
dcid:nuts/DEC03,2018,2050.0,0.0079,0.0154,-1091.0,-0.008199999999999999,133297.0,1055.0
dcid:nuts/DEC03,2019,,,,,,132206.0,
dcid:nuts/DEC04,2000,2323.0,0.008,0.011,-888.0,-0.004200000000000001,212559.0,1697.0
dcid:nuts/DEC04,2001,2291.0,0.008,0.0108,10.0,0.0,211671.0,1694.0
dcid:nuts/DEC04,2002,2384.0,0.0074,0.011300000000000001,115.0,0.0005,211681.0,1557.0
dcid:nuts/DEC04,2003,2400.0,0.0070999999999999995,0.011300000000000001,-12.0,-0.0001,211796.0,1500.0
dcid:nuts/DEC04,2004,2300.0,0.0070999999999999995,0.0109,-466.0,-0.0022,211784.0,1500.0
dcid:nuts/DEC04,2005,2340.0,0.0068,0.0111,-975.0,-0.0046,211318.0,1430.0
dcid:nuts/DEC04,2006,2395.0,0.0070999999999999995,0.0114,-1381.0,-0.0066,210343.0,1484.0
dcid:nuts/DEC04,2007,2413.0,0.0072,0.0116,-1239.0,-0.005900000000000001,208962.0,1507.0
dcid:nuts/DEC04,2008,2392.0,0.0066,0.0116,-1508.0,-0.0073,207723.0,1375.0
dcid:nuts/DEC04,2009,2429.0,0.0066,0.011800000000000001,-1767.0,-0.0086,206215.0,1357.0
dcid:nuts/DEC04,2010,2359.0,0.007,0.0116,-1140.0,-0.0056,204448.0,1429.0
dcid:nuts/DEC04,2011,2446.0,0.007,0.0124,-892.0,-0.0045,198344.0,1385.0
dcid:nuts/DEC04,2012,2411.0,0.0070999999999999995,0.012199999999999999,-841.0,-0.0043,197452.0,1401.0
dcid:nuts/DEC04,2013,2507.0,0.006900000000000001,0.0128,-635.0,-0.0032,196611.0,1364.0
dcid:nuts/DEC04,2014,2482.0,0.0079,0.0127,-344.0,-0.0018,195976.0,1541.0
dcid:nuts/DEC04,2015,2592.0,0.0078,0.0132,1377.0,0.007,195632.0,1528.0
dcid:nuts/DEC04,2016,2558.0,0.008199999999999999,0.013,-400.0,-0.002,197009.0,1606.0
dcid:nuts/DEC04,2017,2572.0,0.008400000000000001,0.013099999999999999,-794.0,-0.004,196609.0,1641.0
dcid:nuts/DEC04,2018,2769.0,0.0079,0.014199999999999999,-614.0,-0.0031,195815.0,1549.0
dcid:nuts/DEC04,2019,,,,,,195201.0,
dcid:nuts/DEC05,2000,1728.0,0.008,0.011,-316.0,-0.002,157625.0,1257.0
dcid:nuts/DEC05,2001,1733.0,0.0075,0.011,-577.0,-0.0037,157309.0,1171.0
dcid:nuts/DEC05,2002,1720.0,0.0070999999999999995,0.011,-426.0,-0.0027,156732.0,1115.0
dcid:nuts/DEC05,2003,1800.0,0.0064,0.0115,-704.0,-0.0045,156306.0,1000.0
dcid:nuts/DEC05,2004,1700.0,0.0064,0.011,-880.0,-0.0057,155602.0,1000.0
dcid:nuts/DEC05,2005,1700.0,0.006900000000000001,0.011,-725.0,-0.0047,154722.0,1060.0
dcid:nuts/DEC05,2006,1751.0,0.0065,0.0114,-1109.0,-0.0072,153997.0,1003.0
dcid:nuts/DEC05,2007,1761.0,0.0068,0.0116,-1029.0,-0.0068,152888.0,1041.0
dcid:nuts/DEC05,2008,1721.0,0.007,0.0114,-1074.0,-0.0070999999999999995,151859.0,1060.0
dcid:nuts/DEC05,2009,1835.0,0.0067,0.012199999999999999,-1105.0,-0.0074,150785.0,1006.0
dcid:nuts/DEC05,2010,1667.0,0.0065,0.0112,-440.0,-0.0029,149680.0,965.0
dcid:nuts/DEC05,2011,1761.0,0.0066,0.0121,-590.0,-0.0040999999999999995,145689.0,965.0
dcid:nuts/DEC05,2012,1807.0,0.0068,0.0125,-808.0,-0.0056,145099.0,979.0
dcid:nuts/DEC05,2013,1915.0,0.0065,0.013300000000000001,-440.0,-0.0031,144291.0,935.0
dcid:nuts/DEC05,2014,1791.0,0.0072,0.0125,-319.0,-0.0022,143851.0,1038.0
dcid:nuts/DEC05,2015,1906.0,0.0077,0.0132,1052.0,0.0073,143532.0,1107.0
dcid:nuts/DEC05,2016,1868.0,0.0076,0.0129,-484.0,-0.0034,144584.0,1090.0
dcid:nuts/DEC05,2017,1978.0,0.0079,0.013800000000000002,-698.0,-0.004900000000000001,144100.0,1138.0
dcid:nuts/DEC05,2018,2042.0,0.0081,0.0143,-771.0,-0.0054,143402.0,1161.0
dcid:nuts/DEC05,2019,,,,,,142631.0,
dcid:nuts/DEC06,2000,1090.0,0.0078,0.0114,-195.0,-0.002,95576.0,740.0
dcid:nuts/DEC06,2001,1005.0,0.0070999999999999995,0.0105,-172.0,-0.0018,95381.0,675.0
dcid:nuts/DEC06,2002,1068.0,0.0074,0.0112,-101.0,-0.0011,95209.0,703.0
dcid:nuts/DEC06,2003,1100.0,0.0063,0.0116,-299.0,-0.0031,95108.0,600.0
dcid:nuts/DEC06,2004,1000.0,0.0074,0.0106,-135.0,-0.0014,94809.0,700.0
dcid:nuts/DEC06,2005,1110.0,0.0066,0.011800000000000001,-588.0,-0.0062,94674.0,620.0
dcid:nuts/DEC06,2006,1034.0,0.0064,0.011,-796.0,-0.0085,94086.0,597.0
dcid:nuts/DEC06,2007,1062.0,0.0065,0.0114,-527.0,-0.0057,93290.0,609.0
dcid:nuts/DEC06,2008,1055.0,0.0065,0.0114,-838.0,-0.0091,92763.0,603.0
dcid:nuts/DEC06,2009,1132.0,0.0064,0.0124,-764.0,-0.0083,91925.0,587.0
dcid:nuts/DEC06,2010,1063.0,0.0063,0.011699999999999999,-565.0,-0.0062,91161.0,571.0
dcid:nuts/DEC06,2011,1137.0,0.005900000000000001,0.0126,-721.0,-0.008,90433.0,534.0
dcid:nuts/DEC06,2012,1094.0,0.0062,0.012199999999999999,-584.0,-0.0065,89712.0,553.0
dcid:nuts/DEC06,2013,1109.0,0.005900000000000001,0.0125,-572.0,-0.0064,89128.0,526.0
dcid:nuts/DEC06,2014,1111.0,0.0067,0.0126,-297.0,-0.0034,88556.0,593.0
dcid:nuts/DEC06,2015,1149.0,0.0065,0.013,633.0,0.0070999999999999995,88259.0,576.0
dcid:nuts/DEC06,2016,1129.0,0.0070999999999999995,0.0127,-435.0,-0.004900000000000001,88892.0,632.0
dcid:nuts/DEC06,2017,1193.0,0.0070999999999999995,0.0135,-590.0,-0.0067,88457.0,628.0
dcid:nuts/DEC06,2018,1221.0,0.0070999999999999995,0.013900000000000001,-470.0,-0.0054,87867.0,618.0
dcid:nuts/DEC06,2019,,,,,,87397.0,
dcid:nuts/DED,2000,50428.0,0.0075,0.0114,-34105.0,-0.0077,4459686.0,33139.0
dcid:nuts/DED,2001,49244.0,0.0073,0.0112,-41389.0,-0.0094,4425581.0,31943.0
dcid:nuts/DED,2002,50096.0,0.0072,0.0115,-35133.0,-0.008,4384192.0,31518.0
dcid:nuts/DED,2003,50700.0,0.0074,0.011699999999999999,-27622.0,-0.0064,4349059.0,32100.0
dcid:nuts/DED,2004,48300.0,0.0077,0.0112,-25153.0,-0.0058,4321437.0,33000.0
dcid:nuts/DED,2005,48910.0,0.0076,0.0114,-22530.0,-0.0053,4296284.0,32580.0
dcid:nuts/DED,2006,48228.0,0.0076,0.011300000000000001,-23980.0,-0.0056,4273754.0,32556.0
dcid:nuts/DED,2007,49069.0,0.008,0.0116,-29574.0,-0.007,4249774.0,33858.0
dcid:nuts/DED,2008,48997.0,0.008199999999999999,0.0116,-27399.0,-0.0065,4220200.0,34411.0
dcid:nuts/DED,2009,50365.0,0.008199999999999999,0.012,-24069.0,-0.0058,4192801.0,34093.0
dcid:nuts/DED,2010,50909.0,0.008400000000000001,0.012199999999999999,-19255.0,-0.0046,4168732.0,35091.0
dcid:nuts/DED,2011,50628.0,0.0085,0.0125,-12074.0,-0.003,4066256.0,34423.0
dcid:nuts/DED,2012,51315.0,0.0086,0.0127,-3978.0,-0.001,4054182.0,34686.0
dcid:nuts/DED,2013,52936.0,0.0086,0.013099999999999999,-3819.0,-0.0009,4050204.0,34800.0
dcid:nuts/DED,2014,51159.0,0.0089,0.0126,8889.0,0.0022,4046385.0,35935.0
dcid:nuts/DED,2015,54467.0,0.009,0.0134,29577.0,0.0073,4055274.0,36466.0
dcid:nuts/DED,2016,53330.0,0.009300000000000001,0.013099999999999999,-3068.0,-0.0008,4084851.0,37941.0
dcid:nuts/DED,2017,54689.0,0.009,0.0134,-475.0,-0.0001,4081783.0,36834.0
dcid:nuts/DED,2018,56290.0,0.0088,0.013800000000000002,-3371.0,-0.0008,4081308.0,35890.0
dcid:nuts/DED,2019,,,,,,4077937.0,
dcid:nuts/DED2,2000,18162.0,0.0078,0.0106,-12141.0,-0.0070999999999999995,1724703.0,13378.0
dcid:nuts/DED2,2001,17931.0,0.0075,0.0105,-16817.0,-0.0099,1712562.0,12819.0
dcid:nuts/DED2,2002,18356.0,0.0075,0.0109,-12607.0,-0.0075,1695745.0,12703.0
dcid:nuts/DED2,2003,18600.0,0.0078,0.0111,-8795.0,-0.0052,1683138.0,13100.0
dcid:nuts/DED2,2004,17700.0,0.0081,0.0106,-6667.0,-0.004,1674343.0,13500.0
dcid:nuts/DED2,2005,18080.0,0.0079,0.0109,-5194.0,-0.0031,1667676.0,13190.0
dcid:nuts/DED2,2006,17761.0,0.008,0.0107,-5368.0,-0.0032,1662482.0,13248.0
dcid:nuts/DED2,2007,18067.0,0.0085,0.0109,-10398.0,-0.0063,1657114.0,14060.0
dcid:nuts/DED2,2008,18077.0,0.0085,0.011,-8605.0,-0.0052,1646716.0,14026.0
dcid:nuts/DED2,2009,18736.0,0.0087,0.0115,-6625.0,-0.0040999999999999995,1638111.0,14145.0
dcid:nuts/DED2,2010,18923.0,0.0089,0.0116,-4616.0,-0.0028,1631486.0,14445.0
