"NumPlaces","ScalingFactors","Units","StatVar","MeasurementMethods","MinDate","observationPeriods"
"11","[]","[MetricTon]","Annual_Consumption_Fuel_OtherManufacturingIndustry_BrownCoalBriquettes","[]","2020","[P1Y]"
"4","[]","[Terajoule]","Annual_Generation_Energy_Geothermal_AutoProducer","[]","2020","[P1Y]"
"1","[]","[Terajoule]","Annual_Consumption_Fuel_OtherIndustry_OtherRecoveredGases","[]","2023","[P1Y]"
"31","[]","[Terajoule]","Annual_Consumption_Energy_MachineryIndustry_Heat","[]","2020","[P1Y]"
"8","[]","[MetricTon]","Annual_Consumption_Fuel_IronSteel_CokingCoal","[]","2020","[P1Y]"
"78","[]","[MetricTon]","Annual_Consumption_Fuel_OtherManufacturingIndustry_OtherBituminousCoal","[, UNStatsEstimate]","2020","[P1Y]"
"87","[]","[MetricTon]","Annual_Consumption_Fuel_AviationGasoline","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Exports_Fuel_GasolineJetFuel","[]","2020","[P1Y]"
"30","[]","[CubicMeter]","Annual_Consumption_Fuel_MachineryIndustry_Fuelwood","[, UNStatsEstimate]","2020","[P1Y]"
"6","[]","[Terajoule]","Annual_Consumption_Fuel_TextileAndLeatherIndustry_IndustrialWaste","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_CoalMines_CoalTar_EnergyIndustryOwnUse","[]","2024","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_MainActivityProducerCombinedHeatPowerPlants_CrudeOil_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"108","[]","[MetricTon]","Annual_Consumption_Fuel_CommerceAndPublicServices_DieselOil","[, UNStatsEstimate]","2020","[P1Y]"
"6","[]","[MetricTon]","Annual_Consumption_Fuel_OtherIndustry_Naphtha","[, UNStatsEstimate]","2020","[P1Y]"
"6","[]","[Megawatt]","Annual_Capacity_Electricity_Tidal_MainActivityProducerElectricityPowerPlants","[, UNStatsEstimate]","2022","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_TransportEquipmentIndustry_OtherLiquidBiofuels","[]","2020","[P1Y]"
"103","[]","[MetricTon]","Annual_Consumption_Fuel_InternationalMarineBunkers_FuelOil","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_PaperPulpPrintIndustry_Bagasse","[]","2020","[P1Y]"
"2","[]","[Terajoule]","Annual_Receipts_Fuel_CokeOvenGas","[]","2020","[P1Y]"
"5","[]","[MetricTon]","Annual_Consumption_Fuel_EnergyIndustry_NaturalGasLiquids_EnergyIndustryOwnUse","[, UNStatsEstimate]","2020","[P1Y]"
"111","[]","[MetricTon]","Annual_Imports_Fuel_HardCoal","[, UNStatsEstimate]","2020","[P1Y]"
"6","[]","[MetricTon]","Annual_Consumption_Fuel_InternationalAviationBunkers_BioJetKerosene","[]","2021","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_OilGasExtraction_Ethane_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"35","[]","[MetricTon]","Annual_Consumption_Fuel_Households_HardCoal","[, UNStatsEstimate]","2020","[P1Y]"
"35","[]","[Terajoule]","Annual_Consumption_Fuel_CommerceAndPublicServices_BioGas","[]","2020","[P1Y]"
"26","[]","[CubicMeter]","Annual_Consumption_Fuel_AutoProducerElectricityPowerPlants_Fuelwood_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_NonFerrousMetalsIndustry_CrudeOil","[]","2020","[P1Y]"
"1","[]","[Terajoule]","Annual_Consumption_Fuel_OilRefineries_CokeOvenGas_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"28","[]","[MetricTon]","AnnualChange_Stocks_Fuel_CokingCoal","[, UNStatsEstimate]","2020","[P1Y]"
"7","[]","[MetricTon]","Annual_Consumption_Fuel_CommerceAndPublicServices_BrownCoalBriquettes","[, UNStatsEstimate]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_MachineryIndustry_AnthraciteCoal","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_GasWorks_HardCoal_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"15","[]","[Terajoule]","Annual_Consumption_Fuel_CoalMines_NaturalGas_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_Industry_Kerosene_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_BriquettingPlants_LigniteCoal_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"5","[]","[MetricTon]","Annual_Consumption_Fuel_ConstructionIndustry_BrownCoalBriquettes","[]","2020","[P1Y]"
"4","[]","[Terajoule]","Annual_Generation_Energy_Geothermal_AutoProducerHeatPowerPlants","[]","2020","[P1Y]"
"49","[]","[Terajoule]","Annual_Consumption_Fuel_BioGas","[, UNStatsEstimate]","2020","[P1Y]"
"41","[]","[MetricTon]","Annual_Consumption_Fuel_OtherSector_OtherBituminousCoal","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_FoodAndTobaccoIndustry_PatentFuel","[]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_BrownCoalBriquettes","[]","2020","[P1Y]"
"6","[]","[MetricTon]","Annual_Consumption_Fuel_OilRefineries_Naphtha_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_GasWorks_MotorGasoline_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_ElectricityGeneration_CokingCoal_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"108","[]","[MetricTon]","Annual_Consumption_Fuel_InternationalMarineBunkers_DieselOil","[, UNStatsEstimate]","2020","[P1Y]"
"11","[]","[MetricTon]","Annual_Consumption_Fuel_IronSteel_OtherOilProducts","[, UNStatsEstimate]","2020","[P1Y]"
"11","[]","[MetricTon]","AnnualChange_Stocks_Fuel_CoalTar","[]","2020","[P1Y]"
"16","[]","[MetricTon]","Annual_Consumption_Fuel_ConstructionIndustry_OtherBituminousCoal","[]","2020","[P1Y]"
"159","[]","[MetricTon]","Annual_Consumption_Fuel_OtherSector_DieselOil","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_EnergyIndustry_ParaffinWaxes_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_CokeOvens_LiquifiedPetroleumGas_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"42","[]","[MetricTon]","Annual_Consumption_Fuel_WoodAndWoodProductsIndustry_LiquifiedPetroleumGas","[]","2020","[P1Y]"
"1","[]","[Terajoule]","Annual_Consumption_Fuel_AutoProducerHeatPowerPlants_BlackLiquor_FuelTransformation","[UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_TextileAndLeatherIndustry_CrudeOil","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_CrudeOil_NonEnergyUse","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_OtherIndustry_Peat_FuelTransformation","[]","2022","[P1Y]"
"5","[]","[Terajoule]","Annual_Consumption_Fuel_AutoProducerHeatPowerPlants_VegetalWaste_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"11","[]","[MetricTon]","Annual_Consumption_Fuel_RailTransport_OtherBituminousCoal","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_CoalMines_AnthraciteCoal_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_TextileAndLeatherIndustry_KeroseneJetFuel","[, UNStatsEstimate]","2022","[P1Y]"
"79","[]","[MetricTon]","Annual_Generation_Fuel_OtherOilProducts_Refinery","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_CommerceAndPublicServices_CrudeOil","[, UNStatsEstimate]","2022","[P1Y]"
"5","[]","[MetricTon]","Annual_Consumption_Fuel_OtherManufacturingIndustry_PeatProducts","[, UNStatsEstimate]","2020","[P1Y]"
"10","[]","[MetricTon]","Annual_Consumption_Fuel_TransportEquipmentIndustry_Kerosene","[]","2020","[P1Y]"
"13","[]","[Terajoule]","Annual_Consumption_Fuel_FuelTransformationIndustry_OtherRecoveredGases_FuelTransformation","[]","2020","[P1Y]"
"47","[]","[MetricTon]","Annual_Imports_Fuel_ParaffinWaxes","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_AutoProducerHeatPowerPlants_CrudeOil_FuelTransformation","[]","2020","[P1Y]"
"7","[]","[Terajoule]","Annual_Consumption_Fuel_UnspecifiedSector_VegetalWaste","[, UNStatsEstimate]","2020","[P1Y]"
"29","[]","[Terajoule]","Annual_Consumption_Fuel_ElectricityGeneration_CokeOvenGas_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_TransportIndustry_GasolineJetFuel","[, UNStatsEstimate]","2021","[P1Y]"
"149","[]","[MetricTon]","Annual_Imports_Fuel_Lubricants","[, UNStatsEstimate]","2020","[P1Y]"
"33","[]","[MetricTon]","Annual_Consumption_Fuel_NonMetallicMineralsIndustry_BrownCoal","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[Terajoule]","Annual_Consumption_Fuel_NonMetallicMineralsIndustry_GasworksGas","[]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_NonFerrousMetalsIndustry_Charcoal","[]","2020","[P1Y]"
"44","[]","[MetricTon]","Annual_Consumption_Fuel_TransportEquipmentIndustry_DieselOil","[]","2020","[P1Y]"
"38","[]","[MetricTon]","Annual_Consumption_Fuel_UnspecifiedSector_FuelOil","[, UNStatsEstimate]","2020","[P1Y]"
"220","[]","[KilowattHour]","Annual_Consumption_Electricity_ElectricityGeneration_EnergyIndustryOwnUse","[, UNStatsEstimate]","2020","[P1Y]"
"4","[]","[Terajoule]","Annual_Consumption_Fuel_AutoProducerElectricityPowerPlants_BlackLiquor_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_Industry_ParaffinWaxes_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"24","[]","[Terajoule]","Annual_Consumption_Fuel_BlackLiquor","[, UNStatsEstimate]","2020","[P1Y]"
"53","[]","[MetricTon]","Annual_Consumption_Fuel_FuelTransformationIndustry_OtherBituminousCoal_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_BlastFurnaces_HardCoal_EnergyIndustryOwnUse","[]","2022","[P1Y]"
"13","[]","[Terajoule]","Annual_Consumption_Fuel_Households_AnimalWaste","[, UNStatsEstimate]","2020","[P1Y]"
"42","[]","[Terajoule]","Annual_Consumption_Fuel_AutoProducerCombinedHeatPowerPlants_BioGas_FuelTransformation","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_MainActivityProducerHeatPowerPlants_CoalTar_FuelTransformation","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_RailTransport_Lubricants","[]","2021","[P1Y]"
"6","[]","[MetricTon]","Annual_Consumption_Fuel_PetrochemicalPlants_RefineryGas_FuelTransformation","[]","2020","[P1Y]"
"201","[]","[KilowattHour]","Annual_Consumption_Electricity_OtherIndustry","[, UNStatsEstimate]","2020","[P1Y]"
"10","[]","[MetricTon]","Annual_Consumption_Fuel_OtherTransport_FuelOil","[]","2020","[P1Y]"
"86","[]","[MetricTon]","Annual_Consumption_Fuel_DomesticAviationTransport_AviationGasoline","[, UNStatsEstimate]","2020","[P1Y]"
"27","[]","[MetricTon]","Annual_Consumption_Fuel_FoodAndTobaccoIndustry_MotorGasoline","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_CoalMines_Lubricants_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"9","[]","[MetricTon]","Annual_Loss_Fuel_KeroseneJetFuel","[]","2020","[P1Y]"
"40","[]","[KilowattHour]","Annual_Generation_Electricity_MunicipalWaste_ThermalElectricity","[, UNStatsEstimate]","2020","[P1Y]"
"30","[]","[Terajoule]","Annual_Consumption_Fuel_FuelTransformationIndustry_IndustrialWaste_FuelTransformation","[]","2020","[P1Y]"
"188","[]","[MetricTon]","Annual_Generation_Fuel_FuelOil","[, UNStatsEstimate]","2020","[P1Y]"
"92","[]","[Terajoule]","Annual_Consumption_Fuel_OtherIndustry_NaturalGas","[, UNStatsEstimate]","2020","[P1Y]"
"152","[]","[MetricTon]","Annual_Consumption_Fuel_Households_Charcoal","[, UNStatsEstimate]","2020","[P1Y]"
"133","[]","[KilowattHour]","Annual_Consumption_Electricity_Agriculture","[, UNStatsEstimate]","2020","[P1Y]"
"16","[]","[Terajoule]","Annual_Consumption_Energy_OtherManufacturingIndustry_SolarThermal","[, UNStatsEstimate]","2020","[P1Y]"
"24","[]","[MetricTon]","Annual_Consumption_Fuel_Agriculture_OtherBituminousCoal","[]","2020","[P1Y]"
"3","[]","[Terajoule]","Annual_Consumption_Fuel_ElectricityGeneration_BlastFurnaceGas_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"46","[]","[MetricTon]","Annual_Consumption_Fuel_ConstructionIndustry_FuelOil","[, UNStatsEstimate]","2020","[P1Y]"
"38","[]","[CubicMeter]","Annual_Consumption_Fuel_WoodAndWoodProductsIndustry_Fuelwood","[, UNStatsEstimate]","2020","[P1Y]"
"30","[]","[MetricTon]","Annual_Consumption_Fuel_UnspecifiedSector_Kerosene","[, UNStatsEstimate]","2020","[P1Y]"
"224","[]","[Megawatt]","Annual_Capacity_Electricity_CombustibleFuel_ElectricityPowerPlants","[, UNStatsEstimate]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_OtherIndustry_BioGasoline","[]","2020","[P1Y]"
"218","[]","[KilowattHour]","Annual_Generation_Electricity_CombustibleFuel_MainActivityProducer","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[Terajoule]","Annual_Consumption_Fuel_Industry_VegetalWaste_EnergyIndustryOwnUse","[, UNStatsEstimate]","2020","[P1Y]"
"221","[]","[Megawatt]","Annual_Capacity_Electricity_MainActivityProducer","[, UNStatsEstimate]","2020","[P1Y]"
"18","[]","[Terajoule]","Annual_Consumption_Fuel_CokeOvens_BlastFurnaceGas_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"4","[]","[Terajoule]","Annual_Generation_Energy_Nuclear_MainActivityProducerHeatPowerPlants","[]","2020","[P1Y]"
"16","[]","[MetricTon]","Annual_Consumption_Fuel_TransportEquipmentIndustry_MotorGasoline","[]","2020","[P1Y]"
"85","[]","[MetricTon]","Annual_Generation_Fuel_PetroleumCoke","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[Terajoule]","Annual_Consumption_Fuel_OtherSector_CokeOvenGas","[]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_OilGasExtraction_NaturalGasLiquids_EnergyIndustryOwnUse","[, UNStatsEstimate]","2020","[P1Y]"
"136","[]","[KilowattHour]","Annual_Generation_Electricity_Wind","[, UNStatsEstimate]","2020","[P1Y]"
"20","[]","[MetricTon]","Annual_Loss_Fuel_CrudeOil","[, UNStatsEstimate]","2020","[P1Y]"
"6","[]","[MetricTon]","Annual_Consumption_Fuel_EnergyIndustry_Peat_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"68","[]","[MetricTon]","Annual_Consumption_Fuel_EnergyIndustry_DieselOil_EnergyIndustryOwnUse","[, UNStatsEstimate]","2020","[P1Y]"
"7","[]","[MetricTon]","Annual_Loss_Fuel_LigniteCoal","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_AutoProducerElectricityPowerPlants_Peat_FuelTransformation","[]","2020","[P1Y]"
"6","[]","[MetricTon]","Annual_Consumption_Fuel_AutoProducerCombinedHeatPowerPlants_OtherLiquidBiofuels_FuelTransformation","[]","2020","[P1Y]"
"138","[]","[MetricTon]","Annual_Consumption_Fuel_CommerceAndPublicServices_LiquifiedPetroleumGas","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_OilRefineries_LigniteCoal_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"12","[]","[MetricTon]","Annual_ProductReclassification_Fuel_AdditivesOxygenates","[, UNStatsEstimate]","2020","[P1Y]"
"29","[]","[MetricTon]","Annual_Consumption_Fuel_FuelTransformationIndustry_AdditivesOxygenates_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_MiningAndQuarryingIndustry_AnthraciteCoal","[]","2020","[P1Y]"
"30","[]","[MetricTon]","Annual_Consumption_Fuel_Manufacturing_LigniteCoal","[, UNStatsEstimate]","2020","[P1Y]"
"6","[]","[MetricTon]","Annual_Consumption_Fuel_EnergyIndustry_CokeOvenCoke_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"1","[]","[Terajoule]","Annual_Imports_Fuel_BlackLiquor","[UNStatsEstimate]","2020","[P1Y]"
"53","[]","[MetricTon]","Annual_Consumption_Fuel_UnspecifiedSector_LiquifiedPetroleumGas","[, UNStatsEstimate]","2020","[P1Y]"
"3","[]","[Terajoule]","Annual_Consumption_Fuel_GasWorks_NaturalGas_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"14","[]","[Terajoule]","Annual_Consumption_Fuel_AutoProducerElectricityPowerPlants_IndustrialWaste_FuelTransformation","[]","2020","[P1Y]"
"5","[]","[KilowattHour]","Annual_Generation_Electricity_OceanElectricity","[, UNStatsEstimate]","2020","[P1Y]"
"37","[]","[Terajoule]","Annual_Consumption_Fuel_OtherManufacturingIndustry_IndustrialWaste","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[Terajoule]","Annual_Consumption_Fuel_CoalMines_IndustrialWaste_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"8","[]","[Terajoule]","Annual_Consumption_Fuel_BlastFurnaces_NaturalGas_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_NonFerrousMetalsIndustry_PatentFuel","[]","2020","[P1Y]"
"44","[]","[Terajoule]","Annual_Generation_Energy_Heat_AutoProducer","[, UNStatsEstimate]","2020","[P1Y]"
"13","[]","[MetricTon]","Annual_Consumption_Fuel_OtherLiquidBiofuels","[]","2020","[P1Y]"
"8","[]","[MetricTon]","Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_Naphtha","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_RoadTransport_BituminousCoal","[]","2020","[P1Y]"
"7","[]","[MetricTon]","Annual_Consumption_Fuel_OtherManufacturingIndustry_Naphtha","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_ElectricityGeneration_BioDiesel_EnergyIndustryOwnUse","[]","2023","[P1Y]"
"14","[]","[MetricTon]","Annual_Consumption_Fuel_MainActivityProducerCombinedHeatPowerPlants_LigniteCoal_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"17","[]","[MetricTon]","Annual_Consumption_Fuel_OtherIndustry_CokeOvenCoke","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_MachineryIndustry_Lubricants","[]","2020","[P1Y]"
"5","[]","[MetricTon]","Annual_Consumption_Fuel_UnspecifiedSector_LigniteCoal","[, UNStatsEstimate]","2020","[P1Y]"
"32","[]","[MetricTon]","Annual_Consumption_Fuel_Agriculture_Kerosene","[, UNStatsEstimate]","2020","[P1Y]"
"99","[]","[MetricTon]","Annual_Consumption_Fuel_OtherSector_MotorGasoline","[, UNStatsEstimate]","2020","[P1Y]"
"70","[]","[KilowattHour]","Annual_Consumption_Electricity_WoodAndWoodProductsIndustry","[, UNStatsEstimate]","2020","[P1Y]"
"20","[]","[KilowattHour]","Annual_Consumption_Electricity_CokeOvens_EnergyIndustryOwnUse","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_OtherTransport_GasolineJetFuel","[UNStatsEstimate]","2024","[P1Y]"
"3","[]","[MetricTon]","Annual_Loss_Fuel_Charcoal","[]","2020","[P1Y]"
"91","[]","[Terajoule]","Annual_Generation_Fuel_VegetalWaste","[, UNStatsEstimate]","2020","[P1Y]"
"16","[]","[MetricTon]","Annual_Consumption_Fuel_TransportIndustry_HardCoal","[]","2020","[P1Y]"
"14","[]","[MetricTon]","Annual_Consumption_Fuel_Households_AnthraciteCoal","[, UNStatsEstimate]","2020","[P1Y]"
"109","[]","[MetricTon]","Annual_Consumption_Fuel_OtherManufacturingIndustry_HardCoal","[, UNStatsEstimate]","2020","[P1Y]"
"10","[]","[MetricTon]","Annual_Consumption_Fuel_AutoProducerHeatPowerPlants_HardCoal_FuelTransformation","[]","2020","[P1Y]"
"119","[]","[Terajoule]","Annual_Consumption_Fuel_ElectricityGeneration_NaturalGas_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_AutoProducerCombinedHeatPowerPlants_BioDiesel_FuelTransformation","[]","2020","[P1Y]"
"12","[]","[Terajoule]","Annual_Consumption_Energy_Households_Geothermal","[]","2020","[P1Y]"
"7","[]","[MetricTon]","Annual_Consumption_Fuel_TextileAndLeatherIndustry_CokeOvenCoke","[]","2020","[P1Y]"
"68","[]","[KilowattHour]","Annual_Generation_Electricity_Coal_ThermalElectricity","[, UNStatsEstimate]","2020","[P1Y]"
"24","[]","[MetricTon]","Annual_Consumption_Fuel_CoalTar","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_MiningAndQuarryingIndustry_SubbituminousCoal","[]","2020","[P1Y]"
"26","[]","[MetricTon]","AnnualChange_Stocks_Fuel_LigniteCoal","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_FoodAndTobaccoIndustry_KeroseneJetFuel","[, UNStatsEstimate]","2020","[P1Y]"
"29","[]","[MetricTon]","Annual_Consumption_Fuel_EnergyIndustry_PetroleumCoke_EnergyIndustryOwnUse","[, UNStatsEstimate]","2020","[P1Y]"
"21","[]","[MetricTon]","Annual_ProductReclassification_Fuel_Lubricants","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_CoalProducts_NonEnergyUse","[]","2020","[P1Y]"
"17","[]","[MetricTon]","Annual_Consumption_Fuel_FoodAndTobaccoIndustry_Kerosene","[]","2020","[P1Y]"
"6","[]","[MetricTon]","Annual_Consumption_Fuel_AutoProducerElectricityPowerPlants_BioDiesel_FuelTransformation","[]","2020","[P1Y]"
"38","[]","[MetricTon]","Annual_Consumption_Fuel_ElectricityGeneration_BrownCoal_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"15","[]","[Terajoule]","Annual_Generation_Fuel_OtherRecoveredGases","[]","2020","[P1Y]"
"12","[]","[MetricTon]","Annual_Consumption_Fuel_OilRefineries_MotorGasoline_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"4","[]","[Terajoule]","Annual_Consumption_Fuel_CommerceAndPublicServices_GasworksGas","[]","2020","[P1Y]"
"54","[]","[MetricTon]","Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_FuelOil","[, UNStatsEstimate]","2020","[P1Y]"
"10","[]","[MetricTon]","Annual_Generation_Fuel_Naphtha_PetroleumPlants","[, UNStatsEstimate]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_FuelTransformationIndustry_OilShale_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
