place_name,dcid
Pikine Senegal,wikidataId/Q1273644
Rufisque Senegal,wikidataId/Q1019424
Saint Louis Senegal,wikidataId/Q273779
Thiès Senegal,wikidataId/Q600693
Ziguinchor Senegal,wikidataId/Q202776
BEOGRAD (BELGRADE) Serbia,wikidataId/Q3711
Cacak Serbia,wikidataId/Q208038
Kragujevac Serbia,wikidataId/Q167394
Kraljevo Serbia,wikidataId/Q206317
Kruševac Serbia,wikidataId/Q201442
Leskovac Serbia,wikidataId/Q192606
Niš Serbia,wikidataId/Q129259
Novi Pazar Serbia,wikidataId/Q202453
Novi Sad Serbia,wikidataId/Q55630
Pancevo Serbia,wikidataId/Q205432
Šabac Serbia,wikidataId/Q204472
Smederevo Serbia,wikidataId/Q190774
Subotica Serbia,wikidataId/Q170287
Zrenjanin Serbia,wikidataId/Q201125
VICTORIA Seychelles,wikidataId/Q3940
Bo Sierra Leone,wikidataId/Q844878
FREETOWN Sierra Leone,wikidataId/Q3780
Kenema Sierra Leone,wikidataId/Q634698
Makeni Sierra Leone,wikidataId/Q42678
SINGAPORE Singapore,
BRATISLAVA Slovakia,wikidataId/Q1780
Kosice Slovakia,wikidataId/Q25409
LJUBLJANA Slovenia,wikidataId/Q437
Maribor Slovenia,wikidataId/Q1010
HONIARA Solomon Islands,wikidataId/Q40921
Durban South Africa,wikidataId/Q5468
PRETORIA South Africa,wikidataId/Q3926
Alexandra South Africa,wikidataId/Q2307316
Benoni South Africa,wikidataId/Q818106
BLOEMFONTEIN South Africa,wikidataId/Q37701
Boksburg South Africa,wikidataId/Q891229
Botshabelo South Africa,wikidataId/Q894856
Germiston South Africa,wikidataId/Q993721
Kathlehong South Africa,wikidataId/Q2612280
Kempton Park South Africa,wikidataId/Q1576076
Khayelitsa South Africa,wikidataId/Q741111
Kimberley South Africa,wikidataId/Q125905
Mangaung South Africa,wikidataId/Q1159185
Pietermaritzburg South Africa,wikidataId/Q185591
Port Elizabeth South Africa,wikidataId/Q125434
Roodepoort South Africa,wikidataId/Q2166182
Soweto South Africa,wikidataId/Q217426
Springs South Africa,wikidataId/Q761408
Tembisa South Africa,wikidataId/Q1580709
Umlazi South Africa,wikidataId/Q183292
Vereeniging South Africa,wikidataId/Q503056
Albacete Spain,wikidataId/Q15095
Alcalá de Henares Spain,wikidataId/Q46940
Alcobendas Spain,wikidataId/Q487679
Alcorcón Spain,wikidataId/Q10372
Algeciras Spain,wikidataId/Q484552
Almería Spain,wikidataId/Q10400
Badajoz Spain,wikidataId/Q15679
Badalona Spain,wikidataId/Q15468
Barakaldo Spain,wikidataId/Q487801
Barcelona Spain,wikidataId/Q1492
Bilbao Spain,wikidataId/Q8692
Burgos Spain,wikidataId/Q9580
Cádiz Spain,wikidataId/Q15682
Cartagena Spain,wikidataId/Q162615
Castelló de la Plana Spain,wikidataId/Q15092
Córdoba Spain,wikidataId/Q5818
A Coruña Spain,wikidataId/Q8757
Donostia/San Sebastián Spain,wikidataId/Q10313
Dos Hermanas Spain,wikidataId/Q489205
Elche/Elx Spain,wikidataId/Q10509
Fuenlabrada Spain,wikidataId/Q54902
Getafe Spain,wikidataId/Q8802
Gijón Spain,wikidataId/Q12273
Girona Spain,wikidataId/Q7038
Granada Spain,wikidataId/Q8810
L'Hospitalet de Llobregat Spain,wikidataId/Q15470
Huelva Spain,wikidataId/Q12246
Jaén Spain,wikidataId/Q15681
Jerez de la Frontera Spain,wikidataId/Q12303
Leganés Spain,wikidataId/Q77433
León Spain,wikidataId/Q15699
Lleida Spain,wikidataId/Q15090
Logroño Spain,wikidataId/Q14325
MADRID Spain,wikidataId/Q2807
Málaga Spain,wikidataId/Q8851
Marbella Spain,wikidataId/Q484799
Mataró Spain,wikidataId/Q11492
Móstoles Spain,wikidataId/Q187826
Murcia Spain,wikidataId/Q12225
Ourense Spain,wikidataId/Q99151
Oviedo Spain,wikidataId/Q14317
Palma Spain,wikidataId/Q8826
Las Palmas de Gran Canaria Spain,wikidataId/Q11974
Pamplona/Iruña Spain,wikidataId/Q10282
Parla Spain,wikidataId/Q824651
Sabadell Spain,wikidataId/Q12258
Salamanca Spain,wikidataId/Q15695
San Cristóbal de La Laguna Spain,wikidataId/Q54898
Santa Coloma de Gramenet Spain,
Santa Cruz de Tenerife Spain,wikidataId/Q14328
Santander Spain,wikidataId/Q12233
Sevilla Spain,wikidataId/Q8717
Tarragona Spain,wikidataId/Q15088
Telde Spain,wikidataId/Q55845
Terrassa Spain,wikidataId/Q13939
Torrejón de Ardoz Spain,wikidataId/Q489839
Torrevieja Spain,wikidataId/Q221749
València Spain,wikidataId/Q8818
Valladolid Spain,wikidataId/Q8356
Vigo Spain,wikidataId/Q8745
Vitoria-Gasteiz Spain,wikidataId/Q14318
Zaragoza Spain,wikidataId/Q10305
COLOMBO Sri Lanka,wikidataId/Q35381
Dehiwala-Mount Lavinia Sri Lanka,
Kandy Sri Lanka,wikidataId/Q203197
Moratuwa Sri Lanka,wikidataId/Q867213
Negombo Sri Lanka,wikidataId/Q668616
Sri Jayawardanapura Kotte Sri Lanka,wikidataId/Q41963
Hebron State of Palestine,wikidataId/Q168225
Khan Yunis State of Palestine,wikidataId/Q309348
Nablus State of Palestine,wikidataId/Q214178
Jabalya State of Palestine,wikidataId/Q1015472
Rafah State of Palestine,wikidataId/Q172343
PARAMARIBO Suriname,wikidataId/Q3001
Wanica Suriname,wikidataId/Q1147524
Göteborg Sweden,wikidataId/Q25287
Helsingborg Sweden,wikidataId/Q25411
Jönköping Sweden,wikidataId/Q504689
Linköping Sweden,wikidataId/Q25413
Norrköping Sweden,
Orebro Sweden,wikidataId/Q25732
STOCKHOLM Sweden,wikidataId/Q1754
Umeå Sweden,wikidataId/Q25579
Uppsala Sweden,wikidataId/Q25286
Västerås Sweden,wikidataId/Q25412
Baden-Brugg Switzerland,wikidataId/Q63939
BERNE Switzerland,wikidataId/Q70
Biel/Bienne Switzerland,wikidataId/Q1034
Fribourg Switzerland,wikidataId/Q36378
Genève Switzerland,wikidataId/Q71
Lausanne Switzerland,wikidataId/Q807
Lugano Switzerland,wikidataId/Q7024
Luzern Switzerland,wikidataId/Q4191
Olten-Zofingen Switzerland,wikidataId/Q68129
St. Gallen Switzerland,wikidataId/Q25607
Winterthur Switzerland,wikidataId/Q9125
Zug Switzerland,wikidataId/Q68144
Zürich Switzerland,wikidataId/Q72
DUSHANBE Tajikistan,wikidataId/Q9365
Khujand Tajikistan,wikidataId/Q373808
Amnat Charoen Thailand,wikidataId/Q473674
BANGKOK Thailand,wikidataId/Q1861
Buri Ram Thailand,wikidataId/Q1026460
Chachoengsao Thailand,wikidataId/Q1026368
Chai Nat Thailand,wikidataId/Q1059129
Chaiyaphum Thailand,wikidataId/Q997062
Chanthaburi Thailand,wikidataId/Q1015899
Chiang Mai Thailand,wikidataId/Q52028
Chiang Rai Thailand,wikidataId/Q856772
Chumphon Thailand,wikidataId/Q637500
Kalasin Thailand,wikidataId/Q1012635
Kamphaeng Phet Thailand,wikidataId/Q2960445
Kanchanaburi Thailand,wikidataId/Q239121
Khon Kaen Thailand,wikidataId/Q876526
Krabi Thailand,wikidataId/Q1000353
Lampang Thailand,wikidataId/Q1012610
Lamphun Thailand,wikidataId/Q1211214
Mae Hong Son Thailand,wikidataId/Q743005
Maha Sarakham Thailand,wikidataId/Q1210731
Mukdahan Thailand,wikidataId/Q1017743
Nakhon Nayok Thailand,wikidataId/Q595853
Nakhon Phanom Thailand,wikidataId/Q777162
Nakhon Pathom Thailand,wikidataId/Q520338
Nakhon Ratchasima Thailand,wikidataId/Q633036
Nakhon Sawan Thailand,wikidataId/Q1012434
Nakhon Si Thammarat Thailand,wikidataId/Q1012424
Nan Thailand,wikidataId/Q1014345
Narathiwat Thailand,wikidataId/Q535747
Nong Khai Thailand,wikidataId/Q1026138
Nonthaburi Thailand,wikidataId/Q768864
Pattani Thailand,wikidataId/Q1025966
Phatthalung Thailand,wikidataId/Q179539
Phichit Thailand,wikidataId/Q1365823
Phitsanulok Thailand,wikidataId/Q867579
Phra Nakhon Si Ayutthaya Thailand,wikidataId/Q203370
Phrae Thailand,wikidataId/Q1207145
Phuket Thailand,wikidataId/Q844430
Ratchaburi Thailand,wikidataId/Q1207138
Ranong Thailand,wikidataId/Q1012440
Rayong Thailand,wikidataId/Q1015123
Sakon Nakhon Thailand,wikidataId/Q1012639
Samut Sakhon Thailand,wikidataId/Q1359220
Samut Songkhram Thailand,wikidataId/Q1361155
Saraburi Thailand,wikidataId/Q686387
Satun Thailand,wikidataId/Q1365666
Sing Buri Thailand,wikidataId/Q1210752
Si Sa Ket Thailand,wikidataId/Q1207432
Sukhothai Thailand,wikidataId/Q986737
Surat Thani Thailand,wikidataId/Q840951
Surin Thailand,wikidataId/Q1207067
Tak Thailand,wikidataId/Q118901
Trat Thailand,wikidataId/Q1025964
Trang Thailand,wikidataId/Q1014322
Ubon Ratchathani Thailand,wikidataId/Q132179
Udon Thani Thailand,wikidataId/Q816331
Uttaradit Thailand,wikidataId/Q1359241
Yasothon Thailand,wikidataId/Q1017730
Uthai Thani Thailand,wikidataId/Q1332721
Yala Thailand,wikidataId/Q1207083
DILI Timor-Leste,wikidataId/Q9310
LOME Togo,wikidataId/Q3792
NUKU'ALOFA Tonga,wikidataId/Q38834
PORT-OF-SPAIN Trinidad and Tobago,wikidataId/Q39178
Monastir Tunisia,wikidataId/Q208715
TUNIS Tunisia,wikidataId/Q3572
Adana Türkiye,wikidataId/Q38545
Adiyaman (Merkez) Türkiye,wikidataId/Q168197
Afyonkarahisar (Merkez) Türkiye,wikidataId/Q166824
Agri (Merkez) Türkiye,wikidataId/Q199575
Aksaray (Merkez) Türkiye,wikidataId/Q182025
Amasya (Merkez) Türkiye,wikidataId/Q170532
ANKARA Türkiye,wikidataId/Q3640
Antalya Türkiye,wikidataId/Q6487
Aydin Türkiye,wikidataId/Q170457
Balikesir Türkiye,wikidataId/Q199723
Batman (Merkez) Türkiye,wikidataId/Q159835
Bingöl (Merkez) Türkiye,wikidataId/Q208472
Bolu (Merkez) Türkiye,wikidataId/Q200951
Bursa Türkiye,wikidataId/Q40738
Cizre Merkez (Sirnak) Türkiye,wikidataId/Q821363
Çanakkale (Merkez) Türkiye,wikidataId/Q199712
Çorum (Merkez) Türkiye,wikidataId/Q206900
Denizli Türkiye,wikidataId/Q170967
Diyarbakir Türkiye,wikidataId/Q83387
Düzce (Merkez) Türkiye,wikidataId/Q206885
Edirne (Merkez) Türkiye,wikidataId/Q43387
Elazig (Merkez) Türkiye,wikidataId/Q174060
Eregli Merkez (Zonguldak) Türkiye,wikidataId/Q187895
Erzincan (Merkez) Türkiye,wikidataId/Q136217
Erzurum Türkiye,wikidataId/Q122803
Eskisehir Türkiye,wikidataId/Q168866
Gaziantep Türkiye,wikidataId/Q93338
Giresun (Merkez) Türkiye,wikidataId/Q201095
Hatay Türkiye,
Isparta (Merkez) Türkiye,wikidataId/Q171031
Istanbul Türkiye,wikidataId/Q406
Izmir Türkiye,wikidataId/Q35997
Kahramanmaras Türkiye,wikidataId/Q134703
Karabük (Merkez) Türkiye,wikidataId/Q189697
Karaman (Merkez) Türkiye,wikidataId/Q262579
Kastamonu (Merkez) Türkiye,wikidataId/Q155915
Kayseri Türkiye,wikidataId/Q48338
Kilis (Merkez) Türkiye,wikidataId/Q206881
Kirikkale (Merkez) Türkiye,wikidataId/Q206891
Kirsehir (Merkez) Türkiye,wikidataId/Q208005
Kocaeli Türkiye,
Konya Türkiye,wikidataId/Q79857
Kütahya (Merkez) Türkiye,wikidataId/Q188894
Lüleburgaz Merkez (Kirklareli) Türkiye,wikidataId/Q214670
Malatya Türkiye,wikidataId/Q165995
Manisa Türkiye,wikidataId/Q147089
Mardin Türkiye,wikidataId/Q188022
Mersin Türkiye,wikidataId/Q134291
Mugla Türkiye,wikidataId/Q216912
Mus (Merkez) Türkiye,wikidataId/Q118995
Nevsehir (Merkez) Türkiye,wikidataId/Q206879
Nigde (Merkez) Türkiye,wikidataId/Q194146
Ordu Türkiye,wikidataId/Q184539
Osmaniye (Merkez) Türkiye,wikidataId/Q181379
Rize (Merkez) Türkiye,wikidataId/Q201101
Sakarya Türkiye,
Samsun Türkiye,wikidataId/Q160450
Sanliurfa Türkiye,wikidataId/Q133118
Siirt (Merkez) Türkiye,wikidataId/Q185084
Silopi Merkez (Sirnak) Türkiye,wikidataId/Q1012881
Sivas (Merkez) Türkiye,wikidataId/Q107401
Tekirdag Türkiye,wikidataId/Q182009
Tokat (Merkez) Türkiye,wikidataId/Q183651
Trabzon Türkiye,wikidataId/Q45301
Usak (Merkez) Türkiye,wikidataId/Q189134
Van Türkiye,wikidataId/Q83061
Yalova (Merkez) Türkiye,wikidataId/Q205942
ASHKHABAD Turkmenistan,wikidataId/Q23438
Türkmenabat (Chardzhou) Turkmenistan,wikidataId/Q487684
Tashauz Turkmenistan,wikidataId/Q487672
GRAND TURK Turks and Caicos Islands,wikidataId/Q34205
FUNAFUTI Tuvalu,wikidataId/Q34126
Gulu Uganda,wikidataId/Q581379
Hoima Uganda,wikidataId/Q1624192
KAMPALA Uganda,wikidataId/Q3894
Kasese Uganda,wikidataId/Q1232016
Kira Uganda,wikidataId/Q966819
Lugazi Uganda,wikidataId/Q6699738
Makindye Ssabagabo Uganda,
Masaka Uganda,wikidataId/Q1032233
Mbarara Uganda,wikidataId/Q731039
Mukono Uganda,wikidataId/Q179198
Nansana Uganda,wikidataId/Q965956
Alchevsk Ukraine,wikidataId/Q161144
Bila Tserkva Ukraine,wikidataId/Q33342
Berdyansk Ukraine,wikidataId/Q33292
Brovary Ukraine,wikidataId/Q841026
Cherkasy Ukraine,wikidataId/Q157055
Chernihiv Ukraine,wikidataId/Q157053
Kamyanske Ukraine,
Dnipro Ukraine,
Donets'k Ukraine,wikidataId/Q43070
Gorlivka Ukraine,wikidataId/Q157260
Ivano-Frankivsk Ukraine,wikidataId/Q156726
Kharkiv Ukraine,wikidataId/Q42308
Kherson Ukraine,wikidataId/Q156732
Khmelnitsky (Hmilnyk) Ukraine,wikidataId/Q156717
KYIV Ukraine,wikidataId/Q4512420
Kropyvnytskyi Ukraine,
Kramatorsk Ukraine,wikidataId/Q33613
Krementchug Ukraine,wikidataId/Q156724
Krivoy Rog Ukraine,wikidataId/Q157137
Lugansk Ukraine,wikidataId/Q134279
Luts'k Ukraine,wikidataId/Q7550
Lviv Ukraine,wikidataId/Q36036
Makijivka Ukraine,wikidataId/Q157134
Mariupol Ukraine,wikidataId/Q37133
Melitopol Ukraine,wikidataId/Q33349
Nikolaev Ukraine,wikidataId/Q41572
Nikopol Ukraine,wikidataId/Q156760
Odessa Ukraine,wikidataId/Q1874
Pavlograd Ukraine,wikidataId/Q237206
Poltava Ukraine,wikidataId/Q156747
Rivne Ukraine,wikidataId/Q156739
Slovyansk Ukraine,wikidataId/Q33581
Sumy Ukraine,wikidataId/Q156752
Ternopil Ukraine,wikidataId/Q156743
Uzhhorod Ukraine,wikidataId/Q156711
Vinnitsa Ukraine,wikidataId/Q157144
Zaporozhye Ukraine,wikidataId/Q157835
Zhytomyr Ukraine,wikidataId/Q156713
Enakievo (Yenakievo) Ukraine,wikidataId/Q1686835
Krasny Lutch Ukraine,wikidataId/Q612773
Lysychansk Ukraine,wikidataId/Q33280
Sievierodonetsk Ukraine,wikidataId/Q160584
Stakhanov Ukraine,wikidataId/Q837093
Evpatoria Ukraine,wikidataId/Q33345
Kerch Ukraine,wikidataId/Q157065
Sevastopol Ukraine,wikidataId/Q7525
Simferopol Ukraine,wikidataId/Q19566
Yevpatoriya Ukraine,
Aberdeen United Kingdom of Great Britain and Northern Ireland,wikidataId/Q36405
Belfast United Kingdom of Great Britain and Northern Ireland,wikidataId/Q10686
Birmingham United Kingdom of Great Britain and Northern Ireland,nuts/UKG31
Bolton United Kingdom of Great Britain and Northern Ireland,wikidataId/Q1364541
Bournemouth United Kingdom of Great Britain and Northern Ireland,wikidataId/Q170478
Bradford United Kingdom of Great Britain and Northern Ireland,nuts/UKE41
Brighton and Hove United Kingdom of Great Britain and Northern Ireland,wikidataId/Q1022488
Bristol United Kingdom of Great Britain and Northern Ireland,nuts/UKK11
Cardiff United Kingdom of Great Britain and Northern Ireland,wikidataId/Q24342199
Coventry United Kingdom of Great Britain and Northern Ireland,wikidataId/Q20986417
Derby United Kingdom of Great Britain and Northern Ireland,nuts/UKF11
Edinburgh United Kingdom of Great Britain and Northern Ireland,nuts/UKM25
Kingston-upon-Hull United Kingdom of Great Britain and Northern Ireland,nuts/UKE11
Leicester United Kingdom of Great Britain and Northern Ireland,nuts/UKF21
Liverpool United Kingdom of Great Britain and Northern Ireland,nuts/UKD72
LONDON United Kingdom of Great Britain and Northern Ireland,nuts/UKI
Luton United Kingdom of Great Britain and Northern Ireland,nuts/UKH21
Manchester United Kingdom of Great Britain and Northern Ireland,nuts/UKD33
Newcastle-upon-Tyne United Kingdom of Great Britain and Northern Ireland,wikidataId/Q1425428
Northampton United Kingdom of Great Britain and Northern Ireland,wikidataId/Q192240
Nottingham United Kingdom of Great Britain and Northern Ireland,nuts/UKF14
Plymouth United Kingdom of Great Britain and Northern Ireland,wikidataId/Q21674890
Portsmouth United Kingdom of Great Britain and Northern Ireland,wikidataId/Q21683233
Reading United Kingdom of Great Britain and Northern Ireland,wikidataId/Q161491
Sheffield United Kingdom of Great Britain and Northern Ireland,nuts/UKE32
Southampton United Kingdom of Great Britain and Northern Ireland,nuts/UKJ32
Stoke-on-Trent United Kingdom of Great Britain and Northern Ireland,
Wolverhampton United Kingdom of Great Britain and Northern Ireland,nuts/UKG39
Aberdeenshire United Kingdom of Great Britain and Northern Ireland,wikidataId/Q189912
Aldershot United Kingdom of Great Britain and Northern Ireland,wikidataId/Q646980
Angus United Kingdom of Great Britain and Northern Ireland,wikidataId/Q202177
Basildon/North Benfleet United Kingdom of Great Britain and Northern Ireland,wikidataId/Q1934766
Bedford/Kempston United Kingdom of Great Britain and Northern Ireland,wikidataId/Q165486
Birkenhead United Kingdom of Great Britain and Northern Ireland,wikidataId/Q746718
Blackburn/Darwen United Kingdom of Great Britain and Northern Ireland,nuts/UKD41
Blackpool United Kingdom of Great Britain and Northern Ireland,wikidataId/Q170377
Brighton/Worthing/Littlehampton United Kingdom of Great Britain and Northern Ireland,
Burnley/Nelson United Kingdom of Great Britain and Northern Ireland,wikidataId/Q1857774
Cambridge United Kingdom of Great Britain and Northern Ireland,wikidataId/Q350
Cheltenham/Charlton Kings United Kingdom of Great Britain and Northern Ireland,wikidataId/Q2476358
Chesterfield/Staveley United Kingdom of Great Britain and Northern Ireland,wikidataId/Q2569174
Colchester United Kingdom of Great Britain and Northern Ireland,wikidataId/Q184163
Coventry/Bedworth United Kingdom of Great Britain and Northern Ireland,wikidataId/Q813962
Crawley United Kingdom of Great Britain and Northern Ireland,wikidataId/Q844908
Dearne Valley United Kingdom of Great Britain and Northern Ireland,
Doncaster United Kingdom of Great Britain and Northern Ireland,wikidataId/Q1925846
Dumfries & Galloway United Kingdom of Great Britain and Northern Ireland,wikidataId/Q126514
Dundee United Kingdom of Great Britain and Northern Ireland,wikidataId/Q123709
East Ayrshire United Kingdom of Great Britain and Northern Ireland,wikidataId/Q209135
East Dunbartonshire United Kingdom of Great Britain and Northern Ireland,wikidataId/Q211889
Eastbourne United Kingdom of Great Britain and Northern Ireland,wikidataId/Q208262
Exeter United Kingdom of Great Britain and Northern Ireland,wikidataId/Q134672
Falkirk United Kingdom of Great Britain and Northern Ireland,wikidataId/Q623687
Fife United Kingdom of Great Britain and Northern Ireland,wikidataId/Q201149
Gloucester United Kingdom of Great Britain and Northern Ireland,wikidataId/Q170497
Grimsby/Cleethorpes United Kingdom of Great Britain and Northern Ireland,wikidataId/Q587765
Hastings/Bexhill United Kingdom of Great Britain and Northern Ireland,wikidataId/Q853012
High Wycombe United Kingdom of Great Britain and Northern Ireland,wikidataId/Q64116
Highland United Kingdom of Great Britain and Northern Ireland,wikidataId/Q208279
Ipswich United Kingdom of Great Britain and Northern Ireland,wikidataId/Q184775
Lincoln United Kingdom of Great Britain and Northern Ireland,nuts/UKF3
Luton/Dunstable United Kingdom of Great Britain and Northern Ireland,wikidataId/Q919778
Mansfield United Kingdom of Great Britain and Northern Ireland,wikidataId/Q841979
Milton Keynes United Kingdom of Great Britain and Northern Ireland,wikidataId/Q894090
Newport United Kingdom of Great Britain and Northern Ireland,wikidataId/Q11294004
North Ayrshire United Kingdom of Great Britain and Northern Ireland,wikidataId/Q206926
North Lanarkshire United Kingdom of Great Britain and Northern Ireland,nuts/UKM36
Norwich United Kingdom of Great Britain and Northern Ireland,wikidataId/Q130191
Nuneaton United Kingdom of Great Britain and Northern Ireland,wikidataId/Q175632
Oxford United Kingdom of Great Britain and Northern Ireland,wikidataId/Q34217
Perth & Kinross United Kingdom of Great Britain and Northern Ireland,wikidataId/Q207679
Peterborough United Kingdom of Great Britain and Northern Ireland,wikidataId/Q12956645
Preston United Kingdom of Great Britain and Northern Ireland,wikidataId/Q184090
Reading/Wokingham United Kingdom of Great Britain and Northern Ireland,wikidataId/Q1758432
Renfrewshire United Kingdom of Great Britain and Northern Ireland,wikidataId/Q211091
Scottish Borders United Kingdom of Great Britain and Northern Ireland,nuts/UKM24
Slough United Kingdom of Great Britain and Northern Ireland,wikidataId/Q211907
South Ayrshire United Kingdom of Great Britain and Northern Ireland,nuts/UKM37
South Lanarkshire United Kingdom of Great Britain and Northern Ireland,nuts/UKM38
Southend United Kingdom of Great Britain and Northern Ireland,wikidataId/Q7569511
Southport/Formby United Kingdom of Great Britain and Northern Ireland,wikidataId/Q2569221
St. Albans/Hatfield United Kingdom of Great Britain and Northern Ireland,wikidataId/Q6226
Sunderland United Kingdom of Great Britain and Northern Ireland,wikidataId/Q188304
Swansea United Kingdom of Great Britain and Northern Ireland,nuts/UKL18
Swindon United Kingdom of Great Britain and Northern Ireland,wikidataId/Q894093
Teesside United Kingdom of Great Britain and Northern Ireland,
Telford United Kingdom of Great Britain and Northern Ireland,wikidataId/Q576938
Thanet United Kingdom of Great Britain and Northern Ireland,wikidataId/Q1752642
The Medway Towns United Kingdom of Great Britain and Northern Ireland,nuts/UKJ41
The Potteries United Kingdom of Great Britain and Northern Ireland,
Torbay United Kingdom of Great Britain and Northern Ireland,wikidataId/Q209055
Tyneside United Kingdom of Great Britain and Northern Ireland,wikidataId/Q1120443
Warrington United Kingdom of Great Britain and Northern Ireland,wikidataId/Q894095
West Lothian United Kingdom of Great Britain and Northern Ireland,nuts/UKM28
West Midlands United Kingdom of Great Britain and Northern Ireland,nuts/UKG3
West Yorkshire United Kingdom of Great Britain and Northern Ireland,nuts/UKE4
Wigan United Kingdom of Great Britain and Northern Ireland,
York United Kingdom of Great Britain and Northern Ireland,wikidataId/Q20986421
Dar es Salaam United Republic of Tanzania,wikidataId/Q1960
Zanzibar United Republic of Tanzania,wikidataId/Q2222874
Arusha United Republic of Tanzania,wikidataId/Q4301
Mbeya United Republic of Tanzania,wikidataId/Q335548
Morogoro United Republic of Tanzania,wikidataId/Q243319
Shinyanga United Republic of Tanzania,wikidataId/Q818765
Tanga United Republic of Tanzania,wikidataId/Q152902
Abilene (TX) United States of America,geoId/4801000
Akron (OH) United States of America,geoId/3901000
Albany (NY) United States of America,geoId/3601000
Albuquerque (NM) United States of America,geoId/3502000
Alexandria (VA) United States of America,geoId/5101000
Allen (TX) United States of America,geoId/4801924
Allentown (PA) United States of America,geoId/4202000
Amarillo (TX) United States of America,
Anaheim (CA) United States of America,geoId/0602000
Anchorage (AK) United States of America,geoId/0203000
Ann Arbor (MI) United States of America,geoId/2603000
Antioch (CA) United States of America,geoId/0602252
Arlington (TX) United States of America,geoId/4804000
Arvada (CO) United States of America,geoId/0803455
Athens (GA) United States of America,geoId/1303440
Atlanta (GA) United States of America,geoId/1304000
Augusta (GA) United States of America,geoId/1304204
Aurora (CO) United States of America,geoId/0804000
Aurora (IL) United States of America,geoId/1703012
Austin (TX) United States of America,geoId/4805000
Bakersfield (CA) United States of America,geoId/0603526
Baltimore (MD) United States of America,geoId/2404000
Baton Rouge (LA) United States of America,geoId/2205000
Beaumont (TX) United States of America,geoId/4807000
Bellevue (WA) United States of America,geoId/5305210
Bend (OR) United States of America,geoId/4105800
Berkeley (CA) United States of America,geoId/0606000
Billings (MT) United States of America,geoId/3006550
Birmingham (AL) United States of America,geoId/0107000
Boise City (ID) United States of America,geoId/1608830
Boston (MA) United States of America,geoId/2507000
Boulder (CO) United States of America,geoId/0807850
Bridgeport (CT) United States of America,geoId/0908000
Brockton (MA) United States of America,geoId/2509000
Broken Arrow (OK) United States of America,geoId/4009050
Brownsville (TX) United States of America,geoId/4810768
Buckeye (AZ) United States of America,geoId/0407940
Buffalo (NY) United States of America,geoId/3611000
Burbank (CA) United States of America,geoId/0608954
Carlsbad (CA) United States of America,geoId/0611194
Carmel (IN) United States of America,geoId/1810342
Cambridge (MA) United States of America,geoId/2511000
Cape Coral (FL) United States of America,geoId/1210275
Carrollton (TX) United States of America,geoId/4813024
Cary (NC) United States of America,geoId/3710740
Cedar Rapids (IA) United States of America,geoId/1912000
Centennial (CO) United States of America,geoId/0812815
Chandler (AZ) United States of America,geoId/0412000
Charleston (SC) United States of America,geoId/4513330
Charlotte (NC) United States of America,geoId/3712000
Chattanooga (TN) United States of America,geoId/4714000
Chesapeake (VA) United States of America,geoId/5116000
Chicago (IL) United States of America,geoId/1714000
Chico (CA) United States of America,geoId/0613014
Chula Vista (CA) United States of America,geoId/0613392
Cincinnati (OH) United States of America,geoId/3915000
Clarksville (TN) United States of America,geoId/4715160
Clearwater (FL) United States of America,geoId/1212875
Cleveland (OH) United States of America,geoId/3916000
Clovis (CA) United States of America,geoId/0614218
College Station (TX) United States of America,geoId/4815976
Colorado Springs (CO) United States of America,geoId/0816000
Columbia (MO) United States of America,geoId/2915670
Columbia (SC) United States of America,geoId/4516000
Columbus (GA) United States of America,geoId/1319000
Columbus (OH) United States of America,geoId/3918000
Concord (CA) United States of America,geoId/0616000
Concord (NC) United States of America,geoId/3714100
Conroe (TX) United States of America,geoId/4816432
Coral Springs (FL) United States of America,geoId/1214400
Corona (CA) United States of America,geoId/0616350
Corpus Christi (TX) United States of America,geoId/4817000
Costa Mesa (CA) United States of America,geoId/0616532
Dallas (TX) United States of America,geoId/4819000
Davenport (IA) United States of America,geoId/1919000
Davie (FL) United States of America,geoId/1216475
Dayton (OH) United States of America,geoId/3921000
Dearborn (MI) United States of America,geoId/2621000
Denton (TX) United States of America,geoId/4819972
Denver (CO) United States of America,geoId/0820000
Des Moines (IA) United States of America,geoId/1921000
Detroit (MI) United States of America,geoId/2622000
Downey (CA) United States of America,geoId/0619766
Durham (NC) United States of America,geoId/3719000
Edinburg (TX) United States of America,geoId/4822660
El Cajon (CA) United States of America,geoId/0621712
El Monte (CA) United States of America,geoId/0622230
El Paso (TX) United States of America,geoId/4824000
Elgin (IL) United States of America,geoId/1723074
Elizabeth (NJ) United States of America,geoId/3421000
Elk Grove (CA) United States of America,geoId/0622020
Escondido (CA) United States of America,geoId/0622804
Eugene (OR) United States of America,geoId/4123850
Evansville (IN) United States of America,geoId/1822000
Everett (WA) United States of America,geoId/5322640
Fairfield (CA) United States of America,geoId/0623182
Fargo (ND) United States of America,geoId/3825700
Fayetteville (AR) United States of America,
Fishers (IN) United States of America,geoId/1823278
Fontana (CA) United States of America,geoId/0624680
Fort Collins (CO) United States of America,geoId/0827425
Fort Lauderdale (FL) United States of America,geoId/1224000
Fort Wayne (IN) United States of America,geoId/1825000
Fort Worth (TX) United States of America,geoId/4827000
Fremont (CA) United States of America,geoId/0626000
Fresno (CA) United States of America,geoId/0627000
Frisco (TX) United States of America,geoId/4827684
