udise_district_code,udise_block_code,block_name
2815,udiseCode/281523,Eluru
1906,udiseCode/190601,English Bazar(Block)
1906,udiseCode/190616,Englishbazar(Mnc)
3610,udiseCode/361034,Enkoor
3631,udiseCode/363112,Enkuru
2817,udiseCode/281741,Epuru
2703,udiseCode/270308,Erandol
2111,udiseCode/211103,Erasama
3210,udiseCode/321002,Erattupetta
3208,udiseCode/320803,Ernakulam
3310,udiseCode/331007,Erode
3309,udiseCode/330904,Erumapatti
0917,udiseCode/091716,Etah (Urban)
2712,udiseCode/271207,Etapalli
0931,udiseCode/093109,Etawah Nagar Chetra
2811,udiseCode/281108,Etcherla
0915,udiseCode/091506,Etmadpur
3210,udiseCode/321003,Ettumanoor
3609,udiseCode/360949,Eturnagaram
3608,udiseCode/360816,Eturunagaram
3632,udiseCode/363205,Eturunagaram
0947,udiseCode/094715,Faizabad Town Area
0950,udiseCode/095003,Fakhar Pur
1902,udiseCode/190204,Falakata
1922,udiseCode/192204,Falakata
1010,udiseCode/101008,Falka
1918,udiseCode/191813,Falta
0914,udiseCode/091402,Farah
1907,udiseCode/190721,Farakka
0619,udiseCode/061916,Faridabad
0313,udiseCode/031301,Faridkot
0920,udiseCode/092015,Faridpur
0920,udiseCode/092016,Faridpur Town
3623,udiseCode/362325,Farooqnagar
2203,udiseCode/220305,Farsabahar
0610,udiseCode/061001,Fatehabad
0915,udiseCode/091511,Fatehabad
0920,udiseCode/092007,Fatehganj
0301,udiseCode/030103,Fatehgarh Churian
0102,udiseCode/010207,Fatehgrah
0202,udiseCode/020207,Fatehpur
0813,udiseCode/081301,Fatehpur
1035,udiseCode/103522,Fatehpur
2019,udiseCode/201916,Fatehpur
0946,udiseCode/094601,Fateh Pur
0926,udiseCode/092603,Fatehpur 84
0962,udiseCode/096208,Fatehpur Mandaon
0915,udiseCode/091507,Fatehpur  Sikri
2418,udiseCode/241805,Fatepura
2423,udiseCode/242305,Fatepura
1028,udiseCode/102814,Fatuha
0321,udiseCode/032103,Fazilka
0959,udiseCode/095909,Fazil Nagar
0311,udiseCode/031107,Ferozepur
2225,udiseCode/222523,Fingeshwar
0916,udiseCode/091601,Firozabad
0618,udiseCode/061804,F.Nagar
0961,udiseCode/096108,Foolpoor
1007,udiseCode/100718,Forbisganj
0620,udiseCode/062002,F.P.Jhirka
1023,udiseCode/102311,Fulli Dumar
1811,udiseCode/181101,Gabharu
2908,udiseCode/290801,Gadag City
2908,udiseCode/290806,Gadag Rural
0512,udiseCode/051201,Gadarpur
2712,udiseCode/271201,Gadchiroli
2414,udiseCode/241403,Gadhada
2428,udiseCode/242804,Gadhada
2734,udiseCode/273411,Gadhinglaj
3601,udiseCode/360104,Gadiguda
2821,udiseCode/282132,Gadivemula
0817,udiseCode/081710,Gadraroad
3607,udiseCode/360754,Gadwal
3626,udiseCode/362603,Gadwal
0958,udiseCode/095803,Gagaha
2734,udiseCode/273406,Gaganbawada
0207,udiseCode/020703,Gagret-1
0207,udiseCode/020704,Gagret-2
1014,udiseCode/101412,Gaighat
1911,udiseCode/191122,Gaighata
0952,udiseCode/095217,Gaindas Buzurg
0952,udiseCode/095223,Gainsari
2334,udiseCode/233403,Gairatganj
0502,udiseCode/050206,Gairsain
2101,udiseCode/210108,Gaisilet
2812,udiseCode/281219,Gajapathinagaram
0906,udiseCode/090617,Gajraula
2813,udiseCode/281330,Gajuwaka
2813,udiseCode/281373,Gajuwaka
3604,udiseCode/360421,Gajwel
3618,udiseCode/361818,Gajwel
2820,udiseCode/282050,Galiveedu
0827,udiseCode/082708,Galiyakot
0206,udiseCode/020606,Galore
1909,udiseCode/190909,Galsi-I
1925,udiseCode/192506,Galsi-I
1909,udiseCode/190910,Galsi-Ii
1925,udiseCode/192507,Galsi-Ii
2416,udiseCode/241611,Galteshwar
1701,udiseCode/170106,Gambegre
3603,udiseCode/360342,Gambhiraopet
3614,udiseCode/361410,Gambhiraopeta
2020,udiseCode/202004,Gamharia
1011,udiseCode/101106,Gamhariya
2816,udiseCode/281612,Gampalagudem
3610,udiseCode/361002,Ganagavaram
2815,udiseCode/281526,Ganapavaram
0608,udiseCode/060803,Ganaur
3322,udiseCode/332204,Gandarvakkottai
3606,udiseCode/360627,Gandeed
3625,udiseCode/362503,Gandeed
2814,udiseCode/281427,Gandepalli
0119,udiseCode/011911,Ganderbal
2424,udiseCode/242402,Gandevi
2006,udiseCode/200613,Gandey
3602,udiseCode/360226,Gandhari
3615,udiseCode/361513,Gandhari
2401,udiseCode/240110,Gandhidham
2406,udiseCode/240602,Gandhinagar
0113,udiseCode/011307,Gandhi Nagar
2325,udiseCode/232506,Gandhwani
3623,udiseCode/362303,Gandipet
0319,udiseCode/031903,Gandiwind
2822,udiseCode/282243,Gandlapenta
3603,udiseCode/360327,Gangadhara
3613,udiseCode/361301,Gangadhara
2823,udiseCode/282349,Gangadharanellore
0828,udiseCode/082811,Gangadtalai
1913,udiseCode/191305,Gangajal Ghati 
2717,udiseCode/271701,Gangakhed
1603,udiseCode/160307,Ganganagar
2719,udiseCode/271902,Gangapur
0810,udiseCode/081003,Gangapur City
1905,udiseCode/190503,Gangarampur
1905,udiseCode/190509,Gangarampur Municipality
3308,udiseCode/330801,Gangavalli
2814,udiseCode/281412,Gangavaram
2823,udiseCode/282359,Gangavaram
2907,udiseCode/290702,Gangavathi
3333,udiseCode/333309,Gangayam
2314,udiseCode/231408,Gangeo
0906,udiseCode/090616,Gangeshwari
0912,udiseCode/091204,Gangiri
0926,udiseCode/092601,Gangmuradabad
0901,udiseCode/090103,Gangoh
0507,udiseCode/050708,Gangolihat
0829,udiseCode/082902,Gangrar
1104,udiseCode/110403,Gangtok
2116,udiseCode/211603,Gania
2119,udiseCode/211910,Ganjam
2119,udiseCode/211931,Ganjam Nac
0917,udiseCode/091704,Ganj Dundwara
0972,udiseCode/097204,Ganj Dundwara
0917,udiseCode/091717,Ganjdundwara(Urban)
0972,udiseCode/097217,Ganjdundwara(Urban)
2816,udiseCode/281621,Gannavaram
3613,udiseCode/361306,Gannervaram
3619,udiseCode/361904,Ganpur (Stn)
2812,udiseCode/281229,Gantyada
2811,udiseCode/281120,Gara
2110,udiseCode/211003,Garadapur
2418,udiseCode/241802,Garbada
1029,udiseCode/102913,Garhani
1920,udiseCode/192003,Garhbeta-1
1920,udiseCode/192004,Garhbeta-2
1920,udiseCode/192005,Garhbeta-3
0828,udiseCode/082804,Garhi
0909,udiseCode/090908,Garh Mukteswar
0975,udiseCode/097508,Garh Mukteswar
1020,udiseCode/102019,Garhpura
2001,udiseCode/200104,Garhwa
2225,udiseCode/222519,Gariaband
3630,udiseCode/363017,Garidepalle
3608,udiseCode/360843,Garidepally
2812,udiseCode/281222,Garividi
2414,udiseCode/241408,Gariyadhar
1017,udiseCode/101707,Garkha
3610,udiseCode/361004,Garla
3610,udiseCode/361022,Garla
2822,udiseCode/282213,Garladinne
0201,udiseCode/020105,Garola
2319,udiseCode/231902,Garoth
0305,udiseCode/030503,Garshanker
2022,udiseCode/202204,Garu
2420,udiseCode/242005,Garudeshwar
2812,udiseCode/281205,Garugubilli
1911,udiseCode/191133,Garulia Municipality
0508,udiseCode/050803,Garur
0963,udiseCode/096311,Garwar
1703,udiseCode/170304,Gasuapara
3607,udiseCode/360757,Gattu
1001,udiseCode/100114,Gaunaha
0955,udiseCode/095505,Gaur
0928,udiseCode/092810,Gaura
0943,udiseCode/094318,Gaura
1013,udiseCode/101317,Gaura-Bauram
0960,udiseCode/096001,Gauri Bazar
0949,udiseCode/094910,Gauriganj
0973,udiseCode/097308,Gauriganj
0973,udiseCode/097319,Gauriganj
1802,udiseCode/180203,Gauripur
2006,udiseCode/200612,Gawan
1035,udiseCode/103509,Gaya Town C.D.Block
1910,udiseCode/191024,Gayeshpur Muni
1906,udiseCode/190615,Gazole
2107,udiseCode/210708,G B Nagar
2216,udiseCode/221608,Geedam
3609,udiseCode/360936,Geesugonda
3611,udiseCode/361104,Geesugonda
0201,udiseCode/020114,Gehra
1209,udiseCode/120905,Geku
1209,udiseCode/120906,Gelling-Singa
1207,udiseCode/120709,Gensi
1221,udiseCode/122104,Gensi
2727,udiseCode/272705,Georai
3302,udiseCode/330201,George Town
2016,udiseCode/201602,Ghaghra
0122,udiseCode/012209,Ghagwal
1011,udiseCode/101109,Ghailadh
0311,udiseCode/031108,Ghall Khurd
3608,udiseCode/360810,Ghanapur Mulug
0317,udiseCode/031703,Ghanour
3607,udiseCode/360738,Ghanpur
3627,udiseCode/362704,Ghanpur
3609,udiseCode/360944,Ghanpur(Mulug)
2718,udiseCode/271804,Ghansawangi
1013,udiseCode/101310,Ghanshyampur
2344,udiseCode/234407,Ghansore
2816,udiseCode/281631,Ghantasala
0801,udiseCode/080106,Gharasana
0606,udiseCode/060601,Gharaunda
2204,udiseCode/220406,Gharghoda
0322,udiseCode/032215,Gharota
2106,udiseCode/210604,Ghasipura
0109,udiseCode/010903,Ghat
0502,udiseCode/050203,Ghat
2106,udiseCode/210605,Ghatagaon
1920,udiseCode/192025,Ghatal
1920,udiseCode/192032,Ghatal(Mn)
0934,udiseCode/093409,Ghatampur
2714,udiseCode/271405,Ghatanji
2304,udiseCode/230403,Ghatigaon
3621,udiseCode/362114,Ghatkesar
1026,udiseCode/102620,Ghat Kusumbha
0828,udiseCode/082801,Ghatol
2018,udiseCode/201806,Ghatshila
2321,udiseCode/232102,Ghattia
3626,udiseCode/362606,Ghattu
0909,udiseCode/090909,Ghaziabad (Mun.Area)
0965,udiseCode/096503,Ghazipur Sadar
0918,udiseCode/091802,Ghiror
2414,udiseCode/241406,Ghogha
2417,udiseCode/241701,Ghoghamba
1005,udiseCode/100506,Ghoghardiha
1901,udiseCode/190108,Ghoom - Jorebunglow
2335,udiseCode/233507,Ghoradongri
1002,udiseCode/100209,Ghorasahan
0970,udiseCode/097004,Ghorawal
0110,udiseCode/011009,Ghordi
0962,udiseCode/096205,Ghosi
1033,udiseCode/103302,Ghosi
1028,udiseCode/102822,Ghoswari
0957,udiseCode/095702,Ghughli
2342,udiseCode/234206,Ghughri
0208,udiseCode/020804,Ghumarwin-I
0208,udiseCode/020805,Ghumarwin-Ii
1206,udiseCode/120604,Giba
0817,udiseCode/081711,Gida
2818,udiseCode/281836,Giddaluru
1901,udiseCode/190119,Giddaypahar - Pankhabari
0312,udiseCode/031203,Gidderbaha
1037,udiseCode/103718,Gidhaur
2003,udiseCode/200308,Gidhour
0951,udiseCode/095101,Gilaula
3307,udiseCode/330702,Gingee
2430,udiseCode/243006,Girgadhada
2006,udiseCode/200609,Giridih
1027,udiseCode/102707,Giriyak
0826,udiseCode/082605,Girwa
1901,udiseCode/190124,Gitdabling - Sinji
2816,udiseCode/281609,G.Konduru
2813,udiseCode/281313,G.K.Veedhi
2812,udiseCode/281202,G.L.Puram
2813,udiseCode/281311,G.Madugula
1904,udiseCode/190405,Goalpokher - I
1904,udiseCode/190404,Goalpokher - Ii
1805,udiseCode/180507,Gobardhana
3310,udiseCode/331008,Gobi
1911,udiseCode/191128,Gobordanga Municipality
2008,udiseCode/200810,Godda
2417,udiseCode/241702,Godhra
2017,udiseCode/201705,Goelkera
2327,udiseCode/232710,Gogawan
1912,udiseCode/191211,Goghat-I
1912,udiseCode/191212,Goghat-Ii
1021,udiseCode/102102,Gogri
0826,udiseCode/082601,Gogunda
1034,udiseCode/103402,Goh
2303,udiseCode/230307,Gohad
0608,udiseCode/060805,Gohana
0938,udiseCode/093806,Gohand
2316,udiseCode/231604,Gohparu
2930,udiseCode/293006,Gokak
2814,udiseCode/281417,Gokavaram
0923,udiseCode/092317,Gola
0958,udiseCode/095809,Gola
2004,udiseCode/200407,Gola
2024,udiseCode/202407,Gola
1802,udiseCode/180201,Golakganj
2126,udiseCode/212603,Golamunda
3622,udiseCode/362215,Golconda
3606,udiseCode/360617,Gollapalle
3603,udiseCode/360319,Gollapally
2814,udiseCode/281408,Gollaprolu
2018,udiseCode/201803,Golmuri-Cum-Jugsalai
2813,udiseCode/281315,Golugonda
2013,udiseCode/201310,Gomiya
0912,udiseCode/091211,Gonda
2409,udiseCode/240902,Gondal
0953,udiseCode/095311,Gonda(Mun. Corp.)
2114,udiseCode/211403,Gondia
2711,udiseCode/271104,Gondia
0924,udiseCode/092404,Gondlamau
2713,udiseCode/271306,Gondpipari
2821,udiseCode/282120,Gonegandla
0118,udiseCode/011810,Gool
2822,udiseCode/282206,Gooty
2118,udiseCode/211804,Gop
2815,udiseCode/281505,Gopalapuram
2119,udiseCode/211932,Gopalapur Nac
1015,udiseCode/101510,Gopalganj
3607,udiseCode/360750,Gopalpet
3627,udiseCode/362705,Gopalpeta
1022,udiseCode/102212,Gopalpur
0205,udiseCode/020517,Gopalpur-1
0205,udiseCode/020518,Gopalpur-2
2820,udiseCode/282012,Gopavaram
1920,udiseCode/192026,Gopiballavpur-1
1923,udiseCode/192307,Gopiballavpur-1
1920,udiseCode/192038,Gopiballavpur-2
1923,udiseCode/192309,Gopiballavpur-2
2011,udiseCode/201108,Gopikandar
1022,udiseCode/102216,Goradih
2822,udiseCode/282248,Gorantla
1018,udiseCode/101805,Goraul
1016,udiseCode/101607,Gorea Kothi
2711,udiseCode/271105,Goregaon
1901,udiseCode/190127,Gorubathan
1901,udiseCode/190136,Gorubathan_Block
1924,udiseCode/192401,Gorubathan_Block
1918,udiseCode/191814,Gosaba
0947,udiseCode/094714,Gosainganj Town Area
2120,udiseCode/212001,Gosani
0927,udiseCode/092706,Goshai Ganj
2821,udiseCode/282142,Gospadu
1801,udiseCode/180102,Gossaigaon
2340,udiseCode/234003,Gotegaon (Shridham)
2207,udiseCode/220706,Gourela
1608,udiseCode/160803,Gournagar
0914,udiseCode/091403,Goverdhan
3608,udiseCode/360814,Govindaraopet
3609,udiseCode/360947,Govindaraopet
3632,udiseCode/363203,Govindaraopet
0812,udiseCode/081204,Govindgarh
1036,udiseCode/103602,Govindpur
2012,udiseCode/201208,Govindpur
2929,udiseCode/292905,Gowribidanur
2404,udiseCode/240410,Gozariya
2811,udiseCode/281105,G.Sigadam
2918,udiseCode/291802,Gubbi
3311,udiseCode/331104,Gudalur
0817,udiseCode/081712,Gudamalani
2127,udiseCode/212703,Gudari
2127,udiseCode/212712,Gudari Nac
2121,udiseCode/212104,G.Udayagiri
2121,udiseCode/212113,G.Udayagiri Nac
2822,udiseCode/282260,Gudibanda
2929,udiseCode/292906,Gudibanda
3601,udiseCode/360107,Gudihathnur
3312,udiseCode/331208,Gudimangalam
2823,udiseCode/282355,Gudipala
2813,udiseCode/281374,Gudivada
2816,udiseCode/281642,Gudivada
3304,udiseCode/330415,Gudiyatham
2816,udiseCode/281643,Gudlavalleru
2818,udiseCode/281854,Gudluru
2017,udiseCode/201725,Gudri
2823,udiseCode/282365,Gudupalle
2819,udiseCode/281932,Gudur
2821,udiseCode/282106,Gudur
3609,udiseCode/360927,Gudur
3610,udiseCode/361008,Gudur
2816,udiseCode/281638,Guduru
2124,udiseCode/212406,Gudvela
0930,udiseCode/093009,Gugrapur
2732,udiseCode/273203,Guhagar
0605,udiseCode/060501,Guhla
3313,udiseCode/331304,Gujiliamparai
0103,udiseCode/010310,Gulab Bagh
0911,udiseCode/091110,Gulaoti
2904,udiseCode/290411,Gulbarga North
2904,udiseCode/290405,Gulbarga South
2016,udiseCode/201608,Gumla
2120,udiseCode/212002,Gumma
3616,udiseCode/361621,Gummadidala
2822,udiseCode/282219,Gummagata
3301,udiseCode/330108,Gummidipoondi
2307,udiseCode/230706,Guna
3333,udiseCode/333311,Gundadam
3609,udiseCode/360908,Gundala
3620,udiseCode/362017,Gundala
2222,udiseCode/222208,Gunderdehi
3629,udiseCode/362930,Gundlapalle
3608,udiseCode/360858,Gundlapally
0109,udiseCode/010904,Gundna
2927,udiseCode/292702,Gundulpet
0919,udiseCode/091914,Gunnor
0968,udiseCode/096814,Gunnor
2310,udiseCode/231002,Gunour
2822,udiseCode/282205,Guntakal
2817,udiseCode/281726,Guntur
2127,udiseCode/212704,Gunupur
2127,udiseCode/212713,Gunupur Nac
2018,udiseCode/201811,Gurabandha
1035,udiseCode/103511,Guraru
2817,udiseCode/281703,Gurazala
0301,udiseCode/030101,Gurdaspur
0116,udiseCode/011608,Gurez
0618,udiseCode/061801,Gurgaon
2812,udiseCode/281221,Gurla
2823,udiseCode/282307,Gurramkonda
3608,udiseCode/360854,Gurrampode
3629,udiseCode/362915,Gurrampode
0936,udiseCode/093606,Gursarai
1035,udiseCode/103512,Gurua
0311,udiseCode/031105,Guruharshai
2105,udiseCode/210505,Gurundia
2222,udiseCode/222209,Gurur
1909,udiseCode/190936,Gushkara Municipality
1925,udiseCode/192526,Gushkara Municipality
1016,udiseCode/101608,Guthani
1827,udiseCode/182711,Guwahati
1011,udiseCode/101102,Gwalpara
1102,udiseCode/110201,Gyalshing
0971,udiseCode/097102,Gyanpur
2331,udiseCode/233102,Gyaraspur
1906,udiseCode/190614,Habibpur
1911,udiseCode/191105,Habra - I
1911,udiseCode/191106,Habra - Ii
1911,udiseCode/191124,Habra Municipality
2912,udiseCode/291202,Hadagali
2715,udiseCode/271513,Hadgaon
2725,udiseCode/272517,Hadpasar
2912,udiseCode/291203,Hagaribommanahalli
0946,udiseCode/094606,Haidar Garh
2002,udiseCode/200215,Haidarnagar
1823,udiseCode/182301,Hailakandi
0956,udiseCode/095619,Hainsar Bazar
0116,udiseCode/011609,Hajin
0305,udiseCode/030506,Hajipur
1018,udiseCode/101801,Hajipur
3603,udiseCode/360304,Hajipur
1806,udiseCode/180605,Hajo
1302,udiseCode/130201,Hakushang
2821,udiseCode/282154,Halaharvi
0903,udiseCode/090305,Haldaur
0953,udiseCode/095313,Haldharmau
1919,udiseCode/191911,Haldia
1919,udiseCode/191926,Haldia Municipality
1903,udiseCode/190307,Haldibari
1903,udiseCode/190316,Haldibari Municipality
0511,udiseCode/051104,Haldwani
0969,udiseCode/096902,Halia
1911,udiseCode/191129,Halisahar Municipality
2934,udiseCode/293404,Haliyal
2417,udiseCode/241703,Halol
1025,udiseCode/102523,Halsi
2408,udiseCode/240801,Halvad
2433,udiseCode/243305,Halvad
0206,udiseCode/020601,Hamirpur
2911,udiseCode/291105,Hanagal
3612,udiseCode/361208,Hanamkonda
0945,udiseCode/094520,Handia
0101,udiseCode/010110,Handwara
0612,udiseCode/061204,Hansi-I
0612,udiseCode/061205,Hansi-Ii
1910,udiseCode/191012,Hanskhali
2421,udiseCode/242104,Hansot
2314,udiseCode/231407,Hanumana
0963,udiseCode/096313,Hanumanganj
0802,udiseCode/080201,Hanumangarh
1013,udiseCode/101313,Hanuman Nagar
2818,udiseCode/281832,Hanumanthunipadu
2927,udiseCode/292713,Hanur
3625,udiseCode/362504,Hanwada
1406,udiseCode/140602,Haorang
1814,udiseCode/181401,Hapjan
0909,udiseCode/090905,Hapur
0975,udiseCode/097505,Hapur
0909,udiseCode/090910,Hapur (Mun.Area)
0975,udiseCode/097510,Hapur (Mun.Area)
2122,udiseCode/212202,Harabhanga
0952,udiseCode/095221,Haraiya Satgharwa
0946,udiseCode/094611,Harakh
1820,udiseCode/182002,Harangajao
2914,udiseCode/291407,Harapanahalli
0928,udiseCode/092803,Harchandpur
2336,udiseCode/233601,Harda
0201,udiseCode/020106,Hardaspura
0104,udiseCode/010410,Hardu-Punzoo
0924,udiseCode/092405,Hargaon
0967,udiseCode/096703,Harhua
2106,udiseCode/210606,Harichandanpur
0119,udiseCode/011914,Hariganwan
2914,udiseCode/291404,Harihara
2002,udiseCode/200202,Hariharganj
1907,udiseCode/190709,Hariharpara
0951,udiseCode/095102,Hariharpur Rani
2403,udiseCode/240302,Harij
1910,udiseCode/191017,Haringhata
1910,udiseCode/191028,Haringhata Muni
0947,udiseCode/094703,Harintanganj
1912,udiseCode/191209,Haripal
3211,udiseCode/321105,Harippad
1905,udiseCode/190502,Harirampur
1906,udiseCode/190602,Harishchandrapur-1
1906,udiseCode/190603,Harishchandrapur-2
0925,udiseCode/092501,Hariyawan
1005,udiseCode/100507,Harlakhi
1027,udiseCode/102708,Harnaut
0111,udiseCode/011103,Harni
1911,udiseCode/191113,Haroa
0207,udiseCode/020701,Haroli
0925,udiseCode/092514,Harpalpur
2343,udiseCode/234310,Harrai
0961,udiseCode/096114,Harraiya
0955,udiseCode/095513,Harriya
0302,udiseCode/030203,Harsha Chhina
1002,udiseCode/100210,Harsiddhi
2329,udiseCode/232904,Harsud
3305,udiseCode/330508,Harur
0926,udiseCode/092607,Hasanganj
1010,udiseCode/101003,Hasanganj
3612,udiseCode/361205,Hasanparthy
0906,udiseCode/090624,Hasanpur
1019,udiseCode/101920,Hasanpur
1016,udiseCode/101617,Hasanpura
0906,udiseCode/090625,Hasanpur City
0942,udiseCode/094208,Hasawa
0913,udiseCode/091303,Hasayan
0930,udiseCode/093006,Haseran
0955,udiseCode/095519,Haserbajar
1911,udiseCode/191114,Hasnabad
1034,udiseCode/103412,Haspura
2923,udiseCode/292307,Hassan
0621,udiseCode/062102,Hassanpur
0907,udiseCode/090712,Hastinapur
0959,udiseCode/095906,Hata
2106,udiseCode/210607,Hatadihi
2017,udiseCode/201706,Hatgamaharia
3616,udiseCode/361620,Hathanoora
0942,udiseCode/094212,Hathgaom
0621,udiseCode/062103,Hathin
3604,udiseCode/360440,Hathnoora
0913,udiseCode/091301,Hathras
1015,udiseCode/101507,Hathua
2734,udiseCode/273403,Hatkalangle
2312,udiseCode/231204,Hatta
2725,udiseCode/272505,Haveli
3617,udiseCode/361706,Havelighanpur
1024,udiseCode/102405,Haveli   Kharagpur
2911,udiseCode/291106,Haveri
1211,udiseCode/121106,Hawai-Walong
1216,udiseCode/121603,Hawai-Walong
0103,udiseCode/010307,Hawal
0509,udiseCode/050906,Hawalbag
1013,udiseCode/101304,Hayaghat
3623,udiseCode/362307,Hayathnagar
1216,udiseCode/121601,Hayuliang
2004,udiseCode/200408,Hazaribagh
2024,udiseCode/202408,Hazaribagh
0120,udiseCode/012009,H C Gam
2926,udiseCode/292603,H.D.Kote
2909,udiseCode/290906,Hdmc
2105,udiseCode/210506,Hemgiri
1904,udiseCode/190401,Hemtabad
1403,udiseCode/140306,Henglep
2022,udiseCode/202208,Herhanj
1601,udiseCode/160109,Hezamara
1905,udiseCode/190501,Hili
0926,udiseCode/092613,Hilouli
1027,udiseCode/102709,Hilsa
3622,udiseCode/362205,Himayatnagar
2715,udiseCode/271514,Himayat Nagar
2405,udiseCode/240507,Himmatnagar
0809,udiseCode/080902,Hindaun
2114,udiseCode/211404,Hindol
0823,udiseCode/082301,Hindoli
2114,udiseCode/211412,Hindol Nac
2822,udiseCode/282257,Hindupur
1911,udiseCode/191115,Hingalganj
2708,udiseCode/270804,Hinganghat
2709,udiseCode/270910,Hingna
2716,udiseCode/271601,Hingoli
2119,udiseCode/211911,Hinjilicut
2119,udiseCode/211933,Hinjilicut Nac
2103,udiseCode/210311,Hirakud Nac
2811,udiseCode/281116,Hiramandalam
0114,udiseCode/011406,Hiranagar
2010,udiseCode/201009,Hiranpur
1913,udiseCode/191311,Hirbandh [Khatra-Ii]
2911,udiseCode/291107,Hirekerur
2913,udiseCode/291303,Hiriyur
0612,udiseCode/061206,Hisar-I
0612,udiseCode/061207,Hisar-Ii
1036,udiseCode/103603,Hisua
0621,udiseCode/062117,Hodal
0945,udiseCode/094517,Holagarh
2821,udiseCode/282124,Holagunda
2913,udiseCode/291304,Holalkere
2923,udiseCode/292306,Holenarasipura
2914,udiseCode/291405,Honnali
2910,udiseCode/291008,Honnavar
1912,udiseCode/191219,Hooghly-Chinsurah Municipality
2913,udiseCode/291305,Hosadurga
2921,udiseCode/292104,Hosakote
2915,udiseCode/291502,Hosanagar
3201,udiseCode/320105,Hosdurg
2337,udiseCode/233703,Hoshangabad
2912,udiseCode/291205,Hospet
3331,udiseCode/333115,Hosur
1819,udiseCode/181904,Howraghat
1916,udiseCode/191615,Howrah Municipal Corporation
1602,udiseCode/160202,Hrishyamukh
1602,udiseCode/160208,Hrishyamukh
0305,udiseCode/030504,Hsp 1
0305,udiseCode/030505,Hsp 2
2909,udiseCode/290902,Hubli
0950,udiseCode/095006,Hujur Pur
2930,udiseCode/293007,Hukkeri
2813,udiseCode/281303,Hukumpeta
1033,udiseCode/103303,Hulasganj
2905,udiseCode/290505,Humnabad
2902,udiseCode/290207,Hunagund
1215,udiseCode/121503,Hunli
2926,udiseCode/292604,Hunsur
2003,udiseCode/200303,Hunterganj
1914,udiseCode/191406,Hura
0824,udiseCode/082402,Hurda
3603,udiseCode/360355,Husnabad
3618,udiseCode/361806,Husnabad
2002,udiseCode/200204,Hussainabad
1016,udiseCode/101609,Hussainganj
3603,udiseCode/360349,Huzurabad
3613,udiseCode/361314,Huzurabad
3608,udiseCode/360847,Huzur Nagar
3630,udiseCode/363021,Huzur Nagar
2816,udiseCode/281608,Ibrahimpatnam
3606,udiseCode/360601,Ibrahimpatnam
3623,udiseCode/362309,Ibrahimpatnam
3606,udiseCode/360634,Ibrhimpatnam
2020,udiseCode/202006,Ichagarh
