Detail Data For Vidyut Pravah Data Having Year : ALL
.
State,YearValue,MonthValue,DayValue,Shrotage_MW,MaxDemand_MW,FileName,DateInFile
DD,2019,12,3,0.000,331.000,NICSI_03-Dec-2019.csv,04/12/2019 09:37:00
DNH,2019,12,3,0.000,797.000,NICSI_03-Dec-2019.csv,04/12/2019 09:37:00
ESSAR STEEL,2019,12,3,0.000,294.000,NICSI_03-Dec-2019.csv,04/12/2019 09:37:00
ANDHRA PRADESH,2019,12,3,0.000,7289.000,NICSI_03-Dec-2019.csv,04/12/2019 09:37:00
TELANGANA,2019,12,3,13.000,7289.000,NICSI_03-Dec-2019.csv,04/12/2019 09:37:00
KARNATAKA,2019,12,3,0.000,8632.000,NICSI_03-Dec-2019.csv,04/12/2019 09:37:00
KERALA,2019,12,3,0.000,3562.000,NICSI_03-Dec-2019.csv,04/12/2019 09:37:00
TAMIL NADU,2019,12,3,0.000,12296.000,NICSI_03-Dec-2019.csv,04/12/2019 09:37:00
PONDY,2019,12,3,0.000,342.000,NICSI_03-Dec-2019.csv,04/12/2019 09:37:00
BIHAR,2019,12,3,0.000,3919.000,NICSI_03-Dec-2019.csv,04/12/2019 09:37:00
DVC,2019,12,3,0.000,2887.000,NICSI_03-Dec-2019.csv,04/12/2019 09:37:00
JHARKHAND,2019,12,3,0.000,1198.000,NICSI_03-Dec-2019.csv,04/12/2019 09:37:00
ODISHA,2019,12,3,0.000,4411.000,NICSI_03-Dec-2019.csv,04/12/2019 09:37:00
WEST BENGAL,2019,12,3,0.000,6290.000,NICSI_03-Dec-2019.csv,04/12/2019 09:37:00
SIKKIM,2019,12,3,0.000,100.000,NICSI_03-Dec-2019.csv,04/12/2019 09:37:00
ARUNACHAL PRADESH,2019,12,3,0.000,119.000,NICSI_03-Dec-2019.csv,04/12/2019 09:37:00
ASSAM,2019,12,3,30.000,1348.000,NICSI_03-Dec-2019.csv,04/12/2019 09:37:00
MANIPUR,2019,12,3,1.000,156.000,NICSI_03-Dec-2019.csv,04/12/2019 09:37:00
MEGHALAYA,2019,12,3,0.000,340.000,NICSI_03-Dec-2019.csv,04/12/2019 09:37:00
MIZORAM,2019,12,3,1.000,102.000,NICSI_03-Dec-2019.csv,04/12/2019 09:37:00
NAGALAND,2019,12,3,1.000,121.000,NICSI_03-Dec-2019.csv,04/12/2019 09:37:00
TRIPURA,2019,12,3,1.000,235.000,NICSI_03-Dec-2019.csv,04/12/2019 09:37:00
ALL INDIA,2019,12,3,630.000,148023.000,NICSI_03-Dec-2019.csv,04/12/2019 09:37:00
PUNJAB,2019,12,4,0.000,5742.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
HARYANA,2019,12,4,0.000,6053.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
RAJASTHAN,2019,12,4,0.000,11832.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
DELHI,2019,12,4,0.000,3583.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
UP,2019,12,4,0.000,13944.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
UTTARAKHAND,2019,12,4,0.000,1895.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
HP,2019,12,4,0.000,1668.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
J&K,2019,12,4,540.000,2160.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
CHANDIGARH,2019,12,4,0.000,195.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
CHHATTISGARH,2019,12,4,40.000,3432.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
GUJARAT,2019,12,4,0.000,15389.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
MP,2019,12,4,0.000,13461.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
MAHARASHTRA,2019,12,4,0.000,21053.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
GOA,2019,12,4,0.000,541.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
DD,2019,12,4,0.000,333.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
DNH,2019,12,4,0.000,809.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
ESSAR STEEL,2019,12,4,0.000,335.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
ANDHRA PRADESH,2019,12,4,0.000,7237.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
TELANGANA,2019,12,4,0.000,7237.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
KARNATAKA,2019,12,4,0.000,9088.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
KERALA,2019,12,4,0.000,3652.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
TAMIL NADU,2019,12,4,0.000,12591.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
PONDY,2019,12,4,0.000,342.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
BIHAR,2019,12,4,0.000,3881.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
DVC,2019,12,4,0.000,2929.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
JHARKHAND,2019,12,4,0.000,1215.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
ODISHA,2019,12,4,0.000,4173.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
WEST BENGAL,2019,12,4,0.000,6198.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
SIKKIM,2019,12,4,0.000,106.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
ARUNACHAL PRADESH,2019,12,4,0.000,129.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
ASSAM,2019,12,4,40.000,1368.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
MANIPUR,2019,12,4,6.000,180.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
MEGHALAYA,2019,12,4,2.000,329.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
MIZORAM,2019,12,4,7.000,107.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
NAGALAND,2019,12,4,6.000,132.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
TRIPURA,2019,12,4,12.000,249.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
ALL INDIA,2019,12,4,792.000,149310.000,NICSI_04-Dec-2019.csv,05/12/2019 07:15:00
PUNJAB,2019,12,5,0.000,5768.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
HARYANA,2019,12,5,0.000,6061.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
RAJASTHAN,2019,12,5,0.000,12203.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
DELHI,2019,12,5,0.000,3526.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
UP,2019,12,5,0.000,14081.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
UTTARAKHAND,2019,12,5,0.000,1870.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
HP,2019,12,5,0.000,1687.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
J&K,2019,12,5,575.000,2300.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
CHANDIGARH,2019,12,5,0.000,210.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
CHHATTISGARH,2019,12,5,0.000,3500.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
GUJARAT,2019,12,5,0.000,15697.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
MP,2019,12,5,0.000,13659.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
MAHARASHTRA,2019,12,5,0.000,21682.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
GOA,2019,12,5,0.000,541.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
DD,2019,12,5,0.000,332.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
DNH,2019,12,5,0.000,821.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
ESSAR STEEL,2019,12,5,0.000,306.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
ANDHRA PRADESH,2019,12,5,0.000,7332.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
TELANGANA,2019,12,5,0.000,7332.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
KARNATAKA,2019,12,5,0.000,9384.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
KERALA,2019,12,5,0.000,3460.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
TAMIL NADU,2019,12,5,0.000,12693.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
PONDY,2019,12,5,0.000,341.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
BIHAR,2019,12,5,0.000,3938.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
DVC,2019,12,5,0.000,3075.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
JHARKHAND,2019,12,5,0.000,1292.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
ODISHA,2019,12,5,0.000,4113.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
WEST BENGAL,2019,12,5,0.000,6178.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
SIKKIM,2019,12,5,0.000,100.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
ARUNACHAL PRADESH,2019,12,5,0.000,128.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
ASSAM,2019,12,5,47.000,1411.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
MANIPUR,2019,12,5,6.000,172.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
MEGHALAYA,2019,12,5,5.000,366.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
MIZORAM,2019,12,5,7.000,106.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
NAGALAND,2019,12,5,5.000,122.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
TRIPURA,2019,12,5,11.000,232.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
ALL INDIA,2019,12,5,635.000,150158.000,NICSI_05-Dec-2019.csv,06/12/2019 09:45:00
PUNJAB,2019,12,1,0.000,4712.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
HARYANA,2019,12,1,0.000,4894.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
RAJASTHAN,2019,12,1,0.000,11369.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
DELHI,2019,12,1,0.000,3249.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
UP,2019,12,1,0.000,12689.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
UTTARAKHAND,2019,12,1,0.000,1727.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
HP,2019,12,1,0.000,1462.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
J&K,2019,12,1,990.000,1979.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
CHANDIGARH,2019,12,1,0.000,187.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
CHHATTISGARH,2019,12,1,0.000,3302.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
GUJARAT,2019,12,1,0.000,14829.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
MP,2019,12,1,0.000,12884.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
MAHARASHTRA,2019,12,1,0.000,20206.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
GOA,2019,12,1,0.000,541.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
DD,2019,12,1,0.000,292.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
DNH,2019,12,1,0.000,748.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
ESSAR STEEL,2019,12,1,0.000,302.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
ANDHRA PRADESH,2019,12,1,0.000,8214.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
TELANGANA,2019,12,1,-16.000,7549.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
KARNATAKA,2019,12,1,0.000,8819.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
KERALA,2019,12,1,0.000,3179.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
TAMIL NADU,2019,12,1,0.000,10160.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
PONDY,2019,12,1,0.000,292.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
BIHAR,2019,12,1,0.000,3751.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
DVC,2019,12,1,0.000,2839.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
JHARKHAND,2019,12,1,0.000,1156.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
ODISHA,2019,12,1,0.000,4488.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
WEST BENGAL,2019,12,1,0.000,5716.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
SIKKIM,2019,12,1,0.000,99.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
ARUNACHAL PRADESH,2019,12,1,0.000,112.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
ASSAM,2019,12,1,21.000,1303.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
MANIPUR,2019,12,1,0.000,188.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
MEGHALAYA,2019,12,1,0.000,340.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
MIZORAM,2019,12,1,1.000,98.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
NAGALAND,2019,12,1,2.000,126.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
TRIPURA,2019,12,1,0.000,218.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
ALL INDIA,2019,12,1,1039.000,137258.000,NICSI_01-Dec-2019.csv,02/12/2019 07:04:00
PUNJAB,2019,12,6,0.000,5817.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
HARYANA,2019,12,6,0.000,6102.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
RAJASTHAN,2019,12,6,0.000,12382.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
DELHI,2019,12,6,0.000,3696.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
UP,2019,12,6,0.000,13681.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
UTTARAKHAND,2019,12,6,0.000,1940.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
HP,2019,12,6,0.000,1716.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
J&K,2019,12,6,557.000,2230.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
CHANDIGARH,2019,12,6,0.000,218.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
CHHATTISGARH,2019,12,6,0.000,3492.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
GUJARAT,2019,12,6,0.000,15766.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
MP,2019,12,6,0.000,13564.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
MAHARASHTRA,2019,12,6,0.000,21043.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
GOA,2019,12,6,0.000,541.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
DD,2019,12,6,0.000,331.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
DNH,2019,12,6,0.000,794.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
ESSAR STEEL,2019,12,6,0.000,320.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
ANDHRA PRADESH,2019,12,6,0.000,7306.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
TELANGANA,2019,12,6,0.000,7306.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
KARNATAKA,2019,12,6,0.000,9840.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
KERALA,2019,12,6,0.000,3548.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
TAMIL NADU,2019,12,6,0.000,12516.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
PONDY,2019,12,6,0.000,336.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
BIHAR,2019,12,6,0.000,3996.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
DVC,2019,12,6,0.000,2962.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
JHARKHAND,2019,12,6,0.000,1176.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
ODISHA,2019,12,6,0.000,4103.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
WEST BENGAL,2019,12,6,0.000,6350.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
SIKKIM,2019,12,6,0.000,107.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
ARUNACHAL PRADESH,2019,12,6,0.000,113.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
ASSAM,2019,12,6,35.000,1345.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
MANIPUR,2019,12,6,1.000,156.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
MEGHALAYA,2019,12,6,0.000,360.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
MIZORAM,2019,12,6,1.000,104.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
NAGALAND,2019,12,6,1.000,118.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
TRIPURA,2019,12,6,1.000,319.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
ALL INDIA,2019,12,6,595.000,148974.000,NICSI_06-Dec-2019.csv,07/12/2019 07:14:00
PUNJAB,2019,12,7,0.000,5953.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
HARYANA,2019,12,7,0.000,6024.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
RAJASTHAN,2019,12,7,0.000,12110.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
DELHI,2019,12,7,0.000,3469.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
UP,2019,12,7,0.000,13981.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
UTTARAKHAND,2019,12,7,0.000,1881.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
HP,2019,12,7,0.000,1708.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
J&K,2019,12,7,640.000,2561.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
CHANDIGARH,2019,12,7,0.000,209.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
CHHATTISGARH,2019,12,7,0.000,3481.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
GUJARAT,2019,12,7,0.000,15346.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
MP,2019,12,7,0.000,13870.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
MAHARASHTRA,2019,12,7,0.000,21116.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
GOA,2019,12,7,0.000,541.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
DD,2019,12,7,0.000,316.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
DNH,2019,12,7,0.000,798.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
ESSAR STEEL,2019,12,7,0.000,323.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
ANDHRA PRADESH,2019,12,7,0.000,7311.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
TELANGANA,2019,12,7,0.000,7311.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
KARNATAKA,2019,12,7,0.000,9670.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
KERALA,2019,12,7,0.000,3499.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
TAMIL NADU,2019,12,7,0.000,12009.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
PONDY,2019,12,7,0.000,354.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
BIHAR,2019,12,7,0.000,3962.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
DVC,2019,12,7,0.000,2815.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
JHARKHAND,2019,12,7,0.000,1229.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
ODISHA,2019,12,7,0.000,4009.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
WEST BENGAL,2019,12,7,0.000,6062.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
SIKKIM,2019,12,7,0.000,100.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
ARUNACHAL PRADESH,2019,12,7,0.000,116.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
ASSAM,2019,12,7,30.000,1392.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
MANIPUR,2019,12,7,1.000,155.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
MEGHALAYA,2019,12,7,0.000,358.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
MIZORAM,2019,12,7,1.000,99.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
NAGALAND,2019,12,7,1.000,119.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
TRIPURA,2019,12,7,1.000,217.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
ALL INDIA,2019,12,7,756.000,148896.000,NICSI_07-Dec-2019.csv,08/12/2019 10:47:00
PUNJAB,2019,12,8,0.000,5321.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
HARYANA,2019,12,8,0.000,5267.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
RAJASTHAN,2019,12,8,0.000,12149.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
DELHI,2019,12,8,0.000,3548.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
UP,2019,12,8,0.000,13344.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
UTTARAKHAND,2019,12,8,0.000,1781.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
HP,2019,12,8,0.000,1521.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
J&K,2019,12,8,603.000,2411.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
CHANDIGARH,2019,12,8,0.000,192.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
CHHATTISGARH,2019,12,8,0.000,3388.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
GUJARAT,2019,12,8,0.000,14968.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
MP,2019,12,8,0.000,13561.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
MAHARASHTRA,2019,12,8,0.000,20562.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
GOA,2019,12,8,0.000,541.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
DD,2019,12,8,0.000,293.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
DNH,2019,12,8,0.000,767.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
ESSAR STEEL,2019,12,8,0.000,306.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
ANDHRA PRADESH,2019,12,8,-21.000,7139.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
TELANGANA,2019,12,8,0.000,7139.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
KARNATAKA,2019,12,8,-11.000,9168.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
KERALA,2019,12,8,0.000,3305.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
TAMIL NADU,2019,12,8,0.000,10634.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
PONDY,2019,12,8,0.000,302.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
BIHAR,2019,12,8,0.000,3951.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
DVC,2019,12,8,0.000,2921.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
JHARKHAND,2019,12,8,0.000,1161.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
ODISHA,2019,12,8,0.000,3888.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
WEST BENGAL,2019,12,8,0.000,5549.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
SIKKIM,2019,12,8,0.000,100.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
ARUNACHAL PRADESH,2019,12,8,0.000,118.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
ASSAM,2019,12,8,22.000,1272.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
MANIPUR,2019,12,8,3.000,188.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
MEGHALAYA,2019,12,8,0.000,337.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
MIZORAM,2019,12,8,1.000,98.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
NAGALAND,2019,12,8,2.000,119.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
TRIPURA,2019,12,8,0.000,215.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
ALL INDIA,2019,12,8,720.000,140221.000,NICSI_08-Dec-2019.csv,09/12/2019 09:31:00
PUNJAB,2019,12,9,0.000,5760.000,NICSI_09-Dec-2019.csv,10/12/2019 07:34:00
HARYANA,2019,12,9,0.000,6085.000,NICSI_09-Dec-2019.csv,10/12/2019 07:34:00
RAJASTHAN,2019,12,9,2.000,12181.000,NICSI_09-Dec-2019.csv,10/12/2019 07:34:00
DELHI,2019,12,9,0.000,3537.000,NICSI_09-Dec-2019.csv,10/12/2019 07:34:00
UP,2019,12,9,0.000,13676.000,NICSI_09-Dec-2019.csv,10/12/2019 07:34:00
UTTARAKHAND,2019,12,9,0.000,1841.000,NICSI_09-Dec-2019.csv,10/12/2019 07:34:00
HP,2019,12,9,0.000,1634.000,NICSI_09-Dec-2019.csv,10/12/2019 07:34:00
J&K,2019,12,9,550.000,2199.000,NICSI_09-Dec-2019.csv,10/12/2019 07:34:00
CHANDIGARH,2019,12,9,0.000,215.000,NICSI_09-Dec-2019.csv,10/12/2019 07:34:00
CHHATTISGARH,2019,12,9,0.000,3452.000,NICSI_09-Dec-2019.csv,10/12/2019 07:34:00
GUJARAT,2019,12,9,0.000,15745.000,NICSI_09-Dec-2019.csv,10/12/2019 07:34:00
MP,2019,12,9,0.000,13720.000,NICSI_09-Dec-2019.csv,10/12/2019 07:34:00
MAHARASHTRA,2019,12,9,0.000,21703.000,NICSI_09-Dec-2019.csv,10/12/2019 07:34:00
GOA,2019,12,9,0.000,541.000,NICSI_09-Dec-2019.csv,10/12/2019 07:34:00
DD,2019,12,9,0.000,321.000,NICSI_09-Dec-2019.csv,10/12/2019 07:34:00
DNH,2019,12,9,0.000,810.000,NICSI_09-Dec-2019.csv,10/12/2019 07:34:00
ESSAR STEEL,2019,12,9,0.000,344.000,NICSI_09-Dec-2019.csv,10/12/2019 07:34:00
ANDHRA PRADESH,2019,12,9,-6.000,7320.000,NICSI_09-Dec-2019.csv,10/12/2019 07:34:00
TELANGANA,2019,12,9,0.000,7320.000,NICSI_09-Dec-2019.csv,10/12/2019 07:34:00
