Detail Data For Electricity Generation by Source Having Year : ALL State : A & N ISLANDS | ANDHRA PRADESH | ARUNACHAL PRADESH | ASSAM | BIHAR | CENTRAL | CHANDIGARH | CHHATTISGARH | DADRA & NAGAR HAVELI | DELHI | DIU & DAMAN | DVC | EASTERN OFFSHORE | GOA | GUJARAT | GUJARAT OFFSHORE | HARYANA | HIMACHAL PRADESH | JAMMU & KASHMIR | JHARKHAND | KARNATAKA | KERALA | LADAKH | LAKSHADWEEP | MADHYA PRADESH | MAHARASHTRA | MANIPUR | MEGHALAYA | MIZORAM | MULTIPLE STATES | NAGALAND | ODISHA | OFFSHORE | OTHERS | PUDUCHERRY | PUNJAB | RAJASTHAN | SIKKIM | TAMILNADU | TELANGANA | TRIPURA | UNION TERRITORIES | UTTAR PRADESH | UTTARAKHAND | WEST BENGAL | WESTERN OFFSHORE
.
UtilityCaptive,State,Sector,EnergySource,EnergySourceType,YearValue,Generation_GWh,PLF_Percent
CAPTIVE,KERALA,CAPTIVE,WIND,RENEWABLE,2007,0.000,0.000
UTILITY,KERALA,STATE,DIESEL,NON-RENEWABLE,2008,374.180,0.000
UTILITY,KERALA,STATE,HYDRO,NON-RENEWABLE,2008,8322.750,0.000
UTILITY,KERALA,PRIVATE,NATURAL GAS,NON-RENEWABLE,2008,355.190,0.000
UTILITY,KERALA,PRIVATE,DIESEL,NON-RENEWABLE,2008,35.540,0.000
UTILITY,KERALA,PRIVATE,HYDRO,NON-RENEWABLE,2008,101.780,0.000
UTILITY,KERALA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2008,1721.700,0.000
CAPTIVE,KERALA,CAPTIVE,DIESEL,NON-RENEWABLE,2008,22.430,0.000
CAPTIVE,KERALA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2008,148.370,0.000
CAPTIVE,KERALA,CAPTIVE,HYDRO,NON-RENEWABLE,2008,64.290,0.000
CAPTIVE,KERALA,CAPTIVE,COAL,NON-RENEWABLE,2008,235.670,0.000
UTILITY,KERALA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2008,301.419,0.000
UTILITY,KERALA,UTILITY-RE,WIND,RENEWABLE,2008,12.967,0.000
UTILITY,KERALA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2008,0.000,0.000
UTILITY,KERALA,UTILITY-RE,WASTE,RENEWABLE,2008,0.000,0.000
UTILITY,KERALA,UTILITY-RE,SOLAR,RENEWABLE,2008,0.011,0.000
CAPTIVE,KERALA,CAPTIVE,WIND,RENEWABLE,2008,0.000,0.000
UTILITY,KERALA,STATE,DIESEL,NON-RENEWABLE,2009,653.550,0.000
UTILITY,KERALA,STATE,HYDRO,NON-RENEWABLE,2009,5848.090,0.000
UTILITY,KERALA,PRIVATE,NATURAL GAS,NON-RENEWABLE,2009,845.870,0.000
UTILITY,KERALA,PRIVATE,DIESEL,NON-RENEWABLE,2009,97.240,0.000
UTILITY,KERALA,PRIVATE,HYDRO,NON-RENEWABLE,2009,63.690,0.000
UTILITY,KERALA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2009,2022.400,0.000
CAPTIVE,KERALA,CAPTIVE,DIESEL,NON-RENEWABLE,2009,58.520,0.000
CAPTIVE,KERALA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2009,145.830,0.000
CAPTIVE,KERALA,CAPTIVE,HYDRO,NON-RENEWABLE,2009,34.500,0.000
CAPTIVE,KERALA,CAPTIVE,COAL,NON-RENEWABLE,2009,264.460,0.000
UTILITY,KERALA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2009,327.737,0.000
UTILITY,KERALA,UTILITY-RE,WIND,RENEWABLE,2009,33.344,0.000
UTILITY,KERALA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2009,0.000,0.000
UTILITY,KERALA,UTILITY-RE,WASTE,RENEWABLE,2009,0.000,0.000
UTILITY,KERALA,UTILITY-RE,SOLAR,RENEWABLE,2009,0.011,0.000
CAPTIVE,KERALA,CAPTIVE,WIND,RENEWABLE,2009,0.000,0.000
UTILITY,KERALA,STATE,DIESEL,NON-RENEWABLE,2010,592.310,0.000
UTILITY,KERALA,STATE,HYDRO,NON-RENEWABLE,2010,6642.350,0.000
UTILITY,KERALA,PRIVATE,NATURAL GAS,NON-RENEWABLE,2010,578.270,0.000
UTILITY,KERALA,PRIVATE,DIESEL,NON-RENEWABLE,2010,70.220,0.000
UTILITY,KERALA,PRIVATE,HYDRO,NON-RENEWABLE,2010,68.040,0.000
UTILITY,KERALA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2010,2417.650,0.000
CAPTIVE,KERALA,CAPTIVE,DIESEL,NON-RENEWABLE,2010,21.070,0.000
CAPTIVE,KERALA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2010,145.830,0.000
CAPTIVE,KERALA,CAPTIVE,HYDRO,NON-RENEWABLE,2010,39.580,0.000
CAPTIVE,KERALA,CAPTIVE,COAL,NON-RENEWABLE,2010,293.970,0.000
UTILITY,KERALA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2010,327.737,0.000
UTILITY,KERALA,UTILITY-RE,WIND,RENEWABLE,2010,34.270,0.000
UTILITY,KERALA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2010,0.000,0.000
UTILITY,KERALA,UTILITY-RE,WASTE,RENEWABLE,2010,0.000,0.000
UTILITY,KERALA,UTILITY-RE,SOLAR,RENEWABLE,2010,0.017,0.000
CAPTIVE,KERALA,CAPTIVE,WIND,RENEWABLE,2010,0.000,0.000
UTILITY,KERALA,STATE,DIESEL,NON-RENEWABLE,2011,335.230,0.000
UTILITY,KERALA,STATE,HYDRO,NON-RENEWABLE,2011,6801.620,0.000
UTILITY,KERALA,PRIVATE,NATURAL GAS,NON-RENEWABLE,2011,223.050,0.000
UTILITY,KERALA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2011,1902.820,0.000
CAPTIVE,KERALA,CAPTIVE,DIESEL,NON-RENEWABLE,2011,17.570,0.000
CAPTIVE,KERALA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2011,248.730,0.000
CAPTIVE,KERALA,CAPTIVE,HYDRO,NON-RENEWABLE,2011,39.580,0.000
CAPTIVE,KERALA,CAPTIVE,COAL,NON-RENEWABLE,2011,281.070,0.000
UTILITY,KERALA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2011,335.081,0.000
UTILITY,KERALA,UTILITY-RE,WIND,RENEWABLE,2011,43.223,0.000
UTILITY,KERALA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2011,0.000,0.000
UTILITY,KERALA,UTILITY-RE,WASTE,RENEWABLE,2011,0.000,0.000
UTILITY,KERALA,UTILITY-RE,SOLAR,RENEWABLE,2011,0.017,0.000
CAPTIVE,KERALA,CAPTIVE,WIND,RENEWABLE,2011,0.000,0.000
UTILITY,KERALA,STATE,DIESEL,NON-RENEWABLE,2012,290.570,0.000
UTILITY,KERALA,STATE,HYDRO,NON-RENEWABLE,2012,7807.980,0.000
UTILITY,KERALA,PRIVATE,NATURAL GAS,NON-RENEWABLE,2012,48.740,0.000
UTILITY,KERALA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2012,706.420,0.000
UTILITY,KERALA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2012,366.418,0.000
UTILITY,KERALA,UTILITY-RE,WIND,RENEWABLE,2012,0.000,0.000
UTILITY,KERALA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2012,0.000,0.000
UTILITY,KERALA,UTILITY-RE,WASTE,RENEWABLE,2012,0.000,0.000
UTILITY,KERALA,UTILITY-RE,SOLAR,RENEWABLE,2012,0.475,0.000
UTILITY,KERALA,STATE,COAL,NON-RENEWABLE,2013,532.950,0.000
UTILITY,KERALA,STATE,HYDRO,NON-RENEWABLE,2013,4650.080,0.000
UTILITY,KERALA,PRIVATE,NATURAL GAS,NON-RENEWABLE,2013,135.980,0.000
UTILITY,KERALA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2013,1548.650,0.000
CAPTIVE,KERALA,CAPTIVE,DIESEL,NON-RENEWABLE,2013,139.850,0.000
CAPTIVE,KERALA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2013,199.750,0.000
CAPTIVE,KERALA,CAPTIVE,HYDRO,NON-RENEWABLE,2013,39.580,0.000
CAPTIVE,KERALA,CAPTIVE,COAL,NON-RENEWABLE,2013,218.530,0.000
UTILITY,KERALA,STATE,DIESEL,NON-RENEWABLE,2013,532.950,0.000
UTILITY,KERALA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2013,387.839,0.000
UTILITY,KERALA,UTILITY-RE,WIND,RENEWABLE,2013,43.347,0.000
UTILITY,KERALA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2013,0.000,0.000
UTILITY,KERALA,UTILITY-RE,WASTE,RENEWABLE,2013,0.000,0.000
UTILITY,KERALA,UTILITY-RE,SOLAR,RENEWABLE,2013,0.014,0.000
CAPTIVE,KERALA,CAPTIVE,WIND,RENEWABLE,2013,0.000,0.000
UTILITY,KERALA,STATE,COAL,NON-RENEWABLE,2014,220.880,0.000
UTILITY,KERALA,STATE,HYDRO,NON-RENEWABLE,2014,7708.180,0.000
UTILITY,KERALA,PRIVATE,NATURAL GAS,NON-RENEWABLE,2014,352.210,0.000
UTILITY,KERALA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2014,968.530,0.000
CAPTIVE,KERALA,CAPTIVE,HYDRO,NON-RENEWABLE,2014,39.580,0.000
CAPTIVE,KERALA,CAPTIVE,COAL,NON-RENEWABLE,2014,217.720,0.000
CAPTIVE,KERALA,CAPTIVE,DIESEL,NON-RENEWABLE,2014,153.340,0.000
CAPTIVE,KERALA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2014,193.130,0.000
UTILITY,KERALA,STATE,DIESEL,NON-RENEWABLE,2014,220.880,0.000
UTILITY,KERALA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2014,387.839,0.000
UTILITY,KERALA,UTILITY-RE,WIND,RENEWABLE,2014,43.470,0.000
UTILITY,KERALA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2014,0.000,0.000
UTILITY,KERALA,UTILITY-RE,WASTE,RENEWABLE,2014,0.000,0.000
UTILITY,KERALA,UTILITY-RE,SOLAR,RENEWABLE,2014,0.017,0.000
CAPTIVE,KERALA,CAPTIVE,SOLAR,RENEWABLE,2014,0.000,0.000
CAPTIVE,KERALA,CAPTIVE,WIND,RENEWABLE,2014,0.030,0.000
UTILITY,KERALA,STATE,COAL,NON-RENEWABLE,2015,207.690,0.000
UTILITY,KERALA,STATE,HYDRO,NON-RENEWABLE,2015,6852.650,0.000
UTILITY,KERALA,PRIVATE,NATURAL GAS,NON-RENEWABLE,2015,154.710,0.000
UTILITY,KERALA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2015,819.120,0.000
CAPTIVE,KERALA,CAPTIVE,HYDRO,NON-RENEWABLE,2015,39.650,0.000
CAPTIVE,KERALA,CAPTIVE,COAL,NON-RENEWABLE,2015,399.280,0.000
CAPTIVE,KERALA,CAPTIVE,DIESEL,NON-RENEWABLE,2015,192.900,0.000
CAPTIVE,KERALA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2015,328.810,0.000
UTILITY,KERALA,STATE,DIESEL,NON-RENEWABLE,2015,207.690,0.000
UTILITY,KERALA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2015,413.545,0.000
UTILITY,KERALA,UTILITY-RE,WIND,RENEWABLE,2015,53.720,0.000
UTILITY,KERALA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2015,0.000,0.000
UTILITY,KERALA,UTILITY-RE,WASTE,RENEWABLE,2015,0.000,0.000
UTILITY,KERALA,UTILITY-RE,SOLAR,RENEWABLE,2015,0.017,0.000
CAPTIVE,KERALA,CAPTIVE,SOLAR,RENEWABLE,2015,0.060,0.000
CAPTIVE,KERALA,CAPTIVE,WIND,RENEWABLE,2015,0.000,0.000
UTILITY,KERALA,STATE,COAL,NON-RENEWABLE,2016,146.840,0.000
UTILITY,KERALA,STATE,HYDRO,NON-RENEWABLE,2016,6363.750,0.000
UTILITY,KERALA,PRIVATE,NATURAL GAS,NON-RENEWABLE,2016,0.000,0.000
UTILITY,KERALA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2016,142.750,0.000
UTILITY,KERALA,STATE,DIESEL,NON-RENEWABLE,2016,146.840,0.000
CAPTIVE,KERALA,CAPTIVE,HYDRO,NON-RENEWABLE,2016,39.580,0.000
CAPTIVE,KERALA,CAPTIVE,COAL,NON-RENEWABLE,2016,531.920,0.000
CAPTIVE,KERALA,CAPTIVE,DIESEL,NON-RENEWABLE,2016,63.840,0.000
CAPTIVE,KERALA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2016,328.820,0.000
UTILITY,KERALA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2016,72.957,0.000
UTILITY,KERALA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2016,486.990,0.000
UTILITY,KERALA,UTILITY-RE,SOLAR,RENEWABLE,2016,7.384,0.000
UTILITY,KERALA,UTILITY-RE,WASTE,RENEWABLE,2016,0.000,0.000
UTILITY,KERALA,UTILITY-RE,WIND,RENEWABLE,2016,51.449,0.000
CAPTIVE,KERALA,CAPTIVE,SOLAR,RENEWABLE,2016,5.990,0.000
CAPTIVE,KERALA,CAPTIVE,WIND,RENEWABLE,2016,0.000,0.000
UTILITY,PUDUCHERRY,STATE,NATURAL GAS,NON-RENEWABLE,2017,246.840,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2017,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,SMALL HYDRO,RENEWABLE,2017,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,SOLAR,RENEWABLE,2017,0.340,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,RENEWABLES,RENEWABLE,2017,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,WIND,RENEWABLE,2017,0.000,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,HYDRO,NON-RENEWABLE,2017,0.000,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,COAL,NON-RENEWABLE,2017,2.897,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,DIESEL,NON-RENEWABLE,2017,9.621,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2017,105.629,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,SOLAR,RENEWABLE,2017,0.000,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,WIND,RENEWABLE,2017,0.000,0.000
UTILITY,PUDUCHERRY,STATE,NATURAL GAS,NON-RENEWABLE,2018,226.450,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2018,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,SMALL HYDRO,RENEWABLE,2018,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,SOLAR,RENEWABLE,2018,1.170,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,RENEWABLES,RENEWABLE,2018,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,WIND,RENEWABLE,2018,0.000,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,HYDRO,NON-RENEWABLE,2018,0.000,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,COAL,NON-RENEWABLE,2018,2.781,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,DIESEL,NON-RENEWABLE,2018,11.561,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2018,109.689,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,SOLAR,RENEWABLE,2018,0.000,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,WIND,RENEWABLE,2018,0.000,0.000
UTILITY,PUDUCHERRY,STATE,NATURAL GAS,NON-RENEWABLE,2019,229.880,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2019,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,SMALL HYDRO,RENEWABLE,2019,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,SOLAR,RENEWABLE,2019,2.583,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,RENEWABLES,RENEWABLE,2019,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,WIND,RENEWABLE,2019,0.000,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0.000,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,COAL,NON-RENEWABLE,2019,3.314,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,DIESEL,NON-RENEWABLE,2019,10.026,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,153.360,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,SOLAR,RENEWABLE,2019,0.000,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,WIND,RENEWABLE,2019,0.000,0.000
UTILITY,PUDUCHERRY,STATE,NATURAL GAS,NON-RENEWABLE,2020,255.790,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2020,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,SMALL HYDRO,RENEWABLE,2020,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,SOLAR,RENEWABLE,2020,4.146,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,RENEWABLES,RENEWABLE,2020,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,WIND,RENEWABLE,2020,0.000,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,HYDRO,NON-RENEWABLE,2020,0.000,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,COAL,NON-RENEWABLE,2020,3.314,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,DIESEL,NON-RENEWABLE,2020,8.441,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2020,187.690,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,SOLAR,RENEWABLE,2020,1.289,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,WIND,RENEWABLE,2020,0.000,0.000
UTILITY,PUDUCHERRY,STATE,NATURAL GAS,NON-RENEWABLE,2006,256.710,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,DIESEL,NON-RENEWABLE,2006,11.550,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2006,130.300,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,HYDRO,NON-RENEWABLE,2006,0.000,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,COAL,NON-RENEWABLE,2006,5.290,0.000
UTILITY,PUDUCHERRY,STATE,NATURAL GAS,NON-RENEWABLE,2007,277.710,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,DIESEL,NON-RENEWABLE,2007,6.240,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2007,135.660,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,HYDRO,NON-RENEWABLE,2007,0.000,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,COAL,NON-RENEWABLE,2007,6.340,0.000
UTILITY,PUDUCHERRY,STATE,NATURAL GAS,NON-RENEWABLE,2008,275.270,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,DIESEL,NON-RENEWABLE,2008,9.850,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2008,142.710,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,HYDRO,NON-RENEWABLE,2008,0.000,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,COAL,NON-RENEWABLE,2008,6.790,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,SMALL HYDRO,RENEWABLE,2008,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,WIND,RENEWABLE,2008,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2008,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,WASTE,RENEWABLE,2008,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,SOLAR,RENEWABLE,2008,0.000,0.000
UTILITY,PUDUCHERRY,STATE,NATURAL GAS,NON-RENEWABLE,2009,258.170,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,DIESEL,NON-RENEWABLE,2009,24.230,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2009,160.690,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,HYDRO,NON-RENEWABLE,2009,0.000,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,COAL,NON-RENEWABLE,2009,5.840,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,SMALL HYDRO,RENEWABLE,2009,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,WIND,RENEWABLE,2009,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2009,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,WASTE,RENEWABLE,2009,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,SOLAR,RENEWABLE,2009,0.000,0.000
UTILITY,PUDUCHERRY,STATE,NATURAL GAS,NON-RENEWABLE,2010,227.250,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,DIESEL,NON-RENEWABLE,2010,24.950,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2010,145.280,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,HYDRO,NON-RENEWABLE,2010,0.000,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,COAL,NON-RENEWABLE,2010,4.030,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,SMALL HYDRO,RENEWABLE,2010,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,WIND,RENEWABLE,2010,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2010,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,WASTE,RENEWABLE,2010,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,SOLAR,RENEWABLE,2010,0.000,0.000
UTILITY,PUDUCHERRY,STATE,NATURAL GAS,NON-RENEWABLE,2011,195.450,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,DIESEL,NON-RENEWABLE,2011,20.140,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2011,146.900,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,HYDRO,NON-RENEWABLE,2011,0.000,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,COAL,NON-RENEWABLE,2011,3.260,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,SMALL HYDRO,RENEWABLE,2011,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,WIND,RENEWABLE,2011,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2011,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,WASTE,RENEWABLE,2011,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,SOLAR,RENEWABLE,2011,0.000,0.000
UTILITY,PUDUCHERRY,STATE,NATURAL GAS,NON-RENEWABLE,2012,251.460,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,SMALL HYDRO,RENEWABLE,2012,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,WIND,RENEWABLE,2012,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2012,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,WASTE,RENEWABLE,2012,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,SOLAR,RENEWABLE,2012,0.000,0.000
UTILITY,PUDUCHERRY,STATE,NATURAL GAS,NON-RENEWABLE,2013,230.760,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,DIESEL,NON-RENEWABLE,2013,10.830,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2013,110.080,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,HYDRO,NON-RENEWABLE,2013,0.000,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,COAL,NON-RENEWABLE,2013,7.800,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,SMALL HYDRO,RENEWABLE,2013,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,WIND,RENEWABLE,2013,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2013,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,WASTE,RENEWABLE,2013,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,SOLAR,RENEWABLE,2013,0.000,0.000
UTILITY,PUDUCHERRY,STATE,NATURAL GAS,NON-RENEWABLE,2014,256.970,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,HYDRO,NON-RENEWABLE,2014,0.000,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,COAL,NON-RENEWABLE,2014,4.300,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,DIESEL,NON-RENEWABLE,2014,4.470,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2014,98.120,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,SMALL HYDRO,RENEWABLE,2014,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,WIND,RENEWABLE,2014,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2014,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,WASTE,RENEWABLE,2014,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,SOLAR,RENEWABLE,2014,0.000,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,SOLAR,RENEWABLE,2014,0.000,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,WIND,RENEWABLE,2014,0.000,0.000
UTILITY,PUDUCHERRY,STATE,NATURAL GAS,NON-RENEWABLE,2015,102.140,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,HYDRO,NON-RENEWABLE,2015,0.000,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,COAL,NON-RENEWABLE,2015,2.900,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,DIESEL,NON-RENEWABLE,2015,21.460,0.000
CAPTIVE,PUDUCHERRY,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2015,92.750,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,SMALL HYDRO,RENEWABLE,2015,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,WIND,RENEWABLE,2015,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2015,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,WASTE,RENEWABLE,2015,0.000,0.000
UTILITY,PUDUCHERRY,UTILITY-RE,SOLAR,RENEWABLE,2015,0.000,0.000
