Detail Data For Electricity Monthly - Capacity by Sector & Energy Source Having Year : ALL Region : ALL State : A & N ISLANDS | ANDHRA PRADESH | ARUNACHAL PRADESH | ASSAM | BIHAR | CENTRAL | CHANDIGARH | CHHATTISGARH | DADRA & NAGAR HAVELI | DELHI | DIU & DAMAN | DVC | EASTERN OFFSHORE | GOA | GUJARAT | GUJARAT OFFSHORE | HARYANA | HIMACHAL PRADESH | JAMMU & KASHMIR | JHARKHAND | KARNATAKA | KERALA | LADAKH | LAKSHADWEEP | MADHYA PRADESH | MAHARASHTRA | MANIPUR | MEGHALAYA | MIZORAM | MULTIPLE STATES | NAGALAND | ODISHA | OFFSHORE | OTHERS | PUDUCHERRY | PUNJAB | RAJASTHAN | SIKKIM | TAMILNADU | TELANGANA | TRIPURA | UNION TERRITORIES | UTTAR PRADESH | UTTARAKHAND | WEST BENGAL | WESTERN OFFSHORE
.
Region,State,Sector,EnergySource,YearValue,MonthValue,Capacity_MW_M
ER,ODISHA,CENTRAL,RENEWABLES,2020,12,10.000
ER,ODISHA,CENTRAL,COAL,2021,1,4260.000
ER,ODISHA,PRIVATE,COAL,2021,1,3800.000
ER,ODISHA,STATE,HYDRO,2021,1,2142.250
ER,ODISHA,STATE,COAL,2021,1,1740.000
ER,ODISHA,STATE,RENEWABLES,2021,1,26.300
ER,ODISHA,PRIVATE,RENEWABLES,2021,1,513.270
ER,ODISHA,CENTRAL,RENEWABLES,2021,1,10.000
ER,ODISHA,CENTRAL,COAL,2021,2,4260.000
ER,ODISHA,PRIVATE,COAL,2021,2,3800.000
ER,ODISHA,STATE,HYDRO,2021,2,2142.250
ER,ODISHA,STATE,COAL,2021,2,1740.000
ER,ODISHA,STATE,RENEWABLES,2021,2,26.300
ER,ODISHA,PRIVATE,RENEWABLES,2021,2,513.270
ER,ODISHA,CENTRAL,RENEWABLES,2021,2,10.000
SR,ANDHRA PRADESH,STATE,COAL,2019,4,5010.000
SR,ANDHRA PRADESH,STATE,THERMAL,2019,4,0.000
SR,ANDHRA PRADESH,STATE,NATURAL GAS,2019,4,235.400
SR,ANDHRA PRADESH,STATE,DIESEL,2019,4,0.000
SR,ANDHRA PRADESH,STATE,NUCLEAR,2019,4,0.000
SR,ANDHRA PRADESH,STATE,HYDRO,2019,4,1673.600
SR,ANDHRA PRADESH,STATE,RENEWABLES,2019,4,56.180
SR,ANDHRA PRADESH,PRIVATE,COAL,2019,4,3873.880
SR,ANDHRA PRADESH,PRIVATE,THERMAL,2019,4,0.000
SR,ANDHRA PRADESH,PRIVATE,NATURAL GAS,2019,4,3813.180
SR,ANDHRA PRADESH,PRIVATE,DIESEL,2019,4,36.800
SR,ANDHRA PRADESH,PRIVATE,NUCLEAR,2019,4,0.000
SR,ANDHRA PRADESH,PRIVATE,HYDRO,2019,4,0.000
SR,ANDHRA PRADESH,PRIVATE,RENEWABLES,2019,4,7433.420
SR,ANDHRA PRADESH,CENTRAL,COAL,2019,4,1546.830
SR,ANDHRA PRADESH,CENTRAL,THERMAL,2019,4,127.730
SR,ANDHRA PRADESH,CENTRAL,NATURAL GAS,2019,4,0.000
SR,ANDHRA PRADESH,CENTRAL,DIESEL,2019,4,0.000
SR,ANDHRA PRADESH,CENTRAL,NUCLEAR,2019,4,127.270
SR,ANDHRA PRADESH,CENTRAL,HYDRO,2019,4,0.000
SR,ANDHRA PRADESH,CENTRAL,RENEWABLES,2019,4,250.000
SR,ANDHRA PRADESH,STATE,COAL,2019,5,5010.000
SR,ANDHRA PRADESH,STATE,NATURAL GAS,2019,5,235.400
SR,ANDHRA PRADESH,STATE,HYDRO,2019,5,1673.600
SR,ANDHRA PRADESH,STATE,RENEWABLES,2019,5,56.180
SR,ANDHRA PRADESH,PRIVATE,COAL,2019,5,3873.880
SR,ANDHRA PRADESH,PRIVATE,NATURAL GAS,2019,5,3813.180
SR,ANDHRA PRADESH,PRIVATE,DIESEL,2019,5,36.800
SR,ANDHRA PRADESH,PRIVATE,RENEWABLES,2019,5,7439.010
SR,ANDHRA PRADESH,CENTRAL,COAL,2019,5,1546.830
SR,ANDHRA PRADESH,CENTRAL,THERMAL,2019,5,127.730
SR,ANDHRA PRADESH,CENTRAL,NUCLEAR,2019,5,127.270
SR,ANDHRA PRADESH,CENTRAL,RENEWABLES,2019,5,250.000
SR,ANDHRA PRADESH,CENTRAL,COAL,2019,6,2000.000
SR,ANDHRA PRADESH,PRIVATE,DIESEL,2019,6,36.800
SR,ANDHRA PRADESH,PRIVATE,NATURAL GAS,2019,6,4645.000
SR,ANDHRA PRADESH,PRIVATE,COAL,2019,6,4580.000
SR,ANDHRA PRADESH,STATE,NATURAL GAS,2019,6,235.400
SR,ANDHRA PRADESH,STATE,HYDRO,2019,6,1610.000
SR,ANDHRA PRADESH,STATE,COAL,2019,6,5010.000
SR,ANDHRA PRADESH,STATE,RENEWABLES,2019,6,56.176
SR,ANDHRA PRADESH,PRIVATE,RENEWABLES,2019,6,7657.034
SR,ANDHRA PRADESH,CENTRAL,RENEWABLES,2019,6,250.000
SR,ANDHRA PRADESH,CENTRAL,COAL,2019,7,2000.000
SR,ANDHRA PRADESH,PRIVATE,DIESEL,2019,7,36.800
SR,ANDHRA PRADESH,PRIVATE,NATURAL GAS,2019,7,4645.000
SR,ANDHRA PRADESH,PRIVATE,COAL,2019,7,4580.000
SR,ANDHRA PRADESH,STATE,NATURAL GAS,2019,7,235.400
SR,ANDHRA PRADESH,STATE,HYDRO,2019,7,1610.000
SR,ANDHRA PRADESH,STATE,COAL,2019,7,5010.000
SR,ANDHRA PRADESH,STATE,RENEWABLES,2019,7,56.176
SR,ANDHRA PRADESH,PRIVATE,RENEWABLES,2019,7,7658.424
SR,ANDHRA PRADESH,CENTRAL,RENEWABLES,2019,7,250.000
SR,ANDHRA PRADESH,CENTRAL,COAL,2019,8,2000.000
SR,ANDHRA PRADESH,PRIVATE,DIESEL,2019,8,36.800
SR,ANDHRA PRADESH,PRIVATE,NATURAL GAS,2019,8,4645.000
SR,ANDHRA PRADESH,PRIVATE,COAL,2019,8,4580.000
SR,ANDHRA PRADESH,STATE,NATURAL GAS,2019,8,235.400
SR,ANDHRA PRADESH,STATE,HYDRO,2019,8,1610.000
SR,ANDHRA PRADESH,STATE,COAL,2019,8,5010.000
SR,ANDHRA PRADESH,STATE,RENEWABLES,2019,8,56.176
SR,ANDHRA PRADESH,PRIVATE,RENEWABLES,2019,8,7660.414
SR,ANDHRA PRADESH,CENTRAL,RENEWABLES,2019,8,250.000
SR,ANDHRA PRADESH,CENTRAL,COAL,2019,9,2000.000
SR,ANDHRA PRADESH,PRIVATE,DIESEL,2019,9,36.800
SR,ANDHRA PRADESH,PRIVATE,NATURAL GAS,2019,9,4645.000
SR,ANDHRA PRADESH,PRIVATE,COAL,2019,9,4580.000
SR,ANDHRA PRADESH,STATE,NATURAL GAS,2019,9,235.400
SR,ANDHRA PRADESH,STATE,HYDRO,2019,9,1610.000
SR,ANDHRA PRADESH,STATE,COAL,2019,9,5010.000
SR,ANDHRA PRADESH,STATE,RENEWABLES,2019,9,56.176
SR,ANDHRA PRADESH,PRIVATE,RENEWABLES,2019,9,7759.394
SR,ANDHRA PRADESH,CENTRAL,RENEWABLES,2019,9,250.000
SR,ANDHRA PRADESH,CENTRAL,COAL,2019,10,2000.000
SR,ANDHRA PRADESH,PRIVATE,DIESEL,2019,10,36.800
SR,ANDHRA PRADESH,PRIVATE,NATURAL GAS,2019,10,4645.000
SR,ANDHRA PRADESH,PRIVATE,COAL,2019,10,4580.000
SR,ANDHRA PRADESH,STATE,NATURAL GAS,2019,10,235.400
SR,ANDHRA PRADESH,STATE,HYDRO,2019,10,1610.000
SR,ANDHRA PRADESH,STATE,COAL,2019,10,5010.000
SR,ANDHRA PRADESH,STATE,RENEWABLES,2019,10,56.176
SR,ANDHRA PRADESH,PRIVATE,RENEWABLES,2019,10,7765.544
SR,ANDHRA PRADESH,CENTRAL,RENEWABLES,2019,10,250.000
SR,ANDHRA PRADESH,STATE,RENEWABLES,2019,11,56.176
SR,ANDHRA PRADESH,PRIVATE,RENEWABLES,2019,11,7767.494
SR,ANDHRA PRADESH,CENTRAL,RENEWABLES,2019,11,250.000
SR,ANDHRA PRADESH,CENTRAL,COAL,2019,11,2000.000
SR,ANDHRA PRADESH,PRIVATE,DIESEL,2019,11,36.800
SR,ANDHRA PRADESH,PRIVATE,NATURAL GAS,2019,11,4645.000
SR,ANDHRA PRADESH,PRIVATE,COAL,2019,11,4580.000
SR,ANDHRA PRADESH,STATE,NATURAL GAS,2019,11,235.400
SR,ANDHRA PRADESH,STATE,HYDRO,2019,11,1610.000
SR,ANDHRA PRADESH,STATE,COAL,2019,11,5010.000
SR,ANDHRA PRADESH,CENTRAL,COAL,2019,12,2000.000
SR,ANDHRA PRADESH,PRIVATE,DIESEL,2019,12,36.800
SR,ANDHRA PRADESH,PRIVATE,NATURAL GAS,2019,12,4645.000
SR,ANDHRA PRADESH,PRIVATE,COAL,2019,12,4580.000
SR,ANDHRA PRADESH,STATE,NATURAL GAS,2019,12,235.400
SR,ANDHRA PRADESH,STATE,HYDRO,2019,12,1610.000
SR,ANDHRA PRADESH,STATE,COAL,2019,12,5010.000
SR,ANDHRA PRADESH,STATE,RENEWABLES,2019,12,56.176
SR,ANDHRA PRADESH,PRIVATE,RENEWABLES,2019,12,8007.744
SR,ANDHRA PRADESH,CENTRAL,RENEWABLES,2019,12,250.000
SR,ANDHRA PRADESH,CENTRAL,COAL,2020,1,2000.000
SR,ANDHRA PRADESH,PRIVATE,DIESEL,2020,1,36.800
SR,ANDHRA PRADESH,PRIVATE,NATURAL GAS,2020,1,4663.144
SR,ANDHRA PRADESH,PRIVATE,COAL,2020,1,4580.000
SR,ANDHRA PRADESH,STATE,NATURAL GAS,2020,1,235.400
SR,ANDHRA PRADESH,STATE,HYDRO,2020,1,1610.000
SR,ANDHRA PRADESH,STATE,COAL,2020,1,5010.000
SR,ANDHRA PRADESH,STATE,RENEWABLES,2020,1,56.176
SR,ANDHRA PRADESH,PRIVATE,RENEWABLES,2020,1,8007.744
SR,ANDHRA PRADESH,CENTRAL,RENEWABLES,2020,1,250.000
SR,ANDHRA PRADESH,CENTRAL,COAL,2020,2,2000.000
SR,ANDHRA PRADESH,PRIVATE,DIESEL,2020,2,36.800
SR,ANDHRA PRADESH,PRIVATE,NATURAL GAS,2020,2,4663.144
SR,ANDHRA PRADESH,PRIVATE,COAL,2020,2,4580.000
SR,ANDHRA PRADESH,STATE,NATURAL GAS,2020,2,235.400
SR,ANDHRA PRADESH,STATE,HYDRO,2020,2,1610.000
SR,ANDHRA PRADESH,STATE,COAL,2020,2,5010.000
SR,ANDHRA PRADESH,STATE,RENEWABLES,2020,2,56.176
SR,ANDHRA PRADESH,PRIVATE,RENEWABLES,2020,2,8007.744
SR,ANDHRA PRADESH,CENTRAL,RENEWABLES,2020,2,250.000
SR,ANDHRA PRADESH,CENTRAL,COAL,2020,3,2000.000
SR,ANDHRA PRADESH,PRIVATE,DIESEL,2020,3,36.800
SR,ANDHRA PRADESH,PRIVATE,NATURAL GAS,2020,3,4663.144
SR,ANDHRA PRADESH,PRIVATE,COAL,2020,3,4580.000
SR,ANDHRA PRADESH,STATE,NATURAL GAS,2020,3,235.400
SR,ANDHRA PRADESH,STATE,HYDRO,2020,3,1610.000
SR,ANDHRA PRADESH,STATE,COAL,2020,3,5010.000
SR,ANDHRA PRADESH,STATE,RENEWABLES,2020,3,56.176
SR,ANDHRA PRADESH,PRIVATE,RENEWABLES,2020,3,8058.744
SR,ANDHRA PRADESH,CENTRAL,RENEWABLES,2020,3,250.000
SR,ANDHRA PRADESH,CENTRAL,COAL,2020,4,2000.000
SR,ANDHRA PRADESH,PRIVATE,DIESEL,2020,4,36.800
SR,ANDHRA PRADESH,PRIVATE,NATURAL GAS,2020,4,4663.144
SR,ANDHRA PRADESH,PRIVATE,COAL,2020,4,4580.000
SR,ANDHRA PRADESH,STATE,NATURAL GAS,2020,4,235.400
SR,ANDHRA PRADESH,STATE,HYDRO,2020,4,1610.000
SR,ANDHRA PRADESH,STATE,COAL,2020,4,5010.000
SR,ANDHRA PRADESH,STATE,RENEWABLES,2020,4,56.176
SR,ANDHRA PRADESH,PRIVATE,RENEWABLES,2020,4,8058.744
SR,ANDHRA PRADESH,CENTRAL,RENEWABLES,2020,4,250.000
SR,ANDHRA PRADESH,CENTRAL,COAL,2020,5,2000.000
SR,ANDHRA PRADESH,PRIVATE,DIESEL,2020,5,36.800
SR,ANDHRA PRADESH,PRIVATE,NATURAL GAS,2020,5,4663.144
SR,ANDHRA PRADESH,PRIVATE,COAL,2020,5,4580.000
SR,ANDHRA PRADESH,STATE,NATURAL GAS,2020,5,235.400
SR,ANDHRA PRADESH,STATE,HYDRO,2020,5,1610.000
SR,ANDHRA PRADESH,STATE,COAL,2020,5,5010.000
SR,ANDHRA PRADESH,STATE,RENEWABLES,2020,5,56.176
SR,ANDHRA PRADESH,PRIVATE,RENEWABLES,2020,5,8067.494
SR,ANDHRA PRADESH,CENTRAL,RENEWABLES,2020,5,250.000
SR,ANDHRA PRADESH,CENTRAL,COAL,2020,6,2000.000
SR,ANDHRA PRADESH,PRIVATE,DIESEL,2020,6,36.800
SR,ANDHRA PRADESH,PRIVATE,NATURAL GAS,2020,6,4663.144
SR,ANDHRA PRADESH,PRIVATE,COAL,2020,6,4580.000
SR,ANDHRA PRADESH,STATE,NATURAL GAS,2020,6,235.400
SR,ANDHRA PRADESH,STATE,HYDRO,2020,6,1610.000
SR,ANDHRA PRADESH,STATE,COAL,2020,6,5010.000
SR,ANDHRA PRADESH,STATE,RENEWABLES,2020,6,56.176
SR,ANDHRA PRADESH,PRIVATE,RENEWABLES,2020,6,8067.494
SR,ANDHRA PRADESH,CENTRAL,RENEWABLES,2020,6,250.000
SR,ANDHRA PRADESH,CENTRAL,COAL,2020,7,2000.000
SR,ANDHRA PRADESH,PRIVATE,DIESEL,2020,7,36.800
SR,ANDHRA PRADESH,PRIVATE,NATURAL GAS,2020,7,4663.144
SR,ANDHRA PRADESH,PRIVATE,COAL,2020,7,4580.000
SR,ANDHRA PRADESH,STATE,NATURAL GAS,2020,7,235.400
SR,ANDHRA PRADESH,STATE,HYDRO,2020,7,1610.000
SR,ANDHRA PRADESH,STATE,COAL,2020,7,5010.000
SR,ANDHRA PRADESH,STATE,RENEWABLES,2020,7,56.176
SR,ANDHRA PRADESH,PRIVATE,RENEWABLES,2020,7,8074.084
SR,ANDHRA PRADESH,CENTRAL,RENEWABLES,2020,7,250.000
SR,ANDHRA PRADESH,CENTRAL,COAL,2020,8,2000.000
SR,ANDHRA PRADESH,PRIVATE,DIESEL,2020,8,36.800
SR,ANDHRA PRADESH,PRIVATE,NATURAL GAS,2020,8,4663.144
SR,ANDHRA PRADESH,PRIVATE,COAL,2020,8,4580.000
SR,ANDHRA PRADESH,STATE,NATURAL GAS,2020,8,235.400
SR,ANDHRA PRADESH,STATE,HYDRO,2020,8,1610.000
SR,ANDHRA PRADESH,STATE,COAL,2020,8,5010.000
SR,ANDHRA PRADESH,STATE,RENEWABLES,2020,8,56.176
SR,ANDHRA PRADESH,PRIVATE,RENEWABLES,2020,8,8073.984
SR,ANDHRA PRADESH,CENTRAL,RENEWABLES,2020,8,250.000
SR,ANDHRA PRADESH,CENTRAL,COAL,2020,9,2000.000
SR,ANDHRA PRADESH,PRIVATE,DIESEL,2020,9,36.800
SR,ANDHRA PRADESH,PRIVATE,NATURAL GAS,2020,9,4663.144
SR,ANDHRA PRADESH,PRIVATE,COAL,2020,9,4580.000
SR,ANDHRA PRADESH,STATE,NATURAL GAS,2020,9,235.400
SR,ANDHRA PRADESH,STATE,HYDRO,2020,9,1610.000
SR,ANDHRA PRADESH,STATE,COAL,2020,9,5010.000
SR,ANDHRA PRADESH,STATE,RENEWABLES,2020,9,56.176
SR,ANDHRA PRADESH,PRIVATE,RENEWABLES,2020,9,8084.844
SR,ANDHRA PRADESH,CENTRAL,RENEWABLES,2020,9,250.000
SR,ANDHRA PRADESH,CENTRAL,COAL,2020,10,2000.000
SR,ANDHRA PRADESH,PRIVATE,DIESEL,2020,10,36.800
SR,ANDHRA PRADESH,PRIVATE,NATURAL GAS,2020,10,4663.144
SR,ANDHRA PRADESH,PRIVATE,COAL,2020,10,4580.000
SR,ANDHRA PRADESH,STATE,NATURAL GAS,2020,10,235.400
SR,ANDHRA PRADESH,STATE,HYDRO,2020,10,1610.000
SR,ANDHRA PRADESH,STATE,COAL,2020,10,5010.000
SR,ANDHRA PRADESH,STATE,RENEWABLES,2020,10,56.176
SR,ANDHRA PRADESH,PRIVATE,RENEWABLES,2020,10,8089.844
SR,ANDHRA PRADESH,CENTRAL,RENEWABLES,2020,10,250.000
SR,ANDHRA PRADESH,STATE,RENEWABLES,2020,11,56.176
SR,ANDHRA PRADESH,PRIVATE,RENEWABLES,2020,11,8199.344
SR,ANDHRA PRADESH,CENTRAL,RENEWABLES,2020,11,250.000
SR,ANDHRA PRADESH,CENTRAL,COAL,2020,11,2000.000
SR,ANDHRA PRADESH,PRIVATE,DIESEL,2020,11,36.800
SR,ANDHRA PRADESH,PRIVATE,NATURAL GAS,2020,11,4663.144
SR,ANDHRA PRADESH,PRIVATE,COAL,2020,11,4580.000
SR,ANDHRA PRADESH,STATE,NATURAL GAS,2020,11,235.400
SR,ANDHRA PRADESH,STATE,HYDRO,2020,11,1610.000
SR,ANDHRA PRADESH,STATE,COAL,2020,11,5010.000
SR,ANDHRA PRADESH,CENTRAL,COAL,2020,12,2000.000
SR,ANDHRA PRADESH,PRIVATE,DIESEL,2020,12,36.800
SR,ANDHRA PRADESH,PRIVATE,NATURAL GAS,2020,12,4663.144
SR,ANDHRA PRADESH,PRIVATE,COAL,2020,12,4580.000
SR,ANDHRA PRADESH,STATE,NATURAL GAS,2020,12,235.400
SR,ANDHRA PRADESH,STATE,HYDRO,2020,12,1610.000
SR,ANDHRA PRADESH,STATE,COAL,2020,12,5010.000
SR,ANDHRA PRADESH,STATE,RENEWABLES,2020,12,56.176
SR,ANDHRA PRADESH,PRIVATE,RENEWABLES,2020,12,8299.384
SR,ANDHRA PRADESH,CENTRAL,RENEWABLES,2020,12,250.000
SR,ANDHRA PRADESH,CENTRAL,COAL,2021,1,2000.000
SR,ANDHRA PRADESH,PRIVATE,DIESEL,2021,1,36.800
SR,ANDHRA PRADESH,PRIVATE,NATURAL GAS,2021,1,4663.144
SR,ANDHRA PRADESH,PRIVATE,COAL,2021,1,4580.000
SR,ANDHRA PRADESH,STATE,NATURAL GAS,2021,1,235.400
SR,ANDHRA PRADESH,STATE,HYDRO,2021,1,1610.000
SR,ANDHRA PRADESH,STATE,COAL,2021,1,5010.000
SR,ANDHRA PRADESH,STATE,RENEWABLES,2021,1,56.176
SR,ANDHRA PRADESH,PRIVATE,RENEWABLES,2021,1,8455.914
SR,ANDHRA PRADESH,CENTRAL,RENEWABLES,2021,1,250.000
SR,ANDHRA PRADESH,CENTRAL,COAL,2021,2,2000.000
SR,ANDHRA PRADESH,PRIVATE,DIESEL,2021,2,36.800
SR,ANDHRA PRADESH,PRIVATE,NATURAL GAS,2021,2,4663.144
SR,ANDHRA PRADESH,PRIVATE,COAL,2021,2,4580.000
SR,ANDHRA PRADESH,STATE,NATURAL GAS,2021,2,235.400
SR,ANDHRA PRADESH,STATE,HYDRO,2021,2,1610.000
SR,ANDHRA PRADESH,STATE,COAL,2021,2,5010.000
SR,ANDHRA PRADESH,STATE,RENEWABLES,2021,2,56.176
SR,ANDHRA PRADESH,PRIVATE,RENEWABLES,2021,2,8455.914
SR,ANDHRA PRADESH,CENTRAL,RENEWABLES,2021,2,250.000
SR,TELANGANA,STATE,COAL,2019,4,5582.500
SR,TELANGANA,STATE,THERMAL,2019,4,0.000
SR,TELANGANA,STATE,NATURAL GAS,2019,4,0.000
SR,TELANGANA,STATE,DIESEL,2019,4,0.000
SR,TELANGANA,STATE,NUCLEAR,2019,4,0.000
SR,TELANGANA,STATE,HYDRO,2019,4,2479.930
SR,TELANGANA,STATE,RENEWABLES,2019,4,41.220
SR,TELANGANA,PRIVATE,COAL,2019,4,839.450
SR,TELANGANA,PRIVATE,THERMAL,2019,4,0.000
SR,TELANGANA,PRIVATE,NATURAL GAS,2019,4,831.820
SR,TELANGANA,PRIVATE,DIESEL,2019,4,0.000
SR,TELANGANA,PRIVATE,NUCLEAR,2019,4,0.000
SR,TELANGANA,PRIVATE,HYDRO,2019,4,0.000
SR,TELANGANA,PRIVATE,RENEWABLES,2019,4,3936.440
SR,TELANGANA,CENTRAL,COAL,2019,4,1806.850
SR,TELANGANA,CENTRAL,THERMAL,2019,4,149.270
SR,TELANGANA,CENTRAL,NATURAL GAS,2019,4,0.000
SR,TELANGANA,CENTRAL,DIESEL,2019,4,0.000
SR,TELANGANA,CENTRAL,NUCLEAR,2019,4,148.730
SR,TELANGANA,CENTRAL,HYDRO,2019,4,0.000
SR,TELANGANA,CENTRAL,RENEWABLES,2019,4,10.000
SR,TELANGANA,STATE,COAL,2019,5,5582.500
SR,TELANGANA,STATE,HYDRO,2019,5,2479.930
SR,TELANGANA,STATE,RENEWABLES,2019,5,41.220
SR,TELANGANA,PRIVATE,COAL,2019,5,839.450
SR,TELANGANA,PRIVATE,NATURAL GAS,2019,5,831.820
SR,TELANGANA,PRIVATE,RENEWABLES,2019,5,3943.150
SR,TELANGANA,CENTRAL,COAL,2019,5,1806.850
SR,TELANGANA,CENTRAL,THERMAL,2019,5,149.270
SR,TELANGANA,CENTRAL,NUCLEAR,2019,5,148.730
SR,TELANGANA,CENTRAL,RENEWABLES,2019,5,10.000
SR,TELANGANA,CENTRAL,COAL,2019,6,2600.000
SR,TELANGANA,STATE,HYDRO,2019,6,2405.600
SR,TELANGANA,STATE,COAL,2019,6,4582.500
SR,TELANGANA,STATE,RENEWABLES,2019,6,41.220
SR,TELANGANA,PRIVATE,RENEWABLES,2019,6,3965.100
SR,TELANGANA,CENTRAL,RENEWABLES,2019,6,10.000
SR,TELANGANA,CENTRAL,COAL,2019,7,2600.000
SR,TELANGANA,STATE,HYDRO,2019,7,2405.600
SR,TELANGANA,STATE,COAL,2019,7,4582.500
SR,TELANGANA,STATE,RENEWABLES,2019,7,41.220
SR,TELANGANA,PRIVATE,RENEWABLES,2019,7,3965.100
SR,TELANGANA,CENTRAL,RENEWABLES,2019,7,10.000
SR,TELANGANA,CENTRAL,COAL,2019,8,2600.000
SR,TELANGANA,STATE,HYDRO,2019,8,2405.600
SR,TELANGANA,STATE,COAL,2019,8,4582.500
SR,TELANGANA,STATE,RENEWABLES,2019,8,41.220
SR,TELANGANA,PRIVATE,RENEWABLES,2019,8,3965.100
SR,TELANGANA,CENTRAL,RENEWABLES,2019,8,10.000
SR,TELANGANA,CENTRAL,COAL,2019,9,2600.000
SR,TELANGANA,STATE,HYDRO,2019,9,2405.600
SR,TELANGANA,STATE,COAL,2019,9,4582.500
SR,TELANGANA,STATE,RENEWABLES,2019,9,41.220
SR,TELANGANA,PRIVATE,RENEWABLES,2019,9,3966.100
SR,TELANGANA,CENTRAL,RENEWABLES,2019,9,10.000
SR,TELANGANA,CENTRAL,COAL,2019,10,2600.000
SR,TELANGANA,STATE,HYDRO,2019,10,2405.600
SR,TELANGANA,STATE,COAL,2019,10,4582.500
SR,TELANGANA,STATE,RENEWABLES,2019,10,41.220
SR,TELANGANA,PRIVATE,RENEWABLES,2019,10,3966.100
SR,TELANGANA,CENTRAL,RENEWABLES,2019,10,10.000
SR,TELANGANA,STATE,RENEWABLES,2019,11,41.220
SR,TELANGANA,PRIVATE,RENEWABLES,2019,11,3966.100
SR,TELANGANA,CENTRAL,RENEWABLES,2019,11,10.000
SR,TELANGANA,CENTRAL,COAL,2019,11,2600.000
SR,TELANGANA,STATE,HYDRO,2019,11,2405.600
SR,TELANGANA,STATE,COAL,2019,11,4582.500
SR,TELANGANA,CENTRAL,COAL,2019,12,2600.000
SR,TELANGANA,STATE,HYDRO,2019,12,2405.600
SR,TELANGANA,STATE,COAL,2019,12,4582.500
SR,TELANGANA,STATE,RENEWABLES,2019,12,41.220
SR,TELANGANA,PRIVATE,RENEWABLES,2019,12,3966.100
SR,TELANGANA,CENTRAL,RENEWABLES,2019,12,10.000
SR,TELANGANA,CENTRAL,COAL,2020,1,2600.000
SR,TELANGANA,STATE,HYDRO,2020,1,2405.600
SR,TELANGANA,STATE,COAL,2020,1,4582.500
SR,TELANGANA,STATE,RENEWABLES,2020,1,41.220
SR,TELANGANA,PRIVATE,RENEWABLES,2020,1,3966.100
SR,TELANGANA,CENTRAL,RENEWABLES,2020,1,10.000
SR,TELANGANA,CENTRAL,COAL,2020,2,2600.000
SR,TELANGANA,STATE,HYDRO,2020,2,2405.600
SR,TELANGANA,STATE,COAL,2020,2,4582.500
SR,TELANGANA,STATE,RENEWABLES,2020,2,41.220
SR,TELANGANA,PRIVATE,RENEWABLES,2020,2,3966.100
SR,TELANGANA,CENTRAL,RENEWABLES,2020,2,10.000
SR,TELANGANA,CENTRAL,COAL,2020,3,2600.000
SR,TELANGANA,STATE,HYDRO,2020,3,2405.600
SR,TELANGANA,STATE,COAL,2020,3,4162.500
SR,TELANGANA,STATE,RENEWABLES,2020,3,41.220
SR,TELANGANA,PRIVATE,RENEWABLES,2020,3,3973.600
SR,TELANGANA,CENTRAL,RENEWABLES,2020,3,10.000
SR,TELANGANA,CENTRAL,COAL,2020,4,2600.000
SR,TELANGANA,STATE,HYDRO,2020,4,2405.600
SR,TELANGANA,STATE,COAL,2020,4,4162.500
SR,TELANGANA,STATE,RENEWABLES,2020,4,41.220
SR,TELANGANA,PRIVATE,RENEWABLES,2020,4,4033.360
SR,TELANGANA,CENTRAL,RENEWABLES,2020,4,10.000
SR,TELANGANA,CENTRAL,COAL,2020,5,2600.000
SR,TELANGANA,STATE,HYDRO,2020,5,2405.600
SR,TELANGANA,STATE,COAL,2020,5,4162.500
SR,TELANGANA,STATE,RENEWABLES,2020,5,41.220
SR,TELANGANA,PRIVATE,RENEWABLES,2020,5,4033.360
SR,TELANGANA,CENTRAL,RENEWABLES,2020,5,10.000
SR,TELANGANA,CENTRAL,COAL,2020,6,2600.000
SR,TELANGANA,STATE,HYDRO,2020,6,2405.600
SR,TELANGANA,STATE,COAL,2020,6,4432.500
SR,TELANGANA,STATE,RENEWABLES,2020,6,41.220
SR,TELANGANA,PRIVATE,RENEWABLES,2020,6,4042.210
SR,TELANGANA,CENTRAL,RENEWABLES,2020,6,10.000
SR,TELANGANA,CENTRAL,COAL,2020,7,2600.000
SR,TELANGANA,STATE,HYDRO,2020,7,2405.600
SR,TELANGANA,STATE,COAL,2020,7,4432.500
SR,TELANGANA,STATE,RENEWABLES,2020,7,41.220
SR,TELANGANA,PRIVATE,RENEWABLES,2020,7,4074.010
SR,TELANGANA,CENTRAL,RENEWABLES,2020,7,10.000
SR,TELANGANA,CENTRAL,COAL,2020,8,2600.000
SR,TELANGANA,STATE,HYDRO,2020,8,2405.600
SR,TELANGANA,STATE,COAL,2020,8,4432.500
SR,TELANGANA,STATE,RENEWABLES,2020,8,41.220
SR,TELANGANA,PRIVATE,RENEWABLES,2020,8,4098.830
SR,TELANGANA,CENTRAL,RENEWABLES,2020,8,10.000
SR,TELANGANA,CENTRAL,COAL,2020,9,2600.000
SR,TELANGANA,STATE,HYDRO,2020,9,2405.600
SR,TELANGANA,STATE,COAL,2020,9,4432.500
SR,TELANGANA,STATE,RENEWABLES,2020,9,41.220
SR,TELANGANA,PRIVATE,RENEWABLES,2020,9,4198.830
SR,TELANGANA,CENTRAL,RENEWABLES,2020,9,10.000
SR,TELANGANA,CENTRAL,COAL,2020,10,2600.000
