Detail Data For Electricity Consumption by Consuming Sector Having Year : ALL Region : ALL State : A & N ISLANDS | ANDHRA PRADESH | ARUNACHAL PRADESH | ASSAM | BIHAR | CENTRAL | CHANDIGARH | CHHATTISGARH | DADRA & NAGAR HAVELI | DELHI | DIU & DAMAN | DVC | EASTERN OFFSHORE | GOA | GUJARAT | GUJARAT OFFSHORE | HARYANA | HIMACHAL PRADESH | JAMMU & KASHMIR | JHARKHAND | KARNATAKA | KERALA | LADAKH | LAKSHADWEEP | MADHYA PRADESH | MAHARASHTRA | MANIPUR | MEGHALAYA | MIZORAM | MULTIPLE STATES | NAGALAND | ODISHA | OFFSHORE | OTHERS | PUDUCHERRY | PUNJAB | RAJASTHAN | SIKKIM | TAMILNADU | TELANGANA | TRIPURA | UNION TERRITORIES | UTTAR PRADESH | UTTARAKHAND | WEST BENGAL | WESTERN OFFSHORE
.
Region,State,ConsumingSector,BroadCategory,YearValue,Consumption_GWh
ER,A & N ISLANDS,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2016,15.420
ER,A & N ISLANDS,MISCELLANEOUS,OTHER,2016,33.000
ER,A & N ISLANDS,PUBLIC LIGHTING,OTHER,2016,5.990
ER,A & N ISLANDS,PUBLIC WATER WORKS AND SEWAGE,OTHER,2016,0.860
ER,A & N ISLANDS,COMMERCIAL,COMMERCIAL,2017,65.570
ER,A & N ISLANDS,RESIDENTIAL,RESIDENTIAL,2017,139.080
ER,A & N ISLANDS,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2017,16.880
ER,A & N ISLANDS,MISCELLANEOUS,OTHER,2017,34.000
ER,A & N ISLANDS,PUBLIC LIGHTING,OTHER,2017,10.300
ER,A & N ISLANDS,AGRICULTURE,AGRICULTURE,2018,1.180
ER,A & N ISLANDS,COMMERCIAL,COMMERCIAL,2018,58.740
ER,A & N ISLANDS,RESIDENTIAL,RESIDENTIAL,2018,141.670
ER,A & N ISLANDS,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2018,17.620
ER,A & N ISLANDS,MISCELLANEOUS,OTHER,2018,38.680
ER,A & N ISLANDS,PUBLIC LIGHTING,OTHER,2018,7.800
ER,A & N ISLANDS,AGRICULTURE,AGRICULTURE,2019,1.020
ER,A & N ISLANDS,COMMERCIAL,COMMERCIAL,2019,60.290
ER,A & N ISLANDS,RESIDENTIAL,RESIDENTIAL,2019,133.860
ER,A & N ISLANDS,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2019,20.990
ER,A & N ISLANDS,MISCELLANEOUS,OTHER,2019,31.790
ER,A & N ISLANDS,PUBLIC LIGHTING,OTHER,2019,6.720
WR,DIU & DAMAN,AGRICULTURE,AGRICULTURE,2006,2.960
WR,DIU & DAMAN,COMMERCIAL,COMMERCIAL,2006,23.650
WR,DIU & DAMAN,RESIDENTIAL,RESIDENTIAL,2006,45.120
WR,DIU & DAMAN,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2006,865.820
WR,DIU & DAMAN,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2006,139.010
WR,DIU & DAMAN,MISCELLANEOUS,OTHER,2006,5.530
WR,DIU & DAMAN,PUBLIC LIGHTING,OTHER,2006,4.020
WR,DIU & DAMAN,PUBLIC WATER WORKS AND SEWAGE,OTHER,2006,1.890
WR,DIU & DAMAN,AGRICULTURE,AGRICULTURE,2007,3.050
WR,DIU & DAMAN,COMMERCIAL,COMMERCIAL,2007,24.870
WR,DIU & DAMAN,RESIDENTIAL,RESIDENTIAL,2007,48.560
WR,DIU & DAMAN,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2007,938.570
WR,DIU & DAMAN,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2007,140.870
WR,DIU & DAMAN,MISCELLANEOUS,OTHER,2007,5.180
WR,DIU & DAMAN,PUBLIC LIGHTING,OTHER,2007,4.230
WR,DIU & DAMAN,PUBLIC WATER WORKS AND SEWAGE,OTHER,2007,0.900
WR,DIU & DAMAN,AGRICULTURE,AGRICULTURE,2008,2.410
WR,DIU & DAMAN,COMMERCIAL,COMMERCIAL,2008,25.500
WR,DIU & DAMAN,RESIDENTIAL,RESIDENTIAL,2008,51.620
WR,DIU & DAMAN,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2008,1055.470
WR,DIU & DAMAN,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2008,140.000
WR,DIU & DAMAN,MISCELLANEOUS,OTHER,2008,5.980
WR,DIU & DAMAN,PUBLIC LIGHTING,OTHER,2008,3.890
WR,DIU & DAMAN,PUBLIC WATER WORKS AND SEWAGE,OTHER,2008,0.800
WR,DIU & DAMAN,AGRICULTURE,AGRICULTURE,2009,2.470
WR,DIU & DAMAN,COMMERCIAL,COMMERCIAL,2009,26.980
WR,DIU & DAMAN,RESIDENTIAL,RESIDENTIAL,2009,56.490
WR,DIU & DAMAN,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2009,1091.500
WR,DIU & DAMAN,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2009,134.920
WR,DIU & DAMAN,MISCELLANEOUS,OTHER,2009,8.280
WR,DIU & DAMAN,PUBLIC LIGHTING,OTHER,2009,4.330
WR,DIU & DAMAN,PUBLIC WATER WORKS AND SEWAGE,OTHER,2009,1.050
WR,DIU & DAMAN,AGRICULTURE,AGRICULTURE,2010,2.490
WR,DIU & DAMAN,COMMERCIAL,COMMERCIAL,2010,28.210
WR,DIU & DAMAN,RESIDENTIAL,RESIDENTIAL,2010,57.760
WR,DIU & DAMAN,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2010,1220.270
WR,DIU & DAMAN,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2010,139.230
WR,DIU & DAMAN,MISCELLANEOUS,OTHER,2010,0.380
WR,DIU & DAMAN,PUBLIC LIGHTING,OTHER,2010,4.350
WR,DIU & DAMAN,PUBLIC WATER WORKS AND SEWAGE,OTHER,2010,0.890
WR,DIU & DAMAN,AGRICULTURE,AGRICULTURE,2011,2.600
WR,DIU & DAMAN,COMMERCIAL,COMMERCIAL,2011,29.300
WR,DIU & DAMAN,RESIDENTIAL,RESIDENTIAL,2011,62.300
WR,DIU & DAMAN,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2011,1382.880
WR,DIU & DAMAN,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2011,151.000
WR,DIU & DAMAN,MISCELLANEOUS,OTHER,2011,0.650
WR,DIU & DAMAN,PUBLIC LIGHTING,OTHER,2011,4.400
WR,DIU & DAMAN,PUBLIC WATER WORKS AND SEWAGE,OTHER,2011,0.900
WR,DIU & DAMAN,COMMERCIAL,COMMERCIAL,2012,36.121
WR,DIU & DAMAN,RESIDENTIAL,RESIDENTIAL,2012,74.367
WR,DIU & DAMAN,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2012,1476.346
WR,DIU & DAMAN,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2012,178.481
WR,DIU & DAMAN,PUBLIC LIGHTING,OTHER,2012,5.312
WR,DIU & DAMAN,PUBLIC WATER WORKS AND SEWAGE,OTHER,2012,1.062
WR,DIU & DAMAN,AGRICULTURE,AGRICULTURE,2013,4.190
WR,DIU & DAMAN,COMMERCIAL,COMMERCIAL,2013,38.500
WR,DIU & DAMAN,RESIDENTIAL,RESIDENTIAL,2013,77.310
WR,DIU & DAMAN,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2013,1527.800
WR,DIU & DAMAN,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2013,160.220
WR,DIU & DAMAN,PUBLIC LIGHTING,OTHER,2013,6.460
WR,DIU & DAMAN,PUBLIC WATER WORKS AND SEWAGE,OTHER,2013,1.110
WR,DIU & DAMAN,AGRICULTURE,AGRICULTURE,2014,3.150
WR,DIU & DAMAN,COMMERCIAL,COMMERCIAL,2014,48.210
WR,DIU & DAMAN,RESIDENTIAL,RESIDENTIAL,2014,86.870
WR,DIU & DAMAN,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2014,1487.150
WR,DIU & DAMAN,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2014,174.880
WR,DIU & DAMAN,MISCELLANEOUS,OTHER,2014,10.440
WR,DIU & DAMAN,PUBLIC LIGHTING,OTHER,2014,7.280
WR,DIU & DAMAN,PUBLIC WATER WORKS AND SEWAGE,OTHER,2014,1.240
WR,DIU & DAMAN,AGRICULTURE,AGRICULTURE,2015,2.300
WR,DIU & DAMAN,COMMERCIAL,COMMERCIAL,2015,41.570
WR,DIU & DAMAN,RESIDENTIAL,RESIDENTIAL,2015,83.130
WR,DIU & DAMAN,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2015,1288.660
WR,DIU & DAMAN,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2015,153.900
WR,DIU & DAMAN,MISCELLANEOUS,OTHER,2015,10.230
WR,DIU & DAMAN,PUBLIC LIGHTING,OTHER,2015,8.790
WR,DIU & DAMAN,PUBLIC WATER WORKS AND SEWAGE,OTHER,2015,7.180
WR,DIU & DAMAN,AGRICULTURE,AGRICULTURE,2016,2.460
WR,DIU & DAMAN,COMMERCIAL,COMMERCIAL,2016,49.930
WR,DIU & DAMAN,RESIDENTIAL,RESIDENTIAL,2016,88.280
WR,DIU & DAMAN,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2016,1374.150
WR,DIU & DAMAN,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2016,160.540
WR,DIU & DAMAN,MISCELLANEOUS,OTHER,2016,7.300
WR,DIU & DAMAN,PUBLIC LIGHTING,OTHER,2016,7.430
WR,DIU & DAMAN,PUBLIC WATER WORKS AND SEWAGE,OTHER,2016,2.690
WR,DIU & DAMAN,AGRICULTURE,AGRICULTURE,2017,2.720
WR,DIU & DAMAN,COMMERCIAL,COMMERCIAL,2017,44.320
WR,DIU & DAMAN,RESIDENTIAL,RESIDENTIAL,2017,96.010
WR,DIU & DAMAN,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2017,1405.360
WR,DIU & DAMAN,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2017,171.300
WR,DIU & DAMAN,MISCELLANEOUS,OTHER,2017,8.190
WR,DIU & DAMAN,PUBLIC LIGHTING,OTHER,2017,7.890
WR,DIU & DAMAN,PUBLIC WATER WORKS AND SEWAGE,OTHER,2017,3.220
WR,DIU & DAMAN,AGRICULTURE,AGRICULTURE,2018,4.730
WR,DIU & DAMAN,COMMERCIAL,COMMERCIAL,2018,55.930
WR,DIU & DAMAN,RESIDENTIAL,RESIDENTIAL,2018,120.750
WR,DIU & DAMAN,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2018,1980.110
WR,DIU & DAMAN,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2018,195.030
WR,DIU & DAMAN,MISCELLANEOUS,OTHER,2018,9.780
WR,DIU & DAMAN,PUBLIC LIGHTING,OTHER,2018,9.470
WR,DIU & DAMAN,PUBLIC WATER WORKS AND SEWAGE,OTHER,2018,3.490
WR,DIU & DAMAN,AGRICULTURE,AGRICULTURE,2019,4.830
WR,DIU & DAMAN,COMMERCIAL,COMMERCIAL,2019,51.300
WR,DIU & DAMAN,RESIDENTIAL,RESIDENTIAL,2019,132.580
WR,DIU & DAMAN,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2019,2022.780
WR,DIU & DAMAN,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2019,197.460
WR,DIU & DAMAN,MISCELLANEOUS,OTHER,2019,11.070
WR,DIU & DAMAN,PUBLIC LIGHTING,OTHER,2019,8.240
WR,DIU & DAMAN,PUBLIC WATER WORKS AND SEWAGE,OTHER,2019,3.670
SR,LAKSHADWEEP,COMMERCIAL,COMMERCIAL,2006,4.860
SR,LAKSHADWEEP,RESIDENTIAL,RESIDENTIAL,2006,16.060
SR,LAKSHADWEEP,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2006,0.390
SR,LAKSHADWEEP,PUBLIC LIGHTING,OTHER,2006,1.240
SR,LAKSHADWEEP,COMMERCIAL,COMMERCIAL,2007,5.390
SR,LAKSHADWEEP,RESIDENTIAL,RESIDENTIAL,2007,17.070
SR,LAKSHADWEEP,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2007,0.390
SR,LAKSHADWEEP,PUBLIC LIGHTING,OTHER,2007,1.320
SR,LAKSHADWEEP,COMMERCIAL,COMMERCIAL,2008,6.110
SR,LAKSHADWEEP,RESIDENTIAL,RESIDENTIAL,2008,16.440
SR,LAKSHADWEEP,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2008,0.320
SR,LAKSHADWEEP,PUBLIC LIGHTING,OTHER,2008,1.280
SR,LAKSHADWEEP,COMMERCIAL,COMMERCIAL,2009,6.050
SR,LAKSHADWEEP,RESIDENTIAL,RESIDENTIAL,2009,15.880
SR,LAKSHADWEEP,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2009,0.270
SR,LAKSHADWEEP,PUBLIC LIGHTING,OTHER,2009,1.300
SR,LAKSHADWEEP,COMMERCIAL,COMMERCIAL,2010,6.190
SR,LAKSHADWEEP,RESIDENTIAL,RESIDENTIAL,2010,17.670
SR,LAKSHADWEEP,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2010,0.320
SR,LAKSHADWEEP,PUBLIC LIGHTING,OTHER,2010,1.300
SR,LAKSHADWEEP,COMMERCIAL,COMMERCIAL,2011,6.420
SR,LAKSHADWEEP,RESIDENTIAL,RESIDENTIAL,2011,20.330
SR,LAKSHADWEEP,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2011,1.560
SR,LAKSHADWEEP,PUBLIC LIGHTING,OTHER,2011,1.230
SR,LAKSHADWEEP,COMMERCIAL,COMMERCIAL,2012,8.380
SR,LAKSHADWEEP,RESIDENTIAL,RESIDENTIAL,2012,23.370
SR,LAKSHADWEEP,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2012,0.400
SR,LAKSHADWEEP,PUBLIC LIGHTING,OTHER,2012,1.390
SR,LAKSHADWEEP,COMMERCIAL,COMMERCIAL,2013,9.290
SR,LAKSHADWEEP,RESIDENTIAL,RESIDENTIAL,2013,27.130
SR,LAKSHADWEEP,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2013,0.400
SR,LAKSHADWEEP,PUBLIC LIGHTING,OTHER,2013,1.080
SR,LAKSHADWEEP,COMMERCIAL,COMMERCIAL,2014,10.060
SR,LAKSHADWEEP,RESIDENTIAL,RESIDENTIAL,2014,29.370
SR,LAKSHADWEEP,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2014,0.430
SR,LAKSHADWEEP,PUBLIC LIGHTING,OTHER,2014,1.170
SR,LAKSHADWEEP,COMMERCIAL,COMMERCIAL,2015,10.940
SR,LAKSHADWEEP,RESIDENTIAL,RESIDENTIAL,2015,31.950
SR,LAKSHADWEEP,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2015,0.470
SR,LAKSHADWEEP,PUBLIC LIGHTING,OTHER,2015,1.270
SR,LAKSHADWEEP,COMMERCIAL,COMMERCIAL,2016,10.590
SR,LAKSHADWEEP,RESIDENTIAL,RESIDENTIAL,2016,34.090
SR,LAKSHADWEEP,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2016,0.300
SR,LAKSHADWEEP,PUBLIC LIGHTING,OTHER,2016,0.620
SR,LAKSHADWEEP,COMMERCIAL,COMMERCIAL,2017,11.550
SR,LAKSHADWEEP,RESIDENTIAL,RESIDENTIAL,2017,35.020
SR,LAKSHADWEEP,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2017,0.420
SR,LAKSHADWEEP,PUBLIC LIGHTING,OTHER,2017,0.610
SR,LAKSHADWEEP,COMMERCIAL,COMMERCIAL,2018,11.440
SR,LAKSHADWEEP,RESIDENTIAL,RESIDENTIAL,2018,35.900
SR,LAKSHADWEEP,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2018,0.430
SR,LAKSHADWEEP,MISCELLANEOUS,OTHER,2018,0.090
SR,LAKSHADWEEP,PUBLIC LIGHTING,OTHER,2018,0.650
SR,LAKSHADWEEP,COMMERCIAL,COMMERCIAL,2019,11.780
SR,LAKSHADWEEP,RESIDENTIAL,RESIDENTIAL,2019,35.970
SR,LAKSHADWEEP,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2019,0.380
SR,LAKSHADWEEP,MISCELLANEOUS,OTHER,2019,0.110
SR,LAKSHADWEEP,PUBLIC LIGHTING,OTHER,2019,0.670
NR,CHANDIGARH,AGRICULTURE,AGRICULTURE,2006,1.710
NR,CHANDIGARH,COMMERCIAL,COMMERCIAL,2006,274.610
NR,CHANDIGARH,RESIDENTIAL,RESIDENTIAL,2006,366.200
NR,CHANDIGARH,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2006,129.660
NR,CHANDIGARH,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2006,127.360
NR,CHANDIGARH,MISCELLANEOUS,OTHER,2006,74.190
NR,CHANDIGARH,PUBLIC LIGHTING,OTHER,2006,14.600
NR,CHANDIGARH,AGRICULTURE,AGRICULTURE,2007,1.530
NR,CHANDIGARH,COMMERCIAL,COMMERCIAL,2007,311.790
NR,CHANDIGARH,RESIDENTIAL,RESIDENTIAL,2007,390.420
NR,CHANDIGARH,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2007,140.280
NR,CHANDIGARH,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2007,133.780
NR,CHANDIGARH,MISCELLANEOUS,OTHER,2007,71.830
NR,CHANDIGARH,PUBLIC LIGHTING,OTHER,2007,16.050
NR,CHANDIGARH,AGRICULTURE,AGRICULTURE,2008,1.310
NR,CHANDIGARH,COMMERCIAL,COMMERCIAL,2008,351.920
NR,CHANDIGARH,RESIDENTIAL,RESIDENTIAL,2008,435.660
NR,CHANDIGARH,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2008,154.770
NR,CHANDIGARH,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2008,128.660
NR,CHANDIGARH,MISCELLANEOUS,OTHER,2008,74.050
NR,CHANDIGARH,PUBLIC LIGHTING,OTHER,2008,14.720
NR,CHANDIGARH,AGRICULTURE,AGRICULTURE,2009,1.350
NR,CHANDIGARH,COMMERCIAL,COMMERCIAL,2009,375.150
NR,CHANDIGARH,RESIDENTIAL,RESIDENTIAL,2009,420.710
NR,CHANDIGARH,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2009,142.430
NR,CHANDIGARH,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2009,113.430
NR,CHANDIGARH,MISCELLANEOUS,OTHER,2009,83.240
NR,CHANDIGARH,PUBLIC LIGHTING,OTHER,2009,13.580
NR,CHANDIGARH,AGRICULTURE,AGRICULTURE,2010,1.020
NR,CHANDIGARH,COMMERCIAL,COMMERCIAL,2010,382.360
NR,CHANDIGARH,RESIDENTIAL,RESIDENTIAL,2010,471.910
NR,CHANDIGARH,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2010,148.090
NR,CHANDIGARH,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2010,137.200
NR,CHANDIGARH,MISCELLANEOUS,OTHER,2010,89.190
NR,CHANDIGARH,PUBLIC LIGHTING,OTHER,2010,14.500
NR,CHANDIGARH,AGRICULTURE,AGRICULTURE,2011,1.100
NR,CHANDIGARH,COMMERCIAL,COMMERCIAL,2011,413.890
NR,CHANDIGARH,RESIDENTIAL,RESIDENTIAL,2011,510.820
NR,CHANDIGARH,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2011,158.730
NR,CHANDIGARH,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2011,148.510
NR,CHANDIGARH,MISCELLANEOUS,OTHER,2011,96.540
NR,CHANDIGARH,PUBLIC LIGHTING,OTHER,2011,15.700
NR,CHANDIGARH,AGRICULTURE,AGRICULTURE,2012,1.270
NR,CHANDIGARH,COMMERCIAL,COMMERCIAL,2012,417.360
NR,CHANDIGARH,RESIDENTIAL,RESIDENTIAL,2012,525.790
NR,CHANDIGARH,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2012,129.910
NR,CHANDIGARH,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2012,125.720
NR,CHANDIGARH,MISCELLANEOUS,OTHER,2012,85.170
NR,CHANDIGARH,PUBLIC LIGHTING,OTHER,2012,17.450
NR,CHANDIGARH,AGRICULTURE,AGRICULTURE,2013,1.400
NR,CHANDIGARH,COMMERCIAL,COMMERCIAL,2013,397.550
NR,CHANDIGARH,RESIDENTIAL,RESIDENTIAL,2013,586.540
NR,CHANDIGARH,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2013,139.150
NR,CHANDIGARH,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2013,123.950
NR,CHANDIGARH,MISCELLANEOUS,OTHER,2013,96.130
NR,CHANDIGARH,PUBLIC LIGHTING,OTHER,2013,21.980
NR,CHANDIGARH,AGRICULTURE,AGRICULTURE,2014,1.460
NR,CHANDIGARH,COMMERCIAL,COMMERCIAL,2014,446.180
NR,CHANDIGARH,RESIDENTIAL,RESIDENTIAL,2014,608.240
NR,CHANDIGARH,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2014,125.590
NR,CHANDIGARH,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2014,124.900
NR,CHANDIGARH,MISCELLANEOUS,OTHER,2014,93.350
NR,CHANDIGARH,PUBLIC LIGHTING,OTHER,2014,21.200
NR,CHANDIGARH,AGRICULTURE,AGRICULTURE,2015,1.670
NR,CHANDIGARH,COMMERCIAL,COMMERCIAL,2015,460.210
NR,CHANDIGARH,RESIDENTIAL,RESIDENTIAL,2015,655.380
NR,CHANDIGARH,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2015,118.880
NR,CHANDIGARH,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2015,124.080
NR,CHANDIGARH,MISCELLANEOUS,OTHER,2015,91.460
NR,CHANDIGARH,PUBLIC LIGHTING,OTHER,2015,21.660
NR,CHANDIGARH,AGRICULTURE,AGRICULTURE,2016,1.830
NR,CHANDIGARH,COMMERCIAL,COMMERCIAL,2016,459.390
NR,CHANDIGARH,RESIDENTIAL,RESIDENTIAL,2016,656.630
NR,CHANDIGARH,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2016,133.820
NR,CHANDIGARH,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2016,136.100
NR,CHANDIGARH,MISCELLANEOUS,OTHER,2016,85.720
NR,CHANDIGARH,PUBLIC LIGHTING,OTHER,2016,24.710
NR,CHANDIGARH,AGRICULTURE,AGRICULTURE,2017,4.230
NR,CHANDIGARH,COMMERCIAL,COMMERCIAL,2017,497.840
NR,CHANDIGARH,RESIDENTIAL,RESIDENTIAL,2017,719.200
NR,CHANDIGARH,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2017,129.080
NR,CHANDIGARH,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2017,135.480
NR,CHANDIGARH,MISCELLANEOUS,OTHER,2017,83.940
NR,CHANDIGARH,PUBLIC LIGHTING,OTHER,2017,21.430
NR,CHANDIGARH,AGRICULTURE,AGRICULTURE,2018,1.430
NR,CHANDIGARH,COMMERCIAL,COMMERCIAL,2018,483.700
NR,CHANDIGARH,RESIDENTIAL,RESIDENTIAL,2018,731.240
NR,CHANDIGARH,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2018,124.080
NR,CHANDIGARH,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2018,131.930
NR,CHANDIGARH,MISCELLANEOUS,OTHER,2018,84.960
NR,CHANDIGARH,PUBLIC LIGHTING,OTHER,2018,17.820
NR,CHANDIGARH,AGRICULTURE,AGRICULTURE,2019,1.360
NR,CHANDIGARH,COMMERCIAL,COMMERCIAL,2019,472.980
NR,CHANDIGARH,RESIDENTIAL,RESIDENTIAL,2019,704.670
NR,CHANDIGARH,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2019,135.460
NR,CHANDIGARH,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2019,125.150
NR,CHANDIGARH,MISCELLANEOUS,OTHER,2019,80.930
NR,CHANDIGARH,PUBLIC LIGHTING,OTHER,2019,15.090
WR,DADRA & NAGAR HAVELI,AGRICULTURE,AGRICULTURE,2006,6.000
WR,DADRA & NAGAR HAVELI,COMMERCIAL,COMMERCIAL,2006,46.000
WR,DADRA & NAGAR HAVELI,RESIDENTIAL,RESIDENTIAL,2006,36.000
WR,DADRA & NAGAR HAVELI,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2006,1800.490
WR,DADRA & NAGAR HAVELI,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2006,256.000
WR,DADRA & NAGAR HAVELI,PUBLIC LIGHTING,OTHER,2006,9.000
WR,DADRA & NAGAR HAVELI,PUBLIC WATER WORKS AND SEWAGE,OTHER,2006,4.000
WR,DADRA & NAGAR HAVELI,AGRICULTURE,AGRICULTURE,2007,7.670
WR,DADRA & NAGAR HAVELI,COMMERCIAL,COMMERCIAL,2007,58.780
WR,DADRA & NAGAR HAVELI,RESIDENTIAL,RESIDENTIAL,2007,46.010
WR,DADRA & NAGAR HAVELI,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2007,2245.690
WR,DADRA & NAGAR HAVELI,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2007,375.120
WR,DADRA & NAGAR HAVELI,PUBLIC LIGHTING,OTHER,2007,11.500
WR,DADRA & NAGAR HAVELI,PUBLIC WATER WORKS AND SEWAGE,OTHER,2007,5.110
WR,DADRA & NAGAR HAVELI,AGRICULTURE,AGRICULTURE,2008,8.770
WR,DADRA & NAGAR HAVELI,COMMERCIAL,COMMERCIAL,2008,132.540
WR,DADRA & NAGAR HAVELI,RESIDENTIAL,RESIDENTIAL,2008,48.270
WR,DADRA & NAGAR HAVELI,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2008,2457.570
WR,DADRA & NAGAR HAVELI,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2008,269.760
WR,DADRA & NAGAR HAVELI,PUBLIC LIGHTING,OTHER,2008,7.030
WR,DADRA & NAGAR HAVELI,PUBLIC WATER WORKS AND SEWAGE,OTHER,2008,9.360
WR,DADRA & NAGAR HAVELI,AGRICULTURE,AGRICULTURE,2009,9.200
WR,DADRA & NAGAR HAVELI,COMMERCIAL,COMMERCIAL,2009,139.070
WR,DADRA & NAGAR HAVELI,RESIDENTIAL,RESIDENTIAL,2009,50.650
WR,DADRA & NAGAR HAVELI,INDUSTRIAL (HIGH VOLTAGE),INDUSTRIAL,2009,2580.630
WR,DADRA & NAGAR HAVELI,INDUSTRIAL (LOW & MED VOLTAGE),INDUSTRIAL,2009,283.060
WR,DADRA & NAGAR HAVELI,PUBLIC LIGHTING,OTHER,2009,7.380
