Detail Data For Electricity Consumption - Connected Load by State Having Year : ALL Region : ALL State : A & N ISLANDS | ANDHRA PRADESH | ARUNACHAL PRADESH | ASSAM | BIHAR | CENTRAL | CHANDIGARH | CHHATTISGARH | DADRA & NAGAR HAVELI | DELHI | DIU & DAMAN | DVC | EASTERN OFFSHORE | GOA | GUJARAT | GUJARAT OFFSHORE | HARYANA | HIMACHAL PRADESH | JAMMU & KASHMIR | JHARKHAND | KARNATAKA | KERALA | LADAKH | LAKSHADWEEP | MADHYA PRADESH | MAHARASHTRA | MANIPUR | MEGHALAYA | MIZORAM | MULTIPLE STATES | NAGALAND | ODISHA | OFFSHORE | OTHERS | PUDUCHERRY | PUNJAB | RAJASTHAN | SIKKIM | TAMILNADU | TELANGANA | TRIPURA | UNION TERRITORIES | UTTAR PRADESH | UTTARAKHAND | WEST BENGAL | WESTERN OFFSHORE
.
Region,State,ConsumingSector,YearValue,ConnectedLoad_KW
NR,DELHI,INDUSTRIAL (HIGH VOLTAGE),2017,143000.000
NR,DELHI,INDUSTRIAL (LOW & MED VOLTAGE),2017,1783124.000
NR,DELHI,MISCELLANEOUS,2017,56186.000
NR,DELHI,PUBLIC LIGHTING,2017,197641.000
NR,DELHI,PUBLIC WATER WORKS AND SEWAGE,2017,280000.000
NR,DELHI,TRACTION,2017,107000.000
NR,DELHI,AGRICULTURE,2017,8979.000
NR,DELHI,COMMERCIAL,2017,924713.000
NR,DELHI,RESIDENTIAL,2017,4544596.000
NR,DELHI,INDUSTRIAL (HIGH VOLTAGE),2017,441.000
NR,DELHI,INDUSTRIAL (LOW & MED VOLTAGE),2017,52544.000
NR,DELHI,MISCELLANEOUS,2017,17454.000
NR,DELHI,PUBLIC LIGHTING,2017,13644.000
NR,DELHI,PUBLIC WATER WORKS AND SEWAGE,2017,4923.000
NR,DELHI,TRACTION,2017,11.000
NR,DELHI,AGRICULTURE,2018,49269.000
NR,DELHI,COMMERCIAL,2018,5972680.000
NR,DELHI,RESIDENTIAL,2018,11703868.000
NR,DELHI,INDUSTRIAL (HIGH VOLTAGE),2018,20164.000
NR,DELHI,INDUSTRIAL (LOW & MED VOLTAGE),2018,1922432.000
NR,DELHI,MISCELLANEOUS,2018,112248.000
NR,DELHI,PUBLIC LIGHTING,2018,173867.000
NR,DELHI,PUBLIC WATER WORKS AND SEWAGE,2018,163926.000
NR,DELHI,TRACTION,2018,106150.000
NR,DELHI,AGRICULTURE,2018,9634.000
NR,DELHI,COMMERCIAL,2018,959750.000
NR,DELHI,RESIDENTIAL,2018,4762623.000
NR,DELHI,INDUSTRIAL (HIGH VOLTAGE),2018,20.000
NR,DELHI,INDUSTRIAL (LOW & MED VOLTAGE),2018,51637.000
NR,DELHI,MISCELLANEOUS,2018,23165.000
NR,DELHI,PUBLIC LIGHTING,2018,13428.000
NR,DELHI,PUBLIC WATER WORKS AND SEWAGE,2018,1685.000
NR,DELHI,TRACTION,2018,34.000
NR,DELHI,AGRICULTURE,2019,58225.000
NR,DELHI,COMMERCIAL,2019,6036135.000
NR,DELHI,RESIDENTIAL,2019,11687302.000
NR,DELHI,INDUSTRIAL (HIGH VOLTAGE),2019,169393.000
NR,DELHI,INDUSTRIAL (LOW & MED VOLTAGE),2019,1789753.000
NR,DELHI,MISCELLANEOUS,2019,199564.000
NR,DELHI,PUBLIC LIGHTING,2019,170150.000
NR,DELHI,PUBLIC WATER WORKS AND SEWAGE,2019,165989.000
NR,DELHI,TRACTION,2019,80877.000
NR,DELHI,AGRICULTURE,2019,10576.000
NR,DELHI,COMMERCIAL,2019,974820.000
NR,DELHI,RESIDENTIAL,2019,4950963.000
NR,DELHI,INDUSTRIAL (HIGH VOLTAGE),2019,446.000
NR,DELHI,INDUSTRIAL (LOW & MED VOLTAGE),2019,44475.000
NR,DELHI,MISCELLANEOUS,2019,2992.000
NR,DELHI,PUBLIC LIGHTING,2019,14324.000
NR,DELHI,PUBLIC WATER WORKS AND SEWAGE,2019,1741.000
NR,DELHI,TRACTION,2019,9.000
NR,HARYANA,AGRICULTURE,2006,2888263.000
NR,HARYANA,COMMERCIAL,2006,600954.000
NR,HARYANA,RESIDENTIAL,2006,3433856.000
NR,HARYANA,INDUSTRIAL (HIGH VOLTAGE),2006,2281536.000
NR,HARYANA,INDUSTRIAL (LOW & MED VOLTAGE),2006,1157347.000
NR,HARYANA,MISCELLANEOUS,2006,258472.000
NR,HARYANA,PUBLIC LIGHTING,2006,11180.000
NR,HARYANA,PUBLIC WATER WORKS AND SEWAGE,2006,150114.000
NR,HARYANA,TRACTION,2006,67072.000
NR,HARYANA,AGRICULTURE,2007,3218578.000
NR,HARYANA,COMMERCIAL,2007,682138.000
NR,HARYANA,RESIDENTIAL,2007,3661494.000
NR,HARYANA,INDUSTRIAL (HIGH VOLTAGE),2007,2412038.000
NR,HARYANA,INDUSTRIAL (LOW & MED VOLTAGE),2007,1223893.000
NR,HARYANA,MISCELLANEOUS,2007,241827.000
NR,HARYANA,PUBLIC LIGHTING,2007,12219.000
NR,HARYANA,PUBLIC WATER WORKS AND SEWAGE,2007,172035.000
NR,HARYANA,TRACTION,2007,146130.000
NR,HARYANA,AGRICULTURE,2008,3297170.000
NR,HARYANA,COMMERCIAL,2008,689578.000
NR,HARYANA,RESIDENTIAL,2008,3734831.000
NR,HARYANA,INDUSTRIAL (HIGH VOLTAGE),2008,2781904.000
NR,HARYANA,INDUSTRIAL (LOW & MED VOLTAGE),2008,1379548.000
NR,HARYANA,MISCELLANEOUS,2008,200877.000
NR,HARYANA,PUBLIC LIGHTING,2008,12156.000
NR,HARYANA,PUBLIC WATER WORKS AND SEWAGE,2008,185951.000
NR,HARYANA,TRACTION,2008,150498.000
NR,HARYANA,AGRICULTURE,2009,3553305.000
NR,HARYANA,COMMERCIAL,2009,725302.000
NR,HARYANA,RESIDENTIAL,2009,3819292.000
NR,HARYANA,INDUSTRIAL (HIGH VOLTAGE),2009,2861854.000
NR,HARYANA,INDUSTRIAL (LOW & MED VOLTAGE),2009,1402814.000
NR,HARYANA,MISCELLANEOUS,2009,200877.000
NR,HARYANA,PUBLIC LIGHTING,2009,12684.000
NR,HARYANA,PUBLIC WATER WORKS AND SEWAGE,2009,202673.000
NR,HARYANA,TRACTION,2009,170478.000
NR,HARYANA,AGRICULTURE,2010,1214887.000
NR,HARYANA,COMMERCIAL,2010,741469.000
NR,HARYANA,RESIDENTIAL,2010,3808899.000
NR,HARYANA,INDUSTRIAL (HIGH VOLTAGE),2010,2629213.000
NR,HARYANA,INDUSTRIAL (LOW & MED VOLTAGE),2010,1279169.000
NR,HARYANA,MISCELLANEOUS,2010,2790911.000
NR,HARYANA,PUBLIC LIGHTING,2010,13270.000
NR,HARYANA,PUBLIC WATER WORKS AND SEWAGE,2010,195221.000
NR,HARYANA,TRACTION,2010,171577.000
NR,HARYANA,AGRICULTURE,2011,1381249.000
NR,HARYANA,COMMERCIAL,2011,1068965.000
NR,HARYANA,RESIDENTIAL,2011,5113764.000
NR,HARYANA,INDUSTRIAL (HIGH VOLTAGE),2011,3630157.000
NR,HARYANA,INDUSTRIAL (LOW & MED VOLTAGE),2011,1472302.000
NR,HARYANA,MISCELLANEOUS,2011,3384204.000
NR,HARYANA,PUBLIC LIGHTING,2011,15567.000
NR,HARYANA,PUBLIC WATER WORKS AND SEWAGE,2011,256322.000
NR,HARYANA,TRACTION,2011,211418.000
NR,HARYANA,AGRICULTURE,2012,1381276.000
NR,HARYANA,COMMERCIAL,2012,1124808.000
NR,HARYANA,RESIDENTIAL,2012,5339591.000
NR,HARYANA,INDUSTRIAL (HIGH VOLTAGE),2012,3793685.000
NR,HARYANA,INDUSTRIAL (LOW & MED VOLTAGE),2012,1501779.000
NR,HARYANA,MISCELLANEOUS,2012,3479943.000
NR,HARYANA,PUBLIC LIGHTING,2012,15787.000
NR,HARYANA,PUBLIC WATER WORKS AND SEWAGE,2012,264166.000
NR,HARYANA,TRACTION,2012,223124.000
NR,HARYANA,AGRICULTURE,2013,2334901.000
NR,HARYANA,COMMERCIAL,2013,1869313.000
NR,HARYANA,RESIDENTIAL,2013,6032894.000
NR,HARYANA,INDUSTRIAL (HIGH VOLTAGE),2013,4101244.000
NR,HARYANA,INDUSTRIAL (LOW & MED VOLTAGE),2013,1545712.000
NR,HARYANA,MISCELLANEOUS,2013,3654853.000
NR,HARYANA,PUBLIC LIGHTING,2013,17677.000
NR,HARYANA,PUBLIC WATER WORKS AND SEWAGE,2013,287702.000
NR,HARYANA,TRACTION,2013,244976.000
NR,HARYANA,AGRICULTURE,2014,2964544.000
NR,HARYANA,COMMERCIAL,2014,2047586.000
NR,HARYANA,RESIDENTIAL,2014,6665984.000
NR,HARYANA,INDUSTRIAL (HIGH VOLTAGE),2014,4252414.000
NR,HARYANA,INDUSTRIAL (LOW & MED VOLTAGE),2014,1614474.000
NR,HARYANA,MISCELLANEOUS,2014,3479181.000
NR,HARYANA,PUBLIC LIGHTING,2014,20236.000
NR,HARYANA,PUBLIC WATER WORKS AND SEWAGE,2014,306496.000
NR,HARYANA,TRACTION,2014,260178.000
NR,HARYANA,AGRICULTURE,2015,6196366.000
NR,HARYANA,COMMERCIAL,2015,2217113.000
NR,HARYANA,RESIDENTIAL,2015,7096252.000
NR,HARYANA,INDUSTRIAL (HIGH VOLTAGE),2015,4776336.000
NR,HARYANA,INDUSTRIAL (LOW & MED VOLTAGE),2015,1661430.000
NR,HARYANA,MISCELLANEOUS,2015,547139.000
NR,HARYANA,PUBLIC LIGHTING,2015,22134.000
NR,HARYANA,PUBLIC WATER WORKS AND SEWAGE,2015,326748.000
NR,HARYANA,TRACTION,2015,275404.000
NR,HARYANA,AGRICULTURE,2016,6297377.000
NR,HARYANA,COMMERCIAL,2016,2349925.000
NR,HARYANA,RESIDENTIAL,2016,7386055.000
NR,HARYANA,INDUSTRIAL (HIGH VOLTAGE),2016,4841563.000
NR,HARYANA,INDUSTRIAL (LOW & MED VOLTAGE),2016,1681002.000
NR,HARYANA,MISCELLANEOUS,2016,630220.000
NR,HARYANA,PUBLIC LIGHTING,2016,24988.000
NR,HARYANA,PUBLIC WATER WORKS AND SEWAGE,2016,352155.000
NR,HARYANA,TRACTION,2016,282404.000
NR,HARYANA,AGRICULTURE,2017,3210063.000
NR,HARYANA,COMMERCIAL,2017,2542674.000
NR,HARYANA,RESIDENTIAL,2017,8636831.000
NR,HARYANA,INDUSTRIAL (HIGH VOLTAGE),2017,5298451.000
NR,HARYANA,INDUSTRIAL (LOW & MED VOLTAGE),2017,1740458.000
NR,HARYANA,MISCELLANEOUS,2017,3390632.000
NR,HARYANA,PUBLIC LIGHTING,2017,27522.000
NR,HARYANA,PUBLIC WATER WORKS AND SEWAGE,2017,384878.000
NR,HARYANA,TRACTION,2017,309855.000
NR,HARYANA,AGRICULTURE,2017,308706.000
NR,HARYANA,COMMERCIAL,2017,597063.000
NR,HARYANA,RESIDENTIAL,2017,4569930.000
NR,HARYANA,INDUSTRIAL (HIGH VOLTAGE),2017,13302.000
NR,HARYANA,INDUSTRIAL (LOW & MED VOLTAGE),2017,87886.000
NR,HARYANA,MISCELLANEOUS,2017,339648.000
NR,HARYANA,PUBLIC LIGHTING,2017,2714.000
NR,HARYANA,PUBLIC WATER WORKS AND SEWAGE,2017,20299.000
NR,HARYANA,TRACTION,2017,410.000
NR,HARYANA,AGRICULTURE,2018,6700152.000
NR,HARYANA,COMMERCIAL,2018,2985949.000
NR,HARYANA,RESIDENTIAL,2018,9047692.000
NR,HARYANA,INDUSTRIAL (HIGH VOLTAGE),2018,5620756.000
NR,HARYANA,INDUSTRIAL (LOW & MED VOLTAGE),2018,1799704.000
NR,HARYANA,MISCELLANEOUS,2018,180753.000
NR,HARYANA,PUBLIC LIGHTING,2018,29441.000
NR,HARYANA,PUBLIC WATER WORKS AND SEWAGE,2018,400419.000
NR,HARYANA,TRACTION,2018,126627.000
NR,HARYANA,AGRICULTURE,2018,630487.000
NR,HARYANA,COMMERCIAL,2018,623857.000
NR,HARYANA,RESIDENTIAL,2018,4841395.000
NR,HARYANA,INDUSTRIAL (HIGH VOLTAGE),2018,14225.000
NR,HARYANA,INDUSTRIAL (LOW & MED VOLTAGE),2018,89861.000
NR,HARYANA,MISCELLANEOUS,2018,551.000
NR,HARYANA,PUBLIC LIGHTING,2018,2993.000
NR,HARYANA,PUBLIC WATER WORKS AND SEWAGE,2018,20795.000
NR,HARYANA,TRACTION,2018,89.000
NR,HARYANA,AGRICULTURE,2019,7071461.000
NR,HARYANA,COMMERCIAL,2019,3191453.000
NR,HARYANA,RESIDENTIAL,2019,9855223.000
NR,HARYANA,INDUSTRIAL (HIGH VOLTAGE),2019,6975005.000
NR,HARYANA,INDUSTRIAL (LOW & MED VOLTAGE),2019,1897404.000
NR,HARYANA,MISCELLANEOUS,2019,186026.000
NR,HARYANA,PUBLIC LIGHTING,2019,31606.000
NR,HARYANA,PUBLIC WATER WORKS AND SEWAGE,2019,422033.000
NR,HARYANA,TRACTION,2019,126162.000
NR,HARYANA,AGRICULTURE,2019,638191.000
NR,HARYANA,COMMERCIAL,2019,653784.000
NR,HARYANA,RESIDENTIAL,2019,5150280.000
NR,HARYANA,INDUSTRIAL (HIGH VOLTAGE),2019,16327.000
NR,HARYANA,INDUSTRIAL (LOW & MED VOLTAGE),2019,93352.000
NR,HARYANA,MISCELLANEOUS,2019,659.000
NR,HARYANA,PUBLIC LIGHTING,2019,3367.000
NR,HARYANA,PUBLIC WATER WORKS AND SEWAGE,2019,21373.000
NR,HARYANA,TRACTION,2019,90.000
NR,HIMACHAL PRADESH,AGRICULTURE,2006,63344.000
NR,HIMACHAL PRADESH,COMMERCIAL,2006,465823.000
NR,HIMACHAL PRADESH,RESIDENTIAL,2006,1851035.000
NR,HIMACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),2006,506293.000
NR,HIMACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2006,280252.000
NR,HIMACHAL PRADESH,MISCELLANEOUS,2006,151486.000
NR,HIMACHAL PRADESH,PUBLIC LIGHTING,2006,2937.000
NR,HIMACHAL PRADESH,PUBLIC WATER WORKS AND SEWAGE,2006,146282.000
NR,HIMACHAL PRADESH,AGRICULTURE,2007,64483.000
NR,HIMACHAL PRADESH,COMMERCIAL,2007,493020.000
NR,HIMACHAL PRADESH,RESIDENTIAL,2007,1997164.000
NR,HIMACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),2007,780703.000
NR,HIMACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2007,229923.000
NR,HIMACHAL PRADESH,MISCELLANEOUS,2007,98502.000
NR,HIMACHAL PRADESH,PUBLIC LIGHTING,2007,3138.000
NR,HIMACHAL PRADESH,PUBLIC WATER WORKS AND SEWAGE,2007,165963.000
NR,HIMACHAL PRADESH,AGRICULTURE,2008,64689.000
NR,HIMACHAL PRADESH,COMMERCIAL,2008,417587.000
NR,HIMACHAL PRADESH,RESIDENTIAL,2008,2002564.000
NR,HIMACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),2008,345045.000
NR,HIMACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2008,775442.000
NR,HIMACHAL PRADESH,MISCELLANEOUS,2008,182837.000
NR,HIMACHAL PRADESH,PUBLIC LIGHTING,2008,3140.000
NR,HIMACHAL PRADESH,PUBLIC WATER WORKS AND SEWAGE,2008,166271.000
NR,HIMACHAL PRADESH,AGRICULTURE,2009,70720.000
NR,HIMACHAL PRADESH,COMMERCIAL,2009,424663.000
NR,HIMACHAL PRADESH,RESIDENTIAL,2009,2036997.000
NR,HIMACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),2009,3275189.000
NR,HIMACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2009,867968.000
NR,HIMACHAL PRADESH,MISCELLANEOUS,2009,26930.000
NR,HIMACHAL PRADESH,PUBLIC LIGHTING,2009,3172.000
NR,HIMACHAL PRADESH,PUBLIC WATER WORKS AND SEWAGE,2009,120780.000
NR,HIMACHAL PRADESH,AGRICULTURE,2010,86898.000
NR,HIMACHAL PRADESH,COMMERCIAL,2010,467748.000
NR,HIMACHAL PRADESH,RESIDENTIAL,2010,1967545.000
NR,HIMACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),2010,506293.000
NR,HIMACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2010,316579.000
NR,HIMACHAL PRADESH,MISCELLANEOUS,2010,295107.000
NR,HIMACHAL PRADESH,PUBLIC LIGHTING,2010,3320.000
NR,HIMACHAL PRADESH,PUBLIC WATER WORKS AND SEWAGE,2010,146282.000
NR,HIMACHAL PRADESH,AGRICULTURE,2011,289976.000
NR,HIMACHAL PRADESH,COMMERCIAL,2011,504988.000
NR,HIMACHAL PRADESH,RESIDENTIAL,2011,816901.000
NR,HIMACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),2011,1294524.000
NR,HIMACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2011,359457.000
NR,HIMACHAL PRADESH,MISCELLANEOUS,2011,239705.000
NR,HIMACHAL PRADESH,PUBLIC LIGHTING,2011,5553.000
NR,HIMACHAL PRADESH,PUBLIC WATER WORKS AND SEWAGE,2011,120780.000
NR,HIMACHAL PRADESH,TRACTION,2011,276.000
NR,HIMACHAL PRADESH,AGRICULTURE,2012,239327.000
NR,HIMACHAL PRADESH,COMMERCIAL,2012,528140.000
NR,HIMACHAL PRADESH,RESIDENTIAL,2012,2493867.000
NR,HIMACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),2012,1512039.000
NR,HIMACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2012,196521.000
NR,HIMACHAL PRADESH,MISCELLANEOUS,2012,337029.000
NR,HIMACHAL PRADESH,PUBLIC LIGHTING,2012,5513.000
NR,HIMACHAL PRADESH,PUBLIC WATER WORKS AND SEWAGE,2012,120780.000
NR,HIMACHAL PRADESH,TRACTION,2012,276.000
NR,HIMACHAL PRADESH,AGRICULTURE,2013,258614.000
NR,HIMACHAL PRADESH,COMMERCIAL,2013,555614.000
NR,HIMACHAL PRADESH,RESIDENTIAL,2013,2632044.000
NR,HIMACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),2013,1591288.000
NR,HIMACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2013,198630.000
NR,HIMACHAL PRADESH,MISCELLANEOUS,2013,368331.000
NR,HIMACHAL PRADESH,PUBLIC LIGHTING,2013,5684.000
NR,HIMACHAL PRADESH,PUBLIC WATER WORKS AND SEWAGE,2013,120780.000
NR,HIMACHAL PRADESH,TRACTION,2013,276.000
NR,HIMACHAL PRADESH,AGRICULTURE,2014,265158.000
NR,HIMACHAL PRADESH,COMMERCIAL,2014,579222.000
NR,HIMACHAL PRADESH,RESIDENTIAL,2014,2772186.000
NR,HIMACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),2014,1611934.000
NR,HIMACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2014,198959.000
NR,HIMACHAL PRADESH,MISCELLANEOUS,2014,382579.000
NR,HIMACHAL PRADESH,PUBLIC LIGHTING,2014,5885.000
NR,HIMACHAL PRADESH,PUBLIC WATER WORKS AND SEWAGE,2014,120780.000
NR,HIMACHAL PRADESH,AGRICULTURE,2015,370083.000
NR,HIMACHAL PRADESH,COMMERCIAL,2015,606786.000
NR,HIMACHAL PRADESH,RESIDENTIAL,2015,2943944.000
NR,HIMACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),2015,1617069.000
NR,HIMACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2015,204208.000
NR,HIMACHAL PRADESH,MISCELLANEOUS,2015,302836.000
NR,HIMACHAL PRADESH,PUBLIC LIGHTING,2015,7208.000
NR,HIMACHAL PRADESH,AGRICULTURE,2016,382145.000
NR,HIMACHAL PRADESH,COMMERCIAL,2016,641851.000
NR,HIMACHAL PRADESH,RESIDENTIAL,2016,3580772.000
NR,HIMACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),2016,1697890.000
NR,HIMACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2016,235375.000
NR,HIMACHAL PRADESH,MISCELLANEOUS,2016,334187.000
NR,HIMACHAL PRADESH,PUBLIC LIGHTING,2016,4332.000
NR,HIMACHAL PRADESH,AGRICULTURE,2017,397310.000
NR,HIMACHAL PRADESH,COMMERCIAL,2017,673706.000
NR,HIMACHAL PRADESH,RESIDENTIAL,2017,3293990.000
NR,HIMACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),2017,1678278.000
NR,HIMACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2017,248145.000
NR,HIMACHAL PRADESH,MISCELLANEOUS,2017,352188.000
NR,HIMACHAL PRADESH,PUBLIC LIGHTING,2017,4984.000
NR,HIMACHAL PRADESH,AGRICULTURE,2017,33586.000
NR,HIMACHAL PRADESH,COMMERCIAL,2017,260372.000
NR,HIMACHAL PRADESH,RESIDENTIAL,2017,1953211.000
NR,HIMACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),2017,3809.000
NR,HIMACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2017,30692.000
NR,HIMACHAL PRADESH,MISCELLANEOUS,2017,41798.000
NR,HIMACHAL PRADESH,PUBLIC LIGHTING,2017,905.000
NR,HIMACHAL PRADESH,AGRICULTURE,2018,498404.000
NR,HIMACHAL PRADESH,COMMERCIAL,2018,719666.000
NR,HIMACHAL PRADESH,RESIDENTIAL,2018,3470504.000
NR,HIMACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),2018,1664608.000
NR,HIMACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2018,251526.000
NR,HIMACHAL PRADESH,MISCELLANEOUS,2018,370118.000
NR,HIMACHAL PRADESH,PUBLIC LIGHTING,2018,5682.000
NR,HIMACHAL PRADESH,AGRICULTURE,2018,35926.000
NR,HIMACHAL PRADESH,COMMERCIAL,2018,267731.000
NR,HIMACHAL PRADESH,RESIDENTIAL,2018,1991054.000
NR,HIMACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),2018,3724.000
NR,HIMACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2018,30531.000
NR,HIMACHAL PRADESH,MISCELLANEOUS,2018,43822.000
NR,HIMACHAL PRADESH,PUBLIC LIGHTING,2018,1029.000
NR,HIMACHAL PRADESH,AGRICULTURE,2019,516091.000
NR,HIMACHAL PRADESH,COMMERCIAL,2019,754700.000
NR,HIMACHAL PRADESH,RESIDENTIAL,2019,3649800.000
NR,HIMACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),2019,1729412.000
NR,HIMACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2019,255299.000
NR,HIMACHAL PRADESH,MISCELLANEOUS,2019,387339.000
NR,HIMACHAL PRADESH,PUBLIC LIGHTING,2019,6112.000
NR,HIMACHAL PRADESH,AGRICULTURE,2019,38517.000
NR,HIMACHAL PRADESH,COMMERCIAL,2019,277523.000
NR,HIMACHAL PRADESH,RESIDENTIAL,2019,2038482.000
NR,HIMACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),2019,3856.000
NR,HIMACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2019,30524.000
NR,HIMACHAL PRADESH,MISCELLANEOUS,2019,47184.000
NR,HIMACHAL PRADESH,PUBLIC LIGHTING,2019,1094.000
SR,KARNATAKA,AGRICULTURE,2006,6403550.000
SR,KARNATAKA,COMMERCIAL,2006,2141162.000
SR,KARNATAKA,RESIDENTIAL,2006,9904905.000
SR,KARNATAKA,INDUSTRIAL (HIGH VOLTAGE),2006,1923834.000
SR,KARNATAKA,INDUSTRIAL (LOW & MED VOLTAGE),2006,2184739.000
SR,KARNATAKA,MISCELLANEOUS,2006,500.000
SR,KARNATAKA,PUBLIC LIGHTING,2006,333095.000
SR,KARNATAKA,PUBLIC WATER WORKS AND SEWAGE,2006,394400.000
SR,KARNATAKA,TRACTION,2006,20000.000
SR,KARNATAKA,AGRICULTURE,2007,6870755.000
SR,KARNATAKA,COMMERCIAL,2007,1884490.000
SR,KARNATAKA,RESIDENTIAL,2007,10169518.000
SR,KARNATAKA,INDUSTRIAL (HIGH VOLTAGE),2007,3565349.000
SR,KARNATAKA,INDUSTRIAL (LOW & MED VOLTAGE),2007,2329460.000
SR,KARNATAKA,MISCELLANEOUS,2007,297150.000
SR,KARNATAKA,PUBLIC LIGHTING,2007,485476.000
SR,KARNATAKA,PUBLIC WATER WORKS AND SEWAGE,2007,387706.000
SR,KARNATAKA,TRACTION,2007,20000.000
SR,KARNATAKA,AGRICULTURE,2008,6870755.000
SR,KARNATAKA,COMMERCIAL,2008,1884490.000
SR,KARNATAKA,RESIDENTIAL,2008,10169518.000
SR,KARNATAKA,INDUSTRIAL (HIGH VOLTAGE),2008,3565349.000
SR,KARNATAKA,INDUSTRIAL (LOW & MED VOLTAGE),2008,2329460.000
SR,KARNATAKA,MISCELLANEOUS,2008,297150.000
SR,KARNATAKA,PUBLIC LIGHTING,2008,485476.000
SR,KARNATAKA,PUBLIC WATER WORKS AND SEWAGE,2008,387706.000
SR,KARNATAKA,TRACTION,2008,20000.000
SR,KARNATAKA,AGRICULTURE,2009,9140919.000
SR,KARNATAKA,COMMERCIAL,2009,1053420.000
SR,KARNATAKA,RESIDENTIAL,2009,12039968.000
SR,KARNATAKA,INDUSTRIAL (HIGH VOLTAGE),2009,890119.000
SR,KARNATAKA,INDUSTRIAL (LOW & MED VOLTAGE),2009,1972033.000
SR,KARNATAKA,MISCELLANEOUS,2009,387417.000
SR,KARNATAKA,PUBLIC LIGHTING,2009,148744.000
SR,KARNATAKA,PUBLIC WATER WORKS AND SEWAGE,2009,412629.000
SR,KARNATAKA,TRACTION,2009,3429.000
SR,KARNATAKA,AGRICULTURE,2010,6403550.000
SR,KARNATAKA,COMMERCIAL,2010,2141162.000
SR,KARNATAKA,RESIDENTIAL,2010,9904905.000
SR,KARNATAKA,INDUSTRIAL (HIGH VOLTAGE),2010,1923834.000
SR,KARNATAKA,INDUSTRIAL (LOW & MED VOLTAGE),2010,2184739.000
SR,KARNATAKA,MISCELLANEOUS,2010,500.000
SR,KARNATAKA,PUBLIC LIGHTING,2010,333095.000
SR,KARNATAKA,PUBLIC WATER WORKS AND SEWAGE,2010,394400.000
SR,KARNATAKA,TRACTION,2010,20000.000
SR,KARNATAKA,AGRICULTURE,2011,5658029.000
SR,KARNATAKA,COMMERCIAL,2011,3222433.000
SR,KARNATAKA,RESIDENTIAL,2011,11459853.000
SR,KARNATAKA,INDUSTRIAL (HIGH VOLTAGE),2011,3509422.000
SR,KARNATAKA,INDUSTRIAL (LOW & MED VOLTAGE),2011,3918510.000
SR,KARNATAKA,MISCELLANEOUS,2011,787615.000
SR,KARNATAKA,PUBLIC LIGHTING,2011,377029.000
SR,KARNATAKA,PUBLIC WATER WORKS AND SEWAGE,2011,766237.000
SR,KARNATAKA,TRACTION,2011,13872.000
SR,KARNATAKA,AGRICULTURE,2012,14930699.320
SR,KARNATAKA,COMMERCIAL,2012,6696547.669
SR,KARNATAKA,RESIDENTIAL,2012,23844413.280
SR,KARNATAKA,INDUSTRIAL (HIGH VOLTAGE),2012,5537373.238
SR,KARNATAKA,INDUSTRIAL (LOW & MED VOLTAGE),2012,8611000.095
SR,KARNATAKA,MISCELLANEOUS,2012,1789552.485
SR,KARNATAKA,PUBLIC LIGHTING,2012,770092.363
SR,KARNATAKA,PUBLIC WATER WORKS AND SEWAGE,2012,1653799.369
SR,KARNATAKA,TRACTION,2012,29322.000
