Detail Data For Electricity Tariff - Generation & Rate by Power Station Having Year : ALL Region : ALL State : A & N ISLANDS | ANDHRA PRADESH | ARUNACHAL PRADESH | ASSAM | BIHAR | CENTRAL | CHANDIGARH | CHHATTISGARH | DADRA & NAGAR HAVELI | DELHI | DIU & DAMAN | DVC | EASTERN OFFSHORE | GOA | GUJARAT | GUJARAT OFFSHORE | HARYANA | HIMACHAL PRADESH | JAMMU & KASHMIR | JHARKHAND | KARNATAKA | KERALA | LADAKH | LAKSHADWEEP | MADHYA PRADESH | MAHARASHTRA | MANIPUR | MEGHALAYA | MIZORAM | MULTIPLE STATES | NAGALAND | ODISHA | OFFSHORE | OTHERS | PUDUCHERRY | PUNJAB | RAJASTHAN | SIKKIM | TAMILNADU | TELANGANA | TRIPURA | UNION TERRITORIES | UTTAR PRADESH | UTTARAKHAND | WEST BENGAL | WESTERN OFFSHORE
.
Region,State,Sector,EnergySource,Company,UtilityPowerStation,YearValue,NetGeneration_MKWh,SaleRate_PaisePerKWh
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,GANDHARBAL  ,2019,13.920,47.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,KARNAH MPH    ,2019,7.440,310.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,CHENANI  I ,2019,60.900,66.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,CHENANI  II,2019,4.540,93.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,CHENANI  III UDHAMPUR,2019,7.530,142.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,IQBAL MHP KARGIL ,2019,4.620,185.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,IGO MERCHELLONG ,2019,1.510,297.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,PAHALGAM MHP,2019,2.580,329.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,MARPACHOO   ,2019,0.320,298.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,HAFTAL                  ,2019,0.720,287.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,SANJAK,2019,0.160,360.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,BHADERWAH ,2019,0.390,89.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,BAZGO ,2019,0.310,333.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,SUMOOR ,2019,0.080,354.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,HUNDER ,2019,0.510,262.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,BHEP II (PDD),2019,895.500,269.000
NR,JAMMU & KASHMIR,STATE,HYDRO,J&KPDC,BAGLIHAR HEP I,2019,1097.770,269.000
NR,JAMMU & KASHMIR,CENTRAL,HYDRO,NHPC LTD.,KISHAGANGA,2019,529.000,338.000
SR,KERALA,CENTRAL,THERMAL,NTPC LTD.,R. GANDHI (KAYAMKULAM),2014,947.150,1298.000
SR,KERALA,STATE,HYDRO,KSEB,IDAMALAYAR HPS.,2014,385.760,468.000
SR,KERALA,STATE,HYDRO,KSEB,IDUKKI HPS.,2014,2727.760,468.000
SR,KERALA,STATE,HYDRO,KSEB,KAKKAD HPS.,2014,246.610,468.000
SR,KERALA,STATE,HYDRO,KSEB,KALLADA HPS.,2014,67.340,468.000
SR,KERALA,STATE,HYDRO,KSEB,KUTTIYADI - KTR,2014,840.040,468.000
SR,KERALA,STATE,HYDRO,KSEB,LOWER PERIYAR HPS.,2014,599.230,468.000
SR,KERALA,STATE,HYDRO,KSEB,MALANKARA HPS.,2014,30.090,468.000
SR,KERALA,STATE,HYDRO,KSEB,NERIAMANGLAM - NES,2014,365.050,468.000
SR,KERALA,STATE,HYDRO,KSEB,PALLIVASAL HPS.,2014,206.760,468.000
SR,KERALA,STATE,HYDRO,KSEB,PANNIAR HPS.,2014,169.560,468.000
SR,KERALA,STATE,HYDRO,KSEB,PORINGALKUTHU+PLBE,2014,236.240,468.000
SR,KERALA,STATE,HYDRO,KSEB,SABARIGIRI HPS.,2014,1631.200,468.000
SR,KERALA,STATE,HYDRO,KSEB,SENGULAM HPS.,2014,141.720,468.000
SR,KERALA,STATE,HYDRO,KSEB,SHOLAYAR HPS.,2014,232.320,468.000
SR,KERALA,STATE,THERMAL,KSEB,BRAHMAPURAM DG(BDPP),2014,27.290,468.000
SR,KERALA,STATE,THERMAL,KSEB,KOZHIKODE DG (KDPP),2014,186.770,468.000
SR,KERALA,PRIVATE,THERMAL,BSES KERALA,BSES KERALA POWER LTD.,2014,336.680,1295.000
SR,KERALA,CENTRAL,NAPHTHA,NTPC LTD.,R. GANDHI (KAYAMKULAM),2017,14.930,843.000
SR,KERALA,STATE,HYDRO,KSEB,IDAMALAYAR  HPS.,2017,171.960,153.000
SR,KERALA,STATE,HYDRO,KSEB,IDUKKI  HPS.,2017,1379.050,153.000
SR,KERALA,STATE,HYDRO,KSEB,KAKKAD  HPS.,2017,130.630,153.000
SR,KERALA,STATE,HYDRO,KSEB,KALLADA  HPS.,2017,44.360,153.000
SR,KERALA,STATE,HYDRO,KSEB,KUTTIADI + KES+ KAES ,2017,465.440,153.000
SR,KERALA,STATE,HYDRO,KSEB,KUTTIADI TAIL RACE ,2017,6.350,153.000
SR,KERALA,STATE,HYDRO,KSEB,LOWER PERIYAR  HPS.,2017,308.220,153.000
SR,KERALA,STATE,HYDRO,KSEB,MALANKARA  HPS.,2017,24.740,153.000
SR,KERALA,STATE,HYDRO,KSEB,MATTUPETTY ,2017,2.300,153.000
SR,KERALA,STATE,HYDRO,KSEB,MALAMPUZHA ,2017,0.630,153.000
SR,KERALA,STATE,HYDRO,KSEB,CHEMBUKADAVU ST I & II,2017,8.640,153.000
SR,KERALA,STATE,HYDRO,KSEB,URUMI ST I & II ,2017,9.030,153.000
SR,KERALA,STATE,HYDRO,KSEB,LOWER MEENMUTTY ,2017,2.480,153.000
SR,KERALA,STATE,HYDRO,KSEB,NERIAMANGLAM & NES,2017,196.250,153.000
SR,KERALA,STATE,HYDRO,KSEB,PALLIVASAL  HPS.,2017,166.010,153.000
SR,KERALA,STATE,HYDRO,KSEB,PANNIAR  HPS.,2017,62.170,153.000
SR,KERALA,STATE,HYDRO,KSEB,PORINGALKUTHU,2017,100.520,153.000
SR,KERALA,STATE,HYDRO,KSEB,PORINGALKUTHU LBE,2017,94.380,153.000
SR,KERALA,STATE,HYDRO,KSEB,PEPPARA,2017,3.950,153.000
SR,KERALA,STATE,HYDRO,KSEB,POOZHITHODE ,2017,10.450,153.000
SR,KERALA,STATE,HYDRO,KSEB,PEECHI ,2017,0.400,153.000
SR,KERALA,STATE,HYDRO,KSEB,RANI-PERUNADU ,2017,5.850,153.000
SR,KERALA,STATE,HYDRO,KSEB,SABARIGIRI  HPS.,2017,797.830,153.000
SR,KERALA,STATE,HYDRO,KSEB,SENGULAM  HPS.,2017,115.580,153.000
SR,KERALA,STATE,HYDRO,KSEB,SHOLAYAR  HPS.,2017,167.110,153.000
SR,KERALA,STATE,HYDRO,KSEB,VILANGAD ,2017,15.780,153.000
SR,KERALA,STATE,HYDRO,KSEB,BARAPOLE,2017,19.320,153.000
SR,KERALA,STATE,HYDRO,KSEB,VELLATHOOVAL,2017,3.050,153.000
SR,KERALA,STATE,HYDRO,KSEB,CHIM0NY,2017,1.560,153.000
SR,KERALA,STATE,HYDRO,KSEB,ADYANPARA,2017,5.010,153.000
SR,KERALA,STATE,DIESEL,KSEB,BRAHMAPURAM DG(BDPP),2017,5.540,153.000
SR,KERALA,STATE,DIESEL,KSEB,KOZHIKODE DG (KDPP),2017,38.010,153.000
SR,KERALA,CENTRAL,NAPHTHA,NTPC LTD.,R. GANDHI (KAYAMKULAM),2018,4.190,855.600
SR,KERALA,STATE,HYDRO,KSEB,IDAMALAYAR  HPS.,2018,256.290,105.000
SR,KERALA,STATE,HYDRO,KSEB,IDUKKI  HPS.,2018,1600.980,105.000
SR,KERALA,STATE,HYDRO,KSEB,KAKKAD  HPS.,2018,159.260,105.000
SR,KERALA,STATE,HYDRO,KSEB,KALLADA  HPS.,2018,32.440,105.000
SR,KERALA,STATE,HYDRO,KSEB,KUTTIADI + KES+ KAES ,2018,598.240,105.000
SR,KERALA,STATE,HYDRO,KSEB,KUTTIADI TAIL RACE ,2018,8.130,105.000
SR,KERALA,STATE,HYDRO,KSEB,LOWER PERIYAR  HPS.,2018,506.150,105.000
SR,KERALA,STATE,HYDRO,KSEB,MALANKARA  HPS.,2018,30.880,105.000
SR,KERALA,STATE,HYDRO,KSEB,MATTUPETTY ,2018,3.100,105.000
SR,KERALA,STATE,HYDRO,KSEB,MALAMPUZHA ,2018,1.280,105.000
SR,KERALA,STATE,HYDRO,KSEB,CHEMBUKADAVU ST I  ,2018,4.170,105.000
SR,KERALA,STATE,HYDRO,KSEB,CHEMBUKADAVU ST II,2018,6.420,105.000
SR,KERALA,STATE,HYDRO,KSEB,URUMI ST I  ,2018,6.920,105.000
SR,KERALA,STATE,HYDRO,KSEB,URUMI ST II ,2018,4.370,105.000
SR,KERALA,STATE,HYDRO,KSEB,LOWER MEENMUTTY ,2018,4.960,105.000
SR,KERALA,STATE,HYDRO,KSEB,NERIAMANGLAM,2018,307.420,105.000
SR,KERALA,STATE,HYDRO,KSEB,PALLIVASAL  HPS.,2018,187.940,105.000
SR,KERALA,STATE,HYDRO,KSEB,PANNIAR  HPS.,2018,128.900,105.000
SR,KERALA,STATE,HYDRO,KSEB,PORINGALKUTHU,2018,232.540,105.000
SR,KERALA,STATE,HYDRO,KSEB,PEPPARA,2018,5.270,105.000
SR,KERALA,STATE,HYDRO,KSEB,POOZHITHODE ,2018,11.590,105.000
SR,KERALA,STATE,HYDRO,KSEB,PEECHI ,2018,1.090,105.000
SR,KERALA,STATE,HYDRO,KSEB,RANI-PERUNADU ,2018,6.180,105.000
SR,KERALA,STATE,HYDRO,KSEB,SABARIGIRI  HPS.,2018,944.000,105.000
SR,KERALA,STATE,HYDRO,KSEB,SENGULAM  HPS.,2018,136.980,105.000
SR,KERALA,STATE,HYDRO,KSEB,SHOLAYAR  HPS.,2018,203.450,105.000
SR,KERALA,STATE,HYDRO,KSEB,VILANGAD ,2018,15.220,105.000
SR,KERALA,STATE,HYDRO,KSEB,BARAPOLE,2018,40.120,105.000
SR,KERALA,STATE,HYDRO,KSEB,VELLATHOOVAL,2018,4.420,105.000
SR,KERALA,STATE,HYDRO,KSEB,CHIMONY,2018,3.370,105.000
SR,KERALA,STATE,HYDRO,KSEB,ADYANPARA,2018,3.690,105.000
SR,KERALA,STATE,HYDRO,KSEB,PERUMTHENARUVI,2018,3.100,105.000
SR,KERALA,STATE,HYDRO,KSEB,PADINJATTINKARA,2018,0.050,105.000
SR,KERALA,PRIVATE,HYDRO,KSEB,ULLUNKAL,2018,17.790,244.000
SR,KERALA,PRIVATE,HYDRO,KSEB,IRUTTUKKANAM,2018,24.690,270.000
SR,KERALA,PRIVATE,HYDRO,KSEB,PAMPUMKAYAM,2018,0.090,488.000
SR,KERALA,PRIVATE,HYDRO,KSEB,KARIKKAYAM,2018,37.560,416.000
SR,KERALA,PRIVATE,HYDRO,KSEB,MEENVALLOM,2018,8.440,488.000
SR,KERALA,PRIVATE,HYDRO,KSEB,KALLAR,2018,0.080,488.000
SR,KERALA,PRIVATE,NAPHTHA,BSES KERALA POWER LTD. ,BSES KERALA POWER LTD. ,2018,60.720,1159.820
SR,KERALA,STATE,HYDRO,KSEB,IDAMALAYAR  HPS.,2019,345.100,62.000
SR,KERALA,STATE,HYDRO,KSEB,IDUKKI  HPS.,2019,2911.300,62.000
SR,KERALA,STATE,HYDRO,KSEB,KAKKAD  HPS.,2019,220.770,62.000
SR,KERALA,STATE,HYDRO,KSEB,KALLADA  HPS.,2019,68.230,62.000
SR,KERALA,STATE,HYDRO,KSEB,KUTTIADI + KES+ KAES ,2019,690.410,62.000
SR,KERALA,STATE,HYDRO,KSEB,KUTTIADI TAIL RACE ,2019,8.340,62.000
SR,KERALA,STATE,HYDRO,KSEB,LOWER PERIYAR  HPS.,2019,522.350,62.000
SR,KERALA,STATE,HYDRO,KSEB,MALANKARA  HPS.,2019,32.930,62.000
SR,KERALA,STATE,HYDRO,KSEB,MATTUPETTY ,2019,1.610,62.000
SR,KERALA,STATE,HYDRO,KSEB,MALAMPUZHA ,2019,4.150,62.000
SR,KERALA,STATE,HYDRO,KSEB,CHEMBUKADAVU ST I  ,2019,3.060,62.000
SR,KERALA,STATE,HYDRO,KSEB,CHEMBUKADAVU ST II,2019,4.010,62.000
SR,KERALA,STATE,HYDRO,KSEB,URUMI ST I  ,2019,4.820,62.000
SR,KERALA,STATE,HYDRO,KSEB,URUMI ST II ,2019,1.990,62.000
SR,KERALA,STATE,HYDRO,KSEB,LOWER MEENMUTTY ,2019,6.020,62.000
SR,KERALA,STATE,HYDRO,KSEB,NERIAMANGLAM,2019,377.010,62.000
SR,KERALA,STATE,HYDRO,KSEB,PALLIVASAL  HPS.,2019,184.740,62.000
SR,KERALA,STATE,HYDRO,KSEB,PANNIAR  HPS.,2019,114.500,62.000
SR,KERALA,STATE,HYDRO,KSEB,PORINGALKUTHU,2019,191.830,62.000
SR,KERALA,STATE,HYDRO,KSEB,PEPPARA,2019,8.190,62.000
SR,KERALA,STATE,HYDRO,KSEB,POOZHITHODE ,2019,7.520,62.000
SR,KERALA,STATE,HYDRO,KSEB,PEECHI ,2019,2.430,62.000
SR,KERALA,STATE,HYDRO,KSEB,RANI-PERUNADU ,2019,3.600,62.000
SR,KERALA,STATE,HYDRO,KSEB,SABARIGIRI  HPS.,2019,1509.400,62.000
SR,KERALA,STATE,HYDRO,KSEB,SENGULAM  HPS.,2019,116.860,62.000
SR,KERALA,STATE,HYDRO,KSEB,SHOLAYAR  HPS.,2019,200.610,62.000
SR,KERALA,STATE,HYDRO,KSEB,VILANGAD ,2019,7.750,62.000
SR,KERALA,STATE,HYDRO,KSEB,BARAPOLE,2019,1.130,62.000
SR,KERALA,STATE,HYDRO,KSEB,VELLATHOOVAL,2019,2.690,62.000
SR,KERALA,STATE,HYDRO,KSEB,CHIMONY,2019,6.640,62.000
SR,KERALA,STATE,HYDRO,KSEB,ADYANPARA,2019,0.310,62.000
SR,KERALA,STATE,HYDRO,KSEB,PERUMTHENARUVI,2019,7.670,62.000
SR,KERALA,STATE,HYDRO,KSEB,PORINGALKUTTU SCREW,2019,0.060,62.000
SR,KERALA,STATE,HYDRO,KSEB,KAKKAYAM,2019,2.580,62.000
SR,KERALA,PRIVATE,HYDRO,KSEB,PATHANKAYAM,2019,0.070,349.000
SR,KERALA,PRIVATE,HYDRO,KSEB,ULLUNKAL,2019,10.750,244.000
SR,KERALA,PRIVATE,HYDRO,KSEB,IRUTTUKKANAM,2019,10.510,270.000
SR,KERALA,PRIVATE,HYDRO,KSEB,KARIKKAYAM,2019,45.780,416.000
SR,KERALA,PRIVATE,HYDRO,KSEB,MEENVALLOM,2019,7.410,488.000
SR,PUDUCHERRY,STATE,THERMAL,PUDDUCHERRY,KARAIKAL CCGPP,2014,241.220,381.200
SR,PUDUCHERRY,STATE,NATURAL GAS,PUDDUCHERRY PCL,KARAIKAL CCGPP,2017,231.320,328.000
SR,PUDUCHERRY,STATE,NATURAL GAS,PUDDUCHERRY PCL,KARAIKAL CCGPP,2018,214.690,324.000
SR,PUDUCHERRY,STATE,NATURAL GAS,PUDDUCHERRY PCL,KARAIKAL CCGPP,2019,214.170,409.000
NR,RAJASTHAN,CENTRAL,THERMAL,NTPC LTD.,ANTA CCPP,2014,1948.240,360.000
NR,RAJASTHAN,CENTRAL,NUCLEAR,NPCIL,RAJASTHAN A.P.S. 2-3-4-5 -6,2014,8361.740,343.390
NR,RAJASTHAN,STATE,THERMAL,RRVUNL,KOTA THERMAL POWER STATION,2014,8526.280,342.400
NR,RAJASTHAN,STATE,THERMAL,RRVUNL,SURATGARH THERMAL POWER STATION,2014,8556.320,421.250
NR,RAJASTHAN,STATE,THERMAL,RRVUNL,CHHABRA TPS,2014,2582.950,367.070
NR,RAJASTHAN,STATE,THERMAL,RRVUNL,RAMGARH GAS THERMAL POWER STATIO,2014,485.500,463.680
NR,RAJASTHAN,STATE,THERMAL,NRRVUNL,DHOLPUR GAS THERMAL POWER STATIO,2014,993.070,423.300
NR,RAJASTHAN,STATE,HYDRO,RRVUNL,MAHI HYDEL POWER STATION,2014,225.580,96.110
NR,RAJASTHAN,STATE,HYDRO,RRVUNL,MINI MICRO HYDEL (MMH) POWER STATIO,2014,10.200,378.000
NR,RAJASTHAN,STATE,THERMAL,RRVUNL,GIRAL -II,2014,161.280,305.000
NR,RAJASTHAN,PRIVATE,THERMAL,JSW ENERGY LTD.,RAJ WESTPOWER LTD. RAJASTHAN,2014,3697.340,375.400
NR,RAJASTHAN,PRIVATE,THERMAL,ADANI POWER LTD.,KAWAI TPP-RAJASTHAN,2014,3430.000,337.640
NR,RAJASTHAN,CENTRAL,NAPHTHA,NTPC LTD.,ANTA CCPP,2017,675.390,324.000
NR,RAJASTHAN,CENTRAL,NUCLEAR,NPCIL,RAJASTHAN  A.P.S. 2 &3 &4 &5 & 6,2017,6686.770,353.740
NR,RAJASTHAN,PRIVATE,LIGNITE,JSW ENERGY LTD.,RAJ WESTPOWER LTD. RAJASTHAN,2017,5826.000,437.000
NR,RAJASTHAN,STATE,COAL,RRVUNL,KOTA THERMAL POWER STATION ,2017,6628.790,313.600
NR,RAJASTHAN,STATE,COAL,RRVUNL,SURATGARH TPS ,2017,4023.280,417.300
NR,RAJASTHAN,STATE,COAL,RRVUNL,CHHABRA TPS  1& 2,2017,3059.460,367.000
NR,RAJASTHAN,STATE,COAL,RRVUNL,CHHABRA TPS  3,2017,1515.360,367.000
NR,RAJASTHAN,STATE,COAL,RRVUNL,CHHABRA TPS  4,2017,1558.960,367.000
NR,RAJASTHAN,STATE,COAL,RRVUNL,RAMGARH GT POWER PROJECT,2017,431.770,418.000
NR,RAJASTHAN,STATE,NATURAL GAS,RRVUNL,RAMGARH GAS T P PROJECT 3,2017,936.150,418.000
NR,RAJASTHAN,STATE,R-LNG,RRVUNL,DHOLPUR C C POWER PROJECT  ,2017,94.860,461.100
NR,RAJASTHAN,STATE,HYDRO,RRVUNL,MAHI HYDEL POWER STATION ,2017,208.550,341.920
NR,RAJASTHAN,STATE,HYDRO,RRVUNL,MINI MICRO HYDEL (MMH) P S,2017,8.510,378.000
NR,RAJASTHAN,STATE,COAL,RRVUNL,KALISINDH TPP 1,2017,3415.430,450.000
NR,RAJASTHAN,STATE,COAL,RRVUNL,KALISINDH TPP 2,2017,2115.880,450.000
NR,RAJASTHAN,PRIVATE,COAL,ADANI POWER LTD.,KAWAI TPP &RAJASTHAN ,2017,7831.820,334.380
NR,RAJASTHAN,CENTRAL,LIGNITE,NEYVELI LIG. CORP. LTD.,NEYVELI BARSINGSAR ,2017,1275.200,380.400
NR,RAJASTHAN,CENTRAL,NAPHTHA,NTPC LTD.,ANTA CCPP,2018,451.000,468.000
NR,RAJASTHAN,CENTRAL,NUCLEAR,NPCIL,RAJASTHAN  A.P.S. 2;3;4;5 & 6,2018,7720.630,405.140
NR,RAJASTHAN,PRIVATE,LIGNITE,JSW ENERGY LTD.,RAJ WESTPOWER LTD. RAJASTHAN,2018,6140.000,401.000
NR,RAJASTHAN,STATE,COAL,RRVUNL,KOTA THERMAL POWER STATION ,2018,6413.970,349.000
NR,RAJASTHAN,STATE,COAL,RRVUNL,SURATGARH TPS ,2018,4450.310,440.000
NR,RAJASTHAN,STATE,COAL,RRVUNL,CHHABRA TPP,2018,5629.060,390.000
NR,RAJASTHAN,STATE,COAL,RRVUNL,RAMGARH GT POWER PROJECT,2018,1391.360,385.000
NR,RAJASTHAN,STATE,R-LNG,RRVUNL,DHOLPUR C C POWER PROJECT  ,2018,210.230,556.000
NR,RAJASTHAN,STATE,HYDRO,RRVUNL,MAHI HYDEL POWER STATION ,2018,178.860,279.000
NR,RAJASTHAN,STATE,HYDRO,RRVUNL,MINI MICRO HYDEL (MMH) P S,2018,11.100,378.000
NR,RAJASTHAN,STATE,COAL,RRVUNL,KALISINDH TPP ,2018,6258.490,456.000
NR,RAJASTHAN,PRIVATE,COAL,ADANI POWER LTD.,ADANI POWER RAJASTHAN LTD  (1200 MW PPA RAJASTHAN DISCOM),2018,4803.470,363.660
NR,RAJASTHAN,CENTRAL,LIGNITE,NEYVELI LIG. CORP. LTD.,NEYVELI BARSINGSAR ,2018,1435.430,350.000
NR,RAJASTHAN,CENTRAL,NATURAL GAS,NTPC LTD.,ANTA CCPP,2019,326.000,564.000
NR,RAJASTHAN,CENTRAL,NUCLEAR,NPCIL,RAJASTHAN  A.P.S. 2;3;4;5 & 6,2019,7195.000,371.000
NR,RAJASTHAN,STATE,COAL,RRVUNL,KOTA SUPER THERMAL POWER STATION ,2019,7048.460,350.000
NR,RAJASTHAN,STATE,COAL,RRVUNL,SURATGARH TPS ,2019,6464.860,430.000
NR,RAJASTHAN,STATE,COAL,RRVUNL,CHHABRA TPP I;2;3&4,2019,6597.880,394.000
NR,RAJASTHAN,STATE,COAL,RRVUNL,RAMGARH GT POWER PROJECT(1&2) & RGTPP STAGE 3(160MW),2019,955.590,402.000
NR,RAJASTHAN,STATE,COAL,RRVUNL,CSCTPP U#5,2019,2532.250,409.000
NR,RAJASTHAN,STATE,NATURAL GAS,RRVUNL,DHOLPUR GAS TPS  ,2019,2.030,763.000
NR,RAJASTHAN,STATE,HYDRO,RRVUNL,MAHI HYDEL POWER STATION ,2019,115.890,426.000
NR,RAJASTHAN,STATE,HYDRO,RRVUNL,MINI MICRO HYDEL (MMH) P S,2019,4.570,378.000
NR,RAJASTHAN,STATE,COAL,RRVUNL,KALISINDH TPP I & 2,2019,5205.480,463.000
NR,RAJASTHAN,PRIVATE,COAL,ADANI POWER LTD.,ADANI POWER RAJASTHAN LTD  (1200 MW PPA RAJASTHAN DISCOM),2019,7187.600,370.080
NR,RAJASTHAN,CENTRAL,LIGNITE,NEYVELI LIG. CORP. LTD.,NEYVELI BARSINGSAR ,2019,1179.760,341.000
SR,TAMILNADU,CENTRAL,THERMAL,NEYVELI LIGNITE CORP. LTD.,NEYVELI BARSINGSAR,2014,1380.410,383.310
SR,TAMILNADU,CENTRAL,THERMAL,NEYVELI LIGNITE CORP. LTD.,NEYVELI TPSI,2014,3594.550,337.430
SR,TAMILNADU,CENTRAL,THERMAL,NEYVELI LIGNITE CORP. LTD.,NEYVELI TPS- I EXPN.,2014,3013.590,314.290
SR,TAMILNADU,CENTRAL,THERMAL,NEYVELI LIGNITE CORP. LTD.,NEYVELI TPS-II,2014,10104.370,263.830
SR,TAMILNADU,CENTRAL,NUCLEAR,NPCIL,MADRAS A.P.S. 1 - 2,2014,1898.000,205.390
SR,TAMILNADU,STATE,THERMAL,TN GEN. & DIS. CORP. LTD.,ENNORE,2014,1010.890,498.520
SR,TAMILNADU,STATE,THERMAL,TN GEN. & DIS. CORP. LTD.,METTUR,2014,7906.400,498.520
SR,TAMILNADU,STATE,THERMAL,TN GEN. & DIS. CORP. LTD.,NORTH CHENNAI,2014,5846.180,498.520
SR,TAMILNADU,STATE,THERMAL,TN GEN. & DIS. CORP. LTD.,TUTICORIN,2014,7252.620,498.520
SR,TAMILNADU,STATE,THERMAL,TN GEN. & DIS. CORP. LTD.,KOVILKALAPPAL,2014,456.620,498.520
SR,TAMILNADU,STATE,THERMAL,TN GEN. & DIS. CORP. LTD.,VALUTHUR,2014,1178.710,498.520
SR,TAMILNADU,STATE,THERMAL,TN GEN. & DIS. CORP. LTD.,KUTTALAM,2014,594.150,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,PYKARA,2014,62.110,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,PYKARA MICRO,2014,9.180,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,MOYAR,2014,147.900,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,MARAVAKANDY,2014,0.840,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KUNDAH-I,2014,269.310,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KUNDAH-II,2014,659.850,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KUNDAH-III,2014,379.610,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KUNDAH-IV,2014,142.340,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KUNDAH-V,2014,73.370,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KUNDAH-VI (PARSON VALLEY),2014,42.510,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,METTUR DAM,2014,104.410,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,METTUR TUNNEL,2014,356.060,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,BARRIAGE-I,2014,73.210,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,BARRIAGE-II,2014,65.840,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,BARRIAGE-III,2014,64.010,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,BARRIAGE-IV,2014,52.140,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,BHAVANI SAGAR,2014,24.820,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,POONACHI,2014,4.960,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,SATHANOOR,2014,1.840,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,MUKURTHY,2014,1.910,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,THIRUMURTHY,2014,0.510,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,PERIYAR,2014,452.580,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,VAIGAI,2014,27.120,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,SURULIYAR,2014,100.100,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,PAPANASAM,2014,136.850,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,SERVALAR,2014,50.040,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,SARKARPATHY,2014,137.870,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,ALIYAR,2014,143.710,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KADAMPARAI,2014,501.200,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,SHOLAYAR-I,2014,194.830,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,SHOLAYAR-II,2014,71.590,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KODAYAR-I,2014,112.310,498.520
