seriesCode,concept_role,concept_id,code_id,code_description,code_sdmx
SL_TLF_CHLDEA,dimension,Age,20-30,20 to 30 years old,Y20T30
SL_TLF_CHLDEA,dimension,Age,29-49,20 to 49 years old,Y20T49
SL_TLF_CHLDEA,dimension,Age,20-64,20 to 64 years old,Y20T64
SL_TLF_CHLDEA,dimension,Age,20-74,20 to 74 years old,Y20T74
SL_TLF_CHLDEA,dimension,Age,25-29,25 to 29 years old,Y25T29
SL_TLF_CHLDEA,dimension,Age,25-34,25 to 34 years old,Y25T34
SL_TLF_CHLDEA,dimension,Age,25-64,25 to 64 years old,Y25T64
SL_TLF_CHLDEA,dimension,Age,25+,25 years old and over,Y_GE25
SL_TLF_CHLDEA,dimension,Age,30,30 years old,Y30
SL_TLF_CHLDEA,dimension,Age,30-34,30 to 34 years old,Y30T34
SL_TLF_CHLDEA,dimension,Age,30-39,30 to 39 years old,Y30T39
SL_TLF_CHLDEA,dimension,Age,30-69,30 to 69 years old,Y30T69
SL_TLF_CHLDEA,dimension,Age,30-70,30 to 70 years old,Y30T70
SL_TLF_CHLDEA,dimension,Age,35,35 years old,Y35
SL_TLF_CHLDEA,dimension,Age,35-39,35 to 39 years old,Y35T39
SL_TLF_CHLDEA,dimension,Age,35-44,35 to 44 years old,Y35T44
SL_TLF_CHLDEA,dimension,Age,35-49,35 to 49 years old,Y35T49
SL_TLF_CHLDEA,dimension,Age,M36T59,36 to 59 months old,M36T59
SL_TLF_CHLDEA,dimension,Age,40-44,40 to 44 years old,Y40T44
SL_TLF_CHLDEA,dimension,Age,40-49,40 to 49 years old,Y40T49
SL_TLF_CHLDEA,dimension,Age,45-49,45 to 49 years old,Y45T49
SL_TLF_CHLDEA,dimension,Age,45-59,45 to 59 years old,Y45T59
SL_TLF_CHLDEA,dimension,Age,15-28,15 to 28 years old,Y15T28
SL_TLF_CHLDEA,dimension,Reporting Type,N,National,N
SL_TLF_CHLDEA,dimension,Reporting Type,G,Global,G
SL_TLF_CHLDEA,dimension,Sex,FEMALE,Female,F
SL_TLF_CHLDEA,dimension,Sex,MALE,Male,M
SL_TLF_CHLDEA,dimension,Sex,BOTHSEX,Both sexes,_T
SL_TLF_CHLDEA,dimension,Nature,C,Country data,C
SL_TLF_CHLDEA,dimension,Nature,CA,Country adjusted data,CA
SL_TLF_CHLDEA,dimension,Nature,E,Estimated data,E
SL_TLF_CHLDEA,dimension,Nature,G,Global monitoring data,G
SL_TLF_CHLDEA,dimension,Nature,M,Modeled data,M
SL_TLF_CHLDEA,dimension,Nature,N,Non-relevant,N
SL_TLF_CHLDEA,dimension,Nature,NA,Data nature not available,_X
SL_TLF_CHLDEA,dimension,Units,PERCENT,Percentage,PT
SL_EMP_FTLINJUR,dimension,Migratory status,_T,No breakdown,_T
SL_EMP_FTLINJUR,dimension,Migratory status,MIGPER,Migrants,MS_MIGRANT
SL_EMP_FTLINJUR,dimension,Migratory status,NONMIG,Non-migrant,MS_NOMIGRANT
SL_EMP_FTLINJUR,dimension,Migratory status,EUMIG,EU Migrants,MS_EUMIGRANT
SL_EMP_FTLINJUR,dimension,Migratory status,NONEUMIG,Non-EU Migrants,MS_NONEUMIGRANT
SL_EMP_FTLINJUR,dimension,Reporting Type,N,National,N
SL_EMP_FTLINJUR,dimension,Reporting Type,G,Global,G
SL_EMP_FTLINJUR,dimension,Sex,FEMALE,Female,F
SL_EMP_FTLINJUR,dimension,Sex,MALE,Male,M
SL_EMP_FTLINJUR,dimension,Sex,BOTHSEX,Both sexes,_T
SL_EMP_FTLINJUR,dimension,Nature,C,Country data,C
SL_EMP_FTLINJUR,dimension,Nature,CA,Country adjusted data,CA
SL_EMP_FTLINJUR,dimension,Nature,E,Estimated data,E
SL_EMP_FTLINJUR,dimension,Nature,G,Global monitoring data,G
SL_EMP_FTLINJUR,dimension,Nature,M,Modeled data,M
SL_EMP_FTLINJUR,dimension,Nature,N,Non-relevant,N
SL_EMP_FTLINJUR,dimension,Nature,NA,Data nature not available,_X
SL_EMP_FTLINJUR,dimension,Observation Status,A,Normal value,A
SL_EMP_FTLINJUR,dimension,Observation Status,U,Low reliability,U
SL_EMP_FTLINJUR,dimension,Units,PER_100000_EMP,"Per 100,000 employees",PER_100000_EMP
SL_EMP_FTLINJUR,dimension,Units,PER_100000_PRSN_INSR,"Per 100,000 persons insured",PER_100000_PRSN_INSR
SL_EMP_FTLINJUR,dimension,Units,PER_100000_WKRS_EMP,"Per 100,000 workers employed",PER_100000_WKRS_EMP
SL_EMP_INJUR,dimension,Migratory status,_T,No breakdown,_T
SL_EMP_INJUR,dimension,Migratory status,MIGPER,Migrants,MS_MIGRANT
SL_EMP_INJUR,dimension,Migratory status,NONMIG,Non-migrant,MS_NOMIGRANT
SL_EMP_INJUR,dimension,Migratory status,EUMIG,EU Migrants,MS_EUMIGRANT
SL_EMP_INJUR,dimension,Migratory status,NONEUMIG,Non-EU Migrants,MS_NONEUMIGRANT
SL_EMP_INJUR,dimension,Reporting Type,N,National,N
SL_EMP_INJUR,dimension,Reporting Type,G,Global,G
SL_EMP_INJUR,dimension,Sex,FEMALE,Female,F
SL_EMP_INJUR,dimension,Sex,MALE,Male,M
SL_EMP_INJUR,dimension,Sex,BOTHSEX,Both sexes,_T
SL_EMP_INJUR,dimension,Nature,C,Country data,C
SL_EMP_INJUR,dimension,Nature,CA,Country adjusted data,CA
SL_EMP_INJUR,dimension,Nature,E,Estimated data,E
SL_EMP_INJUR,dimension,Nature,G,Global monitoring data,G
SL_EMP_INJUR,dimension,Nature,M,Modeled data,M
SL_EMP_INJUR,dimension,Nature,N,Non-relevant,N
SL_EMP_INJUR,dimension,Nature,NA,Data nature not available,_X
SL_EMP_INJUR,dimension,Observation Status,A,Normal value,A
SL_EMP_INJUR,dimension,Observation Status,U,Low reliability,U
SL_EMP_INJUR,dimension,Units,PER_100000_EMP,"Per 100,000 employees",PER_100000_EMP
SL_EMP_INJUR,dimension,Units,PER_100000_PRSN_INSR,"Per 100,000 persons insured",PER_100000_PRSN_INSR
SL_EMP_INJUR,dimension,Units,PER_100000_WKRS_EMP,"Per 100,000 workers employed",PER_100000_WKRS_EMP
SL_LBR_NTLCPL,dimension,Migratory status,_T,No breakdown,_T
SL_LBR_NTLCPL,dimension,Migratory status,MIGPER,Migrants,MS_MIGRANT
SL_LBR_NTLCPL,dimension,Migratory status,NONMIG,Non-migrant,MS_NOMIGRANT
SL_LBR_NTLCPL,dimension,Migratory status,EUMIG,EU Migrants,MS_EUMIGRANT
SL_LBR_NTLCPL,dimension,Migratory status,NONEUMIG,Non-EU Migrants,MS_NONEUMIGRANT
SL_LBR_NTLCPL,dimension,Reporting Type,R,Regional,R
SL_LBR_NTLCPL,dimension,Reporting Type,N,National,N
SL_LBR_NTLCPL,dimension,Reporting Type,G,Global,G
SL_LBR_NTLCPL,dimension,Nature,C,Country data,C
SL_LBR_NTLCPL,dimension,Nature,CA,Country adjusted data,CA
SL_LBR_NTLCPL,dimension,Nature,E,Estimated data,E
SL_LBR_NTLCPL,dimension,Nature,G,Global monitoring data,G
SL_LBR_NTLCPL,dimension,Nature,M,Modeled data,M
SL_LBR_NTLCPL,dimension,Nature,N,Non-relevant,N
SL_LBR_NTLCPL,dimension,Nature,NA,Data nature not available,_X
SL_LBR_NTLCPL,dimension,Observation Status,A,Normal value,A
SL_LBR_NTLCPL,dimension,Observation Status,U,Low reliability,U
SL_LBR_NTLCPL,dimension,Units,SCORE,Score,SCORE
ST_GDP_ZS,dimension,Reporting Type,N,National,N
ST_GDP_ZS,dimension,Reporting Type,G,Global,G
ST_GDP_ZS,dimension,Reporting Type,R,Regional,R
ST_GDP_ZS,dimension,Nature,C,Country data,C
ST_GDP_ZS,dimension,Nature,CA,Country adjusted data,CA
ST_GDP_ZS,dimension,Nature,E,Estimated data,E
ST_GDP_ZS,dimension,Nature,G,Global monitoring data,G
ST_GDP_ZS,dimension,Nature,M,Modeled data,M
ST_GDP_ZS,dimension,Nature,N,Non-relevant,N
ST_GDP_ZS,dimension,Nature,NA,Data nature not available,_X
ST_GDP_ZS,dimension,Units,PERCENT,Percentage,PT
DC_TOF_TRDCMDL,dimension,Reporting Type,N,National,N
DC_TOF_TRDCMDL,dimension,Reporting Type,G,Global,G
DC_TOF_TRDCMDL,dimension,Nature,C,Country data,C
DC_TOF_TRDCMDL,dimension,Nature,CA,Country adjusted data,CA
DC_TOF_TRDCMDL,dimension,Nature,E,Estimated data,E
DC_TOF_TRDCMDL,dimension,Nature,G,Global monitoring data,G
DC_TOF_TRDCMDL,dimension,Nature,M,Modeled data,M
DC_TOF_TRDCMDL,dimension,Nature,N,Non-relevant,N
DC_TOF_TRDCMDL,dimension,Nature,NA,Data nature not available,_X
DC_TOF_TRDCMDL,dimension,Units,CON_USD,Constant USD,CON_USD
DC_TOF_TRDDBMDL,dimension,Reporting Type,N,National,N
DC_TOF_TRDDBMDL,dimension,Reporting Type,G,Global,G
DC_TOF_TRDDBMDL,dimension,Nature,C,Country data,C
DC_TOF_TRDDBMDL,dimension,Nature,CA,Country adjusted data,CA
DC_TOF_TRDDBMDL,dimension,Nature,E,Estimated data,E
DC_TOF_TRDDBMDL,dimension,Nature,G,Global monitoring data,G
DC_TOF_TRDDBMDL,dimension,Nature,M,Modeled data,M
DC_TOF_TRDDBMDL,dimension,Nature,N,Non-relevant,N
DC_TOF_TRDDBMDL,dimension,Nature,NA,Data nature not available,_X
DC_TOF_TRDDBMDL,dimension,Units,CON_USD,Constant USD,CON_USD
DC_TOF_TRDDBML,dimension,Reporting Type,N,National,N
DC_TOF_TRDDBML,dimension,Reporting Type,G,Global,G
DC_TOF_TRDDBML,dimension,Nature,C,Country data,C
DC_TOF_TRDDBML,dimension,Nature,CA,Country adjusted data,CA
DC_TOF_TRDDBML,dimension,Nature,E,Estimated data,E
DC_TOF_TRDDBML,dimension,Nature,G,Global monitoring data,G
DC_TOF_TRDDBML,dimension,Nature,M,Modeled data,M
DC_TOF_TRDDBML,dimension,Nature,N,Non-relevant,N
DC_TOF_TRDDBML,dimension,Nature,NA,Data nature not available,_X
DC_TOF_TRDDBML,dimension,Units,CON_USD,Constant USD,CON_USD
DC_TOF_TRDCML,dimension,Reporting Type,N,National,N
DC_TOF_TRDCML,dimension,Reporting Type,G,Global,G
DC_TOF_TRDCML,dimension,Nature,C,Country data,C
DC_TOF_TRDCML,dimension,Nature,CA,Country adjusted data,CA
DC_TOF_TRDCML,dimension,Nature,E,Estimated data,E
DC_TOF_TRDCML,dimension,Nature,G,Global monitoring data,G
DC_TOF_TRDCML,dimension,Nature,M,Modeled data,M
DC_TOF_TRDCML,dimension,Nature,N,Non-relevant,N
DC_TOF_TRDCML,dimension,Nature,NA,Data nature not available,_X
DC_TOF_TRDCML,dimension,Units,CON_USD,Constant USD,CON_USD
SL_CPA_YEMP,dimension,Reporting Type,N,National,N
SL_CPA_YEMP,dimension,Reporting Type,G,Global,G
SL_CPA_YEMP,dimension,Nature,C,Country data,C
SL_CPA_YEMP,dimension,Nature,CA,Country adjusted data,CA
SL_CPA_YEMP,dimension,Nature,E,Estimated data,E
SL_CPA_YEMP,dimension,Nature,G,Global monitoring data,G
SL_CPA_YEMP,dimension,Nature,M,Modeled data,M
SL_CPA_YEMP,dimension,Nature,N,Non-relevant,N
SL_CPA_YEMP,dimension,Nature,NA,Data nature not available,_X
SL_CPA_YEMP,dimension,Observation Status,A,Normal value,A
SL_CPA_YEMP,dimension,Units,SCORE,Score,SCORE
IS_RDP_FRGVOL,dimension,Mode of transportation,AIR,Air transport,MOT_AIR
IS_RDP_FRGVOL,dimension,Mode of transportation,RAI,Rail transport,MOT_RAI
IS_RDP_FRGVOL,dimension,Mode of transportation,ROA,Road transport,MOT_ROA
IS_RDP_FRGVOL,dimension,Mode of transportation,_T,No breakdown,_T
IS_RDP_FRGVOL,dimension,Mode of transportation,IWW,Inland waterway transport,MOT_IWW
IS_RDP_FRGVOL,dimension,Reporting Type,N,National,N
IS_RDP_FRGVOL,dimension,Reporting Type,G,Global,G
IS_RDP_FRGVOL,dimension,Nature,C,Country data,C
IS_RDP_FRGVOL,dimension,Nature,CA,Country adjusted data,CA
IS_RDP_FRGVOL,dimension,Nature,E,Estimated data,E
IS_RDP_FRGVOL,dimension,Nature,G,Global monitoring data,G
IS_RDP_FRGVOL,dimension,Nature,M,Modeled data,M
IS_RDP_FRGVOL,dimension,Nature,N,Non-relevant,N
IS_RDP_FRGVOL,dimension,Nature,NA,Data nature not available,_X
IS_RDP_FRGVOL,dimension,Units,T_KM,Tonne kilometres,T_KM
IS_RDP_PFVOL,dimension,Mode of transportation,AIR,Air transport,MOT_AIR
IS_RDP_PFVOL,dimension,Mode of transportation,RAI,Rail transport,MOT_RAI
IS_RDP_PFVOL,dimension,Mode of transportation,ROA,Road transport,MOT_ROA
IS_RDP_PFVOL,dimension,Reporting Type,N,National,N
IS_RDP_PFVOL,dimension,Reporting Type,G,Global,G
IS_RDP_PFVOL,dimension,Nature,C,Country data,C
IS_RDP_PFVOL,dimension,Nature,CA,Country adjusted data,CA
IS_RDP_PFVOL,dimension,Nature,E,Estimated data,E
IS_RDP_PFVOL,dimension,Nature,G,Global monitoring data,G
IS_RDP_PFVOL,dimension,Nature,M,Modeled data,M
IS_RDP_PFVOL,dimension,Nature,N,Non-relevant,N
IS_RDP_PFVOL,dimension,Nature,NA,Data nature not available,_X
IS_RDP_PFVOL,dimension,Units,P_KM,Revenue passenger kilometres,P_KM
SP_ROD_R2KM,dimension,Location,RURAL,Rural,R
SP_ROD_R2KM,dimension,Reporting Type,N,National,N
SP_ROD_R2KM,dimension,Reporting Type,G,Global,G
SP_ROD_R2KM,dimension,Reporting Type,R,Regional,R
SP_ROD_R2KM,dimension,Nature,C,Country data,C
SP_ROD_R2KM,dimension,Nature,CA,Country adjusted data,CA
SP_ROD_R2KM,dimension,Nature,E,Estimated data,E
SP_ROD_R2KM,dimension,Nature,G,Global monitoring data,G
SP_ROD_R2KM,dimension,Nature,M,Modeled data,M
SP_ROD_R2KM,dimension,Nature,N,Non-relevant,N
SP_ROD_R2KM,dimension,Nature,NA,Data nature not available,_X
SP_ROD_R2KM,dimension,Units,PERCENT,Percentage,PT
IS_RDP_PORFVOL,dimension,Mode of transportation,SEA,Maritime,MOT_SEA
IS_RDP_PORFVOL,dimension,Reporting Type,N,National,N
IS_RDP_PORFVOL,dimension,Reporting Type,G,Global,G
IS_RDP_PORFVOL,dimension,Reporting Type,R,Regional,R
IS_RDP_PORFVOL,dimension,Nature,C,Country data,C
IS_RDP_PORFVOL,dimension,Nature,CA,Country adjusted data,CA
IS_RDP_PORFVOL,dimension,Nature,E,Estimated data,E
IS_RDP_PORFVOL,dimension,Nature,G,Global monitoring data,G
IS_RDP_PORFVOL,dimension,Nature,M,Modeled data,M
IS_RDP_PORFVOL,dimension,Nature,N,Non-relevant,N
IS_RDP_PORFVOL,dimension,Nature,NA,Data nature not available,_X
IS_RDP_PORFVOL,dimension,Units,TEU,Twenty-foot equivalent units (TEUs),TEU
IS_RDP_LULFRG,dimension,Mode of transportation,SEA,Maritime,MOT_SEA
IS_RDP_LULFRG,dimension,Reporting Type,N,National,N
IS_RDP_LULFRG,dimension,Reporting Type,G,Global,G
IS_RDP_LULFRG,dimension,Reporting Type,R,Regional,R
IS_RDP_LULFRG,dimension,Nature,C,Country data,C
IS_RDP_LULFRG,dimension,Nature,CA,Country adjusted data,CA
IS_RDP_LULFRG,dimension,Nature,E,Estimated data,E
IS_RDP_LULFRG,dimension,Nature,G,Global monitoring data,G
IS_RDP_LULFRG,dimension,Nature,M,Modeled data,M
IS_RDP_LULFRG,dimension,Nature,N,Non-relevant,N
IS_RDP_LULFRG,dimension,Nature,NA,Data nature not available,_X
IS_RDP_LULFRG,dimension,Units,METONS,Metric Tons,T
NV_IND_MANFPC,dimension,Activity,ISIC4_C,Manufacturing,ISIC4_C
NV_IND_MANFPC,dimension,Reporting Type,N,National,N
NV_IND_MANFPC,dimension,Reporting Type,G,Global,G
NV_IND_MANFPC,dimension,Nature,C,Country data,C
NV_IND_MANFPC,dimension,Nature,CA,Country adjusted data,CA
NV_IND_MANFPC,dimension,Nature,E,Estimated data,E
NV_IND_MANFPC,dimension,Nature,G,Global monitoring data,G
NV_IND_MANFPC,dimension,Nature,M,Modeled data,M
NV_IND_MANFPC,dimension,Nature,N,Non-relevant,N
NV_IND_MANFPC,dimension,Nature,NA,Data nature not available,_X
NV_IND_MANFPC,dimension,Observation Status,A,Normal value,A
NV_IND_MANFPC,dimension,Units,CON_USD,Constant USD,CON_USD
NV_IND_MANFPC,dimension,Units,CON_10USD,Constant 2010 United States dollars,CON_10USD
SL_TLF_MANF,dimension,Activity,ISIC4_C,Manufacturing,ISIC4_C
SL_TLF_MANF,dimension,Activity,ISIC3_D,Manufacturing (ISIC3 D),ISIC3_D
SL_TLF_MANF,dimension,Reporting Type,N,National,N
SL_TLF_MANF,dimension,Reporting Type,G,Global,G
SL_TLF_MANF,dimension,Sex,FEMALE,Female,F
SL_TLF_MANF,dimension,Sex,MALE,Male,M
SL_TLF_MANF,dimension,Sex,BOTHSEX,Both sexes,_T
SL_TLF_MANF,dimension,Nature,C,Country data,C
SL_TLF_MANF,dimension,Nature,CA,Country adjusted data,CA
SL_TLF_MANF,dimension,Nature,E,Estimated data,E
SL_TLF_MANF,dimension,Nature,G,Global monitoring data,G
SL_TLF_MANF,dimension,Nature,M,Modeled data,M
SL_TLF_MANF,dimension,Nature,N,Non-relevant,N
SL_TLF_MANF,dimension,Nature,NA,Data nature not available,_X
SL_TLF_MANF,dimension,Units,PERCENT,Percentage,PT
NV_IND_MANF,dimension,Activity,ISIC4_C,Manufacturing,ISIC4_C
NV_IND_MANF,dimension,Reporting Type,N,National,N
NV_IND_MANF,dimension,Reporting Type,G,Global,G
NV_IND_MANF,dimension,Nature,C,Country data,C
NV_IND_MANF,dimension,Nature,CA,Country adjusted data,CA
NV_IND_MANF,dimension,Nature,E,Estimated data,E
NV_IND_MANF,dimension,Nature,G,Global monitoring data,G
NV_IND_MANF,dimension,Nature,M,Modeled data,M
NV_IND_MANF,dimension,Nature,N,Non-relevant,N
NV_IND_MANF,dimension,Nature,NA,Data nature not available,_X
NV_IND_MANF,dimension,Observation Status,A,Normal value,A
NV_IND_MANF,dimension,Units,PERCENT,Percentage,PT
NV_IND_MANF_CD,dimension,Activity,ISIC4_C,Manufacturing,ISIC4_C
NV_IND_MANF_CD,dimension,Reporting Type,R,Regional,R
NV_IND_MANF_CD,dimension,Reporting Type,N,National,N
NV_IND_MANF_CD,dimension,Reporting Type,G,Global,G
NV_IND_MANF_CD,dimension,Nature,C,Country data,C
NV_IND_MANF_CD,dimension,Nature,CA,Country adjusted data,CA
NV_IND_MANF_CD,dimension,Nature,E,Estimated data,E
NV_IND_MANF_CD,dimension,Nature,G,Global monitoring data,G
NV_IND_MANF_CD,dimension,Nature,M,Modeled data,M
NV_IND_MANF_CD,dimension,Nature,N,Non-relevant,N
NV_IND_MANF_CD,dimension,Nature,NA,Data nature not available,_X
NV_IND_MANF_CD,dimension,Observation Status,A,Normal value,A
NV_IND_MANF_CD,dimension,Units,PERCENT,Percentage,PT
NV_IND_SSIS,dimension,Activity,ISIC4_C,Manufacturing,ISIC4_C
NV_IND_SSIS,dimension,Activity,ISIC3_D,Manufacturing (ISIC3 D),ISIC3_D
NV_IND_SSIS,dimension,Reporting Type,N,National,N
NV_IND_SSIS,dimension,Reporting Type,G,Global,G
NV_IND_SSIS,dimension,Nature,C,Country data,C
NV_IND_SSIS,dimension,Nature,CA,Country adjusted data,CA
NV_IND_SSIS,dimension,Nature,E,Estimated data,E
NV_IND_SSIS,dimension,Nature,G,Global monitoring data,G
NV_IND_SSIS,dimension,Nature,M,Modeled data,M
NV_IND_SSIS,dimension,Nature,N,Non-relevant,N
NV_IND_SSIS,dimension,Nature,NA,Data nature not available,_X
NV_IND_SSIS,dimension,Observation Status,A,Normal value,A
NV_IND_SSIS,dimension,Units,PERCENT,Percentage,PT
FC_ACC_SSID,dimension,Activity,ISIC4_C,Manufacturing,ISIC4_C
FC_ACC_SSID,dimension,Reporting Type,N,National,N
FC_ACC_SSID,dimension,Reporting Type,G,Global,G
FC_ACC_SSID,dimension,Nature,C,Country data,C
FC_ACC_SSID,dimension,Nature,CA,Country adjusted data,CA
FC_ACC_SSID,dimension,Nature,E,Estimated data,E
FC_ACC_SSID,dimension,Nature,G,Global monitoring data,G
FC_ACC_SSID,dimension,Nature,M,Modeled data,M
FC_ACC_SSID,dimension,Nature,N,Non-relevant,N
FC_ACC_SSID,dimension,Nature,NA,Data nature not available,_X
FC_ACC_SSID,dimension,Observation Status,A,Normal value,A
FC_ACC_SSID,dimension,Units,PERCENT,Percentage,PT
EN_ATM_CO2,dimension,Activity,TOTAL,No breakdown,_T
EN_ATM_CO2,dimension,Activity,ISIC4_C10T32X19,Manufacturing excl. coke and refined petroleum products and repair and installation of machinery and equipment,ISIC4_C10T32X19
EN_ATM_CO2,dimension,Reporting Type,N,National,N
EN_ATM_CO2,dimension,Reporting Type,G,Global,G
EN_ATM_CO2,dimension,Nature,C,Country data,C
EN_ATM_CO2,dimension,Nature,E,Estimated data,E
EN_ATM_CO2,dimension,Units,TONNES_M,Millions of tonnes,T
EN_ATM_CO2MVA,dimension,Activity,ISIC4_C,Manufacturing,ISIC4_C
EN_ATM_CO2MVA,dimension,Reporting Type,N,National,N
EN_ATM_CO2MVA,dimension,Reporting Type,G,Global,G
EN_ATM_CO2MVA,dimension,Nature,C,Country data,C
EN_ATM_CO2MVA,dimension,Nature,CA,Country adjusted data,CA
EN_ATM_CO2MVA,dimension,Nature,E,Estimated data,E
EN_ATM_CO2MVA,dimension,Nature,G,Global monitoring data,G
EN_ATM_CO2MVA,dimension,Nature,M,Modeled data,M
EN_ATM_CO2MVA,dimension,Nature,N,Non-relevant,N
EN_ATM_CO2MVA,dimension,Nature,NA,Data nature not available,_X
EN_ATM_CO2MVA,dimension,Observation Status,A,Normal value,A
EN_ATM_CO2MVA,dimension,Units,KG_PER_CON_USD,Kilograms per constant USD,KG_PER_CON_USD
EN_ATM_CO2GDP,dimension,Reporting Type,N,National,N
EN_ATM_CO2GDP,dimension,Reporting Type,G,Global,G
EN_ATM_CO2GDP,dimension,Nature,C,Country data,C
EN_ATM_CO2GDP,dimension,Nature,CA,Country adjusted data,CA
EN_ATM_CO2GDP,dimension,Nature,E,Estimated data,E
EN_ATM_CO2GDP,dimension,Nature,G,Global monitoring data,G
EN_ATM_CO2GDP,dimension,Nature,M,Modeled data,M
EN_ATM_CO2GDP,dimension,Nature,N,Non-relevant,N
EN_ATM_CO2GDP,dimension,Nature,NA,Data nature not available,_X
EN_ATM_CO2GDP,dimension,Units,KG_PER_CON_USD,Kilograms per constant USD,KG_PER_CON_USD
GB_POP_SCIERD,dimension,Reporting Type,N,National,N
GB_POP_SCIERD,dimension,Reporting Type,G,Global,G
GB_POP_SCIERD,dimension,Nature,C,Country data,C
GB_POP_SCIERD,dimension,Nature,E,Estimated data,E
GB_POP_SCIERD,dimension,Nature,NA,Data nature not available,_X
GB_POP_SCIERD,dimension,Units,PER_1000000_POP,Per million population,PER_1000000_POP
GB_XPD_RSDV,dimension,Reporting Type,N,National,N
GB_XPD_RSDV,dimension,Reporting Type,G,Global,G
GB_XPD_RSDV,dimension,Nature,C,Country data,C
GB_XPD_RSDV,dimension,Nature,E,Estimated data,E
GB_XPD_RSDV,dimension,Nature,NA,Data nature not available,_X
GB_XPD_RSDV,dimension,Units,PERCENT,Percentage,PT
DC_TOF_INFRAL,dimension,Reporting Type,N,National,N
DC_TOF_INFRAL,dimension,Reporting Type,G,Global,G
DC_TOF_INFRAL,dimension,Nature,C,Country data,C
DC_TOF_INFRAL,dimension,Nature,CA,Country adjusted data,CA
DC_TOF_INFRAL,dimension,Nature,E,Estimated data,E
DC_TOF_INFRAL,dimension,Nature,G,Global monitoring data,G
DC_TOF_INFRAL,dimension,Nature,M,Modeled data,M
DC_TOF_INFRAL,dimension,Nature,N,Non-relevant,N
DC_TOF_INFRAL,dimension,Nature,NA,Data nature not available,_X
DC_TOF_INFRAL,dimension,Units,CON_USD,Constant USD,CON_USD
NV_IND_TECH,dimension,Activity,ISIC4_C,Manufacturing,ISIC4_C
NV_IND_TECH,dimension,Reporting Type,R,Regional,R
NV_IND_TECH,dimension,Reporting Type,N,National,N
NV_IND_TECH,dimension,Reporting Type,G,Global,G
NV_IND_TECH,dimension,Nature,C,Country data,C
NV_IND_TECH,dimension,Nature,CA,Country adjusted data,CA
NV_IND_TECH,dimension,Nature,E,Estimated data,E
NV_IND_TECH,dimension,Nature,G,Global monitoring data,G
NV_IND_TECH,dimension,Nature,M,Modeled data,M
NV_IND_TECH,dimension,Nature,N,Non-relevant,N
NV_IND_TECH,dimension,Nature,NA,Data nature not available,_X
NV_IND_TECH,dimension,Observation Status,A,Normal value,A
NV_IND_TECH,dimension,Units,PERCENT,Percentage,PT
IT_MOB_2GNTWK,dimension,Reporting Type,N,National,N
IT_MOB_2GNTWK,dimension,Reporting Type,G,Global,G
IT_MOB_2GNTWK,dimension,Reporting Type,R,Regional,R
IT_MOB_2GNTWK,dimension,Nature,C,Country data,C
IT_MOB_2GNTWK,dimension,Nature,CA,Country adjusted data,CA
IT_MOB_2GNTWK,dimension,Nature,E,Estimated data,E
IT_MOB_2GNTWK,dimension,Nature,G,Global monitoring data,G
IT_MOB_2GNTWK,dimension,Nature,M,Modeled data,M
IT_MOB_2GNTWK,dimension,Nature,N,Non-relevant,N
IT_MOB_2GNTWK,dimension,Nature,NA,Data nature not available,_X
IT_MOB_2GNTWK,dimension,Units,PERCENT,Percentage,PT
IT_MOB_3GNTWK,dimension,Reporting Type,N,National,N
IT_MOB_3GNTWK,dimension,Reporting Type,G,Global,G
IT_MOB_3GNTWK,dimension,Reporting Type,R,Regional,R
IT_MOB_3GNTWK,dimension,Nature,C,Country data,C
IT_MOB_3GNTWK,dimension,Nature,CA,Country adjusted data,CA
IT_MOB_3GNTWK,dimension,Nature,E,Estimated data,E
IT_MOB_3GNTWK,dimension,Nature,G,Global monitoring data,G
IT_MOB_3GNTWK,dimension,Nature,M,Modeled data,M
IT_MOB_3GNTWK,dimension,Nature,N,Non-relevant,N
IT_MOB_3GNTWK,dimension,Nature,NA,Data nature not available,_X
IT_MOB_3GNTWK,dimension,Units,PERCENT,Percentage,PT
IT_MOB_4GNTWK,dimension,Reporting Type,N,National,N
IT_MOB_4GNTWK,dimension,Reporting Type,G,Global,G
IT_MOB_4GNTWK,dimension,Reporting Type,R,Regional,R
IT_MOB_4GNTWK,dimension,Nature,C,Country data,C
IT_MOB_4GNTWK,dimension,Nature,CA,Country adjusted data,CA
IT_MOB_4GNTWK,dimension,Nature,E,Estimated data,E
IT_MOB_4GNTWK,dimension,Nature,G,Global monitoring data,G
IT_MOB_4GNTWK,dimension,Nature,M,Modeled data,M
IT_MOB_4GNTWK,dimension,Nature,N,Non-relevant,N
IT_MOB_4GNTWK,dimension,Nature,NA,Data nature not available,_X
IT_MOB_4GNTWK,dimension,Units,PERCENT,Percentage,PT
SI_HEI_TOTL,dimension,Quantile,Q1,Quantile 1 (poorest),Q1
SI_HEI_TOTL,dimension,Quantile,Q2,Quantile 2,Q2
SI_HEI_TOTL,dimension,Quantile,Q3,Quantile 3,Q3
SI_HEI_TOTL,dimension,Quantile,Q4,Quantile 4,Q4
SI_HEI_TOTL,dimension,Quantile,Q5,Quantile 5 (richest),Q5
SI_HEI_TOTL,dimension,Quantile,B40,Bottom 40%,B40
SI_HEI_TOTL,dimension,Quantile,R60,Richest 60%,R60
