YEAR	STATEID	STATE	REGION	CUSGT1M	CUSGT1F	CUSLT1M	CUSLT1F	CUSUNSM	CUSUNSF	CUSTOTM	CUSTOTF	CUSGT1T	CUSLT1T	CUSUNST	CUSTOTT	CNOPRIVM	CNOPRIVF	CWPRIVM	CWPRIVF	JURGT1M	JURGT1F	JURLT1M	JURLT1F	JURUNSM	JURUNSF	JURTOTM	JURTOTF	PVINM	PVINF	PVOTHM	PVOTHF	PVINCLM	PVINCLF	LFM	LFF	LFINCLM	LFINCLF	LFCROWDM	LFCROWDF	LFCRSTM	LFCRSTF	LFCRINCM	LFCRINCF	FEDM	FEDF	OTHSTM	OTHSTF	FACINCLM	FACINCLF	FACROWDM	FACROWDF	WHITEM	WHITEF	BLACKM	BLACKF	HISPM	HISPF	AIANM	AIANF	ASIANM	ASIANF	NHPIM	NHPIF	APIM	APIF	TWORACEM	TWORACEF	ADDRACEM	ADDRACEF	UNKRACEM	UNKRACEF	TOTRACEM	TOTRACEF	NOTHISPM	NOTHISPF	UNKHISPM	UNKHISPF	TOTHCATM	TOTHCATF	COMMITM	COMMITF	PARNEWM	PARNEWF	PARNOM	PARNOF	ADCRNEWM	ADCRNEWF	ADCRNOM	ADCRNOF	ADTRANSM	ADTRANSF	ADAWOLM	ADAWOLF	ADESCAPM	ADESCAPF	ADAWESM	ADAWESF	ADRETM	ADRETF	ADOTHM	ADOTHF	ADTOTM	ADTOTF	RLUNEXPM	RLUNEXPF	RLUNCOMM	RLUNCOMF	RLUNOTHM	RLUNOTHF	RLCOPROM	RLCOPROF	RLCOSUPM	RLCOSUPF	RLCODPM	RLCODPF	RLCOOTHM	RLCOOTHF	RLDEATHM	RLDEATHF	RLAWOLM	RLAWOLF	RLESCAPM	RLESCAPF	RLAWESM	RLAWESF	RLTRANM	RLTRANF	RLBONDM	RLBONDF	RLOTHM	RLOTHF	RLTOTM	RLTOTF	FLOJANM	FLOJANF	FLOADMM	FLOADMF	FLORLM	FLORLF	FLODECM	FLODECF	CAPRATEM	CAPRATEF	CAPOPM	CAPOPF	CAPDESM	CAPDESF	CAPRATET	CAPOPT	CAPDEST	HIVTEST	HIVINC	HIVCUR	HIVREL	HIVRAN	HIVCERT	HIVHIGH	HIVREQ	HIVORD	HIVCLIN	HIVINCID	HIVOTH	HIVNOCUS	HIVCUSME	ADHIVTST	CONSTYPE	HIVEXTST	HIVASYMM	HIVASYMF	HIVASYMT	HIVLESSM	HIVLESSF	HIVLESST	AIDSCONM	AIDSCONF	AIDSCONT	HIVATOTM	HIVATOTF	HIVATOTT	CUSLT18M	CUSLT18F	CUSCTZNM	CUSCTZNF	CITZTOT	NCITZTOT	UNKCITZTOT	CITZTOTM	CITZTOTF	CITZGT1M	CITZGT1F	CITZLE1M	CITZLE1F	CITZUNSM	CITZUNSF	NCITZTOTM	NCITZTOTF	NCITZGT1M	NCITZGT1F	NCITZLE1M	NCITZLE1F	NCITZUNSM	NCITZUNSF	NCITZSELF	NCITZDOCS	NCITZVERIF	UNCITZTOTM	UNCITZTOTF	CITZPOP	DTHEXECM	DTHEXECF	DTHILLNM	DTHILLNF	DTHAIDSM	DTHAIDSF	DTHSUICM	DTHSUICF	DTHACCM	DTHACCF	DTHHOMIM	DTHHOMIF	DTHHOMOM	DTHHOMOF	DTHPERSM	DTHPERSF	DTHOTHM	DTHOTHF	DTHTOTM	DTHTOTF	HANDLEM	HANDLEF
2014	42	PA	1	45793	2428	4	3	237	73	46034	2504	-1	-1	-1	-1	46034	2504	46534	2640	47730	2693	4	3	202	62	47936	2758	500	136	0	0	1	1	852	42	1	1	-1	-1	-1	-1	-1	-1	8	0	2	2	1	1	-1	-1	18616	1757	23782	786	5217	184	39	8	125	11	0	0	-1	-1	0	0	0	0	157	12	47936	2758	-1	-1	-1	-1	-1	-1	9320	932	1303	80	7123	568	0	0	0	0	4	4	80	21	0	0	-1	-1	5	1	584	168	18419	1774	2933	225	0	0	108	2	0	0	0	0	15652	1486	0	0	141	4	104	29	0	0	-1	-1	96	10	3	0	0	1	19037	1757	48348	2676	18419	1774	19037	1757	47730	2693	45188	2757	45188	2757	45188	2757	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	1	1	1	1	2	2	2	3	2	2	569	36	-1	-9	-9	-1	25	1	-1	594	37	-1	29	0	1025	26	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2014	44	RI	1	1969	51	473	36	562	42	3004	129	-1	-1	-1	-1	3004	129	3004	129	1812	68	777	45	612	45	3201	158	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-1	-1	-1	-1	-1	-1	-9	-9	75	5	1	1	-1	-1	1373	110	952	20	744	19	23	2	35	4	0	0	-1	-1	0	0	26	2	2	1	3155	158	-1	-1	-1	-1	-1	-1	665	34	113	9	0	0	0	0	0	0	0	0	13	1	1	0	-1	-1	0	0	0	0	792	44	588	44	0	0	4	2	0	0	0	0	211	12	1	0	3	2	0	0	1	0	-1	-1	28	3	0	0	0	0	836	63	1856	87	792	44	836	63	1812	68	3676	313	3501	273	3660	313	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	2	2	2	2	1	2	2	4	2	3	29	3	-1	0	0	-1	0	0	-1	29	3	-1	2	0	64	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2014	45	SC	3	19099	1274	483	82	10	0	19592	1356	-1	-1	-1	-1	19582	1351	19592	1356	19545	1285	486	84	1	0	20032	1369	10	5	0	0	1	1	293	5	1	1	-1	-1	-1	-1	-1	-1	68	0	96	5	1	1	-1	-1	6436	825	12979	508	422	16	31	7	21	0	0	0	-1	-1	0	0	143	13	0	0	20032	1369	-1	-1	-1	-1	-1	-1	4521	528	174	6	256	11	273	23	453	28	0	0	0	0	10	1	-1	-1	1	1	8	0	5696	598	2269	242	0	0	13	0	1157	158	1425	80	1355	120	0	0	61	5	0	0	8	1	-1	-1	0	0	0	0	10	2	6298	609	20147	1296	5696	598	6298	609	19545	1285	-8	-8	21551	1718	-8	-8	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	1	1	1	1	1	2	2	1	-8	3	156	16	-1	-9	-9	-1	141	5	-1	297	21	-1	23	1	465	19	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2014	46	SD	2	3135	343	2	1	15	1	3152	345	-1	-1	-1	-1	3152	345	3152	355	3197	408	2	1	0	0	3199	409	0	10	0	0	1	1	24	52	1	1	-1	-1	-1	-1	-1	-1	20	1	49	2	1	1	-1	-1	1949	223	216	8	128	10	897	165	9	3	0	0	-1	-1	0	0	0	0	0	0	3199	409	-1	-1	-1	-1	-1	-1	877	196	84	21	366	68	0	0	0	0	33	2	0	0	14	1	-1	-1	3	0	576	75	1953	363	268	32	3	0	0	0	0	0	0	0	1333	315	0	0	6	1	0	0	10	1	-1	-1	5	0	1	0	405	49	2031	398	3231	441	1953	363	2031	398	3153	406	-8	-8	3173	449	-8	-8	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	2	2	2	4	2	3	12	1	-1	0	0	-1	0	0	-1	12	1	-1	0	0	77	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2014	47	TN	3	14204	1462	-8	-8	29	4	14233	1466	-1	-1	-1	-1	14233	1466	19349	1466	26160	2609	-8	-8	-8	-8	26160	2609	5116	0	0	0	1	1	6840	1147	1	1	-1	-1	-1	-1	-1	-1	0	0	0	0	-8	-8	-1	-1	13424	1961	12095	605	546	31	31	7	59	5	0	0	-1	-1	0	0	0	0	5	0	26160	2609	-1	-1	-1	-1	-1	-1	7415	1496	877	106	896	136	1148	243	2093	556	6	4	1	1	0	0	-1	-1	0	0	15	6	12451	2548	4336	638	0	0	0	0	3669	970	0	0	3846	666	988	361	77	5	1	1	0	0	-1	-1	191	20	0	0	0	0	13108	2661	26817	2722	12451	2548	13108	2661	26160	2609	20692	1571	19986	1540	-8	-8	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	1	1	1	1	2	2	2	2	3	3	203	8	-1	8	0	-1	30	0	-1	241	8	-1	13	0	263	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2014	48	TX	3	123970	10262	4230	1417	0	0	128200	11679	-1	-1	-1	-1	128200	11679	141475	12772	145899	12690	5818	1636	0	0	151717	14326	13275	1093	0	0	1	1	9918	1477	1	1	-1	-1	-1	-1	-1	-1	0	0	0	0	-8	-8	-1	-1	46429	6850	52937	4029	51577	3375	91	26	440	33	0	0	-1	-1	0	0	243	13	0	0	151717	14326	-1	-1	-1	-1	-1	-1	42459	7366	6575	453	15755	1363	202	1	133	0	0	0	0	0	0	0	-1	-1	706	90	39	429	65869	9702	9274	1353	31	3	0	0	6698	2102	525	11	37550	4107	9688	1252	407	13	0	0	0	0	-1	-1	0	0	1133	145	2958	27	68264	9013	148294	12001	65869	9702	68264	9013	145899	12690	147982	11601	142187	11144	147982	11601	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	1	1	1	1	2	2	1	1	-8	4	1211	136	-1	83	3	-1	649	47	-1	1943	186	-1	66	3	8423	259	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2014	49	UT	4	4754	550	3	0	0	0	4757	550	-1	-1	-1	-1	4757	550	4757	550	6365	662	4	0	0	0	6369	662	0	0	0	0	-8	-8	1557	111	1	1	-1	-1	-1	-1	-1	-1	35	1	50	1	1	1	-1	-1	4176	501	424	19	1208	81	303	38	73	7	124	14	-1	-1	0	0	0	0	56	2	6364	662	-1	-1	-1	-1	-1	-1	1328	268	213	27	867	219	0	0	0	0	8	1	0	0	0	0	-1	-1	0	0	0	0	2416	515	75	2	0	0	729	182	0	0	0	0	1636	331	0	0	24	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2464	515	6410	662	2416	515	2464	515	6362	662	-8	-8	6516	675	6726	705	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	1	1	1	1	2	2	2	1	-8	3	7	2	-1	6	1	-1	11	1	-1	24	4	-1	1	0	200	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2014	50	VT	1	975	105	88	22	329	29	1392	156	-1	-1	-1	-1	1392	156	1823	156	1403	105	91	22	329	29	1823	156	0	0	431	0	1	1	0	0	-8	-8	-1	-1	-1	-1	-1	-1	0	0	0	0	-8	-8	-1	-1	1546	148	196	3	6	0	12	2	11	0	0	0	-1	-1	0	0	0	0	52	3	1823	156	-1	-1	-1	-1	-1	-1	528	73	79	15	38	9	118	16	673	166	0	0	1	1	0	0	-1	-1	0	0	0	0	1437	280	247	27	0	0	0	0	74	9	0	0	44	7	1096	229	6	0	0	0	0	0	-1	-1	45	0	0	0	1	0	1513	272	1479	97	1437	280	1513	272	1403	105	1503	178	1503	178	1144	178	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	2	2	1	2	1	3	0	0	-1	6	0	-1	0	0	-1	6	0	-1	0	0	17	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2014	51	VA	3	26060	2420	-8	-8	-8	-8	26060	2420	-1	-1	-1	-1	26060	2420	27630	2420	34529	3015	-8	-8	-8	-8	34529	3015	1570	0	-9	-9	1	1	6859	590	1	1	-1	-1	-1	-1	-1	-1	0	0	112	5	1	1	-1	-1	12845	1862	20652	1113	805	22	21	2	111	12	0	0	-1	-1	0	0	0	0	95	4	34529	3015	-1	-1	-1	-1	-1	-1	10451	1699	57	1	28	1	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	0	0	10536	1701	971	123	0	0	0	0	9089	1306	325	19	127	4	25	3	84	4	0	0	3	3	-1	-1	13	2	0	0	13	1	10650	1465	34133	2849	10536	1701	10650	1465	34529	3015	-8	-8	27974	2540	22079	2140	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	2	2	1	3	2	1	-9	-9	-1	-9	-9	-1	285	46	-1	285	46	-1	9	0	582	19	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2014	53	WA	4	15819	1294	53	14	0	0	15872	1308	-1	-1	-1	-1	15872	1308	15872	1308	16613	1439	53	15	0	0	16666	1454	0	0	0	0	-8	-8	149	18	1	1	-1	-1	-1	-1	-1	-1	7	1	46	5	1	1	-1	-1	10103	963	3080	155	2093	171	662	98	582	54	0	0	-1	-1	0	0	37	12	109	1	16666	1454	-1	-1	-1	-1	-1	-1	6757	885	1	0	29	0	35	1	11727	1360	0	0	0	0	36	0	-1	-1	1	1	0	0	18586	2247	1961	260	0	0	10	2	0	0	16545	2041	22	1	0	0	44	2	0	0	32	1	-1	-1	0	0	8	2	0	0	18622	2309	0	0	18586	2247	18622	2309	16613	1439	-8	-8	15605	1139	-8	-8	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	1	1	2	1	2	2	2	2	2	3	-9	-9	-1	33	5	-1	28	2	-1	61	7	-1	1	0	760	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2014	54	WV	3	5283	582	0	0	0	2	5283	584	-1	-1	-1	-1	5283	584	5283	584	6053	828	0	0	12	3	6065	831	0	0	0	0	-8	-8	782	247	1	1	-1	-1	-1	-1	-1	-1	0	0	0	0	-8	-8	-1	-1	5174	799	771	31	43	0	11	1	2	0	3	0	-1	-1	61	0	0	0	0	0	6065	831	-1	-1	-1	-1	-1	-1	1576	309	16	2	420	57	10	1	502	209	0	0	0	0	13	1	-1	-1	9	0	354	79	2900	658	728	124	0	0	103	49	126	33	1	0	1513	328	0	0	24	0	0	0	19	2	-1	-1	0	0	3	2	341	93	2858	631	6011	801	2900	658	2858	631	6053	828	4056	591	5318	605	4506	591	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	1	2	2	2	2	2	2	6	2	1	20	1	-1	2	0	-1	1	0	-1	23	1	-1	0	0	22	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2014	55	WI	2	20050	1302	513	33	633	41	21196	1376	-1	-1	-1	-1	21196	1376	21196	1376	20099	1305	515	33	605	39	21219	1378	-8	-8	-9	-9	-8	-8	7	0	1	-8	-1	-1	-1	-1	-1	-1	12	1	43	5	1	1	-1	-1	9540	917	8817	324	2005	44	625	79	220	14	0	0	-1	-1	0	0	0	0	12	0	21219	1378	-1	-1	-1	-1	-1	-1	3607	522	8	2	42	6	331	19	1454	113	10	1	0	0	6	0	-1	-1	0	0	29	1	5487	664	240	12	0	0	0	0	0	0	4636	322	138	9	0	0	44	1	0	0	9	0	-1	-1	0	0	23	1	7	0	5097	345	19709	986	5487	664	5097	345	20099	1305	-8	-8	21638	1280	16157	1024	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	1	1	1	1	2	2	2	6	2	3	65	6	-1	4	0	-1	27	1	-1	96	7	-1	17	1	490	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2014	56	WY	4	1861	253	0	0	0	0	1861	253	-1	-1	-1	-1	1861	253	2092	277	2106	277	0	0	0	0	2106	277	231	24	0	0	1	1	9	0	1	-8	-1	-1	-1	-1	-1	-1	1	1	27	3	1	1	-1	-1	1609	231	115	5	262	17	106	23	7	1	4	0	-1	-1	0	0	3	0	0	0	2106	277	-1	-1	-1	-1	-1	-1	650	102	15	1	146	23	0	0	0	0	6	0	0	0	5	0	-1	-1	0	0	0	0	822	126	219	32	9	4	0	0	51	0	0	0	462	73	0	0	12	0	0	0	4	0	-1	-1	8	0	0	0	0	0	765	109	2049	260	822	126	765	109	2106	277	2006	282	2006	282	2111	296	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	1	1	2	2	2	2	2	1	-8	3	5	0	-1	0	0	-1	1	0	-1	6	0	-1	1	0	52	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2014	60	ST	7	1069268	80141	14739	3436	11381	1489	1095388	85066	-1	-1	-1	-1	1083856	84597	1169969	90190	1222871	93536	18741	4016	10890	1470	1252723	99029	84054	5593	2059	0	-8	-8	73338	7502	-8	-8	-1	-1	-1	-1	-1	-1	1652	254	3086	170	-8	-8	-1	-1	491612	59243	525633	25293	196117	10086	16535	2537	6735	588	2750	318	-1	-1	699	99	9070	509	2217	114	1251368	98787	-1	-1	-1	-1	-1	-1	350882	51966	25526	1671	75616	7644	9411	1312	33840	4486	1664	198	484	95	1253	189	-1	-1	3578	392	7628	1827	509483	69631	108054	14132	89	19	2041	387	55281	12063	126662	13202	148681	18946	26021	4637	3084	147	534	126	1117	176	-1	-1	3129	406	3405	341	41632	2993	519741	67507	1216713	90040	509882	69780	519741	67507	1223215	93742	-8	-8	-8	-8	-8	-8	-1	-1	-1	-1	-1	-1	-8	-1	-1	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-1	-8	-8	-1	-8	-8	-1	-8	-8	-1	1005	30	42898	1407	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2014	70	US	5	1213967	91177	17502	3969	21354	2029	1252823	97175	-1	-1	-1	-1	1241291	96706	1365655	104065	1401685	106096	25067	4659	22318	2266	1449291	113028	84054	5593	40310	1766	-8	-8	74157	7622	-8	-8	-1	-1	-1	-1	-1	-1	1652	254	3086	170	-8	-8	-1	-1	542395	64883	600209	28587	261405	14457	19830	2930	9360	889	2750	318	-1	-1	699	99	9070	509	2217	114	1447936	112786	-1	-1	-1	-1	-1	-1	392384	56609	26055	1703	75616	7644	13334	1547	33840	4486	2418	227	484	95	1253	189	-1	-1	3578	392	7629	1827	556192	74570	156323	19108	89	19	2041	387	55281	12063	126692	13203	149075	18952	26021	4637	3523	170	534	126	1117	176	-1	-1	3305	414	3405	341	41977	3039	569394	72567	1216713	90040	556591	74719	569394	72567	1402029	106302	-8	-8	-8	-8	-8	-8	-1	-1	-1	-1	-1	-1	-8	-1	-1	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-1	-8	-8	-1	-8	-8	-1	-8	-8	-1	1005	30	64565	3272	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2014	99	FE	6	144699	11036	2763	533	9973	540	157435	12109	-1	-1	-1	-1	157435	12109	195686	13875	178814	12560	6326	643	11428	796	196568	13999	0	0	38251	1766	1	1	819	120	1	1	-1	-1	-1	-1	-1	-1	-8	-8	-8	-8	-8	-8	-1	-1	50783	5640	74576	3294	65288	4371	3295	393	2625	301	0	0	-1	-1	0	0	0	0	0	0	196568	13999	-1	-1	-1	-1	-1	-1	41502	4643	529	32	0	0	3923	235	0	0	754	29	0	0	0	0	-1	-1	0	0	1	0	46709	4939	48269	4976	0	0	0	0	0	0	30	1	394	6	0	0	439	23	0	0	0	0	-1	-1	176	8	0	0	345	46	49653	5060	0	0	46709	4939	49653	5060	178814	12560	122157	10574	-8	-8	-8	-8	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	2	2	2	6	3	3	-9	-9	-1	-9	-9	-1	-9	-9	-1	1483	81	-1	0	0	21667	1865	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2015	1	AL	3	22859	1525	209	34	182	5	23250	1564	-1	-1	-1	-1	23250	1564	23575	1637	27329	2433	709	152	182	5	28220	2590	325	73	0	0	1	1	1557	231	1	1	-1	-1	-1	-1	-1	-1	113	8	196	12	1	1	-1	-1	11564	1829	16530	754	0	0	1	0	2	0	0	0	-1	-1	0	0	0	0	123	7	28220	2590	-1	-1	-1	-1	-1	-1	7145	1362	83	7	954	92	0	0	0	0	9	0	0	0	670	127	-1	-1	7	4	699	98	9567	1690	3319	548	0	0	77	14	4021	697	0	0	2307	275	0	0	149	7	0	0	760	157	-1	-1	4	0	8	1	20	3	10665	1702	28427	2445	9567	1690	10665	1702	27329	2433	-8	-8	-8	-8	12576	742	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	2	2	2	2	2	2	1	1	-8	1	6	0	-1	158	10	-1	57	1	-1	221	11	-1	14	0	165	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2015	2	AK	4	2076	173	1005	139	1598	256	4679	568	-1	-1	-1	-1	4179	475	4679	568	2086	175	1036	143	1639	259	4761	577	500	93	0	0	1	1	44	2	1	1	-1	-1	-1	-1	-1	-1	9	1	5	2	1	1	-1	-1	2160	310	502	29	133	16	1716	203	153	12	57	2	-1	-1	0	0	0	0	40	5	4761	577	-1	-1	-1	-1	-1	-1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-1	-1	-9	-9	3131	1140	3131	1140	1380	520	2	1	0	0	0	0	0	0	1554	586	0	0	2	1	0	0	0	0	-1	-1	0	0	4	2	2966	1119	2966	1119	1921	214	3131	1140	2966	1179	2086	175	-8	-8	-8	-8	-8	-8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-1	-9	-9	-1	-9	-9	-1	-9	-9	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2015	4	AZ	4	30698	3638	1056	341	0	0	31754	3979	-1	-1	-1	-1	31680	3977	38151	3977	37314	3638	1350	341	0	0	38738	3981	6471	0	0	0	1	1	439	0	1	-8	-1	-1	-1	-1	-1	-1	0	0	74	2	2	2	-1	-1	14659	2074	5495	368	15905	1108	1882	341	148	22	0	0	-1	-1	0	0	562	66	13	0	38664	3979	-1	-1	-1	-1	-1	-1	10476	1444	155	10	2336	222	0	0	0	0	200	7	0	0	0	0	-1	-1	0	0	27	0	13194	1683	2146	202	1	0	13	1	1832	272	102	2	18	0	7419	1093	95	9	0	0	0	0	-1	-1	8	0	0	0	871	16	12505	1595	36625	3550	13194	1683	12505	1595	37314	3638	33016	4222	39429	4318	33016	4222	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	2	2	1	2	2	1	3	2	3	188	17	-1	0	0	-1	17	0	-1	205	17	-1	79	2	4446	124	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2015	5	AR	3	14417	1339	15	13	0	0	14432	1352	-1	-1	-1	-1	14432	1352	14432	1352	16268	1388	37	14	0	0	16305	1402	0	0	0	0	-8	-8	1873	50	1	-8	-1	-1	-1	-1	-1	-1	0	0	359	0	1	-8	-1	-1	8508	1030	7186	330	504	28	39	10	51	4	3	0	-1	-1	0	0	12	0	2	0	16305	1402	-1	-1	-1	-1	-1	-1	4634	846	739	64	2739	329	0	0	0	0	121	32	0	0	0	0	-1	-1	0	0	0	0	8233	1271	652	74	0	0	0	0	0	0	0	0	7500	1171	225	27	50	3	0	0	0	0	-1	-1	0	0	0	0	0	0	8427	1275	16462	1392	8233	1271	8427	1275	16268	1388	14910	1284	14949	1284	14154	1228	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	2	2	2	1	-8	5	81	5	-1	0	0	-1	41	1	-1	122	6	-1	15	0	279	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
