GeoId,YEAR,Count_Jurisdiction_WhiteAlone_Female,Count_Jurisdiction_WhiteAlone_Male,Count_Jurisdiction_WhiteAlone,Count_Jurisdiction_BlackOrAfricanAmericanAlone_Female,Count_Jurisdiction_BlackOrAfricanAmericanAlone_Male,Count_Jurisdiction_BlackOrAfricanAmericanAlone,Count_Jurisdiction_HispanicOrLatino_Female,Count_Jurisdiction_HispanicOrLatino_Male,Count_Jurisdiction_HispanicOrLatino,Count_Jurisdiction_AmericanIndianOrAlaskaNativeAlone_Female,Count_Jurisdiction_AmericanIndianOrAlaskaNativeAlone_Male,Count_Jurisdiction_AmericanIndianOrAlaskaNativeAlone,Count_Jurisdiction_AsianAlone_Female,Count_Jurisdiction_AsianAlone_Male,Count_Jurisdiction_AsianAlone,Count_Jurisdiction_NativeHawaiianOrOtherPacificIslanderAlone_Female,Count_Jurisdiction_NativeHawaiianOrOtherPacificIslanderAlone_Male,Count_Jurisdiction_NativeHawaiianOrOtherPacificIslanderAlone,Count_Jurisdiction_TwoOrMoreRaces_Female,Count_Jurisdiction_TwoOrMoreRaces_Male,Count_Jurisdiction_TwoOrMoreRaces,Count_Jurisdiction_Death_Female,Count_Jurisdiction_Death_Male,Count_Jurisdiction_Death,Count_Jurisdiction_DeathByJudicialExecution_Female,Count_Jurisdiction_DeathByJudicialExecution_Male,Count_Jurisdiction_DeathByJudicialExecution,Count_Jurisdiction_DeathByIllnessOrNaturalCause_Female,Count_Jurisdiction_DeathByIllnessOrNaturalCause_Male,Count_Jurisdiction_DeathByIllnessOrNaturalCause,Count_Jurisdiction_DeathByAIDS_Female,Count_Jurisdiction_DeathByAIDS_Male,Count_Jurisdiction_DeathByAIDS,Count_Jurisdiction_DeathByIntentionalSelf-Harm(Suicide)_Female,Count_Jurisdiction_DeathByIntentionalSelf-Harm(Suicide)_Male,Count_Jurisdiction_DeathByIntentionalSelf-Harm(Suicide),Count_Jurisdiction_DeathByAccidents(UnintentionalInjuries)_Female,Count_Jurisdiction_DeathByAccidents(UnintentionalInjuries)_Male,Count_Jurisdiction_DeathByAccidents(UnintentionalInjuries),Count_Jurisdiction_DeathByDeathDueToAnotherPerson_Female,Count_Jurisdiction_DeathByDeathDueToAnotherPerson_Male,Count_Jurisdiction_DeathByDeathDueToAnotherPerson,Count_Jurisdiction_DeathByAssault(Homicide)_Female,Count_Jurisdiction_DeathByAssault(Homicide)_Male,Count_Jurisdiction_DeathByAssault(Homicide),Count_Jurisdiction_DeathByNPSOtherCauseOfDeath_Female,Count_Jurisdiction_DeathByNPSOtherCauseOfDeath_Male,Count_Jurisdiction_DeathByNPSOtherCauseOfDeath,Count_Jurisdiction_AdmittedToPrison_Female,Count_Jurisdiction_AdmittedToPrison_Male,Count_Jurisdiction_AdmittedToPrison,Count_Jurisdiction_ReleasedFromPrison_Female,Count_Jurisdiction_ReleasedFromPrison_Male,Count_Jurisdiction_ReleasedFromPrison,Count_Jurisdiction_MaxSentenceGreaterThan1Year_Female,Count_Jurisdiction_MaxSentenceGreaterThan1Year_Male,Count_Jurisdiction_MaxSentenceGreaterThan1Year,Count_Jurisdiction_MaxSentence1YearOrLess_Female,Count_Jurisdiction_MaxSentence1YearOrLess_Male,Count_Jurisdiction_MaxSentence1YearOrLess,Count_Jurisdiction_Unsentenced_Female,Count_Jurisdiction_Unsentenced_Male,Count_Jurisdiction_Unsentenced,Count_Jurisdiction_PrivatelyOperatedInStateFacility_Female,Count_Jurisdiction_PrivatelyOperatedInStateFacility_Male,Count_Jurisdiction_PrivatelyOperatedInStateFacility,Count_Jurisdiction_PrivatelyOperatedOutOfStateFacility_Female,Count_Jurisdiction_PrivatelyOperatedOutOfStateFacility_Male,Count_Jurisdiction_PrivatelyOperatedOutOfStateFacility,Count_Jurisdiction_LocallyOperatedLocalFacility_Female,Count_Jurisdiction_LocallyOperatedLocalFacility_Male,Count_Jurisdiction_LocallyOperatedLocalFacility,Count_Jurisdiction_FederallyOperatedFacility_Female,Count_Jurisdiction_FederallyOperatedFacility_Male,Count_Jurisdiction_FederallyOperatedFacility,Count_Jurisdiction_StateOperatedOutOfStateFacility_Female,Count_Jurisdiction_StateOperatedOutOfStateFacility_Male,Count_Jurisdiction_StateOperatedOutOfStateFacility,Count_Custody_NotAUSCitizen_Female,Count_Custody_NotAUSCitizen_Male,Count_Custody_NotAUSCitizen,Count_Custody_NotAUSCitizen_MaxSentenceGreaterThan1Year_Female,Count_Custody_NotAUSCitizen_MaxSentenceGreaterThan1Year_Male,Count_Custody_NotAUSCitizen_MaxSentenceGreaterThan1Year,Count_Custody_NotAUSCitizen_MaxSentence1YearOrLess_Female,Count_Custody_NotAUSCitizen_MaxSentence1YearOrLess_Male,Count_Custody_NotAUSCitizen_MaxSentence1YearOrLess,Count_Custody_NotAUSCitizen_Unsentenced_Female,Count_Custody_NotAUSCitizen_Unsentenced_Male,Count_Custody_NotAUSCitizen_Unsentenced,Count_Custody_Under18_Female,Count_Custody_Under18_Male,Count_Custody_Under18,Count_Jurisdiction_Female,Count_Jurisdiction_Male,Count_Jurisdiction
geoId/24,1978,51.0,1854.0,1905.0,193.0,5843.0,6036.0,,,,0.0,12.0,12.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,13.0,13.0,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,,,,0.0,0.0,0.0,285.0,4647.0,4932.0,289.0,4825.0,5114.0,244.0,7722.0,7966.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.0,7722.0,7966.0
geoId/25,1978,53.0,1725.0,1778.0,42.0,1008.0,1050.0,5.0,147.0,152.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,0.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,,,,0.0,1.0,1.0,99.0,1540.0,1639.0,99.0,1459.0,1558.0,65.0,2720.0,2785.0,10.0,4.0,14.0,7.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,2724.0,2806.0
geoId/26,1978,115.0,5590.0,5705.0,293.0,8101.0,8394.0,6.0,259.0,265.0,1.0,51.0,52.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,18.0,18.0,480.0,6671.0,7151.0,397.0,5634.0,6031.0,621.0,14323.0,14944.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.0,14323.0,14944.0
geoId/27,1978,67.0,1421.0,1488.0,17.0,301.0,318.0,1.0,23.0,24.0,10.0,133.0,143.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,89.0,1284.0,1373.0,70.0,1221.0,1291.0,76.0,1878.0,1954.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,1878.0,1954.0
geoId/28,1978,37.0,925.0,962.0,73.0,1860.0,1933.0,0.0,10.0,10.0,1.0,0.0,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,7.0,7.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,125.0,1152.0,1277.0,81.0,1147.0,1228.0,101.0,2532.0,2633.0,10.0,253.0,263.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,2785.0,2896.0
geoId/29,1978,91.0,2727.0,2818.0,91.0,2728.0,2819.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,17.0,17.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,116.0,2474.0,2590.0,92.0,2163.0,2255.0,182.0,5455.0,5637.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0,5455.0,5637.0
geoId/30,1978,14.0,558.0,572.0,0.0,10.0,10.0,0.0,12.0,12.0,1.0,107.0,108.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,3.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,21.0,451.0,472.0,8.0,343.0,351.0,15.0,665.0,680.0,0.0,2.0,2.0,0.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,675.0,690.0
geoId/31,1978,43.0,787.0,830.0,32.0,422.0,454.0,2.0,48.0,50.0,8.0,55.0,63.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,4.0,4.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,39.0,524.0,563.0,46.0,558.0,604.0,66.0,1176.0,1242.0,17.0,69.0,86.0,0.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,1264.0,1347.0
geoId/32,1978,37.0,869.0,906.0,35.0,373.0,408.0,1.0,53.0,54.0,2.0,27.0,29.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2.0,2.0,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,63.0,779.0,842.0,52.0,589.0,641.0,76.0,1274.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,1274.0,1350.0
geoId/33,1978,6.0,270.0,276.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,6.0,208.0,214.0,2.0,190.0,192.0,6.0,277.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,277.0,283.0
geoId/34,1978,68.0,2191.0,2259.0,108.0,3502.0,3610.0,11.0,399.0,410.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,6.0,6.0,,,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,164.0,3543.0,3707.0,168.0,3503.0,3671.0,176.0,5246.0,5422.0,0.0,447.0,447.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0,5693.0,5869.0
geoId/35,1978,54.0,1325.0,1379.0,10.0,172.0,182.0,29.0,809.0,838.0,3.0,29.0,32.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,0.0,0.0,0.0,36.0,730.0,766.0,38.0,685.0,723.0,65.0,1440.0,1505.0,2.0,86.0,88.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,1526.0,1593.0
geoId/36,1978,211.0,9032.0,9243.0,340.0,10485.0,10825.0,91.0,3966.0,4057.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2.0,20.0,22.0,,,,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,0.0,0.0,0.0,300.0,8572.0,8872.0,258.0,7792.0,8050.0,560.0,19899.0,20459.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.0,19899.0,20459.0
geoId/37,1978,190.0,5571.0,5761.0,321.0,6856.0,7177.0,2.0,37.0,39.0,22.0,287.0,309.0,,,,,,,,,,,,,0.0,0.0,0.0,2.0,15.0,17.0,,,,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,,,,0.0,0.0,0.0,348.0,7243.0,7591.0,362.0,7791.0,8153.0,446.0,11822.0,12268.0,88.0,896.0,984.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.0,12718.0,13252.0
geoId/38,1978,3.0,159.0,162.0,0.0,4.0,4.0,0.0,2.0,2.0,1.0,33.0,34.0,,,,,,,,,,,,,,,,0.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,6.0,147.0,153.0,6.0,172.0,178.0,2.0,136.0,138.0,2.0,60.0,62.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,196.0,200.0
geoId/39,1978,215.0,6033.0,6248.0,323.0,6536.0,6859.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,16.0,16.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,595.0,6553.0,7148.0,634.0,6253.0,6887.0,538.0,12569.0,13107.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.0,12569.0,13107.0
geoId/40,1978,99.0,2588.0,2687.0,73.0,1139.0,1212.0,,,,0.0,236.0,236.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,9.0,9.0,,,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,0.0,0.0,0.0,114.0,2186.0,2300.0,110.0,2078.0,2188.0,176.0,4010.0,4186.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0,4010.0,4186.0
geoId/41,1978,81.0,2417.0,2498.0,32.0,228.0,260.0,1.0,89.0,90.0,5.0,101.0,106.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,6.0,126.0,1977.0,2103.0,116.0,2009.0,2125.0,122.0,2751.0,2873.0,0.0,6.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,2757.0,2879.0
geoId/42,1978,110.0,3487.0,3597.0,125.0,4194.0,4319.0,,,,0.0,1.0,1.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,10.0,11.0,,,,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,0.0,0.0,0.0,187.0,3467.0,3654.0,187.0,3282.0,3469.0,215.0,7507.0,7722.0,14.0,78.0,92.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.0,7585.0,7814.0
geoId/44,1978,8.0,478.0,486.0,5.0,152.0,157.0,1.0,15.0,16.0,1.0,0.0,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,4.0,235.0,239.0,5.0,238.0,243.0,12.0,512.0,524.0,1.0,45.0,46.0,3.0,91.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,648.0,664.0
geoId/45,1978,132.0,3054.0,3186.0,178.0,4028.0,4206.0,,,,0.0,4.0,4.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,11.0,11.0,,,,0.0,1.0,1.0,0.0,2.0,2.0,0.0,5.0,5.0,,,,0.0,0.0,0.0,156.0,3177.0,3333.0,141.0,2940.0,3081.0,283.0,6847.0,7130.0,18.0,381.0,399.0,1.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.0,7234.0,7536.0
geoId/46,1978,13.0,362.0,375.0,0.0,10.0,10.0,0.0,3.0,3.0,5.0,142.0,147.0,,,,,,,,,,,,,,,,0.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,11.0,341.0,352.0,14.0,333.0,347.0,15.0,490.0,505.0,3.0,24.0,27.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,514.0,532.0
geoId/47,1978,136.0,2927.0,3063.0,125.0,2647.0,2772.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,12.0,12.0,,,,0.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,4.0,,,,0.0,0.0,0.0,199.0,2976.0,3175.0,170.0,2650.0,2820.0,261.0,5574.0,5835.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,5574.0,5835.0
geoId/48,1978,510.0,13555.0,14065.0,495.0,10015.0,10510.0,180.0,2439.0,2619.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,28.0,29.0,747.0,11948.0,12695.0,661.0,9898.0,10559.0,1005.0,23570.0,24575.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.0,23570.0,24575.0
geoId/49,1978,26.0,788.0,814.0,5.0,71.0,76.0,2.0,134.0,136.0,4.0,10.0,14.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,27.0,421.0,448.0,21.0,325.0,346.0,36.0,872.0,908.0,0.0,3.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,875.0,911.0
geoId/50,1978,11.0,452.0,463.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,6.0,293.0,299.0,6.0,303.0,309.0,9.0,342.0,351.0,0.0,35.0,35.0,2.0,53.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,430.0,441.0
geoId/51,1978,127.0,3226.0,3353.0,231.0,4735.0,4966.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,4.0,4.0,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,9.0,10.0,204.0,3303.0,3507.0,148.0,2620.0,2768.0,307.0,7575.0,7882.0,52.0,410.0,462.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,7985.0,8344.0
geoId/53,1978,145.0,3228.0,3373.0,71.0,843.0,914.0,4.0,171.0,175.0,9.0,171.0,180.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,5.0,5.0,,,,0.0,3.0,3.0,0.0,1.0,1.0,0.0,5.0,5.0,,,,0.0,0.0,0.0,171.0,2347.0,2518.0,161.0,1954.0,2115.0,236.0,4251.0,4487.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.0,4251.0,4487.0
geoId/54,1978,19.0,976.0,995.0,9.0,180.0,189.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,0.0,3.0,3.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,23.0,430.0,453.0,38.0,436.0,474.0,29.0,1208.0,1237.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,1208.0,1237.0
geoId/55,1978,69.0,1926.0,1995.0,76.0,1266.0,1342.0,1.0,80.0,81.0,2.0,94.0,96.0,,,,,,,,,,,,,,,,0.0,4.0,4.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,106.0,1527.0,1633.0,95.0,1452.0,1547.0,147.0,3285.0,3432.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,3285.0,3432.0
geoId/56,1978,14.0,414.0,428.0,1.0,0.0,1.0,3.0,1.0,4.0,3.0,0.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2.0,2.0,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,16.0,216.0,232.0,13.0,186.0,199.0,19.0,414.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,414.0,433.0
geoId/60,1978,4947.0,135423.0,140370.0,5509.0,126469.0,131978.0,415.0,11020.0,11435.0,139.0,1990.0,2129.0,,,,,,,,,,,,,0.0,0.0,0.0,10.0,246.0,256.0,,,,1.0,60.0,61.0,0.0,16.0,16.0,0.0,73.0,73.0,,,,6.0,167.0,173.0,8031.0,138351.0,146382.0,7581.0,128452.0,136033.0,9998.0,258007.0,268005.0,542.0,5467.0,6009.0,378.0,3081.0,3459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10918.0,266555.0,277473.0
geoId/70,1978,5674.0,151534.0,157208.0,6483.0,136893.0,143376.0,633.0,15081.0,15714.0,161.0,2423.0,2584.0,,,,,,,,,,,,,0.0,0.0,0.0,12.0,276.0,288.0,,,,1.0,62.0,63.0,0.0,16.0,16.0,0.0,89.0,89.0,,,,6.0,170.0,176.0,9251.0,153323.0,162574.0,8910.0,145574.0,154484.0,11583.0,282813.0,294396.0,687.0,7737.0,8424.0,476.0,3980.0,4456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12746.0,294530.0,307276.0
geoId/99,1978,727.0,16111.0,16838.0,974.0,10424.0,11398.0,218.0,4061.0,4279.0,22.0,433.0,455.0,,,,,,,,,,,,,0.0,0.0,0.0,2.0,30.0,32.0,,,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,16.0,16.0,,,,0.0,3.0,3.0,1220.0,14972.0,16192.0,1329.0,17122.0,18451.0,1585.0,24806.0,26391.0,145.0,2270.0,2415.0,98.0,899.0,997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1828.0,27975.0,29803.0
geoId/01,1979,91.0,2211.0,2302.0,161.0,2880.0,3041.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,11.0,11.0,,,,0.0,2.0,2.0,0.0,2.0,2.0,0.0,3.0,3.0,,,,0.0,0.0,0.0,223.0,2596.0,2819.0,215.0,2790.0,3005.0,243.0,5221.0,5464.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.0,5221.0,5464.0
geoId/02,1979,19.0,388.0,407.0,7.0,81.0,88.0,,,,5.0,235.0,240.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,10.0,327.0,337.0,11.0,284.0,295.0,21.0,511.0,532.0,2.0,63.0,65.0,8.0,155.0,163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,729.0,760.0
geoId/04,1979,115.0,2520.0,2635.0,33.0,687.0,720.0,50.0,862.0,912.0,5.0,107.0,112.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,6.0,7.0,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,124.0,1853.0,1977.0,149.0,1800.0,1949.0,176.0,3561.0,3737.0,0.0,12.0,12.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0,3573.0,3749.0
geoId/05,1979,58.0,1312.0,1370.0,54.0,1539.0,1593.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2.0,2.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,110.0,2108.0,2218.0,99.0,1796.0,1895.0,112.0,2868.0,2980.0,3.0,59.0,62.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,2927.0,3042.0
geoId/06,1979,755.0,13630.0,14385.0,423.0,7323.0,7746.0,229.0,5105.0,5334.0,43.0,196.0,239.0,,,,,,,,,,,,,0.0,0.0,0.0,2.0,17.0,19.0,,,,0.0,8.0,8.0,0.0,0.0,0.0,0.0,16.0,16.0,,,,0.0,0.0,0.0,1174.0,14766.0,15940.0,994.0,13236.0,14230.0,1027.0,20233.0,21260.0,0.0,0.0,0.0,205.0,1167.0,1372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.0,21400.0,22632.0
geoId/08,1979,46.0,1895.0,1941.0,17.0,542.0,559.0,13.0,689.0,702.0,2.0,16.0,18.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,73.0,1288.0,1361.0,73.0,1244.0,1317.0,81.0,2577.0,2658.0,0.0,10.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,2587.0,2668.0
geoId/09,1979,55.0,2262.0,2317.0,87.0,1649.0,1736.0,7.0,559.0,566.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,246.0,2880.0,3126.0,257.0,2593.0,2850.0,64.0,2075.0,2139.0,40.0,357.0,397.0,38.0,1487.0,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0,3919.0,4061.0
geoId/10,1979,19.0,541.0,560.0,45.0,813.0,858.0,,,,0.0,1.0,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2.0,2.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,15.0,447.0,462.0,25.0,354.0,379.0,38.0,1050.0,1088.0,14.0,131.0,145.0,12.0,174.0,186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1355.0,1419.0
geoId/11,1979,3.0,87.0,90.0,71.0,2812.0,2883.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,5.0,5.0,,,,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,0.0,0.0,0.0,149.0,2124.0,2273.0,150.0,2054.0,2204.0,51.0,2548.0,2599.0,23.0,265.0,288.0,0.0,86.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,2899.0,2973.0
geoId/12,1979,315.0,9735.0,10050.0,513.0,9564.0,10077.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,1.0,1.0,1.0,27.0,28.0,,,,0.0,23.0,23.0,0.0,1.0,1.0,0.0,7.0,7.0,,,,0.0,0.0,0.0,509.0,8502.0,9011.0,558.0,9904.0,10462.0,808.0,18599.0,19407.0,21.0,320.0,341.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.0,18919.0,19748.0
geoId/13,1979,232.0,4695.0,4927.0,326.0,6839.0,7165.0,,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,11.0,12.0,,,,0.0,1.0,1.0,0.0,3.0,3.0,0.0,4.0,4.0,,,,0.0,4.0,4.0,373.0,5546.0,5919.0,339.0,4755.0,5094.0,522.0,11144.0,11666.0,28.0,412.0,440.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.0,11556.0,12106.0
