DateTime,isoCode,CumulativeCount_MedicalConditionIncident_COVID_19_PatientRecovered,CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased,CumulativeCount_MedicalTest_ConditionCOVID_19_Positive
2020-08-17,IN-LD,0,0,0
2020-08-17,IN-MH,417123,20037,595865
2020-08-17,IN-ML,675,6,1374
2020-08-17,IN-MN,2632,16,4569
2020-08-17,IN-MP,34038,1105,45455
2020-08-17,IN-MZ,371,0,789
2020-08-17,IN-NL,1422,8,3394
2020-08-17,IN-OR,42277,343,60050
2020-08-17,IN-PB,19431,812,31206
2020-08-17,IN-PY,4443,110,7732
2020-08-17,IN-RJ,46604,876,61296
2020-08-17,IN-SK,673,1,1167
2020-08-17,IN-TG,70132,703,92255
2020-08-17,IN-TN,278270,5766,338055
2020-08-17,IN-TR,5286,59,7204
2020-08-17,IN-UP,100432,2449,154418
2020-08-17,IN-UT,8100,152,12175
2020-08-17,IN-WB,86771,2428,116498
2020-08-18,IN-AN,1325,29,2445
2020-08-18,IN-AP,209100,2732,296609
2020-08-18,IN-AR,1893,5,2741
2020-08-18,IN-AS,56734,197,79667
2020-08-18,IN-BR,76452,468,106307
2020-08-18,IN-CH,1183,30,2216
2020-08-18,IN-CT,10598,150,16025
2020-08-18,IN-DL,138301,4214,153367
2020-08-18,IN-DN_DD,1459,2,1908
2020-08-18,IN-GA,8058,111,11994
2020-08-18,IN-GJ,62595,2800,79710
2020-08-18,IN-HP,2834,19,4174
2020-08-18,IN-HR,40610,550,48040
2020-08-18,IN-JH,15051,250,23752
2020-08-18,IN-JK,21296,548,28892
2020-08-18,IN-KA,148562,4062,233283
2020-08-18,IN-KL,30025,169,46140
2020-08-18,IN-LA,1368,14,1966
2020-08-18,IN-LD,0,0,0
2020-08-18,IN-MH,428514,20265,604358
2020-08-18,IN-ML,679,6,1418
2020-08-18,IN-MN,2734,17,4687
2020-08-18,IN-MP,35025,1128,46385
2020-08-18,IN-MZ,372,0,789
2020-08-18,IN-NL,1530,8,355
2020-08-18,IN-OR,43780,353,62294
2020-08-18,IN-PB,20180,863,32696
2020-08-18,IN-PY,4627,114,8029
2020-08-18,IN-RJ,47654,887,62630
2020-08-18,IN-SK,701,1,1187
2020-08-18,IN-TG,72202,711,93937
2020-08-18,IN-TN,283937,5886,343945
2020-08-18,IN-TR,5404,62,7409
2020-08-18,IN-UP,104808,2515,158216
2020-08-18,IN-UT,8485,158,12493
2020-08-18,IN-WB,89703,2473,119578
2020-08-19,IN-AN,1421,30,2529
2020-08-19,IN-AP,218311,2820,306261
2020-08-19,IN-AR,1949,5,2875
2020-08-19,IN-AS,58294,203,82201
2020-08-19,IN-BR,80330,476,109498
2020-08-19,IN-CH,1243,30,2305
2020-08-19,IN-CT,10847,158,16833
2020-08-19,IN-DL,139447,4226,154741
2020-08-19,IN-DN_DD,1524,2,1951
2020-08-19,IN-GA,8356,116,12333
2020-08-19,IN-GJ,63703,2820,80802
2020-08-19,IN-HP,2923,19,4235
2020-08-19,IN-HR,41298,557,48936
2020-08-19,IN-JH,15507,262,24477
2020-08-19,IN-JK,21886,561,29326
2020-08-19,IN-KA,156949,4201,240948
2020-08-19,IN-KL,31390,175,47898
2020-08-19,IN-LA,1395,17,2010
2020-08-19,IN-LD,0,0,0
2020-08-19,IN-MH,437870,20687,615477
2020-08-19,IN-ML,685,6,1457
2020-08-19,IN-MN,2789,18,4765
2020-08-19,IN-MP,35713,1141,47375
2020-08-19,IN-MZ,379,0,860
2020-08-19,IN-NL,1664,8,3520
2020-08-19,IN-OR,45315,362,64533
2020-08-19,IN-PB,21762,898,34400
2020-08-19,IN-PY,4909,123,8396
2020-08-19,IN-RJ,48960,898,63977
2020-08-19,IN-SK,755,2,1207
2020-08-19,IN-TG,73991,719,95700
2020-08-19,IN-TN,289787,6007,349654
2020-08-19,IN-TR,5497,65,7645
2020-08-19,IN-UP,109607,2585,162434
2020-08-19,IN-UT,8724,164,12961
2020-08-19,IN-WB,92690,2528,122753
2020-08-20,IN-AN,1529,30,2604
2020-08-20,IN-AP,226372,2906,316003
2020-08-20,IN-AR,2022,5,2950
2020-08-20,IN-AS,60348,213,84317
2020-08-20,IN-BR,84404,487,112437
2020-08-20,IN-CH,1351,31,2396
2020-08-20,IN-CT,11185,161,17485
2020-08-20,IN-DL,140767,4235,156139
2020-08-20,IN-DN_DD,1604,2,1995
2020-08-20,IN-GA,8713,124,12675
2020-08-20,IN-GJ,64823,2837,81942
2020-08-20,IN-HP,2992,19,4411
2020-08-20,IN-HR,42056,567,49930
2020-08-20,IN-JH,16175,277,26090
2020-08-20,IN-JK,22497,572,30034
2020-08-20,IN-KA,164150,4327,249590
2020-08-20,IN-KL,32607,182,50231
2020-08-20,IN-LA,1397,18,2048
2020-08-20,IN-LD,0,0,0
2020-08-20,IN-MH,446881,21033,628642
2020-08-20,IN-ML,694,6,1506
2020-08-20,IN-MN,2885,18,4876
2020-08-20,IN-MP,36475,1159,48351
2020-08-20,IN-MZ,384,0,873
2020-08-20,IN-NL,1706,8,3558
2020-08-20,IN-OR,46936,372,67122
2020-08-20,IN-PB,22703,921,36084
2020-08-20,IN-PY,5312,129,8750
2020-08-20,IN-RJ,49963,910,65289
2020-08-20,IN-SK,789,3,1232
2020-08-20,IN-TG,75186,729,97424
2020-08-20,IN-TN,296171,6123,355449
2020-08-20,IN-TR,5565,65,7835
2020-08-20,IN-UP,115227,2638,167510
2020-08-20,IN-UT,9132,178,13225
2020-08-20,IN-WB,95663,2581,125922
2020-08-21,IN-AN,1638,31,2680
2020-08-21,IN-AP,235218,3001,325396
2020-08-21,IN-AR,2093,5,3066
2020-08-21,IN-AS,63120,221,86052
2020-08-21,IN-BR,87660,492,114941
2020-08-21,IN-CH,1390,31,2515
2020-08-21,IN-CT,11739,168,18501
2020-08-21,IN-DL,141826,4257,157354
2020-08-21,IN-DN_DD,1627,2,2030
2020-08-21,IN-GA,9063,126,13099
2020-08-21,IN-GJ,65946,2853,83109
2020-08-21,IN-HP,3085,23,4538
2020-08-21,IN-HR,42793,578,50926
2020-08-21,IN-JH,17057,286,26753
2020-08-21,IN-JK,23225,578,30717
2020-08-21,IN-KA,170381,4429,256975
2020-08-21,IN-KL,33824,191,52199
2020-08-21,IN-LA,1436,18,2077
2020-08-21,IN-LD,0,0,0
2020-08-21,IN-MH,459124,21359,643289
2020-08-21,IN-ML,730,6,1661
2020-08-21,IN-MN,3002,18,4925
2020-08-21,IN-MP,37540,1171,49493
2020-08-21,IN-MZ,402,0,895
2020-08-21,IN-NL,1921,8,3583
2020-08-21,IN-OR,48577,380,70020
2020-08-21,IN-PB,23037,957,37824
2020-08-21,IN-PY,5634,137,9292
2020-08-21,IN-RJ,51190,921,66619
2020-08-21,IN-SK,827,3,1290
2020-08-21,IN-TG,76967,737,99391
2020-08-21,IN-TN,301913,6239,361435
2020-08-21,IN-TR,5649,69,8091
2020-08-21,IN-UP,121090,2733,172334
2020-08-21,IN-UT,9433,187,13636
2020-08-21,IN-WB,98789,2634,129119
2020-08-22,IN-AN,1744,32,2747
2020-08-22,IN-AP,244045,3092,334940
2020-08-22,IN-AR,2125,5,3126
2020-08-22,IN-AS,65596,227,87908
2020-08-22,IN-BR,91552,498,117413
2020-08-22,IN-CH,1426,33,2631
2020-08-22,IN-CT,12022,180,19510
2020-08-22,IN-DL,142908,4270,158604
2020-08-22,IN-DN_DD,1652,2,2082
2020-08-22,IN-GA,9540,135,13484
2020-08-22,IN-GJ,67267,2867,84311
2020-08-22,IN-HP,3234,25,4728
2020-08-22,IN-HR,43413,585,52129
2020-08-22,IN-JH,18372,297,28196
2020-08-22,IN-JK,23805,593,31371
2020-08-22,IN-KA,176942,4522,264546
2020-08-22,IN-KL,35243,203,54182
2020-08-22,IN-LA,1449,19,2133
2020-08-22,IN-LD,0,0,0
2020-08-22,IN-MH,470873,21698,657450
2020-08-22,IN-ML,749,6,1718
2020-08-22,IN-MN,3261,20,5049
2020-08-22,IN-MP,38527,1185,50640
2020-08-22,IN-MZ,420,0,903
2020-08-22,IN-NL,2074,8,3619
2020-08-22,IN-OR,50504,390,72718
2020-08-22,IN-PB,23893,991,39327
2020-08-22,IN-PY,5934,143,9594
2020-08-22,IN-RJ,52496,933,67954
2020-08-22,IN-SK,834,3,1336
2020-08-22,IN-TG,78735,744,101865
2020-08-22,IN-TN,307677,6340,367430
2020-08-22,IN-TR,6061,70,8371
2020-08-22,IN-UP,126657,2797,177239
2020-08-22,IN-UT,9676,192,14083
2020-08-22,IN-WB,101871,2689,132364
2020-08-23,IN-AN,1853,32,2808
2020-08-23,IN-AP,252638,3189,345216
2020-08-23,IN-AR,2228,5,3223
2020-08-23,IN-AS,67641,234,89468
2020-08-23,IN-BR,94858,503,119529
2020-08-23,IN-CH,1471,33,2776
2020-08-23,IN-CT,12394,189,20078
2020-08-23,IN-DL,144138,4284,160016
2020-08-23,IN-DN_DD,1702,2,2120
2020-08-23,IN-GA,10019,140,13790
2020-08-23,IN-GJ,68243,2881,85523
2020-08-23,IN-HP,3341,29,4895
2020-08-23,IN-HR,44013,597,53290
2020-08-23,IN-JH,18507,308,28571
2020-08-23,IN-JK,24398,608,31981
2020-08-23,IN-KA,184568,4615,271876
2020-08-23,IN-KL,36535,218,56354
2020-08-23,IN-LA,1469,21,2210
2020-08-23,IN-LD,0,0,0
2020-08-23,IN-MH,480114,21995,671942
2020-08-23,IN-ML,769,7,1811
2020-08-23,IN-MN,3455,22,5132
2020-08-23,IN-MP,39399,1206,51866
2020-08-23,IN-MZ,423,0,917
2020-08-23,IN-NL,2166,9,3635
2020-08-23,IN-OR,52277,399,75537
2020-08-23,IN-PB,24302,1036,40643
2020-08-23,IN-PY,6307,151,10112
2020-08-23,IN-RJ,54144,944,69264
2020-08-23,IN-SK,871,3,1381
2020-08-23,IN-TG,80586,755,104249
2020-08-23,IN-TN,313280,6420,373410
2020-08-23,IN-TR,6182,72,8702
2020-08-23,IN-UP,131295,2867,182453
2020-08-23,IN-UT,10021,195,14566
2020-08-23,IN-WB,104959,2737,135596
2020-08-24,IN-AN,1963,33,2860
2020-08-24,IN-AP,260087,3282,353111
2020-08-24,IN-AR,2297,5,3263
2020-08-24,IN-AS,70900,242,90740
2020-08-24,IN-BR,98325,511,121947
2020-08-24,IN-CH,1492,37,2918
2020-08-24,IN-CT,12931,197,20918
2020-08-24,IN-DL,145388,4300,161466
2020-08-24,IN-DN_DD,1753,2,2161
2020-08-24,IN-GA,10472,144,13999
2020-08-24,IN-GJ,69212,2895,86624
2020-08-24,IN-HP,3461,29,5001
2020-08-24,IN-HR,44822,603,54386
2020-08-24,IN-JH,19629,312,29677
2020-08-24,IN-JK,24832,617,32647
2020-08-24,IN-KA,189564,4683,277814
2020-08-24,IN-KL,37645,223,58262
2020-08-24,IN-LA,1491,23,2279
2020-08-24,IN-LD,0,0,0
2020-08-24,IN-MH,488271,22253,682383
2020-08-24,IN-ML,776,8,1917
2020-08-24,IN-MN,3616,22,5246
2020-08-24,IN-MP,40390,1229,53129
2020-08-24,IN-MZ,459,0,918
2020-08-24,IN-NL,2294,9,3686
2020-08-24,IN-OR,54406,409,78530
2020-08-24,IN-PB,26528,1086,41779
2020-08-24,IN-PY,6657,159,10522
2020-08-24,IN-RJ,55324,955,70609
2020-08-24,IN-SK,871,3,1403
2020-08-24,IN-TG,82411,761,106091
2020-08-24,IN-TN,319327,6517,379385
2020-08-24,IN-TR,6341,73,8902
2020-08-24,IN-UP,135613,2926,187781
2020-08-24,IN-UT,10480,200,15124
2020-08-24,IN-WB,108007,2794,138870
2020-08-25,IN-AN,2092,35,2904
2020-08-25,IN-AP,268828,3368,361712
2020-08-25,IN-AR,2427,5,3312
2020-08-25,IN-AS,73090,252,92619
2020-08-25,IN-BR,101292,514,123198
2020-08-25,IN-CH,1646,37,3035
2020-08-25,IN-CT,13424,206,22054
2020-08-25,IN-DL,146588,4313,162527
2020-08-25,IN-DN_DD,1786,2,2181
2020-08-25,IN-GA,10909,148,14138
2020-08-25,IN-GJ,70231,2908,87691
2020-08-25,IN-HP,3584,29,5101
2020-08-25,IN-HR,45405,613,55460
2020-08-25,IN-JH,20870,330,31005
2020-08-25,IN-JK,25205,624,33075
2020-08-25,IN-KA,197625,4810,283665
2020-08-25,IN-KL,38883,234,59504
2020-08-25,IN-LA,1517,23,2330
2020-08-25,IN-LD,0,0,0
2020-08-25,IN-MH,502490,22465,693398
2020-08-25,IN-ML,789,8,1976
2020-08-25,IN-MN,3714,22,5362
2020-08-25,IN-MP,41231,1246,54421
2020-08-25,IN-MZ,461,0,953
2020-08-25,IN-NL,2396,9,3714
2020-08-25,IN-OR,56925,419,81479
2020-08-25,IN-PB,28357,1129,43284
2020-08-25,IN-PY,6942,164,10859
2020-08-25,IN-RJ,56600,967,71955
2020-08-25,IN-SK,934,3,1446
2020-08-25,IN-TG,84163,770,108670
2020-08-25,IN-TN,325456,6614,385352
2020-08-25,IN-TR,6414,78,9195
2020-08-25,IN-UP,140107,2987,192382
2020-08-25,IN-UT,10912,207,15529
2020-08-25,IN-WB,111292,2851,141837
2020-08-26,IN-AN,2231,37,2945
2020-08-26,IN-AP,278247,3460,371639
2020-08-26,IN-AR,2508,5,3412
2020-08-26,IN-AS,74814,260,94592
2020-08-26,IN-BR,104301,519,124536
2020-08-26,IN-CH,1713,40,3209
2020-08-26,IN-CT,13732,221,23341
2020-08-26,IN-DL,147743,4330,164071
2020-08-26,IN-DN_DD,1820,2,2203
2020-08-26,IN-GA,11224,157,14530
2020-08-26,IN-GJ,71236,2928,88805
2020-08-26,IN-HP,3748,30,5154
2020-08-26,IN-HR,46496,623,56608
2020-08-26,IN-JH,21388,347,31973
2020-08-26,IN-JK,25594,638,33776
2020-08-26,IN-KA,204439,4958,291826
2020-08-26,IN-KL,40339,244,61879
2020-08-26,IN-LA,1549,24,2420
2020-08-26,IN-LD,0,0,0
2020-08-26,IN-MH,514790,22794,703823
2020-08-26,IN-ML,832,8,2018
2020-08-26,IN-MN,3812,24,5444
2020-08-26,IN-MP,42310,1265,55800
2020-08-26,IN-MZ,464,0,967
2020-08-26,IN-NL,2611,9,3752
2020-08-26,IN-OR,59470,428,84231
2020-08-26,IN-PB,29145,1178,44577
2020-08-26,IN-PY,7273,172,11426
2020-08-26,IN-RJ,58126,980,73325
2020-08-26,IN-SK,1054,3,1475
2020-08-26,IN-TG,85223,780,111688
2020-08-26,IN-TN,332454,6721,391303
2020-08-26,IN-TR,6574,83,9523
2020-08-26,IN-UP,144754,3059,197388
2020-08-26,IN-UT,11201,213,16014
2020-08-26,IN-WB,114543,2909,144801
2020-08-27,IN-AN,2309,41,2985
2020-08-27,IN-AP,286720,3541,382469
2020-08-27,IN-AR,2563,5,3555
2020-08-27,IN-AS,76962,274,96771
2020-08-27,IN-BR,106361,530,126714
2020-08-27,IN-CH,1796,41,3376
2020-08-27,IN-CT,14145,231,24550
2020-08-27,IN-DL,148897,4347,165764
2020-08-27,IN-DN_DD,1862,2,2228
2020-08-27,IN-GA,11511,165,15027
2020-08-27,IN-GJ,72282,2945,89994
2020-08-27,IN-HP,3810,32,5321
2020-08-27,IN-HR,47613,634,58005
2020-08-27,IN-JH,22349,362,33046
2020-08-27,IN-JK,26193,657,34480
2020-08-27,IN-KA,211688,5091,300406
2020-08-27,IN-KL,41690,257,64355
2020-08-27,IN-LA,1580,25,2451
2020-08-27,IN-LD,0,0,0
2020-08-27,IN-MH,522427,23089,718711
2020-08-27,IN-ML,874,8,2050
2020-08-27,IN-MN,3829,25,5585
2020-08-27,IN-MP,43246,1282,56864
2020-08-27,IN-MZ,473,0,967
2020-08-27,IN-NL,2611,9,3778
2020-08-27,IN-OR,62813,441,87602
2020-08-27,IN-PB,30231,1219,46090
2020-08-27,IN-PY,7486,180,11930
2020-08-27,IN-RJ,59579,992,74670
2020-08-27,IN-SK,1076,3,1486
2020-08-27,IN-TG,86095,788,114483
2020-08-27,IN-TN,338060,6839,397261
2020-08-27,IN-TR,6697,85,9908
2020-08-27,IN-UP,148562,3149,203028
2020-08-27,IN-UT,11524,219,16549
2020-08-27,IN-WB,117857,2964,147775
2020-08-28,IN-AN,2374,42,3018
2020-08-28,IN-AP,295248,3633,393090
2020-08-28,IN-AR,2621,5,3633
2020-08-28,IN-AS,79307,278,98807
2020-08-28,IN-BR,109175,538,128780
2020-08-28,IN-CH,1977,43,3564
2020-08-28,IN-CT,14607,245,25988
2020-08-28,IN-DL,150027,4369,167604
2020-08-28,IN-DN_DD,1916,2,2266
2020-08-28,IN-GA,11867,171,15483
2020-08-28,IN-GJ,73475,2962,91179
2020-08-28,IN-HP,4008,33,5501
2020-08-28,IN-HR,48690,646,59298
2020-08-28,IN-JH,22927,373,34396
2020-08-28,IN-JK,26721,671,35135
2020-08-28,IN-KA,219554,5232,309792
2020-08-28,IN-KL,43757,267,66761
2020-08-28,IN-LA,1640,27,2492
2020-08-28,IN-LD,0,0,0
2020-08-28,IN-MH,531563,23444,733568
2020-08-28,IN-ML,899,8,2129
2020-08-28,IN-MN,3957,25,5725
2020-08-28,IN-MP,44453,1306,58181
2020-08-28,IN-MZ,500,0,974
2020-08-28,IN-NL,2735,9,3784
2020-08-28,IN-OR,65323,448,90986
2020-08-28,IN-PB,30972,1256,47836
2020-08-28,IN-PY,7761,190,12434
2020-08-28,IN-RJ,60585,1005,76015
2020-08-28,IN-SK,1151,3,1542
2020-08-28,IN-TG,87675,799,117415
2020-08-28,IN-TN,343930,6948,403242
2020-08-28,IN-TR,6839,89,10414
2020-08-28,IN-UP,152893,3217,208419
2020-08-28,IN-UT,11775,228,17277
2020-08-28,IN-WB,121046,3017,150772
2020-08-29,IN-AN,2444,42,3050
2020-08-29,IN-AP,303711,3714,403616
2020-08-29,IN-AR,2709,5,3745
2020-08-29,IN-AS,81070,286,101367
2020-08-29,IN-BR,112452,558,131057
2020-08-29,IN-CH,2107,45,3724
2020-08-29,IN-CT,15109,251,27233
2020-08-29,IN-DL,151473,4389,169412
2020-08-29,IN-DN_DD,1960,2,2290
2020-08-29,IN-GA,12296,175,16006
2020-08-29,IN-GJ,74525,2976,92452
2020-08-29,IN-HP,4149,33,5637
2020-08-29,IN-HR,49710,661,60596
2020-08-29,IN-JH,23850,381,35321
2020-08-29,IN-JK,27372,678,35831
2020-08-29,IN-KA,227018,5368,318752
2020-08-29,IN-KL,45854,274,69304
2020-08-29,IN-LA,1714,28,2540
2020-08-29,IN-LD,0,0,0
2020-08-29,IN-MH,543170,23775,747995
2020-08-29,IN-ML,958,10,2240
2020-08-29,IN-MN,4057,27,5843
2020-08-29,IN-MP,45396,1323,59433
2020-08-29,IN-MZ,509,0,1003
2020-08-29,IN-NL,2850,9,3805
2020-08-29,IN-OR,67826,456,94668
2020-08-29,IN-PB,33008,1307,49378
2020-08-29,IN-PY,8080,199,13024
2020-08-29,IN-RJ,62033,1017,77370
2020-08-29,IN-SK,1184,3,1576
2020-08-29,IN-TG,89350,808,120166
2020-08-29,IN-TN,349682,7050,409238
2020-08-29,IN-TR,7037,94,10857
2020-08-29,IN-UP,157879,3294,213824
2020-08-29,IN-UT,12124,239,17865
2020-08-29,IN-WB,124332,3073,153754
2020-08-30,IN-AN,2519,44,3081
2020-08-30,IN-AP,312687,3796,414164
2020-08-30,IN-AR,2754,5,3877
2020-08-30,IN-AS,82510,289,103794
2020-08-30,IN-BR,114772,561,133003
2020-08-30,IN-CH,2248,45,3985
2020-08-30,IN-CT,15818,262,28746
2020-08-30,IN-DL,152922,4404,171366
2020-08-30,IN-DN_DD,1998,2,2306
2020-08-30,IN-GA,12729,178,16553
2020-08-30,IN-GJ,75636,2989,93734
2020-08-30,IN-HP,4308,34,5781
2020-08-30,IN-HR,50711,670,61987
2020-08-30,IN-JH,25103,397,36857
2020-08-30,IN-JK,28020,685,36377
2020-08-30,IN-KA,235128,5483,327076
2020-08-30,IN-KL,48079,280,71701
2020-08-30,IN-LA,1745,32,2603
2020-08-30,IN-LD,0,0,0
2020-08-30,IN-MH,554711,24103,764281
2020-08-30,IN-ML,1035,10,2283
2020-08-30,IN-MN,4186,28,5960
2020-08-30,IN-MP,46413,1345,60875
2020-08-30,IN-MZ,584,0,1008
2020-08-30,IN-NL,2917,9,3851
2020-08-30,IN-OR,70714,470,97920
2020-08-30,IN-PB,34091,1348,50848
2020-08-30,IN-PY,8511,211,13556
2020-08-30,IN-RJ,62971,1030,78777
2020-08-30,IN-SK,1195,3,1602
2020-08-30,IN-TG,90988,818,123090
2020-08-30,IN-TN,355727,7137,415590
2020-08-30,IN-TR,7232,98,11307
2020-08-30,IN-UP,162741,3356,219457
2020-08-30,IN-UT,12586,250,18571
2020-08-30,IN-WB,127644,3126,156766
2020-08-31,IN-AN,2586,45,3104
2020-08-31,IN-AP,321754,3884,424767
2020-08-31,IN-AR,2822,7,4034
2020-08-31,IN-AS,83927,296,105774
2020-08-31,IN-BR,117124,578,135035
2020-08-31,IN-CH,2296,52,4155
2020-08-31,IN-CT,16303,269,30092
2020-08-31,IN-DL,154171,4426,173390
2020-08-31,IN-DN_DD,2042,2,2340
2020-08-31,IN-GA,13186,183,17004
2020-08-31,IN-GJ,76731,3006,95009
2020-08-31,IN-HP,4450,35,5945
2020-08-31,IN-HR,51620,682,63282
2020-08-31,IN-JH,26448,410,38435
2020-08-31,IN-JK,28510,694,37163
2020-08-31,IN-KA,242229,5589,335928
2020-08-31,IN-KL,49849,287,73855
2020-08-31,IN-LA,1757,34,2638
2020-08-31,IN-LD,0,0,0
2020-08-31,IN-MH,562401,24399,780689
2020-08-31,IN-ML,1049,10,2343
2020-08-31,IN-MN,4239,28,6112
2020-08-31,IN-MP,47467,1374,62433
2020-08-31,IN-MZ,589,0,1011
2020-08-31,IN-NL,3026,9,3922
2020-08-31,IN-OR,73233,482,100934
2020-08-31,IN-PB,35747,1404,52526
2020-08-31,IN-PY,8968,221,14127
2020-08-31,IN-RJ,65093,1043,80227
2020-08-31,IN-SK,1220,3,1627
2020-08-31,IN-TG,92837,827,124963
2020-08-31,IN-TN,362133,7231,422085
2020-08-31,IN-TR,7433,103,11644
2020-08-31,IN-UP,167543,3423,225632
2020-08-31,IN-UT,13066,257,19235
2020-08-31,IN-WB,130952,3176,159785
2020-09-01,IN-AN,2647,46,3132
2020-09-01,IN-AP,330526,3969,434771
2020-09-01,IN-AR,2885,7,4112
2020-09-01,IN-AS,85461,306,109040
2020-09-01,IN-BR,119540,582,136457
2020-09-01,IN-CH,2431,56,4346
2020-09-01,IN-CT,16989,277,31503
2020-09-01,IN-DL,155678,4444,174748
2020-09-01,IN-DN_DD,2081,2,2367
2020-09-01,IN-GA,13577,192,17418
2020-09-01,IN-GJ,77756,3020,96300
2020-09-01,IN-HP,4515,38,6116
2020-09-01,IN-HR,52672,689,64732
2020-09-01,IN-JH,27143,417,41656
2020-09-01,IN-JK,29015,703,37698
2020-09-01,IN-KA,249467,5702,342423
2020-09-01,IN-KL,51538,294,75385
2020-09-01,IN-LA,1874,34,2681
2020-09-01,IN-LD,0,0,0
2020-09-01,IN-MH,573559,24583,792541
2020-09-01,IN-ML,1162,10,2368
2020-09-01,IN-MN,4330,28,6252
2020-09-01,IN-MP,48657,1394,63965
2020-09-01,IN-MZ,591,0,1011
2020-09-01,IN-NL,3067,9,3950
2020-09-01,IN-OR,77286,492,103536
2020-09-01,IN-PB,37027,1453,53992
2020-09-01,IN-PY,9334,228,14411
2020-09-01,IN-RJ,66812,1056,81693
2020-09-01,IN-SK,1225,3,1652
2020-09-01,IN-TG,95162,836,127697
2020-09-01,IN-TN,368141,7322,428041
2020-09-01,IN-TR,7674,113,12153
2020-09-01,IN-UP,172140,3486,230414
2020-09-01,IN-UT,13650,269,19827
2020-09-01,IN-WB,134270,3228,162778
2020-09-02,IN-AN,2714,46,3160
2020-09-02,IN-AP,339876,4053,445139
2020-09-02,IN-AR,2979,7,4212
2020-09-02,IN-AS,86895,315,111724
2020-09-02,IN-BR,121560,621,138349
2020-09-02,IN-CH,2551,57,4550
2020-09-02,IN-CT,17567,287,33387
2020-09-02,IN-DL,156728,4462,177060
2020-09-02,IN-DN_DD,2122,2,2386
2020-09-02,IN-GA,13850,194,18006
2020-09-02,IN-GJ,78887,3034,97629
2020-09-02,IN-HP,4688,40,6255
2020-09-02,IN-HR,53835,706,66426
2020-09-02,IN-JH,28149,428,43833
2020-09-02,IN-JK,29484,717,38223
2020-09-02,IN-KA,254626,5837,351481
2020-09-02,IN-KL,53649,298,76525
2020-09-02,IN-LA,1978,35,2733
2020-09-02,IN-LD,0,0,0
2020-09-02,IN-MH,584537,24903,808306
2020-09-02,IN-ML,1235,12,2440
2020-09-02,IN-MN,4450,29,6382
2020-09-02,IN-MP,49992,1426,65490
2020-09-02,IN-MZ,612,0,1020
2020-09-02,IN-NL,3201,9,4003
2020-09-02,IN-OR,80770,503,106561
2020-09-02,IN-PB,38147,1512,55508
2020-09-02,IN-PY,9675,240,14766
2020-09-02,IN-RJ,68124,1069,83163
2020-09-02,IN-SK,1237,4,1670
2020-09-02,IN-TG,97402,846,130589
2020-09-02,IN-TN,374172,7418,433969
2020-09-02,IN-TR,7847,118,12702
2020-09-02,IN-UP,176677,3542,235757
2020-09-02,IN-UT,14076,280,20398
2020-09-02,IN-WB,137616,3283,165721
2020-09-03,IN-AN,2758,47,3186
2020-09-03,IN-AP,348330,4125,455531
2020-09-03,IN-AR,3075,7,4360
2020-09-03,IN-AS,88729,323,115279
2020-09-03,IN-BR,123794,646,141441
2020-09-03,IN-CH,2670,59,4789
2020-09-03,IN-CT,18220,299,35683
2020-09-03,IN-DL,158586,4481,179569
2020-09-03,IN-DN_DD,2141,2,2435
2020-09-03,IN-GA,14059,204,18642
2020-09-03,IN-GJ,79929,3046,98888
2020-09-03,IN-HP,4760,43,6416
2020-09-03,IN-HR,54875,721,68218
2020-09-03,IN-JH,29747,438,44862
2020-09-03,IN-JK,30079,732,38864
2020-09-03,IN-KA,260913,5950,361341
2020-09-03,IN-KL,55778,305,78072
2020-09-03,IN-LA,2007,35,2785
2020-09-03,IN-LD,0,0,0
2020-09-03,IN-MH,598496,25195,825739
2020-09-03,IN-ML,1318,13,2517
2020-09-03,IN-MN,4607,29,6507
2020-09-03,IN-MP,51124,1453,66914
2020-09-03,IN-MZ,661,0,1020
2020-09-03,IN-NL,3223,9,4017
2020-09-03,IN-OR,84073,514,109780
2020-09-03,IN-PB,39742,1618,56989
2020-09-03,IN-PY,9968,253,15157
2020-09-03,IN-RJ,70674,1081,84674
2020-09-03,IN-SK,1269,4,1704
2020-09-03,IN-TG,100013,856,133406
2020-09-03,IN-TN,380063,7516,439959
2020-09-03,IN-TR,8033,126,13292
2020-09-03,IN-UP,181364,3616,241439
2020-09-03,IN-UT,14501,291,21234
2020-09-03,IN-WB,140913,3339,168697
2020-09-04,IN-AN,2823,48,3223
2020-09-04,IN-AP,358009,4200,465730
2020-09-04,IN-AR,3167,7,4574
2020-09-04,IN-AS,90700,330,118333
2020-09-04,IN-BR,124976,672,142967
2020-09-04,IN-CH,2883,63,5065
2020-09-04,IN-CT,18950,315,37967
2020-09-04,IN-DL,160114,4500,182306
2020-09-04,IN-DN_DD,2154,2,2450
2020-09-04,IN-GA,14361,212,19355
2020-09-04,IN-GJ,81055,3062,100213
2020-09-04,IN-HP,4859,48,6615
2020-09-04,IN-HR,55889,740,70099
2020-09-04,IN-JH,30886,444,46480
2020-09-04,IN-JK,30759,743,39943
2020-09-04,IN-KA,268035,6054,370206
2020-09-04,IN-KL,57728,315,79625
2020-09-04,IN-LA,2039,35,2840
2020-09-04,IN-LD,0,0,0
2020-09-04,IN-MH,612484,25586,843844
2020-09-04,IN-ML,1393,13,2626
2020-09-04,IN-MN,4774,32,6609
