fips,l80_1,l80_2,l80_3,l80_4,l80_5,l80_6,l80_7,l80_8,l150_1,l150_2,l150_3,l150_4,l150_5,l150_6,l150_7,l150_8,year
dcs:geoId/12115,32700.0,37350.0,42050.0,46700.0,50450.0,54150.0,57900.0,61650.0,61312.5,70031.25,78843.75,87562.5,94593.75,101531.25,108562.5,115593.75,2006
dcs:geoId/12117,32150.0,36700.0,41300.0,45900.0,49550.0,53250.0,56900.0,60600.0,60281.25,68812.5,77437.5,86062.5,92906.25,99843.75,106687.5,113625.0,2006
dcs:geoId/12119,24900.0,28500.0,32050.0,35600.0,38450.0,41300.0,44150.0,47000.0,46687.5,53437.5,60093.75,66750.0,72093.75,77437.5,82781.25,88125.0,2006
dcs:geoId/12121,24700.0,28250.0,31750.0,35300.0,38100.0,40950.0,43750.0,46600.0,46312.5,52968.75,59531.25,66187.5,71437.5,76781.25,82031.25,87375.0,2006
dcs:geoId/12123,24700.0,28250.0,31750.0,35300.0,38100.0,40950.0,43750.0,46600.0,46312.5,52968.75,59531.25,66187.5,71437.5,76781.25,82031.25,87375.0,2006
dcs:geoId/12125,25150.0,28750.0,32350.0,35900.0,38800.0,41650.0,44550.0,47400.0,47156.25,53906.25,60656.25,67312.5,72750.0,78093.75,83531.25,88875.0,2006
dcs:geoId/12127,28200.0,32200.0,36250.0,40250.0,43450.0,46700.0,49900.0,53150.0,52875.0,60375.0,67968.75,75468.75,81468.75,87562.5,93562.5,99656.25,2006
dcs:geoId/12129,28750.0,32850.0,36950.0,41050.0,44350.0,47600.0,50900.0,54200.0,53906.25,61593.75,69281.25,76968.75,83156.25,89250.0,95437.5,101625.0,2006
dcs:geoId/12131,25500.0,29100.0,32750.0,36400.0,39300.0,42200.0,45150.0,48050.0,47812.5,54562.5,61406.25,68250.0,73687.5,79125.0,84656.25,90093.75,2006
dcs:geoId/12133,24700.0,28250.0,31750.0,35300.0,38100.0,40950.0,43750.0,46600.0,46312.5,52968.75,59531.25,66187.5,71437.5,76781.25,82031.25,87375.0,2006
dcs:geoId/13001,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13003,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13005,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13007,27050.0,30900.0,34800.0,38650.0,41750.0,44850.0,47950.0,51000.0,50718.75,57937.5,65250.0,72468.75,78281.25,84093.75,89906.25,95625.0,2006
dcs:geoId/13009,28400.0,32450.0,36500.0,40550.0,43800.0,47050.0,50300.0,53550.0,53250.0,60843.75,68437.5,76031.25,82125.0,88218.75,94312.5,100406.25,2006
dcs:geoId/13011,31250.0,35700.0,40200.0,44650.0,48200.0,51800.0,55350.0,58950.0,58593.75,66937.5,75375.0,83718.75,90375.0,97125.0,103781.25,110531.25,2006
dcs:geoId/13013,39850.0,45550.0,51250.0,56950.0,61500.0,66050.0,70650.0,75200.0,74718.75,85406.25,96093.75,106781.25,115312.5,123843.75,132468.75,141000.0,2006
dcs:geoId/13015,39850.0,45550.0,51250.0,56950.0,61500.0,66050.0,70650.0,75200.0,74718.75,85406.25,96093.75,106781.25,115312.5,123843.75,132468.75,141000.0,2006
dcs:geoId/13017,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13019,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13021,30800.0,35200.0,39600.0,44000.0,47500.0,51050.0,54550.0,58100.0,57750.0,66000.0,74250.0,82500.0,89062.5,95718.75,102281.25,108937.5,2006
dcs:geoId/13023,27150.0,31050.0,34900.0,38800.0,41900.0,45000.0,48100.0,51200.0,50906.25,58218.75,65437.5,72750.0,78562.5,84375.0,90187.5,96000.0,2006
dcs:geoId/13025,31300.0,35800.0,40250.0,44700.0,48300.0,51900.0,55450.0,59050.0,58687.5,67125.0,75468.75,83812.5,90562.5,97312.5,103968.75,110718.75,2006
dcs:geoId/13027,27550.0,31500.0,35400.0,39350.0,42500.0,45650.0,48800.0,51950.0,51656.25,59062.5,66375.0,73781.25,79687.5,85593.75,91500.0,97406.25,2006
dcs:geoId/13029,31250.0,35700.0,40200.0,44650.0,48200.0,51800.0,55350.0,58950.0,58593.75,66937.5,75375.0,83718.75,90375.0,97125.0,103781.25,110531.25,2006
dcs:geoId/13031,27900.0,31900.0,35850.0,39850.0,43050.0,46250.0,49400.0,52600.0,52312.5,59812.5,67218.75,74718.75,80718.75,86718.75,92625.0,98625.0,2006
dcs:geoId/13033,29900.0,34200.0,38450.0,42700.0,46150.0,49550.0,52950.0,56400.0,56062.5,64125.0,72093.75,80062.5,86531.25,92906.25,99281.25,105750.0,2006
dcs:geoId/13035,29850.0,34100.0,38400.0,42650.0,46050.0,49450.0,52900.0,56300.0,55968.75,63937.5,72000.0,79968.75,86343.75,92718.75,99187.5,105562.5,2006
dcs:geoId/13037,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13039,29750.0,34000.0,38250.0,42500.0,45900.0,49300.0,52700.0,56100.0,55781.25,63750.0,71718.75,79687.5,86062.5,92437.5,98812.5,105187.5,2006
dcs:geoId/13043,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13045,39850.0,45550.0,51250.0,56950.0,61500.0,66050.0,70650.0,75200.0,74718.75,85406.25,96093.75,106781.25,115312.5,123843.75,132468.75,141000.0,2006
dcs:geoId/13047,29400.0,33600.0,37800.0,42000.0,45350.0,48700.0,52100.0,55450.0,55125.0,63000.0,70875.0,78750.0,85031.25,91312.5,97687.5,103968.75,2006
dcs:geoId/13049,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13051,31250.0,35700.0,40200.0,44650.0,48200.0,51800.0,55350.0,58950.0,58593.75,66937.5,75375.0,83718.75,90375.0,97125.0,103781.25,110531.25,2006
dcs:geoId/13053,27250.0,31150.0,35050.0,38950.0,42100.0,45200.0,48300.0,51450.0,51093.75,58406.25,65718.75,73031.25,78937.5,84750.0,90562.5,96468.75,2006
dcs:geoId/13055,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13057,39850.0,45550.0,51250.0,56950.0,61500.0,66050.0,70650.0,75200.0,74718.75,85406.25,96093.75,106781.25,115312.5,123843.75,132468.75,141000.0,2006
dcs:geoId/13059,30400.0,34750.0,39100.0,43450.0,46950.0,50400.0,53900.0,57350.0,57000.0,65156.25,73312.5,81468.75,88031.25,94500.0,101062.5,107531.25,2006
dcs:geoId/13061,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13063,39850.0,45550.0,51250.0,56950.0,61500.0,66050.0,70650.0,75200.0,74718.75,85406.25,96093.75,106781.25,115312.5,123843.75,132468.75,141000.0,2006
dcs:geoId/13065,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13067,39850.0,45550.0,51250.0,56950.0,61500.0,66050.0,70650.0,75200.0,74718.75,85406.25,96093.75,106781.25,115312.5,123843.75,132468.75,141000.0,2006
dcs:geoId/13069,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13071,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13073,29900.0,34200.0,38450.0,42700.0,46150.0,49550.0,52950.0,56400.0,56062.5,64125.0,72093.75,80062.5,86531.25,92906.25,99281.25,105750.0,2006
dcs:geoId/13075,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13077,39850.0,45550.0,51250.0,56950.0,61500.0,66050.0,70650.0,75200.0,74718.75,85406.25,96093.75,106781.25,115312.5,123843.75,132468.75,141000.0,2006
dcs:geoId/13079,30800.0,35200.0,39600.0,44000.0,47500.0,51050.0,54550.0,58100.0,57750.0,66000.0,74250.0,82500.0,89062.5,95718.75,102281.25,108937.5,2006
dcs:geoId/13081,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13083,29400.0,33600.0,37800.0,42000.0,45350.0,48700.0,52100.0,55450.0,55125.0,63000.0,70875.0,78750.0,85031.25,91312.5,97687.5,103968.75,2006
dcs:geoId/13085,39850.0,45550.0,51250.0,56950.0,61500.0,66050.0,70650.0,75200.0,74718.75,85406.25,96093.75,106781.25,115312.5,123843.75,132468.75,141000.0,2006
dcs:geoId/13087,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13089,39850.0,45550.0,51250.0,56950.0,61500.0,66050.0,70650.0,75200.0,74718.75,85406.25,96093.75,106781.25,115312.5,123843.75,132468.75,141000.0,2006
dcs:geoId/13091,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13093,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13095,27050.0,30900.0,34800.0,38650.0,41750.0,44850.0,47950.0,51000.0,50718.75,57937.5,65250.0,72468.75,78281.25,84093.75,89906.25,95625.0,2006
dcs:geoId/13097,39850.0,45550.0,51250.0,56950.0,61500.0,66050.0,70650.0,75200.0,74718.75,85406.25,96093.75,106781.25,115312.5,123843.75,132468.75,141000.0,2006
dcs:geoId/13099,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13101,27550.0,31500.0,35400.0,39350.0,42500.0,45650.0,48800.0,51950.0,51656.25,59062.5,66375.0,73781.25,79687.5,85593.75,91500.0,97406.25,2006
dcs:geoId/13103,31250.0,35700.0,40200.0,44650.0,48200.0,51800.0,55350.0,58950.0,58593.75,66937.5,75375.0,83718.75,90375.0,97125.0,103781.25,110531.25,2006
dcs:geoId/13105,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13107,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13109,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13111,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13113,39850.0,45550.0,51250.0,56950.0,61500.0,66050.0,70650.0,75200.0,74718.75,85406.25,96093.75,106781.25,115312.5,123843.75,132468.75,141000.0,2006
dcs:geoId/13115,28100.0,32150.0,36150.0,40150.0,43350.0,46600.0,49800.0,53000.0,52687.5,60281.25,67781.25,75281.25,81281.25,87375.0,93375.0,99375.0,2006
dcs:geoId/13117,39850.0,45550.0,51250.0,56950.0,61500.0,66050.0,70650.0,75200.0,74718.75,85406.25,96093.75,106781.25,115312.5,123843.75,132468.75,141000.0,2006
dcs:geoId/13119,27400.0,31300.0,35200.0,39100.0,42250.0,45400.0,48500.0,51650.0,51375.0,58687.5,66000.0,73312.5,79218.75,85125.0,90937.5,96843.75,2006
dcs:geoId/13121,39850.0,45550.0,51250.0,56950.0,61500.0,66050.0,70650.0,75200.0,74718.75,85406.25,96093.75,106781.25,115312.5,123843.75,132468.75,141000.0,2006
dcs:geoId/13123,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13125,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13127,31300.0,35800.0,40250.0,44700.0,48300.0,51900.0,55450.0,59050.0,58687.5,67125.0,75468.75,83812.5,90562.5,97312.5,103968.75,110718.75,2006
dcs:geoId/13129,28550.0,32650.0,36700.0,40800.0,44050.0,47350.0,50600.0,53850.0,53531.25,61218.75,68812.5,76500.0,82593.75,88781.25,94875.0,100968.75,2006
dcs:geoId/13131,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13133,26450.0,30200.0,34000.0,37750.0,40800.0,43800.0,46800.0,49850.0,49593.75,56625.0,63750.0,70781.25,76500.0,82125.0,87750.0,93468.75,2006
dcs:geoId/13135,39850.0,45550.0,51250.0,56950.0,61500.0,66050.0,70650.0,75200.0,74718.75,85406.25,96093.75,106781.25,115312.5,123843.75,132468.75,141000.0,2006
dcs:geoId/13137,28000.0,32000.0,36000.0,40000.0,43200.0,46400.0,49600.0,52800.0,52500.0,60000.0,67500.0,75000.0,81000.0,87000.0,93000.0,99000.0,2006
dcs:geoId/13139,33250.0,38000.0,42750.0,47500.0,51300.0,55100.0,58900.0,62750.0,62343.75,71250.0,80156.25,89062.5,96187.5,103312.5,110437.5,117656.25,2006
dcs:geoId/13141,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13143,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13145,27250.0,31150.0,35050.0,38950.0,42100.0,45200.0,48300.0,51450.0,51093.75,58406.25,65718.75,73031.25,78937.5,84750.0,90562.5,96468.75,2006
dcs:geoId/13147,26150.0,29900.0,33600.0,37350.0,40350.0,43350.0,46350.0,49300.0,49031.25,56062.5,63000.0,70031.25,75656.25,81281.25,86906.25,92437.5,2006
dcs:geoId/13149,39850.0,45550.0,51250.0,56950.0,61500.0,66050.0,70650.0,75200.0,74718.75,85406.25,96093.75,106781.25,115312.5,123843.75,132468.75,141000.0,2006
dcs:geoId/13151,39850.0,45550.0,51250.0,56950.0,61500.0,66050.0,70650.0,75200.0,74718.75,85406.25,96093.75,106781.25,115312.5,123843.75,132468.75,141000.0,2006
dcs:geoId/13153,32950.0,37700.0,42400.0,47100.0,50850.0,54650.0,58400.0,62150.0,61781.25,70687.5,79500.0,88312.5,95343.75,102468.75,109500.0,116531.25,2006
dcs:geoId/13155,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13157,30800.0,35200.0,39600.0,44000.0,47500.0,51050.0,54550.0,58100.0,57750.0,66000.0,74250.0,82500.0,89062.5,95718.75,102281.25,108937.5,2006
dcs:geoId/13159,39850.0,45550.0,51250.0,56950.0,61500.0,66050.0,70650.0,75200.0,74718.75,85406.25,96093.75,106781.25,115312.5,123843.75,132468.75,141000.0,2006
dcs:geoId/13161,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13163,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13165,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13167,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13169,30800.0,35200.0,39600.0,44000.0,47500.0,51050.0,54550.0,58100.0,57750.0,66000.0,74250.0,82500.0,89062.5,95718.75,102281.25,108937.5,2006
dcs:geoId/13171,28900.0,33050.0,37150.0,41300.0,44600.0,47900.0,51200.0,54500.0,54187.5,61968.75,69656.25,77437.5,83625.0,89812.5,96000.0,102187.5,2006
dcs:geoId/13173,27550.0,31500.0,35400.0,39350.0,42500.0,45650.0,48800.0,51950.0,51656.25,59062.5,66375.0,73781.25,79687.5,85593.75,91500.0,97406.25,2006
dcs:geoId/13175,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13177,27050.0,30900.0,34800.0,38650.0,41750.0,44850.0,47950.0,51000.0,50718.75,57937.5,65250.0,72468.75,78281.25,84093.75,89906.25,95625.0,2006
dcs:geoId/13179,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13181,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13183,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13185,27550.0,31500.0,35400.0,39350.0,42500.0,45650.0,48800.0,51950.0,51656.25,59062.5,66375.0,73781.25,79687.5,85593.75,91500.0,97406.25,2006
dcs:geoId/13187,30650.0,35000.0,39400.0,43750.0,47250.0,50750.0,54250.0,57750.0,57468.75,65625.0,73875.0,82031.25,88593.75,95156.25,101718.75,108281.25,2006
dcs:geoId/13189,29900.0,34200.0,38450.0,42700.0,46150.0,49550.0,52950.0,56400.0,56062.5,64125.0,72093.75,80062.5,86531.25,92906.25,99281.25,105750.0,2006
dcs:geoId/13191,31300.0,35800.0,40250.0,44700.0,48300.0,51900.0,55450.0,59050.0,58687.5,67125.0,75468.75,83812.5,90562.5,97312.5,103968.75,110718.75,2006
dcs:geoId/13193,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13195,30400.0,34750.0,39100.0,43450.0,46950.0,50400.0,53900.0,57350.0,57000.0,65156.25,73312.5,81468.75,88031.25,94500.0,101062.5,107531.25,2006
dcs:geoId/13197,27250.0,31150.0,35050.0,38950.0,42100.0,45200.0,48300.0,51450.0,51093.75,58406.25,65718.75,73031.25,78937.5,84750.0,90562.5,96468.75,2006
dcs:geoId/13199,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13201,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13205,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13207,30800.0,35200.0,39600.0,44000.0,47500.0,51050.0,54550.0,58100.0,57750.0,66000.0,74250.0,82500.0,89062.5,95718.75,102281.25,108937.5,2006
dcs:geoId/13209,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13211,30400.0,34750.0,39100.0,43450.0,46950.0,50400.0,53900.0,57350.0,57000.0,65156.25,73312.5,81468.75,88031.25,94500.0,101062.5,107531.25,2006
dcs:geoId/13213,27900.0,31900.0,35850.0,39850.0,43050.0,46250.0,49400.0,52600.0,52312.5,59812.5,67218.75,74718.75,80718.75,86718.75,92625.0,98625.0,2006
dcs:geoId/13215,27250.0,31150.0,35050.0,38950.0,42100.0,45200.0,48300.0,51450.0,51093.75,58406.25,65718.75,73031.25,78937.5,84750.0,90562.5,96468.75,2006
dcs:geoId/13217,39850.0,45550.0,51250.0,56950.0,61500.0,66050.0,70650.0,75200.0,74718.75,85406.25,96093.75,106781.25,115312.5,123843.75,132468.75,141000.0,2006
dcs:geoId/13219,30400.0,34750.0,39100.0,43450.0,46950.0,50400.0,53900.0,57350.0,57000.0,65156.25,73312.5,81468.75,88031.25,94500.0,101062.5,107531.25,2006
dcs:geoId/13221,30400.0,34750.0,39100.0,43450.0,46950.0,50400.0,53900.0,57350.0,57000.0,65156.25,73312.5,81468.75,88031.25,94500.0,101062.5,107531.25,2006
dcs:geoId/13223,39850.0,45550.0,51250.0,56950.0,61500.0,66050.0,70650.0,75200.0,74718.75,85406.25,96093.75,106781.25,115312.5,123843.75,132468.75,141000.0,2006
dcs:geoId/13225,30800.0,35200.0,39600.0,44000.0,47500.0,51050.0,54550.0,58100.0,57750.0,66000.0,74250.0,82500.0,89062.5,95718.75,102281.25,108937.5,2006
dcs:geoId/13227,39850.0,45550.0,51250.0,56950.0,61500.0,66050.0,70650.0,75200.0,74718.75,85406.25,96093.75,106781.25,115312.5,123843.75,132468.75,141000.0,2006
dcs:geoId/13229,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13231,39850.0,45550.0,51250.0,56950.0,61500.0,66050.0,70650.0,75200.0,74718.75,85406.25,96093.75,106781.25,115312.5,123843.75,132468.75,141000.0,2006
dcs:geoId/13233,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13235,29050.0,33200.0,37350.0,41500.0,44850.0,48150.0,51500.0,54800.0,54468.75,62250.0,70031.25,77812.5,84093.75,90281.25,96562.5,102750.0,2006
dcs:geoId/13237,28350.0,32400.0,36450.0,40500.0,43750.0,47000.0,50200.0,53450.0,53156.25,60750.0,68343.75,75937.5,82031.25,88125.0,94125.0,100218.75,2006
dcs:geoId/13239,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13241,26550.0,30350.0,34150.0,37900.0,40950.0,44000.0,47000.0,50050.0,49781.25,56906.25,64031.25,71062.5,76781.25,82500.0,88125.0,93843.75,2006
dcs:geoId/13243,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13245,29900.0,34200.0,38450.0,42700.0,46150.0,49550.0,52950.0,56400.0,56062.5,64125.0,72093.75,80062.5,86531.25,92906.25,99281.25,105750.0,2006
dcs:geoId/13247,39850.0,45550.0,51250.0,56950.0,61500.0,66050.0,70650.0,75200.0,74718.75,85406.25,96093.75,106781.25,115312.5,123843.75,132468.75,141000.0,2006
dcs:geoId/13249,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13251,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13253,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13255,39850.0,45550.0,51250.0,56950.0,61500.0,66050.0,70650.0,75200.0,74718.75,85406.25,96093.75,106781.25,115312.5,123843.75,132468.75,141000.0,2006
dcs:geoId/13257,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13259,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13261,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13263,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
dcs:geoId/13265,26000.0,29700.0,33400.0,37100.0,40100.0,43050.0,46050.0,49000.0,48750.0,55687.5,62625.0,69562.5,75187.5,80718.75,86343.75,91875.0,2006
