StateName,Pincode,DistrictLGDCode0,DistrictLGDCode1,DistrictLGDCode2,DistrictLGDCode3,DistrictLGDCode4,PincodeDCID
BIHAR,821101,200,,,,,pincode/821101
BIHAR,821102,200,,,,,pincode/821102
BIHAR,821103,200,,,,,pincode/821103
BIHAR,821104,215,,,,,pincode/821104
BIHAR,821105,200,,,,,pincode/821105
BIHAR,821106,200,,,,,pincode/821106
BIHAR,821107,215,,,,,pincode/821107
BIHAR,821108,200,,,,,pincode/821108
BIHAR,821109,200,,,,,pincode/821109
BIHAR,821110,200,,,,,pincode/821110
BIHAR,821111,215,,,,,pincode/821111
BIHAR,821112,215,,,,,pincode/821112
BIHAR,821113,215,,,,,pincode/821113
BIHAR,821115,215,,,,,pincode/821115
BIHAR,821301,215,,,,,pincode/821301
BIHAR,821302,215,,,,,pincode/821302
BIHAR,821303,215,,,,,pincode/821303
BIHAR,821304,215,,,,,pincode/821304
BIHAR,821305,215,,,,,pincode/821305
BIHAR,821306,215,,,,,pincode/821306
BIHAR,821307,215,,,,,pincode/821307
BIHAR,821308,215,,,,,pincode/821308
BIHAR,821309,215,,,,,pincode/821309
BIHAR,821310,215,,,,,pincode/821310
BIHAR,821311,215,,,,,pincode/821311
BIHAR,821312,215,,,,,pincode/821312
BIHAR,823001,196,,,,,pincode/823001
BIHAR,823002,196,,,,,pincode/823002
BIHAR,823003,196,,,,,pincode/823003
BIHAR,823004,196,,,,,pincode/823004
BIHAR,823005,196,,,,,pincode/823005
BIHAR,823311,196,,,,,pincode/823311
BIHAR,824101,189,,,,,pincode/824101
BIHAR,824102,189,,,,,pincode/824102
BIHAR,824103,189,,,,,pincode/824103
BIHAR,824111,189,,,,,pincode/824111
BIHAR,824112,189,,,,,pincode/824112
BIHAR,824113,189,,,,,pincode/824113
BIHAR,824114,189,,,,,pincode/824114
BIHAR,824115,189,,,,,pincode/824115
BIHAR,824116,189,196,,,,pincode/824116
BIHAR,824118,196,,,,,pincode/824118
BIHAR,824120,189,,,,,pincode/824120
BIHAR,824121,189,,,,,pincode/824121
BIHAR,824122,189,,,,,pincode/824122
BIHAR,824123,189,,,,,pincode/824123
BIHAR,824124,189,,,,,pincode/824124
BIHAR,824125,189,,,,,pincode/824125
BIHAR,824127,611,189,,,,pincode/824127
BIHAR,824129,189,,,,,pincode/824129
BIHAR,824143,611,189,,,,pincode/824143
BIHAR,824201,196,,,,,pincode/824201
BIHAR,824202,189,,,,,pincode/824202
BIHAR,824203,611,189,,,,pincode/824203
BIHAR,824205,196,,,,,pincode/824205
BIHAR,824206,196,,,,,pincode/824206
BIHAR,824207,196,,,,,pincode/824207
BIHAR,824208,189,,,,,pincode/824208
BIHAR,824209,196,,,,,pincode/824209
BIHAR,824210,196,,,,,pincode/824210
BIHAR,824211,196,,,,,pincode/824211
BIHAR,824217,196,,,,,pincode/824217
BIHAR,824219,189,196,,,,pincode/824219
BIHAR,824220,196,,,,,pincode/824220
BIHAR,824221,196,,,,,pincode/824221
BIHAR,824231,196,,,,,pincode/824231
BIHAR,824232,196,,,,,pincode/824232
BIHAR,824233,196,199,,,,pincode/824233
BIHAR,824234,196,,,,,pincode/824234
BIHAR,824235,611,196,,,,pincode/824235
BIHAR,824236,196,,,,,pincode/824236
BIHAR,824237,196,,,,,pincode/824237
BIHAR,824301,189,,,,,pincode/824301
BIHAR,824302,189,,,,,pincode/824302
BIHAR,824303,189,,,,,pincode/824303
BIHAR,824304,189,,,,,pincode/824304
BIHAR,841101,218,,,,,pincode/841101
BIHAR,841201,218,,,,,pincode/841201
BIHAR,841202,218,,,,,pincode/841202
BIHAR,841203,222,,,,,pincode/841203
BIHAR,841204,218,,,,,pincode/841204
BIHAR,841205,218,,,,,pincode/841205
BIHAR,841206,218,,,,,pincode/841206
BIHAR,841207,218,,,,,pincode/841207
BIHAR,841208,218,,,,,pincode/841208
BIHAR,841209,218,,,,,pincode/841209
BIHAR,841210,222,,,,,pincode/841210
BIHAR,841211,218,,,,,pincode/841211
BIHAR,841212,218,,,,,pincode/841212
BIHAR,841213,218,,,,,pincode/841213
BIHAR,841214,218,,,,,pincode/841214
BIHAR,841215,218,,,,,pincode/841215
BIHAR,841216,218,,,,,pincode/841216
BIHAR,841217,218,,,,,pincode/841217
BIHAR,841218,218,,,,,pincode/841218
BIHAR,841219,218,,,,,pincode/841219
BIHAR,841220,218,,,,,pincode/841220
BIHAR,841221,218,,,,,pincode/841221
BIHAR,841222,218,,,,,pincode/841222
BIHAR,841223,218,222,,,,pincode/841223
BIHAR,841224,218,,,,,pincode/841224
BIHAR,841225,218,,,,,pincode/841225
BIHAR,841226,222,,,,,pincode/841226
BIHAR,841227,222,,,,,pincode/841227
BIHAR,841231,222,,,,,pincode/841231
BIHAR,841232,222,,,,,pincode/841232
BIHAR,841233,222,,,,,pincode/841233
BIHAR,841234,222,,,,,pincode/841234
BIHAR,841235,222,,,,,pincode/841235
BIHAR,841236,222,,,,,pincode/841236
BIHAR,841237,222,,,,,pincode/841237
BIHAR,841238,222,,,,,pincode/841238
BIHAR,841239,222,,,,,pincode/841239
BIHAR,841240,222,,,,,pincode/841240
BIHAR,841241,222,,,,,pincode/841241
BIHAR,841242,222,,,,,pincode/841242
BIHAR,841243,222,,,,,pincode/841243
BIHAR,841244,222,,,,,pincode/841244
BIHAR,841245,222,,,,,pincode/841245
BIHAR,841286,222,,,,,pincode/841286
BIHAR,841287,222,,,,,pincode/841287
BIHAR,841301,218,,,,,pincode/841301
BIHAR,841302,218,,,,,pincode/841302
BIHAR,841305,218,,,,,pincode/841305
BIHAR,841311,218,,,,,pincode/841311
BIHAR,841312,193,218,,,,pincode/841312
BIHAR,841313,218,,,,,pincode/841313
BIHAR,841316,218,,,,,pincode/841316
BIHAR,841401,218,,,,,pincode/841401
BIHAR,841402,218,,,,,pincode/841402
BIHAR,841403,218,,,,,pincode/841403
BIHAR,841404,222,,,,,pincode/841404
BIHAR,841405,197,,,,,pincode/841405
BIHAR,841406,222,,,,,pincode/841406
BIHAR,841407,197,,,,,pincode/841407
BIHAR,841408,222,,,,,pincode/841408
BIHAR,841409,197,,,,,pincode/841409
BIHAR,841410,197,218,,,,pincode/841410
BIHAR,841411,218,,,,,pincode/841411
BIHAR,841412,218,,,,,pincode/841412
BIHAR,841413,197,222,,,,pincode/841413
BIHAR,841414,218,,,,,pincode/841414
BIHAR,841415,218,,,,,pincode/841415
BIHAR,841416,197,222,,,,pincode/841416
BIHAR,841417,218,222,,,,pincode/841417
BIHAR,841418,218,,,,,pincode/841418
BIHAR,841419,218,,,,,pincode/841419
BIHAR,841420,197,,,,,pincode/841420
BIHAR,841421,218,,,,,pincode/841421
BIHAR,841422,218,,,,,pincode/841422
BIHAR,841423,197,,,,,pincode/841423
BIHAR,841424,218,,,,,pincode/841424
BIHAR,841425,197,,,,,pincode/841425
BIHAR,841426,197,,,,,pincode/841426
BIHAR,841427,197,,,,,pincode/841427
BIHAR,841428,197,,,,,pincode/841428
BIHAR,841434,222,,,,,pincode/841434
BIHAR,841435,222,,,,,pincode/841435
BIHAR,841436,197,222,,,,pincode/841436
BIHAR,841437,197,,,,,pincode/841437
BIHAR,841438,197,,,,,pincode/841438
BIHAR,841439,222,,,,,pincode/841439
BIHAR,841440,197,,,,,pincode/841440
BIHAR,841441,197,,,,,pincode/841441
BIHAR,841442,218,,,,,pincode/841442
BIHAR,841443,218,,,,,pincode/841443
BIHAR,841446,222,,,,,pincode/841446
BIHAR,841447,222,,,,,pincode/841447
BIHAR,841460,218,,,,,pincode/841460
BIHAR,841501,197,,,,,pincode/841501
BIHAR,841502,222,,,,,pincode/841502
BIHAR,841503,197,,,,,pincode/841503
BIHAR,841504,222,,,,,pincode/841504
BIHAR,841505,197,,,,,pincode/841505
BIHAR,841506,222,,,,,pincode/841506
BIHAR,841507,222,,,,,pincode/841507
BIHAR,841508,197,,,,,pincode/841508
BIHAR,841509,222,,,,,pincode/841509
BIHAR,842001,208,,,,,pincode/842001
BIHAR,842002,208,,,,,pincode/842002
BIHAR,842003,208,,,,,pincode/842003
BIHAR,842004,208,,,,,pincode/842004
BIHAR,842005,208,,,,,pincode/842005
BIHAR,842006,208,,,,,pincode/842006
BIHAR,843101,208,,,,,pincode/843101
BIHAR,843102,208,,,,,pincode/843102
BIHAR,843103,208,,,,,pincode/843103
BIHAR,843104,208,221,224,,,pincode/843104
BIHAR,843105,208,,,,,pincode/843105
BIHAR,843106,208,,,,,pincode/843106
BIHAR,843107,208,,,,,pincode/843107
BIHAR,843108,208,,,,,pincode/843108
BIHAR,843109,208,,,,,pincode/843109
BIHAR,843110,224,,,,,pincode/843110
BIHAR,843111,208,,,,,pincode/843111
BIHAR,843112,208,,,,,pincode/843112
BIHAR,843113,208,,,,,pincode/843113
BIHAR,843114,224,,,,,pincode/843114
BIHAR,843115,208,,,,,pincode/843115
BIHAR,843116,208,221,,,,pincode/843116
BIHAR,843117,208,221,,,,pincode/843117
BIHAR,843118,208,,,,,pincode/843118
BIHAR,843119,208,,,,,pincode/843119
BIHAR,843120,208,,,,,pincode/843120
BIHAR,843121,208,,,,,pincode/843121
BIHAR,843122,208,,,,,pincode/843122
BIHAR,843123,208,,,,,pincode/843123
BIHAR,843124,208,,,,,pincode/843124
BIHAR,843125,208,,,,,pincode/843125
BIHAR,843126,208,,,,,pincode/843126
BIHAR,843127,208,,,,,pincode/843127
BIHAR,843128,208,220,,,,pincode/843128
BIHAR,843129,208,,,,,pincode/843129
BIHAR,843130,208,,,,,pincode/843130
BIHAR,843131,208,220,,,,pincode/843131
BIHAR,843301,221,,,,,pincode/843301
BIHAR,843302,221,,,,,pincode/843302
BIHAR,843311,221,,,,,pincode/843311
BIHAR,843312,208,,,,,pincode/843312
BIHAR,843313,221,,,,,pincode/843313
BIHAR,843314,221,,,,,pincode/843314
BIHAR,843315,221,,,,,pincode/843315
BIHAR,843316,221,,,,,pincode/843316
BIHAR,843317,221,,,,,pincode/843317
BIHAR,843318,221,,,,,pincode/843318
BIHAR,843319,221,,,,,pincode/843319
BIHAR,843320,221,,,,,pincode/843320
BIHAR,843321,208,,,,,pincode/843321
BIHAR,843322,221,,,,,pincode/843322
BIHAR,843323,221,,,,,pincode/843323
BIHAR,843324,221,,,,,pincode/843324
BIHAR,843325,221,,,,,pincode/843325
BIHAR,843326,221,,,,,pincode/843326
BIHAR,843327,221,,,,,pincode/843327
BIHAR,843328,208,221,,,,pincode/843328
BIHAR,843329,220,,,,,pincode/843329
BIHAR,843330,221,,,,,pincode/843330
BIHAR,843331,221,,,,,pincode/843331
BIHAR,843332,221,,,,,pincode/843332
BIHAR,843333,221,,,,,pincode/843333
BIHAR,843334,220,,,,,pincode/843334
BIHAR,843335,220,,,,,pincode/843335
BIHAR,843360,208,,,,,pincode/843360
BIHAR,844101,224,,,,,pincode/844101
BIHAR,844102,224,,,,,pincode/844102
BIHAR,844103,224,,,,,pincode/844103
BIHAR,844111,208,224,,,,pincode/844111
BIHAR,844112,208,224,,,,pincode/844112
BIHAR,844113,224,,,,,pincode/844113
BIHAR,844114,224,,,,,pincode/844114
BIHAR,844115,224,,,,,pincode/844115
BIHAR,844116,224,,,,,pincode/844116
BIHAR,844117,224,,,,,pincode/844117
BIHAR,844118,224,,,,,pincode/844118
BIHAR,844119,224,,,,,pincode/844119
BIHAR,844120,208,,,,,pincode/844120
BIHAR,844121,224,,,,,pincode/844121
BIHAR,844122,224,,,,,pincode/844122
BIHAR,844123,224,,,,,pincode/844123
BIHAR,844124,224,,,,,pincode/844124
BIHAR,844125,224,,,,,pincode/844125
BIHAR,844126,224,,,,,pincode/844126
BIHAR,844127,208,,,,,pincode/844127
BIHAR,844128,224,,,,,pincode/844128
BIHAR,844501,224,,,,,pincode/844501
BIHAR,844502,224,,,,,pincode/844502
BIHAR,844503,224,,,,,pincode/844503
BIHAR,844504,224,,,,,pincode/844504
BIHAR,844505,224,,,,,pincode/844505
BIHAR,844506,217,224,,,,pincode/844506
BIHAR,844507,224,,,,,pincode/844507
BIHAR,844508,224,,,,,pincode/844508
BIHAR,844509,224,,,,,pincode/844509
BIHAR,845101,211,,,,,pincode/845101
BIHAR,845103,211,,,,,pincode/845103
BIHAR,845104,211,,,,,pincode/845104
BIHAR,845105,211,,,,,pincode/845105
BIHAR,845106,211,,,,,pincode/845106
BIHAR,845107,211,,,,,pincode/845107
BIHAR,845301,213,,,,,pincode/845301
BIHAR,845302,213,,,,,pincode/845302
BIHAR,845303,213,,,,,pincode/845303
BIHAR,845304,213,,,,,pincode/845304
BIHAR,845305,213,,,,,pincode/845305
BIHAR,845306,211,,,,,pincode/845306
BIHAR,845307,211,,,,,pincode/845307
BIHAR,845315,213,,,,,pincode/845315
BIHAR,845401,213,,,,,pincode/845401
BIHAR,845406,213,,,,,pincode/845406
BIHAR,845411,213,,,,,pincode/845411
BIHAR,845412,213,,,,,pincode/845412
BIHAR,845413,213,,,,,pincode/845413
BIHAR,845414,213,,,,,pincode/845414
BIHAR,845415,213,,,,,pincode/845415
BIHAR,845416,213,,,,,pincode/845416
BIHAR,845417,213,,,,,pincode/845417
BIHAR,845418,213,,,,,pincode/845418
BIHAR,845419,213,,,,,pincode/845419
BIHAR,845420,213,,,,,pincode/845420
BIHAR,845422,213,,,,,pincode/845422
BIHAR,845423,213,,,,,pincode/845423
BIHAR,845424,213,,,,,pincode/845424
BIHAR,845425,213,,,,,pincode/845425
BIHAR,845426,213,,,,,pincode/845426
BIHAR,845427,213,,,,,pincode/845427
BIHAR,845428,213,,,,,pincode/845428
BIHAR,845429,213,,,,,pincode/845429
BIHAR,845430,213,,,,,pincode/845430
BIHAR,845431,213,,,,,pincode/845431
BIHAR,845432,213,,,,,pincode/845432
BIHAR,845433,213,,,,,pincode/845433
BIHAR,845434,213,,,,,pincode/845434
BIHAR,845435,213,,,,,pincode/845435
BIHAR,845436,213,,,,,pincode/845436
BIHAR,845437,213,,,,,pincode/845437
BIHAR,845438,211,,,,,pincode/845438
BIHAR,845440,213,,,,,pincode/845440
BIHAR,845449,211,,,,,pincode/845449
BIHAR,845450,211,,,,,pincode/845450
BIHAR,845451,211,,,,,pincode/845451
BIHAR,845452,211,,,,,pincode/845452
BIHAR,845453,211,,,,,pincode/845453
BIHAR,845454,211,,,,,pincode/845454
BIHAR,845455,211,,,,,pincode/845455
BIHAR,845456,213,,,,,pincode/845456
BIHAR,845457,213,,,,,pincode/845457
BIHAR,845458,213,,,,,pincode/845458
BIHAR,845459,211,,,,,pincode/845459
BIHAR,846001,195,,,,,pincode/846001
BIHAR,846002,195,,,,,pincode/846002
BIHAR,846003,195,,,,,pincode/846003
BIHAR,846004,195,,,,,pincode/846004
BIHAR,846005,195,,,,,pincode/846005
BIHAR,846006,195,,,,,pincode/846006
BIHAR,846007,195,,,,,pincode/846007
BIHAR,846008,195,,,,,pincode/846008
BIHAR,846009,195,,,,,pincode/846009
BIHAR,847101,195,,,,,pincode/847101
BIHAR,847102,206,,,,,pincode/847102
BIHAR,847103,195,,,,,pincode/847103
BIHAR,847104,195,,,,,pincode/847104
BIHAR,847105,195,217,,,,pincode/847105
BIHAR,847106,195,,,,,pincode/847106
BIHAR,847107,195,,,,,pincode/847107
BIHAR,847108,206,,,,,pincode/847108
BIHAR,847109,206,,,,,pincode/847109
BIHAR,847115,195,,,,,pincode/847115
BIHAR,847121,195,,,,,pincode/847121
BIHAR,847122,206,,,,,pincode/847122
BIHAR,847123,195,208,,,,pincode/847123
BIHAR,847201,195,,,,,pincode/847201
BIHAR,847202,195,,,,,pincode/847202
BIHAR,847203,195,,,,,pincode/847203
BIHAR,847204,195,,,,,pincode/847204
BIHAR,847211,206,,,,,pincode/847211
BIHAR,847212,206,,,,,pincode/847212
BIHAR,847213,206,,,,,pincode/847213
BIHAR,847214,206,,,,,pincode/847214
BIHAR,847215,206,,,,,pincode/847215
BIHAR,847222,206,,,,,pincode/847222
BIHAR,847223,206,,,,,pincode/847223
BIHAR,847224,206,,,,,pincode/847224
BIHAR,847225,206,,,,,pincode/847225
BIHAR,847226,206,,,,,pincode/847226
BIHAR,847227,206,,,,,pincode/847227
BIHAR,847228,206,,,,,pincode/847228
BIHAR,847229,206,,,,,pincode/847229
BIHAR,847230,206,,,,,pincode/847230
BIHAR,847231,206,,,,,pincode/847231
BIHAR,847232,206,,,,,pincode/847232
BIHAR,847233,195,,,,,pincode/847233
BIHAR,847234,206,,,,,pincode/847234
BIHAR,847235,206,,,,,pincode/847235
BIHAR,847236,206,,,,,pincode/847236
BIHAR,847238,206,,,,,pincode/847238
BIHAR,847239,206,,,,,pincode/847239
BIHAR,847240,206,,,,,pincode/847240
BIHAR,847301,195,217,,,,pincode/847301
BIHAR,847302,195,221,,,,pincode/847302
BIHAR,847303,195,,,,,pincode/847303
BIHAR,847304,195,206,,,,pincode/847304
BIHAR,847305,206,,,,,pincode/847305
BIHAR,847306,195,206,,,,pincode/847306
BIHAR,847307,195,208,221,,,pincode/847307
BIHAR,847308,206,,,,,pincode/847308
BIHAR,847337,195,206,,,,pincode/847337
BIHAR,847401,206,,,,,pincode/847401
BIHAR,847402,206,,,,,pincode/847402
BIHAR,847403,206,,,,,pincode/847403
BIHAR,847404,206,,,,,pincode/847404
BIHAR,847405,195,,,,,pincode/847405
BIHAR,847407,195,206,,,,pincode/847407
BIHAR,847408,206,,,,,pincode/847408
BIHAR,847409,206,,,,,pincode/847409
BIHAR,847410,206,,,,,pincode/847410
BIHAR,847411,206,,,,,pincode/847411
BIHAR,847421,206,,,,,pincode/847421
BIHAR,847422,195,,,,,pincode/847422
BIHAR,847423,195,,,,,pincode/847423
BIHAR,847424,206,,,,,pincode/847424
BIHAR,847427,195,,,,,pincode/847427
BIHAR,847428,195,,,,,pincode/847428
BIHAR,847429,195,,,,,pincode/847429
BIHAR,847451,223,,,,,pincode/847451
BIHAR,847452,223,,,,,pincode/847452
BIHAR,848101,217,,,,,pincode/848101
BIHAR,848102,217,,,,,pincode/848102
BIHAR,848113,217,,,,,pincode/848113
BIHAR,848114,217,,,,,pincode/848114
BIHAR,848115,217,,,,,pincode/848115
BIHAR,848117,217,,,,,pincode/848117
BIHAR,848121,217,,,,,pincode/848121
BIHAR,848122,217,,,,,pincode/848122
BIHAR,848125,208,217,,,,pincode/848125
BIHAR,848127,217,,,,,pincode/848127
BIHAR,848129,217,,,,,pincode/848129
BIHAR,848130,217,,,,,pincode/848130
BIHAR,848131,217,,,,,pincode/848131
BIHAR,848132,217,,,,,pincode/848132
BIHAR,848133,217,,,,,pincode/848133
BIHAR,848134,217,,,,,pincode/848134
BIHAR,848160,217,,,,,pincode/848160
BIHAR,848201,191,202,,,,pincode/848201
BIHAR,848202,191,,,,,pincode/848202
BIHAR,848203,191,202,,,,pincode/848203
BIHAR,848204,191,,,,,pincode/848204
BIHAR,848205,217,,,,,pincode/848205
BIHAR,848206,195,217,,,,pincode/848206
BIHAR,848207,195,217,,,,pincode/848207
BIHAR,848208,217,,,,,pincode/848208
BIHAR,848209,195,217,,,,pincode/848209
BIHAR,848210,191,217,,,,pincode/848210
BIHAR,848211,217,,,,,pincode/848211
BIHAR,848213,195,,,,,pincode/848213
BIHAR,848216,217,,,,,pincode/848216
BIHAR,848236,217,,,,,pincode/848236
BIHAR,848301,217,,,,,pincode/848301
BIHAR,848302,217,,,,,pincode/848302
BIHAR,848501,217,,,,,pincode/848501
BIHAR,848502,217,,,,,pincode/848502
BIHAR,848503,217,,,,,pincode/848503
BIHAR,848504,217,,,,,pincode/848504
BIHAR,848505,217,,,,,pincode/848505
BIHAR,848506,217,,,,,pincode/848506
BIHAR,851101,191,,,,,pincode/851101
BIHAR,851111,191,,,,,pincode/851111
BIHAR,851112,191,,,,,pincode/851112
BIHAR,851113,191,,,,,pincode/851113
BIHAR,851114,191,,,,,pincode/851114
BIHAR,851115,191,,,,,pincode/851115
BIHAR,851116,191,,,,,pincode/851116
BIHAR,851117,191,,,,,pincode/851117
BIHAR,851118,191,,,,,pincode/851118
BIHAR,851120,191,,,,,pincode/851120
BIHAR,851126,191,,,,,pincode/851126
BIHAR,851127,191,,,,,pincode/851127
BIHAR,851128,191,,,,,pincode/851128
BIHAR,851129,191,,,,,pincode/851129
BIHAR,851130,191,,,,,pincode/851130
BIHAR,851131,191,,,,,pincode/851131
BIHAR,851132,191,,,,,pincode/851132
BIHAR,851133,191,,,,,pincode/851133
BIHAR,851134,191,,,,,pincode/851134
BIHAR,851135,191,,,,,pincode/851135
BIHAR,851201,202,,,,,pincode/851201
BIHAR,851202,202,,,,,pincode/851202
BIHAR,851203,202,,,,,pincode/851203
BIHAR,851204,191,202,,,,pincode/851204
BIHAR,851205,202,,,,,pincode/851205
BIHAR,851206,202,,,,,pincode/851206
BIHAR,851210,191,,,,,pincode/851210
BIHAR,851211,191,,,,,pincode/851211
BIHAR,851212,202,,,,,pincode/851212
BIHAR,851213,202,,,,,pincode/851213
BIHAR,851214,202,,,,,pincode/851214
BIHAR,851215,202,,,,,pincode/851215
BIHAR,851216,202,,,,,pincode/851216
BIHAR,851217,191,,,,,pincode/851217
BIHAR,851218,191,,,,,pincode/851218
BIHAR,852101,205,214,,,,pincode/852101
BIHAR,852105,223,,,,,pincode/852105
BIHAR,852106,216,,,,,pincode/852106
BIHAR,852107,216,,,,,pincode/852107
BIHAR,852108,205,223,,,,pincode/852108
BIHAR,852109,223,,,,,pincode/852109
BIHAR,852110,223,,,,,pincode/852110
BIHAR,852111,223,,,,,pincode/852111
BIHAR,852112,205,,,,,pincode/852112
BIHAR,852113,205,,,,,pincode/852113
BIHAR,852114,205,,,,,pincode/852114
BIHAR,852115,205,,,,,pincode/852115
BIHAR,852116,205,214,,,,pincode/852116
BIHAR,852121,205,,,,,pincode/852121
BIHAR,852122,205,214,,,,pincode/852122
BIHAR,852123,216,,,,,pincode/852123
BIHAR,852124,205,216,,,,pincode/852124
BIHAR,852125,223,,,,,pincode/852125
BIHAR,852126,216,,,,,pincode/852126
BIHAR,852127,216,,,,,pincode/852127
BIHAR,852128,205,,,,,pincode/852128
BIHAR,852129,202,216,,,,pincode/852129
BIHAR,852130,223,,,,,pincode/852130
BIHAR,852131,223,,,,,pincode/852131
BIHAR,852132,205,223,,,,pincode/852132
BIHAR,852133,223,,,,,pincode/852133
BIHAR,852137,223,,,,,pincode/852137
BIHAR,852138,223,,,,,pincode/852138
BIHAR,852139,205,223,,,,pincode/852139
BIHAR,852161,202,,,,,pincode/852161
BIHAR,852201,216,,,,,pincode/852201
BIHAR,852202,205,216,,,,pincode/852202
BIHAR,852212,216,,,,,pincode/852212
BIHAR,852213,205,,,,,pincode/852213
BIHAR,852214,223,,,,,pincode/852214
BIHAR,852215,223,,,,,pincode/852215
BIHAR,852216,216,,,,,pincode/852216
BIHAR,852217,216,,,,,pincode/852217
BIHAR,852218,223,,,,,pincode/852218
BIHAR,852219,205,,,,,pincode/852219
BIHAR,852220,205,,,,,pincode/852220
BIHAR,852221,216,,,,,pincode/852221
BIHAR,853201,192,,,,,pincode/853201
BIHAR,853202,192,,,,,pincode/853202
BIHAR,853203,192,,,,,pincode/853203
BIHAR,853204,192,201,205,214,,pincode/853204
BIHAR,853205,192,,,,,pincode/853205
BIHAR,854101,201,,,,,pincode/854101
BIHAR,854102,188,214,,,,pincode/854102
BIHAR,854103,201,,,,,pincode/854103
BIHAR,854104,201,,,,,pincode/854104
BIHAR,854105,201,,,,,pincode/854105
BIHAR,854106,201,,,,,pincode/854106
BIHAR,854107,201,,,,,pincode/854107
BIHAR,854108,201,,,,,pincode/854108
BIHAR,854109,201,,,,,pincode/854109
BIHAR,854112,201,,,,,pincode/854112
BIHAR,854113,201,,,,,pincode/854113
BIHAR,854114,201,,,,,pincode/854114
BIHAR,854115,201,,,,,pincode/854115
BIHAR,854116,201,,,,,pincode/854116
BIHAR,854117,201,,,,,pincode/854117
BIHAR,854201,188,214,,,,pincode/854201
BIHAR,854202,188,214,,,,pincode/854202
BIHAR,854203,214,,,,,pincode/854203
BIHAR,854204,214,,,,,pincode/854204
BIHAR,854205,214,,,,,pincode/854205
BIHAR,854301,214,,,,,pincode/854301
BIHAR,854302,214,,,,,pincode/854302
BIHAR,854303,214,,,,,pincode/854303
BIHAR,854304,188,214,,,,pincode/854304
BIHAR,854305,214,,,,,pincode/854305
BIHAR,854306,214,,,,,pincode/854306
BIHAR,854311,188,,,,,pincode/854311
BIHAR,854312,188,,,,,pincode/854312
BIHAR,854315,214,,,,,pincode/854315
BIHAR,854316,188,,,,,pincode/854316
BIHAR,854317,201,,,,,pincode/854317
BIHAR,854318,188,,,,,pincode/854318
BIHAR,854325,188,214,,,,pincode/854325
BIHAR,854326,214,,,,,pincode/854326
BIHAR,854327,214,,,,,pincode/854327
BIHAR,854328,188,,,,,pincode/854328
BIHAR,854329,188,,,,,pincode/854329
BIHAR,854330,214,,,,,pincode/854330
BIHAR,854331,188,,,,,pincode/854331
BIHAR,854332,188,,,,,pincode/854332
BIHAR,854333,188,203,,,,pincode/854333
BIHAR,854334,188,214,,,,pincode/854334
BIHAR,854335,188,,,,,pincode/854335
BIHAR,854336,188,,,,,pincode/854336
BIHAR,854337,201,214,,,,pincode/854337
BIHAR,854338,223,,,,,pincode/854338
BIHAR,854339,223,,,,,pincode/854339
BIHAR,854340,223,,,,,pincode/854340
BIHAR,855101,203,,,,,pincode/855101
BIHAR,855102,201,,,,,pincode/855102
BIHAR,855105,201,,,,,pincode/855105
BIHAR,855106,203,,,,,pincode/855106
BIHAR,855107,203,,,,,pincode/855107
BIHAR,855108,203,,,,,pincode/855108
BIHAR,855113,201,,,,,pincode/855113
BIHAR,855114,201,,,,,pincode/855114
BIHAR,855115,203,,,,,pincode/855115
BIHAR,855116,203,,,,,pincode/855116
BIHAR,855117,203,,,,,pincode/855117
CHANDIGARH,160001,044,,,,,pincode/160001
CHANDIGARH,160002,044,,,,,pincode/160002
CHANDIGARH,160003,044,,,,,pincode/160003
CHANDIGARH,160004,044,,,,,pincode/160004
CHANDIGARH,160005,044,,,,,pincode/160005
CHANDIGARH,160006,044,,,,,pincode/160006
CHANDIGARH,160009,044,,,,,pincode/160009
CHANDIGARH,160011,044,,,,,pincode/160011
CHANDIGARH,160012,044,,,,,pincode/160012
CHANDIGARH,160014,044,,,,,pincode/160014
CHANDIGARH,160015,044,,,,,pincode/160015
CHANDIGARH,160016,044,,,,,pincode/160016
CHANDIGARH,160017,044,,,,,pincode/160017
CHANDIGARH,160018,044,,,,,pincode/160018
CHANDIGARH,160019,044,,,,,pincode/160019
CHANDIGARH,160020,044,,,,,pincode/160020
CHANDIGARH,160022,044,,,,,pincode/160022
CHANDIGARH,160023,044,,,,,pincode/160023
CHANDIGARH,160025,044,,,,,pincode/160025
CHANDIGARH,160030,044,,,,,pincode/160030
CHANDIGARH,160036,044,,,,,pincode/160036
CHANDIGARH,160043,044,,,,,pincode/160043
