Country,Currency,YearMonth,ObservationPeriod,ExchangeRatePerUSD,ExchangeRatePerUSD_Standardized,# Comments
country/AFG,AFA,2001-05,P1M,47500.014516099996000,,#410 row original
country/AFG,AFA,2001-06,P1M,47500.014516099996000,,#411 row original
country/AFG,AFA,2001-07,P1M,47500.014516099996000,,#412 row original
country/AFG,AFA,2001-08,P1M,47500.014516099996000,,#413 row original
country/AFG,AFA,2001-09,P1M,47500.014516099996000,,#414 row original
country/AFG,AFA,2001-10,P1M,47500.014516099996000,,#415 row original
country/AFG,AFA,2001-11,P1M,47500.014516099996000,,#416 row original
country/AFG,AFA,2001-12,P1M,47500.014516099996000,,#417 row original
country/AFG,AFA,2002,P1Y,47263.000000000000000,,#418 row original
country/AFG,AFA,2002-01,P1M,47263.000000000000000,,#419 row original
country/AFG,AFN,2002-02,P1M,47.262999999999998,,#420 row original
country/AFG,AFN,2002-03,P1M,47.262999999999998,,#421 row original
country/AFG,AFN,2002-04,P1M,47.262999999999998,,#422 row original
country/AFG,AFN,2002-05,P1M,47.262999999999998,,#423 row original
country/AFG,AFN,2002-06,P1M,47.262999999999998,,#424 row original
country/AFG,AFN,2002-07,P1M,47.262999999999998,,#425 row original
country/AFG,AFN,2002-08,P1M,47.262999999999998,,#426 row original
country/AFG,AFN,2002-09,P1M,47.262999999999998,,#427 row original
country/AFG,AFN,2002-10,P1M,47.262999999999998,,#428 row original
country/AFG,AFN,2002-11,P1M,47.262999999999998,,#429 row original
country/AFG,AFN,2002-12,P1M,47.262999999999998,,#430 row original
country/AFG,AFN,2003,P1Y,48.762753583299997,,#431 row original
country/AFG,AFN,2003-01,P1M,46.182172999999999,,#432 row original
country/AFG,AFN,2003-02,P1M,48.445000000000000,,#433 row original
country/AFG,AFN,2003-03,P1M,51.391939999999998,,#434 row original
country/AFG,AFN,2003-04,P1M,49.630330000000001,,#435 row original
country/AFG,AFN,2003-05,P1M,48.469189999999998,,#436 row original
country/AFG,AFN,2003-06,P1M,48.736330000000002,,#437 row original
country/AFG,AFN,2003-07,P1M,48.502099999999999,,#438 row original
country/AFG,AFN,2003-08,P1M,48.683549999999997,,#439 row original
country/AFG,AFN,2003-09,P1M,49.179670000000002,,#440 row original
country/AFG,AFN,2003-10,P1M,48.866770000000003,,#441 row original
country/AFG,AFN,2003-11,P1M,48.750830000000001,,#442 row original
country/AFG,AFN,2003-12,P1M,48.315159999999999,,#443 row original
country/AFG,AFN,2004,P1Y,47.845312499999999,,#444 row original
country/AFG,AFN,2004-01,P1M,49.009520000000002,,#445 row original
country/AFG,AFN,2004-02,P1M,49.463970000000003,,#446 row original
country/AFG,AFN,2004-03,P1M,49.947099999999999,,#447 row original
country/AFG,AFN,2004-04,P1M,50.192670000000000,,#448 row original
country/AFG,AFN,2004-05,P1M,50.088709999999999,,#449 row original
country/AFG,AFN,2004-06,P1M,48.647329999999997,,#450 row original
country/AFG,AFN,2004-07,P1M,46.887419999999999,,#451 row original
country/AFG,AFN,2004-08,P1M,45.290320000000001,,#452 row original
country/AFG,AFN,2004-09,P1M,45.197330000000001,,#453 row original
country/AFG,AFN,2004-10,P1M,45.626770000000000,,#454 row original
country/AFG,AFN,2004-11,P1M,45.930999999999997,,#455 row original
country/AFG,AFN,2004-12,P1M,47.861609999999999,,#456 row original
country/AFG,AFN,2005,P1Y,49.494597499999998,,#457 row original
country/AFG,AFN,2005-01,P1M,49.306770000000000,,#458 row original
country/AFG,AFN,2005-02,P1M,49.722859999999997,,#459 row original
country/AFG,AFN,2005-03,P1M,48.943390000000001,,#460 row original
country/AFG,AFN,2005-04,P1M,49.320329999999998,,#461 row original
country/AFG,AFN,2005-05,P1M,49.946449999999999,,#462 row original
country/AFG,AFN,2005-06,P1M,50.106670000000001,,#463 row original
country/AFG,AFN,2005-07,P1M,49.828389999999999,,#464 row original
country/AFG,AFN,2005-08,P1M,49.557420000000000,,#465 row original
country/AFG,AFN,2005-09,P1M,49.160670000000003,,#466 row original
country/AFG,AFN,2005-10,P1M,48.791609999999999,,#467 row original
country/AFG,AFN,2005-11,P1M,49.178669999999997,,#468 row original
country/AFG,AFN,2005-12,P1M,50.071939999999998,,#469 row original
country/AFG,AFN,2006,P1Y,49.925330833300002,,#470 row original
country/AFG,AFN,2006-01,P1M,50.476770000000002,,#471 row original
country/AFG,AFN,2006-02,P1M,49.776789999999998,,#472 row original
country/AFG,AFN,2006-03,P1M,49.916130000000003,,#473 row original
country/AFG,AFN,2006-04,P1M,49.810330000000000,,#474 row original
country/AFG,AFN,2006-05,P1M,49.628390000000003,,#475 row original
country/AFG,AFN,2006-06,P1M,49.845329999999997,,#476 row original
country/AFG,AFN,2006-07,P1M,50.124189999999999,,#477 row original
country/AFG,AFN,2006-08,P1M,49.958710000000003,,#478 row original
country/AFG,AFN,2006-09,P1M,50.161330000000000,,#479 row original
country/AFG,AFN,2006-10,P1M,49.762000000000000,,#480 row original
country/AFG,AFN,2006-11,P1M,49.837000000000003,,#481 row original
country/AFG,AFN,2006-12,P1M,49.807000000000002,,#482 row original
country/AFG,AFN,2007,P1Y,49.962017770400003,,#483 row original
country/AFG,AFN,2007-01,P1M,49.998399999999997,,#484 row original
country/AFG,AFN,2007-02,P1M,50.070869565199999,,#485 row original
country/AFG,AFN,2007-03,P1M,50.067826087000000,,#486 row original
country/AFG,AFN,2007-04,P1M,50.253599999999999,,#487 row original
country/AFG,AFN,2007-05,P1M,50.075925925900002,,#488 row original
country/AFG,AFN,2007-06,P1M,49.927199999999999,,#489 row original
country/AFG,AFN,2007-07,P1M,49.848333333299998,,#490 row original
country/AFG,AFN,2007-08,P1M,49.884799999999998,,#491 row original
country/AFG,AFN,2007-09,P1M,49.852083333300001,,#492 row original
country/AFG,AFN,2007-10,P1M,49.948541666700002,,#493 row original
country/AFG,AFN,2007-11,P1M,49.920800000000000,,#494 row original
country/AFG,AFN,2007-12,P1M,49.695833333300001,,#495 row original
country/AFG,AFN,2008,P1Y,50.249614743599999,,#496 row original
country/AFG,AFN,2008-01,P1M,49.568846153800003,,#497 row original
country/AFG,AFN,2008-02,P1M,49.100833333300002,,#498 row original
country/AFG,AFN,2008-03,P1M,49.491599999999998,,#499 row original
country/AFG,AFN,2008-04,P1M,49.978846153799999,,#500 row original
country/AFG,AFN,2008-05,P1M,49.970384615400000,,#501 row original
country/AFG,AFN,2008-06,P1M,49.759999999999998,,#502 row original
country/AFG,AFN,2008-07,P1M,50.023333333300002,,#503 row original
country/AFG,AFN,2008-08,P1M,50.003200000000000,,#504 row original
country/AFG,AFN,2008-09,P1M,50.418333333299998,,#505 row original
country/AFG,AFN,2008-10,P1M,50.520000000000003,,#506 row original
country/AFG,AFN,2008-11,P1M,51.960000000000001,,#507 row original
country/AFG,AFN,2008-12,P1M,52.200000000000003,,#508 row original
country/AFG,AFN,2009,P1Y,50.325000000000003,,#509 row original
country/AFG,AFN,2009-01,P1M,52.229999999999997,,#510 row original
country/AFG,AFN,2009-02,P1M,52.399999999999999,,#511 row original
country/AFG,AFN,2009-03,P1M,51.909999999999997,,#512 row original
country/AFG,AFN,2009-04,P1M,51.100000000000001,,#513 row original
country/AFG,AFN,2009-05,P1M,49.990000000000002,,#514 row original
country/AFG,AFN,2009-06,P1M,50.100000000000001,,#515 row original
country/AFG,AFN,2009-07,P1M,50.090000000000003,,#516 row original
country/AFG,AFN,2009-08,P1M,49.350000000000001,,#517 row original
country/AFG,AFN,2009-09,P1M,49.509999999999998,,#518 row original
country/AFG,AFN,2009-10,P1M,49.479999999999997,,#519 row original
country/AFG,AFN,2009-11,P1M,49.039999999999999,,#520 row original
country/AFG,AFN,2009-12,P1M,48.700000000000003,,#521 row original
country/AFG,AFN,2010,P1Y,46.452461001317502,,#522 row original
country/AFG,AFN,2010-01,P1M,48.409999999999997,,#523 row original
country/AFG,AFN,2010-02,P1M,47.450000000000003,,#524 row original
country/AFG,AFN,2010-03,P1M,47.969999999999999,,#525 row original
country/AFG,AFN,2010-04,P1M,48.070000000000000,,#526 row original
country/AFG,AFN,2010-05,P1M,46.700000000000003,,#527 row original
country/AFG,AFN,2010-06,P1M,46.369999999999997,,#528 row original
country/AFG,AFN,2010-07,P1M,45.439999999999998,,#529 row original
country/AFG,AFN,2010-08,P1M,45.990000000000002,,#530 row original
country/AFG,AFN,2010-09,P1M,45.530000000000001,,#531 row original
country/AFG,AFN,2010-10,P1M,45.107199999999999,,#532 row original
country/AFG,AFN,2010-11,P1M,45.213636363636397,,#533 row original
country/AFG,AFN,2010-12,P1M,45.178695652173900,,#534 row original
country/AFG,AFN,2011,P1Y,46.747007738580997,,#535 row original
country/AFG,AFN,2011-01,P1M,45.414761904761903,,#536 row original
country/AFG,AFN,2011-02,P1M,45.295789473684202,,#537 row original
country/AFG,AFN,2011-03,P1M,45.286666666666697,,#538 row original
country/AFG,AFN,2011-04,P1M,45.684090909090898,,#539 row original
country/AFG,AFN,2011-05,P1M,45.828571428571401,,#540 row original
country/AFG,AFN,2011-06,P1M,46.450869565217403,,#541 row original
country/AFG,AFN,2011-07,P1M,47.567599999999999,,#542 row original
country/AFG,AFN,2011-08,P1M,47.235769230769201,,#543 row original
country/AFG,AFN,2011-09,P1M,47.570000000000000,,#544 row original
country/AFG,AFN,2011-10,P1M,48.052500000000002,,#545 row original
country/AFG,AFN,2011-11,P1M,48.019473684210503,,#546 row original
country/AFG,AFN,2011-12,P1M,48.558000000000000,,#547 row original
country/AFG,AFN,2012,P1Y,50.921399999999998,,#548 row original
country/AFG,AFN,2012-01,P1M,49.386800000000001,,#549 row original
country/AFG,AFN,2012-02,P1M,49.359999999999999,,#550 row original
country/AFG,AFN,2012-03,P1M,49.390000000000001,,#551 row original
country/AFG,AFN,2012-04,P1M,49.850000000000001,,#552 row original
country/AFG,AFN,2012-05,P1M,50.030000000000001,,#553 row original
country/AFG,AFN,2012-06,P1M,50.460000000000001,,#554 row original
country/AFG,AFN,2012-07,P1M,51.560000000000002,,#555 row original
country/AFG,AFN,2012-08,P1M,51.460000000000001,,#556 row original
country/AFG,AFN,2012-09,P1M,51.700000000000003,,#557 row original
country/AFG,AFN,2012-10,P1M,52.299999999999997,,#558 row original
country/AFG,AFN,2012-11,P1M,53.530000000000001,,#559 row original
country/AFG,AFN,2012-12,P1M,52.030000000000001,,#560 row original
country/AFG,AFN,2013,P1Y,55.377499999999998,,#561 row original
country/AFG,AFN,2013-01,P1M,51.930000000000000,,#562 row original
country/AFG,AFN,2013-02,P1M,52.009999999999998,,#563 row original
country/AFG,AFN,2013-03,P1M,53.289999999999999,,#564 row original
country/AFG,AFN,2013-04,P1M,54.170000000000002,,#565 row original
country/AFG,AFN,2013-05,P1M,55.210000000000001,,#566 row original
country/AFG,AFN,2013-06,P1M,55.509999999999998,,#567 row original
country/AFG,AFN,2013-07,P1M,56.740000000000002,,#568 row original
country/AFG,AFN,2013-08,P1M,56.299999999999997,,#569 row original
country/AFG,AFN,2013-09,P1M,56.780000000000001,,#570 row original
country/AFG,AFN,2013-10,P1M,57.369999999999997,,#571 row original
country/AFG,AFN,2013-11,P1M,57.570000000000000,,#572 row original
country/AFG,AFN,2013-12,P1M,57.649999999999999,,#573 row original
country/AFG,AFN,2014,P1Y,57.247500000000002,,#574 row original
country/AFG,AFN,2014-01,P1M,56.539999999999999,,#575 row original
country/AFG,AFN,2014-02,P1M,57.100000000000001,,#576 row original
country/AFG,AFN,2014-03,P1M,57.380000000000003,,#577 row original
country/AFG,AFN,2014-04,P1M,57.250000000000000,,#578 row original
country/AFG,AFN,2014-05,P1M,57.289999999999999,,#579 row original
country/AFG,AFN,2014-06,P1M,57.700000000000003,,#580 row original
country/AFG,AFN,2014-07,P1M,57.520000000000003,,#581 row original
country/AFG,AFN,2014-08,P1M,56.609999999999999,,#582 row original
country/AFG,AFN,2014-09,P1M,57.229999999999997,,#583 row original
country/AFG,AFN,2014-10,P1M,57.450000000000003,,#584 row original
country/AFG,AFN,2014-11,P1M,57.450000000000003,,#585 row original
country/AFG,AFN,2014-12,P1M,57.450000000000003,,#586 row original
country/AFG,AFN,2015,P1Y,61.143461541666703,,#587 row original
country/AFG,AFN,2015-01,P1M,58.000000000000000,,#588 row original
country/AFG,AFN,2015-02,P1M,57.301538499999999,,#589 row original
country/AFG,AFN,2015-03,P1M,57.509999999999998,,#590 row original
country/AFG,AFN,2015-04,P1M,57.880000000000003,,#591 row original
country/AFG,AFN,2015-05,P1M,58.850000000000001,,#592 row original
country/AFG,AFN,2015-06,P1M,60.060000000000002,,#593 row original
country/AFG,AFN,2015-07,P1M,60.600000000000001,,#594 row original
country/AFG,AFN,2015-08,P1M,62.210000000000001,,#595 row original
country/AFG,AFN,2015-09,P1M,64.010000000000005,,#596 row original
country/AFG,AFN,2015-10,P1M,64.349999999999994,,#597 row original
country/AFG,AFN,2015-11,P1M,65.840000000000003,,#598 row original
country/AFG,AFN,2015-12,P1M,67.109999999999999,,#599 row original
country/AFG,AFN,2016,P1Y,67.866085769230807,,#600 row original
country/AFG,AFN,2016-01,P1M,68.519999999999996,,#601 row original
country/AFG,AFN,2016-02,P1M,68.799999999999997,,#602 row original
country/AFG,AFN,2016-03,P1M,68.620000000000005,,#603 row original
country/AFG,AFN,2016-04,P1M,68.489999999999995,,#604 row original
country/AFG,AFN,2016-05,P1M,68.489999999999995,,#605 row original
country/AFG,AFN,2016-06,P1M,69.109999999999999,,#606 row original
country/AFG,AFN,2016-07,P1M,68.719999999999999,,#607 row original
country/AFG,AFN,2016-08,P1M,67.829999999999998,,#608 row original
country/AFG,AFN,2016-09,P1M,66.859999999999999,,#609 row original
country/AFG,AFN,2016-10,P1M,66.069999999999993,,#610 row original
country/AFG,AFN,2016-11,P1M,66.201169230769196,,#611 row original
country/AFG,AFN,2016-12,P1M,66.681860000000000,,#612 row original
country/AFG,AFN,2017,P1Y,68.026904082231198,,#613 row original
country/AFG,AFN,2017-01,P1M,66.854003846153802,,#614 row original
country/AFG,AFN,2017-02,P1M,66.893330434782598,,#615 row original
country/AFG,AFN,2017-03,P1M,67.831592307692304,,#616 row original
country/AFG,AFN,2017-04,P1M,67.560837500000005,,#617 row original
country/AFG,AFN,2017-05,P1M,67.825339999999997,,#618 row original
country/AFG,AFN,2017-06,P1M,68.188779999999994,,#619 row original
country/AFG,AFN,2017-07,P1M,68.321526086956496,,#620 row original
country/AFG,AFN,2017-08,P1M,68.511499999999998,,#621 row original
country/AFG,AFN,2017-09,P1M,68.529927272727306,,#622 row original
country/AFG,AFN,2017-10,P1M,68.250000000000000,,#623 row original
country/AFG,AFN,2017-11,P1M,68.522811538461497,,#624 row original
country/AFG,AFN,2017-12,P1M,69.033199999999994,,#625 row original
country/AFG,AFN,2018,P1Y,72.083247177304003,,#626 row original
country/AFG,AFN,2018-01,P1M,69.778188000000000,,#627 row original
country/AFG,AFN,2018-02,P1M,68.893799999999999,,#628 row original
country/AFG,AFN,2018-03,P1M,69.127065217391305,,#629 row original
country/AFG,AFN,2018-04,P1M,69.655004166666700,,#630 row original
country/AFG,AFN,2018-05,P1M,70.688558333333305,,#631 row original
country/AFG,AFN,2018-06,P1M,71.504064000000000,,#632 row original
country/AFG,AFN,2018-07,P1M,72.913461538461505,,#633 row original
country/AFG,AFN,2018-08,P1M,72.913461538461505,,#634 row original
country/AFG,AFN,2018-09,P1M,72.436300000000003,,#635 row original
country/AFG,AFN,2018-10,P1M,75.748562500000006,,#636 row original
country/AFG,AFN,2018-11,P1M,75.528020833333301,,#637 row original
country/AFG,AFN,2018-12,P1M,75.812479999999994,,#638 row original
country/AFG,AFN,2019,P1Y,77.737949178336706,,#639 row original
country/AFG,AFN,2019-01,P1M,75.439680769230804,,#640 row original
country/AFG,AFN,2019-02,P1M,74.920028000000002,,#641 row original
country/AFG,AFN,2019-03,P1M,74.957864000000001,,#642 row original
country/AFG,AFN,2019-04,P1M,76.665536000000003,,#643 row original
country/AFG,AFN,2019-05,P1M,78.398740000000004,,#644 row original
country/AFG,AFN,2019-06,P1M,79.857130434782604,,#645 row original
country/AFG,AFN,2019-07,P1M,80.429614814814798,,#646 row original
country/AFG,AFN,2019-08,P1M,78.780245454545494,,#647 row original
country/AFG,AFN,2019-09,P1M,78.250766666666706,,#648 row original
country/AFG,AFN,2019-10,P1M,78.219244000000003,,#649 row original
country/AFG,AFN,2019-11,P1M,78.244783999999996,,#650 row original
country/AFG,AFN,2019-12,P1M,78.691755999999998,,#651 row original
country/AFG,AFN,2020,P1Y,76.813536435489695,,#652 row original
country/AFG,AFN,2020-01,P1M,77.506169230769203,,#653 row original
country/AFG,AFN,2020-02,P1M,76.895499999999998,,#654 row original
country/AFG,AFN,2020-03,P1M,76.128429166666706,,#655 row original
country/AFG,AFN,2020-04,P1M,76.326536000000004,,#656 row original
country/AFG,AFN,2020-05,P1M,76.216688461538496,,#657 row original
country/AFG,AFN,2020-06,P1M,77.033004347826093,,#658 row original
country/AFG,AFN,2020-07,P1M,77.097051851851802,,#659 row original
country/AFG,AFN,2020-08,P1M,76.957880000000003,,#660 row original
country/AFG,AFN,2020-09,P1M,76.810428000000002,,#661 row original
country/AFG,AFN,2020-10,P1M,76.896592307692302,,#662 row original
country/AFG,AFN,2020-11,P1M,76.893334782608704,,#663 row original
country/AFG,AFN,2020-12,P1M,77.000823076923098,,#664 row original
country/AFG,AFN,2021,P1Y,82.526107526881702,,#665 row original
country/AFG,AFN,2021-01,P1M,77.127180769230804,,#666 row original
country/AFG,AFN,2021-02,P1M,77.232507999999996,,#667 row original
country/AFG,AFN,2021-03,P1M,77.421475999999998,,#668 row original
country/AFG,AFN,2021-04,P1M,77.436504166666694,,#669 row original
country/AFG,AFN,2021-05,P1M,77.494204347826098,,#670 row original
country/AFG,AFN,1970,P1Y,,0.044998427000000,#671 row original
country/AFG,AFN,1971,P1Y,,0.044998427000000,#672 row original
