speciesID	reactionID
M_m02348c	R_HMR_2676
M_m02611m	R_HMR_2676
M_m01597m	R_HMR_2677
M_m02611m	R_HMR_2677
M_m01772m	R_HMR_2679
M_m02348c	R_HMR_2679
M_m01597m	R_HMR_2680
M_m01772m	R_HMR_2680
M_m01776m	R_HMR_2682
M_m02348c	R_HMR_2682
M_m00018m	R_HMR_2683
M_m02348m	R_HMR_2683
M_m01777m	R_HMR_2685
M_m02348c	R_HMR_2685
M_m00007m	R_HMR_2686
M_m02348m	R_HMR_2686
M_m01775m	R_HMR_2688
M_m02348c	R_HMR_2688
M_m01236m	R_HMR_2689
M_m02348m	R_HMR_2689
M_m00122c	R_HMR_2691
M_m02348m	R_HMR_2691
M_m00123m	R_HMR_2692
M_m02348m	R_HMR_2692
M_m00100c	R_HMR_2695
M_m02348m	R_HMR_2695
M_m00101m	R_HMR_2697
M_m02348m	R_HMR_2697
M_m02051m	R_HMR_2700
M_m02348c	R_HMR_2700
M_m01597m	R_HMR_2701
M_m02051m	R_HMR_2701
M_m01724m	R_HMR_2703
M_m02348c	R_HMR_2703
M_m01597m	R_HMR_2704
M_m01724m	R_HMR_2704
M_m01727m	R_HMR_2706
M_m02348c	R_HMR_2706
M_m00016m	R_HMR_2707
M_m02348m	R_HMR_2707
M_m01726m	R_HMR_2709
M_m02348c	R_HMR_2709
M_m00006m	R_HMR_2710
M_m02348m	R_HMR_2710
M_m02348c	R_HMR_2712
M_m02637m	R_HMR_2712
M_m01597m	R_HMR_2713
M_m02637m	R_HMR_2713
M_m00107c	R_HMR_2715
M_m02348m	R_HMR_2715
M_m00108m	R_HMR_2716
M_m02348m	R_HMR_2716
M_m00124c	R_HMR_2718
M_m02348m	R_HMR_2718
M_m00125m	R_HMR_2719
M_m02348m	R_HMR_2719
M_m00102c	R_HMR_2722
M_m02348m	R_HMR_2722
M_m00103m	R_HMR_2724
M_m02348m	R_HMR_2724
M_m00120c	R_HMR_2727
M_m02348m	R_HMR_2727
M_m00121m	R_HMR_2729
M_m02348m	R_HMR_2729
M_m01723m	R_HMR_2731
M_m02348c	R_HMR_2731
M_m00095m	R_HMR_2732
M_m02348m	R_HMR_2732
M_m00011c	R_HMR_2734
M_m02348m	R_HMR_2734
M_m00012m	R_HMR_2735
M_m02348m	R_HMR_2735
M_m00342c	R_HMR_2737
M_m02348m	R_HMR_2737
M_m00343m	R_HMR_2738
M_m02348m	R_HMR_2738
M_m00261c	R_HMR_2740
M_m02348m	R_HMR_2740
M_m00262m	R_HMR_2741
M_m02348m	R_HMR_2741
M_m02348c	R_HMR_2744
M_m02388m	R_HMR_2744
M_m01597m	R_HMR_2745
M_m02388m	R_HMR_2745
M_m01933m	R_HMR_2748
M_m02348c	R_HMR_2748
M_m01597m	R_HMR_2750
M_m01933m	R_HMR_2750
M_m01774m	R_HMR_2753
M_m02348c	R_HMR_2753
M_m01597m	R_HMR_2754
M_m01774m	R_HMR_2754
M_m01363m	R_HMR_2757
M_m02348c	R_HMR_2757
M_m01363m	R_HMR_2758
M_m01597m	R_HMR_2758
M_m02348c	R_HMR_2760
M_m02636m	R_HMR_2760
M_m00119m	R_HMR_2761
M_m02348m	R_HMR_2761
M_m00092c	R_HMR_2764
M_m02348m	R_HMR_2764
M_m00093m	R_HMR_2766
M_m02348m	R_HMR_2766
M_m01770m	R_HMR_2769
M_m02348c	R_HMR_2769
M_m00009m	R_HMR_2770
M_m02348m	R_HMR_2770
M_m00022c	R_HMR_2772
M_m02348m	R_HMR_2772
M_m00023m	R_HMR_2773
M_m02348m	R_HMR_2773
M_m00263c	R_HMR_2775
M_m02348m	R_HMR_2775
M_m00264m	R_HMR_2776
M_m02348m	R_HMR_2776
M_m00933m	R_HMR_3519
M_m02348m	R_HMR_3519
M_m00950c	R_HMR_3520
M_m02348m	R_HMR_3520
M_m00563m	R_HMR_8417
M_m02348m	R_HMR_8417
M_m00577c	R_HMR_8418
M_m02348m	R_HMR_8418
M_m02348c	R_HMR_3027
M_m02443p	R_HMR_3027
M_m01597p	R_HMR_3028
M_m02443p	R_HMR_3028
M_m02348c	R_HMR_3029
M_m02634p	R_HMR_3029
M_m01597p	R_HMR_3030
M_m02634p	R_HMR_3030
M_m02348c	R_HMR_3033
M_m02409p	R_HMR_3033
M_m01597p	R_HMR_3034
M_m02409p	R_HMR_3034
M_m02348c	R_HMR_3035
M_m02657p	R_HMR_3035
M_m01597p	R_HMR_3037
M_m02657p	R_HMR_3037
M_m02348c	R_HMR_2778
M_m02634r	R_HMR_2778
M_m01597r	R_HMR_2780
M_m02634r	R_HMR_2780
M_m02348c	R_HMR_2783
M_m02443r	R_HMR_2783
M_m01597r	R_HMR_2785
M_m02443r	R_HMR_2785
M_m01729r	R_HMR_2787
M_m02348c	R_HMR_2787
M_m01597r	R_HMR_2788
M_m01729r	R_HMR_2788
M_m02348c	R_HMR_2789
M_m03049r	R_HMR_2789
M_m01597r	R_HMR_2790
M_m03049r	R_HMR_2790
M_m02348c	R_HMR_2791
M_m02973r	R_HMR_2791
M_m01597r	R_HMR_2792
M_m02973r	R_HMR_2792
M_m02348c	R_HMR_2793
M_m02974r	R_HMR_2793
M_m00129r	R_HMR_2794
M_m02348r	R_HMR_2794
M_m02348c	R_HMR_2795
M_m02975r	R_HMR_2795
M_m00118r	R_HMR_2796
M_m02348r	R_HMR_2796
M_m02348c	R_HMR_2797
M_m02976r	R_HMR_2797
M_m01141r	R_HMR_2798
M_m02348r	R_HMR_2798
M_m02348c	R_HMR_2799
M_m02688r	R_HMR_2799
M_m01597r	R_HMR_2800
M_m02688r	R_HMR_2800
M_m02348c	R_HMR_2801
M_m02411r	R_HMR_2801
M_m01597r	R_HMR_2803
M_m02411r	R_HMR_2803
M_m02117r	R_HMR_2805
M_m02348c	R_HMR_2805
M_m01191r	R_HMR_2806
M_m02348r	R_HMR_2806
M_m02348c	R_HMR_2807
M_m02676r	R_HMR_2807
M_m01597r	R_HMR_2809
M_m02676r	R_HMR_2809
M_m02100r	R_HMR_2811
M_m02348c	R_HMR_2811
M_m01597r	R_HMR_2812
M_m02100r	R_HMR_2812
M_m02102r	R_HMR_2813
M_m02348c	R_HMR_2813
M_m00004r	R_HMR_2814
M_m02348r	R_HMR_2814
M_m02103r	R_HMR_2815
M_m02348c	R_HMR_2815
M_m01237r	R_HMR_2816
M_m02348r	R_HMR_2816
M_m02348c	R_HMR_2817
M_m02940r	R_HMR_2817
M_m01597r	R_HMR_2819
M_m02940r	R_HMR_2819
M_m02348c	R_HMR_2821
M_m02639r	R_HMR_2821
M_m00020r	R_HMR_2822
M_m02348r	R_HMR_2822
M_m02348c	R_HMR_2823
M_m02640r	R_HMR_2823
M_m01597r	R_HMR_2824
M_m02640r	R_HMR_2824
M_m02348r	R_HMR_2825
M_m02410c	R_HMR_2825
M_m01597r	R_HMR_2827
M_m02410r	R_HMR_2827
M_m00126c	R_HMR_2829
M_m02348r	R_HMR_2829
M_m00126r	R_HMR_2830
M_m01597r	R_HMR_2830
M_m02348c	R_HMR_2831
M_m02638r	R_HMR_2831
M_m00116r	R_HMR_2832
M_m02348r	R_HMR_2832
M_m00105c	R_HMR_2833
M_m02348r	R_HMR_2833
M_m00105r	R_HMR_2834
M_m01597r	R_HMR_2834
M_m02348c	R_HMR_2835
M_m02611r	R_HMR_2835
M_m01597r	R_HMR_2836
M_m02611r	R_HMR_2836
M_m01772r	R_HMR_2837
M_m02348c	R_HMR_2837
M_m01597r	R_HMR_2838
M_m01772r	R_HMR_2838
M_m01777r	R_HMR_2839
M_m02348c	R_HMR_2839
M_m00007r	R_HMR_2840
M_m02348r	R_HMR_2840
M_m01775r	R_HMR_2841
M_m02348c	R_HMR_2841
M_m01236r	R_HMR_2842
M_m02348r	R_HMR_2842
M_m01776r	R_HMR_2843
M_m02348c	R_HMR_2843
M_m00018r	R_HMR_2844
M_m02348r	R_HMR_2844
M_m00122c	R_HMR_2845
M_m02348r	R_HMR_2845
M_m00123r	R_HMR_2846
M_m02348r	R_HMR_2846
M_m00100c	R_HMR_2847
M_m02348r	R_HMR_2847
M_m00101r	R_HMR_2848
M_m02348r	R_HMR_2848
M_m02051r	R_HMR_2849
M_m02348c	R_HMR_2849
M_m01597r	R_HMR_2850
M_m02051r	R_HMR_2850
M_m01724r	R_HMR_2851
M_m02348c	R_HMR_2851
M_m01597r	R_HMR_2852
M_m01724r	R_HMR_2852
M_m01727r	R_HMR_2853
M_m02348c	R_HMR_2853
M_m00016r	R_HMR_2854
M_m02348r	R_HMR_2854
M_m01726r	R_HMR_2855
M_m02348c	R_HMR_2855
M_m00006r	R_HMR_2856
M_m02348r	R_HMR_2856
M_m02348c	R_HMR_2857
M_m02637r	R_HMR_2857
M_m01597r	R_HMR_2859
M_m02637r	R_HMR_2859
M_m00107c	R_HMR_2861
M_m02348r	R_HMR_2861
M_m00108r	R_HMR_2862
M_m02348r	R_HMR_2862
M_m00124c	R_HMR_2863
M_m02348r	R_HMR_2863
M_m00125r	R_HMR_2864
M_m02348r	R_HMR_2864
M_m00102c	R_HMR_2865
M_m02348r	R_HMR_2865
M_m00103r	R_HMR_2866
M_m02348r	R_HMR_2866
M_m00120c	R_HMR_2867
M_m02348r	R_HMR_2867
M_m00121r	R_HMR_2868
M_m02348r	R_HMR_2868
M_m01723r	R_HMR_2869
M_m02348c	R_HMR_2869
M_m00095r	R_HMR_2870
M_m02348r	R_HMR_2870
M_m00011c	R_HMR_2871
M_m02348r	R_HMR_2871
M_m00012r	R_HMR_2872
M_m02348r	R_HMR_2872
M_m00342c	R_HMR_2873
M_m02348r	R_HMR_2873
M_m00343r	R_HMR_2874
M_m02348r	R_HMR_2874
M_m00261c	R_HMR_2875
M_m02348r	R_HMR_2875
M_m00262r	R_HMR_2876
M_m02348r	R_HMR_2876
M_m00316c	R_HMR_2878
M_m02348r	R_HMR_2878
M_m00317r	R_HMR_2879
M_m02348r	R_HMR_2879
M_m02348c	R_HMR_2880
M_m02388r	R_HMR_2880
M_m01597r	R_HMR_2882
M_m02388r	R_HMR_2882
M_m01933r	R_HMR_2884
M_m02348c	R_HMR_2884
M_m01597r	R_HMR_2886
M_m01933r	R_HMR_2886
M_m01774r	R_HMR_2888
M_m02348c	R_HMR_2888
M_m01597r	R_HMR_2890
M_m01774r	R_HMR_2890
M_m01363r	R_HMR_2892
M_m02348c	R_HMR_2892
M_m01363r	R_HMR_2894
M_m01597r	R_HMR_2894
M_m02348c	R_HMR_2896
M_m02636r	R_HMR_2896
M_m00119r	R_HMR_2897
M_m02348r	R_HMR_2897
M_m00092c	R_HMR_2898
M_m02348r	R_HMR_2898
M_m00093r	R_HMR_2899
M_m02348r	R_HMR_2899
M_m01770r	R_HMR_2900
M_m02348c	R_HMR_2900
M_m00009r	R_HMR_2901
M_m02348r	R_HMR_2901
M_m00022c	R_HMR_2902
M_m02348r	R_HMR_2902
M_m00023r	R_HMR_2903
M_m02348r	R_HMR_2903
M_m00263c	R_HMR_2904
M_m02348r	R_HMR_2904
M_m00264r	R_HMR_2905
M_m02348r	R_HMR_2905
M_m01597c	R_HMR_2906
M_m03046c	R_HMR_2906
M_m02348c	R_HMR_2907
M_m03046r	R_HMR_2907
M_m01597r	R_HMR_2908
M_m03046r	R_HMR_2908
M_m01597c	R_HMR_2909
M_m02970c	R_HMR_2909
M_m02348c	R_HMR_2910
M_m02970r	R_HMR_2910
M_m01597r	R_HMR_2911
M_m02970r	R_HMR_2911
M_m00025c	R_HMR_2912
M_m02348c	R_HMR_2912
M_m00024c	R_HMR_2913
M_m02348r	R_HMR_2913
M_m00025r	R_HMR_2914
M_m02348r	R_HMR_2914
M_m01597c	R_HMR_2915
M_m02109c	R_HMR_2915
M_m02109r	R_HMR_2916
M_m02348c	R_HMR_2916
M_m01597r	R_HMR_2917
M_m02109r	R_HMR_2917
M_m01597c	R_HMR_2918
M_m02111c	R_HMR_2918
M_m02111r	R_HMR_2919
M_m02348c	R_HMR_2919
M_m01597r	R_HMR_2920
M_m02111r	R_HMR_2920
M_m00134c	R_HMR_2921
M_m02348c	R_HMR_2921
M_m00133c	R_HMR_2922
M_m02348r	R_HMR_2922
M_m00134r	R_HMR_2923
M_m02348r	R_HMR_2923
M_m00131c	R_HMR_2924
M_m02348c	R_HMR_2924
M_m00130c	R_HMR_2925
M_m02348r	R_HMR_2925
M_m00131r	R_HMR_2926
M_m02348r	R_HMR_2926
M_m00110c	R_HMR_2927
M_m02348c	R_HMR_2927
M_m00109c	R_HMR_2928
M_m02348r	R_HMR_2928
M_m00110r	R_HMR_2929
M_m02348r	R_HMR_2929
M_m00113c	R_HMR_2930
M_m02348c	R_HMR_2930
M_m00112c	R_HMR_2931
M_m02348r	R_HMR_2931
M_m00113r	R_HMR_2932
M_m02348r	R_HMR_2932
M_m01570s	R_HMR_0001
M_m02040s	R_HMR_0002
M_m02956s	R_HMR_0002
M_m00234s	R_HMR_0003
M_m02040s	R_HMR_0003
M_m00503c	R_HMR_0005
M_m02040c	R_HMR_0005
M_m01802m	R_HMR_0449
M_m02914m	R_HMR_0449
M_m00240c	R_HMR_0604
M_m01371c	R_HMR_0604
M_m00240c	R_HMR_0605
M_m10007c	R_HMR_0605
M_m02040c	R_HMR_0665
M_m02958c	R_HMR_0665
M_m00240c	R_HMR_0667
M_m02040c	R_HMR_0667
M_m00237c	R_HMR_0668
M_m02040c	R_HMR_0668
M_m00235c	R_HMR_0669
M_m02040c	R_HMR_0669
M_m00236c	R_HMR_0670
M_m02040c	R_HMR_0670
M_m00238c	R_HMR_0671
M_m02040c	R_HMR_0671
M_m00239c	R_HMR_0672
M_m02040c	R_HMR_0672
M_m00509c	R_HMR_0679
M_m02040c	R_HMR_0679
M_m00504c	R_HMR_0680
M_m02040c	R_HMR_0680
M_m00505c	R_HMR_0681
M_m02040c	R_HMR_0681
M_m00507c	R_HMR_0682
M_m02040c	R_HMR_0682
M_m00506c	R_HMR_0683
M_m02040c	R_HMR_0683
M_m00508c	R_HMR_0684
M_m02040c	R_HMR_0684
M_m01690c	R_HMR_7588
M_m10007c	R_HMR_7588
M_m00317p	R_HMR_3053
M_m01597p	R_HMR_3053
M_m02040p	R_HMR_3053
M_m02552p	R_HMR_3053
M_m02630p	R_HMR_3053
M_m00134p	R_HMR_3054
M_m01597p	R_HMR_3054
M_m02040p	R_HMR_3054
M_m02552p	R_HMR_3054
M_m02630p	R_HMR_3054
M_m00131p	R_HMR_3055
M_m01597p	R_HMR_3055
M_m02040p	R_HMR_3055
M_m02552p	R_HMR_3055
M_m02630p	R_HMR_3055
M_m02110p	R_HMR_3057
M_m02630p	R_HMR_3057
M_m00049p	R_HMR_3058
M_m02040p	R_HMR_3058
M_m00783p	R_HMR_3059
M_m02552p	R_HMR_3059
M_m00878p	R_HMR_3060
M_m01597p	R_HMR_3060
M_m02630p	R_HMR_3062
M_m02971p	R_HMR_3062
M_m00064p	R_HMR_3063
M_m02040p	R_HMR_3063
M_m00800p	R_HMR_3064
M_m02552p	R_HMR_3064
M_m00904p	R_HMR_3065
M_m01597p	R_HMR_3065
M_m01725p	R_HMR_3066
M_m02630p	R_HMR_3066
M_m00040p	R_HMR_3067
M_m02040p	R_HMR_3067
M_m00776p	R_HMR_3068
M_m02552p	R_HMR_3068
M_m00866p	R_HMR_3069
M_m01597p	R_HMR_3069
M_m01773p	R_HMR_3070
M_m02630p	R_HMR_3070
M_m00043p	R_HMR_3071
M_m02040p	R_HMR_3071
M_m00777p	R_HMR_3072
M_m02552p	R_HMR_3072
M_m00872p	R_HMR_3073
M_m01597p	R_HMR_3073
M_m02630p	R_HMR_3074
M_m02941p	R_HMR_3074
M_m00057p	R_HMR_3075
M_m02040p	R_HMR_3075
M_m00793p	R_HMR_3076
M_m02552p	R_HMR_3076
M_m00890p	R_HMR_3077
M_m01597p	R_HMR_3077
M_m02630p	R_HMR_3078
M_m02678p	R_HMR_3078
M_m00051p	R_HMR_3079
M_m02040p	R_HMR_3079
M_m00175p	R_HMR_3080
M_m02552p	R_HMR_3080
M_m00895p	R_HMR_3081
M_m01597p	R_HMR_3081
M_m02495p	R_HMR_3082
M_m02630p	R_HMR_3082
M_m00066p	R_HMR_3083
M_m02040p	R_HMR_3083
M_m00178p	R_HMR_3084
M_m02552p	R_HMR_3084
M_m00906p	R_HMR_3085
M_m01597p	R_HMR_3085
M_m02345p	R_HMR_3086
M_m02630p	R_HMR_3086
M_m00042p	R_HMR_3087
M_m02040p	R_HMR_3087
M_m00174p	R_HMR_3088
M_m02552p	R_HMR_3088
M_m00868p	R_HMR_3089
M_m01597p	R_HMR_3089
M_m01650p	R_HMR_3090
M_m02630p	R_HMR_3090
M_m00039p	R_HMR_3091
M_m02040p	R_HMR_3091
M_m00181p	R_HMR_3092
M_m02552p	R_HMR_3092
M_m00858p	R_HMR_3093
M_m01597p	R_HMR_3093
M_m02630p	R_HMR_3094
M_m02644p	R_HMR_3094
M_m00059p	R_HMR_3095
M_m02040p	R_HMR_3095
M_m00183p	R_HMR_3096
M_m02552p	R_HMR_3096
M_m00892p	R_HMR_3097
M_m01597p	R_HMR_3097
M_m02122p	R_HMR_3098
M_m02630p	R_HMR_3098
M_m00053p	R_HMR_3099
M_m02040p	R_HMR_3099
M_m00182p	R_HMR_3100
M_m02552p	R_HMR_3100
M_m00882p	R_HMR_3101
M_m01597p	R_HMR_3101
M_m01412p	R_HMR_3102
M_m02630p	R_HMR_3102
M_m01622p	R_HMR_3103
M_m02040p	R_HMR_3103
M_m00173p	R_HMR_3104
M_m02552p	R_HMR_3104
M_m01261c	R_HMR_3106
M_m01597p	R_HMR_3056
M_m02040p	R_HMR_3056
M_m02552p	R_HMR_3056
M_m02630p	R_HMR_3056
M_m03047p	R_HMR_3056
M_m02112p	R_HMR_3326
M_m02630p	R_HMR_3326
M_m02040p	R_HMR_3327
M_m03016p	R_HMR_3327
M_m00715p	R_HMR_3328
M_m02552p	R_HMR_3328
M_m00879p	R_HMR_3329
M_m01597p	R_HMR_3329
M_m00025p	R_HMR_3330
M_m02630p	R_HMR_3330
M_m02040p	R_HMR_3331
M_m03015p	R_HMR_3331
M_m00709p	R_HMR_3332
M_m02552p	R_HMR_3332
M_m00856p	R_HMR_3333
M_m01597p	R_HMR_3333
M_m00016p	R_HMR_3334
M_m02630p	R_HMR_3334
M_m02040p	R_HMR_3335
M_m03013p	R_HMR_3335
M_m00701p	R_HMR_3336
M_m02552p	R_HMR_3336
M_m00842p	R_HMR_3337
M_m01597p	R_HMR_3337
M_m00007p	R_HMR_3338
M_m02630p	R_HMR_3338
M_m02040p	R_HMR_3339
M_m03012p	R_HMR_3339
M_m00700p	R_HMR_3340
M_m02552p	R_HMR_3340
M_m00840p	R_HMR_3341
M_m01597p	R_HMR_3341
M_m02630p	R_HMR_3342
M_m02647p	R_HMR_3342
M_m02040p	R_HMR_3343
M_m03025p	R_HMR_3343
M_m00176p	R_HMR_3344
M_m02552p	R_HMR_3344
M_m00893p	R_HMR_3345
M_m01597p	R_HMR_3345
M_m01191p	R_HMR_3346
M_m02630p	R_HMR_3346
M_m02040p	R_HMR_3347
M_m03019p	R_HMR_3347
M_m00172p	R_HMR_3348
M_m02552p	R_HMR_3348
M_m00849p	R_HMR_3349
M_m01597p	R_HMR_3349
M_m01141p	R_HMR_3350
M_m02630p	R_HMR_3350
M_m02040p	R_HMR_3351
M_m03022p	R_HMR_3351
M_m01573p	R_HMR_3352
M_m02552p	R_HMR_3352
M_m00885p	R_HMR_3353
M_m01597p	R_HMR_3353
M_m00042p	R_HMR_3355
M_m02630p	R_HMR_3364
M_m02677p	R_HMR_3364
M_m02040p	R_HMR_3365
M_m03020p	R_HMR_3365
M_m00177p	R_HMR_3367
M_m02552p	R_HMR_3367
M_m00894p	R_HMR_3368
M_m01597p	R_HMR_3368
M_m00118p	R_HMR_3369
M_m02630p	R_HMR_3369
M_m02040p	R_HMR_3370
M_m03023p	R_HMR_3370
M_m01574p	R_HMR_3372
M_m02552p	R_HMR_3372
M_m00886p	R_HMR_3373
M_m01597p	R_HMR_3373
M_m00042p	R_HMR_3375
M_m02746c	R_HMR_3478
M_m01334c	R_HMR_3480
M_m02747c	R_HMR_3480
M_m02759c	R_HMR_3480
M_m02747c	R_HMR_3481
M_m01334p	R_HMR_3482
M_m02747p	R_HMR_3482
M_m02759p	R_HMR_3482
M_m01306p	R_HMR_3484
M_m02630p	R_HMR_3484
M_m02747p	R_HMR_3484
M_m00655p	R_HMR_3486
M_m00564p	R_HMR_3488
M_m02040p	R_HMR_3488
M_m02552p	R_HMR_3488
M_m00077p	R_HMR_3489
M_m01371p	R_HMR_3489
M_m01597p	R_HMR_3489
M_m00075p	R_HMR_3491
M_m00075p	R_HMR_3493
M_m01334p	R_HMR_3493
M_m02759p	R_HMR_3493
M_m00078p	R_HMR_3498
M_m02630p	R_HMR_3498
M_m02040p	R_HMR_3501
M_m03027p	R_HMR_3501
M_m00798p	R_HMR_3503
M_m02552p	R_HMR_3503
M_m00813p	R_HMR_3505
M_m01597p	R_HMR_3505
M_m00948p	R_HMR_3506
M_m02630p	R_HMR_3506
M_m00090p	R_HMR_3508
M_m02040p	R_HMR_3508
M_m00686p	R_HMR_3509
M_m02552p	R_HMR_3509
M_m00833p	R_HMR_3510
M_m01597p	R_HMR_3510
M_m00076p	R_HMR_3511
M_m00080p	R_HMR_3512
M_m02630p	R_HMR_3512
M_m00079p	R_HMR_3513
M_m02040p	R_HMR_3513
M_m00685p	R_HMR_3514
M_m02552p	R_HMR_3514
M_m00832p	R_HMR_3515
M_m01597p	R_HMR_3515
M_m00933c	R_HMR_3517
M_m02391p	R_HMR_3301
M_m02630p	R_HMR_3301
M_m02040p	R_HMR_3302
M_m03010p	R_HMR_3302
M_m00083p	R_HMR_3304
M_m02552p	R_HMR_3304
M_m00884p	R_HMR_3305
M_m01597p	R_HMR_3305
M_m01577p	R_HMR_3306
M_m02630p	R_HMR_3306
M_m02040p	R_HMR_3307
M_m03009p	R_HMR_3307
M_m00081p	R_HMR_3309
M_m02552p	R_HMR_3309
M_m00855p	R_HMR_3310
M_m01597p	R_HMR_3310
M_m01576p	R_HMR_3311
M_m02630p	R_HMR_3311
M_m02040p	R_HMR_3312
M_m03030p	R_HMR_3312
M_m00696p	R_HMR_3314
M_m02552p	R_HMR_3314
M_m00854p	R_HMR_3315
M_m01597p	R_HMR_3315
M_m01575p	R_HMR_3316
M_m02040p	R_HMR_3317
M_m03021p	R_HMR_3317
M_m00082p	R_HMR_3319
M_m02552p	R_HMR_3319
M_m00883p	R_HMR_3320
M_m01597p	R_HMR_3320
M_m00980p	R_HMR_3321
M_m00678p	R_HMR_3322
M_m02039p	R_HMR_3322
M_m02553p	R_HMR_3322
M_m00039p	R_HMR_3323
M_m01725m	R_HMR_3107
M_m01802m	R_HMR_3107
M_m00040m	R_HMR_3108
M_m02040m	R_HMR_3108
M_m00776m	R_HMR_3109
M_m02552m	R_HMR_3109
M_m00866m	R_HMR_3110
M_m01597m	R_HMR_3110
M_m01773m	R_HMR_3111
M_m01802m	R_HMR_3111
M_m00043m	R_HMR_3112
M_m02040m	R_HMR_3112
M_m00777m	R_HMR_3113
M_m02552m	R_HMR_3113
M_m00872m	R_HMR_3114
M_m01597m	R_HMR_3114
M_m01802m	R_HMR_3115
M_m02941m	R_HMR_3115
M_m00057m	R_HMR_3116
M_m02040m	R_HMR_3116
M_m00793m	R_HMR_3117
M_m02552m	R_HMR_3117
M_m00890m	R_HMR_3118
M_m01597m	R_HMR_3118
M_m01802m	R_HMR_3121
M_m02678m	R_HMR_3121
M_m00051m	R_HMR_3122
M_m02040m	R_HMR_3122
M_m00175m	R_HMR_3123
M_m02552m	R_HMR_3123
M_m00895m	R_HMR_3125
M_m01597m	R_HMR_3125
M_m01802m	R_HMR_3128
M_m02495m	R_HMR_3128
M_m00066m	R_HMR_3129
M_m02040m	R_HMR_3129
M_m00178m	R_HMR_3130
M_m02552m	R_HMR_3130
M_m00906m	R_HMR_3132
M_m01597m	R_HMR_3132
M_m01802m	R_HMR_3135
M_m02345m	R_HMR_3135
M_m00042m	R_HMR_3136
M_m02040m	R_HMR_3136
M_m00174m	R_HMR_3137
M_m02552m	R_HMR_3137
M_m00868m	R_HMR_3139
M_m01597m	R_HMR_3139
M_m01650m	R_HMR_3142
M_m01802m	R_HMR_3142
M_m00039m	R_HMR_3143
M_m02040m	R_HMR_3143
M_m00181m	R_HMR_3144
M_m02552m	R_HMR_3144
M_m00858m	R_HMR_3146
M_m01597m	R_HMR_3146
M_m01802m	R_HMR_3149
M_m02644m	R_HMR_3149
M_m00059m	R_HMR_3150
M_m02040m	R_HMR_3150
M_m00183m	R_HMR_3151
M_m02552m	R_HMR_3151
M_m00892m	R_HMR_3153
M_m01597m	R_HMR_3153
M_m01802m	R_HMR_3156
M_m02122m	R_HMR_3156
M_m00053m	R_HMR_3157
M_m02040m	R_HMR_3157
M_m00182m	R_HMR_3158
M_m02552m	R_HMR_3158
M_m00882m	R_HMR_3160
M_m01597m	R_HMR_3160
M_m00129m	R_HMR_3398
M_m01597m	R_HMR_3398
M_m01802m	R_HMR_3398
M_m02040m	R_HMR_3398
M_m02552m	R_HMR_3398
M_m00020m	R_HMR_3406
M_m01597m	R_HMR_3406
M_m01802m	R_HMR_3406
M_m02040m	R_HMR_3406
M_m02552m	R_HMR_3406
M_m00127m	R_HMR_3407
M_m01597m	R_HMR_3407
M_m01802m	R_HMR_3407
M_m02040m	R_HMR_3407
M_m02552m	R_HMR_3407
M_m00116m	R_HMR_3408
M_m01597m	R_HMR_3408
M_m01802m	R_HMR_3408
M_m02040m	R_HMR_3408
M_m02552m	R_HMR_3408
M_m00106m	R_HMR_3409
M_m01597m	R_HMR_3409
M_m01802m	R_HMR_3409
M_m02040m	R_HMR_3409
M_m02552m	R_HMR_3409
M_m01236m	R_HMR_3411
M_m01597m	R_HMR_3411
M_m01802m	R_HMR_3411
M_m02040m	R_HMR_3411
M_m02552m	R_HMR_3411
M_m00123m	R_HMR_3413
M_m01597m	R_HMR_3413
M_m01802m	R_HMR_3413
M_m02040m	R_HMR_3413
M_m02552m	R_HMR_3413
M_m00101m	R_HMR_3414
M_m01597m	R_HMR_3414
M_m01802m	R_HMR_3414
M_m02040m	R_HMR_3414
M_m02552m	R_HMR_3414
M_m00006m	R_HMR_3416
M_m01597m	R_HMR_3416
M_m01802m	R_HMR_3416
M_m02040m	R_HMR_3416
M_m02552m	R_HMR_3416
M_m00119m	R_HMR_3421
M_m01597m	R_HMR_3421
M_m01802m	R_HMR_3421
M_m02040m	R_HMR_3421
M_m02552m	R_HMR_3421
M_m00093m	R_HMR_3422
M_m01597m	R_HMR_3422
M_m01802m	R_HMR_3422
M_m02040m	R_HMR_3422
M_m02552m	R_HMR_3422
M_m00009m	R_HMR_3423
M_m01597m	R_HMR_3423
M_m01802m	R_HMR_3423
M_m02040m	R_HMR_3423
M_m02552m	R_HMR_3423
M_m00023m	R_HMR_3424
M_m01597m	R_HMR_3424
M_m01802m	R_HMR_3424
M_m02040m	R_HMR_3424
M_m02552m	R_HMR_3424
M_m00264m	R_HMR_3425
M_m01597m	R_HMR_3425
M_m01802m	R_HMR_3425
M_m02040m	R_HMR_3425
M_m02552m	R_HMR_3425
M_m01597m	R_HMR_3426
M_m01802m	R_HMR_3426
M_m02040m	R_HMR_3426
M_m02390m	R_HMR_3426
M_m02552m	R_HMR_3426
M_m00108m	R_HMR_9719
M_m01597m	R_HMR_9719
M_m01802m	R_HMR_9719
M_m02040m	R_HMR_9719
M_m02552m	R_HMR_9719
M_m00125m	R_HMR_3427
M_m01597m	R_HMR_3427
M_m01802m	R_HMR_3427
M_m02040m	R_HMR_3427
M_m02552m	R_HMR_3427
M_m00103m	R_HMR_3428
