id	reversible	fast	lowerFluxBound	upperFluxBound	ec	kegg	bigg	metanetx	reactome	tcdb
R_HMR_5959	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR105953	NA	2.A.3.8.15
R_HMR_5960	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR105954	NA	2.A.3.8.15
R_HMR_5961	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR105955	NA	2.A.3.8.15
R_HMR_5962	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR105956	NA	2.A.3.8.15
R_HMR_5963	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR105957	NA	2.A.3.8.15
R_HMR_5964	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR105958	NA	2.A.3.8.15
R_HMR_5965	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR105959	NA	2.A.3.8.15
R_HMR_5966	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR105960	NA	2.A.3.8.15
R_HMR_5967	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR105961	NA	2.A.3.8.15
R_HMR_5968	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR105962	NA	2.A.3.8.15
R_HMR_5969	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR105963	NA	2.A.3.8.15
R_HMR_5970	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR105964	NA	2.A.3.8.15
R_HMR_5971	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR105965	NA	2.A.3.8.15
R_HMR_5972	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR105966	NA	2.A.3.8.15
R_HMR_5973	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR105967	NA	2.A.3.8.15
R_HMR_5974	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR105968	NA	2.A.3.8.15
R_HMR_5975	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR105969	NA	2.A.3.8.15
R_HMR_5976	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR105970	NA	2.A.3.8.15
R_HMR_5977	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR105971	NA	2.A.3.8.15
R_HMR_5978	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR105972	NA	2.A.3.8.15
R_HMR_5979	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR105973	NA	2.A.3.8.15
R_HMR_5980	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR105974	NA	2.A.3.8.15
R_HMR_5981	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR105975	NA	2.A.3.8.15
R_HMR_5982	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR105976	NA	2.A.3.8.15
R_HMR_5983	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR105977	NA	2.A.3.8.15
R_HMR_5984	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR105978	NA	2.A.3.8.15
R_HMR_5985	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR105979	NA	2.A.3.8.15
R_HMR_5986	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR105980	NA	2.A.3.8.15
R_HMR_5987	false	false	FB2N0	FB3N1000	NA	NA	FE2t	MNXR99505	NA	2.A.55.2.3
R_HMR_5989	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR105981	NA	2.A.55.2.3
R_HMR_5990	false	false	FB2N0	FB3N1000	NA	NA	KCCt	MNXR100930	NA	2.A.30.5.1
R_HMR_5992	false	false	FB2N0	FB3N1000	NA	NA	AKGt4_3	MNXR95662	NA	2.A.47.1.4
R_HMR_5993	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR96746	NA	NA
R_HMR_5994	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR96748	NA	2.A.47.1.9
R_HMR_5995	false	false	FB2N0	FB3N1000	NA	NA	CITt4_2	MNXR96749	NA	NA
R_HMR_5996	false	false	FB2N0	FB3N1000	NA	NA	NA	NA	NA	2.A.47.1.4
R_HMR_5997	false	false	FB2N0	FB3N1000	NA	NA	CITt4_4	MNXR96751	NA	2.A.47.1.9
R_HMR_5998	false	false	FB2N0	FB3N1000	NA	NA	L_LACt2r	NA	NA	2.A.1.13.1
R_HMR_6000	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR105475	NA	2.A.1.13.1
R_HMR_6001	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR105982	NA	2.A.1.13.1
R_HMR_6002	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR105983	NA	2.A.1.13.1
R_HMR_6003	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR105984	NA	2.A.1.13.1
R_HMR_6004	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR105985	NA	2.A.1.13.1
R_HMR_6005	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR105986	NA	2.A.1.13.1
R_HMR_6006	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR105987	NA	2.A.1.13.1
R_HMR_6007	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR105988	NA	2.A.1.13.1
R_HMR_6008	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR105989	NA	2.A.1.13.1
R_HMR_6009	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR105990	NA	2.A.1.13.1
R_HMR_6010	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR105991	NA	2.A.1.13.1
R_HMR_6011	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR105992	NA	2.A.1.13.1
R_HMR_6012	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR105993	NA	2.A.1.13.1
R_HMR_6013	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR105994	NA	2.A.1.13.1
R_HMR_6014	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR105995	NA	2.A.1.13.1
R_HMR_6015	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR105996	NA	2.A.1.13.1
R_HMR_6016	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR105997	NA	2.A.1.13.1
R_HMR_6017	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR105998	NA	2.A.1.13.1
R_HMR_6018	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR105999	NA	2.A.1.13.1
R_HMR_6019	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106000	NA	2.A.1.13.1
R_HMR_6020	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106001	NA	2.A.1.13.1
R_HMR_6021	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106002	NA	2.A.1.13.1
R_HMR_6022	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106003	NA	2.A.1.13.1
R_HMR_6023	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106004	NA	2.A.1.13.1
R_HMR_6024	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106005	NA	2.A.1.13.1
R_HMR_6025	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106006	NA	2.A.1.13.1
R_HMR_6026	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106007	NA	2.A.1.13.1
R_HMR_6027	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106008	NA	2.A.1.13.1
R_HMR_6028	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106009	NA	2.A.1.13.1
R_HMR_6029	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106010	NA	2.A.1.13.1
R_HMR_6030	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106011	NA	2.A.1.13.1
R_HMR_6031	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106012	NA	2.A.1.13.1
R_HMR_6032	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106013	NA	2.A.1.13.1
R_HMR_6033	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106014	NA	2.A.1.13.1
R_HMR_6034	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106015	NA	2.A.1.13.1
R_HMR_6035	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106016	NA	2.A.1.13.1
R_HMR_6036	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106017	NA	2.A.1.13.1
R_HMR_6037	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106018	NA	2.A.1.13.1
R_HMR_6038	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106019	NA	2.A.1.13.1
R_HMR_6039	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106020	NA	2.A.1.13.1
R_HMR_6040	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106021	NA	2.A.1.13.1
R_HMR_6041	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106022	NA	2.A.1.13.1
R_HMR_6042	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106023	NA	2.A.1.13.1
R_HMR_6043	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106024	NA	2.A.1.13.1
R_HMR_6044	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106025	NA	2.A.1.13.1
R_HMR_6045	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106026	NA	2.A.1.13.1
R_HMR_6046	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106027	NA	2.A.1.13.1
R_HMR_6047	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106028	NA	2.A.1.13.1
R_HMR_6048	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106029	NA	2.A.1.13.1
R_HMR_6049	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106030	NA	2.A.1.13.1
R_HMR_6050	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106031	NA	2.A.1.13.1
R_HMR_6051	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106032	NA	2.A.1.13.1
R_HMR_6052	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106033	NA	2.A.1.13.1
R_HMR_6053	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106034	NA	2.A.1.13.1
R_HMR_6054	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106035	NA	2.A.1.13.1
R_HMR_6055	true	false	FB1N1000	FB3N1000	NA	NA	THYOXt2	MNXR104856	NA	2.A.1.13.3
R_HMR_6056	true	false	FB1N1000	FB3N1000	NA	NA	TRIODTHYt2	MNXR104939	NA	2.A.1.13.3
R_HMR_6057	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR102849	NA	2.A.1.14.6
R_HMR_6058	false	false	FB2N0	FB3N1000	NA	NA	NA	MNXR96797	NA	2.A.1.14.6
R_HMR_6059	false	false	FB2N0	FB3N1000	NA	NA	THMt3	MNXR104829	NA	2.A.48.2.1
R_HMR_6060	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106040	NA	2.A.60.1.14
R_HMR_6061	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106041	NA	2.A.60.1.14
R_HMR_6062	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106042	NA	2.A.60.1.14
R_HMR_6063	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106043	NA	2.A.60.1.14
R_HMR_6064	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106044	NA	2.A.60.1.14
R_HMR_6065	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106045	NA	2.A.60.1.14
R_HMR_6066	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106046	NA	2.A.60.1.14
R_HMR_6067	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106047	NA	2.A.60.1.14
R_HMR_6068	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106063	NA	2.A.60.1.14
R_HMR_6069	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106064	NA	2.A.60.1.14
R_HMR_6070	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106065	NA	2.A.60.1.14
R_HMR_6071	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106066	NA	2.A.60.1.14
R_HMR_6072	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106067	NA	2.A.60.1.14
R_HMR_6073	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106068	NA	2.A.60.1.14
R_HMR_6074	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106069	NA	2.A.60.1.14
R_HMR_6075	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106070	NA	2.A.60.1.14
R_HMR_6076	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106071	NA	2.A.60.1.14
R_HMR_6077	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106072	NA	2.A.60.1.14
R_HMR_6078	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106073	NA	2.A.60.1.14
R_HMR_6079	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106074	NA	2.A.60.1.14
R_HMR_6080	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106075	NA	2.A.60.1.14
R_HMR_6081	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106076	NA	2.A.60.1.14
R_HMR_6082	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106077	NA	2.A.60.1.14
R_HMR_6083	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106078	NA	2.A.60.1.14
R_HMR_6084	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106079	NA	2.A.60.1.14
R_HMR_6085	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106080	NA	2.A.60.1.14
R_HMR_6086	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106081	NA	2.A.60.1.14
R_HMR_6087	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106082	NA	2.A.60.1.14
R_HMR_6088	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106083	NA	2.A.60.1.14
R_HMR_6089	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106084	NA	2.A.60.1.14
R_HMR_6090	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106085	NA	2.A.60.1.14
R_HMR_6091	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106086	NA	2.A.60.1.14
R_HMR_6092	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106087	NA	2.A.60.1.14
R_HMR_6093	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106088	NA	2.A.60.1.14
R_HMR_6094	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106089	NA	2.A.60.1.14
R_HMR_6095	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106090	NA	2.A.60.1.14
R_HMR_6096	false	false	FB2N0	FB3N1000	NA	NA	THYOXt	MNXR104855	NA	NA
R_HMR_6097	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106091	NA	2.A.60.1.14
R_HMR_6098	false	false	FB2N0	FB3N1000	NA	NA	TRIODTHYt	MNXR104938	NA	NA
R_HMR_6099	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106092	NA	2.A.60.1.14
R_HMR_6100	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106093	NA	2.A.60.1.14
R_HMR_6101	false	false	FB2N0	FB3N1000	NA	NA	PROSTGE2t	MNXR103201	NA	NA
R_HMR_6102	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106094	NA	2.A.60.1.14
R_HMR_6103	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106095	NA	2.A.60.1.5
R_HMR_6104	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106096	NA	2.A.60.1.5
R_HMR_6105	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106097	NA	2.A.60.1.5
R_HMR_6106	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106098	NA	2.A.60.1.5
R_HMR_6107	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106099	NA	2.A.60.1.5
R_HMR_6108	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106100	NA	2.A.60.1.14
R_HMR_6109	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106101	NA	2.A.60.1.14
R_HMR_6110	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106102	NA	2.A.60.1.14
R_HMR_6111	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106103	NA	2.A.60.1.14
R_HMR_6112	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106104	NA	2.A.60.1.14
R_HMR_6113	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106105	NA	2.A.60.1.14
R_HMR_6114	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106106	NA	2.A.60.1.14
R_HMR_6115	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106107	NA	2.A.60.1.14
R_HMR_6116	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106108	NA	2.A.60.1.14
R_HMR_6117	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106109	NA	2.A.60.1.14
R_HMR_6118	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106110	NA	2.A.60.1.14
R_HMR_6119	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106111	NA	2.A.60.1.14
R_HMR_6120	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106112	NA	2.A.60.1.14
R_HMR_6121	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106113	NA	2.A.60.1.14
R_HMR_6122	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106114	NA	2.A.60.1.14
R_HMR_6123	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106115	NA	2.A.60.1.5
R_HMR_6124	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106116	NA	2.A.60.1.5
R_HMR_6125	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106117	NA	2.A.60.1.5
R_HMR_6126	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106118	NA	2.A.60.1.5
R_HMR_6127	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106119	NA	2.A.60.1.5
R_HMR_6128	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106120	NA	2.A.60.1.5
R_HMR_6129	false	false	FB2N0	FB3N1000	NA	NA	ESTRONESt	MNXR97961	NA	NA
R_HMR_6130	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106121	NA	2.A.60.1.5
R_HMR_6131	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106122	NA	2.A.60.1.5
R_HMR_6132	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106123	NA	2.A.60.1.5
R_HMR_6133	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106124	NA	2.A.60.1.5
R_HMR_6134	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106125	NA	2.A.60.1.5
R_HMR_6135	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106126	NA	2.A.60.1.5
R_HMR_6136	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106127	NA	2.A.60.1.5
R_HMR_6137	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106128	NA	2.A.60.1.5
R_HMR_6138	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106129	NA	2.A.60.1.5
R_HMR_6139	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106130	NA	2.A.60.1.5
R_HMR_6140	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106131	NA	2.A.60.1.5
R_HMR_6141	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106132	NA	2.A.60.1.5
R_HMR_6142	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106133	NA	2.A.60.1.5
R_HMR_6143	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106134	NA	2.A.60.1.5
R_HMR_6144	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106135	NA	2.A.60.1.5
R_HMR_6145	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106136	NA	2.A.60.1.5
R_HMR_6146	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106137	NA	2.A.60.1.5
R_HMR_6147	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106138	NA	2.A.60.1.5
R_HMR_6148	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106139	NA	2.A.60.1.5
R_HMR_6149	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106140	NA	2.A.60.1.5
R_HMR_6150	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106141	NA	2.A.60.1.5
R_HMR_6151	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106142	NA	2.A.60.1.5
R_HMR_6152	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106143	NA	2.A.60.1.5
R_HMR_6153	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106144	NA	2.A.60.1.5
R_HMR_6154	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106145	NA	2.A.60.1.5
R_HMR_6155	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106146	NA	2.A.60.1.5
R_HMR_6156	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106147	NA	2.A.60.1.5
R_HMR_6157	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106148	NA	2.A.60.1.5
R_HMR_6158	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106149	NA	2.A.60.1.5
R_HMR_6159	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106150	NA	2.A.60.1.5
R_HMR_6160	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106151	NA	2.A.60.1.5
R_HMR_6161	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106152	NA	2.A.60.1.5
R_HMR_6162	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106153	NA	2.A.60.1.5
R_HMR_6163	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106154	NA	2.A.60.1.5
R_HMR_6164	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106155	NA	2.A.60.1.5
R_HMR_6165	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106156	NA	2.A.60.1.5
R_HMR_6166	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106157	NA	2.A.60.1.5
R_HMR_6167	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106158	NA	2.A.60.1.5
R_HMR_6168	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106159	NA	2.A.60.1.5
R_HMR_6169	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106160	NA	2.A.60.1.5
R_HMR_6170	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106161	NA	2.A.60.1.5
R_HMR_6171	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106162	NA	2.A.60.1.5
R_HMR_6172	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106163	NA	2.A.60.1.5
R_HMR_6173	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106164	NA	2.A.60.1.5
R_HMR_6174	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106165	NA	2.A.60.1.5
R_HMR_6175	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106166	NA	2.A.60.1.5
R_HMR_6176	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106167	NA	2.A.60.1.5
R_HMR_6177	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106168	NA	2.A.60.1.5
R_HMR_6178	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106169	NA	2.A.60.1.5
R_HMR_6179	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106170	NA	2.A.60.1.5
R_HMR_6180	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106171	NA	2.A.60.1.5
R_HMR_6181	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106172	NA	2.A.60.1.5
R_HMR_6182	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106173	NA	2.A.60.1.5
R_HMR_6183	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106174	NA	2.A.60.1.5
R_HMR_6184	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106175	NA	2.A.60.1.5
R_HMR_6185	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106176	NA	2.A.60.1.5
R_HMR_6186	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106177	NA	2.A.60.1.5
R_HMR_6187	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106178	NA	2.A.60.1.5
R_HMR_6188	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106179	NA	2.A.60.1.5
R_HMR_6189	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106180	NA	2.A.60.1.5
R_HMR_6190	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106181	NA	2.A.60.1.5
R_HMR_6191	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106182	NA	2.A.60.1.5
R_HMR_6192	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106183	NA	2.A.60.1.5
R_HMR_6193	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106184	NA	2.A.60.1.5
R_HMR_6194	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106185	NA	2.A.60.1.5
R_HMR_6195	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106186	NA	2.A.60.1.5
R_HMR_6196	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106187	NA	2.A.60.1.5
R_HMR_6197	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106188	NA	2.A.60.1.5
R_HMR_6198	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106189	NA	2.A.60.1.5
R_HMR_6199	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106190	NA	2.A.60.1.5
R_HMR_6200	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106191	NA	2.A.60.1.5
R_HMR_6201	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106192	NA	2.A.60.1.5
R_HMR_6202	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106193	NA	2.A.60.1.5
R_HMR_6203	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106194	NA	2.A.60.1.5
R_HMR_6204	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106195	NA	2.A.60.1.5
R_HMR_6205	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106196	NA	2.A.60.1.5
R_HMR_6206	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106197	NA	2.A.60.1.5
R_HMR_6207	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106198	NA	2.A.60.1.5
R_HMR_6208	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106199	NA	2.A.60.1.5
R_HMR_6209	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106200	NA	2.A.60.1.5
R_HMR_6210	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR106201	NA	2.A.60.1.5
