observationAbout,observationDate,variableMeasured,value,unit,scalingFactor,observationPeriod,measurementMethod
dcid:country/NGA,2023-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,418.81,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2023-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,426.46,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2023-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,434.41,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2023-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,442.53,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2023-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,451.02,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2023-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,459.82,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2023-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,465.43,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2023-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,472.6,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2023-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,479.9,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2023-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,487.23,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2023-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,494.28,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2023-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,500.57,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2024-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,507.77,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2024-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,518.02,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2024-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,527.17,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2024-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,536.32,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2024-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,546.9,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2024-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,558.3,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2024-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,570.3,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2024-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,581.2,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2024-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,595.73,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2024-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,609.9,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2024-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,623.2,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2024-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Urban,637.6,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,1999-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,21.96,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,1999-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,22.24,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,1999-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,22.35,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,1999-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,23.15,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2000-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,23.35,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2000-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,23.9,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2000-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,24.34,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2000-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,24.63,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2000-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,25.93,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2000-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,25.46,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2000-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,26.12,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2000-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,26.37,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2000-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,26.78,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2000-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,26.51,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2000-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,26.71,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2000-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,27.64,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2001-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,27.5,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2001-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,26.84,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2001-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,25.51,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2001-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,26.64,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2001-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,26.77,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2001-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,35.09,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2001-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,27.19,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2001-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,27.32,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2001-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,32.01,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2001-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,33.45,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2001-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,34.25,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2001-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,31.45,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2002-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,30.29,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2002-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,32.98,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2002-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,33.99,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2002-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,33.83,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2002-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,32.68,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2002-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,33.52,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2002-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,32.74,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2002-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,32.65,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2002-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,39.99,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2002-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,38.01,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2002-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,52.01,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2002-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,50.97,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2003-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,55.87,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2003-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,52.58,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2003-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,76.71,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2003-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,55.66,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2003-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,55.81,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2003-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,60.37,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2003-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,56.88,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2003-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,60.37,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2003-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,69.05,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2003-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,61.55,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2003-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,77.84,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2003-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,87.66,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2004-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,84.98,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2004-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,92.76,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2004-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,85.99,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2004-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,69.82,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2004-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,68.52,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2004-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,64.28,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2004-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,70.5,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2004-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,65.09,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2004-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,66.52,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2004-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,71.15,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2004-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,69.91,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2004-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,70.65,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2005-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,69.04,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2005-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,74.17,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2005-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,72.84,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2005-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,76.73,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2005-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,72.36,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2005-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,74.43,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2005-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,70.32,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2005-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,74,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2005-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,77.7,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2005-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,71.63,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2005-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,82.21,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2005-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,75.45,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2006-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,79.85,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2006-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,77.62,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2006-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,67.48,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2006-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,69.96,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2006-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,70.99,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2006-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,80.58,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2006-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,73.41,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2006-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,84.06,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2006-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,79.84,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2006-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,76.97,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2006-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,81.13,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2006-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,80.91,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2007-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,88.45,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2007-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,70.2,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2007-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,82.93,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2007-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,86.5,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2007-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,87.23,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2007-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,78.37,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2007-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,80.19,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2007-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,81.24,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2007-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,85.97,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2007-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,78.36,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2007-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,71.18,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2007-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,74.93,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2008-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,77.36,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2008-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,76.13,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2008-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,70.79,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2008-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,71.81,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2008-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_MiscellaneousGoodsAndServices_Rural,82.91,IndexPointBasePeriodNovember2009Equals100,,P1M,
