Year,Place,StatVar,Quantity
2014,country/USA,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCManagementBusinessScienceArtsOccupation,16598.718
2014,geoId/01,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCManagementBusinessScienceArtsOccupation,969.612
2014,geoId/10,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCManagementBusinessScienceArtsOccupation,467.118
2014,country/USA,dcid:Count_Person_NAICSRetailTrade_SOCServiceOccupation,730343.592
2014,geoId/01,dcid:Count_Person_NAICSRetailTrade_SOCServiceOccupation,8484.105
2014,geoId/10,dcid:Count_Person_NAICSRetailTrade_SOCServiceOccupation,2802.708
2014,country/USA,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCServiceOccupation,16598.718
2014,geoId/01,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCServiceOccupation,727.209
2014,geoId/10,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCServiceOccupation,415.216
2014,country/USA,dcid:Count_Person_NAICSRetailTrade_SOCSalesOfficeOccupation,11602503.882
2014,geoId/01,dcid:Count_Person_NAICSRetailTrade_SOCSalesOfficeOccupation,173802.951
2014,geoId/10,dcid:Count_Person_NAICSRetailTrade_SOCSalesOfficeOccupation,36279.498
2014,country/USA,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCSalesOfficeOccupation,16598.718
2014,geoId/01,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCSalesOfficeOccupation,1454.418
2014,geoId/10,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCSalesOfficeOccupation,674.726
2014,country/USA,dcid:Count_Person_NAICSRetailTrade_SOCNaturalResourcesConstructionMaintenanceOccupation,647350.002
2014,geoId/01,dcid:Count_Person_NAICSRetailTrade_SOCNaturalResourcesConstructionMaintenanceOccupation,9453.717
2014,geoId/10,dcid:Count_Person_NAICSRetailTrade_SOCNaturalResourcesConstructionMaintenanceOccupation,1972.276
2014,country/USA,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCNaturalResourcesConstructionMaintenanceOccupation,16598.718
2014,geoId/01,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCNaturalResourcesConstructionMaintenanceOccupation,727.209
2014,geoId/10,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCNaturalResourcesConstructionMaintenanceOccupation,363.314
2014,country/USA,dcid:Count_Person_NAICSRetailTrade_SOCProductionTransportationMaterialMovingOccupation,1792661.544
2014,geoId/01,dcid:Count_Person_NAICSRetailTrade_SOCProductionTransportationMaterialMovingOccupation,26179.524
2014,geoId/10,dcid:Count_Person_NAICSRetailTrade_SOCProductionTransportationMaterialMovingOccupation,5605.416
2014,country/USA,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCProductionTransportationMaterialMovingOccupation,16598.718
2014,geoId/01,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCProductionTransportationMaterialMovingOccupation,1212.015
2014,geoId/10,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCProductionTransportationMaterialMovingOccupation,467.118
2014,country/USA,dcid:Count_Person_NAICSTransportationWarehousingUtilities,7066666.0
2014,geoId/01,dcid:Count_Person_NAICSTransportationWarehousingUtilities,103171.0
2014,geoId/10,dcid:Count_Person_NAICSTransportationWarehousingUtilities,20237.0
2014,country/USA,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities,17821
2014,geoId/01,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities,2194
2014,geoId/10,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities,825
2014,country/USA,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCManagementBusinessScienceArtsOccupation,1017599.904
2014,geoId/01,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCManagementBusinessScienceArtsOccupation,16197.847
2014,geoId/10,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCManagementBusinessScienceArtsOccupation,2995.076
2014,country/USA,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCManagementBusinessScienceArtsOccupation,7066.666
2014,geoId/01,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCManagementBusinessScienceArtsOccupation,825.368
2014,geoId/10,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCManagementBusinessScienceArtsOccupation,323.792
2014,country/USA,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCServiceOccupation,190799.982
2014,geoId/01,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCServiceOccupation,2888.788
2014,geoId/10,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCServiceOccupation,526.162
2014,country/USA,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCServiceOccupation,7066.666
2014,geoId/01,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCServiceOccupation,309.513
2014,geoId/10,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCServiceOccupation,161.896
2014,country/USA,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCSalesOfficeOccupation,1724266.504
2014,geoId/01,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCSalesOfficeOccupation,21150.055
2014,geoId/10,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCSalesOfficeOccupation,4270.007
2014,country/USA,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCSalesOfficeOccupation,7066.666
2014,geoId/01,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCSalesOfficeOccupation,928.539
2014,geoId/10,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCSalesOfficeOccupation,384.503
2014,country/USA,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCNaturalResourcesConstructionMaintenanceOccupation,643066.606
2014,geoId/01,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCNaturalResourcesConstructionMaintenanceOccupation,13515.401
2014,geoId/10,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCNaturalResourcesConstructionMaintenanceOccupation,1942.752
2014,country/USA,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCNaturalResourcesConstructionMaintenanceOccupation,7066.666
2014,geoId/01,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCNaturalResourcesConstructionMaintenanceOccupation,722.197
2014,geoId/10,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCNaturalResourcesConstructionMaintenanceOccupation,263.081
2014,country/USA,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCProductionTransportationMaterialMovingOccupation,3490933.004
2014,geoId/01,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCProductionTransportationMaterialMovingOccupation,49418.909
2014,geoId/10,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCProductionTransportationMaterialMovingOccupation,10503.003
2014,country/USA,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCProductionTransportationMaterialMovingOccupation,14133.332
2014,geoId/01,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCProductionTransportationMaterialMovingOccupation,1238.052
2014,geoId/10,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCProductionTransportationMaterialMovingOccupation,485.688
2014,country/USA,dcid:Count_Person_NAICSInformation,3064078.0
2014,geoId/01,dcid:Count_Person_NAICSInformation,34819.0
2014,geoId/10,dcid:Count_Person_NAICSInformation,6915.0
2014,country/USA,dcid:MarginOfError_Count_Person_NAICSInformation,15803
2014,geoId/01,dcid:MarginOfError_Count_Person_NAICSInformation,1538
2014,geoId/10,dcid:MarginOfError_Count_Person_NAICSInformation,522
2014,country/USA,dcid:Count_Person_NAICSInformation_SOCManagementBusinessScienceArtsOccupation,1627025.418
2014,geoId/01,dcid:Count_Person_NAICSInformation_SOCManagementBusinessScienceArtsOccupation,14832.894
2014,geoId/10,dcid:Count_Person_NAICSInformation_SOCManagementBusinessScienceArtsOccupation,3180.9
2014,country/USA,dcid:MarginOfError_Count_Person_NAICSInformation_SOCManagementBusinessScienceArtsOccupation,6128.156
2014,geoId/01,dcid:MarginOfError_Count_Person_NAICSInformation_SOCManagementBusinessScienceArtsOccupation,696.38
2014,geoId/10,dcid:MarginOfError_Count_Person_NAICSInformation_SOCManagementBusinessScienceArtsOccupation,276.6
2014,country/USA,dcid:Count_Person_NAICSInformation_SOCServiceOccupation,85794.184
2014,geoId/01,dcid:Count_Person_NAICSInformation_SOCServiceOccupation,766.018
2014,geoId/10,dcid:Count_Person_NAICSInformation_SOCServiceOccupation,131.385
2014,country/USA,dcid:MarginOfError_Count_Person_NAICSInformation_SOCServiceOccupation,3064.078
2014,geoId/01,dcid:MarginOfError_Count_Person_NAICSInformation_SOCServiceOccupation,243.733
2014,geoId/10,dcid:MarginOfError_Count_Person_NAICSInformation_SOCServiceOccupation,55.32
2014,country/USA,dcid:Count_Person_NAICSInformation_SOCSalesOfficeOccupation,937607.868
2014,geoId/01,dcid:Count_Person_NAICSInformation_SOCSalesOfficeOccupation,13335.677
2014,geoId/10,dcid:Count_Person_NAICSInformation_SOCSalesOfficeOccupation,2316.525
2014,country/USA,dcid:MarginOfError_Count_Person_NAICSInformation_SOCSalesOfficeOccupation,6128.156
2014,geoId/01,dcid:MarginOfError_Count_Person_NAICSInformation_SOCSalesOfficeOccupation,661.561
2014,geoId/10,dcid:MarginOfError_Count_Person_NAICSInformation_SOCSalesOfficeOccupation,269.685
2014,country/USA,dcid:Count_Person_NAICSInformation_SOCNaturalResourcesConstructionMaintenanceOccupation,294151.488
2014,geoId/01,dcid:Count_Person_NAICSInformation_SOCNaturalResourcesConstructionMaintenanceOccupation,4387.194
2014,geoId/10,dcid:Count_Person_NAICSInformation_SOCNaturalResourcesConstructionMaintenanceOccupation,1037.25
2014,country/USA,dcid:MarginOfError_Count_Person_NAICSInformation_SOCNaturalResourcesConstructionMaintenanceOccupation,3064.078
2014,geoId/01,dcid:MarginOfError_Count_Person_NAICSInformation_SOCNaturalResourcesConstructionMaintenanceOccupation,417.828
2014,geoId/10,dcid:MarginOfError_Count_Person_NAICSInformation_SOCNaturalResourcesConstructionMaintenanceOccupation,228.195
2014,country/USA,dcid:Count_Person_NAICSInformation_SOCProductionTransportationMaterialMovingOccupation,119499.042
2014,geoId/01,dcid:Count_Person_NAICSInformation_SOCProductionTransportationMaterialMovingOccupation,1497.217
2014,geoId/10,dcid:Count_Person_NAICSInformation_SOCProductionTransportationMaterialMovingOccupation,248.94
2014,country/USA,dcid:MarginOfError_Count_Person_NAICSInformation_SOCProductionTransportationMaterialMovingOccupation,3064.078
2014,geoId/01,dcid:MarginOfError_Count_Person_NAICSInformation_SOCProductionTransportationMaterialMovingOccupation,278.552
2014,geoId/10,dcid:MarginOfError_Count_Person_NAICSInformation_SOCProductionTransportationMaterialMovingOccupation,96.81
2014,country/USA,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing,9467555.0
2014,geoId/01,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing,112851.0
2014,geoId/10,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing,42449.0
2014,country/USA,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing,30900
2014,geoId/01,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing,2562
2014,geoId/10,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing,1545
2014,country/USA,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCManagementBusinessScienceArtsOccupation,4298269.97
2014,geoId/01,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCManagementBusinessScienceArtsOccupation,47623.122
2014,geoId/10,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCManagementBusinessScienceArtsOccupation,22540.419
2014,country/USA,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCManagementBusinessScienceArtsOccupation,9467.555
2014,geoId/01,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCManagementBusinessScienceArtsOccupation,1241.361
2014,geoId/10,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCManagementBusinessScienceArtsOccupation,764.082
2014,country/USA,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCServiceOccupation,378702.2
2014,geoId/01,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCServiceOccupation,4514.04
2014,geoId/10,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCServiceOccupation,1570.613
2014,country/USA,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCServiceOccupation,9467.555
2014,geoId/01,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCServiceOccupation,451.404
2014,geoId/10,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCServiceOccupation,297.143
2014,country/USA,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCSalesOfficeOccupation,4440283.295
2014,geoId/01,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCSalesOfficeOccupation,55974.096
2014,geoId/10,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCSalesOfficeOccupation,16937.151
2014,country/USA,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCSalesOfficeOccupation,9467.555
2014,geoId/01,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCSalesOfficeOccupation,1241.361
2014,geoId/10,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCSalesOfficeOccupation,679.184
2014,country/USA,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCNaturalResourcesConstructionMaintenanceOccupation,208286.21
2014,geoId/01,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCNaturalResourcesConstructionMaintenanceOccupation,3498.381
2014,geoId/10,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCNaturalResourcesConstructionMaintenanceOccupation,721.633
2014,country/USA,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCNaturalResourcesConstructionMaintenanceOccupation,9467.555
2014,geoId/01,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCNaturalResourcesConstructionMaintenanceOccupation,451.404
2014,geoId/10,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCNaturalResourcesConstructionMaintenanceOccupation,212.245
2014,country/USA,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCProductionTransportationMaterialMovingOccupation,151480.88
2014,geoId/01,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCProductionTransportationMaterialMovingOccupation,1241.361
2014,geoId/10,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCProductionTransportationMaterialMovingOccupation,721.633
2014,country/USA,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCProductionTransportationMaterialMovingOccupation,9467.555
2014,geoId/01,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCProductionTransportationMaterialMovingOccupation,225.702
2014,geoId/10,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCProductionTransportationMaterialMovingOccupation,169.796
2014,country/USA,dcid:Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices,15618627.0
2014,geoId/01,dcid:Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices,183821.0
2014,geoId/10,dcid:Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices,41549.0
2014,country/USA,dcid:MarginOfError_Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices,35692
2014,geoId/01,dcid:MarginOfError_Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices,3691
2014,geoId/10,dcid:MarginOfError_Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices,1680
2014,country/USA,dcid:Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices_SOCManagementBusinessScienceArtsOccupation,8340346.818
2014,geoId/01,dcid:Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices_SOCManagementBusinessScienceArtsOccupation,88969.364
2014,geoId/10,dcid:Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices_SOCManagementBusinessScienceArtsOccupation,21896.323
2014,country/USA,dcid:MarginOfError_Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices_SOCManagementBusinessScienceArtsOccupation,31237.254
2014,geoId/01,dcid:MarginOfError_Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices_SOCManagementBusinessScienceArtsOccupation,1654.389
2014,geoId/10,dcid:MarginOfError_Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices_SOCManagementBusinessScienceArtsOccupation,664.784
2014,country/USA,dcid:Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices_SOCServiceOccupation,2951920.503
2014,geoId/01,dcid:Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices_SOCServiceOccupation,39337.694
2014,geoId/10,dcid:Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices_SOCServiceOccupation,8766.839
2014,country/USA,dcid:MarginOfError_Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices_SOCServiceOccupation,15618.627
