Date,Location,CumulativePositiveCase
2020-03-25,nuts/ITH33,298
2020-03-25,nuts/ITH36,1636
2020-03-25,nuts/ITH37,87
2020-03-25,nuts/ITH34,1177
2020-03-25,nuts/ITH35,874
2020-03-25,nuts/ITH31,1304
2020-03-25,nuts/ITH32,824
2020-03-26,nuts/ITF14,175
2020-03-26,nuts/ITF11,64
2020-03-26,nuts/ITF13,445
2020-03-26,nuts/ITF12,262
2020-03-26,nuts/ITF52,48
2020-03-26,nuts/ITF51,86
2020-03-26,nuts/ITH10,906
2020-03-26,nuts/ITF63,53
2020-03-26,nuts/ITF61,107
2020-03-26,nuts/ITF62,80
2020-03-26,nuts/ITF65,123
2020-03-26,nuts/ITF64,28
2020-03-26,nuts/ITF34,180
2020-03-26,nuts/ITF32,14
2020-03-26,nuts/ITF31,177
2020-03-26,nuts/ITF33,665
2020-03-26,nuts/ITF35,244
2020-03-26,nuts/ITH55,1253
2020-03-26,nuts/ITH56,212
2020-03-26,nuts/ITH58,513
2020-03-26,nuts/ITH54,1676
2020-03-26,nuts/ITH52,1611
2020-03-26,nuts/ITH51,2213
2020-03-26,nuts/ITH57,451
2020-03-26,nuts/ITH53,1698
2020-03-26,nuts/ITH59,1189
2020-03-26,nuts/ITH43,75
2020-03-26,nuts/ITH41,295
2020-03-26,nuts/ITH44,385
2020-03-26,nuts/ITH42,460
2020-03-26,nuts/ITI45,156
2020-03-26,nuts/ITI44,206
2020-03-26,nuts/ITI42,41
2020-03-26,nuts/ITI43,1567
2020-03-26,nuts/ITI41,122
2020-03-26,nuts/ITC33,762
2020-03-26,nuts/ITC31,211
2020-03-26,nuts/ITC34,149
2020-03-26,nuts/ITC32,209
2020-03-26,nuts/ITC46,7458
2020-03-26,nuts/ITC47,6931
2020-03-26,nuts/ITC42,762
2020-03-26,nuts/ITC4A,3370
2020-03-26,nuts/ITC43,1159
2020-03-26,nuts/ITC49,1968
2020-03-26,nuts/ITC4B,1250
2020-03-26,nuts/ITC4C,6922
2020-03-26,nuts/ITC4D,1750
2020-03-26,nuts/ITC48,1685
2020-03-26,nuts/ITC44,325
2020-03-26,nuts/ITC41,502
2020-03-26,nuts/ITI32,869
2020-03-26,nuts/ITI34,111
2020-03-26,nuts/ITI35,204
2020-03-26,nuts/ITI33,405
2020-03-26,nuts/ITI31,1474
2020-03-26,nuts/ITF22,85
2020-03-26,nuts/ITF21,9
2020-03-26,nuts/ITC18,980
2020-03-26,nuts/ITC17,282
2020-03-26,nuts/ITC13,336
2020-03-26,nuts/ITC16,487
2020-03-26,nuts/ITC15,577
2020-03-26,nuts/ITC11,3108
2020-03-26,nuts/ITC14,255
2020-03-26,nuts/ITC12,336
2020-03-26,nuts/ITF47,387
2020-03-26,nuts/ITF48,85
2020-03-26,nuts/ITF44,122
2020-03-26,nuts/ITF46,305
2020-03-26,nuts/ITF45,177
2020-03-26,nuts/ITF43,74
2020-03-26,nuts/ITG27,83
2020-03-26,nuts/ITG26,52
2020-03-26,nuts/ITG28,7
2020-03-26,nuts/ITG25,331
2020-03-26,nuts/ITG14,55
2020-03-26,nuts/ITG15,50
2020-03-26,nuts/ITG17,346
2020-03-26,nuts/ITG16,133
2020-03-26,nuts/ITG13,221
2020-03-26,nuts/ITG12,205
2020-03-26,nuts/ITG18,28
2020-03-26,nuts/ITG19,77
2020-03-26,nuts/ITG11,49
2020-03-26,nuts/ITI18,249
2020-03-26,nuts/ITI14,764
2020-03-26,nuts/ITI1A,174
2020-03-26,nuts/ITI16,204
2020-03-26,nuts/ITI12,481
2020-03-26,nuts/ITI11,334
2020-03-26,nuts/ITI17,350
2020-03-26,nuts/ITI13,264
2020-03-26,nuts/ITI15,189
2020-03-26,nuts/ITI19,216
2020-03-26,nuts/ITH20,1297
2020-03-26,nuts/ITI21,600
2020-03-26,nuts/ITI22,178
2020-03-26,nuts/ITC20,408
2020-03-26,nuts/ITH33,313
2020-03-26,nuts/ITH36,1777
2020-03-26,nuts/ITH37,110
2020-03-26,nuts/ITH34,1254
2020-03-26,nuts/ITH35,920
2020-03-26,nuts/ITH31,1402
2020-03-26,nuts/ITH32,899
2020-03-27,nuts/ITF14,189
2020-03-27,nuts/ITF11,75
2020-03-27,nuts/ITF13,476
2020-03-27,nuts/ITF12,277
2020-03-27,nuts/ITF52,53
2020-03-27,nuts/ITF51,98
2020-03-27,nuts/ITH10,1003
2020-03-27,nuts/ITF63,115
2020-03-27,nuts/ITF61,128
2020-03-27,nuts/ITF62,80
2020-03-27,nuts/ITF65,140
2020-03-27,nuts/ITF64,29
2020-03-27,nuts/ITF34,182
2020-03-27,nuts/ITF32,15
2020-03-27,nuts/ITF31,179
2020-03-27,nuts/ITF33,734
2020-03-27,nuts/ITF35,244
2020-03-27,nuts/ITH55,1413
2020-03-27,nuts/ITH56,244
2020-03-27,nuts/ITH58,580
2020-03-27,nuts/ITH54,1772
2020-03-27,nuts/ITH52,1690
2020-03-27,nuts/ITH51,2276
2020-03-27,nuts/ITH57,488
2020-03-27,nuts/ITH53,1861
2020-03-27,nuts/ITH59,1264
2020-03-27,nuts/ITH43,79
2020-03-27,nuts/ITH41,332
2020-03-27,nuts/ITH44,411
2020-03-27,nuts/ITH42,487
2020-03-27,nuts/ITI45,191
2020-03-27,nuts/ITI44,212
2020-03-27,nuts/ITI42,43
2020-03-27,nuts/ITI43,1703
2020-03-27,nuts/ITI41,124
2020-03-27,nuts/ITC33,817
2020-03-27,nuts/ITC31,214
2020-03-27,nuts/ITC34,213
2020-03-27,nuts/ITC32,223
2020-03-27,nuts/ITC46,8060
2020-03-27,nuts/ITC47,7305
2020-03-27,nuts/ITC42,816
2020-03-27,nuts/ITC4A,3496
2020-03-27,nuts/ITC43,1210
2020-03-27,nuts/ITC49,2006
2020-03-27,nuts/ITC4B,1398
2020-03-27,nuts/ITC4C,7469
2020-03-27,nuts/ITC4D,1948
2020-03-27,nuts/ITC48,1712
2020-03-27,nuts/ITC44,362
2020-03-27,nuts/ITC41,711
2020-03-27,nuts/ITI32,905
2020-03-27,nuts/ITI34,118
2020-03-27,nuts/ITI35,233
2020-03-27,nuts/ITI33,411
2020-03-27,nuts/ITI31,1475
2020-03-27,nuts/ITF22,91
2020-03-27,nuts/ITF21,9
2020-03-27,nuts/ITC18,1106
2020-03-27,nuts/ITC17,303
2020-03-27,nuts/ITC13,367
2020-03-27,nuts/ITC16,518
2020-03-27,nuts/ITC15,609
2020-03-27,nuts/ITC11,3361
2020-03-27,nuts/ITC14,288
2020-03-27,nuts/ITC12,358
2020-03-27,nuts/ITF47,444
2020-03-27,nuts/ITF48,92
2020-03-27,nuts/ITF44,125
2020-03-27,nuts/ITF46,325
2020-03-27,nuts/ITF45,215
2020-03-27,nuts/ITF43,78
2020-03-27,nuts/ITG27,83
2020-03-27,nuts/ITG26,52
2020-03-27,nuts/ITG28,9
2020-03-27,nuts/ITG25,336
2020-03-27,nuts/ITG14,58
2020-03-27,nuts/ITG15,55
2020-03-27,nuts/ITG17,365
2020-03-27,nuts/ITG16,155
2020-03-27,nuts/ITG13,227
2020-03-27,nuts/ITG12,218
2020-03-27,nuts/ITG18,32
2020-03-27,nuts/ITG19,79
2020-03-27,nuts/ITG11,61
2020-03-27,nuts/ITI18,249
2020-03-27,nuts/ITI14,764
2020-03-27,nuts/ITI1A,174
2020-03-27,nuts/ITI16,204
2020-03-27,nuts/ITI12,481
2020-03-27,nuts/ITI11,334
2020-03-27,nuts/ITI17,350
2020-03-27,nuts/ITI13,264
2020-03-27,nuts/ITI15,189
2020-03-27,nuts/ITI19,216
2020-03-27,nuts/ITH20,1391
2020-03-27,nuts/ITI21,658
2020-03-27,nuts/ITI22,195
2020-03-27,nuts/ITC20,452
2020-03-27,nuts/ITH33,329
2020-03-27,nuts/ITH36,1891
2020-03-27,nuts/ITH37,122
2020-03-27,nuts/ITH34,1310
2020-03-27,nuts/ITH35,955
2020-03-27,nuts/ITH31,1645
2020-03-27,nuts/ITH32,966
2020-03-28,nuts/ITF14,229
2020-03-28,nuts/ITF11,88
2020-03-28,nuts/ITF13,512
2020-03-28,nuts/ITF12,304
2020-03-28,nuts/ITF52,76
2020-03-28,nuts/ITF51,106
2020-03-28,nuts/ITH10,1109
2020-03-28,nuts/ITF63,118
2020-03-28,nuts/ITF61,154
2020-03-28,nuts/ITF62,87
2020-03-28,nuts/ITF65,155
2020-03-28,nuts/ITF64,39
2020-03-28,nuts/ITF34,193
2020-03-28,nuts/ITF32,21
2020-03-28,nuts/ITF31,186
2020-03-28,nuts/ITF33,827
2020-03-28,nuts/ITF35,307
2020-03-28,nuts/ITH55,1586
2020-03-28,nuts/ITH56,281
2020-03-28,nuts/ITH58,612
2020-03-28,nuts/ITH54,1922
2020-03-28,nuts/ITH52,1752
2020-03-28,nuts/ITH51,2390
2020-03-28,nuts/ITH57,521
2020-03-28,nuts/ITH53,1996
2020-03-28,nuts/ITH59,1323
2020-03-28,nuts/ITH43,85
2020-03-28,nuts/ITH41,362
2020-03-28,nuts/ITH44,452
2020-03-28,nuts/ITH42,530
2020-03-28,nuts/ITI45,232
2020-03-28,nuts/ITI44,215
2020-03-28,nuts/ITI42,62
2020-03-28,nuts/ITI43,1839
2020-03-28,nuts/ITI41,144
2020-03-28,nuts/ITC33,879
2020-03-28,nuts/ITC31,236
2020-03-28,nuts/ITC34,234
2020-03-28,nuts/ITC32,219
2020-03-28,nuts/ITC46,8349
2020-03-28,nuts/ITC47,7678
2020-03-28,nuts/ITC42,903
2020-03-28,nuts/ITC4A,3605
2020-03-28,nuts/ITC43,1316
2020-03-28,nuts/ITC49,2029
2020-03-28,nuts/ITC4B,1484
2020-03-28,nuts/ITC4C,7783
2020-03-28,nuts/ITC4D,2086
2020-03-28,nuts/ITC48,1877
2020-03-28,nuts/ITC44,388
2020-03-28,nuts/ITC41,768
2020-03-28,nuts/ITI32,944
2020-03-28,nuts/ITI34,163
2020-03-28,nuts/ITI35,241
2020-03-28,nuts/ITI33,457
2020-03-28,nuts/ITI31,1507
2020-03-28,nuts/ITF22,97
2020-03-28,nuts/ITF21,13
2020-03-28,nuts/ITC18,1197
2020-03-28,nuts/ITC17,318
2020-03-28,nuts/ITC13,399
2020-03-28,nuts/ITC16,558
2020-03-28,nuts/ITC15,657
2020-03-28,nuts/ITC11,3658
2020-03-28,nuts/ITC14,308
2020-03-28,nuts/ITC12,397
2020-03-28,nuts/ITF47,469
2020-03-28,nuts/ITF48,96
2020-03-28,nuts/ITF44,148
2020-03-28,nuts/ITF46,355
2020-03-28,nuts/ITF45,239
2020-03-28,nuts/ITF43,93
2020-03-28,nuts/ITG27,97
2020-03-28,nuts/ITG26,56
2020-03-28,nuts/ITG28,9
2020-03-28,nuts/ITG25,407
2020-03-28,nuts/ITG14,58
2020-03-28,nuts/ITG15,57
2020-03-28,nuts/ITG17,387
2020-03-28,nuts/ITG16,168
2020-03-28,nuts/ITG13,279
2020-03-28,nuts/ITG12,232
2020-03-28,nuts/ITG18,32
2020-03-28,nuts/ITG19,84
2020-03-28,nuts/ITG11,62
2020-03-28,nuts/ITI18,272
2020-03-28,nuts/ITI14,855
2020-03-28,nuts/ITI1A,234
2020-03-28,nuts/ITI16,220
2020-03-28,nuts/ITI12,618
2020-03-28,nuts/ITI11,470
2020-03-28,nuts/ITI17,398
2020-03-28,nuts/ITI13,298
2020-03-28,nuts/ITI15,217
2020-03-28,nuts/ITI19,235
2020-03-28,nuts/ITH20,1505
2020-03-28,nuts/ITI21,729
2020-03-28,nuts/ITI22,213
2020-03-28,nuts/ITC20,511
2020-03-28,nuts/ITH33,367
2020-03-28,nuts/ITH36,2009
2020-03-28,nuts/ITH37,122
2020-03-28,nuts/ITH34,1359
2020-03-28,nuts/ITH35,1019
2020-03-28,nuts/ITH31,1754
2020-03-28,nuts/ITH32,1036
2020-03-29,nuts/ITF14,266
2020-03-29,nuts/ITF11,101
2020-03-29,nuts/ITF13,576
2020-03-29,nuts/ITF12,350
2020-03-29,nuts/ITF52,84
2020-03-29,nuts/ITF51,118
2020-03-29,nuts/ITH10,1214
2020-03-29,nuts/ITF63,123
2020-03-29,nuts/ITF61,171
2020-03-29,nuts/ITF62,90
2020-03-29,nuts/ITF65,189
2020-03-29,nuts/ITF64,39
2020-03-29,nuts/ITF34,208
2020-03-29,nuts/ITF32,21
2020-03-29,nuts/ITF31,197
2020-03-29,nuts/ITF33,898
2020-03-29,nuts/ITF35,323
2020-03-29,nuts/ITH55,1743
2020-03-29,nuts/ITH56,300
2020-03-29,nuts/ITH58,642
2020-03-29,nuts/ITH54,2094
2020-03-29,nuts/ITH52,1809
2020-03-29,nuts/ITH51,2475
2020-03-29,nuts/ITH57,553
2020-03-29,nuts/ITH53,2146
2020-03-29,nuts/ITH59,1357
2020-03-29,nuts/ITH43,91
2020-03-29,nuts/ITH41,368
2020-03-29,nuts/ITH44,476
2020-03-29,nuts/ITH42,536
2020-03-29,nuts/ITI45,252
2020-03-29,nuts/ITI44,239
2020-03-29,nuts/ITI42,76
2020-03-29,nuts/ITI43,1945
2020-03-29,nuts/ITI41,179
2020-03-29,nuts/ITC33,1026
2020-03-29,nuts/ITC31,234
2020-03-29,nuts/ITC34,233
2020-03-29,nuts/ITC32,239
2020-03-29,nuts/ITC46,8527
2020-03-29,nuts/ITC47,8013
2020-03-29,nuts/ITC42,1014
2020-03-29,nuts/ITC4A,3762
2020-03-29,nuts/ITC43,1381
2020-03-29,nuts/ITC49,2057
2020-03-29,nuts/ITC4B,1550
2020-03-29,nuts/ITC4C,8329
2020-03-29,nuts/ITC4D,2265
2020-03-29,nuts/ITC48,1974
2020-03-29,nuts/ITC44,422
2020-03-29,nuts/ITC41,812
2020-03-29,nuts/ITI32,1019
2020-03-29,nuts/ITI34,179
2020-03-29,nuts/ITI35,246
2020-03-29,nuts/ITI33,476
2020-03-29,nuts/ITI31,1577
2020-03-29,nuts/ITF22,108
2020-03-29,nuts/ITF21,9
2020-03-29,nuts/ITC18,1255
2020-03-29,nuts/ITC17,328
2020-03-29,nuts/ITC13,439
2020-03-29,nuts/ITC16,591
2020-03-29,nuts/ITC15,694
2020-03-29,nuts/ITC11,3933
2020-03-29,nuts/ITC14,346
2020-03-29,nuts/ITC12,426
2020-03-29,nuts/ITF47,518
2020-03-29,nuts/ITF48,98
2020-03-29,nuts/ITF44,152
2020-03-29,nuts/ITF46,377
2020-03-29,nuts/ITF45,239
2020-03-29,nuts/ITF43,99
2020-03-29,nuts/ITG27,102
2020-03-29,nuts/ITG26,57
2020-03-29,nuts/ITG28,9
2020-03-29,nuts/ITG25,415
2020-03-29,nuts/ITG14,78
2020-03-29,nuts/ITG15,68
2020-03-29,nuts/ITG17,407
2020-03-29,nuts/ITG16,192
2020-03-29,nuts/ITG13,289
2020-03-29,nuts/ITG12,236
2020-03-29,nuts/ITG18,32
2020-03-29,nuts/ITG19,87
2020-03-29,nuts/ITG11,71
2020-03-29,nuts/ITI18,284
2020-03-29,nuts/ITI14,957
2020-03-29,nuts/ITI1A,245
2020-03-29,nuts/ITI16,236
2020-03-29,nuts/ITI12,672
2020-03-29,nuts/ITI11,493
2020-03-29,nuts/ITI17,432
2020-03-29,nuts/ITI13,309
2020-03-29,nuts/ITI15,221
2020-03-29,nuts/ITI19,273
2020-03-29,nuts/ITH20,1594
2020-03-29,nuts/ITI21,775
2020-03-29,nuts/ITI22,218
2020-03-29,nuts/ITC20,584
2020-03-29,nuts/ITH33,396
2020-03-29,nuts/ITH36,2124
2020-03-29,nuts/ITH37,125
2020-03-29,nuts/ITH34,1402
2020-03-29,nuts/ITH35,1067
2020-03-29,nuts/ITH31,1876
2020-03-29,nuts/ITH32,1104
2020-03-30,nuts/ITF14,273
2020-03-30,nuts/ITF11,115
2020-03-30,nuts/ITF13,594
2020-03-30,nuts/ITF12,363
2020-03-30,nuts/ITF52,92
2020-03-30,nuts/ITF51,122
2020-03-30,nuts/ITH10,1325
2020-03-30,nuts/ITF63,134
2020-03-30,nuts/ITF61,184
2020-03-30,nuts/ITF62,93
2020-03-30,nuts/ITF65,190
2020-03-30,nuts/ITF64,44
2020-03-30,nuts/ITF34,220
2020-03-30,nuts/ITF32,70
2020-03-30,nuts/ITF31,206
2020-03-30,nuts/ITF33,991
2020-03-30,nuts/ITF35,338
2020-03-30,nuts/ITH55,1872
2020-03-30,nuts/ITH56,306
2020-03-30,nuts/ITH58,683
2020-03-30,nuts/ITH54,2137
2020-03-30,nuts/ITH52,1859
2020-03-30,nuts/ITH51,2516
2020-03-30,nuts/ITH57,568
2020-03-30,nuts/ITH53,2208
2020-03-30,nuts/ITH59,1382
2020-03-30,nuts/ITH43,91
2020-03-30,nuts/ITH41,383
2020-03-30,nuts/ITH44,494
2020-03-30,nuts/ITH42,524
2020-03-30,nuts/ITI45,290
2020-03-30,nuts/ITI44,254
2020-03-30,nuts/ITI42,105
2020-03-30,nuts/ITI43,2068
2020-03-30,nuts/ITI41,181
2020-03-30,nuts/ITC33,1069
2020-03-30,nuts/ITC31,243
2020-03-30,nuts/ITC34,234
2020-03-30,nuts/ITC32,249
2020-03-30,nuts/ITC46,8664
2020-03-30,nuts/ITC47,8213
2020-03-30,nuts/ITC42,1061
2020-03-30,nuts/ITC4A,3788
2020-03-30,nuts/ITC43,1437
2020-03-30,nuts/ITC49,2087
2020-03-30,nuts/ITC4B,1617
2020-03-30,nuts/ITC4C,8676
2020-03-30,nuts/ITC4D,2362
2020-03-30,nuts/ITC48,2036
2020-03-30,nuts/ITC44,446
2020-03-30,nuts/ITC41,866
2020-03-30,nuts/ITI32,1060
2020-03-30,nuts/ITI34,197
2020-03-30,nuts/ITI35,246
2020-03-30,nuts/ITI33,477
2020-03-30,nuts/ITI31,1639
2020-03-30,nuts/ITF22,114
2020-03-30,nuts/ITF21,9
2020-03-30,nuts/ITC18,1280
2020-03-30,nuts/ITC17,402
2020-03-30,nuts/ITC13,471
2020-03-30,nuts/ITC16,650
2020-03-30,nuts/ITC15,733
2020-03-30,nuts/ITC11,4150
2020-03-30,nuts/ITC14,376
2020-03-30,nuts/ITC12,449
2020-03-30,nuts/ITF47,594
2020-03-30,nuts/ITF48,103
2020-03-30,nuts/ITF44,164
2020-03-30,nuts/ITF46,405
2020-03-30,nuts/ITF45,293
2020-03-30,nuts/ITF43,121
2020-03-30,nuts/ITG27,103
2020-03-30,nuts/ITG26,57
2020-03-30,nuts/ITG28,10
2020-03-30,nuts/ITG25,454
2020-03-30,nuts/ITG14,89
2020-03-30,nuts/ITG15,70
2020-03-30,nuts/ITG17,448
2020-03-30,nuts/ITG16,195
2020-03-30,nuts/ITG13,305
2020-03-30,nuts/ITG12,253
2020-03-30,nuts/ITG18,35
2020-03-30,nuts/ITG19,89
2020-03-30,nuts/ITG11,71
2020-03-30,nuts/ITI18,310
2020-03-30,nuts/ITI14,1022
2020-03-30,nuts/ITI1A,251
2020-03-30,nuts/ITI16,271
2020-03-30,nuts/ITI12,711
2020-03-30,nuts/ITI11,543
2020-03-30,nuts/ITI17,446
2020-03-30,nuts/ITI13,324
2020-03-30,nuts/ITI15,248
2020-03-30,nuts/ITI19,286
2020-03-30,nuts/ITH20,1682
2020-03-30,nuts/ITI21,792
2020-03-30,nuts/ITI22,226
2020-03-30,nuts/ITC20,584
2020-03-30,nuts/ITH33,423
2020-03-30,nuts/ITH36,2188
2020-03-30,nuts/ITH37,131
2020-03-30,nuts/ITH34,1449
2020-03-30,nuts/ITH35,1107
2020-03-30,nuts/ITH31,1982
2020-03-30,nuts/ITH32,1168
2020-03-31,nuts/ITF14,280
2020-03-31,nuts/ITF11,123
2020-03-31,nuts/ITF13,622
2020-03-31,nuts/ITF12,376
2020-03-31,nuts/ITF52,104
2020-03-31,nuts/ITF51,122
2020-03-31,nuts/ITH10,1371
2020-03-31,nuts/ITF63,139
2020-03-31,nuts/ITF61,186
2020-03-31,nuts/ITF62,93
2020-03-31,nuts/ITF65,195
2020-03-31,nuts/ITF64,44
2020-03-31,nuts/ITF34,226
2020-03-31,nuts/ITF32,76
2020-03-31,nuts/ITF31,221
2020-03-31,nuts/ITF33,1053
2020-03-31,nuts/ITF35,341
2020-03-31,nuts/ITH55,1940
2020-03-31,nuts/ITH56,320
2020-03-31,nuts/ITH58,730
2020-03-31,nuts/ITH54,2222
2020-03-31,nuts/ITH52,1933
2020-03-31,nuts/ITH51,2635
2020-03-31,nuts/ITH57,580
2020-03-31,nuts/ITH53,2307
2020-03-31,nuts/ITH59,1407
2020-03-31,nuts/ITH43,98
2020-03-31,nuts/ITH41,405
2020-03-31,nuts/ITH44,545
2020-03-31,nuts/ITH42,536
2020-03-31,nuts/ITI45,321
2020-03-31,nuts/ITI44,257
2020-03-31,nuts/ITI42,132
2020-03-31,nuts/ITI43,2186
2020-03-31,nuts/ITI41,181
2020-03-31,nuts/ITC33,1095
2020-03-31,nuts/ITC31,234
2020-03-31,nuts/ITC34,248
2020-03-31,nuts/ITC32,249
2020-03-31,nuts/ITC46,8803
2020-03-31,nuts/ITC47,8367
2020-03-31,nuts/ITC42,1101
2020-03-31,nuts/ITC4A,3869
2020-03-31,nuts/ITC43,1470
2020-03-31,nuts/ITC49,2116
2020-03-31,nuts/ITC4B,1688
2020-03-31,nuts/ITC4C,8911
2020-03-31,nuts/ITC4D,2462
2020-03-31,nuts/ITC48,2133
2020-03-31,nuts/ITC44,470
2020-03-31,nuts/ITC41,893
2020-03-31,nuts/ITI32,1116
2020-03-31,nuts/ITI34,222
2020-03-31,nuts/ITI35,259
2020-03-31,nuts/ITI33,493
2020-03-31,nuts/ITI31,1664
2020-03-31,nuts/ITF22,124
2020-03-31,nuts/ITF21,9
2020-03-31,nuts/ITC18,1317
2020-03-31,nuts/ITC17,434
2020-03-31,nuts/ITC13,490
2020-03-31,nuts/ITC16,731
2020-03-31,nuts/ITC15,797
2020-03-31,nuts/ITC11,4455
2020-03-31,nuts/ITC14,393
2020-03-31,nuts/ITC12,473
2020-03-31,nuts/ITF47,616
2020-03-31,nuts/ITF48,111
2020-03-31,nuts/ITF44,164
2020-03-31,nuts/ITF46,457
2020-03-31,nuts/ITF45,303
2020-03-31,nuts/ITF43,126
2020-03-31,nuts/ITG27,111
2020-03-31,nuts/ITG26,57
2020-03-31,nuts/ITG28,10
2020-03-31,nuts/ITG25,486
2020-03-31,nuts/ITG14,94
2020-03-31,nuts/ITG15,70
2020-03-31,nuts/ITG17,498
2020-03-31,nuts/ITG16,203
2020-03-31,nuts/ITG13,311
2020-03-31,nuts/ITG12,262
2020-03-31,nuts/ITG18,43
2020-03-31,nuts/ITG19,93
2020-03-31,nuts/ITG11,73
2020-03-31,nuts/ITI18,332
2020-03-31,nuts/ITI14,1087
2020-03-31,nuts/ITI1A,257
2020-03-31,nuts/ITI16,280
2020-03-31,nuts/ITI12,729
2020-03-31,nuts/ITI11,561
2020-03-31,nuts/ITI17,471
2020-03-31,nuts/ITI13,332
2020-03-31,nuts/ITI15,258
2020-03-31,nuts/ITI19,301
2020-03-31,nuts/ITH20,1746
2020-03-31,nuts/ITI21,813
2020-03-31,nuts/ITI22,230
2020-03-31,nuts/ITC20,628
2020-03-31,nuts/ITH33,430
2020-03-31,nuts/ITH36,2264
2020-03-31,nuts/ITH37,136
2020-03-31,nuts/ITH34,1522
2020-03-31,nuts/ITH35,1170
2020-03-31,nuts/ITH31,2112
2020-03-31,nuts/ITH32,1242
2020-04-01,nuts/ITF14,292
2020-04-01,nuts/ITF11,128
2020-04-01,nuts/ITF13,631
2020-04-01,nuts/ITF12,385
2020-04-01,nuts/ITF52,114
2020-04-01,nuts/ITF51,123
2020-04-01,nuts/ITH10,1418
2020-04-01,nuts/ITF63,140
2020-04-01,nuts/ITF61,188
2020-04-01,nuts/ITF62,94
2020-04-01,nuts/ITF65,201
2020-04-01,nuts/ITF64,44
2020-04-01,nuts/ITF34,258
2020-04-01,nuts/ITF32,81
2020-04-01,nuts/ITF31,238
2020-04-01,nuts/ITF33,1161
2020-04-01,nuts/ITF35,360
2020-04-01,nuts/ITH55,2084
2020-04-01,nuts/ITH56,326
2020-04-01,nuts/ITH58,756
2020-04-01,nuts/ITH54,2297
2020-04-01,nuts/ITH52,2005
2020-04-01,nuts/ITH51,2716
2020-04-01,nuts/ITH57,605
2020-04-01,nuts/ITH53,2553
2020-04-01,nuts/ITH59,1445
2020-04-01,nuts/ITH43,106
2020-04-01,nuts/ITH41,419
2020-04-01,nuts/ITH44,575
2020-04-01,nuts/ITH42,576
2020-04-01,nuts/ITI45,329
2020-04-01,nuts/ITI44,272
2020-04-01,nuts/ITI42,193
2020-04-01,nuts/ITI43,2260
2020-04-01,nuts/ITI41,193
2020-04-01,nuts/ITC33,1108
2020-04-01,nuts/ITC31,226
2020-04-01,nuts/ITC34,245
2020-04-01,nuts/ITC32,251
2020-04-01,nuts/ITC46,9039
2020-04-01,nuts/ITC47,8598
2020-04-01,nuts/ITC42,1157
2020-04-01,nuts/ITC4A,3941
2020-04-01,nuts/ITC43,1516
2020-04-01,nuts/ITC49,2157
2020-04-01,nuts/ITC4B,1736
2020-04-01,nuts/ITC4C,9522
2020-04-01,nuts/ITC4D,2543
2020-04-01,nuts/ITC48,2180
2020-04-01,nuts/ITC44,484
2020-04-01,nuts/ITC41,937
2020-04-01,nuts/ITI32,1174
2020-04-01,nuts/ITI34,224
2020-04-01,nuts/ITI35,263
2020-04-01,nuts/ITI33,506
2020-04-01,nuts/ITI31,1722
2020-04-01,nuts/ITF22,139
2020-04-01,nuts/ITF21,10
2020-04-01,nuts/ITC18,1378
2020-04-01,nuts/ITC17,461
2020-04-01,nuts/ITC13,503
2020-04-01,nuts/ITC16,778
2020-04-01,nuts/ITC15,854
2020-04-01,nuts/ITC11,4711
2020-04-01,nuts/ITC14,410
2020-04-01,nuts/ITC12,488
2020-04-01,nuts/ITF47,655
2020-04-01,nuts/ITF48,116
2020-04-01,nuts/ITF44,191
2020-04-01,nuts/ITF46,490
2020-04-01,nuts/ITF45,321
2020-04-01,nuts/ITF43,148
2020-04-01,nuts/ITG27,116
2020-04-01,nuts/ITG26,59
2020-04-01,nuts/ITG28,15
2020-04-01,nuts/ITG25,497
2020-04-01,nuts/ITG14,96
2020-04-01,nuts/ITG15,76
2020-04-01,nuts/ITG17,510
2020-04-01,nuts/ITG16,224
2020-04-01,nuts/ITG13,319
2020-04-01,nuts/ITG12,276
2020-04-01,nuts/ITG18,44
2020-04-01,nuts/ITG19,98
2020-04-01,nuts/ITG11,75
2020-04-01,nuts/ITI18,343
2020-04-01,nuts/ITI14,1158
2020-04-01,nuts/ITI1A,263
2020-04-01,nuts/ITI16,295
2020-04-01,nuts/ITI12,771
2020-04-01,nuts/ITI11,611
2020-04-01,nuts/ITI17,491
2020-04-01,nuts/ITI13,333
2020-04-01,nuts/ITI15,290
2020-04-01,nuts/ITI19,312
2020-04-01,nuts/ITH20,1870
2020-04-01,nuts/ITI21,822
2020-04-01,nuts/ITI22,236
2020-04-01,nuts/ITC20,631
2020-04-01,nuts/ITH33,460
2020-04-01,nuts/ITH36,2368
2020-04-01,nuts/ITH37,140
2020-04-01,nuts/ITH34,1554
2020-04-01,nuts/ITH35,1231
2020-04-01,nuts/ITH31,2287
2020-04-01,nuts/ITH32,1327
2020-04-02,nuts/ITF14,299
2020-04-02,nuts/ITF11,140
2020-04-02,nuts/ITF13,646
2020-04-02,nuts/ITF12,412
2020-04-02,nuts/ITF52,118
2020-04-02,nuts/ITF51,128
2020-04-02,nuts/ITH10,1479
2020-04-02,nuts/ITF63,146
2020-04-02,nuts/ITF61,194
2020-04-02,nuts/ITF62,94
2020-04-02,nuts/ITF65,207
2020-04-02,nuts/ITF64,48
2020-04-02,nuts/ITF34,290
2020-04-02,nuts/ITF32,85
