observationDate,observationAbout,value,variableMeasured
2004,wikidataId/Q54150,92541,dcid:Count_Person_7To12Years_Female
2003,wikidataId/Q54150,35694,dcid:Count_Person_7To12Years_Male_Rural
2004,wikidataId/Q54150,34294,dcid:Count_Person_7To12Years_Male_Rural
2003,wikidataId/Q54150,65726,dcid:Count_Person_7To12Years_Male_Urban
2004,wikidataId/Q54150,62627,dcid:Count_Person_7To12Years_Male_Urban
2003,wikidataId/Q54150,101420,dcid:Count_Person_7To12Years_Male
2004,wikidataId/Q54150,96921,dcid:Count_Person_7To12Years_Male
2003,wikidataId/Q54150,69996,dcid:Count_Person_7To12Years_Rural
2004,wikidataId/Q54150,67150,dcid:Count_Person_7To12Years_Rural
2003,wikidataId/Q54150,128289,dcid:Count_Person_7To12Years_Urban
2004,wikidataId/Q54150,122312,dcid:Count_Person_7To12Years_Urban
2003,wikidataId/Q54150,198285,dcid:Count_Person_7To12Years
2004,wikidataId/Q54150,189462,dcid:Count_Person_7To12Years
2003,wikidataId/Q54150,421824,dcid:Count_Person_Rural_Female
2004,wikidataId/Q54150,423378,dcid:Count_Person_Rural_Female
2003,wikidataId/Q54150,1084145,dcid:Count_Person_Urban_Female
2004,wikidataId/Q54150,1080356,dcid:Count_Person_Urban_Female
2003,wikidataId/Q54150,1505969,dcid:Count_Person_Female
2004,wikidataId/Q54150,1503734,dcid:Count_Person_Female
2003,wikidataId/Q54150,414589,dcid:Count_Person_Rural_Male
2004,wikidataId/Q54150,416235,dcid:Count_Person_Rural_Male
2003,wikidataId/Q54150,977755,dcid:Count_Person_Urban_Male
2004,wikidataId/Q54150,973086,dcid:Count_Person_Urban_Male
2003,wikidataId/Q54150,1392344,dcid:Count_Person_Male
2004,wikidataId/Q54150,1389321,dcid:Count_Person_Male
2003,wikidataId/Q54150,836413,dcid:Count_Person_Rural
2004,wikidataId/Q54150,839613,dcid:Count_Person_Rural
2003,wikidataId/Q54150,2061900,dcid:Count_Person_Urban
2004,wikidataId/Q54150,2053442,dcid:Count_Person_Urban
2003,wikidataId/Q54150,2898313,dcid:Count_Person
2004,wikidataId/Q54150,2893055,dcid:Count_Person
2003,nuts/PL61,12831,dcid:Count_Person_0To2Years_Female_Rural
2004,nuts/PL61,12911,dcid:Count_Person_0To2Years_Female_Rural
2003,nuts/PL61,16321,dcid:Count_Person_0To2Years_Female_Urban
2004,nuts/PL61,16199,dcid:Count_Person_0To2Years_Female_Urban
2003,nuts/PL61,29152,dcid:Count_Person_0To2Years_Female
2004,nuts/PL61,29110,dcid:Count_Person_0To2Years_Female
2003,nuts/PL61,13699,dcid:Count_Person_0To2Years_Male_Rural
2004,nuts/PL61,13518,dcid:Count_Person_0To2Years_Male_Rural
2003,nuts/PL61,17453,dcid:Count_Person_0To2Years_Male_Urban
2004,nuts/PL61,17219,dcid:Count_Person_0To2Years_Male_Urban
2003,nuts/PL61,31152,dcid:Count_Person_0To2Years_Male
2004,nuts/PL61,30737,dcid:Count_Person_0To2Years_Male
2003,nuts/PL61,26530,dcid:Count_Person_0To2Years_Rural
2004,nuts/PL61,26429,dcid:Count_Person_0To2Years_Rural
2003,nuts/PL61,33774,dcid:Count_Person_0To2Years_Urban
2004,nuts/PL61,33418,dcid:Count_Person_0To2Years_Urban
2003,nuts/PL61,60304,dcid:Count_Person_0To2Years
2004,nuts/PL61,59847,dcid:Count_Person_0To2Years
2003,nuts/PL61,19580,dcid:Count_Person_13To15Years_Female_Rural
2004,nuts/PL61,19685,dcid:Count_Person_13To15Years_Female_Rural
2003,nuts/PL61,25810,dcid:Count_Person_13To15Years_Female_Urban
2004,nuts/PL61,25142,dcid:Count_Person_13To15Years_Female_Urban
2003,nuts/PL61,45390,dcid:Count_Person_13To15Years_Female
2004,nuts/PL61,44827,dcid:Count_Person_13To15Years_Female
2003,nuts/PL61,20338,dcid:Count_Person_13To15Years_Male_Rural
2004,nuts/PL61,20400,dcid:Count_Person_13To15Years_Male_Rural
2003,nuts/PL61,27018,dcid:Count_Person_13To15Years_Male_Urban
2004,nuts/PL61,26257,dcid:Count_Person_13To15Years_Male_Urban
2003,nuts/PL61,47356,dcid:Count_Person_13To15Years_Male
2004,nuts/PL61,46657,dcid:Count_Person_13To15Years_Male
2003,nuts/PL61,39918,dcid:Count_Person_13To15Years_Rural
2004,nuts/PL61,40085,dcid:Count_Person_13To15Years_Rural
2003,nuts/PL61,52828,dcid:Count_Person_13To15Years_Urban
2004,nuts/PL61,51399,dcid:Count_Person_13To15Years_Urban
2003,nuts/PL61,92746,dcid:Count_Person_13To15Years
2004,nuts/PL61,91484,dcid:Count_Person_13To15Years
2003,nuts/PL61,27079,dcid:Count_Person_16To19Years_Female_Rural
2004,nuts/PL61,26217,dcid:Count_Person_16To19Years_Female_Rural
2003,nuts/PL61,41400,dcid:Count_Person_16To19Years_Female_Urban
2004,nuts/PL61,39167,dcid:Count_Person_16To19Years_Female_Urban
2003,nuts/PL61,68479,dcid:Count_Person_16To19Years_Female
2004,nuts/PL61,65384,dcid:Count_Person_16To19Years_Female
2003,nuts/PL61,29199,dcid:Count_Person_16To19Years_Male_Rural
2004,nuts/PL61,28232,dcid:Count_Person_16To19Years_Male_Rural
2003,nuts/PL61,43055,dcid:Count_Person_16To19Years_Male_Urban
2004,nuts/PL61,40469,dcid:Count_Person_16To19Years_Male_Urban
2003,nuts/PL61,72254,dcid:Count_Person_16To19Years_Male
2004,nuts/PL61,68701,dcid:Count_Person_16To19Years_Male
2003,nuts/PL61,56278,dcid:Count_Person_16To19Years_Rural
2004,nuts/PL61,54449,dcid:Count_Person_16To19Years_Rural
2003,nuts/PL61,84455,dcid:Count_Person_16To19Years_Urban
2004,nuts/PL61,79636,dcid:Count_Person_16To19Years_Urban
2003,nuts/PL61,140733,dcid:Count_Person_16To19Years
2004,nuts/PL61,134085,dcid:Count_Person_16To19Years
2003,nuts/PL61,31534,dcid:Count_Person_20To24Years_Rural_Female
2004,nuts/PL61,32829,dcid:Count_Person_20To24Years_Rural_Female
2003,nuts/PL61,56949,dcid:Count_Person_20To24Years_Urban_Female
2004,nuts/PL61,57199,dcid:Count_Person_20To24Years_Urban_Female
2003,nuts/PL61,88483,dcid:Count_Person_20To24Years_Female
2004,nuts/PL61,90028,dcid:Count_Person_20To24Years_Female
2003,nuts/PL61,34665,dcid:Count_Person_20To24Years_Rural_Male
2004,nuts/PL61,35919,dcid:Count_Person_20To24Years_Rural_Male
2003,nuts/PL61,55570,dcid:Count_Person_20To24Years_Urban_Male
2004,nuts/PL61,56059,dcid:Count_Person_20To24Years_Urban_Male
2003,nuts/PL61,90235,dcid:Count_Person_20To24Years_Male
2004,nuts/PL61,91978,dcid:Count_Person_20To24Years_Male
2003,nuts/PL61,66199,dcid:Count_Person_20To24Years_Rural
2004,nuts/PL61,68748,dcid:Count_Person_20To24Years_Rural
2003,nuts/PL61,112519,dcid:Count_Person_20To24Years_Urban
2004,nuts/PL61,113258,dcid:Count_Person_20To24Years_Urban
2003,nuts/PL61,178718,dcid:Count_Person_20To24Years
2004,nuts/PL61,182006,dcid:Count_Person_20To24Years
2003,nuts/PL61,54460,dcid:Count_Person_25To34Years_Female_Rural
2004,nuts/PL61,55512,dcid:Count_Person_25To34Years_Female_Rural
2003,nuts/PL61,94876,dcid:Count_Person_25To34Years_Female_Urban
2004,nuts/PL61,97288,dcid:Count_Person_25To34Years_Female_Urban
2003,nuts/PL61,149336,dcid:Count_Person_25To34Years_Female
2004,nuts/PL61,152800,dcid:Count_Person_25To34Years_Female
2003,nuts/PL61,57621,dcid:Count_Person_25To34Years_Male_Rural
2004,nuts/PL61,59108,dcid:Count_Person_25To34Years_Male_Rural
2003,nuts/PL61,94818,dcid:Count_Person_25To34Years_Male_Urban
2004,nuts/PL61,97281,dcid:Count_Person_25To34Years_Male_Urban
2003,nuts/PL61,152439,dcid:Count_Person_25To34Years_Male
2004,nuts/PL61,156389,dcid:Count_Person_25To34Years_Male
2003,nuts/PL61,112081,dcid:Count_Person_25To34Years_Rural
2004,nuts/PL61,114620,dcid:Count_Person_25To34Years_Rural
2003,nuts/PL61,189694,dcid:Count_Person_25To34Years_Urban
2004,nuts/PL61,194569,dcid:Count_Person_25To34Years_Urban
2003,nuts/PL61,301775,dcid:Count_Person_25To34Years
2004,nuts/PL61,309189,dcid:Count_Person_25To34Years
2003,nuts/PL61,19092,dcid:Count_Person_3To6Years_Female_Rural
2004,nuts/PL61,18257,dcid:Count_Person_3To6Years_Female_Rural
2003,nuts/PL61,23381,dcid:Count_Person_3To6Years_Female_Urban
2004,nuts/PL61,22756,dcid:Count_Person_3To6Years_Female_Urban
2003,nuts/PL61,42473,dcid:Count_Person_3To6Years_Female
2004,nuts/PL61,41013,dcid:Count_Person_3To6Years_Female
2003,nuts/PL61,20088,dcid:Count_Person_3To6Years_Male_Rural
2004,nuts/PL61,19462,dcid:Count_Person_3To6Years_Male_Rural
2003,nuts/PL61,24680,dcid:Count_Person_3To6Years_Male_Urban
2004,nuts/PL61,24093,dcid:Count_Person_3To6Years_Male_Urban
2003,nuts/PL61,44768,dcid:Count_Person_3To6Years_Male
2004,nuts/PL61,43555,dcid:Count_Person_3To6Years_Male
2003,nuts/PL61,39180,dcid:Count_Person_3To6Years_Rural
2004,nuts/PL61,37719,dcid:Count_Person_3To6Years_Rural
2003,nuts/PL61,48061,dcid:Count_Person_3To6Years_Urban
2004,nuts/PL61,46849,dcid:Count_Person_3To6Years_Urban
2003,nuts/PL61,87241,dcid:Count_Person_3To6Years
2004,nuts/PL61,84568,dcid:Count_Person_3To6Years
2003,nuts/PL61,50849,dcid:Count_Person_35To44Years_Female_Rural
2004,nuts/PL61,50315,dcid:Count_Person_35To44Years_Female_Rural
2003,nuts/PL61,87400,dcid:Count_Person_35To44Years_Female_Urban
2004,nuts/PL61,84411,dcid:Count_Person_35To44Years_Female_Urban
2003,nuts/PL61,138249,dcid:Count_Person_35To44Years_Female
2004,nuts/PL61,134726,dcid:Count_Person_35To44Years_Female
2003,nuts/PL61,55517,dcid:Count_Person_35To44Years_Male_Rural
2004,nuts/PL61,54417,dcid:Count_Person_35To44Years_Male_Rural
2003,nuts/PL61,80995,dcid:Count_Person_35To44Years_Male_Urban
2004,nuts/PL61,78444,dcid:Count_Person_35To44Years_Male_Urban
2003,nuts/PL61,136512,dcid:Count_Person_35To44Years_Male
2004,nuts/PL61,132861,dcid:Count_Person_35To44Years_Male
2003,nuts/PL61,106366,dcid:Count_Person_35To44Years_Rural
2004,nuts/PL61,104732,dcid:Count_Person_35To44Years_Rural
2003,nuts/PL61,168395,dcid:Count_Person_35To44Years_Urban
2004,nuts/PL61,162855,dcid:Count_Person_35To44Years_Urban
2003,nuts/PL61,274761,dcid:Count_Person_35To44Years
2004,nuts/PL61,267587,dcid:Count_Person_35To44Years
2003,nuts/PL61,53024,dcid:Count_Person_45To54Years_Female_Rural
2004,nuts/PL61,54368,dcid:Count_Person_45To54Years_Female_Rural
2003,nuts/PL61,115788,dcid:Count_Person_45To54Years_Female_Urban
2004,nuts/PL61,114341,dcid:Count_Person_45To54Years_Female_Urban
2003,nuts/PL61,168812,dcid:Count_Person_45To54Years_Female
2004,nuts/PL61,168709,dcid:Count_Person_45To54Years_Female
2003,nuts/PL61,58520,dcid:Count_Person_45To54Years_Male_Rural
2004,nuts/PL61,59854,dcid:Count_Person_45To54Years_Male_Rural
2003,nuts/PL61,100552,dcid:Count_Person_45To54Years_Male_Urban
2004,nuts/PL61,99641,dcid:Count_Person_45To54Years_Male_Urban
2003,nuts/PL61,159072,dcid:Count_Person_45To54Years_Male
2004,nuts/PL61,159495,dcid:Count_Person_45To54Years_Male
2003,nuts/PL61,111544,dcid:Count_Person_45To54Years_Rural
2004,nuts/PL61,114222,dcid:Count_Person_45To54Years_Rural
2003,nuts/PL61,216340,dcid:Count_Person_45To54Years_Urban
2004,nuts/PL61,213982,dcid:Count_Person_45To54Years_Urban
2003,nuts/PL61,327884,dcid:Count_Person_45To54Years
2004,nuts/PL61,328204,dcid:Count_Person_45To54Years
2003,nuts/PL61,32602,dcid:Count_Person_55To64Years_Female_Rural
2004,nuts/PL61,34166,dcid:Count_Person_55To64Years_Female_Rural
2003,nuts/PL61,71709,dcid:Count_Person_55To64Years_Female_Urban
2004,nuts/PL61,75796,dcid:Count_Person_55To64Years_Female_Urban
2003,nuts/PL61,104311,dcid:Count_Person_55To64Years_Female
2004,nuts/PL61,109962,dcid:Count_Person_55To64Years_Female
2003,nuts/PL61,30837,dcid:Count_Person_55To64Years_Male_Rural
2004,nuts/PL61,32832,dcid:Count_Person_55To64Years_Male_Rural
2003,nuts/PL61,58444,dcid:Count_Person_55To64Years_Male_Urban
2004,nuts/PL61,61752,dcid:Count_Person_55To64Years_Male_Urban
2003,nuts/PL61,89281,dcid:Count_Person_55To64Years_Male
2004,nuts/PL61,94584,dcid:Count_Person_55To64Years_Male
2003,nuts/PL61,63439,dcid:Count_Person_55To64Years_Rural
2004,nuts/PL61,66998,dcid:Count_Person_55To64Years_Rural
2003,nuts/PL61,130153,dcid:Count_Person_55To64Years_Urban
2004,nuts/PL61,137548,dcid:Count_Person_55To64Years_Urban
2003,nuts/PL61,193592,dcid:Count_Person_55To64Years
2004,nuts/PL61,204546,dcid:Count_Person_55To64Years
2003,nuts/PL61,56756,dcid:Count_Person_65OrMoreYears_Female_Rural
2004,nuts/PL61,57041,dcid:Count_Person_65OrMoreYears_Female_Rural
2003,nuts/PL61,98232,dcid:Count_Person_65OrMoreYears_Female_Urban
2004,nuts/PL61,100043,dcid:Count_Person_65OrMoreYears_Female_Urban
2003,nuts/PL61,154988,dcid:Count_Person_65OrMoreYears_Female
2004,nuts/PL61,157084,dcid:Count_Person_65OrMoreYears_Female
2003,nuts/PL61,36110,dcid:Count_Person_65OrMoreYears_Male_Rural
2004,nuts/PL61,36254,dcid:Count_Person_65OrMoreYears_Male_Rural
2003,nuts/PL61,57939,dcid:Count_Person_65OrMoreYears_Male_Urban
2004,nuts/PL61,59056,dcid:Count_Person_65OrMoreYears_Male_Urban
2003,nuts/PL61,94049,dcid:Count_Person_65OrMoreYears_Male
2004,nuts/PL61,95310,dcid:Count_Person_65OrMoreYears_Male
2003,nuts/PL61,92866,dcid:Count_Person_65OrMoreYears_Rural
2004,nuts/PL61,93295,dcid:Count_Person_65OrMoreYears_Rural
2003,nuts/PL61,156171,dcid:Count_Person_65OrMoreYears_Urban
2004,nuts/PL61,159099,dcid:Count_Person_65OrMoreYears_Urban
2003,nuts/PL61,249037,dcid:Count_Person_65OrMoreYears
2004,nuts/PL61,252394,dcid:Count_Person_65OrMoreYears
2003,nuts/PL61,35805,dcid:Count_Person_7To12Years_Female_Rural
2004,nuts/PL61,34400,dcid:Count_Person_7To12Years_Female_Rural
2003,nuts/PL61,43357,dcid:Count_Person_7To12Years_Female_Urban
2004,nuts/PL61,41267,dcid:Count_Person_7To12Years_Female_Urban
2003,nuts/PL61,79162,dcid:Count_Person_7To12Years_Female
2004,nuts/PL61,75667,dcid:Count_Person_7To12Years_Female
2003,nuts/PL61,37054,dcid:Count_Person_7To12Years_Male_Rural
2004,nuts/PL61,35708,dcid:Count_Person_7To12Years_Male_Rural
2003,nuts/PL61,45135,dcid:Count_Person_7To12Years_Male_Urban
2004,nuts/PL61,42973,dcid:Count_Person_7To12Years_Male_Urban
2003,nuts/PL61,82189,dcid:Count_Person_7To12Years_Male
2004,nuts/PL61,78681,dcid:Count_Person_7To12Years_Male
2003,nuts/PL61,72859,dcid:Count_Person_7To12Years_Rural
2004,nuts/PL61,70108,dcid:Count_Person_7To12Years_Rural
2003,nuts/PL61,88492,dcid:Count_Person_7To12Years_Urban
2004,nuts/PL61,84240,dcid:Count_Person_7To12Years_Urban
2003,nuts/PL61,161351,dcid:Count_Person_7To12Years
2004,nuts/PL61,154348,dcid:Count_Person_7To12Years
2003,nuts/PL61,393612,dcid:Count_Person_Rural_Female
2004,nuts/PL61,395701,dcid:Count_Person_Rural_Female
2003,nuts/PL61,675223,dcid:Count_Person_Urban_Female
2004,nuts/PL61,673609,dcid:Count_Person_Urban_Female
2003,nuts/PL61,1068835,dcid:Count_Person_Female
2004,nuts/PL61,1069310,dcid:Count_Person_Female
2003,nuts/PL61,393648,dcid:Count_Person_Rural_Male
2004,nuts/PL61,395704,dcid:Count_Person_Rural_Male
2003,nuts/PL61,605659,dcid:Count_Person_Urban_Male
2004,nuts/PL61,603244,dcid:Count_Person_Urban_Male
2003,nuts/PL61,999307,dcid:Count_Person_Male
2004,nuts/PL61,998948,dcid:Count_Person_Male
2003,nuts/PL61,787260,dcid:Count_Person_Rural
2004,nuts/PL61,791405,dcid:Count_Person_Rural
2003,nuts/PL61,1280882,dcid:Count_Person_Urban
2004,nuts/PL61,1276853,dcid:Count_Person_Urban
2003,nuts/PL61,2068142,dcid:Count_Person
2004,nuts/PL61,2068258,dcid:Count_Person
2003,wikidataId/Q54155,17502,dcid:Count_Person_0To2Years_Female_Rural
2004,wikidataId/Q54155,17042,dcid:Count_Person_0To2Years_Female_Rural
2003,wikidataId/Q54155,13149,dcid:Count_Person_0To2Years_Female_Urban
2004,wikidataId/Q54155,13016,dcid:Count_Person_0To2Years_Female_Urban
2003,wikidataId/Q54155,30651,dcid:Count_Person_0To2Years_Female
2004,wikidataId/Q54155,30058,dcid:Count_Person_0To2Years_Female
2003,wikidataId/Q54155,18447,dcid:Count_Person_0To2Years_Male_Rural
2004,wikidataId/Q54155,18061,dcid:Count_Person_0To2Years_Male_Rural
2003,wikidataId/Q54155,13868,dcid:Count_Person_0To2Years_Male_Urban
2004,wikidataId/Q54155,13739,dcid:Count_Person_0To2Years_Male_Urban
2003,wikidataId/Q54155,32315,dcid:Count_Person_0To2Years_Male
2004,wikidataId/Q54155,31800,dcid:Count_Person_0To2Years_Male
2003,wikidataId/Q54155,35949,dcid:Count_Person_0To2Years_Rural
2004,wikidataId/Q54155,35103,dcid:Count_Person_0To2Years_Rural
2003,wikidataId/Q54155,27017,dcid:Count_Person_0To2Years_Urban
2004,wikidataId/Q54155,26755,dcid:Count_Person_0To2Years_Urban
2003,wikidataId/Q54155,62966,dcid:Count_Person_0To2Years
2004,wikidataId/Q54155,61858,dcid:Count_Person_0To2Years
2003,wikidataId/Q54155,27708,dcid:Count_Person_13To15Years_Female_Rural
2004,wikidataId/Q54155,27579,dcid:Count_Person_13To15Years_Female_Rural
2003,wikidataId/Q54155,21892,dcid:Count_Person_13To15Years_Female_Urban
2004,wikidataId/Q54155,21051,dcid:Count_Person_13To15Years_Female_Urban
2003,wikidataId/Q54155,49600,dcid:Count_Person_13To15Years_Female
2004,wikidataId/Q54155,48630,dcid:Count_Person_13To15Years_Female
2003,wikidataId/Q54155,29064,dcid:Count_Person_13To15Years_Male_Rural
2004,wikidataId/Q54155,29034,dcid:Count_Person_13To15Years_Male_Rural
2003,wikidataId/Q54155,23005,dcid:Count_Person_13To15Years_Male_Urban
2004,wikidataId/Q54155,22162,dcid:Count_Person_13To15Years_Male_Urban
2003,wikidataId/Q54155,52069,dcid:Count_Person_13To15Years_Male
2004,wikidataId/Q54155,51196,dcid:Count_Person_13To15Years_Male
2003,wikidataId/Q54155,56772,dcid:Count_Person_13To15Years_Rural
2004,wikidataId/Q54155,56613,dcid:Count_Person_13To15Years_Rural
2003,wikidataId/Q54155,44897,dcid:Count_Person_13To15Years_Urban
2004,wikidataId/Q54155,43213,dcid:Count_Person_13To15Years_Urban
2003,wikidataId/Q54155,101669,dcid:Count_Person_13To15Years
2004,wikidataId/Q54155,99826,dcid:Count_Person_13To15Years
2003,wikidataId/Q54155,37696,dcid:Count_Person_16To19Years_Female_Rural
2004,wikidataId/Q54155,35999,dcid:Count_Person_16To19Years_Female_Rural
2003,wikidataId/Q54155,36737,dcid:Count_Person_16To19Years_Female_Urban
2004,wikidataId/Q54155,35418,dcid:Count_Person_16To19Years_Female_Urban
2003,wikidataId/Q54155,74433,dcid:Count_Person_16To19Years_Female
2004,wikidataId/Q54155,71417,dcid:Count_Person_16To19Years_Female
2003,wikidataId/Q54155,39975,dcid:Count_Person_16To19Years_Male_Rural
2004,wikidataId/Q54155,38455,dcid:Count_Person_16To19Years_Male_Rural
2003,wikidataId/Q54155,38243,dcid:Count_Person_16To19Years_Male_Urban
2004,wikidataId/Q54155,36511,dcid:Count_Person_16To19Years_Male_Urban
2003,wikidataId/Q54155,78218,dcid:Count_Person_16To19Years_Male
2004,wikidataId/Q54155,74966,dcid:Count_Person_16To19Years_Male
2003,wikidataId/Q54155,77671,dcid:Count_Person_16To19Years_Rural
2004,wikidataId/Q54155,74454,dcid:Count_Person_16To19Years_Rural
2003,wikidataId/Q54155,74980,dcid:Count_Person_16To19Years_Urban
2004,wikidataId/Q54155,71929,dcid:Count_Person_16To19Years_Urban
2003,wikidataId/Q54155,152651,dcid:Count_Person_16To19Years
2004,wikidataId/Q54155,146383,dcid:Count_Person_16To19Years
2003,wikidataId/Q54155,41741,dcid:Count_Person_20To24Years_Rural_Female
2004,wikidataId/Q54155,43817,dcid:Count_Person_20To24Years_Rural_Female
2003,wikidataId/Q54155,47552,dcid:Count_Person_20To24Years_Urban_Female
2004,wikidataId/Q54155,48108,dcid:Count_Person_20To24Years_Urban_Female
2003,wikidataId/Q54155,89293,dcid:Count_Person_20To24Years_Female
2004,wikidataId/Q54155,91925,dcid:Count_Person_20To24Years_Female
2003,wikidataId/Q54155,47742,dcid:Count_Person_20To24Years_Rural_Male
2004,wikidataId/Q54155,48952,dcid:Count_Person_20To24Years_Rural_Male
2003,wikidataId/Q54155,47606,dcid:Count_Person_20To24Years_Urban_Male
2004,wikidataId/Q54155,48583,dcid:Count_Person_20To24Years_Urban_Male
2003,wikidataId/Q54155,95348,dcid:Count_Person_20To24Years_Male
2004,wikidataId/Q54155,97535,dcid:Count_Person_20To24Years_Male
2003,wikidataId/Q54155,89483,dcid:Count_Person_20To24Years_Rural
2004,wikidataId/Q54155,92769,dcid:Count_Person_20To24Years_Rural
2003,wikidataId/Q54155,95158,dcid:Count_Person_20To24Years_Urban
2004,wikidataId/Q54155,96691,dcid:Count_Person_20To24Years_Urban
2003,wikidataId/Q54155,184641,dcid:Count_Person_20To24Years
2004,wikidataId/Q54155,189460,dcid:Count_Person_20To24Years
2003,wikidataId/Q54155,72507,dcid:Count_Person_25To34Years_Female_Rural
