Detail Data For Oil Consumption Productwise Trend Having Year : ALL State : A & N ISLANDS | ANDHRA PRADESH | ARUNACHAL PRADESH | ASSAM | BIHAR | CENTRAL | CHANDIGARH | CHHATTISGARH | DADRA & NAGAR HAVELI | DELHI | DIU & DAMAN | DVC | EASTERN OFFSHORE | GOA | GUJARAT | GUJARAT OFFSHORE | HARYANA | HIMACHAL PRADESH | JAMMU & KASHMIR | JHARKHAND | KARNATAKA | KERALA | LADAKH | LAKSHADWEEP | MADHYA PRADESH | MAHARASHTRA | MANIPUR | MEGHALAYA | MIZORAM | MULTIPLE STATES | NAGALAND | ODISHA | OFFSHORE | OTHERS | PUDUCHERRY | PUNJAB | RAJASTHAN | SIKKIM | TAMILNADU | TELANGANA | TRIPURA | UNION TERRITORIES | UTTAR PRADESH | UTTARAKHAND | WEST BENGAL | WESTERN OFFSHORE
.
YearValue,Region,State,OilType,Qty_000Tonne
2013,NER,MANIPUR,LSHS/HHS/RFO,0.000
2013,NER,MANIPUR,LUBES/GREASES,0.400
2013,NER,MANIPUR,NAPHTHA,0.000
2013,NER,MANIPUR,OTHERS,0.020
2013,NER,MANIPUR,PETROL,33.000
2014,NER,MANIPUR,ATF/RTF/JET,3.000
2014,NER,MANIPUR,BITUMEN,6.000
2014,NER,MANIPUR,DIESEL/ HSD,76.000
2014,NER,MANIPUR,FUEL OIL,0.000
2014,NER,MANIPUR,SKO (KEROSENE),20.000
2014,NER,MANIPUR,LDO,0.000
2014,NER,MANIPUR,LPG,23.000
2014,NER,MANIPUR,LSHS/HHS/RFO,0.000
2014,NER,MANIPUR,LUBES/GREASES,0.000
2014,NER,MANIPUR,NAPHTHA,0.000
2014,NER,MANIPUR,OTHERS,0.000
2014,NER,MANIPUR,PETROL,37.000
2015,NER,MANIPUR,ATF/RTF/JET,3.000
2015,NER,MANIPUR,BITUMEN,3.000
2015,NER,MANIPUR,DIESEL/ HSD,83.000
2015,NER,MANIPUR,FUEL OIL,0.000
2015,NER,MANIPUR,SKO (KEROSENE),20.000
2015,NER,MANIPUR,LDO,0.000
2015,NER,MANIPUR,LPG,22.000
2015,NER,MANIPUR,LSHS/HHS/RFO,0.000
2015,NER,MANIPUR,LUBES/GREASES,0.000
2015,NER,MANIPUR,NAPHTHA,0.000
2015,NER,MANIPUR,OTHERS,0.000
2015,NER,MANIPUR,PETROL,41.000
2017,NER,MANIPUR,LPG,23.730
2017,NER,MANIPUR,PETROL,41.840
2017,NER,MANIPUR,NAPHTHA,0.000
2017,NER,MANIPUR,SKO (KEROSENE),12.200
2017,NER,MANIPUR,ATF/RTF/JET,3.190
2017,NER,MANIPUR,DIESEL/ HSD,80.130
2017,NER,MANIPUR,LDO,0.020
2017,NER,MANIPUR,FURNACE OIL,0.010
2017,NER,MANIPUR,LSHS/HHS/RFO,0.000
2017,NER,MANIPUR,LUBES/GREASES,0.300
2017,NER,MANIPUR,BITUMEN,1.740
2017,NER,MANIPUR,PETROLEUM COKE,0.000
2017,NER,MANIPUR,OTHERS,-0.004
2018,NER,MANIPUR,LPG,28.360
2018,NER,MANIPUR,PETROL,54.030
2018,NER,MANIPUR,NAPHTHA,0.000
2018,NER,MANIPUR,SKO (KEROSENE),14.560
2018,NER,MANIPUR,ATF/RTF/JET,4.819
2018,NER,MANIPUR,DIESEL/ HSD,102.340
2018,NER,MANIPUR,LDO,0.040
2018,NER,MANIPUR,FURNACE OIL,0.000
2018,NER,MANIPUR,LSHS/HHS/RFO,0.000
2018,NER,MANIPUR,LUBES/GREASES,0.280
2018,NER,MANIPUR,BITUMEN,2.860
2018,NER,MANIPUR,PETROLEUM COKE,0.000
2018,NER,MANIPUR,OTHERS,0.171
2019,NER,MANIPUR,LPG,35.730
2019,NER,MANIPUR,PETROL,61.213
2019,NER,MANIPUR,NAPHTHA,0.000
2019,NER,MANIPUR,SKO (KEROSENE),14.164
2019,NER,MANIPUR,ATF/RTF/JET,9.440
2019,NER,MANIPUR,DIESEL/ HSD,115.793
2019,NER,MANIPUR,LDO,0.048
2019,NER,MANIPUR,FURNACE OIL,0.076
2019,NER,MANIPUR,LSHS/HHS/RFO,0.000
2019,NER,MANIPUR,LUBES/GREASES,0.353
2019,NER,MANIPUR,BITUMEN,4.142
2019,NER,MANIPUR,PETROLEUM COKE,0.000
2019,NER,MANIPUR,OTHERS,0.031
2020,NER,MANIPUR,LPG,40.837
2020,NER,MANIPUR,PETROL,68.232
2020,NER,MANIPUR,NAPHTHA,0.000
2020,NER,MANIPUR,SKO (KEROSENE),10.264
2020,NER,MANIPUR,ATF/RTF/JET,10.483
2020,NER,MANIPUR,DIESEL/ HSD,118.372
2020,NER,MANIPUR,LDO,0.068
2020,NER,MANIPUR,FURNACE OIL,0.594
2020,NER,MANIPUR,LSHS/HHS/RFO,0.000
2020,NER,MANIPUR,LUBES/GREASES,0.442
2020,NER,MANIPUR,BITUMEN,5.421
2020,NER,MANIPUR,PETROLEUM COKE,0.000
2020,NER,MANIPUR,OTHERS,0.000
2016,NER,MANIPUR,ATF/RTF/JET,3.000
2016,NER,MANIPUR,BITUMEN,3.000
2016,NER,MANIPUR,DIESEL/ HSD,88.000
2016,NER,MANIPUR,FUEL OIL,0.000
2016,NER,MANIPUR,SKO (KEROSENE),19.000
2016,NER,MANIPUR,LDO,0.000
2016,NER,MANIPUR,LPG,24.000
2016,NER,MANIPUR,LSHS/HHS/RFO,0.000
2016,NER,MANIPUR,LUBES/GREASES,0.000
2016,NER,MANIPUR,NAPHTHA,0.000
2016,NER,MANIPUR,OTHERS,0.000
2016,NER,MANIPUR,PETROL,44.000
2011,NER,MIZORAM,ATF/RTF/JET,1.000
2011,NER,MIZORAM,BITUMEN,6.000
2011,NER,MIZORAM,DIESEL/ HSD,41.000
2011,NER,MIZORAM,FUEL OIL,0.000
2011,NER,MIZORAM,SKO (KEROSENE),6.000
2011,NER,MIZORAM,LDO,0.000
2011,NER,MIZORAM,LPG,19.000
2011,NER,MIZORAM,LSHS/HHS/RFO,0.000
2011,NER,MIZORAM,LUBES/GREASES,0.000
2011,NER,MIZORAM,NAPHTHA,0.000
2011,NER,MIZORAM,OTHERS,0.000
2011,NER,MIZORAM,PETROL,16.000
2012,NER,MIZORAM,ATF/RTF/JET,1.000
2012,NER,MIZORAM,BITUMEN,7.000
2012,NER,MIZORAM,DIESEL/ HSD,48.000
2012,NER,MIZORAM,FUEL OIL,0.000
2012,NER,MIZORAM,SKO (KEROSENE),6.000
2012,NER,MIZORAM,LDO,0.000
2012,NER,MIZORAM,LPG,20.000
2012,NER,MIZORAM,LSHS/HHS/RFO,0.000
2012,NER,MIZORAM,LUBES/GREASES,0.000
2012,NER,MIZORAM,NAPHTHA,0.000
2012,NER,MIZORAM,OTHERS,1.000
2012,NER,MIZORAM,PETROL,18.000
2013,NER,MIZORAM,ATF/RTF/JET,1.000
2013,NER,MIZORAM,BITUMEN,7.000
2013,NER,MIZORAM,DIESEL/ HSD,53.000
2013,NER,MIZORAM,FUEL OIL,0.000
2013,NER,MIZORAM,SKO (KEROSENE),6.000
2013,NER,MIZORAM,LDO,0.100
2013,NER,MIZORAM,LPG,20.000
2013,NER,MIZORAM,LSHS/HHS/RFO,0.000
2013,NER,MIZORAM,LUBES/GREASES,0.200
2013,NER,MIZORAM,NAPHTHA,0.000
2013,NER,MIZORAM,OTHERS,0.100
2013,NER,MIZORAM,PETROL,19.000
2014,NER,MIZORAM,ATF/RTF/JET,2.000
2014,NER,MIZORAM,BITUMEN,3.000
2014,NER,MIZORAM,DIESEL/ HSD,53.000
2014,NER,MIZORAM,FUEL OIL,0.000
2014,NER,MIZORAM,SKO (KEROSENE),6.000
2014,NER,MIZORAM,LDO,0.000
2014,NER,MIZORAM,LPG,19.000
2014,NER,MIZORAM,LSHS/HHS/RFO,0.000
2014,NER,MIZORAM,LUBES/GREASES,0.000
2014,NER,MIZORAM,NAPHTHA,0.000
2014,NER,MIZORAM,OTHERS,0.000
2014,NER,MIZORAM,PETROL,22.000
2015,NER,MIZORAM,ATF/RTF/JET,1.000
2015,NER,MIZORAM,BITUMEN,2.000
2015,NER,MIZORAM,DIESEL/ HSD,54.000
2015,NER,MIZORAM,FUEL OIL,0.000
2015,NER,MIZORAM,SKO (KEROSENE),6.000
2015,NER,MIZORAM,LDO,0.000
2015,NER,MIZORAM,LPG,21.000
2015,NER,MIZORAM,LSHS/HHS/RFO,0.000
2015,NER,MIZORAM,LUBES/GREASES,0.000
2015,NER,MIZORAM,NAPHTHA,0.000
2015,NER,MIZORAM,OTHERS,0.000
2015,NER,MIZORAM,PETROL,23.000
2017,NER,MIZORAM,LPG,22.100
2017,NER,MIZORAM,PETROL,24.930
2017,NER,MIZORAM,NAPHTHA,0.000
2017,NER,MIZORAM,SKO (KEROSENE),4.680
2017,NER,MIZORAM,ATF/RTF/JET,1.080
2017,NER,MIZORAM,DIESEL/ HSD,61.470
2017,NER,MIZORAM,LDO,0.040
2017,NER,MIZORAM,FURNACE OIL,0.000
2017,NER,MIZORAM,LSHS/HHS/RFO,0.000
2017,NER,MIZORAM,LUBES/GREASES,0.160
2017,NER,MIZORAM,BITUMEN,2.760
2017,NER,MIZORAM,PETROLEUM COKE,0.000
2017,NER,MIZORAM,OTHERS,0.067
2018,NER,MIZORAM,LPG,21.670
2018,NER,MIZORAM,PETROL,25.360
2018,NER,MIZORAM,NAPHTHA,0.000
2018,NER,MIZORAM,SKO (KEROSENE),3.740
2018,NER,MIZORAM,ATF/RTF/JET,1.215
2018,NER,MIZORAM,DIESEL/ HSD,67.600
2018,NER,MIZORAM,LDO,0.000
2018,NER,MIZORAM,FURNACE OIL,0.000
2018,NER,MIZORAM,LSHS/HHS/RFO,0.000
2018,NER,MIZORAM,LUBES/GREASES,0.130
2018,NER,MIZORAM,BITUMEN,4.780
2018,NER,MIZORAM,PETROLEUM COKE,0.000
2018,NER,MIZORAM,OTHERS,0.017
2019,NER,MIZORAM,LPG,25.118
2019,NER,MIZORAM,PETROL,28.204
2019,NER,MIZORAM,NAPHTHA,0.000
2019,NER,MIZORAM,SKO (KEROSENE),3.736
2019,NER,MIZORAM,ATF/RTF/JET,1.806
2019,NER,MIZORAM,DIESEL/ HSD,72.627
2019,NER,MIZORAM,LDO,0.000
2019,NER,MIZORAM,FURNACE OIL,0.000
2019,NER,MIZORAM,LSHS/HHS/RFO,0.000
2019,NER,MIZORAM,LUBES/GREASES,0.156
2019,NER,MIZORAM,BITUMEN,7.095
2019,NER,MIZORAM,PETROLEUM COKE,0.000
2019,NER,MIZORAM,OTHERS,0.020
2020,NER,MIZORAM,LPG,27.155
2020,NER,MIZORAM,PETROL,31.283
2020,NER,MIZORAM,NAPHTHA,0.000
2020,NER,MIZORAM,SKO (KEROSENE),2.801
2020,NER,MIZORAM,ATF/RTF/JET,1.764
2020,NER,MIZORAM,DIESEL/ HSD,75.458
2020,NER,MIZORAM,LDO,0.000
2020,NER,MIZORAM,FURNACE OIL,0.000
2020,NER,MIZORAM,LSHS/HHS/RFO,0.000
2020,NER,MIZORAM,LUBES/GREASES,0.162
2020,NER,MIZORAM,BITUMEN,3.105
2020,NER,MIZORAM,PETROLEUM COKE,0.000
2020,NER,MIZORAM,OTHERS,0.016
2016,NER,MIZORAM,ATF/RTF/JET,2.000
2016,NER,MIZORAM,BITUMEN,4.000
2016,NER,MIZORAM,DIESEL/ HSD,57.000
2016,NER,MIZORAM,FUEL OIL,0.000
2016,NER,MIZORAM,SKO (KEROSENE),5.000
2016,NER,MIZORAM,LDO,0.000
2016,NER,MIZORAM,LPG,22.000
2016,NER,MIZORAM,LSHS/HHS/RFO,0.000
2016,NER,MIZORAM,LUBES/GREASES,0.000
2016,NER,MIZORAM,NAPHTHA,0.000
2016,NER,MIZORAM,OTHERS,0.000
2016,NER,MIZORAM,PETROL,24.000
2011,NER,TRIPURA,ATF/RTF/JET,9.000
2011,NER,TRIPURA,BITUMEN,14.000
2011,NER,TRIPURA,DIESEL/ HSD,78.000
2011,NER,TRIPURA,FUEL OIL,0.000
2011,NER,TRIPURA,SKO (KEROSENE),31.000
2011,NER,TRIPURA,LDO,0.000
2011,NER,TRIPURA,LPG,25.000
2011,NER,TRIPURA,LSHS/HHS/RFO,0.000
2011,NER,TRIPURA,LUBES/GREASES,1.000
2011,NER,TRIPURA,NAPHTHA,0.000
2011,NER,TRIPURA,OTHERS,0.000
2011,NER,TRIPURA,PETROL,26.000
2012,NER,TRIPURA,ATF/RTF/JET,8.000
2012,NER,TRIPURA,BITUMEN,15.000
2012,NER,TRIPURA,DIESEL/ HSD,79.000
2012,NER,TRIPURA,FUEL OIL,0.000
2012,NER,TRIPURA,SKO (KEROSENE),30.000
2012,NER,TRIPURA,LDO,0.000
2012,NER,TRIPURA,LPG,27.000
2012,NER,TRIPURA,LSHS/HHS/RFO,0.000
2012,NER,TRIPURA,LUBES/GREASES,1.000
2012,NER,TRIPURA,NAPHTHA,0.000
2012,NER,TRIPURA,OTHERS,2.000
2012,NER,TRIPURA,PETROL,27.000
2013,NER,TRIPURA,ATF/RTF/JET,5.000
2013,NER,TRIPURA,BITUMEN,10.000
2013,NER,TRIPURA,DIESEL/ HSD,81.000
2013,NER,TRIPURA,FUEL OIL,0.000
2013,NER,TRIPURA,SKO (KEROSENE),31.000
2013,NER,TRIPURA,LDO,0.100
2013,NER,TRIPURA,LPG,25.000
2013,NER,TRIPURA,LSHS/HHS/RFO,0.000
2013,NER,TRIPURA,LUBES/GREASES,1.000
2013,NER,TRIPURA,NAPHTHA,0.000
2013,NER,TRIPURA,OTHERS,0.100
2013,NER,TRIPURA,PETROL,29.000
2014,NER,TRIPURA,ATF/RTF/JET,2.000
2014,NER,TRIPURA,BITUMEN,7.000
2014,NER,TRIPURA,DIESEL/ HSD,80.000
2014,NER,TRIPURA,FUEL OIL,0.000
2014,NER,TRIPURA,SKO (KEROSENE),31.000
2014,NER,TRIPURA,LDO,0.000
2014,NER,TRIPURA,LPG,29.000
2014,NER,TRIPURA,LSHS/HHS/RFO,0.000
2014,NER,TRIPURA,LUBES/GREASES,1.000
2014,NER,TRIPURA,NAPHTHA,0.000
2014,NER,TRIPURA,OTHERS,0.000
2014,NER,TRIPURA,PETROL,31.000
2015,NER,TRIPURA,ATF/RTF/JET,3.000
2015,NER,TRIPURA,BITUMEN,10.000
2015,NER,TRIPURA,DIESEL/ HSD,82.000
2015,NER,TRIPURA,FUEL OIL,0.000
2015,NER,TRIPURA,SKO (KEROSENE),31.000
2015,NER,TRIPURA,LDO,0.000
2015,NER,TRIPURA,LPG,32.000
2015,NER,TRIPURA,LSHS/HHS/RFO,0.000
2015,NER,TRIPURA,LUBES/GREASES,1.000
2015,NER,TRIPURA,NAPHTHA,0.000
2015,NER,TRIPURA,OTHERS,0.000
2015,NER,TRIPURA,PETROL,33.000
2017,NER,TRIPURA,LPG,37.600
2017,NER,TRIPURA,PETROL,41.490
2017,NER,TRIPURA,NAPHTHA,0.000
2017,NER,TRIPURA,SKO (KEROSENE),26.870
2017,NER,TRIPURA,ATF/RTF/JET,4.200
2017,NER,TRIPURA,DIESEL/ HSD,90.460
2017,NER,TRIPURA,LDO,0.000
2017,NER,TRIPURA,FURNACE OIL,0.020
2017,NER,TRIPURA,LSHS/HHS/RFO,0.000
2017,NER,TRIPURA,LUBES/GREASES,0.870
2017,NER,TRIPURA,BITUMEN,13.140
2017,NER,TRIPURA,PETROLEUM COKE,0.000
2017,NER,TRIPURA,OTHERS,0.044
2018,NER,TRIPURA,LPG,44.100
2018,NER,TRIPURA,PETROL,47.560
2018,NER,TRIPURA,NAPHTHA,0.000
2018,NER,TRIPURA,SKO (KEROSENE),22.880
2018,NER,TRIPURA,ATF/RTF/JET,6.846
2018,NER,TRIPURA,DIESEL/ HSD,99.580
2018,NER,TRIPURA,LDO,0.000
2018,NER,TRIPURA,FURNACE OIL,0.000
2018,NER,TRIPURA,LSHS/HHS/RFO,0.000
2018,NER,TRIPURA,LUBES/GREASES,0.990
2018,NER,TRIPURA,BITUMEN,12.600
2018,NER,TRIPURA,PETROLEUM COKE,0.000
2018,NER,TRIPURA,OTHERS,0.214
2019,NER,TRIPURA,LPG,49.155
2019,NER,TRIPURA,PETROL,54.146
2019,NER,TRIPURA,NAPHTHA,0.000
2019,NER,TRIPURA,SKO (KEROSENE),22.811
2019,NER,TRIPURA,ATF/RTF/JET,9.472
2019,NER,TRIPURA,DIESEL/ HSD,93.565
2019,NER,TRIPURA,LDO,0.000
2019,NER,TRIPURA,FURNACE OIL,0.000
2019,NER,TRIPURA,LSHS/HHS/RFO,0.000
2019,NER,TRIPURA,LUBES/GREASES,1.071
2019,NER,TRIPURA,BITUMEN,4.550
2019,NER,TRIPURA,PETROLEUM COKE,0.000
2019,NER,TRIPURA,OTHERS,0.089
2020,NER,TRIPURA,LPG,52.863
2020,NER,TRIPURA,PETROL,57.678
2020,NER,TRIPURA,NAPHTHA,0.000
2020,NER,TRIPURA,SKO (KEROSENE),20.372
2020,NER,TRIPURA,ATF/RTF/JET,9.195
2020,NER,TRIPURA,DIESEL/ HSD,86.792
2020,NER,TRIPURA,LDO,0.000
2020,NER,TRIPURA,FURNACE OIL,0.000
2020,NER,TRIPURA,LSHS/HHS/RFO,0.000
2020,NER,TRIPURA,LUBES/GREASES,0.768
2020,NER,TRIPURA,BITUMEN,3.991
2020,NER,TRIPURA,PETROLEUM COKE,0.000
2020,NER,TRIPURA,OTHERS,0.124
2016,NER,TRIPURA,ATF/RTF/JET,4.000
2016,NER,TRIPURA,BITUMEN,11.000
2016,NER,TRIPURA,DIESEL/ HSD,93.000
2016,NER,TRIPURA,FUEL OIL,0.000
2016,NER,TRIPURA,SKO (KEROSENE),30.000
2016,NER,TRIPURA,LDO,0.000
2016,NER,TRIPURA,LPG,35.000
2016,NER,TRIPURA,LSHS/HHS/RFO,0.000
2016,NER,TRIPURA,LUBES/GREASES,1.000
2016,NER,TRIPURA,NAPHTHA,0.000
2016,NER,TRIPURA,OTHERS,0.000
2016,NER,TRIPURA,PETROL,38.000
2011,ER,A & N ISLANDS,ATF/RTF/JET,14.000
2011,ER,A & N ISLANDS,BITUMEN,7.000
2011,ER,A & N ISLANDS,DIESEL/ HSD,94.000
2011,ER,A & N ISLANDS,FUEL OIL,0.000
2011,ER,A & N ISLANDS,SKO (KEROSENE),6.000
2011,ER,A & N ISLANDS,LDO,0.000
2011,ER,A & N ISLANDS,LPG,6.000
2011,ER,A & N ISLANDS,LSHS/HHS/RFO,0.000
2011,ER,A & N ISLANDS,LUBES/GREASES,1.000
2011,ER,A & N ISLANDS,NAPHTHA,0.000
2011,ER,A & N ISLANDS,OTHERS,0.000
2011,ER,A & N ISLANDS,PETROL,10.000
2012,ER,A & N ISLANDS,ATF/RTF/JET,17.000
2012,ER,A & N ISLANDS,BITUMEN,3.000
2012,ER,A & N ISLANDS,DIESEL/ HSD,90.000
2012,ER,A & N ISLANDS,FUEL OIL,0.000
2012,ER,A & N ISLANDS,SKO (KEROSENE),6.000
2012,ER,A & N ISLANDS,LDO,0.000
2012,ER,A & N ISLANDS,LPG,7.000
2012,ER,A & N ISLANDS,LSHS/HHS/RFO,0.000
2012,ER,A & N ISLANDS,LUBES/GREASES,1.000
2012,ER,A & N ISLANDS,NAPHTHA,0.000
2012,ER,A & N ISLANDS,OTHERS,0.000
2012,ER,A & N ISLANDS,PETROL,10.000
2013,ER,A & N ISLANDS,ATF/RTF/JET,21.000
2013,ER,A & N ISLANDS,BITUMEN,3.000
2013,ER,A & N ISLANDS,DIESEL/ HSD,90.000
2013,ER,A & N ISLANDS,FUEL OIL,0.000
2013,ER,A & N ISLANDS,SKO (KEROSENE),5.000
2013,ER,A & N ISLANDS,LDO,0.000
2013,ER,A & N ISLANDS,LPG,7.000
2013,ER,A & N ISLANDS,LSHS/HHS/RFO,0.000
2013,ER,A & N ISLANDS,LUBES/GREASES,1.000
2013,ER,A & N ISLANDS,NAPHTHA,0.000
2013,ER,A & N ISLANDS,OTHERS,0.000
2013,ER,A & N ISLANDS,PETROL,11.000
2014,ER,A & N ISLANDS,ATF/RTF/JET,22.000
2014,ER,A & N ISLANDS,BITUMEN,4.000
2014,ER,A & N ISLANDS,DIESEL/ HSD,116.000
2014,ER,A & N ISLANDS,FUEL OIL,0.000
2014,ER,A & N ISLANDS,SKO (KEROSENE),5.000
2014,ER,A & N ISLANDS,LDO,0.000
2014,ER,A & N ISLANDS,LPG,7.000
2014,ER,A & N ISLANDS,LSHS/HHS/RFO,0.000
2014,ER,A & N ISLANDS,LUBES/GREASES,1.000
2014,ER,A & N ISLANDS,NAPHTHA,0.000
2014,ER,A & N ISLANDS,OTHERS,0.000
2014,ER,A & N ISLANDS,PETROL,12.000
2015,ER,A & N ISLANDS,ATF/RTF/JET,21.000
2015,ER,A & N ISLANDS,BITUMEN,5.000
2015,ER,A & N ISLANDS,DIESEL/ HSD,120.000
2015,ER,A & N ISLANDS,FUEL OIL,0.000
2015,ER,A & N ISLANDS,SKO (KEROSENE),4.000
2015,ER,A & N ISLANDS,LDO,0.000
2015,ER,A & N ISLANDS,LPG,8.000
2015,ER,A & N ISLANDS,LSHS/HHS/RFO,0.000
2015,ER,A & N ISLANDS,LUBES/GREASES,1.000
2015,ER,A & N ISLANDS,NAPHTHA,0.000
2015,ER,A & N ISLANDS,OTHERS,0.000
2015,ER,A & N ISLANDS,PETROL,12.000
2017,ER,A & N ISLANDS,LPG,9.470
2017,ER,A & N ISLANDS,PETROL,15.100
2017,ER,A & N ISLANDS,NAPHTHA,0.000
2017,ER,A & N ISLANDS,SKO (KEROSENE),3.850
2017,ER,A & N ISLANDS,ATF/RTF/JET,23.600
2017,ER,A & N ISLANDS,DIESEL/ HSD,126.690
2017,ER,A & N ISLANDS,LDO,0.000
2017,ER,A & N ISLANDS,FURNACE OIL,0.000
2017,ER,A & N ISLANDS,LSHS/HHS/RFO,0.000
2017,ER,A & N ISLANDS,LUBES/GREASES,0.940
2017,ER,A & N ISLANDS,BITUMEN,6.350
2017,ER,A & N ISLANDS,PETROLEUM COKE,0.000
2017,ER,A & N ISLANDS,OTHERS,-0.003
2018,ER,A & N ISLANDS,LPG,10.230
2018,ER,A & N ISLANDS,PETROL,16.850
2018,ER,A & N ISLANDS,NAPHTHA,0.000
2018,ER,A & N ISLANDS,SKO (KEROSENE),3.180
2018,ER,A & N ISLANDS,ATF/RTF/JET,26.678
2018,ER,A & N ISLANDS,DIESEL/ HSD,139.970
2018,ER,A & N ISLANDS,LDO,0.000
2018,ER,A & N ISLANDS,FURNACE OIL,0.000
2018,ER,A & N ISLANDS,LSHS/HHS/RFO,0.000
2018,ER,A & N ISLANDS,LUBES/GREASES,0.730
2018,ER,A & N ISLANDS,BITUMEN,4.070
2018,ER,A & N ISLANDS,PETROLEUM COKE,0.000
2018,ER,A & N ISLANDS,OTHERS,-0.004
2019,ER,A & N ISLANDS,LPG,11.005
2019,ER,A & N ISLANDS,PETROL,18.059
2019,ER,A & N ISLANDS,NAPHTHA,0.000
2019,ER,A & N ISLANDS,SKO (KEROSENE),2.988
2019,ER,A & N ISLANDS,ATF/RTF/JET,25.132
2019,ER,A & N ISLANDS,DIESEL/ HSD,149.246
2019,ER,A & N ISLANDS,LDO,0.000
2019,ER,A & N ISLANDS,FURNACE OIL,0.000
2019,ER,A & N ISLANDS,LSHS/HHS/RFO,0.000
2019,ER,A & N ISLANDS,LUBES/GREASES,0.678
2019,ER,A & N ISLANDS,BITUMEN,4.909
2019,ER,A & N ISLANDS,PETROLEUM COKE,0.000
2019,ER,A & N ISLANDS,OTHERS,0.000
2020,ER,A & N ISLANDS,LPG,12.172
2020,ER,A & N ISLANDS,PETROL,18.858
2020,ER,A & N ISLANDS,NAPHTHA,0.000
2020,ER,A & N ISLANDS,SKO (KEROSENE),1.247
2020,ER,A & N ISLANDS,ATF/RTF/JET,22.272
2020,ER,A & N ISLANDS,DIESEL/ HSD,157.204
2020,ER,A & N ISLANDS,LDO,0.000
2020,ER,A & N ISLANDS,FURNACE OIL,0.000
2020,ER,A & N ISLANDS,LSHS/HHS/RFO,0.000
2020,ER,A & N ISLANDS,LUBES/GREASES,0.728
2020,ER,A & N ISLANDS,BITUMEN,4.659
2020,ER,A & N ISLANDS,PETROLEUM COKE,0.000
2020,ER,A & N ISLANDS,OTHERS,0.000
2016,ER,A & N ISLANDS,ATF/RTF/JET,22.000
2016,ER,A & N ISLANDS,BITUMEN,5.000
2016,ER,A & N ISLANDS,DIESEL/ HSD,124.000
2016,ER,A & N ISLANDS,FUEL OIL,0.000
2016,ER,A & N ISLANDS,SKO (KEROSENE),5.000
2016,ER,A & N ISLANDS,LDO,0.000
2016,ER,A & N ISLANDS,LPG,9.000
2016,ER,A & N ISLANDS,LSHS/HHS/RFO,0.000
2016,ER,A & N ISLANDS,LUBES/GREASES,1.000
2016,ER,A & N ISLANDS,NAPHTHA,0.000
2016,ER,A & N ISLANDS,OTHERS,0.000
2016,ER,A & N ISLANDS,PETROL,14.000
2011,WR,DIU & DAMAN,ATF/RTF/JET,1.000
2011,WR,DIU & DAMAN,BITUMEN,2.000
2011,WR,DIU & DAMAN,DIESEL/ HSD,57.000
2011,WR,DIU & DAMAN,FUEL OIL,23.000
2011,WR,DIU & DAMAN,SKO (KEROSENE),2.000
2011,WR,DIU & DAMAN,LDO,0.000
2011,WR,DIU & DAMAN,LPG,7.000
2011,WR,DIU & DAMAN,LSHS/HHS/RFO,0.000
2011,WR,DIU & DAMAN,LUBES/GREASES,1.000
2011,WR,DIU & DAMAN,NAPHTHA,0.000
2011,WR,DIU & DAMAN,OTHERS,3.000
2011,WR,DIU & DAMAN,PETROL,14.000
2012,WR,DIU & DAMAN,ATF/RTF/JET,1.000
2012,WR,DIU & DAMAN,BITUMEN,2.000
2012,WR,DIU & DAMAN,DIESEL/ HSD,63.000
2012,WR,DIU & DAMAN,FUEL OIL,21.000
2012,WR,DIU & DAMAN,SKO (KEROSENE),2.000
2012,WR,DIU & DAMAN,LDO,0.000
2012,WR,DIU & DAMAN,LPG,8.000
2012,WR,DIU & DAMAN,LSHS/HHS/RFO,0.000
2012,WR,DIU & DAMAN,LUBES/GREASES,1.000
2012,WR,DIU & DAMAN,NAPHTHA,0.000
2012,WR,DIU & DAMAN,OTHERS,2.000
2012,WR,DIU & DAMAN,PETROL,15.000
2013,WR,DIU & DAMAN,ATF/RTF/JET,1.000
2013,WR,DIU & DAMAN,BITUMEN,2.000
2013,WR,DIU & DAMAN,DIESEL/ HSD,77.000
2013,WR,DIU & DAMAN,FUEL OIL,16.000
2013,WR,DIU & DAMAN,SKO (KEROSENE),1.000
2013,WR,DIU & DAMAN,LDO,0.000
2013,WR,DIU & DAMAN,LPG,9.000
2013,WR,DIU & DAMAN,LSHS/HHS/RFO,0.000
2013,WR,DIU & DAMAN,LUBES/GREASES,5.000
2013,WR,DIU & DAMAN,NAPHTHA,0.000
2013,WR,DIU & DAMAN,OTHERS,3.000
2013,WR,DIU & DAMAN,PETROL,16.000
2014,WR,DIU & DAMAN,ATF/RTF/JET,1.000
2014,WR,DIU & DAMAN,BITUMEN,2.000
2014,WR,DIU & DAMAN,DIESEL/ HSD,87.000
2014,WR,DIU & DAMAN,FUEL OIL,18.000
2014,WR,DIU & DAMAN,SKO (KEROSENE),1.000
2014,WR,DIU & DAMAN,LDO,0.000
2014,WR,DIU & DAMAN,LPG,9.000
2014,WR,DIU & DAMAN,LSHS/HHS/RFO,0.000
2014,WR,DIU & DAMAN,LUBES/GREASES,11.000
2014,WR,DIU & DAMAN,NAPHTHA,0.000
2014,WR,DIU & DAMAN,OTHERS,2.000
2014,WR,DIU & DAMAN,PETROL,16.000
2015,WR,DIU & DAMAN,ATF/RTF/JET,1.000
