MarketingStatusID	ApplNo	ProductNo
3	017452	001
1	017453	001
3	017454	001
3	017456	001
3	017460	001
3	017463	002
3	017463	003
3	017463	004
3	017463	005
1	017464	001
3	017466	001
3	017468	001
1	017469	001
3	017471	001
3	017473	001
3	017473	003
3	017476	002
1	017478	001
3	017481	001
1	017484	001
3	017486	001
3	017486	002
3	017486	003
3	017486	004
3	017486	005
3	017488	001
3	017489	002
3	017493	001
3	017493	002
3	017493	003
3	017493	004
3	017493	005
3	017493	006
3	017493	007
3	017494	001
3	017497	001
3	017498	001
3	017498	002
3	017498	003
3	017503	001
3	017503	002
3	017503	003
3	017506	001
3	017508	001
3	017508	002
3	017508	004
3	017510	001
3	017512	001
3	017512	002
3	017512	003
1	017512	004
1	017512	005
1	017512	006
3	017512	007
3	017512	008
3	017512	009
3	017512	010
3	017512	011
1	017512	012
1	017512	013
1	017512	014
1	017512	015
1	017513	001
1	017514	001
3	017516	001
3	017518	001
3	017521	001
3	017521	002
3	017521	003
3	017521	004
3	017521	005
3	017521	006
1	017522	001
3	017525	001
3	017525	002
3	017525	003
3	017525	004
3	017525	006
3	017525	007
3	017525	008
3	017528	001
1	017530	001
1	017531	006
1	017532	001
1	017532	002
1	017532	003
1	017533	001
1	017533	002
1	017533	003
3	017533	005
3	017533	006
3	017534	003
1	017534	005
3	017535	001
3	017535	002
3	017536	001
1	017538	001
3	017540	001
3	017540	002
3	017540	003
3	017540	004
3	017540	005
3	017543	001
3	017543	002
3	017543	003
3	017546	001
3	017548	001
3	017549	001
3	017550	001
3	017550	003
3	017551	001
3	017553	001
1	017555	001
1	017555	002
1	017555	003
1	017556	001
3	017557	002
3	017557	003
3	017557	004
3	017558	001
3	017559	001
3	017560	001
3	017560	002
3	017561	001
3	017562	001
1	017563	001
1	017563	002
1	017563	003
1	017563	004
1	017565	001
1	017565	002
3	017566	001
3	017569	001
3	017571	001
3	017573	001
3	017575	001
3	017575	002
3	017576	001
3	017577	001
1	017579	002
3	017581	002
3	017581	003
1	017581	004
1	017584	001
1	017584	002
1	017585	001
1	017586	001
1	017588	001
1	017588	002
1	017588	003
3	017588	004
3	017589	001
3	017594	001
3	017598	001
3	017598	002
3	017601	001
3	017603	001
3	017604	002
1	017604	003
1	017604	004
3	017605	001
1	017606	001
1	017607	001
1	017608	001
1	017609	001
1	017610	001
3	017612	001
3	017613	001
3	017618	001
3	017618	002
3	017619	001
1	017624	001
3	017628	001
3	017628	002
3	017630	001
3	017630	002
3	017633	001
1	017634	001
1	017634	002
1	017634	003
1	017634	004
1	017635	001
3	017636	001
1	017637	002
3	017638	001
1	017641	001
1	017643	001
3	017646	001
3	017646	002
1	017648	001
1	017648	002
3	017648	003
3	017648	004
1	017648	005
3	017651	003
3	017651	005
1	017651	006
3	017651	008
3	017653	001
3	017655	001
1	017656	001
3	017657	001
3	017658	001
3	017659	001
3	017661	001
3	017661	002
3	017661	003
3	017664	001
3	017667	001
3	017668	001
3	017669	001
3	017670	001
3	017672	001
3	017673	001
3	017673	002
3	017673	003
3	017673	004
3	017673	005
3	017673	006
3	017673	007
3	017673	008
3	017673	009
3	017675	001
3	017675	002
3	017680	001
1	017681	001
1	017683	001
1	017683	002
1	017683	003
1	017683	004
1	017683	005
3	017684	001
3	017685	001
3	017687	001
3	017687	002
3	017687	003
3	017688	001
3	017690	001
3	017691	001
1	017692	001
3	017693	001
3	017693	002
3	017694	001
1	017697	001
3	017698	001
3	017700	001
3	017701	001
3	017701	002
3	017702	001
3	017702	002
3	017703	001
1	017707	001
3	017710	001
3	017714	001
3	017716	001
3	017717	002
3	017724	001
3	017725	001
3	017735	001
3	017736	003
3	017736	004
3	017739	001
3	017741	001
3	017743	001
3	017744	001
1	017744	002
3	017751	003
3	017751	004
3	017751	005
3	017751	006
3	017751	007
3	017756	001
3	017756	002
1	017760	001
1	017765	001
1	017766	001
2	017768	001
3	017769	001
3	017771	001
1	017771	002
3	017776	001
3	017780	001
3	017780	002
3	017780	003
3	017780	004
3	017780	005
3	017781	001
1	017783	001
1	017783	002
3	017783	003
3	017784	001
3	017785	001
1	017788	001
3	017789	002
3	017789	003
3	017789	004
3	017789	005
1	017794	001
1	017794	002
1	017794	003
3	017796	001
1	017799	001
3	017802	001
1	017806	001
3	017806	002
3	017807	001
3	017808	001
1	017808	002
1	017810	001
1	017812	001
1	017812	002
1	017812	003
3	017813	001
3	017814	001
3	017818	001
3	017820	002
3	017821	001
3	017821	002
1	017823	001
1	017824	001
3	017829	001
1	017830	001
3	017831	001
3	017831	002
3	017833	001
3	017835	001
3	017835	002
3	017835	003
1	017836	001
1	017836	002
1	017836	003
1	017837	001
1	017837	002
3	017837	003
3	017837	004
3	017837	005
1	017849	001
1	017849	002
3	017850	001
3	017851	001
3	017851	003
3	017853	001
3	017853	002
1	017854	001
1	017854	002
3	017856	001
3	017857	001
3	017857	002
3	017857	004
1	017858	001
3	017862	001
3	017862	004
1	017863	001
3	017864	001
1	017865	001
1	017866	001
1	017867	001
3	017869	001
1	017871	001
1	017874	001
1	017875	001
1	017876	001
1	017881	001
3	017884	001
1	017892	001
3	017892	002
1	017892	003
3	017895	001
3	017895	002
3	017895	003
3	017902	001
3	017903	001
3	017906	001
3	017907	001
3	017911	001
3	017911	002
3	017914	001
3	017917	001
3	017919	002
3	017920	002
3	017920	003
3	017920	004
3	017920	005
1	017922	001
3	017922	002
1	017922	003
3	017923	001
3	017923	002
3	017924	001
3	017938	001
3	017939	002
3	017941	002
3	017943	001
3	017943	003
3	017944	001
1	017948	001
3	017950	001
3	017952	001
3	017952	002
3	017954	001
1	017955	001
3	017956	001
3	017957	001
3	017957	002
3	017957	003
3	017957	004
3	017959	001
1	017962	001
1	017962	002
1	017963	001
1	017963	002
3	017968	001
3	017970	001
3	017970	002
3	017971	001
3	017972	001
3	017979	001
3	017979	002
3	017979	003
3	017980	001
3	017980	002
3	017982	001
3	017982	002
3	017982	003
3	017982	004
3	017986	001
3	017986	002
3	017986	003
1	017989	001
3	017993	001
3	017993	003
3	017994	001
3	017995	001
3	017995	002
3	018000	001
3	018004	001
3	018006	001
3	018006	002
3	018008	001
3	018008	002
3	018008	003
1	018008	004
1	018008	005
1	018008	006
1	018008	007
1	018008	008
1	018008	009
1	018008	010
3	018009	001
3	018012	001
1	018013	001
1	018013	002
1	018013	003
1	018013	004
3	018014	001
1	018016	001
3	018017	001
3	018017	002
3	018017	004
3	018021	001
3	018021	002
3	018021	003
3	018021	004
3	018023	001
3	018024	001
3	018024	002
3	018025	001
3	018026	001
1	018027	001
3	018029	001
3	018030	001
3	018030	002
3	018030	003
3	018030	004
3	018030	005
3	018031	001
3	018031	002
3	018035	001
1	018035	002
1	018037	001
1	018037	002
1	018037	003
1	018037	004
1	018037	005
1	018037	006
1	018037	007
1	018037	008
1	018037	009
3	018039	001
3	018040	001
1	018044	001
1	018044	002
1	018045	001
3	018046	001
3	018047	001
3	018050	001
3	018052	002
1	018053	001
1	018053	002
1	018053	003
3	018055	001
3	018057	001
3	018057	002
3	018057	003
1	018057	004
1	018058	001
2	018060	001
3	018060	002
3	018060	003
3	018061	001
3	018062	001
1	018063	001
1	018063	002
3	018063	003
3	018063	004
1	018063	005
2	018066	001
3	018067	001
3	018067	002
3	018069	001
1	018074	001
3	018076	001
3	018077	001
1	018080	001
3	018081	001
3	018082	001
3	018084	001
1	018086	001
1	018086	002
3	018087	001
3	018088	001
3	018089	001
1	018090	001
3	018096	001
3	018101	001
3	018102	001
3	018104	001
3	018104	002
3	018107	001
1	018110	002
3	018115	001
3	018116	001
3	018116	002
3	018117	001
3	018118	001
3	018118	002
3	018118	003
3	018118	004
3	018123	001
3	018123	002
3	018123	003
1	018124	001
3	018125	001
3	018127	001
3	018128	001
1	018132	001
1	018132	002
1	018132	003
1	018132	004
3	018138	001
1	018140	001
1	018140	002
3	018141	001
3	018141	002
3	018144	001
3	018144	002
3	018144	003
1	018147	002
1	018147	003
3	018148	001
1	018150	001
3	018152	001
3	018153	001
3	018154	001
3	018154	003
3	018155	001
1	018156	001
3	018160	001
1	018161	001
1	018163	001
1	018163	002
1	018163	003
1	018163	004
3	018164	001
1	018164	003
3	018166	001
3	018166	002
3	018166	003
3	018166	004
3	018168	001
3	018173	001
3	018179	001
3	018181	001
2	018181	002
3	018182	002
3	018183	001
3	018184	001
3	018185	001
3	018186	001
3	018191	001
3	018197	001
3	018197	002
1	018200	001
3	018201	001
3	018202	001
3	018203	001
3	018205	001
1	018206	001
3	018207	001
3	018207	002
3	018207	003
3	018207	004
3	018211	001
1	018225	001
1	018225	002
1	018225	003
3	018226	001
1	018227	001
3	018229	001
3	018230	002
3	018232	001
1	018233	001
3	018234	001
3	018237	001
3	018238	001
3	018238	002
3	018239	001
1	018240	001
1	018240	002
1	018240	004
3	018241	001
3	018241	002
3	018242	001
3	018242	002
1	018243	001
1	018243	002
3	018245	001
3	018246	001
3	018247	001
1	018248	001
1	018248	002
1	018248	003
3	018249	001
1	018251	001
3	018252	001
3	018254	001
3	018256	001
3	018257	001
3	018257	002
3	018258	001
1	018261	001
1	018261	002
1	018261	003
3	018263	001
1	018264	001
3	018267	001
3	018268	001
3	018268	002
3	018268	003
3	018268	004
3	018268	005
3	018268	006
3	018268	009
3	018268	010
3	018268	011
3	018268	012
3	018268	013
3	018268	014
3	018269	002
3	018270	001
3	018271	001
3	018272	001
3	018273	001
3	018274	001
1	018276	001
1	018276	002
1	018276	003
1	018276	004
1	018279	001
1	018279	002
1	018279	003
3	018281	001
3	018285	001
3	018285	002
3	018289	001
3	018290	001
3	018296	001
3	018297	001
3	018297	002
1	018299	001
2	018300	001
1	018303	001
1	018303	002
3	018303	003
1	018304	001
1	018304	002
1	018304	003
1	018304	004
1	018304	005
3	018307	001
3	018309	001
3	018310	001
3	018312	001
3	018312	002
1	018313	001
1	018314	001
1	018315	001
1	018316	001
1	018321	001
1	018327	001
1	018327	002
1	018332	001
1	018333	001
3	018335	001
1	018336	001
2	018337	001
2	018337	002
2	018337	003
2	018337	004
3	018340	001
3	018342	001
3	018342	002
3	018343	001
3	018343	002
3	018343	003
3	018343	004
3	018343	005
3	018343	006
3	018343	007
3	018353	001
3	018353	002
3	018354	001
3	018354	002
3	018358	001
3	018361	001
1	018362	002
1	018362	003
3	018362	004
1	018362	005
3	018362	006
3	018362	007
3	018362	008
1	018362	009
1	018362	010
3	018363	001
1	018365	001
3	018365	002
3	018365	003
3	018365	004
3	018365	005
3	018365	006
3	018365	007
3	018365	008
3	018365	009
3	018366	001
3	018369	001
3	018369	002
3	018370	001
3	018370	002
1	018371	001
3	018371	002
3	018371	003
3	018374	001
3	018375	001
3	018376	001
3	018379	001
3	018379	002
3	018379	003
3	018379	004
3	018379	005
3	018379	006
3	018379	007
3	018379	008
3	018380	001
3	018385	001
3	018386	001
3	018388	001
3	018388	002
3	018388	003
3	018389	001
3	018397	001
3	018398	001
3	018398	002
3	018399	001
3	018400	001
1	018401	001
3	018405	001
3	018406	001
3	018406	002
3	018413	001
3	018413	002
3	018415	001
3	018415	002
3	018415	003
3	018417	001
3	018418	001
3	018419	001
3	018419	002
3	018419	003
3	018420	001
1	018421	001
3	018422	001
3	018422	002
1	018422	003
3	018423	001
3	018429	001
3	018439	002
3	018440	002
3	018445	001
3	018445	002
1	018449	001
3	018450	001
3	018452	001
3	018458	001
3	018459	001
3	018460	001
3	018460	002
3	018460	003
3	018460	004
3	018460	005
3	018460	006
3	018460	007
3	018460	008
3	018460	009
3	018461	001
1	018461	002
1	018461	003
1	018461	004
3	018462	001
3	018465	001
3	018467	001
1	018469	001
3	018470	001
3	018471	001
3	018473	001
1	018482	001
3	018482	002
1	018484	001
3	018485	001
1	018487	001
1	018487	002
3	018489	001
1	018494	001
1	018495	001
3	018497	001
3	018498	001
3	018499	001
3	018500	001
3	018501	001
3	018502	001
3	018503	001
3	018504	001
3	018506	001
3	018507	001
1	018508	001
3	018509	001
1	018511	001
3	018512	001
3	018513	002
1	018514	001
3	018517	001
3	018517	002
3	018519	001
2	018520	002
3	018521	001
3	018522	001
1	018523	001
3	018531	001
3	018533	001
3	018535	001
3	018535	002
3	018535	003
3	018536	001
3	018536	002
3	018537	001
3	018537	002
3	018538	001
3	018538	002
3	018543	001
3	018543	002
3	018548	001
3	018549	001
3	018550	002
3	018550	003
3	018551	001
1	018553	001
1	018553	002
1	018553	003
1	018553	004
3	018554	001
3	018555	001
3	018557	001
1	018558	001
1	018561	001
1	018562	001
1	018563	001
1	018564	001
1	018565	001
1	018565	002
1	018565	003
1	018565	004
1	018569	001
1	018569	002
1	018569	005
3	018571	001
1	018578	001
3	018578	003
3	018579	001
3	018580	001
3	018580	002
3	018581	001
1	018582	001
3	018584	001
3	018586	001
3	018587	001
3	018587	002
3	018587	003
3	018588	001
3	018588	002
3	018590	001
3	018592	001
3	018593	001
3	018593	002
3	018593	003
1	018594	001
3	018596	001
3	018598	003
3	018598	004
3	018599	001
3	018599	002
1	018602	001
1	018602	002
1	018602	003
1	018602	004
3	018603	001
3	018603	002
3	018603	003
1	018604	001
3	018605	001
1	018608	001
1	018609	001
1	018609	002
3	018609	003
1	018609	004
2	018612	002
2	018612	003
2	018612	004
3	018613	001
3	018614	001
1	018615	001
3	018615	002
3	018620	001
3	018620	002
3	018621	001
1	018629	001
1	018629	002
1	018629	003
1	018629	004
1	018629	005
1	018629	006
1	018629	007
1	018629	008
3	018631	001
1	018632	001
1	018632	002
1	018634	001
1	018642	001
3	018644	001
3	018644	002
3	018644	003
1	018647	001
1	018647	002
3	018649	001
3	018649	002
3	018649	003
3	018649	004
3	018649	005
3	018649	006
3	018649	007
1	018651	001
1	018651	002
1	018651	003
1	018652	001
3	018654	001
3	018654	002
1	018655	001
1	018655	002
3	018656	001
1	018657	001
2	018658	001
1	018659	001
1	018659	002
3	018660	001
3	018662	002
3	018662	003
3	018662	004
3	018663	001
3	018663	002
2	018664	001
2	018664	002
1	018667	001
3	018668	001
3	018669	001
3	018670	001
1	018671	001
1	018671	002
3	018671	003
3	018672	001
3	018672	002
3	018674	001
3	018675	001
1	018676	001
1	018677	001
3	018678	001
1	018679	001
1	018680	001
1	018681	001
3	018682	001
3	018683	001
3	018684	001
2	018685	001
3	018685	002
3	018686	001
3	018687	001
3	018687	002
3	018687	003
3	018687	004
1	018689	001
3	018690	001
3	018690	002
1	018692	001
3	018700	001
1	018701	001
1	018701	002
3	018702	001
3	018703	001
3	018703	002
3	018704	001
3	018705	001
1	018705	002
3	018706	001
3	018707	001
1	018708	001
3	018708	003
3	018709	001
3	018709	002
3	018709	003
3	018709	004
3	018713	001
1	018714	001
1	018716	001
1	018716	002
1	018716	003
3	018716	004
3	018719	001
3	018719	002
3	018721	001
3	018722	001
3	018722	002
3	018722	003
3	018722	004
1	018723	001
1	018723	002
1	018723	003
3	018725	001
3	018726	001
3	018730	001
3	018730	002
3	018731	001
3	018731	002
3	018731	003
3	018731	004
3	018733	001
1	018735	001
1	018735	002
1	018735	003
1	018735	004
3	018735	005
1	018735	006
1	018735	007
1	018737	001
1	018738	001
3	018740	001
3	018740	002
1	018741	001
3	018744	001
3	018744	002
3	018744	003
3	018744	004
3	018746	002
3	018747	001
1	018748	001
1	018749	001
3	018750	002
1	018751	001
3	018753	001
3	018753	002
3	018754	001
3	018754	002
3	018754	003
3	018757	002
3	018757	003
3	018758	001
1	018760	001
1	018760	002
3	018761	001
3	018761	002
3	018762	001
3	018763	001
3	018764	001
3	018764	002
3	018766	002
3	018766	003
3	018768	001
3	018770	001
1	018771	001
3	018774	001
3	018776	002
3	018776	003
2	018780	001
1	018780	002
1	018780	004
2	018780	005
2	018781	001
3	018782	001
3	018785	001
3	018785	002
3	018786	001
3	018790	001
3	018792	001
3	018793	001
3	018794	001
3	018795	001
3	018796	001
3	018799	001
1	018800	001
3	018801	001
1	018801	002
1	018801	003
1	018801	004
1	018801	005
1	018802	001
1	018803	001
3	018804	001
3	018804	002
3	018806	001
3	018806	002
3	018807	001
3	018807	002
3	018807	003
3	018807	004
1	018810	001
3	018812	001
3	018812	002
3	018813	001
3	018814	001
3	018814	002
3	018814	003
3	018814	004
3	018817	001
3	018817	002
3	018817	003
3	018817	004
3	018818	001
3	018818	002
3	018821	001
1	018823	001
1	018823	002
1	018826	001
1	018826	002
1	018826	003
1	018827	001
3	018828	001
3	018829	001
3	018829	002
1	018830	001
3	018830	002
1	018830	003
1	018830	004
3	018831	001
3	018831	002
1	018832	002
3	018833	001
3	018839	001
3	018840	001
1	018841	004
3	018843	001
3	018844	001
3	018845	001
1	018849	001
3	018851	001
3	018851	002
3	018852	001
3	018854	001
3	018856	001
3	018858	001
3	018858	002
1	018859	001
3	018860	002
1	018861	001
3	018862	001
3	018863	001
3	018864	001
1	018865	001
1	018866	001
3	018867	001
3	018868	001
3	018868	002
3	018869	001
3	018870	001
3	018871	001
3	018871	002
3	018872	001
3	018872	002
3	018873	002
3	018873	003
3	018873	004
3	018874	001
