"observationPeriods","MinDate","ScalingFactors","Units","MeasurementMethods","NumPlaces","StatVar"
"[]","2016","[]","[]","[CensusCBPSurvey]","6870","dc/918sgsl024ywc"
"[]","2016","[]","[]","[CensusCBPSurvey]","9227","dc/cppgrnj0jlzl3"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1448","dc/s93ybfw7ll2c3"
"[]","2016","[]","[]","[CensusCBPSurvey]","22855","dc/9qrsgpyg47fpf"
"[]","2016","[]","[]","[CensusCBPSurvey]","1413","dc/es361gm8y9lfh"
"[]","2016","[]","[]","[CensusCBPSurvey]","5678","dc/2k7zhp0qwbltc"
"[]","2016","[]","[]","[CensusCBPSurvey]","1214","dc/y9m6dx9s9j1e8"
"[]","2016","[]","[]","[CensusCBPSurvey]","1056","dc/6bs892ppljtk1"
"[]","2016","[]","[]","[CensusCBPSurvey]","1179","dc/gyb5kklq0e9dg"
"[]","2016","[]","[]","[CensusCBPSurvey]","3977","dc/4vd2cfjbh6y9g"
"[]","2016","[]","[]","[CensusCBPSurvey]","2011","dc/gm5fb30m8wh04"
"[]","2016","[]","[]","[CensusCBPSurvey]","11504","dc/yb5h09zkzwhh6"
"[]","2016","[]","[]","[CensusCBPSurvey]","5764","dc/xpwc6ynly32bh"
"[]","2016","[]","[]","[CensusCBPSurvey]","1907","dc/hrt5sj5sk32p7"
"[]","2016","[]","[]","[CensusCBPSurvey]","612","dc/rc2664vnw2nq7"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1606","dc/mfy572kb1lc73"
"[]","2016","[]","[]","[CensusCBPSurvey]","1256","dc/3nlhd3rq8fpvg"
"[]","2016","[]","[]","[CensusCBPSurvey]","11637","dc/7q3rtltzd9v2"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1807","dc/ptjmgxy334f2f"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","964","dc/ccdxymet1lnr"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2424","dc/qgkvb6thlz15"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1221","dc/68q93n7jcjxqb"
"[]","2016","[]","[]","[CensusCBPSurvey]","17572","dc/m2h4d63vklj3g"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","301","dc/evsfhwc21ke45"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","287","dc/mfmrerp7klt3c"
"[]","2016","[]","[]","[CensusCBPSurvey]","6077","dc/b9t27dv7kk8f1"
"[]","2016","[]","[]","[CensusCBPSurvey]","2129","dc/mr1nmwv22m2r2"
"[]","2016","[]","[]","[CensusCBPSurvey]","2704","dc/3j9vqybeyzzxf"
"[]","2016","[]","[]","[CensusCBPSurvey]","947","dc/v3qgyhwx13m44"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3035","dc/g9fcztt3w5fh3"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","934","dc/r9dn7jfcschd"
"[]","2016","[]","[]","[CensusCBPSurvey]","13717","dc/0hzw1eenggnec"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","355","dc/fmljgd3qbdmwc"
"[]","2016","[]","[]","[CensusCBPSurvey]","1409","dc/fnjht3pz3n5qb"
"[]","2016","[]","[]","[CensusCBPSurvey]","1527","dc/n4vqr56bhj709"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","77","WagesAnnual_Establishment_NAICSPulpMills_NAICS322110"
"[]","2016","[]","[]","[CensusCBPSurvey]","346","dc/3egrbyb1sfy68"
"[]","2016","[]","[]","[CensusCBPSurvey]","303","dc/w2mt5yqhjlbnb"
"[]","2016","[]","[]","[CensusCBPSurvey]","2745","dc/m2255dgjwj8j4"
"[]","2016","[]","[]","[CensusCBPSurvey]","2742","dc/3x0clfwzwlzsb"
"[]","2016","[]","[]","[CensusCBPSurvey]","3198","dc/vxqh0tyktjvj3"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3338","dc/k5ee6swzsq5f7"
"[]","2016","[]","[]","[CensusCBPSurvey]","5127","dc/47fypb40t2v35"
"[]","2016","[]","[]","[CensusCBPSurvey]","14406","Count_Establishment_NAICSManagementOfCompaniesEnterprises"
"[]","2016","[]","[]","[CensusCBPSurvey]","2003","dc/h1lh0ldxy8vxd"
"[]","2016","[]","[]","[CensusCBPSurvey]","2855","dc/2jm4bskzrq1bb"
"[]","2016","[]","[]","[CensusCBPSurvey]","2486","dc/52ybs3lm68476"
"[]","2016","[]","[]","[CensusCBPSurvey]","398","dc/rnhxwg0kdc5t8"
"[]","2016","[]","[]","[CensusCBPSurvey]","451","dc/6q6bcttxz90v3"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1285","dc/8jld9e6xedk89"
"[]","2016","[]","[]","[CensusCBPSurvey]","3205","dc/fklzzdqpstt74"
"[]","2016","[]","[]","[CensusCBPSurvey]","288","dc/522fgzc51y1rf"
"[]","2016","[]","[]","[CensusCBPSurvey]","250","dc/fkxcz9q4w0nyh"
"[]","2016","[]","[]","[CensusCBPSurvey]","5247","dc/2gz1zcdfklkh4"
"[]","2016","[]","[]","[CensusCBPSurvey]","954","dc/w2rfkmsjz2nv1"
"[]","2016","[]","[]","[CensusCBPSurvey]","3150","dc/e4jhqxq6brwv5"
"[]","2016","[]","[]","[CensusCBPSurvey]","3572","dc/pqhfb747dgk93"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","653","dc/qq230pj30c9xg"
"[]","2016","[]","[]","[CensusCBPSurvey]","1607","dc/4sr995jxx8pcc"
"[]","2016","[]","[]","[CensusCBPSurvey]","1146","dc/gn1vrdz7t0brg"
"[]","2016","[]","[]","[CensusCBPSurvey]","1536","dc/5l0mxh2gsqwe3"
"[]","2016","[]","[]","[CensusCBPSurvey]","125","dc/kt50hfdtnj448"
"[]","2016","[]","[]","[CensusCBPSurvey]","356","dc/l4cp5cynqsyh1"
"[]","2016","[]","[]","[CensusCBPSurvey]","359","dc/mg7ymvw3vngy7"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","347","dc/sbzb79pl6zs8f"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","188","dc/pqvwx5l41wyz9"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3303","dc/1zh966mkb32bf"
"[]","2016","[]","[]","[CensusCBPSurvey]","2295","dc/zl603k3zzwfrg"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1122","dc/sggvvmg5rt5z3"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","138","dc/db0fdjb38ln28"
"[]","2016","[]","[]","[CensusCBPSurvey]","795","dc/6l558ps8jyj79"
"[]","2016","[]","[]","[CensusCBPSurvey]","435","dc/jrrxgxwhrh9dh"
"[]","2016","[]","[]","[CensusCBPSurvey]","6294","dc/er8v4k7l3kk18"
"[]","2017","[]","[]","[CensusCBPSurvey]","291","dc/9q0zge9kyrer7"
"[]","2016","[]","[]","[CensusCBPSurvey]","303","dc/wyr8j05gl0cz5"
"[]","2016","[]","[]","[CensusCBPSurvey]","386","dc/xz9krqb7vxdw1"
"[]","2016","[]","[]","[CensusCBPSurvey]","3761","dc/ngmnpzzvr6y75"
"[]","2016","[]","[]","[CensusCBPSurvey]","1855","dc/h9bnq3gn6ykf3"
"[]","2016","[]","[]","[CensusCBPSurvey]","1751","dc/wbhz0z5yqfeq1"
"[]","2016","[]","[]","[CensusCBPSurvey]","433","dc/lv55yhljz7864"
"[]","2016","[]","[]","[CensusCBPSurvey]","2205","dc/99mfl1mqbxz5g"
"[]","2016","[]","[]","[CensusCBPSurvey]","208","dc/wblvtry04d9z1"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","106","dc/3nsjpbp090gr9"
"[]","2016","[]","[]","[CensusCBPSurvey]","1558","dc/mxef2s3l5vcs2"
"[]","2016","[]","[]","[CensusCBPSurvey]","2646","dc/db500rehy6hp7"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","901","dc/2fp0yzvcttnw"
"[]","2016","[]","[]","[CensusCBPSurvey]","7933","dc/j2xet424mvhnf"
"[]","2016","[]","[]","[CensusCBPSurvey]","24586","dc/hgvx2839dzeh3"
"[]","2016","[]","[]","[CensusCBPSurvey]","343","dc/lqcjjjgbepd64"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","506","dc/nk7cbwz0mpt6f"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1755","dc/43e39csclc9g5"
"[]","2016","[]","[]","[CensusCBPSurvey]","843","dc/85mf1xnxy61d3"
"[]","2016","[]","[]","[CensusCBPSurvey]","438","dc/7ljpsmg5zkh98"
"[]","2016","[]","[]","[CensusCBPSurvey]","5342","dc/9v1w80dvvzlb"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1602","dc/dqyj4hgl9pd0g"
"[]","2016","[]","[]","[CensusCBPSurvey]","595","dc/rdq5cyh7g74p"
"[]","2016","[]","[]","[CensusCBPSurvey]","1379","dc/eeswhggek4nl8"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","997","dc/qhpjx8gqds395"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3204","dc/yvlszj53d52h1"
"[]","2016","[]","[]","[CensusCBPSurvey]","23","dc/nmjdsew7wtd1g"
"[]","2016","[]","[]","[CensusCBPSurvey]","1922","dc/4lsdtckslyps5"
"[]","2016","[]","[]","[CensusCBPSurvey]","3502","dc/fr98nrq591p3d"
"[]","2016","[]","[]","[CensusCBPSurvey]","14777","dc/97xd9gbbmemm3"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1146","dc/98r5bqzg4vjjf"
"[]","2016","[]","[]","[CensusCBPSurvey]","2394","dc/eqmm4g49q4y0g"
"[]","2016","[]","[]","[CensusCBPSurvey]","11637","dc/nm8l7r9ptw3d4"
"[]","2016","[]","[]","[CensusCBPSurvey]","1711","dc/2vzt6npk1lwth"
"[]","2016","[]","[]","[CensusCBPSurvey]","2990","dc/922ewv72xtncb"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","430","dc/18bnzdp97pt11"
"[]","2016","[]","[]","[CensusCBPSurvey]","771","dc/j9pxlvqqlk2c1"
"[]","2016","[]","[]","[CensusCBPSurvey]","681","dc/nbmmr7ms8n4f8"
"[]","2016","[]","[]","[CensusCBPSurvey]","2256","dc/kety8ttz2kh41"
"[]","2016","[]","[]","[CensusCBPSurvey]","77","dc/9ljx0x4y6v7kg"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","224","dc/855sw3lzyke08"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1706","dc/qzcxfnf4cyge5"
"[]","2016","[]","[]","[CensusCBPSurvey]","1701","dc/pqq8dlcj6pb8f"
"[]","2016","[]","[]","[CensusCBPSurvey]","8091","dc/92rwtehx2b52f"
"[]","2016","[]","[]","[CensusCBPSurvey]","1902","dc/cqzvt5ese0bpd"
"[]","2016","[]","[]","[CensusCBPSurvey]","1301","dc/y6d6pt84294x1"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1150","dc/rym803l9b13mg"
"[]","2016","[]","[]","[CensusCBPSurvey]","1221","dc/l0k2pp762n6cd"
"[]","2016","[]","[]","[CensusCBPSurvey]","2007","dc/vg7vcg9szgpxg"
"[]","2016","[]","[]","[CensusCBPSurvey]","5823","dc/g2552qpt79dx"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2548","dc/p74627nncd0d9"
"[]","2016","[]","[]","[CensusCBPSurvey]","2301","dc/e6gc94xpqgw16"
"[]","2016","[]","[]","[CensusCBPSurvey]","522","dc/gblk2xybthdj7"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1484","dc/92sm6e8lyk88b"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3148","dc/pcp2zltf0y7p9"
"[]","2016","[]","[]","[CensusCBPSurvey]","463","dc/47ddg369ldr4f"
"[]","2016","[]","[]","[CensusCBPSurvey]","3084","Count_Worker_NAICSNonclassifiable"
"[]","2016","[]","[]","[CensusCBPSurvey]","17160","dc/cl2bz73wsepc5"
"[]","2016","[]","[]","[CensusCBPSurvey]","355","dc/d6sxt5whgg71f"
"[]","2016","[]","[]","[CensusCBPSurvey]","2323","dc/mxzfcbrm9p813"
"[]","2016","[]","[]","[CensusCBPSurvey]","2379","dc/lt8w70j85kqch"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","429","dc/v47wz77ksd33f"
"[]","2016","[]","[]","[CensusCBPSurvey]","898","dc/7f63d48v38dcg"
"[]","2016","[]","[]","[CensusCBPSurvey]","1740","dc/e1m55e4554yv1"
"[]","2016","[]","[]","[CensusCBPSurvey]","3435","dc/z6wr71lcxdypg"
"[]","2016","[]","[]","[CensusCBPSurvey]","268","dc/3wtqlthpnzfvh"
"[]","2016","[]","[]","[CensusCBPSurvey]","2419","dc/dl2csg9dx3v5c"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2248","dc/pw81kjy3bkdj8"
"[]","2016","[]","[]","[CensusCBPSurvey]","206","dc/rmesqsd9hgvw8"
"[]","2016","[]","[]","[CensusCBPSurvey]","661","dc/jffmrh2k34nm8"
"[]","2016","[]","[]","[CensusCBPSurvey]","28929","dc/hr03ffkqc4bw2"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","822","dc/g6gbm5b2yqw8"
"[]","2016","[]","[]","[CensusCBPSurvey]","23685","dc/xy9pwly1cmrn1"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2647","dc/bhy3vkwz5pp46"
"[]","2016","[]","[]","[CensusCBPSurvey]","19387","dc/e6mzgmsvxgcvb"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","503","dc/xqcv0zgclwj1f"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","150","dc/t0yperhqxesrh"
"[]","2016","[]","[]","[CensusCBPSurvey]","8017","dc/bb96r6nbbz9z9"
"[]","2016","[]","[]","[CensusCBPSurvey]","3938","dc/59jv7j516j3dc"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1102","dc/m856yc14c2l3f"
"[]","2016","[]","[]","[CensusCBPSurvey]","8099","dc/q71qe4jw3q8q2"
"[]","2016","[]","[]","[CensusCBPSurvey]","1775","dc/ers1nbd862c32"
"[]","2016","[]","[]","[CensusCBPSurvey]","61","dc/epe9379reg5xf"
"[]","2016","[]","[]","[CensusCBPSurvey]","3607","dc/gn4rnmtmvfhy3"
"[]","2016","[]","[]","[CensusCBPSurvey]","1411","dc/4kyswxfc9xq32"
"[]","2016","[]","[]","[CensusCBPSurvey]","2502","dc/tjj47skjct34b"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","322","dc/lp619by2gnr86"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","845","dc/vp8c4epqevvkg"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","794","dc/8k2113tjbbns7"
"[]","2016","[]","[]","[CensusCBPSurvey]","444","dc/k1t00q4q33fh7"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2904","dc/8svg404wgbztb"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1946","dc/sq8dlvvchw0kb"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2191","dc/xncegmjjmxbh8"
"[]","2016","[]","[]","[CensusCBPSurvey]","3946","dc/k7gh167ctvvh9"
"[]","2016","[]","[]","[CensusCBPSurvey]","3884","dc/f7rqrdfs1drg2"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","513","dc/evntc2tl07mh6"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","132","dc/sg9qh694d2d2d"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","732","dc/mj4sqvelebbh"
"[]","2016","[]","[]","[CensusCBPSurvey]","533","dc/dtnp9gb5j7567"
"[]","2016","[]","[]","[CensusCBPSurvey]","1146","dc/elwn55yp5mxwb"
"[]","2016","[]","[]","[CensusCBPSurvey]","3843","Count_Worker_NAICSUtilities"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1397","dc/rkzssfhcrbqj"
"[]","2016","[]","[]","[CensusCBPSurvey]","4544","dc/tbl3ke1secj0f"
"[]","2016","[]","[]","[CensusCBPSurvey]","10180","dc/vdtw545veedh3"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1442","dc/1f0p0z4wte48f"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","307","dc/1ekt7z1hqvgfh"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","595","dc/w87r3wh5pw6vg"
"[]","2016","[]","[]","[CensusCBPSurvey]","2314","dc/4se5xxmvff19h"
"[]","2016","[]","[]","[CensusCBPSurvey]","1240","dc/92yfgk7k7bp08"
"[]","2016","[]","[]","[CensusCBPSurvey]","784","dc/jkljceqpc9wvg"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2378","dc/lqkzc6q9nh974"
"[]","2017","[]","[]","[CensusCBPSurvey]","3669","dc/xn50yj0j78zf5"
"[]","2016","[]","[]","[CensusCBPSurvey]","2024","dc/c6kt62m3dr0nh"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3198","dc/kdgx4r0s9n475"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1023","dc/5n7vdzp4c8bh5"
"[]","2016","[]","[]","[CensusCBPSurvey]","281","dc/28024m0m7r416"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1049","dc/1q8gk2cqjzzvb"
"[]","2017","[]","[]","[CensusCBPSurvey]","182","Count_Establishment_NAICSRecordProductionAndDistribution"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","283","dc/98rg74qntve3g"
"[]","2016","[]","[]","[CensusCBPSurvey]","5072","dc/e6vbkz61rn33b"
"[]","2016","[]","[]","[CensusCBPSurvey]","6283","dc/qzszlfj6c0vcc"
"[]","2016","[]","[]","[CensusCBPSurvey]","2341","dc/n89wjwqjgsvn1"
"[]","2016","[]","[]","[CensusCBPSurvey]","226","dc/cy73glvx5njg7"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2835","dc/tcwm2dbdgxch5"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1176","dc/pbzp4kzw1zt66"
"[]","2016","[]","[]","[CensusCBPSurvey]","472","dc/4qlkmzffpxzj7"
"[]","2016","[]","[]","[CensusCBPSurvey]","178","dc/qcpq98xjwkmvb"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","475","dc/5l66cm3ltb888"
"[]","2016","[]","[]","[CensusCBPSurvey]","2026","dc/wz4grkbw7z8w9"
"[]","2016","[]","[]","[CensusCBPSurvey]","514","dc/nwzsbyxr46xl8"
"[]","2016","[]","[]","[CensusCBPSurvey]","244","dc/5lhmnnyskc721"
"[]","2016","[]","[]","[CensusCBPSurvey]","2966","dc/v11q7t5yg79m6"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","901","dc/pjdr69m4wxyj7"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","763","dc/sqkqhsylgpt31"
"[]","2016","[]","[]","[CensusCBPSurvey]","1177","dc/y2hx3k8dlhe19"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","209","dc/4lnxn5cx4jm82"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","875","dc/90k7jx4vtp2z1"
"[]","2016","[]","[]","[CensusCBPSurvey]","511","dc/t1kkkdrhxkb0d"
"[]","2016","[]","[]","[CensusCBPSurvey]","4248","dc/m14twyfkx7x37"
"[]","2016","[]","[]","[CensusCBPSurvey]","393","dc/49ymk61szzffh"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3084","WagesAnnual_Establishment_NAICSNonclassifiable"
"[]","2016","[]","[]","[CensusCBPSurvey]","3997","dc/235cmp60ywm46"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1674","dc/hlvqd3hnfn6w9"
"[]","2016","[]","[]","[CensusCBPSurvey]","9038","dc/b6qkz515enwdf"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","345","dc/l40t022dyg1q5"
"[]","2016","[]","[]","[CensusCBPSurvey]","341","dc/ct3vkqhnbxw07"
"[]","2016","[]","[]","[CensusCBPSurvey]","2751","dc/cnfm33dn1rx1d"
"[]","2016","[]","[]","[CensusCBPSurvey]","3895","dc/hwxxwynqxvm03"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3066","dc/6hr0qbfmtdvs2"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","4122","dc/jyye6bdb1qb57"
"[]","2016","[]","[]","[CensusCBPSurvey]","1236","dc/ej8c1nj9hkzq7"
"[]","2016","[]","[]","[CensusCBPSurvey]","5194","dc/vm0k1gyfympq9"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","226","dc/1tgx3tg43tnv2"
"[]","2016","[]","[]","[CensusCBPSurvey]","291","dc/2dv2tyhkyk8x7"
"[]","2016","[]","[]","[CensusCBPSurvey]","81","dc/956y6xvgdc5x1"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","732","dc/p4rfe0n0s91vb"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3120","dc/gd1f2czw8d407"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1185","dc/y6hrhwjq2vpkd"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1251","dc/ptyx4blqs4mf2"
"[]","2016","[]","[]","[CensusCBPSurvey]","613","dc/5wcwydlsb1csd"
"[]","2016","[]","[]","[CensusCBPSurvey]","17787","dc/ms78qnrhblsb3"
"[]","2016","[]","[]","[CensusCBPSurvey]","7302","dc/wp5pptswz5mz1"
"[]","2016","[]","[]","[CensusCBPSurvey]","970","dc/vjwtmzs7zscc3"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1681","dc/stm18v6bsxkv6"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2675","dc/92081gtj7nv39"
"[]","2016","[]","[]","[CensusCBPSurvey]","1656","dc/88tjj6jprrj06"
"[]","2016","[]","[]","[CensusCBPSurvey]","325","dc/pdr2f6q11ws5c"
"[]","2016","[]","[]","[CensusCBPSurvey]","4226","dc/yw1mdsb9zklwb"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1592","dc/nrgwt8ztc8yx8"
"[]","2016","[]","[]","[CensusCBPSurvey]","3701","dc/ldwp5rw9xtvnc"
"[]","2016","[]","[]","[CensusCBPSurvey]","476","dc/9bev186edek93"
"[]","2016","[]","[]","[CensusCBPSurvey]","850","dc/edjpbh6c6fddd"
"[]","2016","[]","[]","[CensusCBPSurvey]","853","dc/s08n1607wv4zc"
"[]","2016","[]","[]","[CensusCBPSurvey]","1168","dc/kly1gfyw1h7tg"
"[]","2016","[]","[]","[CensusCBPSurvey]","2668","dc/ll7dfhb4fr2y"
"[]","2016","[]","[]","[CensusCBPSurvey]","25994","dc/pe934942gvk29"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","4065","dc/zkfj68ness1d"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2311","dc/rf3m74p7mnbd7"
"[]","2016","[]","[]","[CensusCBPSurvey]","700","dc/zd7fymnly5nkg"
"[]","2016","[]","[]","[CensusCBPSurvey]","2107","dc/zm4flxw1030s4"
"[]","2016","[]","[]","[CensusCBPSurvey]","341","dc/7k3f27kyzf24g"
"[]","2016","[]","[]","[CensusCBPSurvey]","3607","dc/7nqfcxv7qd8w4"
"[]","2016","[]","[]","[CensusCBPSurvey]","123","dc/31p4bpjmr00fg"
"[]","2016","[]","[]","[CensusCBPSurvey]","1925","dc/ss6hkdjrm9019"
"[]","2016","[]","[]","[CensusCBPSurvey]","964","dc/0hgklew9n8pv3"
"[]","2016","[]","[]","[CensusCBPSurvey]","2582","dc/w1tfjz3h6138"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","155","dc/6pwlnkxyl63h3"
"[]","2016","[]","[]","[CensusCBPSurvey]","1755","dc/3572z7wswwcb5"
"[]","2016","[]","[]","[CensusCBPSurvey]","3618","dc/s927htlq4z9c4"
"[]","2016","[]","[]","[CensusCBPSurvey]","699","dc/k0d68syyyl6jc"
"[]","2016","[]","[]","[CensusCBPSurvey]","5578","dc/j5n92nds1w09h"
"[]","2016","[]","[]","[CensusCBPSurvey]","213","dc/yew4t3cf4gt06"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","408","dc/v4968vxe4ty05"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1840","dc/g7esxylde90r9"
"[]","2016","[]","[]","[CensusCBPSurvey]","957","dc/wf5fmsmtrh93h"
"[]","2016","[]","[]","[CensusCBPSurvey]","1178","dc/l48572ews9z3d"
"[]","2016","[]","[]","[CensusCBPSurvey]","2086","dc/8g1kj7drzkr39"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2031","dc/lnyzwtmsg6x93"
"[]","2016","[]","[]","[CensusCBPSurvey]","1109","dc/9ycl1wmtr61l"
"[]","2016","[]","[]","[CensusCBPSurvey]","1873","dc/yn0h4nw4k23f1"
"[]","2016","[]","[]","[CensusCBPSurvey]","28646","dc/45pk846s2gv94"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2417","dc/nr9dvdewbmej1"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1293","dc/gnj0zp36bdnm5"
"[]","2016","[]","[]","[CensusCBPSurvey]","4090","dc/sdfvcqe4ezgx8"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1790","dc/8dlp3j9zrw859"
"[]","2016","[]","[]","[CensusCBPSurvey]","615","dc/5ngh602hxb2rf"
"[]","2016","[]","[]","[CensusCBPSurvey]","438","dc/tg1ccsnz61344"
"[]","2016","[]","[]","[CensusCBPSurvey]","761","dc/7gq71xbfssp1"
"[]","2016","[]","[]","[CensusCBPSurvey]","2066","dc/t98fz711fyxqg"
"[]","2016","[]","[]","[CensusCBPSurvey]","1242","dc/1tym69xyklfld"
"[]","2016","[]","[]","[CensusCBPSurvey]","527","dc/6ct90ylnp0rdf"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2531","dc/4tz1jgjj6tth"
"[]","2016","[]","[]","[CensusCBPSurvey]","17906","dc/85penewzx8neb"
"[]","2016","[]","[]","[CensusCBPSurvey]","2940","dc/yb447bt0yqkk6"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3150","dc/nt31tmc7ch5xc"
"[]","2016","[]","[]","[CensusCBPSurvey]","443","dc/6wf1tr2r6el78"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3431","dc/bs5xv68tqb0x9"
"[]","2016","[]","[]","[CensusCBPSurvey]","2553","dc/ccmybj6hrb7nb"
"[]","2016","[]","[]","[CensusCBPSurvey]","3247","dc/5zzsz6e9g18b3"
"[]","2016","[]","[]","[CensusCBPSurvey]","3640","dc/5x35530v0lypb"
"[]","2016","[]","[]","[CensusCBPSurvey]","455","dc/jkzwhq3seg063"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","152","dc/7nwtc37vdb5gf"
"[]","2016","[]","[]","[CensusCBPSurvey]","4087","dc/z3xtvgdkghls7"
"[]","2016","[]","[]","[CensusCBPSurvey]","2738","Count_Worker_NAICSDrywallAndInsulationContractors_NAICS238310"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1162","dc/etryl0reh060c"
"[]","2016","[]","[]","[CensusCBPSurvey]","335","dc/y3bxhcrcxzqd3"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","802","dc/t9r9b63w15jeb"
"[]","2016","[]","[]","[CensusCBPSurvey]","538","dc/1z08czh9wrtz4"
"[]","2016","[]","[]","[CensusCBPSurvey]","1889","dc/yyzj45krfq9s7"
