Date,GeoId,CumulativeCount_Vaccine_COVID_19_Administered,IncrementalCount_Vaccine_COVID_19_Administered,CumulativeCount_MedicalConditionIncident_COVID_19_ConfirmedCase,IncrementalCount_MedicalConditionIncident_COVID_19_ConfirmedCase,CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased,IncrementalCount_MedicalConditionIncident_COVID_19_PatientDeceased,Count_MedicalConditionIncident_COVID_19_PatientInICU,Count_MedicalConditionIncident_COVID_19_PatientHospitalized,CumulativeCount_MedicalTest_ConditionCOVID_19,IncrementalCount_MedicalTest_ConditionCOVID_19
2020-11-07,country/GRC,,,54809.0,2555.0,749.0,34.0,,,1926544.0,24086.0
2020-11-08,country/GRC,,,56698.0,1889.0,784.0,35.0,,,1941656.0,15112.0
2020-11-09,country/GRC,,,58187.0,1489.0,825.0,41.0,,,1952343.0,10687.0
2020-11-10,country/GRC,,,60570.0,2383.0,866.0,41.0,,,1977560.0,25217.0
2020-11-11,country/GRC,,,63321.0,2751.0,909.0,43.0,,,2003274.0,25714.0
2020-11-12,country/GRC,,,66637.0,3316.0,959.0,50.0,,,2028196.0,24922.0
2020-11-13,country/GRC,,,69675.0,3038.0,997.0,38.0,,,2053166.0,24970.0
2020-11-14,country/GRC,,,72510.0,2835.0,1035.0,38.0,,,2078062.0,24896.0
2020-11-15,country/GRC,,,74205.0,1695.0,1106.0,71.0,,,2092324.0,14262.0
2020-11-16,country/GRC,,,76403.0,2198.0,1165.0,59.0,,,2104235.0,11911.0
2020-11-17,country/GRC,,,78825.0,2422.0,1228.0,63.0,,,2128189.0,23954.0
2020-11-18,country/GRC,,,82034.0,3209.0,1288.0,60.0,,,2153954.0,25765.0
2020-11-19,country/GRC,,,85261.0,3227.0,1347.0,59.0,,,2177279.0,23325.0
2020-11-20,country/GRC,,,87812.0,2551.0,1419.0,72.0,,,2200427.0,23148.0
2020-11-21,country/GRC,,,90121.0,2309.0,1527.0,108.0,,,2223225.0,22798.0
2020-11-22,country/GRC,,,91619.0,1498.0,1630.0,103.0,,,2235923.0,12698.0
2020-11-23,country/GRC,,,93006.0,1387.0,1714.0,84.0,,,,
2020-11-24,country/GRC,,,95137.0,2131.0,1815.0,101.0,,,,
2020-11-25,country/GRC,,,97288.0,2151.0,1902.0,87.0,,,2290659.0,
2020-11-26,country/GRC,,,99306.0,2018.0,2001.0,99.0,,,2311870.0,21211.0
2020-11-27,country/GRC,,,101287.0,1981.0,2102.0,101.0,,,2332931.0,21061.0
2020-11-28,country/GRC,,,103034.0,1747.0,2223.0,121.0,,,2354043.0,21112.0
2020-11-29,country/GRC,,,104227.0,1193.0,2321.0,98.0,,,2366363.0,12320.0
2020-11-30,country/GRC,,,105271.0,1044.0,2406.0,85.0,,,2373566.0,7203.0
2020-12-01,country/GRC,,,107470.0,2199.0,2517.0,111.0,,,2394598.0,21032.0
2020-12-02,country/GRC,,,109655.0,2185.0,2606.0,89.0,,,2413710.0,19112.0
2020-12-03,country/GRC,,,111537.0,1882.0,2706.0,100.0,,,2432614.0,18904.0
2020-12-04,country/GRC,,,113185.0,1648.0,2804.0,98.0,,,2450855.0,18241.0
2020-12-05,country/GRC,,,114568.0,1383.0,2902.0,98.0,,,2469947.0,19092.0
2020-12-06,country/GRC,,,115471.0,903.0,3003.0,101.0,,,2479161.0,9214.0
2020-12-07,country/GRC,,,116721.0,1250.0,3092.0,89.0,,,2485266.0,6105.0
2020-12-08,country/GRC,,,118045.0,1324.0,3194.0,102.0,,,2504704.0,19438.0
2020-12-09,country/GRC,,,119720.0,1675.0,3289.0,95.0,,,2522718.0,18014.0
2020-12-10,country/GRC,,,121253.0,1533.0,3370.0,81.0,,,2540044.0,17326.0
2020-12-11,country/GRC,,,122648.0,1395.0,3472.0,102.0,,,2557145.0,17101.0
2020-12-12,country/GRC,,,123842.0,1194.0,3540.0,68.0,,,2572828.0,15683.0
2020-12-13,country/GRC,,,124534.0,692.0,3625.0,85.0,,,2582260.0,9432.0
2020-12-14,country/GRC,,,125173.0,639.0,3687.0,62.0,,,2589438.0,7178.0
2020-12-15,country/GRC,,,126372.0,1199.0,3785.0,98.0,,,2607015.0,17577.0
2020-12-16,country/GRC,,,127557.0,1185.0,3870.0,85.0,,,2624305.0,17290.0
2020-12-17,country/GRC,,,128710.0,1153.0,3948.0,78.0,,,2640158.0,15853.0
2020-12-18,country/GRC,,,129584.0,874.0,4044.0,96.0,,,2657007.0,16849.0
2020-12-19,country/GRC,,,130485.0,901.0,4102.0,58.0,,,2674207.0,17200.0
2020-12-20,country/GRC,,,131072.0,587.0,4172.0,70.0,,,2682846.0,8639.0
2020-12-21,country/GRC,,,131597.0,525.0,4257.0,85.0,,,2687812.0,4966.0
2020-12-22,country/GRC,,,132430.0,833.0,4340.0,83.0,,,2704574.0,16762.0
2020-12-23,country/GRC,,,133365.0,935.0,4402.0,62.0,,,2719872.0,15298.0
2020-12-24,country/GRC,,,134235.0,870.0,4457.0,55.0,,,2733988.0,14116.0
2020-12-25,country/GRC,,,134852.0,617.0,4507.0,50.0,,,2749537.0,15549.0
2020-12-26,country/GRC,,,135114.0,262.0,4553.0,46.0,,,2752754.0,3217.0
2020-12-27,country/GRC,,,135456.0,342.0,4606.0,53.0,,,2756221.0,3467.0
2020-12-28,country/GRC,386.0,,135931.0,475.0,4672.0,66.0,,,2759530.0,3309.0
2020-12-29,country/GRC,1056.0,670.0,136976.0,1045.0,4730.0,58.0,,,2775021.0,15491.0
2020-12-30,country/GRC,1709.0,662.0,137918.0,942.0,4788.0,58.0,,,2789454.0,14433.0
2020-12-31,country/GRC,2313.0,642.0,138850.0,932.0,4838.0,50.0,,,2803026.0,13572.0
2021-01-01,country/GRC,2591.0,551.0,139447.0,597.0,4881.0,43.0,,,2817705.0,14679.0
2021-01-02,country/GRC,3132.0,549.0,139709.0,262.0,4921.0,40.0,,,2820861.0,3156.0
2021-01-03,country/GRC,3843.0,576.0,140099.0,390.0,4957.0,36.0,,,2825227.0,4366.0
2021-01-04,country/GRC,9975.0,1370.0,140526.0,427.0,5011.0,54.0,,,2828461.0,3234.0
2021-01-05,country/GRC,16233.0,2168.0,141453.0,927.0,5051.0,40.0,,,2840278.0,11817.0
2021-01-06,country/GRC,20466.0,2680.0,142267.0,814.0,5099.0,48.0,,,2854159.0,13881.0
2021-01-07,country/GRC,26006.0,3385.0,142777.0,510.0,5146.0,47.0,,,2859041.0,4882.0
2021-01-08,country/GRC,34787.0,4599.0,143494.0,717.0,5195.0,49.0,,,2870898.0,11857.0
2021-01-09,country/GRC,40163.0,5290.0,144293.0,799.0,5227.0,32.0,,,2882726.0,11828.0
2021-01-10,country/GRC,44080.0,5748.0,144738.0,445.0,5263.0,36.0,,,2891190.0,8464.0
2021-01-11,country/GRC,49645.0,5667.0,145179.0,441.0,5302.0,39.0,,,,
2021-01-12,country/GRC,55988.0,5679.0,,,,,,,,
2020-03-22,country/GRD,,,1.0,1.0,,,,,,
2020-03-23,country/GRD,,,1.0,0.0,,,,,,
2020-03-24,country/GRD,,,1.0,0.0,,,,,,
2020-03-25,country/GRD,,,1.0,0.0,,,,,,
2020-03-26,country/GRD,,,7.0,6.0,,,,,,
2020-03-27,country/GRD,,,7.0,0.0,,,,,,
2020-03-28,country/GRD,,,7.0,0.0,,,,,,
2020-03-29,country/GRD,,,9.0,2.0,,,,,,
2020-03-30,country/GRD,,,9.0,0.0,,,,,,
2020-03-31,country/GRD,,,9.0,0.0,,,,,,
2020-04-01,country/GRD,,,9.0,0.0,,,,,,
2020-04-02,country/GRD,,,10.0,1.0,,,,,,
2020-04-03,country/GRD,,,12.0,2.0,,,,,,
2020-04-04,country/GRD,,,12.0,0.0,,,,,,
2020-04-05,country/GRD,,,12.0,0.0,,,,,,
2020-04-06,country/GRD,,,12.0,0.0,,,,,,
2020-04-07,country/GRD,,,12.0,0.0,,,,,,
2020-04-08,country/GRD,,,12.0,0.0,,,,,,
2020-04-09,country/GRD,,,12.0,0.0,,,,,,
2020-04-10,country/GRD,,,14.0,2.0,,,,,,
2020-04-11,country/GRD,,,14.0,0.0,,,,,,
2020-04-12,country/GRD,,,14.0,0.0,,,,,,
2020-04-13,country/GRD,,,14.0,0.0,,,,,,
2020-04-14,country/GRD,,,14.0,0.0,,,,,,
2020-04-15,country/GRD,,,14.0,0.0,,,,,,
2020-04-16,country/GRD,,,14.0,0.0,,,,,,
2020-04-17,country/GRD,,,14.0,0.0,,,,,,
2020-04-18,country/GRD,,,14.0,0.0,,,,,,
2020-04-19,country/GRD,,,14.0,0.0,,,,,,
2020-04-20,country/GRD,,,14.0,0.0,,,,,,
2020-04-21,country/GRD,,,14.0,0.0,,,,,,
2020-04-22,country/GRD,,,15.0,1.0,,,,,,
2020-04-23,country/GRD,,,15.0,0.0,,,,,,
2020-04-24,country/GRD,,,15.0,0.0,,,,,,
2020-04-25,country/GRD,,,18.0,3.0,,,,,,
2020-04-26,country/GRD,,,18.0,0.0,,,,,,
2020-04-27,country/GRD,,,18.0,0.0,,,,,,
2020-04-28,country/GRD,,,19.0,1.0,,,,,,
2020-04-29,country/GRD,,,20.0,1.0,,,,,,
2020-04-30,country/GRD,,,20.0,0.0,,,,,,
2020-05-01,country/GRD,,,20.0,0.0,,,,,,
2020-05-02,country/GRD,,,21.0,1.0,,,,,,
2020-05-03,country/GRD,,,21.0,0.0,,,,,,
2020-05-04,country/GRD,,,21.0,0.0,,,,,,
2020-05-05,country/GRD,,,21.0,0.0,,,,,,
2020-05-06,country/GRD,,,21.0,0.0,,,,,,
2020-05-07,country/GRD,,,21.0,0.0,,,,,,
2020-05-08,country/GRD,,,21.0,0.0,,,,,,
2020-05-09,country/GRD,,,21.0,0.0,,,,,,
2020-05-10,country/GRD,,,21.0,0.0,,,,,,
2020-05-11,country/GRD,,,21.0,0.0,,,,,,
2020-05-12,country/GRD,,,21.0,0.0,,,,,,
2020-05-13,country/GRD,,,21.0,0.0,,,,,,
2020-05-14,country/GRD,,,21.0,0.0,,,,,,
2020-05-15,country/GRD,,,22.0,1.0,,,,,,
2020-05-16,country/GRD,,,22.0,0.0,,,,,,
2020-05-17,country/GRD,,,22.0,0.0,,,,,,
2020-05-18,country/GRD,,,22.0,0.0,,,,,,
2020-05-19,country/GRD,,,22.0,0.0,,,,,,
2020-05-20,country/GRD,,,22.0,0.0,,,,,,
2020-05-21,country/GRD,,,22.0,0.0,,,,,,
2020-05-22,country/GRD,,,22.0,0.0,,,,,,
2020-05-23,country/GRD,,,22.0,0.0,,,,,,
2020-05-24,country/GRD,,,22.0,0.0,,,,,,
2020-05-25,country/GRD,,,23.0,1.0,,,,,,
2020-05-26,country/GRD,,,23.0,0.0,,,,,,
2020-05-27,country/GRD,,,23.0,0.0,,,,,,
2020-05-28,country/GRD,,,23.0,0.0,,,,,,
2020-05-29,country/GRD,,,23.0,0.0,,,,,,
2020-05-30,country/GRD,,,23.0,0.0,,,,,,
2020-05-31,country/GRD,,,23.0,0.0,,,,,,
2020-06-01,country/GRD,,,23.0,0.0,,,,,,
2020-06-02,country/GRD,,,23.0,0.0,,,,,,
2020-06-03,country/GRD,,,23.0,0.0,,,,,,
2020-06-04,country/GRD,,,23.0,0.0,,,,,,
2020-06-05,country/GRD,,,23.0,0.0,,,,,,
2020-06-06,country/GRD,,,23.0,0.0,,,,,,
2020-06-07,country/GRD,,,23.0,0.0,,,,,,
2020-06-08,country/GRD,,,23.0,0.0,,,,,,
2020-06-09,country/GRD,,,23.0,0.0,,,,,,
2020-06-10,country/GRD,,,23.0,0.0,,,,,,
2020-06-11,country/GRD,,,23.0,0.0,,,,,,
2020-06-12,country/GRD,,,23.0,0.0,,,,,,
2020-06-13,country/GRD,,,23.0,0.0,,,,,,
2020-06-14,country/GRD,,,23.0,0.0,,,,,,
2020-06-15,country/GRD,,,23.0,0.0,,,,,,
2020-06-16,country/GRD,,,23.0,0.0,,,,,,
2020-06-17,country/GRD,,,23.0,0.0,,,,,,
2020-06-18,country/GRD,,,23.0,0.0,,,,,,
2020-06-19,country/GRD,,,23.0,0.0,,,,,,
2020-06-20,country/GRD,,,23.0,0.0,,,,,,
2020-06-21,country/GRD,,,23.0,0.0,,,,,,
2020-06-22,country/GRD,,,23.0,0.0,,,,,,
2020-06-23,country/GRD,,,23.0,0.0,,,,,,
2020-06-24,country/GRD,,,23.0,0.0,,,,,,
2020-06-25,country/GRD,,,23.0,0.0,,,,,,
2020-06-26,country/GRD,,,23.0,0.0,,,,,,
2020-06-27,country/GRD,,,23.0,0.0,,,,,,
2020-06-28,country/GRD,,,23.0,0.0,,,,,,
2020-06-29,country/GRD,,,23.0,0.0,,,,,,
2020-06-30,country/GRD,,,23.0,0.0,,,,,,
2020-07-01,country/GRD,,,23.0,0.0,,,,,,
2020-07-02,country/GRD,,,23.0,0.0,,,,,,
2020-07-03,country/GRD,,,23.0,0.0,,,,,,
2020-07-04,country/GRD,,,23.0,0.0,,,,,,
2020-07-05,country/GRD,,,23.0,0.0,,,,,,
2020-07-06,country/GRD,,,23.0,0.0,,,,,,
2020-07-07,country/GRD,,,23.0,0.0,,,,,,
2020-07-08,country/GRD,,,23.0,0.0,,,,,,
2020-07-09,country/GRD,,,23.0,0.0,,,,,,
2020-07-10,country/GRD,,,23.0,0.0,,,,,,
2020-07-11,country/GRD,,,23.0,0.0,,,,,,
2020-07-12,country/GRD,,,23.0,0.0,,,,,,
2020-07-13,country/GRD,,,23.0,0.0,,,,,,
2020-07-14,country/GRD,,,23.0,0.0,,,,,,
2020-07-15,country/GRD,,,23.0,0.0,,,,,,
2020-07-16,country/GRD,,,23.0,0.0,,,,,,
2020-07-17,country/GRD,,,23.0,0.0,,,,,,
2020-07-18,country/GRD,,,23.0,0.0,,,,,,
2020-07-19,country/GRD,,,23.0,0.0,,,,,,
2020-07-20,country/GRD,,,23.0,0.0,,,,,,
2020-07-21,country/GRD,,,23.0,0.0,,,,,,
2020-07-22,country/GRD,,,23.0,0.0,,,,,,
2020-07-23,country/GRD,,,23.0,0.0,,,,,,
2020-07-24,country/GRD,,,23.0,0.0,,,,,,
2020-07-25,country/GRD,,,23.0,0.0,,,,,,
2020-07-26,country/GRD,,,23.0,0.0,,,,,,
2020-07-27,country/GRD,,,23.0,0.0,,,,,,
2020-07-28,country/GRD,,,23.0,0.0,,,,,,
2020-07-29,country/GRD,,,23.0,0.0,,,,,,
2020-07-30,country/GRD,,,24.0,1.0,,,,,,
2020-07-31,country/GRD,,,24.0,0.0,,,,,,
2020-08-01,country/GRD,,,24.0,0.0,,,,,,
2020-08-02,country/GRD,,,24.0,0.0,,,,,,
2020-08-03,country/GRD,,,24.0,0.0,,,,,,
2020-08-04,country/GRD,,,24.0,0.0,,,,,,
2020-08-05,country/GRD,,,24.0,0.0,,,,,,
2020-08-06,country/GRD,,,24.0,0.0,,,,,,
2020-08-07,country/GRD,,,24.0,0.0,,,,,,
2020-08-08,country/GRD,,,24.0,0.0,,,,,,
2020-08-09,country/GRD,,,24.0,0.0,,,,,,
2020-08-10,country/GRD,,,24.0,0.0,,,,,,
2020-08-11,country/GRD,,,24.0,0.0,,,,,,
2020-08-12,country/GRD,,,24.0,0.0,,,,,,
2020-08-13,country/GRD,,,24.0,0.0,,,,,,
2020-08-14,country/GRD,,,24.0,0.0,,,,,,
2020-08-15,country/GRD,,,24.0,0.0,,,,,,
2020-08-16,country/GRD,,,24.0,0.0,,,,,,
2020-08-17,country/GRD,,,24.0,0.0,,,,,,
2020-08-18,country/GRD,,,24.0,0.0,,,,,,
2020-08-19,country/GRD,,,24.0,0.0,,,,,,
2020-08-20,country/GRD,,,24.0,0.0,,,,,,
2020-08-21,country/GRD,,,24.0,0.0,,,,,,
2020-08-22,country/GRD,,,24.0,0.0,,,,,,
2020-08-23,country/GRD,,,24.0,0.0,,,,,,
2020-08-24,country/GRD,,,24.0,0.0,,,,,,
2020-08-25,country/GRD,,,24.0,0.0,,,,,,
2020-08-26,country/GRD,,,24.0,0.0,,,,,,
2020-08-27,country/GRD,,,24.0,0.0,,,,,,
2020-08-28,country/GRD,,,24.0,0.0,,,,,,
2020-08-29,country/GRD,,,24.0,0.0,,,,,,
2020-08-30,country/GRD,,,24.0,0.0,,,,,,
2020-08-31,country/GRD,,,24.0,0.0,,,,,,
2020-09-01,country/GRD,,,24.0,0.0,,,,,,
2020-09-02,country/GRD,,,24.0,0.0,,,,,,
2020-09-03,country/GRD,,,24.0,0.0,,,,,,
2020-09-04,country/GRD,,,24.0,0.0,,,,,,
2020-09-05,country/GRD,,,24.0,0.0,,,,,,
2020-09-06,country/GRD,,,24.0,0.0,,,,,,
2020-09-07,country/GRD,,,24.0,0.0,,,,,,
2020-09-08,country/GRD,,,24.0,0.0,,,,,,
2020-09-09,country/GRD,,,24.0,0.0,,,,,,
2020-09-10,country/GRD,,,24.0,0.0,,,,,,
2020-09-11,country/GRD,,,24.0,0.0,,,,,,
2020-09-12,country/GRD,,,24.0,0.0,,,,,,
2020-09-13,country/GRD,,,24.0,0.0,,,,,,
2020-09-14,country/GRD,,,24.0,0.0,,,,,,
2020-09-15,country/GRD,,,24.0,0.0,,,,,,
2020-09-16,country/GRD,,,24.0,0.0,,,,,,
2020-09-17,country/GRD,,,24.0,0.0,,,,,,
2020-09-18,country/GRD,,,24.0,0.0,,,,,,
2020-09-19,country/GRD,,,24.0,0.0,,,,,,
2020-09-20,country/GRD,,,24.0,0.0,,,,,,
2020-09-21,country/GRD,,,24.0,0.0,,,,,,
2020-09-22,country/GRD,,,24.0,0.0,,,,,,
2020-09-23,country/GRD,,,24.0,0.0,,,,,,
2020-09-24,country/GRD,,,24.0,0.0,,,,,,
2020-09-25,country/GRD,,,24.0,0.0,,,,,,
2020-09-26,country/GRD,,,24.0,0.0,,,,,,
2020-09-27,country/GRD,,,24.0,0.0,,,,,,
2020-09-28,country/GRD,,,24.0,0.0,,,,,,
2020-09-29,country/GRD,,,24.0,0.0,,,,,,
2020-09-30,country/GRD,,,24.0,0.0,,,,,,
2020-10-01,country/GRD,,,24.0,0.0,,,,,,
2020-10-02,country/GRD,,,24.0,0.0,,,,,,
2020-10-03,country/GRD,,,24.0,0.0,,,,,,
2020-10-04,country/GRD,,,24.0,0.0,,,,,,
2020-10-05,country/GRD,,,24.0,0.0,,,,,,
2020-10-06,country/GRD,,,24.0,0.0,,,,,,
2020-10-07,country/GRD,,,24.0,0.0,,,,,,
2020-10-08,country/GRD,,,24.0,0.0,,,,,,
2020-10-09,country/GRD,,,24.0,0.0,,,,,,
2020-10-10,country/GRD,,,24.0,0.0,,,,,,
2020-10-11,country/GRD,,,24.0,0.0,,,,,,
2020-10-12,country/GRD,,,25.0,1.0,,,,,,
2020-10-13,country/GRD,,,25.0,0.0,,,,,,
2020-10-14,country/GRD,,,25.0,0.0,,,,,,
2020-10-15,country/GRD,,,25.0,0.0,,,,,,
2020-10-16,country/GRD,,,25.0,0.0,,,,,,
2020-10-17,country/GRD,,,27.0,2.0,,,,,,
2020-10-18,country/GRD,,,27.0,0.0,,,,,,
2020-10-19,country/GRD,,,27.0,0.0,,,,,,
2020-10-20,country/GRD,,,27.0,0.0,,,,,,
2020-10-21,country/GRD,,,27.0,0.0,,,,,,
2020-10-22,country/GRD,,,27.0,0.0,,,,,,
2020-10-23,country/GRD,,,27.0,0.0,,,,,,
2020-10-24,country/GRD,,,28.0,1.0,,,,,,
2020-10-25,country/GRD,,,28.0,0.0,,,,,,
2020-10-26,country/GRD,,,28.0,0.0,,,,,,
2020-10-27,country/GRD,,,28.0,0.0,,,,,,
2020-10-28,country/GRD,,,28.0,0.0,,,,,,
2020-10-29,country/GRD,,,28.0,0.0,,,,,,
2020-10-30,country/GRD,,,28.0,0.0,,,,,,
2020-10-31,country/GRD,,,28.0,0.0,,,,,,
2020-11-01,country/GRD,,,28.0,0.0,,,,,,
2020-11-02,country/GRD,,,29.0,1.0,,,,,,
2020-11-03,country/GRD,,,29.0,0.0,,,,,,
2020-11-04,country/GRD,,,30.0,1.0,,,,,,
2020-11-05,country/GRD,,,30.0,0.0,,,,,,
2020-11-06,country/GRD,,,30.0,0.0,,,,,,
2020-11-07,country/GRD,,,30.0,0.0,,,,,,
2020-11-08,country/GRD,,,32.0,2.0,,,,,,
2020-11-09,country/GRD,,,32.0,0.0,,,,,,
2020-11-10,country/GRD,,,32.0,0.0,,,,,,
2020-11-11,country/GRD,,,32.0,0.0,,,,,,
2020-11-12,country/GRD,,,32.0,0.0,,,,,,
2020-11-13,country/GRD,,,32.0,0.0,,,,,,
2020-11-14,country/GRD,,,32.0,0.0,,,,,,
2020-11-15,country/GRD,,,32.0,0.0,,,,,,
2020-11-16,country/GRD,,,33.0,1.0,,,,,,
2020-11-17,country/GRD,,,33.0,0.0,,,,,,
2020-11-18,country/GRD,,,36.0,3.0,,,,,,
2020-11-19,country/GRD,,,36.0,0.0,,,,,,
2020-11-20,country/GRD,,,41.0,5.0,,,,,,
2020-11-21,country/GRD,,,41.0,0.0,,,,,,
2020-11-22,country/GRD,,,41.0,0.0,,,,,,
2020-11-23,country/GRD,,,41.0,0.0,,,,,,
2020-11-24,country/GRD,,,41.0,0.0,,,,,,
2020-11-25,country/GRD,,,41.0,0.0,,,,,,
2020-11-26,country/GRD,,,41.0,0.0,,,,,,
2020-11-27,country/GRD,,,41.0,0.0,,,,,,
2020-11-28,country/GRD,,,41.0,0.0,,,,,,
2020-11-29,country/GRD,,,41.0,0.0,,,,,,
2020-11-30,country/GRD,,,41.0,0.0,,,,,,
2020-12-01,country/GRD,,,41.0,0.0,,,,,,
2020-12-02,country/GRD,,,41.0,0.0,,,,,,
2020-12-03,country/GRD,,,41.0,0.0,,,,,,
2020-12-04,country/GRD,,,41.0,0.0,,,,,,
2020-12-05,country/GRD,,,41.0,0.0,,,,,,
2020-12-06,country/GRD,,,41.0,0.0,,,,,,
2020-12-07,country/GRD,,,43.0,2.0,,,,,,
2020-12-08,country/GRD,,,43.0,0.0,,,,,,
2020-12-09,country/GRD,,,43.0,0.0,,,,,,
2020-12-10,country/GRD,,,43.0,0.0,,,,,,
2020-12-11,country/GRD,,,43.0,0.0,,,,,,
2020-12-12,country/GRD,,,43.0,0.0,,,,,,
2020-12-13,country/GRD,,,69.0,26.0,,,,,,
2020-12-14,country/GRD,,,69.0,0.0,,,,,,
2020-12-15,country/GRD,,,69.0,0.0,,,,,,
2020-12-16,country/GRD,,,85.0,16.0,,,,,,
2020-12-17,country/GRD,,,85.0,0.0,,,,,,
2020-12-18,country/GRD,,,94.0,9.0,,,,,,
2020-12-19,country/GRD,,,94.0,0.0,,,,,,
2020-12-20,country/GRD,,,103.0,9.0,,,,,,
2020-12-21,country/GRD,,,103.0,0.0,,,,,,
2020-12-22,country/GRD,,,103.0,0.0,,,,,,
2020-12-23,country/GRD,,,105.0,2.0,,,,,,
2020-12-24,country/GRD,,,105.0,0.0,,,,,,
2020-12-25,country/GRD,,,112.0,7.0,,,,,,
2020-12-26,country/GRD,,,112.0,0.0,,,,,,
2020-12-27,country/GRD,,,112.0,0.0,,,,,,
2020-12-28,country/GRD,,,124.0,12.0,,,,,,
2020-12-29,country/GRD,,,127.0,3.0,,,,,,
2020-12-30,country/GRD,,,127.0,0.0,,,,,,
2020-12-31,country/GRD,,,127.0,0.0,,,,,,
2021-01-01,country/GRD,,,127.0,0.0,,,,,,
2021-01-02,country/GRD,,,127.0,0.0,,,,,,
2021-01-03,country/GRD,,,127.0,0.0,1.0,1.0,,,,
2021-01-04,country/GRD,,,127.0,0.0,1.0,0.0,,,,
2021-01-05,country/GRD,,,127.0,0.0,1.0,0.0,,,,
2021-01-06,country/GRD,,,127.0,0.0,1.0,0.0,,,,
2021-01-07,country/GRD,,,127.0,0.0,1.0,0.0,,,,
2021-01-08,country/GRD,,,127.0,0.0,1.0,0.0,,,,
2021-01-09,country/GRD,,,127.0,0.0,1.0,0.0,,,,
2021-01-10,country/GRD,,,127.0,0.0,1.0,0.0,,,,
2021-01-11,country/GRD,,,132.0,5.0,1.0,0.0,,,,
2020-02-17,country/GTM,,,,,,,,,1.0,1.0
2020-02-18,country/GTM,,,,,,,,,,
2020-02-19,country/GTM,,,,,,,,,,
2020-02-20,country/GTM,,,,,,,,,,
2020-02-21,country/GTM,,,,,,,,,,
2020-02-22,country/GTM,,,,,,,,,,
2020-02-23,country/GTM,,,,,,,,,,
2020-02-24,country/GTM,,,,,,,,,,
2020-02-25,country/GTM,,,,,,,,,,
2020-02-26,country/GTM,,,,,,,,,2.0,1.0
2020-02-27,country/GTM,,,,,,,,,,
2020-02-28,country/GTM,,,,,,,,,4.0,2.0
2020-02-29,country/GTM,,,,,,,,,,
2020-03-01,country/GTM,,,,,,,,,,
2020-03-02,country/GTM,,,,,,,,,5.0,1.0
2020-03-03,country/GTM,,,,,,,,,7.0,2.0
2020-03-04,country/GTM,,,,,,,,,,
2020-03-05,country/GTM,,,,,,,,,,
2020-03-06,country/GTM,,,,,,,,,8.0,1.0
2020-03-07,country/GTM,,,,,,,,,,
2020-03-08,country/GTM,,,,,,,,,10.0,2.0
2020-03-09,country/GTM,,,,,,,,,14.0,4.0
2020-03-10,country/GTM,,,,,,,,,17.0,3.0
2020-03-11,country/GTM,,,,,,,,,27.0,10.0
2020-03-12,country/GTM,,,,,,,,,39.0,12.0
2020-03-13,country/GTM,,,,,,,,,58.0,19.0
2020-03-14,country/GTM,,,1.0,1.0,,,,,64.0,6.0
2020-03-15,country/GTM,,,1.0,0.0,,,,,86.0,22.0
2020-03-16,country/GTM,,,2.0,1.0,1.0,1.0,,,120.0,34.0
2020-03-17,country/GTM,,,6.0,4.0,1.0,0.0,,,165.0,45.0
2020-03-18,country/GTM,,,6.0,0.0,1.0,0.0,,,216.0,51.0
2020-03-19,country/GTM,,,9.0,3.0,1.0,0.0,,,251.0,35.0
2020-03-20,country/GTM,,,12.0,3.0,1.0,0.0,,,308.0,57.0
2020-03-21,country/GTM,,,17.0,5.0,1.0,0.0,,,331.0,23.0
2020-03-22,country/GTM,,,19.0,2.0,1.0,0.0,,,368.0,37.0
2020-03-23,country/GTM,,,20.0,1.0,1.0,0.0,,,376.0,8.0
2020-03-24,country/GTM,,,21.0,1.0,1.0,0.0,,,516.0,140.0
2020-03-25,country/GTM,,,24.0,3.0,1.0,0.0,,,610.0,94.0
2020-03-26,country/GTM,,,25.0,1.0,1.0,0.0,,,614.0,4.0
2020-03-27,country/GTM,,,28.0,3.0,1.0,0.0,,,734.0,120.0
2020-03-28,country/GTM,,,34.0,6.0,1.0,0.0,,,797.0,63.0
2020-03-29,country/GTM,,,34.0,0.0,1.0,0.0,,,815.0,18.0
2020-03-30,country/GTM,,,36.0,2.0,1.0,0.0,,,860.0,45.0
2020-03-31,country/GTM,,,38.0,2.0,1.0,0.0,,,894.0,34.0
2020-04-01,country/GTM,,,39.0,1.0,1.0,0.0,,,934.0,40.0
2020-04-02,country/GTM,,,47.0,8.0,1.0,0.0,,,980.0,46.0
2020-04-03,country/GTM,,,50.0,3.0,1.0,0.0,,,1053.0,73.0
2020-04-04,country/GTM,,,61.0,11.0,2.0,1.0,,,1074.0,21.0
2020-04-05,country/GTM,,,61.0,0.0,2.0,0.0,,,1129.0,55.0
2020-04-06,country/GTM,,,70.0,9.0,3.0,1.0,,,1195.0,66.0
2020-04-07,country/GTM,,,77.0,7.0,3.0,0.0,,,1259.0,64.0
2020-04-08,country/GTM,,,87.0,10.0,3.0,0.0,,,1437.0,178.0
2020-04-09,country/GTM,,,95.0,8.0,3.0,0.0,,,1485.0,48.0
2020-04-10,country/GTM,,,126.0,31.0,3.0,0.0,,,1524.0,39.0
2020-04-11,country/GTM,,,137.0,11.0,3.0,0.0,,,1795.0,271.0
