StateName,DistrictName,StationName,WaterStationLatitude,WaterStationLongitude,DistrictCode,dcid,WaterSource
Andhra Pradesh,Chittoor,Kanipakam-Dw14,13.26222222,79.06027778,503,india_wris/503_KanipakamDw14,dcs:GroundWater
Andhra Pradesh,Chittoor,Kanipakkampatnam,,,503,india_wris/503_Kanipakkampatnam,dcs:GroundWater
Andhra Pradesh,Chittoor,Karvetnagar1,13.42333333,79.465,503,india_wris/503_Karvetnagar1,dcs:GroundWater
Andhra Pradesh,Chittoor,Lakshmiya Kandriga (Kothu,,,503,india_wris/503_LakshmiyaKandrigaKothu,dcs:GroundWater
Andhra Pradesh,Chittoor,Madam Bedu,,,503,india_wris/503_MadamBedu,dcs:GroundWater
Andhra Pradesh,Chittoor,Marriguntalagani Palli,13.56694444,79.01527778,503,india_wris/503_MarriguntalaganiPalli,dcs:GroundWater
Andhra Pradesh,Chittoor,Mattam,12.88333333,78.425,503,india_wris/503_Mattam,dcs:GroundWater
Andhra Pradesh,Chittoor,Muddu Ramapuram,,,503,india_wris/503_MudduRamapuram,dcs:GroundWater
Andhra Pradesh,Chittoor,Mungilipattu,13.56666667,79.23333333,503,india_wris/503_Mungilipattu,dcs:GroundWater
Andhra Pradesh,Chittoor,M.Venkatagiri,13.18416667,78.90472222,503,india_wris/503_MVenkatagiri,dcs:GroundWater
Andhra Pradesh,Chittoor,Nagalapuram-Alt,13.3875,79.80083333,503,india_wris/503_NagalapuramAlt,dcs:GroundWater
Andhra Pradesh,Chittoor,Nagalapuram-Dw13,13.38833333,79.79388889,503,india_wris/503_NagalapuramDw13,dcs:GroundWater
Andhra Pradesh,Chittoor,Nayakaneri,12.95833333,78.61666667,503,india_wris/503_Nayakaneri,dcs:GroundWater
Andhra Pradesh,Chittoor,Nendragunta,13.45138889,79.1625,503,india_wris/503_Nendragunta,dcs:GroundWater
Andhra Pradesh,Chittoor,Nilavai-Dw13,13.63694444,79.90083333,503,india_wris/503_NilavaiDw13,dcs:GroundWater
Andhra Pradesh,Chittoor,Nimmapalli,13.51666667,78.64666667,503,india_wris/503_Nimmapalli,dcs:GroundWater
Andhra Pradesh,Chittoor,Palamaneru,13.20916667,78.74388889,503,india_wris/503_Palamaneru,dcs:GroundWater
Andhra Pradesh,Chittoor,Palamaneru-2,13.20833333,78.74305556,503,india_wris/503_Palamaneru2,dcs:GroundWater
Andhra Pradesh,Chittoor,Pallem,,,503,india_wris/503_Pallem,dcs:GroundWater
Andhra Pradesh,Chittoor,Panatoor,13.05666667,79.13888889,503,india_wris/503_Panatoor,dcs:GroundWater
Andhra Pradesh,Chittoor,Panjeri Satram,13.28333333,78.73333333,503,india_wris/503_PanjeriSatram,dcs:GroundWater
Andhra Pradesh,Chittoor,Penumuru,13.36944444,79.19583333,503,india_wris/503_Penumuru,dcs:GroundWater
Andhra Pradesh,Chittoor,Pileru,13.65,78.94,503,india_wris/503_Pileru,dcs:GroundWater
Andhra Pradesh,Chittoor,Punganur,13.36,78.57666667,503,india_wris/503_Punganur,dcs:GroundWater
Andhra Pradesh,Chittoor,Puthalapattu,13.33611111,79.27916667,503,india_wris/503_Puthalapattu,dcs:GroundWater
Andhra Pradesh,Chittoor,Puttur,13.44166667,79.58333333,503,india_wris/503_Puttur,dcs:GroundWater
Andhra Pradesh,Chittoor,Puttur-Alt,13.20666667,79.10166667,503,india_wris/503_PutturAlt,dcs:GroundWater
Andhra Pradesh,Chittoor,Rajulapalem,13.78333333,79.58333333,503,india_wris/503_Rajulapalem,dcs:GroundWater
Andhra Pradesh,Chittoor,Ramasamudram,,,503,india_wris/503_Ramasamudram,dcs:GroundWater
Andhra Pradesh,Chittoor,Rangampeta1,13.63333333,79.25,503,india_wris/503_Rangampeta1,dcs:GroundWater
Andhra Pradesh,Chittoor,Samachenumitta,13.10833333,78.80972222,503,india_wris/503_Samachenumitta,dcs:GroundWater
Andhra Pradesh,Chittoor,Satyavedu,13.42833333,79.95333333,503,india_wris/503_Satyavedu,dcs:GroundWater
Andhra Pradesh,Chittoor,Shankarayalpet,13.23333333,78.61666667,503,india_wris/503_Shankarayalpet,dcs:GroundWater
Andhra Pradesh,Chittoor,Shankrantipalli,13.17083333,78.9875,503,india_wris/503_Shankrantipalli,dcs:GroundWater
Andhra Pradesh,Chittoor,Siddi Raju Kandriga,,,503,india_wris/503_SiddiRajuKandriga,dcs:GroundWater
Andhra Pradesh,Chittoor,Siddirajukandriga-Dw13,13.3775,79.76583333,503,india_wris/503_SiddirajukandrigaDw13,dcs:GroundWater
Andhra Pradesh,Chittoor,Somala1,13.475,78.81166667,503,india_wris/503_Somala1,dcs:GroundWater
Andhra Pradesh,Chittoor,Srikalahasthi 2013dw,13.7525,79.70277778,503,india_wris/503_Srikalahasthi2013dw,dcs:GroundWater
Andhra Pradesh,Chittoor,Srikalahasthi Alt,13.20666667,79.10166667,503,india_wris/503_SrikalahasthiAlt,dcs:GroundWater
Andhra Pradesh,Chittoor,Srikalahasti,13.75555556,79.70138889,503,india_wris/503_Srikalahasti,dcs:GroundWater
Andhra Pradesh,Chittoor,Suritipalli,13.67333333,79.32833333,503,india_wris/503_Suritipalli,dcs:GroundWater
Andhra Pradesh,Chittoor,Tayyuru,13.64027778,79.32833333,503,india_wris/503_Tayyuru,dcs:GroundWater
Andhra Pradesh,Chittoor,Thurukupalli-Dw14,13.62111111,78.7,503,india_wris/503_ThurukupalliDw14,dcs:GroundWater
Andhra Pradesh,Chittoor,Tirumala1,13.69,79.355,503,india_wris/503_Tirumala1,dcs:GroundWater
Andhra Pradesh,Chittoor,Tirumala,13.69,79.355,503,india_wris/503_Tirumala,dcs:GroundWater
Andhra Pradesh,Chittoor,Tirupathi1,13.63333333,79.35972222,503,india_wris/503_Tirupathi1,dcs:GroundWater
Andhra Pradesh,Chittoor,Tirupati(U),13.63333333,79.35972222,503,india_wris/503_TirupatiU,dcs:GroundWater
Andhra Pradesh,Chittoor,Vadamalpet,13.55,79.55,503,india_wris/503_Vadamalpet,dcs:GroundWater
Andhra Pradesh,Chittoor,Venkatagirikota,13.01666667,78.5,503,india_wris/503_Venkatagirikota,dcs:GroundWater
Andhra Pradesh,Chittoor,Yadamari,,,503,india_wris/503_Yadamari,dcs:GroundWater
Andhra Pradesh,East Godavari,Addateegala,17.47833333,82.01861111,505,india_wris/505_Addateegala,dcs:GroundWater
Andhra Pradesh,East Godavari,Ainavilli-Dw14,16.66138889,82.01277778,505,india_wris/505_AinavilliDw14,dcs:GroundWater
Andhra Pradesh,East Godavari,Amalapuram,16.58305556,82.02833333,505,india_wris/505_Amalapuram,dcs:GroundWater
Andhra Pradesh,East Godavari,Amalapuram Pz,,,505,india_wris/505_AmalapuramPz,dcs:GroundWater
Andhra Pradesh,East Godavari,Ambajipeta-Dw13,16.59388889,81.95055556,505,india_wris/505_AmbajipetaDw13,dcs:GroundWater
Andhra Pradesh,East Godavari,Anaparthy,16.94444444,81.96666667,505,india_wris/505_Anaparthy,dcs:GroundWater
Andhra Pradesh,East Godavari,Anjaneyanagar 2012,17.01388889,82.25,505,india_wris/505_Anjaneyanagar2012,dcs:GroundWater
Andhra Pradesh,East Godavari,Annaipeta-Dw13,16.78861111,82.21166667,505,india_wris/505_AnnaipetaDw13,dcs:GroundWater
Andhra Pradesh,East Godavari,Annavaram,17.28,82.41,505,india_wris/505_Annavaram,dcs:GroundWater
Andhra Pradesh,East Godavari,Annavaram-Dw13,17.28222222,82.40388889,505,india_wris/505_AnnavaramDw13,dcs:GroundWater
Andhra Pradesh,East Godavari,Antarvedi 2013dw,16.36722222,81.73333333,505,india_wris/505_Antarvedi2013dw,dcs:GroundWater
Andhra Pradesh,East Godavari,Appanapalle,,,505,india_wris/505_Appanapalle,dcs:GroundWater
Andhra Pradesh,East Godavari,Badadanapalli,,,505,india_wris/505_Badadanapalli,dcs:GroundWater
Andhra Pradesh,East Godavari,Bandurlanka,,,505,india_wris/505_Bandurlanka,dcs:GroundWater
Andhra Pradesh,East Godavari,Bhanugudi 2012,16.97222222,82.23,505,india_wris/505_Bhanugudi2012,dcs:GroundWater
Andhra Pradesh,East Godavari,Bhavugipet-Dw13,17.20833333,81.84666667,505,india_wris/505_BhavugipetDw13,dcs:GroundWater
Andhra Pradesh,East Godavari,Bikkavolu,16.96111111,82.04583333,505,india_wris/505_Bikkavolu,dcs:GroundWater
Andhra Pradesh,East Godavari,Burugudipudi-Dw13,17.12583333,81.83222222,505,india_wris/505_BurugudipudiDw13,dcs:GroundWater
Andhra Pradesh,East Godavari,Burugupudi-1,,,505,india_wris/505_Burugupudi1,dcs:GroundWater
Andhra Pradesh,East Godavari,Chavitidibbalu,,,505,india_wris/505_Chavitidibbalu,dcs:GroundWater
Andhra Pradesh,East Godavari,Chinalanka-Dw13,16.59138889,81.95916667,505,india_wris/505_ChinalankaDw13,dcs:GroundWater
Andhra Pradesh,East Godavari,Chinna Ramanayapet-Dw13,17.32361111,81.69722222,505,india_wris/505_ChinnaRamanayapetDw13,dcs:GroundWater
Andhra Pradesh,East Godavari,Chollangi-Dw13,16.89194444,82.23916667,505,india_wris/505_ChollangiDw13,dcs:GroundWater
Andhra Pradesh,East Godavari,Delta Gannavarm,16.68333333,81.85,505,india_wris/505_DeltaGannavarm,dcs:GroundWater
Andhra Pradesh,East Godavari,Devipatnam,17.33333333,81.66666667,505,india_wris/505_Devipatnam,dcs:GroundWater
Andhra Pradesh,East Godavari,Dharmavaram,,,505,india_wris/505_Dharmavaram,dcs:GroundWater
Andhra Pradesh,East Godavari,Dowalaiswaram -2,,,505,india_wris/505_Dowalaiswaram2,dcs:GroundWater
Andhra Pradesh,East Godavari,Dowalaiswaram -3,,,505,india_wris/505_Dowalaiswaram3,dcs:GroundWater
Andhra Pradesh,East Godavari,Dowalaiswaram -Pz1,16.92638889,81.78944444,505,india_wris/505_DowalaiswaramPz1,dcs:GroundWater
Andhra Pradesh,East Godavari,Draksharamam,16.79166667,82.05833333,505,india_wris/505_Draksharamam,dcs:GroundWater
Andhra Pradesh,East Godavari,Draksharamam-Dw14,16.79277778,82.06416667,505,india_wris/505_DraksharamamDw14,dcs:GroundWater
Andhra Pradesh,East Godavari,Dwarapudi-Dw13,16.92722222,81.91666667,505,india_wris/505_DwarapudiDw13,dcs:GroundWater
Andhra Pradesh,East Godavari,Eppanapadu,16.90555556,81.925,505,india_wris/505_Eppanapadu,dcs:GroundWater
Andhra Pradesh,East Godavari,Fishing Horbour 2012,16.98333333,82.25833333,505,india_wris/505_FishingHorbour2012,dcs:GroundWater
Andhra Pradesh,East Godavari,Folkspeta-Dw13,17.31388889,81.83972222,505,india_wris/505_FolkspetaDw13,dcs:GroundWater
Andhra Pradesh,East Godavari,Gangavaram1,17.3875,81.91527778,505,india_wris/505_Gangavaram1,dcs:GroundWater
Andhra Pradesh,East Godavari,Gangavaram,17.3875,81.91527778,505,india_wris/505_Gangavaram,dcs:GroundWater
Andhra Pradesh,East Godavari,G. Kottapalli,,,505,india_wris/505_GKottapalli,dcs:GroundWater
Andhra Pradesh,East Godavari,Gokavaram,17.25,81.86666667,505,india_wris/505_Gokavaram,dcs:GroundWater
Andhra Pradesh,East Godavari,Gollaprolu,17.16666667,82.28333333,505,india_wris/505_Gollaprolu,dcs:GroundWater
Andhra Pradesh,East Godavari,Gontuvanipalem 2013dw,17.35361111,82.11583333,505,india_wris/505_Gontuvanipalem2013dw,dcs:GroundWater
Andhra Pradesh,East Godavari,Gurajanpalle,16.89166667,82.23333333,505,india_wris/505_Gurajanpalle,dcs:GroundWater
Andhra Pradesh,East Godavari,Hamsavaram-Dw13,17.29111111,82.49305556,505,india_wris/505_HamsavaramDw13,dcs:GroundWater
Andhra Pradesh,East Godavari,Indrapalem 2012,16.96666667,82.21944444,505,india_wris/505_Indrapalem2012,dcs:GroundWater
Andhra Pradesh,East Godavari,Jaddangi,17.46666667,82.16666667,505,india_wris/505_Jaddangi,dcs:GroundWater
Andhra Pradesh,East Godavari,Jaddangi-Alt,17.46805556,82.16805556,505,india_wris/505_JaddangiAlt,dcs:GroundWater
Andhra Pradesh,East Godavari,Jaderu,,,505,india_wris/505_Jaderu,dcs:GroundWater
Andhra Pradesh,East Godavari,Jaggampeta,17.17166667,82.04666667,505,india_wris/505_Jaggampeta,dcs:GroundWater
Andhra Pradesh,East Godavari,Jaggampet-Alt,17.17166667,82.04666667,505,india_wris/505_JaggampetAlt,dcs:GroundWater
Andhra Pradesh,East Godavari,Jaldam,,,505,india_wris/505_Jaldam,dcs:GroundWater
Andhra Pradesh,East Godavari,Jonnada,16.775,81.88333333,505,india_wris/505_Jonnada,dcs:GroundWater
Andhra Pradesh,East Godavari,Kakinada,16.95138889,82.23194444,505,india_wris/505_Kakinada,dcs:GroundWater
Andhra Pradesh,East Godavari,Kakinada-Ii,16.95,82.2375,505,india_wris/505_KakinadaIi,dcs:GroundWater
Andhra Pradesh,East Godavari,Kakinada-Pz,16.98305556,82.24638889,505,india_wris/505_KakinadaPz,dcs:GroundWater
Andhra Pradesh,East Godavari,Kattipudi1,17.24222222,82.33388889,505,india_wris/505_Kattipudi1,dcs:GroundWater
Andhra Pradesh,East Godavari,Kattipudi,17.24222222,82.33388889,505,india_wris/505_Kattipudi,dcs:GroundWater
Andhra Pradesh,East Godavari,Kesavaram-Dw13,16.93388889,81.8825,505,india_wris/505_KesavaramDw13,dcs:GroundWater
Andhra Pradesh,East Godavari,Kolamuru,,,505,india_wris/505_Kolamuru,dcs:GroundWater
Andhra Pradesh,East Godavari,Kolamuru 2013dw,17.17694444,81.68861111,505,india_wris/505_Kolamuru2013dw,dcs:GroundWater
Andhra Pradesh,East Godavari,Komaragiri-Dw14,16.69638889,82.18055556,505,india_wris/505_KomaragiriDw14,dcs:GroundWater
Andhra Pradesh,East Godavari,Korangi 2013dw,16.97305556,81.78472222,505,india_wris/505_Korangi2013dw,dcs:GroundWater
Andhra Pradesh,East Godavari,Korukonda,17.16666667,81.83333333,505,india_wris/505_Korukonda,dcs:GroundWater
Andhra Pradesh,East Godavari,Kotananduru-Dw13,17.48555556,82.49611111,505,india_wris/505_KotananduruDw13,dcs:GroundWater
Andhra Pradesh,East Godavari,Kotapadu 2013dw,17.08833333,82.025,505,india_wris/505_Kotapadu2013dw,dcs:GroundWater
Andhra Pradesh,East Godavari,Kothapeta -1,,,505,india_wris/505_Kothapeta1,dcs:GroundWater
Andhra Pradesh,East Godavari,Kothapeta -2,,,505,india_wris/505_Kothapeta2,dcs:GroundWater
Andhra Pradesh,East Godavari,Kothapeta -3,,,505,india_wris/505_Kothapeta3,dcs:GroundWater
Andhra Pradesh,East Godavari,Kothapeta-Dw13,16.71583333,81.91611111,505,india_wris/505_KothapetaDw13,dcs:GroundWater
Andhra Pradesh,East Godavari,Kotipalle,,,505,india_wris/505_Kotipalle,dcs:GroundWater
Andhra Pradesh,East Godavari,Kotipalli -Alt,16.70833333,82.025,505,india_wris/505_KotipalliAlt,dcs:GroundWater
Andhra Pradesh,East Godavari,Kovvuru-Dw13,17.0025,81.74166667,505,india_wris/505_KovvuruDw13,dcs:GroundWater
Andhra Pradesh,East Godavari,Lagarai-Dw14,17.57527778,82.19555556,505,india_wris/505_LagaraiDw14,dcs:GroundWater
Andhra Pradesh,East Godavari,Malikipuram 2013dw,16.80138889,81.8,505,india_wris/505_Malikipuram2013dw,dcs:GroundWater
Andhra Pradesh,East Godavari,Mallavaram Mammilu-Dw14,17.5025,82.01472222,505,india_wris/505_MallavaramMammiluDw14,dcs:GroundWater
Andhra Pradesh,East Godavari,Maredumilli,17.525,81.74166667,505,india_wris/505_Maredumilli,dcs:GroundWater
Andhra Pradesh,East Godavari,Mobalacheruvu-Dw14,16.61638889,82.07333333,505,india_wris/505_MobalacheruvuDw14,dcs:GroundWater
Andhra Pradesh,East Godavari,Mukteshwaram-Dw14,16.66027778,82.02444444,505,india_wris/505_MukteshwaramDw14,dcs:GroundWater
Andhra Pradesh,East Godavari,Mummadivaram,16.64027778,82.11194444,505,india_wris/505_Mummadivaram,dcs:GroundWater
Andhra Pradesh,East Godavari,Mummidivarampad,16.7,81.85,505,india_wris/505_Mummidivarampad,dcs:GroundWater
Andhra Pradesh,East Godavari,Munganda Pz,,,505,india_wris/505_MungandaPz,dcs:GroundWater
Andhra Pradesh,East Godavari,Muramalla 2013dw,16.67277778,82.15166667,505,india_wris/505_Muramalla2013dw,dcs:GroundWater
Andhra Pradesh,East Godavari,Panduru Junction1,17.05,82.25,505,india_wris/505_PanduruJunction1,dcs:GroundWater
Andhra Pradesh,East Godavari,Pattipadu,17.22916667,82.19583333,505,india_wris/505_Pattipadu,dcs:GroundWater
Andhra Pradesh,East Godavari,Peddapuram,17.08055556,82.12638889,505,india_wris/505_Peddapuram,dcs:GroundWater
Andhra Pradesh,East Godavari,Peddapuram -2,,,505,india_wris/505_Peddapuram2,dcs:GroundWater
Andhra Pradesh,East Godavari,Pithapuram,17.11111111,82.2625,505,india_wris/505_Pithapuram,dcs:GroundWater
Andhra Pradesh,East Godavari,Pithapuram-Dw13,16.40833333,81.79444444,505,india_wris/505_PithapuramDw13,dcs:GroundWater
Andhra Pradesh,East Godavari,Polavaram D-Dw13,17.42861111,82.52555556,505,india_wris/505_PolavaramDDw13,dcs:GroundWater
Andhra Pradesh,East Godavari,P Yerragonda-Dw14,17.65916667,81.95111111,505,india_wris/505_PYerragondaDw14,dcs:GroundWater
Andhra Pradesh,East Godavari,Rajahmundry,17,81.78055556,505,india_wris/505_Rajahmundry,dcs:GroundWater
Andhra Pradesh,East Godavari,Rajahmundry Dw12,17,81.78055556,505,india_wris/505_RajahmundryDw12,dcs:GroundWater
Andhra Pradesh,East Godavari,Rajanagaram,17.07916667,81.90416667,505,india_wris/505_Rajanagaram,dcs:GroundWater
Andhra Pradesh,East Godavari,Rajavamangi,17.55,82.23333333,505,india_wris/505_Rajavamangi,dcs:GroundWater
Andhra Pradesh,East Godavari,Rajavommangi-Alt,17.55,82.23333333,505,india_wris/505_RajavommangiAlt,dcs:GroundWater
Andhra Pradesh,East Godavari,Rajmundry Main Road 2013dw,17.05805556,81.80444444,505,india_wris/505_RajmundryMainRoad2013dw,dcs:GroundWater
Andhra Pradesh,East Godavari,Rajmundry Swarajyanagar 2013dw,16.99166667,81.77777778,505,india_wris/505_RajmundrySwarajyanagar2013dw,dcs:GroundWater
Andhra Pradesh,East Godavari,Rally,,,505,india_wris/505_Rally,dcs:GroundWater
Andhra Pradesh,East Godavari,Ramachandrapuram,16.83333333,82.03333333,505,india_wris/505_Ramachandrapuram,dcs:GroundWater
Andhra Pradesh,East Godavari,Rampachodavaram1,17.43333333,81.78333333,505,india_wris/505_Rampachodavaram1,dcs:GroundWater
Andhra Pradesh,East Godavari,Rampachodavaram,17.43333333,81.78333333,505,india_wris/505_Rampachodavaram,dcs:GroundWater
Andhra Pradesh,East Godavari,Rampachodavaram2,17.33333333,81.78333333,505,india_wris/505_Rampachodavaram2,dcs:GroundWater
Andhra Pradesh,East Godavari,Rangampet,17.08888889,81.99166667,505,india_wris/505_Rangampet,dcs:GroundWater
Andhra Pradesh,East Godavari,Razole,16.46,81.84166667,505,india_wris/505_Razole,dcs:GroundWater
Andhra Pradesh,East Godavari,Razole-Alt1,16.45972222,81.84138889,505,india_wris/505_RazoleAlt1,dcs:GroundWater
Andhra Pradesh,East Godavari,Repuru,,,505,india_wris/505_Repuru,dcs:GroundWater
Andhra Pradesh,East Godavari,Rowtulapudi,,,505,india_wris/505_Rowtulapudi,dcs:GroundWater
Andhra Pradesh,East Godavari,S. Agraharam,,,505,india_wris/505_SAgraharam,dcs:GroundWater
Andhra Pradesh,East Godavari,Sakhinetipalle,,,505,india_wris/505_Sakhinetipalle,dcs:GroundWater
Andhra Pradesh,East Godavari,Samalkot,17.05416667,82.17916667,505,india_wris/505_Samalkot,dcs:GroundWater
Andhra Pradesh,East Godavari,Samalkot-Dw,17.04527778,82.16444444,505,india_wris/505_SamalkotDw,dcs:GroundWater
Andhra Pradesh,East Godavari,Santhacheruvu 2012,16.95,82.23,505,india_wris/505_Santhacheruvu2012,dcs:GroundWater
Andhra Pradesh,East Godavari,Sitapalli,17.35,81.83333333,505,india_wris/505_Sitapalli,dcs:GroundWater
Andhra Pradesh,East Godavari,Tallapolam-Dw13,16.7825,82.07194444,505,india_wris/505_TallapolamDw13,dcs:GroundWater
Andhra Pradesh,East Godavari,Tallarevu,16.77361111,82.225,505,india_wris/505_Tallarevu,dcs:GroundWater
Andhra Pradesh,East Godavari,Tallarevu 2013dw,16.78277778,82.23027778,505,india_wris/505_Tallarevu2013dw,dcs:GroundWater
Andhra Pradesh,East Godavari,Tammayyapeta-Dw13,17.25527778,82.37194444,505,india_wris/505_TammayyapetaDw13,dcs:GroundWater
Andhra Pradesh,East Godavari,Tetagunda-Dw13,17.30694444,82.44277778,505,india_wris/505_TetagundaDw13,dcs:GroundWater
Andhra Pradesh,East Godavari,Thanelankapalli,16.65638889,82.12222222,505,india_wris/505_Thanelankapalli,dcs:GroundWater
Andhra Pradesh,East Godavari,Thurpet-Dw14,16.75305556,82.22888889,505,india_wris/505_ThurpetDw14,dcs:GroundWater
Andhra Pradesh,East Godavari,Tuni1,17.33333333,82.53333333,505,india_wris/505_Tuni1,dcs:GroundWater
Andhra Pradesh,East Godavari,Tuni,17.33333333,82.53333333,505,india_wris/505_Tuni,dcs:GroundWater
Andhra Pradesh,East Godavari,Tuni-Alt2,17.33472222,82.53472222,505,india_wris/505_TuniAlt2,dcs:GroundWater
Andhra Pradesh,East Godavari,Uppada,17.08055556,82.3375,505,india_wris/505_Uppada,dcs:GroundWater
Andhra Pradesh,East Godavari,Vakalpudi,17.025,82.29166667,505,india_wris/505_Vakalpudi,dcs:GroundWater
Andhra Pradesh,East Godavari,Valasapakalu 2012,16.99444444,82.2625,505,india_wris/505_Valasapakalu2012,dcs:GroundWater
Andhra Pradesh,East Godavari,Veerbhadrapuram-Dw13,17.43833333,82.07527778,505,india_wris/505_VeerbhadrapuramDw13,dcs:GroundWater
Andhra Pradesh,East Godavari,Vegayammapeta,16.77916667,82.07916667,505,india_wris/505_Vegayammapeta,dcs:GroundWater
Andhra Pradesh,East Godavari,Velangi,,,505,india_wris/505_Velangi,dcs:GroundWater
Andhra Pradesh,East Godavari,Vilasa-Dw14,16.61833333,82.01944444,505,india_wris/505_VilasaDw14,dcs:GroundWater
Andhra Pradesh,East Godavari,Yeleswaram1,17.275,82.1,505,india_wris/505_Yeleswaram1,dcs:GroundWater
Andhra Pradesh,Guntur,Amaravathi,16.575,80.36,506,india_wris/506_Amaravathi,dcs:GroundWater
Andhra Pradesh,Guntur,A Muppalla-Dw14,16.24333333,79.84138889,506,india_wris/506_AMuppallaDw14,dcs:GroundWater
Andhra Pradesh,Guntur,Anjaneyapuram,16.53194444,79.80555556,506,india_wris/506_Anjaneyapuram,dcs:GroundWater
Andhra Pradesh,Guntur,Bapatla-Dw,15.91583333,80.4825,506,india_wris/506_BapatlaDw,dcs:GroundWater
Andhra Pradesh,Guntur,Battiprolu,16.08666667,80.75277778,506,india_wris/506_Battiprolu,dcs:GroundWater
Andhra Pradesh,Guntur,Bellamkonda,16.50833333,80.00833333,506,india_wris/506_Bellamkonda,dcs:GroundWater
Andhra Pradesh,Guntur,Bellamkonda-Dw13,16.50833333,80.00833333,506,india_wris/506_BellamkondaDw13,dcs:GroundWater
