Date,GeoId,CumulativeCount_MedicalTest_COVID_19,CumulativeCount_MedicalTest_COVID_19_Positive,CumulativeCount_MedicalTest_COVID_19_Negative,Count_MedicalTest_COVID_19_Pending,CumulativeCount_MedicalConditionIncident_COVID_19_PatientRecovered,CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased,Count_MedicalConditionIncident_COVID_19_PatientHospitalized,CumulativeCount_MedicalConditionIncident_COVID_19_PatientHospitalized,Count_MedicalConditionIncident_COVID_19_PatientInICU,CumulativeCount_MedicalConditionIncident_COVID_19_PatientInICU,Count_MedicalConditionIncident_COVID_19_PatientOnVentilator,CumulativeCount_MedicalConditionIncident_COVID_19_PatientOnVentilator
2020-04-23,dcid:geoId/08,50645,10878,39767,,,508,859,2123,,,,
2020-04-23,dcid:geoId/09,71497,23100,48397,,,1639,1947,,,,,
2020-04-23,dcid:geoId/11,15930,3361,12569,,648,139,402,,120,,200,
2020-04-23,dcid:geoId/10,16912,3308,13604,,643,131,290,,,,,
2020-04-23,dcid:geoId/12,296708,28832,267876,1301,,979,,4693,,,,
2020-04-23,dcid:geoId/13,101062,21512,79550,,,872,,4069,,,,
2020-04-23,dcid:geoId/66,1315,135,1180,,126,5,2,,,,,
2020-04-23,dcid:geoId/15,26128,592,25536,,444,12,,63,,,,
2020-04-23,dcid:geoId/19,29262,3924,25338,,1492,96,282,,102,,55,
2020-04-23,dcid:geoId/16,19172,1802,17370,,767,54,,162,,60,,
2020-04-23,dcid:geoId/17,173316,36934,136382,,,1688,4877,,1268,,766,
2020-04-23,dcid:geoId/18,72040,13039,59001,,,706,,,652,,333,
2020-04-23,dcid:geoId/20,21318,2482,18836,,,112,,442,,,,
2020-04-23,dcid:geoId/21,36075,3373,32702,,1311,185,301,1105,161,564,,
2020-04-23,dcid:geoId/22,137513,25739,111774,,14927,1540,1727,,,,274,
2020-04-23,dcid:geoId/25,204316,47992,156324,,,2769,3851,4493,1034,,,
2020-04-23,dcid:geoId/24,80100,15737,64363,,1040,831,1405,3477,515,,,
2020-04-23,dcid:geoId/23,17721,937,16784,,485,44,42,150,18,,11,
2020-04-23,dcid:geoId/26,156699,41694,115005,,3237,3711,3611,,1148,,1027,
2020-04-23,dcid:geoId/27,56414,4270,52144,,1336,200,268,712,104,274,,
2020-04-23,dcid:geoId/29,59450,6321,53129,,,218,884,,,,,
2020-04-23,dcid:geoId/69,65,14,51,,11,2,,,,,,
2020-04-23,dcid:geoId/28,55389,5153,50236,,,201,595,946,156,,78,
2020-04-23,dcid:geoId/30,11875,442,11433,,306,14,13,59,,,,
2020-04-23,dcid:geoId/37,96185,7608,88577,,,253,486,,,,,
2020-04-23,dcid:geoId/38,16330,709,15621,,269,15,18,65,,,,
2020-04-23,dcid:geoId/31,17360,1813,15547,,,45,,,,,,
2020-04-23,dcid:geoId/33,16012,1588,14424,265,550,48,91,213,,,,
2020-04-23,dcid:geoId/34,200148,99989,100159,,,5368,7240,,1990,,1462,
2020-04-23,dcid:geoId/35,41232,2210,39022,,547,71,121,331,,,,
2020-04-23,dcid:geoId/32,34749,4208,30541,,,210,,,,,,
2020-04-23,dcid:geoId/36,695920,263460,432460,,44244,15740,15021,70182,5016,,,
2020-04-23,dcid:geoId/39,102877,14694,88183,,,656,,2960,,900,,
2020-04-23,dcid:geoId/40,46036,3017,43019,,1884,179,284,622,156,,,
2020-04-23,dcid:geoId/41,43976,2127,41849,,,83,304,512,74,,36,
2020-04-23,dcid:geoId/42,179114,37053,142061,,,1421,2750,,,,679,
2020-04-23,dcid:geoId/72,10228,915,9313,1951,,69,,,,,,
2020-04-23,dcid:geoId/44,44425,6262,38163,,342,213,316,757,72,,45,
2020-04-23,dcid:geoId/45,44463,4917,39546,,3317,150,,837,,,,
2020-04-23,dcid:geoId/46,14065,1956,12109,,1064,9,58,119,,,,
2020-04-23,dcid:geoId/47,123100,8266,114834,,4193,170,,793,,,,
2020-04-23,dcid:geoId/48,225078,21944,203134,,8025,561,1649,,,,,
2020-04-23,dcid:geoId/49,80627,3612,77015,,1050,35,,301,,,,
2020-04-23,dcid:geoId/51,64889,10998,53891,492,1567,372,1379,1753,400,,249,
2020-04-23,dcid:geoId/78,637,54,583,31,48,3,,,,,,
2020-04-23,dcid:geoId/50,13254,834,12420,,,43,44,,,,,
2020-04-23,dcid:geoId/53,174743,14628,160115,,,654,544,,151,,,
2020-04-23,dcid:geoId/55,57467,6011,51456,201,,257,349,1318,146,342,,
2020-04-23,dcid:geoId/54,27905,967,26938,,380,29,108,,44,,24,
2020-04-23,dcid:geoId/56,7567,326,7241,,275,7,,52,,,,
2020-04-22,dcid:geoId/02,12159,335,11824,,196,9,39,36,,,,
2020-04-22,dcid:geoId/01,48760,5465,43295,,,194,,730,,288,,170
2020-04-22,dcid:geoId/05,29713,2276,27437,,863,42,97,291,,,23,57
2020-04-22,dcid:geoId/60,3,0,3,17,,,,,,,,
2020-04-22,dcid:geoId/04,56601,5459,51142,,1265,229,664,1528,300,,195,
2020-04-22,dcid:geoId/06,465327,35396,429931,,,1354,4984,,1551,,,
2020-04-22,dcid:geoId/08,48704,10447,38257,,,486,851,2003,,,,
2020-04-22,dcid:geoId/09,69918,22469,47449,,,1544,1972,,,,,
2020-04-22,dcid:geoId/11,15502,3206,12296,,645,127,402,,120,,69,
2020-04-22,dcid:geoId/10,16553,3200,13353,,599,117,269,,,,,
2020-04-22,dcid:geoId/12,288627,28309,260318,1258,,910,,4469,,,,
2020-04-22,dcid:geoId/13,94072,20740,73332,,,836,,3959,,,,
2020-04-22,dcid:geoId/66,1220,134,1086,,119,5,3,,2,,,
2020-04-22,dcid:geoId/15,25342,582,24760,,437,12,,56,,,,
2020-04-22,dcid:geoId/19,28244,3748,24496,,1428,90,272,,92,,57,
2020-04-22,dcid:geoId/16,18170,1766,16404,,710,51,,158,,58,,
2020-04-22,dcid:geoId/17,164346,35108,129238,,,1565,4665,,1220,,747,
2020-04-22,dcid:geoId/18,69470,12438,57032,,,661,,,633,,334,
2020-04-22,dcid:geoId/20,20203,2211,17992,,,110,,432,,,,
2020-04-22,dcid:geoId/21,33328,3192,30136,,1266,171,286,1076,165,558,,
2020-04-22,dcid:geoId/22,136846,25258,111588,,14927,1473,1747,,,,287,
2020-04-22,dcid:geoId/25,189702,44913,144789,,,2597,3890,4256,1050,,,
2020-04-22,dcid:geoId/24,76529,14775,61754,,981,779,1432,3325,527,,,
2020-04-22,dcid:geoId/23,17691,907,16784,,455,39,42,144,18,,10,
2020-04-22,dcid:geoId/26,147358,40705,106653,,3237,3602,3305,,1350,,1065,
2020-04-22,dcid:geoId/27,53923,3758,50165,,1138,179,240,660,107,262,,
2020-04-22,dcid:geoId/29,58156,6137,52019,,,208,1001,,,,,
2020-04-22,dcid:geoId/69,65,14,51,,11,2,,,,,,
2020-04-22,dcid:geoId/28,53835,4894,48941,,,193,628,910,162,,86,
2020-04-22,dcid:geoId/30,11583,439,11144,,296,14,13,59,,,,
2020-04-22,dcid:geoId/37,90336,7220,83116,,,242,434,,,,,
2020-04-22,dcid:geoId/38,15589,679,14910,,229,14,23,62,,,,
2020-04-22,dcid:geoId/31,16679,1722,14957,,,38,,,,,,
2020-04-22,dcid:geoId/33,15041,1491,13550,225,546,42,94,206,,,,
2020-04-22,dcid:geoId/34,191659,95865,95794,,,5063,7210,,1983,,1570,
2020-04-22,dcid:geoId/35,40877,2072,38805,,529,65,119,306,,,,
2020-04-22,dcid:geoId/32,33888,4081,29807,,,201,,,,,,
2020-04-22,dcid:geoId/36,669982,257216,412766,,42308,15302,15599,68773,5016,,,
2020-04-22,dcid:geoId/39,98506,14117,84389,,,610,,2882,,880,,
2020-04-22,dcid:geoId/40,45913,2894,43019,,1772,170,298,588,147,,,
2020-04-22,dcid:geoId/41,41185,2059,39126,,,78,302,488,67,,35,
2020-04-22,dcid:geoId/42,171956,35684,136272,,,1622,2764,,,,685,
2020-04-22,dcid:geoId/72,9757,915,8842,1954,,67,,,,,,
2020-04-22,dcid:geoId/44,41726,5845,35881,,315,201,314,717,71,,44,
2020-04-22,dcid:geoId/45,43111,4761,38350,,3317,140,,837,,,,
2020-04-22,dcid:geoId/46,13446,1858,11588,,937,8,62,111,,,,
2020-04-22,dcid:geoId/47,114980,7842,107138,,4012,166,,775,,,,
2020-04-22,dcid:geoId/48,216783,21069,195714,,7341,543,1678,,,,,
2020-04-22,dcid:geoId/49,76460,3445,73015,,970,34,,288,,,,
2020-04-22,dcid:geoId/51,60778,10266,50512,477,1497,349,1374,1659,419,,244,
2020-04-22,dcid:geoId/78,637,54,583,31,48,3,,,,,,
2020-04-22,dcid:geoId/50,12928,831,12097,,,40,37,,,,,
2020-04-22,dcid:geoId/53,170405,14375,156030,,,647,543,,161,,,
2020-04-22,dcid:geoId/55,55268,5766,49502,229,,246,355,1302,139,324,,
2020-04-22,dcid:geoId/54,25836,939,24897,,330,26,103,,41,,23,
2020-04-22,dcid:geoId/56,7623,322,7301,,254,6,19,52,,,,
2020-04-21,dcid:geoId/02,11119,329,10790,,168,9,42,36,,,,
2020-04-21,dcid:geoId/01,48526,5231,43295,,,177,,699,,260,,157
2020-04-21,dcid:geoId/05,27441,2227,25214,,809,43,86,291,,,27,57
2020-04-21,dcid:geoId/60,3,0,3,17,,,,,,,,
2020-04-21,dcid:geoId/04,55152,5251,49901,,1155,208,637,1484,285,,181,
2020-04-21,dcid:geoId/06,300100,33261,266839,,,1268,4886,,1502,,,
2020-04-21,dcid:geoId/08,47466,10106,37360,,,449,861,1880,,,,
2020-04-21,dcid:geoId/09,64192,20360,43832,,,1423,1949,,,,,
2020-04-21,dcid:geoId/11,14939,3098,11841,,636,112,402,,120,,69,
2020-04-21,dcid:geoId/10,15866,2931,12935,,565,104,263,,,,,
2020-04-21,dcid:geoId/12,277059,27495,249564,1203,,856,,4235,,,,
2020-04-21,dcid:geoId/13,88140,19881,68259,,,799,,3779,,,,
2020-04-21,dcid:geoId/66,1166,133,1033,,114,5,3,,2,,,
2020-04-21,dcid:geoId/15,24696,584,24112,,423,10,,55,,,,
2020-04-21,dcid:geoId/19,27615,3641,23974,,1293,83,214,,89,,60,
2020-04-21,dcid:geoId/16,17807,1736,16071,,660,48,,157,,58,,
2020-04-21,dcid:geoId/17,154997,33059,121938,,,1468,4776,,1226,,781,
2020-04-21,dcid:geoId/18,67264,12097,55167,,,630,,,676,,368,
2020-04-21,dcid:geoId/20,19101,2025,17076,,,107,,419,,,,
2020-04-21,dcid:geoId/21,32820,3050,29770,,1174,154,263,1059,147,582,,
2020-04-21,dcid:geoId/22,136442,24854,111588,,,1405,1798,,,,297,
2020-04-21,dcid:geoId/25,184612,43168,141444,,,2449,3977,4009,1040,,,
2020-04-21,dcid:geoId/24,73635,14193,59442,,930,732,1433,3158,526,,,
2020-04-21,dcid:geoId/23,14964,888,14076,,443,36,40,139,16,,8,
2020-04-21,dcid:geoId/26,139256,39589,99667,,3237,3471,3357,,1346,,1107,
2020-04-21,dcid:geoId/27,51793,3452,48341,,1094,160,237,629,117,253,,
2020-04-21,dcid:geoId/29,57120,5941,51179,,,189,1001,,,,,
2020-04-21,dcid:geoId/69,65,14,51,,11,2,,,,,,
2020-04-21,dcid:geoId/28,52364,4716,47648,,,183,548,858,146,,89,
2020-04-21,dcid:geoId/30,11241,437,10804,,273,12,14,59,,,,
2020-04-21,dcid:geoId/37,83331,6951,76380,,,213,427,,,,,
2020-04-21,dcid:geoId/38,14987,644,14343,,214,13,17,54,,,,
2020-04-21,dcid:geoId/31,16372,1648,14724,,,33,,,,,,
2020-04-21,dcid:geoId/33,14339,1491,12848,244,521,42,78,206,,,,
2020-04-21,dcid:geoId/34,184826,92387,92439,,,4753,7594,,1930,,1501,
2020-04-21,dcid:geoId/35,38755,1971,36784,,501,58,116,291,,,,
2020-04-21,dcid:geoId/32,33055,3937,29118,,,193,,,,,,
2020-04-21,dcid:geoId/36,649325,251690,397635,,40482,14828,16044,67271,5016,,,
2020-04-21,dcid:geoId/39,94714,13725,80989,,,557,,2779,,838,,
2020-04-21,dcid:geoId/40,44344,2807,41537,,1702,164,346,561,164,,,
2020-04-21,dcid:geoId/41,41128,2002,39126,,,78,297,471,70,,35,
2020-04-21,dcid:geoId/42,166851,34528,132323,,,1564,2743,,,,673,
2020-04-21,dcid:geoId/72,10087,1298,8789,1761,,64,,,,,,
2020-04-21,dcid:geoId/44,39300,5467,33833,,315,186,309,674,67,,43,
2020-04-21,dcid:geoId/45,41277,4439,36838,,2063,124,,776,,,,
2020-04-21,dcid:geoId/46,12815,1755,11060,,824,8,65,100,,,,
2020-04-21,dcid:geoId/47,108182,7394,100788,,3828,157,,760,,,,
2020-04-21,dcid:geoId/48,205399,20196,185203,,6486,517,1419,,,,,
2020-04-21,dcid:geoId/49,72358,3296,69062,,888,32,,277,,,,
2020-04-21,dcid:geoId/51,58354,9630,48724,477,1418,324,1331,1581,403,,251,
2020-04-21,dcid:geoId/78,628,54,574,35,48,3,,,,,,
2020-04-21,dcid:geoId/50,12595,828,11767,,,40,41,,,,,
2020-04-21,dcid:geoId/53,165981,14133,151848,,,640,503,,161,,,
2020-04-21,dcid:geoId/55,53350,5509,47841,219,,242,358,1252,137,324,,
2020-04-21,dcid:geoId/54,22763,914,21849,,330,26,85,,42,,24,
2020-04-21,dcid:geoId/56,7621,320,7301,,237,6,19,52,,,,
2020-04-20,dcid:geoId/02,10124,321,9803,,161,9,46,36,,,,
2020-04-20,dcid:geoId/01,45900,5025,40875,,,167,,641,,260,,157
2020-04-20,dcid:geoId/05,26553,1923,24630,,749,42,93,291,,,24,57
2020-04-20,dcid:geoId/60,3,0,3,17,,,,,,,,
2020-04-20,dcid:geoId/04,54500,5064,49436,,1155,187,637,1454,285,,181,
2020-04-20,dcid:geoId/06,290500,30978,259522,,,1208,4674,,1480,,,
2020-04-20,dcid:geoId/08,46195,9730,36465,,,422,874,1813,,,,
2020-04-20,dcid:geoId/09,62806,19815,42991,,,1331,1919,,,,,
2020-04-20,dcid:geoId/11,14113,2927,11186,,630,105,402,,120,,69,
2020-04-20,dcid:geoId/10,15253,2745,12508,,495,99,256,,,,,
2020-04-20,dcid:geoId/12,266225,26660,239565,1104,,806,,4010,,,,
2020-04-20,dcid:geoId/13,84328,18947,65381,,,733,,3550,,,,
2020-04-20,dcid:geoId/66,1124,133,991,,112,5,3,,2,,,
2020-04-20,dcid:geoId/15,24175,580,23595,,414,10,,52,,,,
2020-04-20,dcid:geoId/19,25820,3159,22661,,1235,79,214,,91,,58,
2020-04-20,dcid:geoId/16,17445,1672,15773,,585,45,,151,,53,,
2020-04-20,dcid:geoId/17,148358,31508,116850,,,1349,4599,,1239,,757,
2020-04-20,dcid:geoId/18,64639,11686,52953,,,569,,,669,,353,
2020-04-20,dcid:geoId/20,18761,1986,16775,,,100,,405,,,,
2020-04-20,dcid:geoId/21,32572,2960,29612,,1174,148,274,1059,155,534,,
2020-04-20,dcid:geoId/22,136111,24523,111588,,,1328,1794,,,,332,
2020-04-20,dcid:geoId/25,177462,41416,136046,,,2303,3872,3872,987,,,
2020-04-20,dcid:geoId/24,71397,13684,57713,,917,683,,3014,,,,
2020-04-20,dcid:geoId/23,14951,875,14076,,414,35,39,138,16,,9,
2020-04-20,dcid:geoId/26,131887,38494,93393,,3237,3347,3374,,1346,,1102,
2020-04-20,dcid:geoId/27,50044,3190,46854,,1059,143,237,602,126,241,,
2020-04-20,dcid:geoId/29,56013,5807,50206,,,177,873,,,,,
2020-04-20,dcid:geoId/69,65,14,51,,11,2,,,,,,
2020-04-20,dcid:geoId/28,51434,4512,46922,,,169,548,819,146,,89,
2020-04-20,dcid:geoId/30,11051,433,10618,,243,10,19,57,,,,
2020-04-20,dcid:geoId/37,79484,6764,72720,,,179,373,,,,,
2020-04-20,dcid:geoId/38,14747,627,14120,,189,13,17,53,,,,
2020-04-20,dcid:geoId/31,15680,1474,14206,,,28,,,,,,
2020-04-20,dcid:geoId/33,14118,1392,12726,298,521,41,79,198,,,,
2020-04-20,dcid:geoId/34,178057,88806,89251,,,4377,6986,,2018,,1594,
2020-04-20,dcid:geoId/35,37042,1845,35197,,487,55,103,274,,,,
2020-04-20,dcid:geoId/32,32347,3830,28517,,,180,,,,,,
2020-04-20,dcid:geoId/36,633861,247512,386349,,39085,14347,16103,65969,5016,,,
2020-04-20,dcid:geoId/39,90839,12919,77920,,,509,,2653,,798,,
2020-04-20,dcid:geoId/40,35646,2680,32966,,1614,143,307,541,136,,,
2020-04-20,dcid:geoId/41,40045,1956,38089,,,75,303,465,74,,35,
2020-04-20,dcid:geoId/42,162952,33232,129720,,,1204,2701,,,,659,
2020-04-20,dcid:geoId/72,9738,1252,8486,1895,,63,,,,,,
2020-04-20,dcid:geoId/44,37088,5098,31990,,267,175,297,629,62,,45,
2020-04-20,dcid:geoId/45,40480,4377,36103,,2063,120,,776,,,,
2020-04-20,dcid:geoId/46,12326,1685,10641,0,709,7,,87,,,,
2020-04-20,dcid:geoId/47,100689,7238,93451,,3575,152,,730,,,,
2020-04-20,dcid:geoId/48,190394,19458,170936,,5706,495,1411,,,,,
2020-04-20,dcid:geoId/49,68311,3213,65098,,776,28,,268,,,,
2020-04-20,dcid:geoId/51,56735,8990,47745,468,1324,300,1296,1500,396,,237,
2020-04-20,dcid:geoId/78,607,53,554,18,48,3,,,,,,
2020-04-20,dcid:geoId/50,12491,820,11671,,15,38,49,,,,,
2020-04-20,dcid:geoId/53,161779,13890,147889,,,629,403,,122,,,
2020-04-20,dcid:geoId/55,51956,5353,46603,237,,230,406,1211,168,307,,
2020-04-20,dcid:geoId/54,22155,902,21253,,290,24,77,,37,,23,
2020-04-20,dcid:geoId/56,7386,313,7073,,233,2,19,51,,,,
2020-04-19,dcid:geoId/02,9895,319,9576,,153,9,37,36,,,,
2020-04-19,dcid:geoId/01,45712,4837,40875,,,154,,641,,260,,157
2020-04-19,dcid:geoId/05,24209,1781,22428,,721,40,88,291,,,25,57
2020-04-19,dcid:geoId/60,3,0,3,17,,,,,,,,
2020-04-19,dcid:geoId/04,52990,4929,48061,,994,184,631,1387,283,,187,
2020-04-19,dcid:geoId/06,280900,30333,250567,7200,,1166,4731,,1457,,,
2020-04-19,dcid:geoId/08,44606,9433,35173,,,411,874,1797,,,,
2020-04-19,dcid:geoId/09,58213,17550,40663,,,1086,1938,,,,,
2020-04-19,dcid:geoId/11,13699,2793,10906,,622,96,313,,105,,79,
2020-04-19,dcid:geoId/10,14794,2538,12256,,466,90,249,,,,,
2020-04-19,dcid:geoId/12,256079,25996,230083,1179,,781,,3930,,,,
2020-04-19,dcid:geoId/13,79933,18301,61632,,,687,,3464,,,,
2020-04-19,dcid:geoId/66,1076,133,943,,112,5,6,,2,,,
2020-04-19,dcid:geoId/15,23470,574,22896,,410,9,,51,,,,
2020-04-19,dcid:geoId/19,24550,2902,21648,,1171,75,198,,86,,54,
2020-04-19,dcid:geoId/16,17441,1668,15773,,520,44,,151,,53,,
2020-04-19,dcid:geoId/17,143318,30357,112961,,,1290,4314,,1196,,749,
2020-04-19,dcid:geoId/18,61142,11210,49932,,,562,,,649,,342,
2020-04-19,dcid:geoId/20,18130,1849,16281,,,92,,390,,,,
2020-04-19,dcid:geoId/21,32225,2707,29518,,1174,144,274,1059,155,534,,
2020-04-19,dcid:geoId/22,135348,23928,111420,,,1296,1748,,,,349,
2020-04-19,dcid:geoId/25,169115,39820,129295,,,2146,3789,3789,987,,,
2020-04-19,dcid:geoId/24,67891,12830,55061,,914,626,,2886,,,,
2020-04-19,dcid:geoId/23,14943,867,14076,,393,34,46,136,18,,9,
2020-04-19,dcid:geoId/26,127315,37557,89758,,3237,3236,3403,,1344,,1115,
2020-04-19,dcid:geoId/27,49202,2914,46288,,1026,134,228,574,116,226,,
2020-04-19,dcid:geoId/29,53909,5667,48242,,,176,875,,,,,
2020-04-19,dcid:geoId/69,56,14,42,4,9,2,,,,,,
2020-04-19,dcid:geoId/28,39065,4274,34791,,,159,,808,138,,79,
2020-04-19,dcid:geoId/30,10898,433,10465,,243,10,18,55,,,,
2020-04-19,dcid:geoId/37,78772,6493,72279,,,172,465,,,,,
2020-04-19,dcid:geoId/38,13630,585,13045,,189,10,15,51,,,,
2020-04-19,dcid:geoId/31,14575,1287,13288,,,28,,,,,,
2020-04-19,dcid:geoId/33,13424,1342,12082,316,513,38,85,192,,,,
2020-04-19,dcid:geoId/34,170688,85301,85387,,,4202,7494,,1940,,1628,
2020-04-19,dcid:geoId/35,36632,1798,34834,,465,53,92,258,,,,
2020-04-19,dcid:geoId/32,31598,3728,27870,,,172,,,,,,
2020-04-19,dcid:geoId/36,617555,242786,374769,,37596,13869,16213,64550,5016,,,
2020-04-19,dcid:geoId/39,87299,11602,75697,,,471,,2565,,765,,
2020-04-19,dcid:geoId/40,35565,2599,32966,,1575,140,307,541,136,,,
2020-04-19,dcid:geoId/41,39038,1910,37128,,,74,290,456,74,,37,
2020-04-19,dcid:geoId/42,158854,32284,126570,,,1112,2634,,,,657,
2020-04-19,dcid:geoId/72,9493,1213,8280,1839,,62,,,,,,
2020-04-19,dcid:geoId/44,34748,4755,29993,,244,164,298,605,66,,37,
2020-04-19,dcid:geoId/45,40480,4377,36103,,2633,120,,776,,,,
2020-04-19,dcid:geoId/46,12062,1635,10427,0,646,7,,74,,,,
2020-04-19,dcid:geoId/47,97098,7070,90028,,3344,148,,724,,,,
2020-04-19,dcid:geoId/48,182710,18923,163787,,5334,477,1471,,,,,
2020-04-19,dcid:geoId/49,63555,3069,60486,,679,27,,259,,,,
2020-04-19,dcid:geoId/51,54733,8537,46196,499,1267,277,1319,1422,388,,231,
2020-04-19,dcid:geoId/78,601,53,548,22,48,3,,,,,,
2020-04-19,dcid:geoId/50,12267,817,11450,,15,38,53,,,,,
2020-04-19,dcid:geoId/53,157391,13583,143808,,,615,586,,193,,,
2020-04-19,dcid:geoId/55,50499,5176,45323,248,,220,397,1190,162,307,,
2020-04-19,dcid:geoId/54,20031,863,19168,,265,18,72,,37,,25,
2020-04-19,dcid:geoId/56,7281,309,6972,,227,2,19,50,,,,
2020-04-18,dcid:geoId/02,9655,314,9341,,147,9,39,36,,,,
2020-04-18,dcid:geoId/01,42538,4655,37883,,,146,,620,,247,,148
2020-04-18,dcid:geoId/05,24141,1739,22402,,703,38,86,291,,,22,57
2020-04-18,dcid:geoId/60,3,0,3,17,,,,,,,,
2020-04-18,dcid:geoId/04,51045,4719,46326,,539,177,566,1341,285,,178,
2020-04-18,dcid:geoId/06,259666,28963,230703,7200,,1072,4936,,1490,,,
2020-04-18,dcid:geoId/08,43307,9047,34260,,,391,843,1755,,,,
2020-04-18,dcid:geoId/09,55462,16809,38653,,,1036,1946,,,,,
2020-04-18,dcid:geoId/11,13268,2666,10602,,608,91,313,,105,,79,
2020-04-18,dcid:geoId/10,14017,2323,11694,,423,86,224,,,,,
2020-04-18,dcid:geoId/12,246527,25269,221258,0,,754,,3842,,,,
2020-04-18,dcid:geoId/13,74208,17669,56539,,,673,,3420,,,,
2020-04-18,dcid:geoId/66,1076,133,943,,110,5,6,,2,,,
2020-04-18,dcid:geoId/15,22343,553,21790,,390,9,,48,,,,
2020-04-18,dcid:geoId/19,22947,2513,20434,,1095,74,193,,84,,51,
2020-04-18,dcid:geoId/16,16947,1655,15292,,453,43,,151,,53,,
2020-04-18,dcid:geoId/17,137404,29160,108244,,,1259,4340,,1192,,740,
2020-04-18,dcid:geoId/18,56873,10641,46232,,,545,,,663,,360,
2020-04-18,dcid:geoId/20,17676,1790,15886,,,86,,383,,,,
2020-04-18,dcid:geoId/21,30596,2522,28074,,979,137,360,1008,227,514,,
2020-04-18,dcid:geoId/22,137999,23580,114419,,,1267,1761,,,,347,
2020-04-18,dcid:geoId/25,162131,37527,124604,,,1983,3728,3728,987,,,
2020-04-18,dcid:geoId/24,65370,12308,53062,,771,582,,2757,,,,
2020-04-18,dcid:geoId/23,14923,847,14076,,382,32,49,136,20,,12,
2020-04-18,dcid:geoId/26,124143,37029,87114,,3237,3107,3634,,1423,,1203,
2020-04-18,dcid:geoId/27,47970,2788,45182,,997,121,239,561,111,215,,
2020-04-18,dcid:geoId/29,53759,5517,48242,,,175,875,,,,,
2020-04-18,dcid:geoId/69,56,14,42,4,9,2,,,,,,
2020-04-18,dcid:geoId/28,38765,3974,34791,,,152,,782,154,,99,
2020-04-18,dcid:geoId/30,10569,426,10143,,234,10,17,55,,,,
2020-04-18,dcid:geoId/37,76211,6140,70071,,,164,388,,,,,
2020-04-18,dcid:geoId/38,12963,528,12435,,183,9,13,47,,,,
2020-04-18,dcid:geoId/31,13677,1138,12539,,,24,,,,,,
2020-04-18,dcid:geoId/33,12852,1287,11565,174,468,37,86,190,,,,
2020-04-18,dcid:geoId/34,162536,81420,81116,,,4070,7718,,2024,,1641,
2020-04-18,dcid:geoId/35,35613,1711,33902,,382,51,96,242,,,,
2020-04-18,dcid:geoId/32,30751,3626,27125,,,168,,,,,,
2020-04-18,dcid:geoId/36,596532,236732,359800,,35458,13362,16967,63103,5016,,,
2020-04-18,dcid:geoId/39,79041,10222,68819,,,451,,2519,,760,,
2020-04-18,dcid:geoId/40,35536,2570,32966,,1515,139,307,541,136,,,
2020-04-18,dcid:geoId/41,37583,1844,35739,,,72,290,449,74,,37,
2020-04-18,dcid:geoId/42,153965,31069,122896,,,836,2613,,,,660,
2020-04-18,dcid:geoId/72,9173,1118,8055,1760,,60,,,,,,
2020-04-18,dcid:geoId/44,32814,4479,28335,,217,150,293,578,67,,43,
2020-04-18,dcid:geoId/45,38833,4246,34587,,2633,119,,776,,,,
2020-04-18,dcid:geoId/46,11660,1542,10118,1,552,7,,68,,,,
2020-04-18,dcid:geoId/47,90586,6762,83824,,3234,145,,719,,,,
2020-04-18,dcid:geoId/48,176239,18260,157979,,4806,453,1321,,,,,
2020-04-18,dcid:geoId/49,59944,2931,57013,,565,25,,251,,,,
2020-04-18,dcid:geoId/51,51931,8053,43878,486,1228,258,1307,1296,398,,230,
2020-04-18,dcid:geoId/78,443,53,390,35,46,3,,,,,,
2020-04-18,dcid:geoId/50,12025,813,11212,,15,38,56,,,,,
2020-04-18,dcid:geoId/53,155714,13407,142307,,,598,518,,155,,,
2020-04-18,dcid:geoId/55,48975,5013,43962,229,,211,361,1176,135,307,,
2020-04-18,dcid:geoId/54,19440,785,18655,,255,16,83,,40,,27,
2020-04-18,dcid:geoId/56,6522,305,6217,,206,2,19,50,,,,
2020-04-17,dcid:geoId/02,9450,309,9141,,128,9,,36,,,,
2020-04-17,dcid:geoId/01,37848,4530,33318,,,144,,594,,247,,148
2020-04-17,dcid:geoId/05,23494,1695,21799,,593,37,83,,,,21,
2020-04-17,dcid:geoId/60,3,0,3,17,,,,,,,,
2020-04-17,dcid:geoId/04,49230,4507,44723,,539,169,566,1289,285,,178,
2020-04-17,dcid:geoId/06,251614,27528,224086,7200,,985,4892,,1484,,,
2020-04-17,dcid:geoId/08,41830,8675,33155,,,374,858,1693,,,,
2020-04-17,dcid:geoId/09,55462,16809,38653,,,1036,1946,,,,,
2020-04-17,dcid:geoId/11,12643,2476,10167,,573,86,313,,105,,79,
2020-04-17,dcid:geoId/10,14017,2323,11694,,423,76,224,,,,,
2020-04-17,dcid:geoId/12,234837,24119,210718,1285,,699,,3665,,,,
2020-04-17,dcid:geoId/13,71684,17194,54490,,,650,,3324,,,,
2020-04-17,dcid:geoId/66,1073,133,940,,97,5,6,,2,,,
2020-04-17,dcid:geoId/15,21857,541,21316,,374,9,,45,,,,
2020-04-17,dcid:geoId/19,21792,2332,19460,,1007,64,183,,88,,52,
2020-04-17,dcid:geoId/16,16652,1609,15043,,390,41,,148,,51,,
