Year,Place,StatVar,Quantity,Unit
2010,geoId/0267460,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0273290,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0401620,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0409900,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0411500,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0412150,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0439100,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0444450,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0450620,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0461800,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0465280,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0468670,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0469872,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0470040,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0477367,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0480430,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0482390,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0507270,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0546100,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0560380,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0613077,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0615030,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0619794,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0623980,dcid:Median_Income_Household_NonfamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2010,geoId/0634428,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0639483,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0645232,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0652610,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0674186,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0686380,dcid:Median_Income_Household_NonfamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2010,geoId/0807571,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0818585,dcid:Median_Income_Household_NonfamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2010,geoId/0846410,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0855925,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0859830,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/0880370,dcid:Median_Income_Household_NonfamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2010,geoId/1044430,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/1202660,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/1222375,dcid:Median_Income_Household_NonfamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2010,geoId/1237300,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/1242700,dcid:Median_Income_Household_NonfamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2010,geoId/1257492,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/1312484,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/1322108,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/1327512,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/1343360,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/1368880,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/1604600,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/1606670,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/1710695,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/1805662,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/1862730,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/1906175,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/1938055,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/1974955,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/1979410,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/2000100,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/2001050,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/2079625,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/2163426,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/2270385,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/2407675,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/2410225,dcid:Median_Income_Household_NonfamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2010,geoId/2432250,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/2453100,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/2516635,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/2751234,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/2768080,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/2824460,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/2848120,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/2904834,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/2913582,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/2915274,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/2915886,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/2926902,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/2951140,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/2953804,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/3005650,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/3006925,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/3008162,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/3011500,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/3068575,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/3104545,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/3152330,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/3216700,dcid:Median_Income_Household_NonfamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2010,geoId/3417815,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/3512008,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/3519010,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/3519080,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/3537875,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/3545260,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/3557190,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/3560000,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/3569875,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/3572600,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/3573925,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/3581030,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/3585860,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/3632094,dcid:Median_Income_Household_NonfamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2010,geoId/3740980,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/3747260,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/3827820,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/3855220,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/3867180,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/3883580,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/3911334,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/3939578,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/3955244,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/3968938,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/3974300,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4011450,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4013800,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4036600,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4046550,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4050250,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4060750,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4066450,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4075600,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4118450,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4151500,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4180750,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4237545,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4256488,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4542280,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4564465,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4573510,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4633380,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4651340,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4717420,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4801060,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4820926,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4821412,dcid:Median_Income_Household_NonfamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2010,geoId/4821436,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4825656,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4827744,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4829384,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4842028,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4844076,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4844146,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4844344,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4860644,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4866512,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4869708,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4872954,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4876924,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/4877620,dcid:Median_Income_Household_NonfamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2010,geoId/5171826,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/5188145,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/5314660,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/5337672,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/5348550,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/5373255,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/5409844,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/5419300,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/5484916,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/5514175,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/5549900,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/5589760,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/5630985,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/5662812,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/7200186,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/7211151,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/7238241,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/7243788,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/7245170,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2010,geoId/7282125,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2011,geoId/0112544,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2011,geoId/0401620,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2011,geoId/0412150,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2011,geoId/0415080,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2011,geoId/0450620,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2011,geoId/0468670,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2011,geoId/0478680,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2011,geoId/0603092,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2011,geoId/0614106,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
