observationDate,observationAbout,value,variableMeasured
2001,wikidataId/Q487538,0,dcid:Count_Person_0To9Years_Male
2002,wikidataId/Q487538,0,dcid:Count_Person_0To9Years_Male
2003,wikidataId/Q487538,0,dcid:Count_Person_0To9Years_Male
2004,wikidataId/Q487538,0,dcid:Count_Person_0To9Years_Male
2005,wikidataId/Q487538,0,dcid:Count_Person_0To9Years_Male
2006,wikidataId/Q487538,0,dcid:Count_Person_0To9Years_Male
2007,wikidataId/Q487538,0,dcid:Count_Person_0To9Years_Male
2008,wikidataId/Q487538,0,dcid:Count_Person_0To9Years_Male
2009,wikidataId/Q487538,0,dcid:Count_Person_0To9Years_Male
2010,wikidataId/Q487538,0,dcid:Count_Person_0To9Years_Male
2011,wikidataId/Q487538,0,dcid:Count_Person_0To9Years_Male
2012,wikidataId/Q487538,0,dcid:Count_Person_0To9Years_Male
2013,wikidataId/Q487538,0,dcid:Count_Person_0To9Years_Male
2014,wikidataId/Q487538,0,dcid:Count_Person_0To9Years_Male
2015,wikidataId/Q487538,0,dcid:Count_Person_0To9Years_Male
2016,wikidataId/Q487538,0,dcid:Count_Person_0To9Years_Male
2017,wikidataId/Q487538,0,dcid:Count_Person_0To9Years_Male
2018,wikidataId/Q487538,0,dcid:Count_Person_0To9Years_Male
2019,wikidataId/Q487538,0,dcid:Count_Person_0To9Years_Male
2020,wikidataId/Q487538,119,dcid:Count_Person_0To9Years_Male
2021,wikidataId/Q487538,112,dcid:Count_Person_0To9Years_Male
2022,wikidataId/Q487538,112,dcid:Count_Person_0To9Years_Male
2023,wikidataId/Q487538,110,dcid:Count_Person_0To9Years_Male
2024,wikidataId/Q487538,115,dcid:Count_Person_0To9Years_Male
2025,wikidataId/Q487538,122,dcid:Count_Person_0To9Years_Male
1986,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
1987,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
1988,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
1989,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
1990,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
1991,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
1992,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
1993,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
1994,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
1995,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
1996,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
1997,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
1998,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
1999,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
2000,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
2001,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
2002,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
2003,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
2004,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
2005,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
2006,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
2007,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
2008,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
2009,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
2010,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
2011,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
2012,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
2013,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
2014,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
2015,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
2016,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
2017,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
2018,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
2019,wikidataId/Q487538,0,dcid:Count_Person_10To19Years_Male
2020,wikidataId/Q487538,162,dcid:Count_Person_10To19Years_Male
2021,wikidataId/Q487538,150,dcid:Count_Person_10To19Years_Male
2022,wikidataId/Q487538,146,dcid:Count_Person_10To19Years_Male
2023,wikidataId/Q487538,136,dcid:Count_Person_10To19Years_Male
2024,wikidataId/Q487538,149,dcid:Count_Person_10To19Years_Male
2025,wikidataId/Q487538,153,dcid:Count_Person_10To19Years_Male
1986,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
1987,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
1988,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
1989,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
1990,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
1991,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
1992,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
1993,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
1994,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
1995,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
1996,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
1997,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
1998,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
1999,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
2000,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
2001,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
2002,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
2003,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
2004,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
2005,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
2006,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
2007,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
2008,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
2009,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
2010,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
2011,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
2012,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
2013,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
2014,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
2015,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
2016,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
2017,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
2018,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
2019,wikidataId/Q487538,0,dcid:Count_Person_20To29Years_Male
2020,wikidataId/Q487538,179,dcid:Count_Person_20To29Years_Male
2021,wikidataId/Q487538,163,dcid:Count_Person_20To29Years_Male
2022,wikidataId/Q487538,153,dcid:Count_Person_20To29Years_Male
2023,wikidataId/Q487538,137,dcid:Count_Person_20To29Years_Male
2024,wikidataId/Q487538,139,dcid:Count_Person_20To29Years_Male
2025,wikidataId/Q487538,151,dcid:Count_Person_20To29Years_Male
1986,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
1987,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
1988,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
1989,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
1990,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
1991,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
1992,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
1993,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
1994,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
1995,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
1996,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
1997,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
1998,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
1999,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
2000,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
2001,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
2002,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
2003,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
2004,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
2005,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
2006,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
2007,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
2008,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
2009,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
2010,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
2011,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
2012,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
2013,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
2014,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
2015,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
2016,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
2017,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
2018,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
2019,wikidataId/Q487538,0,dcid:Count_Person_30To39Years_Male
2020,wikidataId/Q487538,174,dcid:Count_Person_30To39Years_Male
2021,wikidataId/Q487538,170,dcid:Count_Person_30To39Years_Male
2022,wikidataId/Q487538,178,dcid:Count_Person_30To39Years_Male
2023,wikidataId/Q487538,178,dcid:Count_Person_30To39Years_Male
2024,wikidataId/Q487538,168,dcid:Count_Person_30To39Years_Male
2025,wikidataId/Q487538,164,dcid:Count_Person_30To39Years_Male
1986,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
1987,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
1988,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
1989,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
1990,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
1991,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
1992,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
1993,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
1994,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
1995,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
1996,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
1997,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
1998,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
1999,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
2000,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
2001,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
2002,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
2003,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
2004,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
2005,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
2006,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
2007,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
2008,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
2009,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
2010,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
2011,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
2012,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
2013,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
2014,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
2015,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
2016,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
2017,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
2018,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
2019,wikidataId/Q487538,0,dcid:Count_Person_40To49Years_Male
2020,wikidataId/Q487538,155,dcid:Count_Person_40To49Years_Male
2021,wikidataId/Q487538,157,dcid:Count_Person_40To49Years_Male
2022,wikidataId/Q487538,165,dcid:Count_Person_40To49Years_Male
2023,wikidataId/Q487538,159,dcid:Count_Person_40To49Years_Male
2024,wikidataId/Q487538,169,dcid:Count_Person_40To49Years_Male
2025,wikidataId/Q487538,175,dcid:Count_Person_40To49Years_Male
1986,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
1987,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
1988,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
1989,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
1990,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
1991,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
1992,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
1993,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
1994,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
1995,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
1996,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
1997,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
1998,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
1999,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
2000,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
2001,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
2002,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
2003,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
2004,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
2005,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
2006,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
2007,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
2008,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
2009,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
2010,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
2011,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
2012,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
2013,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
2014,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
2015,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
2016,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
2017,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
2018,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
2019,wikidataId/Q487538,0,dcid:Count_Person_50To59Years_Male
2020,wikidataId/Q487538,184,dcid:Count_Person_50To59Years_Male
2021,wikidataId/Q487538,177,dcid:Count_Person_50To59Years_Male
2022,wikidataId/Q487538,167,dcid:Count_Person_50To59Years_Male
2023,wikidataId/Q487538,171,dcid:Count_Person_50To59Years_Male
2024,wikidataId/Q487538,172,dcid:Count_Person_50To59Years_Male
2025,wikidataId/Q487538,168,dcid:Count_Person_50To59Years_Male
1986,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
1987,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
1988,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
1989,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
1990,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
1991,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
1992,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
1993,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
1994,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
1995,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
1996,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
1997,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
1998,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
1999,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
2000,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
2001,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
2002,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
2003,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
2004,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
2005,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
2006,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
2007,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
2008,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
2009,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
2010,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
2011,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
2012,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
2013,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
2014,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
2015,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
2016,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
2017,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
2018,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
2019,wikidataId/Q487538,0,dcid:Count_Person_60To69Years_Male
2020,wikidataId/Q487538,221,dcid:Count_Person_60To69Years_Male
2021,wikidataId/Q487538,214,dcid:Count_Person_60To69Years_Male
2022,wikidataId/Q487538,219,dcid:Count_Person_60To69Years_Male
2023,wikidataId/Q487538,216,dcid:Count_Person_60To69Years_Male
2024,wikidataId/Q487538,209,dcid:Count_Person_60To69Years_Male
2025,wikidataId/Q487538,212,dcid:Count_Person_60To69Years_Male
1986,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
1987,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
1988,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
1989,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
1990,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
1991,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
1992,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
1993,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
1994,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
1995,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
1996,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
1997,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
1998,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
1999,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
2000,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
2001,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
2002,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
2003,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
2004,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
2005,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
2006,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
2007,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
2008,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
2009,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
2010,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
2011,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
2012,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
2013,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
2014,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
2015,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
2016,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
2017,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
2018,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
2019,wikidataId/Q487538,0,dcid:Count_Person_70To79Years_Male
2020,wikidataId/Q487538,196,dcid:Count_Person_70To79Years_Male
2021,wikidataId/Q487538,201,dcid:Count_Person_70To79Years_Male
2022,wikidataId/Q487538,193,dcid:Count_Person_70To79Years_Male
2023,wikidataId/Q487538,198,dcid:Count_Person_70To79Years_Male
2024,wikidataId/Q487538,197,dcid:Count_Person_70To79Years_Male
2025,wikidataId/Q487538,193,dcid:Count_Person_70To79Years_Male
1986,wikidataId/Q487538,0,dcid:Count_Person_80To89Years_Male
1987,wikidataId/Q487538,0,dcid:Count_Person_80To89Years_Male
1988,wikidataId/Q487538,0,dcid:Count_Person_80To89Years_Male
1989,wikidataId/Q487538,0,dcid:Count_Person_80To89Years_Male
1990,wikidataId/Q487538,0,dcid:Count_Person_80To89Years_Male
1991,wikidataId/Q487538,0,dcid:Count_Person_80To89Years_Male
1992,wikidataId/Q487538,0,dcid:Count_Person_80To89Years_Male
1993,wikidataId/Q487538,0,dcid:Count_Person_80To89Years_Male
1994,wikidataId/Q487538,0,dcid:Count_Person_80To89Years_Male
1995,wikidataId/Q487538,0,dcid:Count_Person_80To89Years_Male
1996,wikidataId/Q487538,0,dcid:Count_Person_80To89Years_Male
1997,wikidataId/Q487538,0,dcid:Count_Person_80To89Years_Male
1998,wikidataId/Q487538,0,dcid:Count_Person_80To89Years_Male
1999,wikidataId/Q487538,0,dcid:Count_Person_80To89Years_Male
2000,wikidataId/Q487538,0,dcid:Count_Person_80To89Years_Male
2001,wikidataId/Q487538,0,dcid:Count_Person_80To89Years_Male
2002,wikidataId/Q487538,0,dcid:Count_Person_80To89Years_Male
2003,wikidataId/Q487538,0,dcid:Count_Person_80To89Years_Male
2004,wikidataId/Q487538,0,dcid:Count_Person_80To89Years_Male
2005,wikidataId/Q487538,0,dcid:Count_Person_80To89Years_Male
2006,wikidataId/Q487538,0,dcid:Count_Person_80To89Years_Male
