"ScalingFactors","Units","observationPeriods","MeasurementMethods","MinDate","NumPlaces","StatVar"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionVancomycinResistantStaphylococcusAureus_WhiteAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","65","Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_OtherSerogroups"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","53","Count_MedicalConditionIncident_ConditionBabesiosis_ConfirmedCase"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionNeuroinvasiveDiseaseOrJamestownCanyonVirusDisease_USResident"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_65_MoreYears_ConditionBabesiosis_ProbableCase"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_NotHispanic_Latino_ConditionSyphilis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Male_ConditionPerinatalInfection_HepatitisC"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionStreptococcusPneumonia_ProbableCase_USResident"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_YearsUpto1_ConditionEhrlichiosis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_15To24Years_ConditionEhrlichiosis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2020","1","Count_MedicalConditionIncident_ConditionTularemia_NonUSResident"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionParalyticPoliomyelitis_WhiteAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_HispanicOrLatino_ConditionAnthraxDisease"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Male_ConditionPerinatalInfection_HepatitisB"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_NotHispanic_Latino_ConditionTetanus"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Years5To14_ConditionNonNeuroinvasiveDiseaseOrPowassanVirusDisease"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Female_ConditionTyphoidFever"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2020","1","Count_MedicalConditionIncident_ConditionPlague_NonUSResident"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionNonNeuroinvasiveDisease_WestNileVirusDisease_Asian_PacificIslander"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionCryptosporidiosis_ConfirmedCase_Asian_PacificIslander"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_AgeNotStated_ConditionInfantBotulism"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_5_LessYears_ConditionStreptococcusPneumonia_ProbableCase_OtherRace"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_1_LessYears_ConditionToxicShockSyndromExceptStreptococcal"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Male_ConditionSmallpox"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionDiphtheria_RaceUnknownOrNotStated"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_YearsUpto1_ConditionCandidaAuris_Screening"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2020","1","Count_MedicalConditionIncident_ConditionMeningococcalMeningitis_NonUSResident_ACWYSerogroup"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionBrucellosis_AmericanIndianAndAlaskaNativeAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Female_ConditionTetanus"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionAcuteCondition_HepatitisC_ProbableCase_RaceUnknown_NotStated"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_40To64Years_ConditionVibriosisExcludingCholera_ConfirmedCase"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionFoodborneBotulism_OtherRace"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_EthnicityUnknown_NotStated_ConditionGonorrhea"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_AgeNotStated_ConditionVibriosisExcludingCholera_ProbableCase"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionFoodborneBotulism_AmericanIndianAndAlaskaNativeAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Male_ConditionMeasles_IndigenousCase"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Male_ConditionAcuteCondition_HepatitisC_ConfirmedCase"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_NotHispanic_Latino_ConditionLassaHemorrhagicFever"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_NotHispanic_Latino_ConditionQFever"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionNonNeuroinvasiveDisease_WestNileVirusDisease_Black_AfricanAmericanAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Hispanic_Latino_ConditionChickenpox"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","61","Count_MedicalConditionIncident_ConditionPsittacosis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_1To4Years_ConditionAcuteCondition_HepatitisC_ConfirmedCase"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_YearsUpto5_GenderUnknownOrNotStated_ConditionStreptococcusPneumonia_ProbableCase"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionGonorrhea_Black_AfricanAmericanAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionNonNeuroinvasiveDiseaseOrStLouisEncephalitis_OtherRace"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionCandidaAuris_Screening_BlackOrAfricanAmericanAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_15To24Years_ConditionPsittacosis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_15To24Years_ConditionMeasles"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_NotHispanicOrLatino_ConditionDiphtheria"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2020","1","Count_MedicalConditionIncident_ConditionLaCrosseVirusDisease_NeuroinvasiveDisease_NonUSResident"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_GenderUnknown_NotStated_ConditionCryptosporidiosis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Hispanic_Latino_ConditionCyclosporiasis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_GenderUnknownOrNotStated_ConditionDiphtheria"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Years1To4_ConditionHaemophilusInfluenzaeOrInvasiveDisease_UnknownSerotype"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_EthnicityUnknown_NotStated_ConditionSpottedFeverRickettsiosis_ProbableCase"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionNonNeuroinvasiveDiseaseOrStLouisEncephalitis_WhiteAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_AgeNotStated_ConditionShigellosis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_5_LessYears_ConditionInvasiveDisease_HaemophilusInfluenzae_Asian_PacificIslander_OtherSerogroups"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionCandidaAuris_Screening_AmericanIndianAndAlaskaNativeAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_65_MoreYears_ConditionHumanMonocyticEhrlichiosis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_5_LessYears_ConditionInvasiveDisease_HaemophilusInfluenzae_AmericanIndianAndAlaskaNativeAlone_OtherSerogroups"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_1_LessYears_ConditionSyphilisPrimaryAndSecondary"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2020","1","Count_MedicalConditionIncident_ConditionVibriosisExcludingCholera_ConfirmedCase_NonUSResident"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2020","1","Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_NonUSResident_OtherSerogroups"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_1To4Years_ConditionCampylobacteriosis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionCongenitalSyphilis_Black_AfricanAmericanAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Female_ConditionMeningococcalMeningitis_OtherSerogroups"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Hispanic_Latino_ConditionListeriosis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_65_MoreYears_ConditionPerinatalInfection_HepatitisC"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_65_MoreYears_ConditionPerinatalInfection_HepatitisB"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_GenderUnknown_NotStated_ConditionSpottedFeverRickettsiosis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_5To14Years_ConditionHaemophilusMeningitis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Female_ConditionCarbapenemResistantEnterobacteriaceae"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_5_LessYears_ConditionStreptococcusPneumonia_ProbableCase_RaceUnknown_NotStated"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_40To64Years_ConditionGuanaritoHemorrhagicFever"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_5_LessYears_Female_ConditionStreptococcusPneumonia_ConfirmedCase"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2020","1","Count_MedicalConditionIncident_ConditionEasternEquineEncephalitis_NeuroinvasiveDisease_NonUSResident"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Female_ConditionListeriosis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionCongenitalDisease_Rubella_Black_AfricanAmericanAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Hispanic_Latino_ConditionNeuroinvasiveDisease_WestNileVirusDisease"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionRubella_WhiteAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2020","1","Count_MedicalConditionIncident_ConditionNonparalyticPoliomyelitis_NonUSResident"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","62","Count_MedicalConditionIncident_ConditionHantavirusPulmonarySyndrome"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_15To24Years_ConditionCOVID19"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_AgeNotStated_ConditionNonNeuroinvasiveDiseaseOrPowassanVirusDisease"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Male_ConditionVancomycinResistantStaphylococcusAureus"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Female_ConditionListeriosis_ProbableCase"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_1To4Years_ConditionSpottedFeverRickettsiosis_ProbableCase"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2020","1","Count_MedicalConditionIncident_ConditionRubella_NonUSResident"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_15To24Years_ConditionSevereDengue"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionDengueLikeIllness_OtherRace"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_1_LessYears_ConditionMeningococcalMeningitis_UnknownSerogroups"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Male_ConditionShigellosis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_NotHispanic_Latino_ConditionMeningococcalMeningitis_SerogroupB"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionParatyphoid_USResident"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionPlague_Black_AfricanAmericanAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_65_MoreYears_ConditionAcuteCondition_QFever"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Male_ConditionCarbapenemResistantEnterobacteriaceae"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionListeriosis_ConfirmedCase_OtherRace"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_AgeNotStated_ConditionPerinatalInfection_HepatitisC"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_AgeNotStated_ConditionPerinatalInfection_HepatitisB"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_5To14Years_ConditionCampylobacteriosis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_40To64Years_ConditionCongenitalSyphilis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_1To4Years_ConditionNeuroinvasiveDisease_PowassanVirusDisease"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_65_MoreYears_ConditionRabiesinhuman"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_25To39Years_ConditionBrucellosis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_1_LessYears_ConditionNeuroinvasiveDisease_PowassanVirusDisease"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_GenderUnknownOrNotStated_ConditionNonNeuroinvasiveDiseaseOrPowassanVirusDisease"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_5To14Years_ConditionMalaria"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Years1To4_ConditionHaemophilusInfluenzaeOrInvasiveDisease_SerotypeB"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionCryptosporidiosis_ConfirmedCase_AmericanIndianAndAlaskaNativeAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionLegionnairesDisease_OtherRace"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_EthnicityUnknown_NotStated_ConditionMeningococcalMeningitis_ACWYSerogroup"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2020","1","Count_MedicalConditionIncident_ConditionListeriosis_ProbableCase_NonUSResident"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionBrucellosis_WhiteAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_25To39Years_ConditionEhrlichiaEwingiiInfection"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionCandidaAuris_Screening_WhiteAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Male_ConditionStreptococcalToxicShockSyndrome"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_AgeNotStated_ConditionTyphoidFever"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_65_MoreYears_ConditionMeasles_ImportedCase"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionGiardiasis_WhiteAlone"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_ConditionVibriosisExcludingCholera_RaceUnknown_NotStated"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_40To64Years_ConditionSpottedFeverRickettsiosis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_GenderUnknown_NotStated_ConditionShigellosis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_1_LessYears_ConditionBrucellosis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_15To24Years_ConditionStreptococcusPneumonia"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_15To24Years_ConditionDengueLikeIllness"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Female_ConditionCongenitalSyphilis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Hispanic_Latino_ConditionCryptosporidiosis_ProbableCase"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Years15To24_ConditionChickenpox_PatientDeceased"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_EthnicityUnknown_NotStated_ConditionCoccidioidomycosis"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_AgeNotStated_ConditionHaemophilusInfluenzaeOrInvasiveDisease_NonSerotypeB"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Male_ConditionHantavirusPulmonarySyndrome"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_Female_ConditionInvasiveDisease_HaemophilusInfluenzae"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_EthnicityUnknown_NotStated_ConditionLassaHemorrhagicFever"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_1To4Years_ConditionMeningococcalMeningitis_UnknownSerogroups"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2016","1","Count_MedicalConditionIncident_AgeNotStated_ConditionMeasles_ImportedCase"
"[]","[]","[P1Y]","[CDC_NNDSS_Diseases_AnnualTables]","2020","1","Count_MedicalConditionIncident_ConditionStLouisEncephalitis_NeuroinvasiveDisease_NonUSResident"
